"ple0017","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2012","middle vocational","","","","","2"
"No","2012","in school","","","","","2"
"No","2012","inadequately","","","","","2"
"Yes","2012","higher vocational","","","","","1"
"Yes","2012","higher education","","","","","1"
"Yes","2012","inadequately","","","","","1"
"Yes","2012","in school","","","","","1"
"Yes","2012","general elemantary","","","","","1"
"Yes","2012","middle vocational","","","","","1"
"Yes","2012","vocational + Abi","","","","","1"
"No","2013","vocational + Abi","1014","0.920640764970406","0.904689167873389","0.936592362067423","2"
"No","2013","higher education","4220","0.941188658943618","0.934297775082197","0.948079542805039","2"
"No","2013","higher vocational","1236","0.931397161716824","0.917827422127473","0.944966901306175","2"
"No","2013","general elemantary","1744","0.945456810899749","0.935153343950974","0.955760277848524","2"
"No","2013","middle vocational","8861","0.935888897394722","0.930952566669607","0.940825228119836","2"
"No","2013","in school","245","0.928140024309562","0.896748550890886","0.959531497728239","2"
"No","2013","inadequately","173","0.886618460939499","0.842117402133995","0.931119519745003","2"
"Yes","2013","higher vocational","97","0.0686028382831758","0.0550330986938251","0.0821725778725265","1"
"Yes","2013","higher education","258","0.0588113410563817","0.051920457194961","0.0657022249178025","1"
"Yes","2013","middle vocational","598","0.0641111026052782","0.0591747718801635","0.0690474333303929","1"
"Yes","2013","in school","15","","","","1"
"Yes","2013","inadequately","22","","","","1"
"Yes","2013","general elemantary","122","0.0545431891002509","0.044239722151476","0.0648466560490258","1"
"Yes","2013","vocational + Abi","89","0.0793592350295941","0.0634076379325773","0.0953108321266109","1"
"No","2014","general elemantary","","","","","2"
"No","2014","higher education","","","","","2"
"No","2014","middle vocational","","","","","2"
"No","2014","vocational + Abi","","","","","2"
"No","2014","higher vocational","","","","","2"
"No","2014","in school","","","","","2"
"No","2014","inadequately","","","","","2"
"Yes","2014","higher vocational","","","","","1"
"Yes","2014","higher education","","","","","1"
"Yes","2014","inadequately","","","","","1"
"Yes","2014","general elemantary","","","","","1"
"Yes","2014","middle vocational","","","","","1"
"Yes","2014","in school","","","","","1"
"Yes","2014","vocational + Abi","","","","","1"
"No","2015","general elemantary","2511","0.939765196735711","0.930770906749772","0.948759486721649","2"
"No","2015","vocational + Abi","1792","0.919534079296237","0.907494835713","0.931573322879473","2"
"No","2015","higher vocational","1435","0.943805461452912","0.932273398458821","0.955337524447003","2"
"No","2015","higher education","5513","0.934584465067519","0.928271555066158","0.940897375068879","2"
"No","2015","middle vocational","10920","0.934969003854688","0.930503094431869","0.939434913277507","2"
"No","2015","in school","332","0.976709954559556","0.960953999469895","0.992465909649216","2"
"No","2015","inadequately","367","0.883271957924046","0.85226677450644","0.914277141341652","2"
"Yes","2015","higher vocational","97","0.056194538547088","0.044662475552997","0.067726601541179","1"
"Yes","2015","higher education","380","0.0654155349324815","0.0591026249311212","0.0717284449338417","1"
"Yes","2015","middle vocational","791","0.0650309961453117","0.0605650867224929","0.0694969055681306","1"
"Yes","2015","vocational + Abi","169","0.0804659207037633","0.068426677120527","0.0925051642869997","1"
"Yes","2015","inadequately","45","0.116728042075954","0.085722858658348","0.14773322549356","1"
"Yes","2015","in school","20","","","","1"
"Yes","2015","general elemantary","177","0.0602348032642893","0.0512405132783512","0.0692290932502275","1"
"No","2016","general elemantary","","","","","2"
"No","2016","middle vocational","","","","","2"
"No","2016","vocational + Abi","","","","","2"
"No","2016","higher education","","","","","2"
"No","2016","higher vocational","","","","","2"
"No","2016","in school","","","","","2"
"No","2016","inadequately","","","","","2"
"Yes","2016","higher vocational","","","","","1"
"Yes","2016","higher education","","","","","1"
"Yes","2016","middle vocational","","","","","1"
"Yes","2016","vocational + Abi","","","","","1"
"Yes","2016","inadequately","","","","","1"
"Yes","2016","in school","","","","","1"
"Yes","2016","general elemantary","","","","","1"
"No","2017","inadequately","404","0.883085968114281","0.853626506752658","0.912545429475904","2"
"No","2017","general elemantary","2562","0.932881589187039","0.923556433382672","0.942206744991407","2"
"No","2017","in school","379","0.914289254202863","0.88725845242582","0.941320055979906","2"
"No","2017","higher vocational","1435","0.930001148319165","0.917282804934293","0.942719491704038","2"
"No","2017","higher education","6117","0.939101238826761","0.933311548859213","0.94489092879431","2"
"No","2017","middle vocational","11307","0.930163581819493","0.925629252494837","0.93469791114415","2"
"No","2017","vocational + Abi","2033","0.924624433978925","0.913657543985877","0.935591323971973","2"
"Yes","2017","higher education","437","0.0608987611732387","0.05510907120569","0.0666884511407874","1"
"Yes","2017","higher vocational","111","0.0699988516808345","0.0572805082959621","0.0827171950657068","1"
"Yes","2017","middle vocational","830","0.069836418180507","0.0653020888558505","0.0743707475051635","1"
"Yes","2017","vocational + Abi","193","0.0753755660210746","0.0644086760280266","0.0863424560141226","1"
"Yes","2017","inadequately","53","0.116914031885719","0.0874545705240961","0.146373493247342","1"
"Yes","2017","general elemantary","204","0.0671184108129608","0.0577932550085932","0.0764435666173284","1"
"Yes","2017","in school","33","0.0857107457971371","0.0586799440200944","0.11274154757418","1"
"No","2018","in school","","","","","2"
"No","2018","inadequately","","","","","2"
"No","2018","general elemantary","","","","","2"
"No","2018","middle vocational","","","","","2"
"No","2018","vocational + Abi","","","","","2"
"No","2018","higher vocational","","","","","2"
"No","2018","higher education","","","","","2"
"Yes","2018","higher vocational","","","","","1"
"Yes","2018","higher education","","","","","1"
"Yes","2018","middle vocational","","","","","1"
"Yes","2018","vocational + Abi","","","","","1"
"Yes","2018","inadequately","","","","","1"
"Yes","2018","general elemantary","","","","","1"
"Yes","2018","in school","","","","","1"
"No","2019","in school","305","0.922059309467434","0.893179411985785","0.950939206949083","2"
"No","2019","inadequately","355","0.906018158168184","0.87709470519329","0.934941611143079","2"
"No","2019","general elemantary","2240","0.93272933711405","0.922753446150575","0.942705228077524","2"
"No","2019","middle vocational","10313","0.92747872475048","0.922661818718922","0.932295630782037","2"
"No","2019","vocational + Abi","1989","0.927619345654401","0.916724668153031","0.938514023155771","2"
"No","2019","higher vocational","1549","0.926138238918678","0.913601698892741","0.938674778944615","2"
"No","2019","higher education","6523","0.930491271265637","0.924543386014376","0.936439156516897","2"
"Yes","2019","higher education","500","0.0695087287343634","0.0635608434831027","0.0754566139856241","1"
"Yes","2019","higher vocational","123","0.073861761081322","0.0613252210553849","0.086398301107259","1"
"Yes","2019","vocational + Abi","184","0.0723806543455986","0.0614859768442285","0.0832753318469686","1"
"Yes","2019","middle vocational","823","0.0725212752495203","0.0677043692179625","0.0773381812810782","1"
"Yes","2019","general elemantary","182","0.0672706628859503","0.0572947719224758","0.0772465538494248","1"
"Yes","2019","inadequately","36","0.0939818418318155","0.065058388856921","0.12290529480671","1"
"Yes","2019","in school","26","","","","1"
