"pli0093_h","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Daily","1991","Other degree","Female","","","",""
"Daily","1991","no degree/no degree yet","Male","","","",""
"Daily","1991","no degree/no degree yet","Female","","","",""
"Min 1x per week","1991","lower secondary degree","Male","","","",""
"Min 1x per week","1991","lower secondary degree","Female","","","",""
"Min 1x per week","1991","secondary school degree","Male","","","",""
"Min 1x per week","1991","secondary school degree","Female","","","",""
"Min 1x per week","1991","college entrance qualification","Male","","","",""
"Min 1x per week","1991","college entrance qualification","Female","","","",""
"Min 1x per week","1991","Other degree","Male","","","",""
"Min 1x per week","1991","Other degree","Female","","","",""
"Min 1x per week","1991","no degree/no degree yet","Male","","","",""
"Min 1x per week","1991","no degree/no degree yet","Female","","","",""
"Min 1x per month","1991","lower secondary degree","Male","","","",""
"Min 1x per month","1991","lower secondary degree","Female","","","",""
"Min 1x per month","1991","secondary school degree","Male","","","",""
"Min 1x per month","1991","secondary school degree","Female","","","",""
"Min 1x per month","1991","college entrance qualification","Male","","","",""
"Min 1x per month","1991","college entrance qualification","Female","","","",""
"Min 1x per month","1991","Other degree","Male","","","",""
"Min 1x per month","1991","Other degree","Female","","","",""
"Min 1x per month","1991","no degree/no degree yet","Male","","","",""
"Min 1x per month","1991","no degree/no degree yet","Female","","","",""
"Rarely","1991","lower secondary degree","Male","","","",""
"Rarely","1991","lower secondary degree","Female","","","",""
"Rarely","1991","secondary school degree","Male","","","",""
"Rarely","1991","secondary school degree","Female","","","",""
"Rarely","1991","college entrance qualification","Male","","","",""
"Rarely","1991","college entrance qualification","Female","","","",""
"Rarely","1991","Other degree","Male","","","",""
"Rarely","1991","Other degree","Female","","","",""
"Rarely","1991","no degree/no degree yet","Male","","","",""
"Rarely","1991","no degree/no degree yet","Female","","","",""
"Never","1991","lower secondary degree","Male","","","",""
"Never","1991","lower secondary degree","Female","","","",""
"Never","1991","secondary school degree","Male","","","",""
"Never","1991","secondary school degree","Female","","","",""
"Never","1991","college entrance qualification","Male","","","",""
"Never","1991","college entrance qualification","Female","","","",""
"Never","1991","Other degree","Male","","","",""
"Never","1991","Other degree","Female","","","",""
"Never","1991","no degree/no degree yet","Male","","","",""
"Never","1991","no degree/no degree yet","Female","","","",""
"Daily","1992","lower secondary degree","Male","","","",""
"Daily","1992","lower secondary degree","Female","","","",""
"Daily","1992","secondary school degree","Male","","","",""
"Daily","1992","secondary school degree","Female","","","",""
"Daily","1992","college entrance qualification","Male","","","",""
"Daily","1992","college entrance qualification","Female","","","",""
"Daily","1992","Other degree","Male","","","",""
"Daily","1992","Other degree","Female","","","",""
"Daily","1992","no degree/no degree yet","Male","","","",""
"Daily","1992","no degree/no degree yet","Female","","","",""
"Min 1x per week","1992","lower secondary degree","Male","","","",""
"Min 1x per week","1992","lower secondary degree","Female","","","",""
"Min 1x per week","1992","secondary school degree","Male","","","",""
"Min 1x per week","1992","secondary school degree","Female","","","",""
"Min 1x per week","1992","college entrance qualification","Male","","","",""
"Min 1x per week","1992","college entrance qualification","Female","","","",""
"Min 1x per week","1992","Other degree","Male","","","",""
"Min 1x per week","1992","Other degree","Female","","","",""
"Min 1x per week","1992","no degree/no degree yet","Male","","","",""
"Min 1x per week","1992","no degree/no degree yet","Female","","","",""
"Min 1x per month","1992","lower secondary degree","Male","","","",""
"Min 1x per month","1992","lower secondary degree","Female","","","",""
"Min 1x per month","1992","secondary school degree","Male","","","",""
"Min 1x per month","1992","secondary school degree","Female","","","",""
"Min 1x per month","1992","college entrance qualification","Male","","","",""
"Min 1x per month","1992","college entrance qualification","Female","","","",""
"Min 1x per month","1992","Other degree","Male","","","",""
"Min 1x per month","1992","Other degree","Female","","","",""
"Min 1x per month","1992","no degree/no degree yet","Male","","","",""
"Min 1x per month","1992","no degree/no degree yet","Female","","","",""
"Rarely","1992","lower secondary degree","Male","","","",""
"Rarely","1992","lower secondary degree","Female","","","",""
"Rarely","1992","secondary school degree","Male","","","",""
"Rarely","1992","secondary school degree","Female","","","",""
"Rarely","1992","college entrance qualification","Male","","","",""
"Rarely","1992","college entrance qualification","Female","","","",""
"Rarely","1992","Other degree","Male","","","",""
"Rarely","1992","Other degree","Female","","","",""
"Rarely","1992","no degree/no degree yet","Male","","","",""
"Rarely","1992","no degree/no degree yet","Female","","","",""
"Never","1992","lower secondary degree","Male","","","",""
"Never","1992","lower secondary degree","Female","","","",""
"Never","1992","secondary school degree","Male","","","",""
"Never","1992","secondary school degree","Female","","","",""
"Never","1992","college entrance qualification","Male","","","",""
"Never","1992","college entrance qualification","Female","","","",""
"Never","1992","Other degree","Male","","","",""
"Never","1992","Other degree","Female","","","",""
"Never","1992","no degree/no degree yet","Male","","","",""
"Never","1992","no degree/no degree yet","Female","","","",""
"Daily","1993","lower secondary degree","Male","","","",""
"Daily","1993","lower secondary degree","Female","","","",""
"Daily","1993","secondary school degree","Male","","","",""
"Daily","1993","secondary school degree","Female","","","",""
"Daily","1993","college entrance qualification","Male","","","",""
"Daily","1993","college entrance qualification","Female","","","",""
"Daily","1993","Other degree","Male","","","",""
"Daily","1993","Other degree","Female","","","",""
"Daily","1993","no degree/no degree yet","Male","","","",""
"Daily","1993","no degree/no degree yet","Female","","","",""
"Min 1x per week","1993","lower secondary degree","Male","","","",""
"Min 1x per week","1993","lower secondary degree","Female","","","",""
"Min 1x per week","1993","secondary school degree","Male","","","",""
"Min 1x per week","1993","secondary school degree","Female","","","",""
"Min 1x per week","1993","college entrance qualification","Male","","","",""
"Min 1x per week","1993","college entrance qualification","Female","","","",""
"Min 1x per week","1993","Other degree","Male","","","",""
"Min 1x per week","1993","Other degree","Female","","","",""
"Min 1x per week","1993","no degree/no degree yet","Male","","","",""
"Min 1x per week","1993","no degree/no degree yet","Female","","","",""
"Min 1x per month","1993","lower secondary degree","Male","","","",""
"Min 1x per month","1993","lower secondary degree","Female","","","",""
"Min 1x per month","1993","secondary school degree","Male","","","",""
"Min 1x per month","1993","secondary school degree","Female","","","",""
"Min 1x per month","1993","college entrance qualification","Male","","","",""
"Min 1x per month","1993","college entrance qualification","Female","","","",""
"Min 1x per month","1993","Other degree","Male","","","",""
"Min 1x per month","1993","Other degree","Female","","","",""
"Min 1x per month","1993","no degree/no degree yet","Male","","","",""
"Min 1x per month","1993","no degree/no degree yet","Female","","","",""
"Rarely","1993","lower secondary degree","Male","","","",""
"Rarely","1993","lower secondary degree","Female","","","",""
"Rarely","1993","secondary school degree","Male","","","",""
"Rarely","1993","secondary school degree","Female","","","",""
"Rarely","1993","college entrance qualification","Male","","","",""
"Rarely","1993","college entrance qualification","Female","","","",""
"Rarely","1993","Other degree","Male","","","",""
"Rarely","1993","Other degree","Female","","","",""
"Rarely","1993","no degree/no degree yet","Male","","","",""
"Rarely","1993","no degree/no degree yet","Female","","","",""
"Never","1993","lower secondary degree","Male","","","",""
"Never","1993","lower secondary degree","Female","","","",""
"Never","1993","secondary school degree","Male","","","",""
"Never","1993","secondary school degree","Female","","","",""
"Never","1993","college entrance qualification","Male","","","",""
"Never","1993","college entrance qualification","Female","","","",""
"Never","1993","Other degree","Male","","","",""
"Never","1993","Other degree","Female","","","",""
"Never","1993","no degree/no degree yet","Male","","","",""
"Never","1993","no degree/no degree yet","Female","","","",""
"Daily","1994","lower secondary degree","Male","","","",""
"Daily","1994","lower secondary degree","Female","","","",""
"Daily","1994","secondary school degree","Male","","","",""
"Daily","1994","secondary school degree","Female","","","",""
"Daily","1994","college entrance qualification","Male","","","",""
"Daily","1994","college entrance qualification","Female","","","",""
"Daily","1994","Other degree","Male","","","",""
"Daily","1994","Other degree","Female","","","",""
"Daily","1994","no degree/no degree yet","Male","","","",""
"Daily","1994","no degree/no degree yet","Female","","","",""
"Min 1x per week","1994","lower secondary degree","Male","","","",""
"Min 1x per week","1994","lower secondary degree","Female","","","",""
"Min 1x per week","1994","secondary school degree","Male","","","",""
"Min 1x per week","1994","secondary school degree","Female","","","",""
"Min 1x per week","1994","college entrance qualification","Male","","","",""
"Min 1x per week","1994","college entrance qualification","Female","","","",""
"Min 1x per week","1994","Other degree","Male","","","",""
"Min 1x per week","1994","Other degree","Female","","","",""
"Min 1x per week","1994","no degree/no degree yet","Male","","","",""
"Min 1x per week","1994","no degree/no degree yet","Female","","","",""
"Min 1x per month","1994","lower secondary degree","Male","","","",""
"Min 1x per month","1994","lower secondary degree","Female","","","",""
"Min 1x per month","1994","secondary school degree","Male","","","",""
"Min 1x per month","1994","secondary school degree","Female","","","",""
"Min 1x per month","1994","college entrance qualification","Male","","","",""
"Min 1x per month","1994","college entrance qualification","Female","","","",""
"Min 1x per month","1994","Other degree","Male","","","",""
"Min 1x per month","1994","Other degree","Female","","","",""
"Min 1x per month","1994","no degree/no degree yet","Male","","","",""
"Min 1x per month","1994","no degree/no degree yet","Female","","","",""
"Rarely","1994","lower secondary degree","Male","","","",""
"Rarely","1994","lower secondary degree","Female","","","",""
"Rarely","1994","secondary school degree","Male","","","",""
"Rarely","1994","secondary school degree","Female","","","",""
"Rarely","1994","college entrance qualification","Male","","","",""
"Rarely","1994","college entrance qualification","Female","","","",""
"Rarely","1994","Other degree","Male","","","",""
"Rarely","1994","Other degree","Female","","","",""
"Rarely","1994","no degree/no degree yet","Male","","","",""
"Rarely","1994","no degree/no degree yet","Female","","","",""
"Never","1994","lower secondary degree","Male","","","",""
"Never","1994","lower secondary degree","Female","","","",""
"Never","1994","secondary school degree","Male","","","",""
"Never","1994","secondary school degree","Female","","","",""
"Never","1994","college entrance qualification","Male","","","",""
"Never","1994","college entrance qualification","Female","","","",""
"Never","1994","Other degree","Male","","","",""
"Never","1994","Other degree","Female","","","",""
"Never","1994","no degree/no degree yet","Male","","","",""
"Never","1994","no degree/no degree yet","Female","","","",""
"Daily","1995","lower secondary degree","Male","46","0.0185254646448123","0.013320345111361","0.0237305841782636"
"Daily","1995","lower secondary degree","Female","51","0.0172037761177838","0.012395207119824","0.0220123451157435"
"Daily","1995","secondary school degree","Male","36","0.0296901394954749","0.0211909003395417","0.0381893786514081"
"Daily","1995","secondary school degree","Female","61","0.032105455762061","0.0244633844508907","0.0397475270732313"
"Daily","1995","college entrance qualification","Male","47","0.0461223908300181","0.0337102409755394","0.0585345406844968"
"Daily","1995","college entrance qualification","Female","51","0.0752207368991567","0.0570686945075061","0.0933727792908073"
"Daily","1995","Other degree","Male","7","","",""
"Daily","1995","Other degree","Female","5","","",""
"Daily","1995","no degree/no degree yet","Male","14","","",""
"Daily","1995","no degree/no degree yet","Female","22","","",""
"Min 1x per week","1995","lower secondary degree","Male","180","0.076888028281353","0.0666040017554514","0.0871720548072546"
"Min 1x per week","1995","lower secondary degree","Female","158","0.0552882379536804","0.0468366511322805","0.0637398247750804"
"Min 1x per week","1995","secondary school degree","Male","101","0.0797683837765425","0.0662014195515391","0.0933353480015458"
"Min 1x per week","1995","secondary school degree","Female","210","0.113146499656108","0.0994138560570753","0.12687914325514"
"Min 1x per week","1995","college entrance qualification","Male","137","0.127115351087874","0.107403736192653","0.146826965983094"
"Min 1x per week","1995","college entrance qualification","Female","144","0.199778011339462","0.17226001888827","0.227296003790654"
"Min 1x per week","1995","Other degree","Male","24","","",""
"Min 1x per week","1995","Other degree","Female","27","","",""
"Min 1x per week","1995","no degree/no degree yet","Male","28","","",""
"Min 1x per week","1995","no degree/no degree yet","Female","44","0.149475378792877","0.117544666199176","0.181406091386578"
"Min 1x per month","1995","lower secondary degree","Male","173","0.0740500286242567","0.0639420803417656","0.0841579769067478"
"Min 1x per month","1995","lower secondary degree","Female","170","0.0635569382657146","0.0545351133748522","0.072578763156577"
"Min 1x per month","1995","secondary school degree","Male","129","0.0867108145234155","0.0726192407443707","0.10080238830246"
"Min 1x per month","1995","secondary school degree","Female","224","0.102065846977373","0.0889417294047212","0.115189964550024"
"Min 1x per month","1995","college entrance qualification","Male","145","0.142418220830578","0.121737516396031","0.163098925265125"
"Min 1x per month","1995","college entrance qualification","Female","135","0.182418094556758","0.155839179022245","0.20899701009127"
"Min 1x per month","1995","Other degree","Male","34","0.0600689140470753","0.0417028750799609","0.0784349530141897"
"Min 1x per month","1995","Other degree","Female","20","","",""
"Min 1x per month","1995","no degree/no degree yet","Male","16","","",""
"Min 1x per month","1995","no degree/no degree yet","Female","23","","",""
"Rarely","1995","lower secondary degree","Male","662","0.255990633490156","0.239144203807043","0.272837063173269"
"Rarely","1995","lower secondary degree","Female","692","0.237597917835808","0.221858612032181","0.253337223639436"
"Rarely","1995","secondary school degree","Male","546","0.362584625125507","0.338511378340308","0.386657871910705"
"Rarely","1995","secondary school degree","Female","775","0.389093850562852","0.367957885752161","0.410229815373543"
"Rarely","1995","college entrance qualification","Male","416","0.370576028234524","0.341996498527489","0.39915555794156"
"Rarely","1995","college entrance qualification","Female","294","0.284535893117486","0.253483139401173","0.315588646833798"
"Rarely","1995","Other degree","Male","104","0.153503195028356","0.125641086737365","0.181365303319347"
"Rarely","1995","Other degree","Female","85","0.149209383967705","0.118933161405829","0.179485606529582"
"Rarely","1995","no degree/no degree yet","Male","57","0.168379305517735","0.130854071393774","0.205904539641697"
"Rarely","1995","no degree/no degree yet","Female","76","0.161497679252954","0.128543112099829","0.194452246406079"
"Never","1995","lower secondary degree","Male","1517","0.574545844959422","0.55546070437767","0.593630985541175"
"Never","1995","lower secondary degree","Female","1738","0.626353129827013","0.608463039976759","0.644243219677267"
"Never","1995","secondary school degree","Male","720","0.44124603707906","0.416382127055887","0.466109947102234"
"Never","1995","secondary school degree","Female","774","0.363588347041607","0.342734716033083","0.384441978050131"
"Never","1995","college entrance qualification","Male","352","0.313768009017006","0.286309017156554","0.341227000877458"
"Never","1995","college entrance qualification","Female","187","0.258047264087138","0.227932780950079","0.288161747224197"
"Never","1995","Other degree","Male","474","0.681181735858589","0.645161570810743","0.717201900906435"
"Never","1995","Other degree","Female","395","0.68895659504391","0.649619824319646","0.728293365768174"
"Never","1995","no degree/no degree yet","Male","267","0.622727039788649","0.574120678421913","0.671333401155386"
"Never","1995","no degree/no degree yet","Female","314","0.559111823136228","0.514649321038781","0.603574325233676"
"Daily","1996","lower secondary degree","Male","","","",""
"Daily","1996","lower secondary degree","Female","","","",""
"Daily","1996","secondary school degree","Male","","","",""
"Daily","1996","secondary school degree","Female","","","",""
"Daily","1996","college entrance qualification","Male","","","",""
"Daily","1996","college entrance qualification","Female","","","",""
"Daily","1996","Other degree","Male","","","",""
"Daily","1996","Other degree","Female","","","",""
"Daily","1996","no degree/no degree yet","Male","","","",""
"Daily","1996","no degree/no degree yet","Female","","","",""
"Min 1x per week","1996","lower secondary degree","Male","","","",""
"Min 1x per week","1996","lower secondary degree","Female","","","",""
"Min 1x per week","1996","secondary school degree","Male","","","",""
"Min 1x per week","1996","secondary school degree","Female","","","",""
"Min 1x per week","1996","college entrance qualification","Male","","","",""
"Min 1x per week","1996","college entrance qualification","Female","","","",""
"Min 1x per week","1996","Other degree","Male","","","",""
"Min 1x per week","1996","Other degree","Female","","","",""
"Min 1x per week","1996","no degree/no degree yet","Male","","","",""
"Min 1x per week","1996","no degree/no degree yet","Female","","","",""
"Min 1x per month","1996","lower secondary degree","Male","","","",""
"Min 1x per month","1996","lower secondary degree","Female","","","",""
"Min 1x per month","1996","secondary school degree","Male","","","",""
"Min 1x per month","1996","secondary school degree","Female","","","",""
"Min 1x per month","1996","college entrance qualification","Male","","","",""
"Min 1x per month","1996","college entrance qualification","Female","","","",""
"Min 1x per month","1996","Other degree","Male","","","",""
"Min 1x per month","1996","Other degree","Female","","","",""
"Min 1x per month","1996","no degree/no degree yet","Male","","","",""
"Min 1x per month","1996","no degree/no degree yet","Female","","","",""
"Rarely","1996","lower secondary degree","Male","","","",""
"Rarely","1996","lower secondary degree","Female","","","",""
"Rarely","1996","secondary school degree","Male","","","",""
"Rarely","1996","secondary school degree","Female","","","",""
"Rarely","1996","college entrance qualification","Male","","","",""
"Rarely","1996","college entrance qualification","Female","","","",""
"Rarely","1996","Other degree","Male","","","",""
"Rarely","1996","Other degree","Female","","","",""
"Rarely","1996","no degree/no degree yet","Male","","","",""
"Rarely","1996","no degree/no degree yet","Female","","","",""
"Never","1996","lower secondary degree","Male","","","",""
"Never","1996","lower secondary degree","Female","","","",""
"Never","1996","secondary school degree","Male","","","",""
"Never","1996","secondary school degree","Female","","","",""
"Never","1996","college entrance qualification","Male","","","",""
"Never","1996","college entrance qualification","Female","","","",""
"Never","1996","Other degree","Male","","","",""
"Never","1996","Other degree","Female","","","",""
"Never","1996","no degree/no degree yet","Male","","","",""
"Never","1996","no degree/no degree yet","Female","","","",""
"Daily","1997","lower secondary degree","Male","","","",""
"Daily","1997","lower secondary degree","Female","","","",""
"Daily","1997","secondary school degree","Male","","","",""
"Daily","1997","secondary school degree","Female","","","",""
"Daily","1997","college entrance qualification","Male","","","",""
"Daily","1997","college entrance qualification","Female","","","",""
"Daily","1997","Other degree","Male","","","",""
"Daily","1997","Other degree","Female","","","",""
"Daily","1997","no degree/no degree yet","Male","","","",""
"Daily","1997","no degree/no degree yet","Female","","","",""
"Min 1x per week","1997","lower secondary degree","Male","","","",""
"Min 1x per week","1997","lower secondary degree","Female","","","",""
"Min 1x per week","1997","secondary school degree","Male","","","",""
"Min 1x per week","1997","secondary school degree","Female","","","",""
"Min 1x per week","1997","college entrance qualification","Male","","","",""
"Min 1x per week","1997","college entrance qualification","Female","","","",""
"Min 1x per week","1997","Other degree","Male","","","",""
"Min 1x per week","1997","Other degree","Female","","","",""
"Min 1x per week","1997","no degree/no degree yet","Male","","","",""
"Min 1x per week","1997","no degree/no degree yet","Female","","","",""
"Min 1x per month","1997","lower secondary degree","Male","","","",""
"Min 1x per month","1997","lower secondary degree","Female","","","",""
"Min 1x per month","1997","secondary school degree","Male","","","",""
"Min 1x per month","1997","secondary school degree","Female","","","",""
"Min 1x per month","1997","college entrance qualification","Male","","","",""
"Min 1x per month","1997","college entrance qualification","Female","","","",""
"Min 1x per month","1997","Other degree","Male","","","",""
"Min 1x per month","1997","Other degree","Female","","","",""
"Min 1x per month","1997","no degree/no degree yet","Male","","","",""
"Min 1x per month","1997","no degree/no degree yet","Female","","","",""
"Rarely","1997","lower secondary degree","Male","","","",""
"Rarely","1997","lower secondary degree","Female","","","",""
"Rarely","1997","secondary school degree","Male","","","",""
"Rarely","1997","secondary school degree","Female","","","",""
"Rarely","1997","college entrance qualification","Male","","","",""
"Rarely","1997","college entrance qualification","Female","","","",""
"Rarely","1997","Other degree","Male","","","",""
"Rarely","1997","Other degree","Female","","","",""
"Rarely","1997","no degree/no degree yet","Male","","","",""
"Rarely","1997","no degree/no degree yet","Female","","","",""
"Never","1997","lower secondary degree","Male","","","",""
"Never","1997","lower secondary degree","Female","","","",""
"Never","1997","secondary school degree","Male","","","",""
"Never","1997","secondary school degree","Female","","","",""
"Never","1997","college entrance qualification","Male","","","",""
"Never","1997","college entrance qualification","Female","","","",""
"Never","1997","Other degree","Male","","","",""
"Never","1997","Other degree","Female","","","",""
"Never","1997","no degree/no degree yet","Male","","","",""
"Never","1997","no degree/no degree yet","Female","","","",""
"Daily","1998","lower secondary degree","Male","49","0.0205770904301964","0.0152232809649188","0.0259308998954739"
"Daily","1998","lower secondary degree","Female","34","0.0101809090087818","0.00652099939039215","0.0138408186271715"
"Daily","1998","secondary school degree","Male","34","0.0248635017898582","0.0174420282973587","0.0322849752823578"
"Daily","1998","secondary school degree","Female","52","0.0245352348569356","0.018038127298776","0.0310323424150951"
"Daily","1998","college entrance qualification","Male","48","0.0489979073245753","0.0368800526322733","0.0611157620168774"
"Daily","1998","college entrance qualification","Female","47","0.0647056329734615","0.0493582362689571","0.080053029677966"
"Daily","1998","Other degree","Male","5","","",""
"Daily","1998","Other degree","Female","6","","",""
"Daily","1998","no degree/no degree yet","Male","9","","",""
"Daily","1998","no degree/no degree yet","Female","20","","",""
"Min 1x per week","1998","lower secondary degree","Male","142","0.0577851488500217","0.0489854281152775","0.0665848695847659"
"Min 1x per week","1998","lower secondary degree","Female","149","0.0509416769725464","0.0429252241779447","0.0589581297671481"
"Min 1x per week","1998","secondary school degree","Male","115","0.0773684304963021","0.0646342108662059","0.0901026501263983"
"Min 1x per week","1998","secondary school degree","Female","225","0.112514972286001","0.0992439362148666","0.125786008357135"
"Min 1x per week","1998","college entrance qualification","Male","147","0.135812731713535","0.116580910525547","0.155044552901523"
"Min 1x per week","1998","college entrance qualification","Female","166","0.183628315033744","0.15947352282161","0.207783107245879"
"Min 1x per week","1998","Other degree","Male","15","","",""
"Min 1x per week","1998","Other degree","Female","14","","",""
"Min 1x per week","1998","no degree/no degree yet","Male","22","","",""
"Min 1x per week","1998","no degree/no degree yet","Female","48","0.145534716179943","0.11295312072851","0.178116311631375"
"Min 1x per month","1998","lower secondary degree","Male","143","0.0534777197591879","0.0449929969233073","0.0619624425950684"
"Min 1x per month","1998","lower secondary degree","Female","187","0.0651018464044252","0.0561073267790808","0.0740963660297695"
"Min 1x per month","1998","secondary school degree","Male","138","0.084822835388507","0.0715432270130469","0.0981024437639671"
"Min 1x per month","1998","secondary school degree","Female","256","0.117403809901586","0.103884912478316","0.130922707324856"
"Min 1x per month","1998","college entrance qualification","Male","141","0.121757017095296","0.103400064669839","0.140113969520752"
"Min 1x per month","1998","college entrance qualification","Female","141","0.136779480819664","0.115342635821269","0.158216325818058"
"Min 1x per month","1998","Other degree","Male","23","","",""
"Min 1x per month","1998","Other degree","Female","21","","",""
"Min 1x per month","1998","no degree/no degree yet","Male","13","","",""
"Min 1x per month","1998","no degree/no degree yet","Female","31","0.0825229713547042","0.0570999675582593","0.107945975151149"
"Rarely","1998","lower secondary degree","Male","625","0.238031327940629","0.22197037104192","0.254092284839338"
"Rarely","1998","lower secondary degree","Female","671","0.225117117508308","0.209889868038812","0.240344366977803"
"Rarely","1998","secondary school degree","Male","535","0.324397028223228","0.302083898190727","0.34671015825573"
"Rarely","1998","secondary school degree","Female","762","0.341827962594756","0.321907810034886","0.361748115154626"
"Rarely","1998","college entrance qualification","Male","436","0.339612772917696","0.313027716978236","0.366197828857156"
"Rarely","1998","college entrance qualification","Female","354","0.339172241889503","0.309636777456936","0.36870770632207"
"Rarely","1998","Other degree","Male","61","0.152365482721548","0.121884772979415","0.18284619246368"
"Rarely","1998","Other degree","Female","62","0.144715482428107","0.112460055495858","0.176970909360355"
"Rarely","1998","no degree/no degree yet","Male","64","0.212368791080892","0.169943894875571","0.254793687286212"
"Rarely","1998","no degree/no degree yet","Female","64","0.149378155415511","0.116443460405631","0.182312850425391"
"Never","1998","lower secondary degree","Male","1742","0.630128713019965","0.611922243310873","0.648335182729057"
"Never","1998","lower secondary degree","Female","1849","0.648658450105939","0.631253532725961","0.666063367485916"
"Never","1998","secondary school degree","Male","869","0.488548204102104","0.464723234688755","0.512373173515453"
"Never","1998","secondary school degree","Female","883","0.403718020360721","0.383112477382499","0.424323563338944"
"Never","1998","college entrance qualification","Male","447","0.353819570948897","0.326977620880588","0.380661521017207"
"Never","1998","college entrance qualification","Female","279","0.275714329283627","0.247835525829886","0.303593132737369"
