"pli0093_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","Other degree","Couple + C. LE 16 ","11","","",""
"Min 1x per week","1990","Other degree","Couple + C. GT 16 ","9","","",""
"Min 1x per week","1990","Other degree","Couple + C. LE and GT 16","1","","",""
"Min 1x per week","1990","no degree/no degree yet","1-pers.-HH","2","","",""
"Min 1x per week","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1990","no degree/no degree yet","Single parent ","3","","",""
"Min 1x per week","1990","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Min 1x per week","1990","no degree/no degree yet","Couple + C. GT 16 ","25","","",""
"Min 1x per week","1990","no degree/no degree yet","Couple + C. LE and GT 16","11","","",""
"Min 1x per month","1990","lower secondary degree","1-pers.-HH","44","0.0787869094137827","0.0557199936196895","0.101853825207876"
"Min 1x per month","1990","lower secondary degree","(Married) couple without C. ","129","0.0942343654193623","0.0782729503146026","0.110195780524122"
"Min 1x per month","1990","lower secondary degree","Single parent ","15","","",""
"Min 1x per month","1990","lower secondary degree","Couple + C. LE 16 ","84","0.0951424498126349","0.0758874758358046","0.114397423789465"
"Min 1x per month","1990","lower secondary degree","Couple + C. GT 16 ","93","0.0926993179983822","0.0742382079781984","0.111160428018566"
"Min 1x per month","1990","lower secondary degree","Couple + C. LE and GT 16","37","0.119422933877838","0.0849533384659208","0.153892529289756"
"Min 1x per month","1990","secondary school degree","1-pers.-HH","37","0.162143926061989","0.112053874700105","0.212233977423873"
"Min 1x per month","1990","secondary school degree","(Married) couple without C. ","65","0.157992553776961","0.123795897107","0.192189210446922"
"Min 1x per month","1990","secondary school degree","Single parent ","19","","",""
"Min 1x per month","1990","secondary school degree","Couple + C. LE 16 ","72","0.182145445776957","0.14417899198527","0.220111899568644"
"Min 1x per month","1990","secondary school degree","Couple + C. GT 16 ","76","0.211329008814371","0.169446841220949","0.253211176407793"
"Min 1x per month","1990","secondary school degree","Couple + C. LE and GT 16","20","","",""
"Min 1x per month","1990","college entrance qualification","1-pers.-HH","46","0.237644085553859","0.176309615267243","0.298978555840474"
"Min 1x per month","1990","college entrance qualification","(Married) couple without C. ","56","0.167902620502139","0.126159150563409","0.209646090440868"
"Min 1x per month","1990","college entrance qualification","Single parent ","10","","",""
"Min 1x per month","1990","college entrance qualification","Couple + C. LE 16 ","46","0.190533331731307","0.143249776873504","0.237816886589111"
"Min 1x per month","1990","college entrance qualification","Couple + C. GT 16 ","58","0.202412935111709","0.154924273886064","0.249901596337355"
"Min 1x per month","1990","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"Min 1x per month","1990","Other degree","1-pers.-HH","2","","",""
"Min 1x per month","1990","Other degree","(Married) couple without C. ","13","","",""
"Min 1x per month","1990","Other degree","Single parent ","2","","",""
"Min 1x per month","1990","Other degree","Couple + C. LE 16 ","11","","",""
"Min 1x per month","1990","Other degree","Couple + C. GT 16 ","9","","",""
"Min 1x per month","1990","Other degree","Couple + C. LE and GT 16","9","","",""
"Min 1x per month","1990","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1990","no degree/no degree yet","(Married) couple without C. ","7","","",""
"Min 1x per month","1990","no degree/no degree yet","Single parent ","2","","",""
"Min 1x per month","1990","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"Min 1x per month","1990","no degree/no degree yet","Couple + C. GT 16 ","10","","",""
"Min 1x per month","1990","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"Rarely","1990","lower secondary degree","1-pers.-HH","91","0.167724871660028","0.135734842213856","0.1997149011062"
"Rarely","1990","lower secondary degree","(Married) couple without C. ","322","0.251953698200736","0.228235405386137","0.275671991015334"
"Rarely","1990","lower secondary degree","Single parent ","53","0.242735094794107","0.187446913768533","0.298023275819682"
"Rarely","1990","lower secondary degree","Couple + C. LE 16 ","342","0.408885037803401","0.376622223430461","0.441147852176342"
"Rarely","1990","lower secondary degree","Couple + C. GT 16 ","284","0.311358059187426","0.28188191225409","0.340834206120763"
"Rarely","1990","lower secondary degree","Couple + C. LE and GT 16","93","0.324967103049342","0.275182986921509","0.374751219177176"
"Rarely","1990","secondary school degree","1-pers.-HH","54","0.263082452697894","0.203245176856085","0.322919728539702"
"Rarely","1990","secondary school degree","(Married) couple without C. ","159","0.378662830922013","0.333185247579977","0.424140414264048"
"Rarely","1990","secondary school degree","Single parent ","23","","",""
"Rarely","1990","secondary school degree","Couple + C. LE 16 ","148","0.380793048863414","0.333027446913855","0.428558650812973"
"Rarely","1990","secondary school degree","Couple + C. GT 16 ","116","0.346318841131451","0.297507279501253","0.395130402761649"
"Rarely","1990","secondary school degree","Couple + C. LE and GT 16","42","0.350779114377311","0.26778269900041","0.433775529754212"
"Rarely","1990","college entrance qualification","1-pers.-HH","52","0.272744037328331","0.208566432523783","0.336921642132879"
"Rarely","1990","college entrance qualification","(Married) couple without C. ","100","0.333748100558969","0.28108561364553","0.386410587472407"
"Rarely","1990","college entrance qualification","Single parent ","21","","",""
"Rarely","1990","college entrance qualification","Couple + C. LE 16 ","105","0.372345789806061","0.314141016647751","0.430550562964371"
"Rarely","1990","college entrance qualification","Couple + C. GT 16 ","75","0.285099969839335","0.231741546607057","0.338458393071614"
"Rarely","1990","college entrance qualification","Couple + C. LE and GT 16","18","","",""
"Rarely","1990","Other degree","1-pers.-HH","10","","",""
"Rarely","1990","Other degree","(Married) couple without C. ","19","","",""
"Rarely","1990","Other degree","Single parent ","5","","",""
"Rarely","1990","Other degree","Couple + C. LE 16 ","57","0.175198289664329","0.133678048951008","0.216718530377649"
"Rarely","1990","Other degree","Couple + C. GT 16 ","26","","",""
"Rarely","1990","Other degree","Couple + C. LE and GT 16","31","0.19811484315974","0.135163887809274","0.261065798510206"
"Rarely","1990","no degree/no degree yet","1-pers.-HH","11","","",""
"Rarely","1990","no degree/no degree yet","(Married) couple without C. ","9","","",""
"Rarely","1990","no degree/no degree yet","Single parent ","4","","",""
"Rarely","1990","no degree/no degree yet","Couple + C. LE 16 ","20","","",""
"Rarely","1990","no degree/no degree yet","Couple + C. GT 16 ","45","0.214754532885006","0.161096997493519","0.268412068276493"
"Rarely","1990","no degree/no degree yet","Couple + C. LE and GT 16","35","0.280449178758344","0.214082577083585","0.346815780433103"
"Never","1990","lower secondary degree","1-pers.-HH","348","0.678987913575707","0.639014230813801","0.718961596337613"
"Never","1990","lower secondary degree","(Married) couple without C. ","727","0.567615990782783","0.540550186280999","0.594681795284567"
"Never","1990","lower secondary degree","Single parent ","134","0.581299970185725","0.517679958092698","0.644919982278752"
"Never","1990","lower secondary degree","Couple + C. LE 16 ","398","0.415319142322947","0.382980924966659","0.447657359679234"
"Never","1990","lower secondary degree","Couple + C. GT 16 ","486","0.509254320090512","0.477431436813391","0.541077203367633"
"Never","1990","lower secondary degree","Couple + C. LE and GT 16","173","0.45625701662267","0.403313809782107","0.509200223463233"
"Never","1990","secondary school degree","1-pers.-HH","87","0.436386875979834","0.36898952723876","0.503784224720908"
"Never","1990","secondary school degree","(Married) couple without C. ","158","0.347843313480269","0.303187790703892","0.392498836256647"
"Never","1990","secondary school degree","Single parent ","24","","",""
"Never","1990","secondary school degree","Couple + C. LE 16 ","117","0.289662952605852","0.245042749055939","0.334283156155765"
"Never","1990","secondary school degree","Couple + C. GT 16 ","98","0.232124962325392","0.188813000390802","0.275436924259981"
"Never","1990","secondary school degree","Couple + C. LE and GT 16","31","0.228609843611359","0.155574892966656","0.301644794256063"
"Never","1990","college entrance qualification","1-pers.-HH","41","0.216253387183116","0.156929237153212","0.275577537213019"
"Never","1990","college entrance qualification","(Married) couple without C. ","83","0.284180299977957","0.233810347612138","0.334550252343776"
"Never","1990","college entrance qualification","Single parent ","14","","",""
"Never","1990","college entrance qualification","Couple + C. LE 16 ","51","0.196828123867179","0.148957071274019","0.244699176460338"
"Never","1990","college entrance qualification","Couple + C. GT 16 ","76","0.276801715218403","0.223921303688373","0.329682126748434"
"Never","1990","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"Never","1990","Other degree","1-pers.-HH","42","0.756865286466926","0.647405432746949","0.866325140186903"
"Never","1990","Other degree","(Married) couple without C. ","119","0.753145056445064","0.685264956784456","0.821025156105673"
"Never","1990","Other degree","Single parent ","19","","",""
"Never","1990","Other degree","Couple + C. LE 16 ","238","0.757211922094716","0.710379938254841","0.804043905934592"
"Never","1990","Other degree","Couple + C. GT 16 ","139","0.659828893512359","0.591925471122015","0.727732315902703"
"Never","1990","Other degree","Couple + C. LE and GT 16","112","0.724664357436948","0.654115920069845","0.795212794804051"
"Never","1990","no degree/no degree yet","1-pers.-HH","31","0.700265029605837","0.564895263074562","0.835634796137112"
"Never","1990","no degree/no degree yet","(Married) couple without C. ","64","0.70543364521918","0.606161996123322","0.804705294315038"
"Never","1990","no degree/no degree yet","Single parent ","29","","",""
"Never","1990","no degree/no degree yet","Couple + C. LE 16 ","135","0.816363281961057","0.756923695188387","0.875802868733726"
"Never","1990","no degree/no degree yet","Couple + C. GT 16 ","132","0.406654795831962","0.342471280545472","0.470838311118451"
"Never","1990","no degree/no degree yet","Couple + C. LE and GT 16","117","0.457536680441549","0.383934631539476","0.531138729343622"
"Daily","1991","lower secondary degree","1-pers.-HH","","","",""
"Daily","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1991","lower secondary degree","Single parent ","","","",""
"Daily","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1991","secondary school degree","1-pers.-HH","","","",""
"Daily","1991","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1991","secondary school degree","Single parent ","","","",""
"Daily","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1991","college entrance qualification","1-pers.-HH","","","",""
"Daily","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1991","college entrance qualification","Single parent ","","","",""
"Daily","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1991","Other degree","1-pers.-HH","","","",""
"Daily","1991","Other degree","(Married) couple without C. ","","","",""
"Daily","1991","Other degree","Single parent ","","","",""
"Daily","1991","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1991","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1991","no degree/no degree yet","Single parent ","","","",""
"Daily","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","1991","lower secondary degree","Single parent ","","","",""
"Min 1x per week","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","1991","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","1991","secondary school degree","Single parent ","","","",""
"Min 1x per week","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","1991","college entrance qualification","Single parent ","","","",""
"Min 1x per week","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Other degree","1-pers.-HH","","","",""
"Min 1x per week","1991","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Other degree","Single parent ","","","",""
"Min 1x per week","1991","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1991","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","1991","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","1991","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","1991","secondary school degree","Single parent ","","","",""
"Min 1x per month","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","1991","college entrance qualification","Single parent ","","","",""
"Min 1x per month","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","Other degree","1-pers.-HH","","","",""
"Min 1x per month","1991","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","1991","Other degree","Single parent ","","","",""
"Min 1x per month","1991","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1991","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1991","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1991","lower secondary degree","Single parent ","","","",""
"Rarely","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1991","secondary school degree","1-pers.-HH","","","",""
"Rarely","1991","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1991","secondary school degree","Single parent ","","","",""
"Rarely","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1991","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1991","college entrance qualification","Single parent ","","","",""
"Rarely","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1991","Other degree","1-pers.-HH","","","",""
"Rarely","1991","Other degree","(Married) couple without C. ","","","",""
"Rarely","1991","Other degree","Single parent ","","","",""
"Rarely","1991","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1991","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1991","no degree/no degree yet","Single parent ","","","",""
"Rarely","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1991","lower secondary degree","1-pers.-HH","","","",""
"Never","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1991","lower secondary degree","Single parent ","","","",""
"Never","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1991","secondary school degree","1-pers.-HH","","","",""
"Never","1991","secondary school degree","(Married) couple without C. ","","","",""
"Never","1991","secondary school degree","Single parent ","","","",""
"Never","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1991","college entrance qualification","1-pers.-HH","","","",""
"Never","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1991","college entrance qualification","Single parent ","","","",""
"Never","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1991","Other degree","1-pers.-HH","","","",""
"Never","1991","Other degree","(Married) couple without C. ","","","",""
"Never","1991","Other degree","Single parent ","","","",""
"Never","1991","Other degree","Couple + C. LE 16 ","","","",""
"Never","1991","Other degree","Couple + C. GT 16 ","","","",""
"Never","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1991","no degree/no degree yet","Single parent ","","","",""
"Never","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Daily","1992","lower secondary degree","1-pers.-HH","","","",""
"Daily","1992","lower secondary degree","(Married) couple without C. ","","","",""
"Daily","1992","lower secondary degree","Single parent ","","","",""
"Daily","1992","lower secondary degree","Couple + C. LE 16 ","","","",""
"Daily","1992","lower secondary degree","Couple + C. GT 16 ","","","",""
"Daily","1992","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Daily","1992","secondary school degree","1-pers.-HH","","","",""
"Daily","1992","secondary school degree","(Married) couple without C. ","","","",""
"Daily","1992","secondary school degree","Single parent ","","","",""
"Daily","1992","secondary school degree","Couple + C. LE 16 ","","","",""
"Daily","1992","secondary school degree","Couple + C. GT 16 ","","","",""
"Daily","1992","secondary school degree","Couple + C. LE and GT 16","","","",""
"Daily","1992","college entrance qualification","1-pers.-HH","","","",""
"Daily","1992","college entrance qualification","(Married) couple without C. ","","","",""
"Daily","1992","college entrance qualification","Single parent ","","","",""
"Daily","1992","college entrance qualification","Couple + C. LE 16 ","","","",""
"Daily","1992","college entrance qualification","Couple + C. GT 16 ","","","",""
"Daily","1992","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Daily","1992","Other degree","1-pers.-HH","","","",""
"Daily","1992","Other degree","(Married) couple without C. ","","","",""
"Daily","1992","Other degree","Single parent ","","","",""
"Daily","1992","Other degree","Couple + C. LE 16 ","","","",""
"Daily","1992","Other degree","Couple + C. GT 16 ","","","",""
"Daily","1992","Other degree","Couple + C. LE and GT 16","","","",""
"Daily","1992","no degree/no degree yet","1-pers.-HH","","","",""
"Daily","1992","no degree/no degree yet","(Married) couple without C. ","","","",""
"Daily","1992","no degree/no degree yet","Single parent ","","","",""
"Daily","1992","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Daily","1992","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Daily","1992","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","1992","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","1992","lower secondary degree","Single parent ","","","",""
"Min 1x per week","1992","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1992","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1992","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","1992","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","1992","secondary school degree","Single parent ","","","",""
"Min 1x per week","1992","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1992","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1992","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","1992","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","1992","college entrance qualification","Single parent ","","","",""
"Min 1x per week","1992","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","1992","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","1992","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","Other degree","1-pers.-HH","","","",""
"Min 1x per week","1992","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","1992","Other degree","Single parent ","","","",""
"Min 1x per week","1992","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1992","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1992","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1992","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1992","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","1992","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1992","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","1992","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1992","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","1992","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","1992","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1992","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1992","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1992","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1992","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","1992","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","1992","secondary school degree","Single parent ","","","",""
