"pli0093_h","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1990","direct migration background","(1b) general elementary school","26","","",""
"Min 1x per week","1990","direct migration background","(1c) basic vocational qualification","28","","",""
"Min 1x per week","1990","direct migration background","(2b) intermediate general qualification","8","","",""
"Min 1x per week","1990","direct migration background","(2a) intermediate vocational","9","","",""
"Min 1x per week","1990","direct migration background","(2c_gen) general maturity certificate","11","","",""
"Min 1x per week","1990","direct migration background","(2c_voc) vocational maturity certificate","8","","",""
"Min 1x per week","1990","direct migration background","(3a) lower tertiary education","2","","",""
"Min 1x per week","1990","direct migration background","(3b) higher tertiary education","9","","",""
"Min 1x per week","1990","indirect migration background","(0) in school","5","","",""
"Min 1x per week","1990","indirect migration background","(1a) inadequately completed","1","","",""
"Min 1x per week","1990","indirect migration background","(1b) general elementary school","6","","",""
"Min 1x per week","1990","indirect migration background","(1c) basic vocational qualification","3","","",""
"Min 1x per week","1990","indirect migration background","(2b) intermediate general qualification","8","","",""
"Min 1x per week","1990","indirect migration background","(2a) intermediate vocational","6","","",""
"Min 1x per week","1990","indirect migration background","(2c_gen) general maturity certificate","6","","",""
"Min 1x per week","1990","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per week","1990","indirect migration background","(3a) lower tertiary education","1","","",""
"Min 1x per week","1990","indirect migration background","(3b) higher tertiary education","1","","",""
"Min 1x per month","1990","no migration background","(0) in school","11","","",""
"Min 1x per month","1990","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1990","no migration background","(1b) general elementary school","76","0.0539010003811645","0.0413722573217082","0.0664297434406208"
"Min 1x per month","1990","no migration background","(1c) basic vocational qualification","291","0.109066343205829","0.097054270959307","0.121078415452351"
"Min 1x per month","1990","no migration background","(2b) intermediate general qualification","61","0.218142395485716","0.169420135907811","0.266864655063621"
"Min 1x per month","1990","no migration background","(2a) intermediate vocational","196","0.166937373276616","0.145384023128367","0.188490723424865"
"Min 1x per month","1990","no migration background","(2c_gen) general maturity certificate","44","0.202617664014865","0.150671183273981","0.254564144755748"
"Min 1x per month","1990","no migration background","(2c_voc) vocational maturity certificate","54","0.191399814902592","0.14643093183472","0.236368697970465"
"Min 1x per month","1990","no migration background","(3a) lower tertiary education","39","0.17740665476806","0.125491521547084","0.229321787989035"
"Min 1x per month","1990","no migration background","(3b) higher tertiary education","77","0.184344277775602","0.146104283597579","0.222584271953626"
"Min 1x per month","1990","direct migration background","(0) in school","1","","",""
"Min 1x per month","1990","direct migration background","(1a) inadequately completed","16","","",""
"Min 1x per month","1990","direct migration background","(1b) general elementary school","35","0.0583926239807821","0.042164256682685","0.0746209912788791"
"Min 1x per month","1990","direct migration background","(1c) basic vocational qualification","34","0.0692607108243151","0.0483806663714774","0.0901407552771527"
"Min 1x per month","1990","direct migration background","(2b) intermediate general qualification","6","","",""
"Min 1x per month","1990","direct migration background","(2a) intermediate vocational","12","","",""
"Min 1x per month","1990","direct migration background","(2c_gen) general maturity certificate","10","","",""
"Min 1x per month","1990","direct migration background","(2c_voc) vocational maturity certificate","16","","",""
"Min 1x per month","1990","direct migration background","(3a) lower tertiary education","1","","",""
"Min 1x per month","1990","direct migration background","(3b) higher tertiary education","16","","",""
"Min 1x per month","1990","indirect migration background","(0) in school","1","","",""
"Min 1x per month","1990","indirect migration background","(1a) inadequately completed","3","","",""
"Min 1x per month","1990","indirect migration background","(1b) general elementary school","9","","",""
"Min 1x per month","1990","indirect migration background","(1c) basic vocational qualification","10","","",""
"Min 1x per month","1990","indirect migration background","(2b) intermediate general qualification","9","","",""
"Min 1x per month","1990","indirect migration background","(2a) intermediate vocational","1","","",""
"Min 1x per month","1990","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Min 1x per month","1990","indirect migration background","(2c_voc) vocational maturity certificate","1","","",""
"Min 1x per month","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1990","indirect migration background","(3b) higher tertiary education","1","","",""
"Rarely","1990","no migration background","(0) in school","31","0.313020697614908","0.222583778709784","0.403457616520033"
"Rarely","1990","no migration background","(1a) inadequately completed","15","","",""
"Rarely","1990","no migration background","(1b) general elementary school","271","0.205223364971034","0.182816724479417","0.22763000546265"
"Rarely","1990","no migration background","(1c) basic vocational qualification","830","0.30901402639768","0.291207730381183","0.326820322414177"
"Rarely","1990","no migration background","(2b) intermediate general qualification","78","0.289157875018628","0.235670948816631","0.342644801220625"
"Rarely","1990","no migration background","(2a) intermediate vocational","414","0.35845273641823","0.330736806829266","0.386168666007194"
"Rarely","1990","no migration background","(2c_gen) general maturity certificate","70","0.306101635126701","0.246540230675259","0.365663039578144"
"Rarely","1990","no migration background","(2c_voc) vocational maturity certificate","95","0.30062620199699","0.248212779452457","0.353039624541523"
"Rarely","1990","no migration background","(3a) lower tertiary education","76","0.380033489400699","0.31406880736568","0.445998171435717"
"Rarely","1990","no migration background","(3b) higher tertiary education","139","0.351366227839623","0.304287000145219","0.398445455534027"
"Rarely","1990","direct migration background","(0) in school","6","","",""
"Rarely","1990","direct migration background","(1a) inadequately completed","78","0.116546606597343","0.0910408659375621","0.142052347257125"
"Rarely","1990","direct migration background","(1b) general elementary school","124","0.194299577503376","0.16691641329892","0.221682741707831"
"Rarely","1990","direct migration background","(1c) basic vocational qualification","124","0.26300814419189","0.22680136729474","0.29921492108904"
"Rarely","1990","direct migration background","(2b) intermediate general qualification","15","","",""
"Rarely","1990","direct migration background","(2a) intermediate vocational","29","","",""
"Rarely","1990","direct migration background","(2c_gen) general maturity certificate","17","","",""
"Rarely","1990","direct migration background","(2c_voc) vocational maturity certificate","27","","",""
"Rarely","1990","direct migration background","(3a) lower tertiary education","10","","",""
"Rarely","1990","direct migration background","(3b) higher tertiary education","13","","",""
"Rarely","1990","indirect migration background","(0) in school","7","","",""
"Rarely","1990","indirect migration background","(1a) inadequately completed","3","","",""
"Rarely","1990","indirect migration background","(1b) general elementary school","16","","",""
"Rarely","1990","indirect migration background","(1c) basic vocational qualification","18","","",""
"Rarely","1990","indirect migration background","(2b) intermediate general qualification","4","","",""
"Rarely","1990","indirect migration background","(2a) intermediate vocational","7","","",""
"Rarely","1990","indirect migration background","(2c_gen) general maturity certificate","5","","",""
"Rarely","1990","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Rarely","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1990","no migration background","(0) in school","16","","",""
"Never","1990","no migration background","(1a) inadequately completed","40","0.735245226134177","0.619689336863624","0.85080111540473"
"Never","1990","no migration background","(1b) general elementary school","816","0.674750926689271","0.648760071046062","0.700741782332479"
"Never","1990","no migration background","(1c) basic vocational qualification","1228","0.49048451201279","0.471220744831901","0.509748279193678"
"Never","1990","no migration background","(2b) intermediate general qualification","86","0.303258143964971","0.249028626904766","0.357487661025176"
"Never","1990","no migration background","(2a) intermediate vocational","361","0.326887137421802","0.29977635624381","0.353997918599795"
"Never","1990","no migration background","(2c_gen) general maturity certificate","49","0.232000189773413","0.177448413108308","0.286551966438517"
"Never","1990","no migration background","(2c_voc) vocational maturity certificate","86","0.29283931853183","0.240821974649966","0.344856662413694"
"Never","1990","no migration background","(3a) lower tertiary education","54","0.252943935634091","0.193868741550759","0.312019129717422"
"Never","1990","no migration background","(3b) higher tertiary education","71","0.191086007205688","0.15231427895506","0.229857735456315"
"Never","1990","direct migration background","(0) in school","12","","",""
"Never","1990","direct migration background","(1a) inadequately completed","500","0.820306398969797","0.789788779244698","0.850824018694895"
"Never","1990","direct migration background","(1b) general elementary school","602","0.704357505560414","0.672775412477302","0.735939598643525"
"Never","1990","direct migration background","(1c) basic vocational qualification","371","0.575635899730423","0.534989959221707","0.616281840239139"
"Never","1990","direct migration background","(2b) intermediate general qualification","19","","",""
"Never","1990","direct migration background","(2a) intermediate vocational","42","0.456325804443874","0.355634715295004","0.557016893592744"
"Never","1990","direct migration background","(2c_gen) general maturity certificate","51","0.35776815275796","0.259282231209327","0.456254074306592"
"Never","1990","direct migration background","(2c_voc) vocational maturity certificate","55","0.374297487540601","0.283447003096918","0.465147971984283"
"Never","1990","direct migration background","(3a) lower tertiary education","11","","",""
"Never","1990","direct migration background","(3b) higher tertiary education","23","","",""
"Never","1990","indirect migration background","(0) in school","16","","",""
"Never","1990","indirect migration background","(1a) inadequately completed","9","","",""
"Never","1990","indirect migration background","(1b) general elementary school","48","0.492238054336391","0.385956891945477","0.598519216727306"
"Never","1990","indirect migration background","(1c) basic vocational qualification","28","","",""
"Never","1990","indirect migration background","(2b) intermediate general qualification","12","","",""
"Never","1990","indirect migration background","(2a) intermediate vocational","4","","",""
"Never","1990","indirect migration background","(2c_gen) general maturity certificate","2","","",""
"Never","1990","indirect migration background","(2c_voc) vocational maturity certificate","3","","",""
"Never","1990","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1990","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1991","no migration background","(0) in school","","","",""
"Daily","1991","no migration background","(1a) inadequately completed","","","",""
"Daily","1991","no migration background","(1b) general elementary school","","","",""
"Daily","1991","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1991","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1991","no migration background","(2a) intermediate vocational","","","",""
"Daily","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","no migration background","(3a) lower tertiary education","","","",""
"Daily","1991","no migration background","(3b) higher tertiary education","","","",""
"Daily","1991","direct migration background","(0) in school","","","",""
"Daily","1991","direct migration background","(1a) inadequately completed","","","",""
"Daily","1991","direct migration background","(1b) general elementary school","","","",""
"Daily","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1991","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1991","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1991","indirect migration background","(0) in school","","","",""
"Daily","1991","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1991","indirect migration background","(1b) general elementary school","","","",""
"Daily","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","no migration background","(0) in school","","","",""
"Min 1x per week","1991","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1991","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","1991","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","direct migration background","(0) in school","","","",""
"Min 1x per week","1991","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1991","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","indirect migration background","(0) in school","","","",""
"Min 1x per week","1991","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1991","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","no migration background","(0) in school","","","",""
"Min 1x per month","1991","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1991","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","1991","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","direct migration background","(0) in school","","","",""
"Min 1x per month","1991","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1991","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1991","indirect migration background","(0) in school","","","",""
"Min 1x per month","1991","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1991","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Rarely","1991","no migration background","(0) in school","","","",""
"Rarely","1991","no migration background","(1a) inadequately completed","","","",""
"Rarely","1991","no migration background","(1b) general elementary school","","","",""
"Rarely","1991","no migration background","(1c) basic vocational qualification","","","",""
"Rarely","1991","no migration background","(2b) intermediate general qualification","","","",""
"Rarely","1991","no migration background","(2a) intermediate vocational","","","",""
"Rarely","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1991","no migration background","(3a) lower tertiary education","","","",""
"Rarely","1991","no migration background","(3b) higher tertiary education","","","",""
"Rarely","1991","direct migration background","(0) in school","","","",""
"Rarely","1991","direct migration background","(1a) inadequately completed","","","",""
"Rarely","1991","direct migration background","(1b) general elementary school","","","",""
"Rarely","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Rarely","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Rarely","1991","direct migration background","(2a) intermediate vocational","","","",""
"Rarely","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1991","direct migration background","(3a) lower tertiary education","","","",""
"Rarely","1991","direct migration background","(3b) higher tertiary education","","","",""
"Rarely","1991","indirect migration background","(0) in school","","","",""
"Rarely","1991","indirect migration background","(1a) inadequately completed","","","",""
"Rarely","1991","indirect migration background","(1b) general elementary school","","","",""
"Rarely","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Rarely","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Rarely","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Rarely","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Rarely","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Rarely","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Never","1991","no migration background","(0) in school","","","",""
"Never","1991","no migration background","(1a) inadequately completed","","","",""
"Never","1991","no migration background","(1b) general elementary school","","","",""
"Never","1991","no migration background","(1c) basic vocational qualification","","","",""
"Never","1991","no migration background","(2b) intermediate general qualification","","","",""
"Never","1991","no migration background","(2a) intermediate vocational","","","",""
"Never","1991","no migration background","(2c_gen) general maturity certificate","","","",""
"Never","1991","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","no migration background","(3a) lower tertiary education","","","",""
"Never","1991","no migration background","(3b) higher tertiary education","","","",""
"Never","1991","direct migration background","(0) in school","","","",""
"Never","1991","direct migration background","(1a) inadequately completed","","","",""
"Never","1991","direct migration background","(1b) general elementary school","","","",""
"Never","1991","direct migration background","(1c) basic vocational qualification","","","",""
"Never","1991","direct migration background","(2b) intermediate general qualification","","","",""
"Never","1991","direct migration background","(2a) intermediate vocational","","","",""
"Never","1991","direct migration background","(2c_gen) general maturity certificate","","","",""
"Never","1991","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","direct migration background","(3a) lower tertiary education","","","",""
"Never","1991","direct migration background","(3b) higher tertiary education","","","",""
"Never","1991","indirect migration background","(0) in school","","","",""
"Never","1991","indirect migration background","(1a) inadequately completed","","","",""
"Never","1991","indirect migration background","(1b) general elementary school","","","",""
"Never","1991","indirect migration background","(1c) basic vocational qualification","","","",""
"Never","1991","indirect migration background","(2b) intermediate general qualification","","","",""
"Never","1991","indirect migration background","(2a) intermediate vocational","","","",""
"Never","1991","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Never","1991","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","indirect migration background","(3a) lower tertiary education","","","",""
"Never","1991","indirect migration background","(3b) higher tertiary education","","","",""
"Daily","1992","no migration background","(0) in school","","","",""
"Daily","1992","no migration background","(1a) inadequately completed","","","",""
"Daily","1992","no migration background","(1b) general elementary school","","","",""
"Daily","1992","no migration background","(1c) basic vocational qualification","","","",""
"Daily","1992","no migration background","(2b) intermediate general qualification","","","",""
"Daily","1992","no migration background","(2a) intermediate vocational","","","",""
"Daily","1992","no migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1992","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1992","no migration background","(3a) lower tertiary education","","","",""
"Daily","1992","no migration background","(3b) higher tertiary education","","","",""
"Daily","1992","direct migration background","(0) in school","","","",""
"Daily","1992","direct migration background","(1a) inadequately completed","","","",""
"Daily","1992","direct migration background","(1b) general elementary school","","","",""
"Daily","1992","direct migration background","(1c) basic vocational qualification","","","",""
"Daily","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Daily","1992","direct migration background","(2a) intermediate vocational","","","",""
"Daily","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1992","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1992","direct migration background","(3a) lower tertiary education","","","",""
"Daily","1992","direct migration background","(3b) higher tertiary education","","","",""
"Daily","1992","indirect migration background","(0) in school","","","",""
"Daily","1992","indirect migration background","(1a) inadequately completed","","","",""
"Daily","1992","indirect migration background","(1b) general elementary school","","","",""
"Daily","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"Daily","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Daily","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Daily","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Daily","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Daily","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Daily","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","no migration background","(0) in school","","","",""
"Min 1x per week","1992","no migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1992","no migration background","(1b) general elementary school","","","",""
"Min 1x per week","1992","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1992","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","direct migration background","(0) in school","","","",""
"Min 1x per week","1992","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1992","direct migration background","(1b) general elementary school","","","",""
"Min 1x per week","1992","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","indirect migration background","(0) in school","","","",""
"Min 1x per week","1992","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per week","1992","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per week","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per week","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","indirect migration background","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","indirect migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","no migration background","(0) in school","","","",""
"Min 1x per month","1992","no migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1992","no migration background","(1b) general elementary school","","","",""
"Min 1x per month","1992","no migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1992","no migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","no migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","no migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1992","no migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1992","no migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1992","no migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","direct migration background","(0) in school","","","",""
"Min 1x per month","1992","direct migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1992","direct migration background","(1b) general elementary school","","","",""
"Min 1x per month","1992","direct migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1992","direct migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","direct migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","direct migration background","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1992","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1992","direct migration background","(3a) lower tertiary education","","","",""
"Min 1x per month","1992","direct migration background","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","indirect migration background","(0) in school","","","",""
"Min 1x per month","1992","indirect migration background","(1a) inadequately completed","","","",""
"Min 1x per month","1992","indirect migration background","(1b) general elementary school","","","",""
"Min 1x per month","1992","indirect migration background","(1c) basic vocational qualification","","","",""
"Min 1x per month","1992","indirect migration background","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","indirect migration background","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","indirect migration background","(2c_gen) general maturity certificate","","","",""
