"pli0093_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Never","1995","no migration background","East Germany","1818","0.556042878144645","0.539629370029697","0.572456386259594"
"Never","1995","direct migration background","West Germany","1831","0.610144216943834","0.591585510336184","0.628702923551483"
"Never","1995","direct migration background","East Germany","91","0.640757993331739","0.56212213249715","0.719393854166328"
"Never","1995","indirect migration background","West Germany","231","0.41292000238219","0.36954624018668","0.456293764577699"
"Never","1995","indirect migration background","East Germany","4","","",""
"Daily","1996","no migration background","West Germany","","","",""
"Daily","1996","no migration background","East Germany","","","",""
"Daily","1996","direct migration background","West Germany","","","",""
"Daily","1996","direct migration background","East Germany","","","",""
"Daily","1996","indirect migration background","West Germany","","","",""
"Daily","1996","indirect migration background","East Germany","","","",""
"Min 1x per week","1996","no migration background","West Germany","","","",""
"Min 1x per week","1996","no migration background","East Germany","","","",""
"Min 1x per week","1996","direct migration background","West Germany","","","",""
"Min 1x per week","1996","direct migration background","East Germany","","","",""
"Min 1x per week","1996","indirect migration background","West Germany","","","",""
"Min 1x per week","1996","indirect migration background","East Germany","","","",""
"Min 1x per month","1996","no migration background","West Germany","","","",""
"Min 1x per month","1996","no migration background","East Germany","","","",""
"Min 1x per month","1996","direct migration background","West Germany","","","",""
"Min 1x per month","1996","direct migration background","East Germany","","","",""
"Min 1x per month","1996","indirect migration background","West Germany","","","",""
"Min 1x per month","1996","indirect migration background","East Germany","","","",""
"Rarely","1996","no migration background","West Germany","","","",""
"Rarely","1996","no migration background","East Germany","","","",""
"Rarely","1996","direct migration background","West Germany","","","",""
"Rarely","1996","direct migration background","East Germany","","","",""
"Rarely","1996","indirect migration background","West Germany","","","",""
"Rarely","1996","indirect migration background","East Germany","","","",""
"Never","1996","no migration background","West Germany","","","",""
"Never","1996","no migration background","East Germany","","","",""
"Never","1996","direct migration background","West Germany","","","",""
"Never","1996","direct migration background","East Germany","","","",""
"Never","1996","indirect migration background","West Germany","","","",""
"Never","1996","indirect migration background","East Germany","","","",""
"Daily","1997","no migration background","West Germany","","","",""
"Daily","1997","no migration background","East Germany","","","",""
"Daily","1997","direct migration background","West Germany","","","",""
"Daily","1997","direct migration background","East Germany","","","",""
"Daily","1997","indirect migration background","West Germany","","","",""
"Daily","1997","indirect migration background","East Germany","","","",""
"Min 1x per week","1997","no migration background","West Germany","","","",""
"Min 1x per week","1997","no migration background","East Germany","","","",""
"Min 1x per week","1997","direct migration background","West Germany","","","",""
"Min 1x per week","1997","direct migration background","East Germany","","","",""
"Min 1x per week","1997","indirect migration background","West Germany","","","",""
"Min 1x per week","1997","indirect migration background","East Germany","","","",""
"Min 1x per month","1997","no migration background","West Germany","","","",""
"Min 1x per month","1997","no migration background","East Germany","","","",""
"Min 1x per month","1997","direct migration background","West Germany","","","",""
"Min 1x per month","1997","direct migration background","East Germany","","","",""
"Min 1x per month","1997","indirect migration background","West Germany","","","",""
"Min 1x per month","1997","indirect migration background","East Germany","","","",""
"Rarely","1997","no migration background","West Germany","","","",""
"Rarely","1997","no migration background","East Germany","","","",""
"Rarely","1997","direct migration background","West Germany","","","",""
"Rarely","1997","direct migration background","East Germany","","","",""
"Rarely","1997","indirect migration background","West Germany","","","",""
"Rarely","1997","indirect migration background","East Germany","","","",""
"Never","1997","no migration background","West Germany","","","",""
"Never","1997","no migration background","East Germany","","","",""
"Never","1997","direct migration background","West Germany","","","",""
"Never","1997","direct migration background","East Germany","","","",""
"Never","1997","indirect migration background","West Germany","","","",""
"Never","1997","indirect migration background","East Germany","","","",""
"Daily","1998","no migration background","West Germany","210","0.029309514535289","0.0254893605009729","0.0331296685696052"
"Daily","1998","no migration background","East Germany","56","0.0180076205681018","0.0137314905041666","0.022283750632037"
"Daily","1998","direct migration background","West Germany","33","0.0195515183103828","0.0138684444399686","0.0252345921807969"
"Daily","1998","direct migration background","East Germany","2","","",""
"Daily","1998","indirect migration background","West Germany","17","","",""
"Daily","1998","indirect migration background","East Germany","2","","",""
"Min 1x per week","1998","no migration background","West Germany","729","0.097353582579874","0.0906397427508513","0.104067422408897"
"Min 1x per week","1998","no migration background","East Germany","233","0.0569818928194005","0.0495277598833225","0.0644360257554785"
"Min 1x per week","1998","direct migration background","West Germany","78","0.0587228636831286","0.0490725143305293","0.0683732130357278"
"Min 1x per week","1998","direct migration background","East Germany","6","","",""
"Min 1x per week","1998","indirect migration background","West Germany","52","0.131905616940512","0.104222992385202","0.159588241495822"
"Min 1x per week","1998","indirect migration background","East Germany","3","","",""
"Min 1x per month","1998","no migration background","West Germany","695","0.0906381616923366","0.0841359653040086","0.0971403580806647"
"Min 1x per month","1998","no migration background","East Germany","289","0.074397320402662","0.0659589296843527","0.0828357111209713"
"Min 1x per month","1998","direct migration background","West Germany","115","0.067475619881314","0.0571792483181802","0.0777719914444478"
"Min 1x per month","1998","direct migration background","East Germany","8","","",""
"Min 1x per month","1998","indirect migration background","West Germany","47","0.0771589772890003","0.0553292242756826","0.098988730302318"
"Min 1x per month","1998","indirect migration background","East Germany","2","","",""
"Rarely","1998","no migration background","West Germany","2130","0.279511174294771","0.269347531623567","0.289674816965976"
"Rarely","1998","no migration background","East Germany","1147","0.283992251063028","0.269491824162879","0.298492677963176"
"Rarely","1998","direct migration background","West Germany","339","0.186534421912747","0.170545110887827","0.202523732937666"
"Rarely","1998","direct migration background","East Germany","19","","",""
"Rarely","1998","indirect migration background","West Germany","143","0.266568486174788","0.230396168941898","0.302740803407678"
"Rarely","1998","indirect migration background","East Germany","9","","",""
"Never","1998","no migration background","West Germany","3725","0.503187566897729","0.491863632244852","0.514511501550606"
"Never","1998","no migration background","East Germany","1990","0.566620915146808","0.550686029300225","0.582555800993392"
"Never","1998","direct migration background","West Germany","1715","0.667715576212428","0.648381144433839","0.687050007991017"
"Never","1998","direct migration background","East Germany","84","0.760680670832028","0.684021399095799","0.837339942568258"
"Never","1998","indirect migration background","West Germany","315","0.480598846679923","0.439725992884316","0.52147170047553"
"Never","1998","indirect migration background","East Germany","10","","",""
"Daily","1999","no migration background","West Germany","","","",""
"Daily","1999","no migration background","East Germany","","","",""
"Daily","1999","direct migration background","West Germany","","","",""
"Daily","1999","direct migration background","East Germany","","","",""
"Daily","1999","indirect migration background","West Germany","","","",""
"Daily","1999","indirect migration background","East Germany","","","",""
"Min 1x per week","1999","no migration background","West Germany","","","",""
"Min 1x per week","1999","no migration background","East Germany","","","",""
"Min 1x per week","1999","direct migration background","West Germany","","","",""
"Min 1x per week","1999","direct migration background","East Germany","","","",""
"Min 1x per week","1999","indirect migration background","West Germany","","","",""
"Min 1x per week","1999","indirect migration background","East Germany","","","",""
"Min 1x per month","1999","no migration background","West Germany","","","",""
"Min 1x per month","1999","no migration background","East Germany","","","",""
"Min 1x per month","1999","direct migration background","West Germany","","","",""
"Min 1x per month","1999","direct migration background","East Germany","","","",""
"Min 1x per month","1999","indirect migration background","West Germany","","","",""
"Min 1x per month","1999","indirect migration background","East Germany","","","",""
"Rarely","1999","no migration background","West Germany","","","",""
"Rarely","1999","no migration background","East Germany","","","",""
"Rarely","1999","direct migration background","West Germany","","","",""
"Rarely","1999","direct migration background","East Germany","","","",""
"Rarely","1999","indirect migration background","West Germany","","","",""
"Rarely","1999","indirect migration background","East Germany","","","",""
"Never","1999","no migration background","West Germany","","","",""
"Never","1999","no migration background","East Germany","","","",""
"Never","1999","direct migration background","West Germany","","","",""
"Never","1999","direct migration background","East Germany","","","",""
"Never","1999","indirect migration background","West Germany","","","",""
"Never","1999","indirect migration background","East Germany","","","",""
"Daily","2000","no migration background","West Germany","","","",""
"Daily","2000","no migration background","East Germany","","","",""
"Daily","2000","direct migration background","West Germany","","","",""
"Daily","2000","direct migration background","East Germany","","","",""
"Daily","2000","indirect migration background","West Germany","","","",""
"Daily","2000","indirect migration background","East Germany","","","",""
"Min 1x per week","2000","no migration background","West Germany","","","",""
"Min 1x per week","2000","no migration background","East Germany","","","",""
"Min 1x per week","2000","direct migration background","West Germany","","","",""
"Min 1x per week","2000","direct migration background","East Germany","","","",""
"Min 1x per week","2000","indirect migration background","West Germany","","","",""
"Min 1x per week","2000","indirect migration background","East Germany","","","",""
"Min 1x per month","2000","no migration background","West Germany","","","",""
"Min 1x per month","2000","no migration background","East Germany","","","",""
"Min 1x per month","2000","direct migration background","West Germany","","","",""
"Min 1x per month","2000","direct migration background","East Germany","","","",""
"Min 1x per month","2000","indirect migration background","West Germany","","","",""
"Min 1x per month","2000","indirect migration background","East Germany","","","",""
"Rarely","2000","no migration background","West Germany","","","",""
"Rarely","2000","no migration background","East Germany","","","",""
"Rarely","2000","direct migration background","West Germany","","","",""
"Rarely","2000","direct migration background","East Germany","","","",""
"Rarely","2000","indirect migration background","West Germany","","","",""
"Rarely","2000","indirect migration background","East Germany","","","",""
"Never","2000","no migration background","West Germany","","","",""
"Never","2000","no migration background","East Germany","","","",""
"Never","2000","direct migration background","West Germany","","","",""
"Never","2000","direct migration background","East Germany","","","",""
"Never","2000","indirect migration background","West Germany","","","",""
"Never","2000","indirect migration background","East Germany","","","",""
"Daily","2001","no migration background","West Germany","","","",""
"Daily","2001","no migration background","East Germany","","","",""
"Daily","2001","direct migration background","West Germany","","","",""
"Daily","2001","direct migration background","East Germany","","","",""
"Daily","2001","indirect migration background","West Germany","","","",""
"Daily","2001","indirect migration background","East Germany","","","",""
"Min 1x per week","2001","no migration background","West Germany","1307","0.0959147598543779","0.0908238752998376","0.101005644408918"
"Min 1x per week","2001","no migration background","East Germany","354","0.0605119278633374","0.0540788223593804","0.0669450333672943"
"Min 1x per week","2001","direct migration background","West Germany","143","0.0668381698525124","0.0575795139722012","0.0760968257328235"
"Min 1x per week","2001","direct migration background","East Germany","7","","",""
"Min 1x per week","2001","indirect migration background","West Germany","72","0.100773800898421","0.0791721485329325","0.122375453263908"
"Min 1x per week","2001","indirect migration background","East Germany","3","","",""
"Min 1x per month","2001","no migration background","West Germany","852","0.0666358010247416","0.0623243325199899","0.0709472695294932"
"Min 1x per month","2001","no migration background","East Germany","268","0.0505349311288804","0.0446248984975364","0.0564449637602244"
"Min 1x per month","2001","direct migration background","West Germany","111","0.0505587695536374","0.0424362741053993","0.0586812650018755"
"Min 1x per month","2001","direct migration background","East Germany","4","","",""
"Min 1x per month","2001","indirect migration background","West Germany","56","0.09925584920803","0.077799419545068","0.120712278870992"
"Min 1x per month","2001","indirect migration background","East Germany","2","","",""
"Rarely","2001","no migration background","West Germany","3127","0.2360397915983","0.228698477297093","0.243381105899508"
"Rarely","2001","no migration background","East Germany","1158","0.204015410449611","0.19314268653089","0.214888134368333"
"Rarely","2001","direct migration background","West Germany","483","0.173350935671446","0.159316955155931","0.187384916186961"
"Rarely","2001","direct migration background","East Germany","26","","",""
"Rarely","2001","indirect migration background","West Germany","192","0.251171547044464","0.220050437917083","0.282292656171845"
"Rarely","2001","indirect migration background","East Germany","8","","",""
"Never","2001","no migration background","West Germany","7567","0.60140964752258","0.59294528171963","0.609874013325529"
"Never","2001","no migration background","East Germany","3497","0.684937730558171","0.672404059643046","0.697471401473296"
"Never","2001","direct migration background","West Germany","2058","0.709252124922404","0.692417021744457","0.726087228100352"
"Never","2001","direct migration background","East Germany","83","0.696814832324041","0.614577287380258","0.779052377267824"
"Never","2001","indirect migration background","West Germany","426","0.548798802849085","0.513090404036846","0.584507201661325"
"Never","2001","indirect migration background","East Germany","12","","",""
"Daily","2002","no migration background","West Germany","","","",""
"Daily","2002","no migration background","East Germany","","","",""
"Daily","2002","direct migration background","West Germany","","","",""
"Daily","2002","direct migration background","East Germany","","","",""
"Daily","2002","indirect migration background","West Germany","","","",""
"Daily","2002","indirect migration background","East Germany","","","",""
"Min 1x per week","2002","no migration background","West Germany","","","",""
"Min 1x per week","2002","no migration background","East Germany","","","",""
"Min 1x per week","2002","direct migration background","West Germany","","","",""
"Min 1x per week","2002","direct migration background","East Germany","","","",""
"Min 1x per week","2002","indirect migration background","West Germany","","","",""
"Min 1x per week","2002","indirect migration background","East Germany","","","",""
"Min 1x per month","2002","no migration background","West Germany","","","",""
"Min 1x per month","2002","no migration background","East Germany","","","",""
"Min 1x per month","2002","direct migration background","West Germany","","","",""
"Min 1x per month","2002","direct migration background","East Germany","","","",""
"Min 1x per month","2002","indirect migration background","West Germany","","","",""
"Min 1x per month","2002","indirect migration background","East Germany","","","",""
"Rarely","2002","no migration background","West Germany","","","",""
"Rarely","2002","no migration background","East Germany","","","",""
"Rarely","2002","direct migration background","West Germany","","","",""
"Rarely","2002","direct migration background","East Germany","","","",""
"Rarely","2002","indirect migration background","West Germany","","","",""
"Rarely","2002","indirect migration background","East Germany","","","",""
"Never","2002","no migration background","West Germany","","","",""
"Never","2002","no migration background","East Germany","","","",""
"Never","2002","direct migration background","West Germany","","","",""
"Never","2002","direct migration background","East Germany","","","",""
"Never","2002","indirect migration background","West Germany","","","",""
"Never","2002","indirect migration background","East Germany","","","",""
"Daily","2003","no migration background","West Germany","398","0.0252397135111175","0.0225957779315528","0.0278836490906823"
"Daily","2003","no migration background","East Germany","113","0.0202525585076434","0.0164283381922999","0.024076778822987"
"Daily","2003","direct migration background","West Germany","52","0.0232470544192773","0.0173602065302103","0.0291339023083444"
"Daily","2003","direct migration background","East Germany","2","","",""
"Daily","2003","indirect migration background","West Germany","27","","",""
"Daily","2003","indirect migration background","East Germany","2","","",""
"Min 1x per week","2003","no migration background","West Germany","1514","0.0969390401811266","0.0919517155632403","0.101926364799013"
"Min 1x per week","2003","no migration background","East Germany","433","0.0736391942022029","0.0665484717365657","0.08072991666784"
"Min 1x per week","2003","direct migration background","West Germany","135","0.066098251657839","0.0563919884599281","0.0758045148557499"
"Min 1x per week","2003","direct migration background","East Germany","3","","",""
"Min 1x per week","2003","indirect migration background","West Germany","81","0.100049986630157","0.0786177095996934","0.12148226366062"
"Min 1x per week","2003","indirect migration background","East Germany","4","","",""
"Min 1x per month","2003","no migration background","West Germany","1339","0.0889732196930379","0.0841741730563983","0.0937722663296776"
"Min 1x per month","2003","no migration background","East Germany","428","0.0806560321186885","0.0732633279172968","0.0880487363200802"
"Min 1x per month","2003","direct migration background","West Germany","126","0.060751745933222","0.051419717287359","0.070083774579085"
"Min 1x per month","2003","direct migration background","East Germany","5","","",""
"Min 1x per month","2003","indirect migration background","West Germany","71","0.118250702446633","0.0951872123009598","0.141314192592306"
"Min 1x per month","2003","indirect migration background","East Germany","5","","",""
"Rarely","2003","no migration background","West Germany","3609","0.260965859489888","0.253563266978624","0.268368452001151"
"Rarely","2003","no migration background","East Germany","1441","0.258965510501309","0.247072657192037","0.270858363810582"
"Rarely","2003","direct migration background","West Germany","415","0.175343232005071","0.16048772081742","0.190198743192722"
"Rarely","2003","direct migration background","East Germany","22","","",""
"Rarely","2003","indirect migration background","West Germany","161","0.199394196251055","0.170856676403376","0.227931716098733"
"Rarely","2003","indirect migration background","East Germany","9","","",""
"Never","2003","no migration background","West Germany","6660","0.52788216712483","0.519467180245392","0.536297154004269"
"Never","2003","no migration background","East Germany","2797","0.566486704670156","0.553032997865583","0.579940411474729"
"Never","2003","direct migration background","West Germany","1789","0.674559715984591","0.65625544909976","0.692863982869422"
"Never","2003","direct migration background","East Germany","73","0.666128959038265","0.575925752872666","0.756332165203864"
"Never","2003","indirect migration background","West Germany","413","0.551381295560744","0.515857831760743","0.586904759360744"
"Never","2003","indirect migration background","East Germany","12","","",""
"Daily","2004","no migration background","West Germany","","","",""
"Daily","2004","no migration background","East Germany","","","",""
"Daily","2004","direct migration background","West Germany","","","",""
"Daily","2004","direct migration background","East Germany","","","",""
"Daily","2004","indirect migration background","West Germany","","","",""
"Daily","2004","indirect migration background","East Germany","","","",""
"Min 1x per week","2004","no migration background","West Germany","","","",""
"Min 1x per week","2004","no migration background","East Germany","","","",""
"Min 1x per week","2004","direct migration background","West Germany","","","",""
"Min 1x per week","2004","direct migration background","East Germany","","","",""
"Min 1x per week","2004","indirect migration background","West Germany","","","",""
"Min 1x per week","2004","indirect migration background","East Germany","","","",""
"Min 1x per month","2004","no migration background","West Germany","","","",""
"Min 1x per month","2004","no migration background","East Germany","","","",""
"Min 1x per month","2004","direct migration background","West Germany","","","",""
"Min 1x per month","2004","direct migration background","East Germany","","","",""
"Min 1x per month","2004","indirect migration background","West Germany","","","",""
"Min 1x per month","2004","indirect migration background","East Germany","","","",""
"Rarely","2004","no migration background","West Germany","","","",""
"Rarely","2004","no migration background","East Germany","","","",""
"Rarely","2004","direct migration background","West Germany","","","",""
"Rarely","2004","direct migration background","East Germany","","","",""
"Rarely","2004","indirect migration background","West Germany","","","",""
"Rarely","2004","indirect migration background","East Germany","","","",""
"Never","2004","no migration background","West Germany","","","",""
"Never","2004","no migration background","East Germany","","","",""
"Never","2004","direct migration background","West Germany","","","",""
"Never","2004","direct migration background","East Germany","","","",""
"Never","2004","indirect migration background","West Germany","","","",""
"Never","2004","indirect migration background","East Germany","","","",""
"Daily","2005","no migration background","West Germany","","","",""
"Daily","2005","no migration background","East Germany","","","",""
"Daily","2005","direct migration background","West Germany","","","",""
"Daily","2005","direct migration background","East Germany","","","",""
"Daily","2005","indirect migration background","West Germany","","","",""
"Daily","2005","indirect migration background","East Germany","","","",""
"Min 1x per week","2005","no migration background","West Germany","1394","0.097747533607547","0.0925524652128716","0.102942602002222"
