"pli0093_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","1990","Not Working","Couple + C. LE 16 ","48","0.125038726545405","0.0965272633251502","0.15355018976566","3"
"Min 1x per month","1990","Part Time","1-pers.-HH","22","","","","3"
"Min 1x per month","1990","Part Time","Couple + C. LE 16 ","52","0.119878505202406","0.0909106394605754","0.148846370944237","3"
"Min 1x per week","1990","Not Working","(Married) couple without C. ","52","0.0594066925552411","0.044343356957094","0.0744700281533883","2"
"Min 1x per week","1990","Full Time","Couple + C. LE and GT 16","27","","","","2"
"Min 1x per week","1990","Full Time","Couple + C. LE 16 ","84","0.0896020043284804","0.0725603450725784","0.106643663584382","2"
"Min 1x per week","1990","Part Time","Couple + C. LE 16 ","48","0.115551010835256","0.0870409729043363","0.144061048766175","2"
"Min 1x per week","1990","Full Time","Couple + C. GT 16 ","97","0.105545937007543","0.0862795362545948","0.124812337760492","2"
"Min 1x per week","1990","Not Working","Couple + C. GT 16 ","73","0.111016910070347","0.0869767425834832","0.13505707755721","2"
"Min 1x per week","1990","Not Working","1-pers.-HH","35","0.0693468690419118","0.0470571205309319","0.0916366175528918","2"
"Min 1x per week","1990","Part Time","Single parent ","16","","","","2"
"Min 1x per week","1990","Full Time","1-pers.-HH","51","0.121619008409367","0.090508482244457","0.152729534574278","2"
"Min 1x per week","1990","Full Time","(Married) couple without C. ","96","0.0962842097516926","0.0784505612115275","0.114117858291858","2"
"Min 1x per week","1990","Full Time","Single parent ","18","","","","2"
"Min 1x per week","1990","Part Time","(Married) couple without C. ","36","0.13148152089942","0.0934946789030504","0.169468362895789","2"
"Min 1x per week","1990","Part Time","Couple + C. GT 16 ","44","0.124448861611423","0.0927665919445624","0.156131131278283","2"
"Min 1x per week","1990","Part Time","Couple + C. LE and GT 16","22","","","","2"
"Min 1x per week","1990","Not Working","Single parent ","20","","","","2"
"Min 1x per week","1990","Not Working","Couple + C. LE 16 ","42","0.0920034819694148","0.0670892764293877","0.116917687509442","2"
"Min 1x per week","1990","Not Working","Couple + C. LE and GT 16","32","0.108061081058438","0.0720805734825865","0.144041588634289","2"
"Min 1x per week","1990","Part Time","1-pers.-HH","14","","","","2"
"Never","1990","Part Time","Couple + C. LE 16 ","204","0.345204138418075","0.302804174659387","0.387604102176763","5"
"Never","1990","Part Time","Single parent ","42","0.425952675813849","0.328051123712942","0.523854227914757","5"
"Never","1990","Full Time","1-pers.-HH","163","0.355870187685168","0.310298231992444","0.401442143377892","5"
"Never","1990","Full Time","(Married) couple without C. ","444","0.370439834562225","0.341243778143928","0.399635890980522","5"
"Never","1990","Full Time","Single parent ","104","0.439452691757951","0.372003208977983","0.506902174537919","5"
"Never","1990","Full Time","Couple + C. LE 16 ","509","0.388233923160688","0.359155101460648","0.417312744860729","5"
"Never","1990","Full Time","Couple + C. GT 16 ","449","0.391810512249974","0.361200866337995","0.422420158161954","5"
"Never","1990","Full Time","Couple + C. LE and GT 16","232","0.46725607685626","0.418483938640508","0.516028215072012","5"
"Never","1990","Part Time","1-pers.-HH","45","0.363706705932129","0.274213322201072","0.453200089663186","5"
"Never","1990","Part Time","(Married) couple without C. ","117","0.360701455025622","0.306720929994948","0.414681980056297","5"
"Never","1990","Part Time","Couple + C. GT 16 ","186","0.422439177344449","0.375030152676572","0.469848202012325","5"
"Never","1990","Part Time","Couple + C. LE and GT 16","89","0.358969120876761","0.290760493254237","0.427177748499285","5"
"Never","1990","Not Working","1-pers.-HH","345","0.695918691165666","0.655556760532331","0.736280621799001","5"
"Never","1990","Not Working","(Married) couple without C. ","607","0.628166595635492","0.597369189288789","0.658964001982195","5"
"Never","1990","Not Working","Single parent ","81","0.519083988144825","0.440172330683155","0.597995645606495","5"
"Never","1990","Not Working","Couple + C. LE 16 ","256","0.410873444147202","0.368464139120798","0.453282749173605","5"
"Never","1990","Not Working","Couple + C. GT 16 ","320","0.440570849822236","0.4025802109493","0.478561488695173","5"
"Never","1990","Not Working","Couple + C. LE and GT 16","142","0.375209788426484","0.319096042325236","0.431323534527732","5"
"Rarely","1990","Full Time","1-pers.-HH","121","0.294353354855806","0.250972980221583","0.337733729490029","4"
"Rarely","1990","Full Time","Couple + C. GT 16 ","296","0.345714932429296","0.315892478062645","0.375537386795947","4"
"Rarely","1990","Full Time","(Married) couple without C. ","340","0.366850997668421","0.337714016807204","0.395987978529639","4"
"Rarely","1990","Full Time","Couple + C. LE and GT 16","100","0.316965322258341","0.271480938351654","0.362449706165028","4"
"Rarely","1990","Full Time","Couple + C. LE 16 ","350","0.37332420014556","0.344463829632157","0.402184570658964","4"
"Rarely","1990","Not Working","Couple + C. LE 16 ","160","0.346838702071647","0.305811035504593","0.387866368638701","4"
"Rarely","1990","Not Working","Couple + C. LE and GT 16","68","0.26743132071167","0.216133917311148","0.318728724112192","4"
"Rarely","1990","Not Working","Single parent ","26","","","","4"
"Rarely","1990","Not Working","Couple + C. GT 16 ","155","0.273824791973839","0.239701316042392","0.307948267905286","4"
"Rarely","1990","Full Time","Single parent ","57","0.327690147794155","0.263903048455449","0.39147724713286","4"
"Rarely","1990","Part Time","Couple + C. LE 16 ","169","0.397724368952655","0.354076477155105","0.441372260750205","4"
"Rarely","1990","Part Time","1-pers.-HH","24","","","","4"
"Rarely","1990","Part Time","(Married) couple without C. ","97","0.332407517450475","0.279453070525642","0.385361964375309","4"
"Rarely","1990","Part Time","Single parent ","27","","","","4"
"Rarely","1990","Part Time","Couple + C. GT 16 ","109","0.262290254876067","0.220070675584007","0.304509834168126","4"
"Rarely","1990","Part Time","Couple + C. LE and GT 16","56","0.361127385713857","0.292829283119349","0.429425488308365","4"
"Rarely","1990","Not Working","1-pers.-HH","77","0.15768099374673","0.125704871725958","0.189657115767502","4"
"Rarely","1990","Not Working","(Married) couple without C. ","181","0.201415943763703","0.175858950219753","0.226972937307652","4"
"Daily","1991","Full Time","1-pers.-HH","","","","","1"
"Daily","1991","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1991","Full Time","Single parent ","","","","","1"
"Daily","1991","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Part Time","1-pers.-HH","","","","","1"
"Daily","1991","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1991","Part Time","Single parent ","","","","","1"
"Daily","1991","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1991","Not Working","1-pers.-HH","","","","","1"
"Daily","1991","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1991","Not Working","Single parent ","","","","","1"
"Daily","1991","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1991","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1991","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1991","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1991","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1991","Full Time","Single parent ","","","","","3"
"Min 1x per month","1991","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1991","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1991","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1991","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1991","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1991","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1991","Part Time","Single parent ","","","","","3"
"Min 1x per month","1991","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1991","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1991","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1991","Not Working","Single parent ","","","","","3"
"Min 1x per month","1991","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1991","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1991","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1991","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1991","Full Time","Single parent ","","","","","2"
"Min 1x per week","1991","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1991","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1991","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1991","Part Time","Single parent ","","","","","2"
"Min 1x per week","1991","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1991","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1991","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1991","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1991","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1991","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1991","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1991","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1991","Not Working","Single parent ","","","","","2"
"Min 1x per week","1991","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1991","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1991","Full Time","1-pers.-HH","","","","","5"
"Never","1991","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1991","Full Time","(Married) couple without C. ","","","","","5"
"Never","1991","Full Time","Single parent ","","","","","5"
"Never","1991","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1991","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1991","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1991","Part Time","1-pers.-HH","","","","","5"
"Never","1991","Part Time","(Married) couple without C. ","","","","","5"
"Never","1991","Part Time","Single parent ","","","","","5"
"Never","1991","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1991","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1991","Not Working","1-pers.-HH","","","","","5"
"Never","1991","Not Working","(Married) couple without C. ","","","","","5"
"Never","1991","Not Working","Single parent ","","","","","5"
"Never","1991","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1991","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1991","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1991","Full Time","1-pers.-HH","","","","","4"
"Rarely","1991","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1991","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1991","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1991","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1991","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1991","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely","1991","Full Time","Single parent ","","","","","4"
"Rarely","1991","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1991","Part Time","1-pers.-HH","","","","","4"
"Rarely","1991","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1991","Part Time","Single parent ","","","","","4"
"Rarely","1991","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1991","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1991","Not Working","1-pers.-HH","","","","","4"
"Rarely","1991","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1991","Not Working","Single parent ","","","","","4"
"Rarely","1991","Not Working","Couple + C. GT 16 ","","","","","4"
"Daily","1992","Full Time","1-pers.-HH","","","","","1"
"Daily","1992","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1992","Full Time","Single parent ","","","","","1"
"Daily","1992","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1992","Part Time","1-pers.-HH","","","","","1"
"Daily","1992","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1992","Part Time","Single parent ","","","","","1"
"Daily","1992","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1992","Not Working","1-pers.-HH","","","","","1"
"Daily","1992","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1992","Not Working","Single parent ","","","","","1"
"Daily","1992","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1992","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1992","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1992","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1992","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1992","Full Time","Single parent ","","","","","3"
"Min 1x per month","1992","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1992","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1992","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1992","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1992","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1992","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1992","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1992","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1992","Part Time","Single parent ","","","","","3"
"Min 1x per month","1992","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1992","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1992","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1992","Not Working","Single parent ","","","","","3"
"Min 1x per month","1992","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1992","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1992","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1992","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1992","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1992","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1992","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1992","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1992","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1992","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1992","Full Time","Single parent ","","","","","2"
"Min 1x per week","1992","Part Time","Single parent ","","","","","2"
"Min 1x per week","1992","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1992","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1992","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1992","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1992","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1992","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1992","Not Working","Single parent ","","","","","2"
"Min 1x per week","1992","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1992","Full Time","(Married) couple without C. ","","","","","5"
"Never","1992","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1992","Full Time","1-pers.-HH","","","","","5"
"Never","1992","Full Time","Single parent ","","","","","5"
"Never","1992","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1992","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1992","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1992","Part Time","1-pers.-HH","","","","","5"
"Never","1992","Part Time","(Married) couple without C. ","","","","","5"
"Never","1992","Part Time","Single parent ","","","","","5"
"Never","1992","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1992","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1992","Not Working","1-pers.-HH","","","","","5"
"Never","1992","Not Working","(Married) couple without C. ","","","","","5"
"Never","1992","Not Working","Single parent ","","","","","5"
"Never","1992","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1992","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1992","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1992","Full Time","1-pers.-HH","","","","","4"
"Rarely","1992","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1992","Full Time","Single parent ","","","","","4"
"Rarely","1992","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1992","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1992","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1992","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1992","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely","1992","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1992","Part Time","1-pers.-HH","","","","","4"
"Rarely","1992","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1992","Part Time","Single parent ","","","","","4"
"Rarely","1992","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1992","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1992","Not Working","1-pers.-HH","","","","","4"
"Rarely","1992","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1992","Not Working","Single parent ","","","","","4"
"Rarely","1992","Not Working","Couple + C. GT 16 ","","","","","4"
"Daily","1993","Full Time","1-pers.-HH","","","","","1"
"Daily","1993","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1993","Full Time","Single parent ","","","","","1"
"Daily","1993","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1993","Part Time","1-pers.-HH","","","","","1"
"Daily","1993","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1993","Part Time","Single parent ","","","","","1"
"Daily","1993","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1993","Not Working","1-pers.-HH","","","","","1"
"Daily","1993","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1993","Not Working","Single parent ","","","","","1"
"Daily","1993","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1993","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1993","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1993","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1993","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Full Time","Single parent ","","","","","3"
"Min 1x per month","1993","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Part Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Not Working","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1993","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1993","Full Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1993","Part Time","1-pers.-HH","","","","","3"
"Min 1x per month","1993","Part Time","Single parent ","","","","","3"
"Min 1x per month","1993","Part Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1993","Part Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1993","Part Time","Couple + C. LE and GT 16","","","","","3"
"Min 1x per month","1993","Not Working","1-pers.-HH","","","","","3"
"Min 1x per month","1993","Not Working","(Married) couple without C. ","","","","","3"
"Min 1x per month","1993","Not Working","Single parent ","","","","","3"
"Min 1x per month","1993","Not Working","Couple + C. LE 16 ","","","","","3"
"Min 1x per week","1993","Full Time","1-pers.-HH","","","","","2"
"Min 1x per week","1993","Full Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Full Time","Single parent ","","","","","2"
"Min 1x per week","1993","Part Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Part Time","1-pers.-HH","","","","","2"
"Min 1x per week","1993","Full Time","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Full Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Part Time","Single parent ","","","","","2"
"Min 1x per week","1993","Part Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1993","Not Working","1-pers.-HH","","","","","2"
"Min 1x per week","1993","Not Working","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Full Time","Couple + C. LE and GT 16","","","","","2"
"Min 1x per week","1993","Part Time","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Not Working","(Married) couple without C. ","","","","","2"
"Min 1x per week","1993","Not Working","Single parent ","","","","","2"
"Min 1x per week","1993","Not Working","Couple + C. GT 16 ","","","","","2"
"Min 1x per week","1993","Part Time","Couple + C. LE 16 ","","","","","2"
"Min 1x per week","1993","Not Working","Couple + C. LE and GT 16","","","","","2"
"Never","1993","Full Time","1-pers.-HH","","","","","5"
"Never","1993","Full Time","(Married) couple without C. ","","","","","5"
"Never","1993","Full Time","Single parent ","","","","","5"
"Never","1993","Full Time","Couple + C. LE 16 ","","","","","5"
"Never","1993","Full Time","Couple + C. GT 16 ","","","","","5"
"Never","1993","Full Time","Couple + C. LE and GT 16","","","","","5"
"Never","1993","Part Time","Couple + C. LE 16 ","","","","","5"
"Never","1993","Part Time","1-pers.-HH","","","","","5"
"Never","1993","Part Time","(Married) couple without C. ","","","","","5"
"Never","1993","Part Time","Single parent ","","","","","5"
"Never","1993","Part Time","Couple + C. GT 16 ","","","","","5"
"Never","1993","Part Time","Couple + C. LE and GT 16","","","","","5"
"Never","1993","Not Working","1-pers.-HH","","","","","5"
"Never","1993","Not Working","(Married) couple without C. ","","","","","5"
"Never","1993","Not Working","Single parent ","","","","","5"
"Never","1993","Not Working","Couple + C. LE 16 ","","","","","5"
"Never","1993","Not Working","Couple + C. GT 16 ","","","","","5"
"Never","1993","Not Working","Couple + C. LE and GT 16","","","","","5"
"Rarely","1993","Full Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1993","Full Time","Single parent ","","","","","4"
"Rarely","1993","Full Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Full Time","(Married) couple without C. ","","","","","4"
"Rarely","1993","Full Time","1-pers.-HH","","","","","4"
"Rarely","1993","Part Time","(Married) couple without C. ","","","","","4"
"Rarely","1993","Full Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1993","Part Time","1-pers.-HH","","","","","4"
"Rarely","1993","Part Time","Single parent ","","","","","4"
"Rarely","1993","Part Time","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Part Time","Couple + C. GT 16 ","","","","","4"
"Rarely","1993","Part Time","Couple + C. LE and GT 16","","","","","4"
"Rarely","1993","Not Working","1-pers.-HH","","","","","4"
"Rarely","1993","Not Working","(Married) couple without C. ","","","","","4"
"Rarely","1993","Not Working","Couple + C. LE 16 ","","","","","4"
"Rarely","1993","Not Working","Couple + C. LE and GT 16","","","","","4"
"Rarely","1993","Not Working","Single parent ","","","","","4"
"Rarely","1993","Not Working","Couple + C. GT 16 ","","","","","4"
"Daily","1994","Full Time","1-pers.-HH","","","","","1"
"Daily","1994","Full Time","(Married) couple without C. ","","","","","1"
"Daily","1994","Full Time","Single parent ","","","","","1"
"Daily","1994","Full Time","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Full Time","Couple + C. GT 16 ","","","","","1"
"Daily","1994","Full Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1994","Part Time","1-pers.-HH","","","","","1"
"Daily","1994","Part Time","(Married) couple without C. ","","","","","1"
"Daily","1994","Part Time","Single parent ","","","","","1"
"Daily","1994","Part Time","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Part Time","Couple + C. GT 16 ","","","","","1"
"Daily","1994","Part Time","Couple + C. LE and GT 16","","","","","1"
"Daily","1994","Not Working","1-pers.-HH","","","","","1"
"Daily","1994","Not Working","(Married) couple without C. ","","","","","1"
"Daily","1994","Not Working","Single parent ","","","","","1"
"Daily","1994","Not Working","Couple + C. LE 16 ","","","","","1"
"Daily","1994","Not Working","Couple + C. GT 16 ","","","","","1"
"Daily","1994","Not Working","Couple + C. LE and GT 16","","","","","1"
"Min 1x per month","1994","Full Time","1-pers.-HH","","","","","3"
"Min 1x per month","1994","Full Time","(Married) couple without C. ","","","","","3"
"Min 1x per month","1994","Not Working","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1994","Full Time","Single parent ","","","","","3"
"Min 1x per month","1994","Full Time","Couple + C. LE 16 ","","","","","3"
"Min 1x per month","1994","Full Time","Couple + C. GT 16 ","","","","","3"
"Min 1x per month","1994","Full Time","Couple + C. LE and GT 16","","","","","3"
