"pli0093_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Never","1990","general elemantary","Urban Area","1240","0.619839318827968","0.598227348424831","0.641451289231106","5"
"Never","1990","general elemantary","Rural Area","326","0.608416709351681","0.566861756062468","0.649971662640894","5"
"Never","1990","middle vocational","Urban Area","1647","0.449192367032738","0.432829851440725","0.465554882624751","5"
"Never","1990","middle vocational","Rural Area","424","0.425385898535728","0.3946198345235","0.456151962547956","5"
"Never","1990","vocational + Abi","Urban Area","104","0.351517549731183","0.29245205443323","0.410583045029137","5"
"Rarely","1990","in school","Urban Area","37","0.303194366077391","0.22448456162612","0.381904170528662","4"
"Rarely","1990","general elemantary","Rural Area","124","0.256126019052456","0.218965079142243","0.293286958962669","4"
"Rarely","1990","middle vocational","Urban Area","1060","0.305253619946566","0.290104846445814","0.320402393447319","4"
"Rarely","1990","in school","Rural Area","7","","","","4"
"Rarely","1990","inadequately","Urban Area","66","0.11124306551505","0.0849409976481073","0.137545133381992","4"
"Rarely","1990","inadequately","Rural Area","14","","","","4"
"Rarely","1990","general elemantary","Urban Area","382","0.208559333118891","0.190471139404621","0.226647526833161","4"
"Rarely","1990","middle vocational","Rural Area","336","0.340732408807988","0.311238669304055","0.370226148311921","4"
"Rarely","1990","vocational + Abi","Urban Area","70","0.273064663135141","0.217946863481999","0.328182462788283","4"
"Rarely","1990","vocational + Abi","Rural Area","14","","","","4"
"Rarely","1990","higher vocational","Urban Area","144","0.348588732779254","0.301948553561698","0.395228911996809","4"
"Rarely","1990","higher vocational","Rural Area","41","0.340690277211449","0.252522232099702","0.428858322323196","4"
"Rarely","1990","higher education","Urban Area","202","0.345434407633811","0.307194727408323","0.383674087859299","4"
"Rarely","1990","higher education","Rural Area","36","0.394225935870079","0.298921012123862","0.489530859616296","4"
"Daily","1991","in school","Urban Area","","","","","1"
"Daily","1991","in school","Rural Area","","","","","1"
"Daily","1991","inadequately","Urban Area","","","","","1"
"Daily","1991","inadequately","Rural Area","","","","","1"
"Daily","1991","general elemantary","Urban Area","","","","","1"
"Daily","1991","general elemantary","Rural Area","","","","","1"
"Daily","1991","middle vocational","Urban Area","","","","","1"
"Daily","1991","middle vocational","Rural Area","","","","","1"
"Daily","1991","vocational + Abi","Urban Area","","","","","1"
"Daily","1991","vocational + Abi","Rural Area","","","","","1"
"Daily","1991","higher vocational","Urban Area","","","","","1"
"Daily","1991","higher vocational","Rural Area","","","","","1"
"Daily","1991","higher education","Urban Area","","","","","1"
"Daily","1991","higher education","Rural Area","","","","","1"
"Min 1x per month","1991","in school","Urban Area","","","","","3"
"Min 1x per month","1991","in school","Rural Area","","","","","3"
"Min 1x per month","1991","inadequately","Urban Area","","","","","3"
"Min 1x per month","1991","inadequately","Rural Area","","","","","3"
"Min 1x per month","1991","general elemantary","Urban Area","","","","","3"
"Min 1x per month","1991","general elemantary","Rural Area","","","","","3"
"Min 1x per month","1991","middle vocational","Urban Area","","","","","3"
"Min 1x per month","1991","middle vocational","Rural Area","","","","","3"
"Min 1x per month","1991","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","1991","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","1991","higher vocational","Urban Area","","","","","3"
"Min 1x per month","1991","higher vocational","Rural Area","","","","","3"
"Min 1x per month","1991","higher education","Urban Area","","","","","3"
"Min 1x per month","1991","higher education","Rural Area","","","","","3"
"Min 1x per week","1991","in school","Urban Area","","","","","2"
"Min 1x per week","1991","in school","Rural Area","","","","","2"
"Min 1x per week","1991","inadequately","Urban Area","","","","","2"
"Min 1x per week","1991","inadequately","Rural Area","","","","","2"
"Min 1x per week","1991","general elemantary","Urban Area","","","","","2"
"Min 1x per week","1991","general elemantary","Rural Area","","","","","2"
"Min 1x per week","1991","middle vocational","Urban Area","","","","","2"
"Min 1x per week","1991","middle vocational","Rural Area","","","","","2"
"Min 1x per week","1991","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","1991","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","1991","higher vocational","Urban Area","","","","","2"
"Min 1x per week","1991","higher vocational","Rural Area","","","","","2"
"Min 1x per week","1991","higher education","Urban Area","","","","","2"
"Min 1x per week","1991","higher education","Rural Area","","","","","2"
"Never","1991","in school","Urban Area","","","","","5"
"Never","1991","in school","Rural Area","","","","","5"
"Never","1991","inadequately","Urban Area","","","","","5"
"Never","1991","inadequately","Rural Area","","","","","5"
"Never","1991","general elemantary","Urban Area","","","","","5"
"Never","1991","general elemantary","Rural Area","","","","","5"
"Never","1991","middle vocational","Urban Area","","","","","5"
"Never","1991","middle vocational","Rural Area","","","","","5"
"Never","1991","vocational + Abi","Urban Area","","","","","5"
"Never","1991","vocational + Abi","Rural Area","","","","","5"
"Never","1991","higher vocational","Urban Area","","","","","5"
"Never","1991","higher vocational","Rural Area","","","","","5"
"Never","1991","higher education","Urban Area","","","","","5"
"Never","1991","higher education","Rural Area","","","","","5"
"Rarely","1991","in school","Urban Area","","","","","4"
"Rarely","1991","in school","Rural Area","","","","","4"
"Rarely","1991","inadequately","Urban Area","","","","","4"
"Rarely","1991","inadequately","Rural Area","","","","","4"
"Rarely","1991","general elemantary","Urban Area","","","","","4"
"Rarely","1991","general elemantary","Rural Area","","","","","4"
"Rarely","1991","middle vocational","Urban Area","","","","","4"
"Rarely","1991","middle vocational","Rural Area","","","","","4"
"Rarely","1991","vocational + Abi","Urban Area","","","","","4"
"Rarely","1991","vocational + Abi","Rural Area","","","","","4"
"Rarely","1991","higher vocational","Urban Area","","","","","4"
"Rarely","1991","higher vocational","Rural Area","","","","","4"
"Rarely","1991","higher education","Urban Area","","","","","4"
"Rarely","1991","higher education","Rural Area","","","","","4"
"Daily","1992","in school","Urban Area","","","","","1"
"Daily","1992","in school","Rural Area","","","","","1"
"Daily","1992","inadequately","Urban Area","","","","","1"
"Daily","1992","inadequately","Rural Area","","","","","1"
"Daily","1992","general elemantary","Urban Area","","","","","1"
"Daily","1992","general elemantary","Rural Area","","","","","1"
"Daily","1992","middle vocational","Urban Area","","","","","1"
"Daily","1992","middle vocational","Rural Area","","","","","1"
"Daily","1992","vocational + Abi","Urban Area","","","","","1"
"Daily","1992","vocational + Abi","Rural Area","","","","","1"
"Daily","1992","higher vocational","Urban Area","","","","","1"
"Daily","1992","higher vocational","Rural Area","","","","","1"
"Daily","1992","higher education","Urban Area","","","","","1"
"Daily","1992","higher education","Rural Area","","","","","1"
"Min 1x per month","1992","in school","Urban Area","","","","","3"
"Min 1x per month","1992","in school","Rural Area","","","","","3"
"Min 1x per month","1992","higher vocational","Rural Area","","","","","3"
"Min 1x per month","1992","higher education","Urban Area","","","","","3"
"Min 1x per month","1992","higher education","Rural Area","","","","","3"
"Min 1x per month","1992","inadequately","Urban Area","","","","","3"
"Min 1x per month","1992","inadequately","Rural Area","","","","","3"
"Min 1x per month","1992","general elemantary","Urban Area","","","","","3"
"Min 1x per month","1992","general elemantary","Rural Area","","","","","3"
"Min 1x per month","1992","middle vocational","Urban Area","","","","","3"
"Min 1x per month","1992","middle vocational","Rural Area","","","","","3"
"Min 1x per month","1992","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","1992","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","1992","higher vocational","Urban Area","","","","","3"
"Min 1x per week","1992","in school","Urban Area","","","","","2"
"Min 1x per week","1992","in school","Rural Area","","","","","2"
"Min 1x per week","1992","inadequately","Urban Area","","","","","2"
"Min 1x per week","1992","inadequately","Rural Area","","","","","2"
"Min 1x per week","1992","general elemantary","Urban Area","","","","","2"
"Min 1x per week","1992","general elemantary","Rural Area","","","","","2"
"Min 1x per week","1992","middle vocational","Urban Area","","","","","2"
"Min 1x per week","1992","middle vocational","Rural Area","","","","","2"
"Min 1x per week","1992","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","1992","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","1992","higher vocational","Urban Area","","","","","2"
"Min 1x per week","1992","higher vocational","Rural Area","","","","","2"
"Min 1x per week","1992","higher education","Urban Area","","","","","2"
"Min 1x per week","1992","higher education","Rural Area","","","","","2"
"Never","1992","higher vocational","Rural Area","","","","","5"
"Never","1992","higher education","Urban Area","","","","","5"
"Never","1992","higher education","Rural Area","","","","","5"
"Never","1992","in school","Urban Area","","","","","5"
"Never","1992","in school","Rural Area","","","","","5"
"Never","1992","inadequately","Urban Area","","","","","5"
"Never","1992","inadequately","Rural Area","","","","","5"
"Never","1992","general elemantary","Urban Area","","","","","5"
"Never","1992","general elemantary","Rural Area","","","","","5"
"Never","1992","middle vocational","Urban Area","","","","","5"
"Never","1992","middle vocational","Rural Area","","","","","5"
"Never","1992","vocational + Abi","Urban Area","","","","","5"
"Never","1992","vocational + Abi","Rural Area","","","","","5"
"Never","1992","higher vocational","Urban Area","","","","","5"
"Rarely","1992","higher vocational","Rural Area","","","","","4"
"Rarely","1992","higher education","Urban Area","","","","","4"
"Rarely","1992","higher education","Rural Area","","","","","4"
"Rarely","1992","in school","Urban Area","","","","","4"
"Rarely","1992","in school","Rural Area","","","","","4"
"Rarely","1992","inadequately","Urban Area","","","","","4"
"Rarely","1992","inadequately","Rural Area","","","","","4"
"Rarely","1992","general elemantary","Urban Area","","","","","4"
"Rarely","1992","general elemantary","Rural Area","","","","","4"
"Rarely","1992","middle vocational","Urban Area","","","","","4"
"Rarely","1992","middle vocational","Rural Area","","","","","4"
"Rarely","1992","vocational + Abi","Urban Area","","","","","4"
"Rarely","1992","vocational + Abi","Rural Area","","","","","4"
"Rarely","1992","higher vocational","Urban Area","","","","","4"
"Daily","1993","in school","Urban Area","","","","","1"
"Daily","1993","in school","Rural Area","","","","","1"
"Daily","1993","inadequately","Urban Area","","","","","1"
"Daily","1993","inadequately","Rural Area","","","","","1"
"Daily","1993","general elemantary","Urban Area","","","","","1"
"Daily","1993","general elemantary","Rural Area","","","","","1"
"Daily","1993","middle vocational","Urban Area","","","","","1"
"Daily","1993","middle vocational","Rural Area","","","","","1"
"Daily","1993","vocational + Abi","Urban Area","","","","","1"
"Daily","1993","vocational + Abi","Rural Area","","","","","1"
"Daily","1993","higher vocational","Urban Area","","","","","1"
"Daily","1993","higher vocational","Rural Area","","","","","1"
"Daily","1993","higher education","Urban Area","","","","","1"
"Daily","1993","higher education","Rural Area","","","","","1"
"Min 1x per month","1993","in school","Urban Area","","","","","3"
"Min 1x per month","1993","in school","Rural Area","","","","","3"
"Min 1x per month","1993","inadequately","Urban Area","","","","","3"
"Min 1x per month","1993","inadequately","Rural Area","","","","","3"
"Min 1x per month","1993","general elemantary","Urban Area","","","","","3"
"Min 1x per month","1993","general elemantary","Rural Area","","","","","3"
"Min 1x per month","1993","middle vocational","Urban Area","","","","","3"
"Min 1x per month","1993","middle vocational","Rural Area","","","","","3"
"Min 1x per month","1993","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","1993","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","1993","higher vocational","Urban Area","","","","","3"
"Min 1x per month","1993","higher vocational","Rural Area","","","","","3"
"Min 1x per month","1993","higher education","Urban Area","","","","","3"
"Min 1x per month","1993","higher education","Rural Area","","","","","3"
"Min 1x per week","1993","in school","Urban Area","","","","","2"
"Min 1x per week","1993","in school","Rural Area","","","","","2"
"Min 1x per week","1993","inadequately","Urban Area","","","","","2"
"Min 1x per week","1993","inadequately","Rural Area","","","","","2"
"Min 1x per week","1993","general elemantary","Urban Area","","","","","2"
"Min 1x per week","1993","general elemantary","Rural Area","","","","","2"
"Min 1x per week","1993","middle vocational","Urban Area","","","","","2"
"Min 1x per week","1993","middle vocational","Rural Area","","","","","2"
"Min 1x per week","1993","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","1993","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","1993","higher vocational","Urban Area","","","","","2"
"Min 1x per week","1993","higher vocational","Rural Area","","","","","2"
"Min 1x per week","1993","higher education","Urban Area","","","","","2"
"Min 1x per week","1993","higher education","Rural Area","","","","","2"
"Never","1993","in school","Urban Area","","","","","5"
"Never","1993","in school","Rural Area","","","","","5"
"Never","1993","inadequately","Urban Area","","","","","5"
"Never","1993","inadequately","Rural Area","","","","","5"
"Never","1993","general elemantary","Urban Area","","","","","5"
"Never","1993","general elemantary","Rural Area","","","","","5"
"Never","1993","middle vocational","Urban Area","","","","","5"
"Never","1993","middle vocational","Rural Area","","","","","5"
"Never","1993","vocational + Abi","Urban Area","","","","","5"
"Never","1993","vocational + Abi","Rural Area","","","","","5"
"Never","1993","higher vocational","Urban Area","","","","","5"
"Never","1993","higher vocational","Rural Area","","","","","5"
"Never","1993","higher education","Urban Area","","","","","5"
"Never","1993","higher education","Rural Area","","","","","5"
"Rarely","1993","in school","Urban Area","","","","","4"
"Rarely","1993","in school","Rural Area","","","","","4"
"Rarely","1993","inadequately","Urban Area","","","","","4"
"Rarely","1993","inadequately","Rural Area","","","","","4"
"Rarely","1993","general elemantary","Urban Area","","","","","4"
"Rarely","1993","general elemantary","Rural Area","","","","","4"
"Rarely","1993","middle vocational","Urban Area","","","","","4"
"Rarely","1993","middle vocational","Rural Area","","","","","4"
"Rarely","1993","vocational + Abi","Urban Area","","","","","4"
"Rarely","1993","vocational + Abi","Rural Area","","","","","4"
"Rarely","1993","higher vocational","Urban Area","","","","","4"
"Rarely","1993","higher vocational","Rural Area","","","","","4"
"Rarely","1993","higher education","Urban Area","","","","","4"
"Rarely","1993","higher education","Rural Area","","","","","4"
"Daily","1994","in school","Urban Area","","","","","1"
"Daily","1994","in school","Rural Area","","","","","1"
"Daily","1994","inadequately","Urban Area","","","","","1"
"Daily","1994","inadequately","Rural Area","","","","","1"
"Daily","1994","general elemantary","Urban Area","","","","","1"
"Daily","1994","general elemantary","Rural Area","","","","","1"
"Daily","1994","middle vocational","Urban Area","","","","","1"
"Daily","1994","middle vocational","Rural Area","","","","","1"
"Daily","1994","vocational + Abi","Urban Area","","","","","1"
"Daily","1994","vocational + Abi","Rural Area","","","","","1"
"Daily","1994","higher vocational","Urban Area","","","","","1"
"Daily","1994","higher vocational","Rural Area","","","","","1"
"Daily","1994","higher education","Urban Area","","","","","1"
"Daily","1994","higher education","Rural Area","","","","","1"
"Min 1x per month","1994","in school","Urban Area","","","","","3"
"Min 1x per month","1994","in school","Rural Area","","","","","3"
"Min 1x per month","1994","inadequately","Urban Area","","","","","3"
"Min 1x per month","1994","inadequately","Rural Area","","","","","3"
"Min 1x per month","1994","general elemantary","Urban Area","","","","","3"
"Min 1x per month","1994","general elemantary","Rural Area","","","","","3"
"Min 1x per month","1994","middle vocational","Urban Area","","","","","3"
"Min 1x per month","1994","middle vocational","Rural Area","","","","","3"
"Min 1x per month","1994","vocational + Abi","Urban Area","","","","","3"
"Min 1x per month","1994","vocational + Abi","Rural Area","","","","","3"
"Min 1x per month","1994","higher vocational","Urban Area","","","","","3"
"Min 1x per month","1994","higher vocational","Rural Area","","","","","3"
"Min 1x per month","1994","higher education","Urban Area","","","","","3"
"Min 1x per month","1994","higher education","Rural Area","","","","","3"
"Min 1x per week","1994","in school","Urban Area","","","","","2"
"Min 1x per week","1994","in school","Rural Area","","","","","2"
"Min 1x per week","1994","inadequately","Urban Area","","","","","2"
"Min 1x per week","1994","inadequately","Rural Area","","","","","2"
"Min 1x per week","1994","general elemantary","Urban Area","","","","","2"
"Min 1x per week","1994","general elemantary","Rural Area","","","","","2"
"Min 1x per week","1994","middle vocational","Urban Area","","","","","2"
"Min 1x per week","1994","middle vocational","Rural Area","","","","","2"
"Min 1x per week","1994","vocational + Abi","Urban Area","","","","","2"
"Min 1x per week","1994","vocational + Abi","Rural Area","","","","","2"
"Min 1x per week","1994","higher vocational","Urban Area","","","","","2"
"Min 1x per week","1994","higher vocational","Rural Area","","","","","2"
"Min 1x per week","1994","higher education","Urban Area","","","","","2"
"Min 1x per week","1994","higher education","Rural Area","","","","","2"
"Never","1994","in school","Urban Area","","","","","5"
"Never","1994","in school","Rural Area","","","","","5"
"Never","1994","inadequately","Urban Area","","","","","5"
"Never","1994","inadequately","Rural Area","","","","","5"
"Never","1994","general elemantary","Urban Area","","","","","5"
"Never","1994","general elemantary","Rural Area","","","","","5"
"Never","1994","middle vocational","Urban Area","","","","","5"
"Never","1994","middle vocational","Rural Area","","","","","5"
"Never","1994","vocational + Abi","Urban Area","","","","","5"
"Never","1994","vocational + Abi","Rural Area","","","","","5"
"Never","1994","higher vocational","Urban Area","","","","","5"
"Never","1994","higher vocational","Rural Area","","","","","5"
"Never","1994","higher education","Urban Area","","","","","5"
"Never","1994","higher education","Rural Area","","","","","5"
"Rarely","1994","in school","Urban Area","","","","","4"
"Rarely","1994","in school","Rural Area","","","","","4"
"Rarely","1994","inadequately","Urban Area","","","","","4"
"Rarely","1994","inadequately","Rural Area","","","","","4"
"Rarely","1994","general elemantary","Urban Area","","","","","4"
"Rarely","1994","general elemantary","Rural Area","","","","","4"
"Rarely","1994","middle vocational","Urban Area","","","","","4"
"Rarely","1994","middle vocational","Rural Area","","","","","4"
"Rarely","1994","vocational + Abi","Urban Area","","","","","4"
"Rarely","1994","vocational + Abi","Rural Area","","","","","4"
"Rarely","1994","higher vocational","Urban Area","","","","","4"
"Rarely","1994","higher vocational","Rural Area","","","","","4"
"Rarely","1994","higher education","Urban Area","","","","","4"
"Rarely","1994","higher education","Rural Area","","","","","4"
"Daily","1995","in school","Urban Area","26","","","","1"
"Daily","1995","in school","Rural Area","8","","","","1"
"Daily","1995","inadequately","Urban Area","1","","","","1"
"Daily","1995","inadequately","Rural Area","1","","","","1"
"Daily","1995","general elemantary","Urban Area","32","0.0207369202347484","0.0140469957341648","0.027426844735332","1"
"Daily","1995","general elemantary","Rural Area","21","","","","1"
"Daily","1995","middle vocational","Urban Area","107","0.0253432134767859","0.0206363592275445","0.0300500677260272","1"
"Daily","1995","middle vocational","Rural Area","42","0.0174971156977307","0.012278655584559","0.0227155758109023","1"
"Daily","1995","vocational + Abi","Urban Area","19","","","","1"
"Daily","1995","vocational + Abi","Rural Area","1","","","","1"
"Daily","1995","higher vocational","Urban Area","14","","","","1"
"Daily","1995","higher vocational","Rural Area","7","","","","1"
"Daily","1995","higher education","Urban Area","46","0.0468739006672836","0.0345061024453355","0.0592416988892316","1"
"Daily","1995","higher education","Rural Area","17","","","","1"
"Min 1x per month","1995","in school","Urban Area","17","","","","3"
"Min 1x per month","1995","in school","Rural Area","8","","","","3"
"Min 1x per month","1995","inadequately","Urban Area","10","","","","3"
"Min 1x per month","1995","inadequately","Rural Area","1","","","","3"
"Min 1x per month","1995","general elemantary","Urban Area","103","0.0480267712972122","0.0379886263887641","0.0580649162056604","3"
"Min 1x per month","1995","general elemantary","Rural Area","50","0.0624199752033277","0.0451867675856691","0.0796531828209862","3"
"Min 1x per month","1995","middle vocational","Urban Area","362","0.0843907029000678","0.0760658522126622","0.0927155535874734","3"
"Min 1x per month","1995","middle vocational","Rural Area","161","0.0769821414336208","0.0663727062139111","0.0875915766533305","3"
"Min 1x per month","1995","vocational + Abi","Urban Area","32","0.10480189819615","0.073205422710656","0.136398373681644","3"
"Min 1x per month","1995","vocational + Abi","Rural Area","12","","","","3"
"Min 1x per month","1995","higher vocational","Urban Area","60","0.135152583856759","0.10434203440488","0.165963133308639","3"
"Min 1x per month","1995","higher vocational","Rural Area","25","","","","3"
"Min 1x per month","1995","higher education","Urban Area","176","0.172444715646275","0.150340499640997","0.194548931651553","3"
"Min 1x per month","1995","higher education","Rural Area","63","0.114758841776473","0.0899878491374574","0.139529834415489","3"
"Min 1x per week","1995","in school","Urban Area","50","0.270064841356864","0.208377263435429","0.3317524192783","2"
"Min 1x per week","1995","in school","Rural Area","17","","","","2"
"Min 1x per week","1995","inadequately","Urban Area","7","","","","2"
"Min 1x per week","1995","inadequately","Rural Area","1","","","","2"
"Min 1x per week","1995","general elemantary","Urban Area","98","0.0626891984980933","0.051309321523487","0.0740690754726995","2"
"Min 1x per week","1995","general elemantary","Rural Area","47","0.0588339511297956","0.0420711232730958","0.0755967789864955","2"
"Min 1x per week","1995","middle vocational","Urban Area","346","0.0833992811474171","0.0751189957822575","0.0916795665125768","2"
"Min 1x per week","1995","middle vocational","Rural Area","145","0.0773428788106253","0.0667106930666573","0.0879750645545933","2"
"Min 1x per week","1995","vocational + Abi","Urban Area","43","0.148557967547947","0.111870307977023","0.185245627118871","2"
"Min 1x per week","1995","vocational + Abi","Rural Area","6","","","","2"
"Min 1x per week","1995","higher vocational","Urban Area","54","0.113676503049796","0.0850710385238909","0.142281967575702","2"
"Min 1x per week","1995","higher vocational","Rural Area","17","","","","2"
"Min 1x per week","1995","higher education","Urban Area","163","0.164407845747593","0.142720314957066","0.18609537653812","2"
"Min 1x per week","1995","higher education","Rural Area","69","0.115628603894717","0.0907761362024063","0.140481071587028","2"
"Never","1995","in school","Urban Area","63","0.298906598464473","0.235303650736053","0.362509546192892","5"
"Never","1995","in school","Rural Area","27","","","","5"
"Never","1995","inadequately","Urban Area","386","0.859317222637342","0.827048788854302","0.891585656420383","5"
"Never","1995","inadequately","Rural Area","63","0.714508814628701","0.618493883327429","0.810523745929973","5"
"Never","1995","general elemantary","Urban Area","1198","0.672644217242745","0.650614845457327","0.694673589028164","5"
"Never","1995","general elemantary","Rural Area","485","0.658725240401725","0.624949538086603","0.692500942716846","5"
"Never","1995","middle vocational","Urban Area","2228","0.511106253597895","0.496135733375306","0.526076773820484","5"
"Never","1995","middle vocational","Rural Area","1263","0.497919106061172","0.478018859249281","0.517819352873064","5"
"Never","1995","vocational + Abi","Urban Area","144","0.372171474380857","0.322307538709309","0.422035410052406","5"
"Never","1995","vocational + Abi","Rural Area","53","0.434971468298011","0.343967309433514","0.525975627162508","5"
"Never","1995","higher vocational","Urban Area","185","0.40199087999943","0.357805405368007","0.446176354630854","5"
"Never","1995","higher vocational","Rural Area","129","0.434910606500553","0.377755143500401","0.492066069500704","5"
"Never","1995","higher education","Urban Area","344","0.291715000564047","0.265117852829245","0.318312148298848","5"
"Never","1995","higher education","Rural Area","227","0.360026464633032","0.322721403702386","0.397331525563677","5"
"Rarely","1995","in school","Urban Area","43","0.210026949577838","0.153433625555063","0.266620273600613","4"
"Rarely","1995","in school","Rural Area","28","","","","4"
"Rarely","1995","inadequately","Urban Area","42","0.084541398083506","0.0587226767956535","0.110360119371359","4"
"Rarely","1995","inadequately","Rural Area","19","","","","4"
"Rarely","1995","general elemantary","Urban Area","312","0.195902892727201","0.177270266511395","0.214535518943006","4"
"Rarely","1995","general elemantary","Rural Area","154","0.18959419296575","0.161671073198641","0.217517312732859","4"
"Rarely","1995","middle vocational","Urban Area","1240","0.295760548877834","0.282092568369982","0.309428529385687","4"
"Rarely","1995","middle vocational","Rural Area","814","0.330258757996851","0.311540177439683","0.348977338554019","4"
"Rarely","1995","vocational + Abi","Urban Area","123","0.293646450946146","0.246665918551165","0.340626983341126","4"
"Rarely","1995","vocational + Abi","Rural Area","42","0.371059080270983","0.282379807500763","0.459738353041203","4"
"Rarely","1995","higher vocational","Urban Area","160","0.31263833590057","0.270861909306574","0.354414762494566","4"
"Rarely","1995","higher vocational","Rural Area","111","0.359459732285838","0.304137778263853","0.414781686307823","4"
"Rarely","1995","higher education","Urban Area","393","0.324558537374801","0.297162229399222","0.35195484535038","4"
"Rarely","1995","higher education","Rural Area","260","0.368651751712117","0.331157717265663","0.40614578615857","4"
"Daily","1996","in school","Urban Area","","","","","1"
"Daily","1996","in school","Rural Area","","","","","1"
"Daily","1996","inadequately","Urban Area","","","","","1"
"Daily","1996","inadequately","Rural Area","","","","","1"
"Daily","1996","general elemantary","Urban Area","","","","","1"
