"pli0093_h","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","1990","Brandenburg","(3a) lower tertiary education","","","",""
"Rarely","1990","Brandenburg","(3b) higher tertiary education","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Rarely","1990","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Rarely","1990","Saxony","(0) in school","","","",""
"Rarely","1990","Saxony","(1a) inadequately completed","","","",""
"Rarely","1990","Saxony","(1b) general elementary school","","","",""
"Rarely","1990","Saxony","(1c) basic vocational qualification","","","",""
"Rarely","1990","Saxony","(2b) intermediate general qualification","","","",""
"Rarely","1990","Saxony","(2a) intermediate vocational","","","",""
"Rarely","1990","Saxony","(2c_gen) general maturity certificate","","","",""
"Rarely","1990","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1990","Saxony","(3a) lower tertiary education","","","",""
"Rarely","1990","Saxony","(3b) higher tertiary education","","","",""
"Rarely","1990","Saxony-Anhalt","(0) in school","","","",""
"Rarely","1990","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Rarely","1990","Saxony-Anhalt","(1b) general elementary school","","","",""
"Rarely","1990","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Rarely","1990","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Rarely","1990","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Rarely","1990","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Rarely","1990","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1990","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Rarely","1990","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Rarely","1990","Thuringia","(0) in school","","","",""
"Rarely","1990","Thuringia","(1a) inadequately completed","","","",""
"Rarely","1990","Thuringia","(1b) general elementary school","","","",""
"Rarely","1990","Thuringia","(1c) basic vocational qualification","","","",""
"Rarely","1990","Thuringia","(2b) intermediate general qualification","","","",""
"Rarely","1990","Thuringia","(2a) intermediate vocational","","","",""
"Rarely","1990","Thuringia","(2c_gen) general maturity certificate","","","",""
"Rarely","1990","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1990","Thuringia","(3a) lower tertiary education","","","",""
"Rarely","1990","Thuringia","(3b) higher tertiary education","","","",""
"Never","1990","Schleswig-Holstein","(0) in school","2","","",""
"Never","1990","Schleswig-Holstein","(1a) inadequately completed","7","","",""
"Never","1990","Schleswig-Holstein","(1b) general elementary school","38","0.712020281235173","0.592347914506406","0.831692647963939"
"Never","1990","Schleswig-Holstein","(1c) basic vocational qualification","52","0.452929516955081","0.36032683704087","0.545532196869293"
"Never","1990","Schleswig-Holstein","(2b) intermediate general qualification","4","","",""
"Never","1990","Schleswig-Holstein","(2a) intermediate vocational","15","","",""
"Never","1990","Schleswig-Holstein","(2c_gen) general maturity certificate","2","","",""
"Never","1990","Schleswig-Holstein","(2c_voc) vocational maturity certificate","5","","",""
"Never","1990","Schleswig-Holstein","(3a) lower tertiary education","1","","",""
"Never","1990","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Never","1990","Hamburg","(0) in school","","","",""
"Never","1990","Hamburg","(1a) inadequately completed","7","","",""
"Never","1990","Hamburg","(1b) general elementary school","16","","",""
"Never","1990","Hamburg","(1c) basic vocational qualification","34","0.564540923488803","0.439084225107741","0.689997621869865"
"Never","1990","Hamburg","(2b) intermediate general qualification","1","","",""
"Never","1990","Hamburg","(2a) intermediate vocational","12","","",""
"Never","1990","Hamburg","(2c_gen) general maturity certificate","3","","",""
"Never","1990","Hamburg","(2c_voc) vocational maturity certificate","1","","",""
"Never","1990","Hamburg","(3a) lower tertiary education","2","","",""
"Never","1990","Hamburg","(3b) higher tertiary education","","","",""
"Never","1990","Lower Saxony","(0) in school","1","","",""
"Never","1990","Lower Saxony","(1a) inadequately completed","33","0.76693308470857","0.642010545431768","0.891855623985373"
"Never","1990","Lower Saxony","(1b) general elementary school","140","0.697452376497016","0.63472333767763","0.760181415316402"
"Never","1990","Lower Saxony","(1c) basic vocational qualification","158","0.467292319450341","0.414568402118032","0.520016236782649"
"Never","1990","Lower Saxony","(2b) intermediate general qualification","11","","",""
"Never","1990","Lower Saxony","(2a) intermediate vocational","51","0.32049319545968","0.249071117956554","0.391915272962805"
"Never","1990","Lower Saxony","(2c_gen) general maturity certificate","10","","",""
"Never","1990","Lower Saxony","(2c_voc) vocational maturity certificate","12","","",""
"Never","1990","Lower Saxony","(3a) lower tertiary education","5","","",""
"Never","1990","Lower Saxony","(3b) higher tertiary education","11","","",""
"Never","1990","Bremen","(0) in school","","","",""
"Never","1990","Bremen","(1a) inadequately completed","3","","",""
"Never","1990","Bremen","(1b) general elementary school","19","","",""
"Never","1990","Bremen","(1c) basic vocational qualification","17","","",""
"Never","1990","Bremen","(2b) intermediate general qualification","3","","",""
"Never","1990","Bremen","(2a) intermediate vocational","9","","",""
"Never","1990","Bremen","(2c_gen) general maturity certificate","1","","",""
"Never","1990","Bremen","(2c_voc) vocational maturity certificate","3","","",""
"Never","1990","Bremen","(3a) lower tertiary education","","","",""
"Never","1990","Bremen","(3b) higher tertiary education","1","","",""
"Never","1990","North Rhine-Westphalia","(0) in school","17","","",""
"Never","1990","North Rhine-Westphalia","(1a) inadequately completed","165","0.818804550489511","0.766077323989427","0.871531776989594"
"Never","1990","North Rhine-Westphalia","(1b) general elementary school","379","0.729008144890664","0.69109625459347","0.766920035187859"
"Never","1990","North Rhine-Westphalia","(1c) basic vocational qualification","425","0.51458269173038","0.480560989295058","0.548604394165703"
"Never","1990","North Rhine-Westphalia","(2b) intermediate general qualification","35","0.314440491927421","0.221564324180292","0.407316659674549"
"Never","1990","North Rhine-Westphalia","(2a) intermediate vocational","126","0.354502975760249","0.303430112581972","0.405575838938526"
"Never","1990","North Rhine-Westphalia","(2c_gen) general maturity certificate","34","0.198916286766343","0.127494355265726","0.270338218266959"
"Never","1990","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","49","0.356725345478775","0.272410809901358","0.441039881056192"
"Never","1990","North Rhine-Westphalia","(3a) lower tertiary education","17","","",""
"Never","1990","North Rhine-Westphalia","(3b) higher tertiary education","32","0.24773374764104","0.174912253969459","0.320555241312621"
"Never","1990","Hesse","(0) in school","7","","",""
"Never","1990","Hesse","(1a) inadequately completed","76","0.841365373108676","0.765034880022768","0.917695866194583"
"Never","1990","Hesse","(1b) general elementary school","176","0.682796356737983","0.623294729778754","0.742297983697211"
"Never","1990","Hesse","(1c) basic vocational qualification","167","0.522596003263532","0.464909008545208","0.580282997981857"
"Never","1990","Hesse","(2b) intermediate general qualification","12","","",""
"Never","1990","Hesse","(2a) intermediate vocational","48","0.421913652683718","0.337981102968753","0.505846202398683"
"Never","1990","Hesse","(2c_gen) general maturity certificate","18","","",""
"Never","1990","Hesse","(2c_voc) vocational maturity certificate","20","","",""
"Never","1990","Hesse","(3a) lower tertiary education","11","","",""
"Never","1990","Hesse","(3b) higher tertiary education","18","","",""
"Never","1990","Rhineland-Palatinate,Saarland","(0) in school","2","","",""
"Never","1990","Rhineland-Palatinate,Saarland","(1a) inadequately completed","31","0.786111066987837","0.652164078822174","0.920058055153501"
"Never","1990","Rhineland-Palatinate,Saarland","(1b) general elementary school","143","0.750716699290324","0.689526466108294","0.811906932472355"
"Never","1990","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","146","0.561078611901767","0.500169365008319","0.621987858795214"
"Never","1990","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","11","","",""
"Never","1990","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","28","","",""
"Never","1990","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","8","","",""
"Never","1990","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","8","","",""
"Never","1990","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","8","","",""
"Never","1990","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","4","","",""
"Never","1990","Baden-Württemberg","(0) in school","6","","",""
"Never","1990","Baden-Württemberg","(1a) inadequately completed","152","0.797308634266077","0.740445822005951","0.854171446526202"
"Never","1990","Baden-Württemberg","(1b) general elementary school","287","0.617734089848844","0.573034479849095","0.662433699848594"
"Never","1990","Baden-Württemberg","(1c) basic vocational qualification","289","0.435672481687053","0.396096188575107","0.475248774798999"
"Never","1990","Baden-Württemberg","(2b) intermediate general qualification","21","","",""
"Never","1990","Baden-Württemberg","(2a) intermediate vocational","44","0.265359928494374","0.203069055990594","0.327650800998155"
"Never","1990","Baden-Württemberg","(2c_gen) general maturity certificate","11","","",""
"Never","1990","Baden-Württemberg","(2c_voc) vocational maturity certificate","24","","",""
"Never","1990","Baden-Württemberg","(3a) lower tertiary education","8","","",""
"Never","1990","Baden-Württemberg","(3b) higher tertiary education","9","","",""
"Never","1990","Bavaria","(0) in school","7","","",""
"Never","1990","Bavaria","(1a) inadequately completed","51","0.672400122559242","0.560018202722098","0.784782042396386"
"Never","1990","Bavaria","(1b) general elementary school","229","0.610218307668376","0.558977991117991","0.661458624218762"
"Never","1990","Bavaria","(1c) basic vocational qualification","294","0.506693988679462","0.466623136476211","0.546764840882713"
"Never","1990","Bavaria","(2b) intermediate general qualification","15","","",""
"Never","1990","Bavaria","(2a) intermediate vocational","60","0.287180288036384","0.2277971937994","0.346563382273368"
"Never","1990","Bavaria","(2c_gen) general maturity certificate","10","","",""
"Never","1990","Bavaria","(2c_voc) vocational maturity certificate","13","","",""
"Never","1990","Bavaria","(3a) lower tertiary education","12","","",""
"Never","1990","Bavaria","(3b) higher tertiary education","16","","",""
"Never","1990","Berlin","(0) in school","2","","",""
"Never","1990","Berlin","(1a) inadequately completed","24","","",""
"Never","1990","Berlin","(1b) general elementary school","39","0.577577910674301","0.457498095566342","0.69765772578226"
"Never","1990","Berlin","(1c) basic vocational qualification","45","0.522943810090103","0.419753452525655","0.626134167654551"
"Never","1990","Berlin","(2b) intermediate general qualification","4","","",""
"Never","1990","Berlin","(2a) intermediate vocational","14","","",""
"Never","1990","Berlin","(2c_gen) general maturity certificate","5","","",""
"Never","1990","Berlin","(2c_voc) vocational maturity certificate","9","","",""
"Never","1990","Berlin","(3a) lower tertiary education","1","","",""
"Never","1990","Berlin","(3b) higher tertiary education","3","","",""
"Never","1990","Brandenburg","(0) in school","","","",""
"Never","1990","Brandenburg","(1a) inadequately completed","","","",""
"Never","1990","Brandenburg","(1b) general elementary school","","","",""
"Never","1990","Brandenburg","(1c) basic vocational qualification","","","",""
"Never","1990","Brandenburg","(2b) intermediate general qualification","","","",""
"Never","1990","Brandenburg","(2a) intermediate vocational","","","",""
"Never","1990","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Never","1990","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Never","1990","Brandenburg","(3a) lower tertiary education","","","",""
"Never","1990","Brandenburg","(3b) higher tertiary education","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Never","1990","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Never","1990","Saxony","(0) in school","","","",""
"Never","1990","Saxony","(1a) inadequately completed","","","",""
"Never","1990","Saxony","(1b) general elementary school","","","",""
"Never","1990","Saxony","(1c) basic vocational qualification","","","",""
"Never","1990","Saxony","(2b) intermediate general qualification","","","",""
"Never","1990","Saxony","(2a) intermediate vocational","","","",""
"Never","1990","Saxony","(2c_gen) general maturity certificate","","","",""
"Never","1990","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Never","1990","Saxony","(3a) lower tertiary education","","","",""
"Never","1990","Saxony","(3b) higher tertiary education","","","",""
"Never","1990","Saxony-Anhalt","(0) in school","","","",""
"Never","1990","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Never","1990","Saxony-Anhalt","(1b) general elementary school","","","",""
"Never","1990","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Never","1990","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Never","1990","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Never","1990","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Never","1990","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Never","1990","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Never","1990","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Never","1990","Thuringia","(0) in school","","","",""
"Never","1990","Thuringia","(1a) inadequately completed","","","",""
"Never","1990","Thuringia","(1b) general elementary school","","","",""
"Never","1990","Thuringia","(1c) basic vocational qualification","","","",""
"Never","1990","Thuringia","(2b) intermediate general qualification","","","",""
"Never","1990","Thuringia","(2a) intermediate vocational","","","",""
"Never","1990","Thuringia","(2c_gen) general maturity certificate","","","",""
"Never","1990","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Never","1990","Thuringia","(3a) lower tertiary education","","","",""
"Never","1990","Thuringia","(3b) higher tertiary education","","","",""
"Daily","1991","Schleswig-Holstein","(0) in school","","","",""
"Daily","1991","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Daily","1991","Schleswig-Holstein","(1b) general elementary school","","","",""
"Daily","1991","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Daily","1991","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Daily","1991","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Daily","1991","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Daily","1991","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Daily","1991","Hamburg","(0) in school","","","",""
"Daily","1991","Hamburg","(1a) inadequately completed","","","",""
"Daily","1991","Hamburg","(1b) general elementary school","","","",""
"Daily","1991","Hamburg","(1c) basic vocational qualification","","","",""
"Daily","1991","Hamburg","(2b) intermediate general qualification","","","",""
"Daily","1991","Hamburg","(2a) intermediate vocational","","","",""
"Daily","1991","Hamburg","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Hamburg","(3a) lower tertiary education","","","",""
"Daily","1991","Hamburg","(3b) higher tertiary education","","","",""
"Daily","1991","Lower Saxony","(0) in school","","","",""
"Daily","1991","Lower Saxony","(1a) inadequately completed","","","",""
"Daily","1991","Lower Saxony","(1b) general elementary school","","","",""
"Daily","1991","Lower Saxony","(1c) basic vocational qualification","","","",""
"Daily","1991","Lower Saxony","(2b) intermediate general qualification","","","",""
"Daily","1991","Lower Saxony","(2a) intermediate vocational","","","",""
"Daily","1991","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Lower Saxony","(3a) lower tertiary education","","","",""
"Daily","1991","Lower Saxony","(3b) higher tertiary education","","","",""
"Daily","1991","Bremen","(0) in school","","","",""
"Daily","1991","Bremen","(1a) inadequately completed","","","",""
"Daily","1991","Bremen","(1b) general elementary school","","","",""
"Daily","1991","Bremen","(1c) basic vocational qualification","","","",""
"Daily","1991","Bremen","(2b) intermediate general qualification","","","",""
"Daily","1991","Bremen","(2a) intermediate vocational","","","",""
"Daily","1991","Bremen","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Bremen","(3a) lower tertiary education","","","",""
"Daily","1991","Bremen","(3b) higher tertiary education","","","",""
"Daily","1991","North Rhine-Westphalia","(0) in school","","","",""
"Daily","1991","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"Daily","1991","North Rhine-Westphalia","(1b) general elementary school","","","",""
"Daily","1991","North Rhine-Westphalia","(1c) basic vocational qualification","","","",""
"Daily","1991","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Daily","1991","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
"Daily","1991","North Rhine-Westphalia","(2c_gen) general maturity certificate","","","",""
"Daily","1991","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","North Rhine-Westphalia","(3a) lower tertiary education","","","",""
"Daily","1991","North Rhine-Westphalia","(3b) higher tertiary education","","","",""
"Daily","1991","Hesse","(0) in school","","","",""
"Daily","1991","Hesse","(1a) inadequately completed","","","",""
"Daily","1991","Hesse","(1b) general elementary school","","","",""
"Daily","1991","Hesse","(1c) basic vocational qualification","","","",""
"Daily","1991","Hesse","(2b) intermediate general qualification","","","",""
"Daily","1991","Hesse","(2a) intermediate vocational","","","",""
"Daily","1991","Hesse","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Hesse","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Hesse","(3a) lower tertiary education","","","",""
"Daily","1991","Hesse","(3b) higher tertiary education","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(1b) general elementary school","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"Daily","1991","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","","","",""
"Daily","1991","Baden-Württemberg","(0) in school","","","",""
"Daily","1991","Baden-Württemberg","(1a) inadequately completed","","","",""
"Daily","1991","Baden-Württemberg","(1b) general elementary school","","","",""
"Daily","1991","Baden-Württemberg","(1c) basic vocational qualification","","","",""
"Daily","1991","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"Daily","1991","Baden-Württemberg","(2a) intermediate vocational","","","",""
"Daily","1991","Baden-Württemberg","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Baden-Württemberg","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Baden-Württemberg","(3a) lower tertiary education","","","",""
"Daily","1991","Baden-Württemberg","(3b) higher tertiary education","","","",""
"Daily","1991","Bavaria","(0) in school","","","",""
"Daily","1991","Bavaria","(1a) inadequately completed","","","",""
"Daily","1991","Bavaria","(1b) general elementary school","","","",""
"Daily","1991","Bavaria","(1c) basic vocational qualification","","","",""
"Daily","1991","Bavaria","(2b) intermediate general qualification","","","",""
"Daily","1991","Bavaria","(2a) intermediate vocational","","","",""
"Daily","1991","Bavaria","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Bavaria","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Bavaria","(3a) lower tertiary education","","","",""
"Daily","1991","Bavaria","(3b) higher tertiary education","","","",""
"Daily","1991","Berlin","(0) in school","","","",""
"Daily","1991","Berlin","(1a) inadequately completed","","","",""
"Daily","1991","Berlin","(1b) general elementary school","","","",""
"Daily","1991","Berlin","(1c) basic vocational qualification","","","",""
"Daily","1991","Berlin","(2b) intermediate general qualification","","","",""
"Daily","1991","Berlin","(2a) intermediate vocational","","","",""
"Daily","1991","Berlin","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Berlin","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Berlin","(3a) lower tertiary education","","","",""
"Daily","1991","Berlin","(3b) higher tertiary education","","","",""
"Daily","1991","Brandenburg","(0) in school","","","",""
"Daily","1991","Brandenburg","(1a) inadequately completed","","","",""
"Daily","1991","Brandenburg","(1b) general elementary school","","","",""
"Daily","1991","Brandenburg","(1c) basic vocational qualification","","","",""
"Daily","1991","Brandenburg","(2b) intermediate general qualification","","","",""
"Daily","1991","Brandenburg","(2a) intermediate vocational","","","",""
"Daily","1991","Brandenburg","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Brandenburg","(3a) lower tertiary education","","","",""
"Daily","1991","Brandenburg","(3b) higher tertiary education","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(2a) intermediate vocational","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(3a) lower tertiary education","","","",""
"Daily","1991","Mecklenburg-Western Pomerania","(3b) higher tertiary education","","","",""
"Daily","1991","Saxony","(0) in school","","","",""
"Daily","1991","Saxony","(1a) inadequately completed","","","",""
"Daily","1991","Saxony","(1b) general elementary school","","","",""
"Daily","1991","Saxony","(1c) basic vocational qualification","","","",""
"Daily","1991","Saxony","(2b) intermediate general qualification","","","",""
"Daily","1991","Saxony","(2a) intermediate vocational","","","",""
"Daily","1991","Saxony","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Saxony","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Saxony","(3a) lower tertiary education","","","",""
"Daily","1991","Saxony","(3b) higher tertiary education","","","",""
"Daily","1991","Saxony-Anhalt","(0) in school","","","",""
"Daily","1991","Saxony-Anhalt","(1a) inadequately completed","","","",""
"Daily","1991","Saxony-Anhalt","(1b) general elementary school","","","",""
"Daily","1991","Saxony-Anhalt","(1c) basic vocational qualification","","","",""
"Daily","1991","Saxony-Anhalt","(2b) intermediate general qualification","","","",""
"Daily","1991","Saxony-Anhalt","(2a) intermediate vocational","","","",""
"Daily","1991","Saxony-Anhalt","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Saxony-Anhalt","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Saxony-Anhalt","(3a) lower tertiary education","","","",""
"Daily","1991","Saxony-Anhalt","(3b) higher tertiary education","","","",""
"Daily","1991","Thuringia","(0) in school","","","",""
"Daily","1991","Thuringia","(1a) inadequately completed","","","",""
"Daily","1991","Thuringia","(1b) general elementary school","","","",""
"Daily","1991","Thuringia","(1c) basic vocational qualification","","","",""
"Daily","1991","Thuringia","(2b) intermediate general qualification","","","",""
"Daily","1991","Thuringia","(2a) intermediate vocational","","","",""
"Daily","1991","Thuringia","(2c_gen) general maturity certificate","","","",""
"Daily","1991","Thuringia","(2c_voc) vocational maturity certificate","","","",""
"Daily","1991","Thuringia","(3a) lower tertiary education","","","",""
"Daily","1991","Thuringia","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(0) in school","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(1a) inadequately completed","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(1b) general elementary school","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","Schleswig-Holstein","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","Hamburg","(0) in school","","","",""
"Min 1x per week","1991","Hamburg","(1a) inadequately completed","","","",""
"Min 1x per week","1991","Hamburg","(1b) general elementary school","","","",""
"Min 1x per week","1991","Hamburg","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","Hamburg","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","Hamburg","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","Hamburg","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","Hamburg","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","Hamburg","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","Lower Saxony","(0) in school","","","",""
"Min 1x per week","1991","Lower Saxony","(1a) inadequately completed","","","",""
"Min 1x per week","1991","Lower Saxony","(1b) general elementary school","","","",""
"Min 1x per week","1991","Lower Saxony","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","Lower Saxony","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","Lower Saxony","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","Lower Saxony","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","Lower Saxony","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","Lower Saxony","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","Bremen","(0) in school","","","",""
"Min 1x per week","1991","Bremen","(1a) inadequately completed","","","",""
"Min 1x per week","1991","Bremen","(1b) general elementary school","","","",""
"Min 1x per week","1991","Bremen","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","Bremen","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","Bremen","(2a) intermediate vocational","","","",""
"Min 1x per week","1991","Bremen","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1991","Bremen","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1991","Bremen","(3a) lower tertiary education","","","",""
"Min 1x per week","1991","Bremen","(3b) higher tertiary education","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","(0) in school","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","(1a) inadequately completed","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","(1b) general elementary school","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","(1c) basic vocational qualification","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","(2b) intermediate general qualification","","","",""
"Min 1x per week","1991","North Rhine-Westphalia","(2a) intermediate vocational","","","",""
