"pli0093_h","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per month","1995","Lower Saxony","secondary school degree","31","0.118040158316015","0.0788207791949596","0.15725953743707"
"Min 1x per month","1995","Lower Saxony","college entrance qualification","21","","",""
"Min 1x per month","1995","Lower Saxony","Other degree","4","","",""
"Min 1x per month","1995","Lower Saxony","no degree/no degree yet","5","","",""
"Min 1x per month","1995","Bremen","lower secondary degree","5","","",""
"Min 1x per month","1995","Bremen","secondary school degree","3","","",""
"Min 1x per month","1995","Bremen","college entrance qualification","","","",""
"Min 1x per month","1995","Bremen","Other degree","1","","",""
"Min 1x per month","1995","Bremen","no degree/no degree yet","","","",""
"Min 1x per month","1995","North Rhine-Westphalia","lower secondary degree","76","0.0772276038340927","0.0610344508458287","0.0934207568223566"
"Min 1x per month","1995","North Rhine-Westphalia","secondary school degree","42","0.0845355015918514","0.0601026734550344","0.108968329728668"
"Min 1x per month","1995","North Rhine-Westphalia","college entrance qualification","75","0.213658336314777","0.175359346638574","0.25195732599098"
"Min 1x per month","1995","North Rhine-Westphalia","Other degree","14","","",""
"Min 1x per month","1995","North Rhine-Westphalia","no degree/no degree yet","9","","",""
"Min 1x per month","1995","Hesse","lower secondary degree","20","","",""
"Min 1x per month","1995","Hesse","secondary school degree","21","","",""
"Min 1x per month","1995","Hesse","college entrance qualification","24","","",""
"Min 1x per month","1995","Hesse","Other degree","5","","",""
"Min 1x per month","1995","Hesse","no degree/no degree yet","5","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","lower secondary degree","14","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","secondary school degree","12","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","college entrance qualification","10","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","Other degree","4","","",""
"Min 1x per month","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per month","1995","Baden-Württemberg","lower secondary degree","52","0.0644509471572561","0.0469005437095754","0.0820013506049368"
"Min 1x per month","1995","Baden-Württemberg","secondary school degree","36","0.103206705252455","0.0677617031505833","0.138651707354326"
"Min 1x per month","1995","Baden-Württemberg","college entrance qualification","32","0.145114613241408","0.0978138868334784","0.192415339649338"
"Min 1x per month","1995","Baden-Württemberg","Other degree","6","","",""
"Min 1x per month","1995","Baden-Württemberg","no degree/no degree yet","6","","",""
"Min 1x per month","1995","Bavaria","lower secondary degree","67","0.0965818981364363","0.0755257243870433","0.117638071885829"
"Min 1x per month","1995","Bavaria","secondary school degree","40","0.0992659384672187","0.0681607860392457","0.130371090895192"
"Min 1x per month","1995","Bavaria","college entrance qualification","37","0.154200814267038","0.10831942312972","0.200082205404355"
"Min 1x per month","1995","Bavaria","Other degree","8","","",""
"Min 1x per month","1995","Bavaria","no degree/no degree yet","7","","",""
"Min 1x per month","1995","Berlin","lower secondary degree","10","","",""
"Min 1x per month","1995","Berlin","secondary school degree","19","","",""
"Min 1x per month","1995","Berlin","college entrance qualification","19","","",""
"Min 1x per month","1995","Berlin","Other degree","6","","",""
"Min 1x per month","1995","Berlin","no degree/no degree yet","1","","",""
"Min 1x per month","1995","Brandenburg","lower secondary degree","3","","",""
"Min 1x per month","1995","Brandenburg","secondary school degree","17","","",""
"Min 1x per month","1995","Brandenburg","college entrance qualification","10","","",""
"Min 1x per month","1995","Brandenburg","Other degree","1","","",""
"Min 1x per month","1995","Brandenburg","no degree/no degree yet","2","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","lower secondary degree","4","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","secondary school degree","16","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","college entrance qualification","5","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per month","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per month","1995","Saxony","lower secondary degree","10","","",""
"Min 1x per month","1995","Saxony","secondary school degree","41","0.0813505063905194","0.0570210574652892","0.10567995531575"
"Min 1x per month","1995","Saxony","college entrance qualification","19","","",""
"Min 1x per month","1995","Saxony","Other degree","","","",""
"Min 1x per month","1995","Saxony","no degree/no degree yet","2","","",""
"Min 1x per month","1995","Saxony-Anhalt","lower secondary degree","9","","",""
"Min 1x per month","1995","Saxony-Anhalt","secondary school degree","25","","",""
"Min 1x per month","1995","Saxony-Anhalt","college entrance qualification","13","","",""
"Min 1x per month","1995","Saxony-Anhalt","Other degree","","","",""
"Min 1x per month","1995","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Min 1x per month","1995","Thuringia","lower secondary degree","13","","",""
"Min 1x per month","1995","Thuringia","secondary school degree","37","0.126597096908514","0.0895215095263104","0.163672684290717"
"Min 1x per month","1995","Thuringia","college entrance qualification","8","","",""
"Min 1x per month","1995","Thuringia","Other degree","1","","",""
"Min 1x per month","1995","Thuringia","no degree/no degree yet","","","",""
"Rarely","1995","Schleswig-Holstein","lower secondary degree","34","0.275901114332452","0.199938843810223","0.35186338485468"
"Rarely","1995","Schleswig-Holstein","secondary school degree","32","0.406868178522897","0.297143276168745","0.516593080877048"
"Rarely","1995","Schleswig-Holstein","college entrance qualification","13","","",""
"Rarely","1995","Schleswig-Holstein","Other degree","2","","",""
"Rarely","1995","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Rarely","1995","Hamburg","lower secondary degree","11","","",""
"Rarely","1995","Hamburg","secondary school degree","7","","",""
"Rarely","1995","Hamburg","college entrance qualification","8","","",""
"Rarely","1995","Hamburg","Other degree","1","","",""
"Rarely","1995","Hamburg","no degree/no degree yet","2","","",""
"Rarely","1995","Lower Saxony","lower secondary degree","118","0.268405518012956","0.227371880783214","0.309439155242698"
"Rarely","1995","Lower Saxony","secondary school degree","96","0.43005192713867","0.369873683139025","0.490230171138314"
"Rarely","1995","Lower Saxony","college entrance qualification","64","0.353327585540829","0.278318005778589","0.42833716530307"
"Rarely","1995","Lower Saxony","Other degree","11","","",""
"Rarely","1995","Lower Saxony","no degree/no degree yet","4","","",""
"Rarely","1995","Bremen","lower secondary degree","14","","",""
"Rarely","1995","Bremen","secondary school degree","5","","",""
"Rarely","1995","Bremen","college entrance qualification","2","","",""
"Rarely","1995","Bremen","Other degree","2","","",""
"Rarely","1995","Bremen","no degree/no degree yet","1","","",""
"Rarely","1995","North Rhine-Westphalia","lower secondary degree","264","0.231271164238939","0.205694425273906","0.256847903203972"
"Rarely","1995","North Rhine-Westphalia","secondary school degree","186","0.376084590101905","0.333540519063284","0.418628661140525"
"Rarely","1995","North Rhine-Westphalia","college entrance qualification","154","0.314757171348541","0.271362958063853","0.35815138463323"
"Rarely","1995","North Rhine-Westphalia","Other degree","43","0.132001574177532","0.093375007552553","0.170628140802512"
"Rarely","1995","North Rhine-Westphalia","no degree/no degree yet","27","","",""
"Rarely","1995","Hesse","lower secondary degree","85","0.262580849409477","0.217924583466726","0.307237115352228"
"Rarely","1995","Hesse","secondary school degree","66","0.482264671635442","0.406928878751238","0.557600464519647"
"Rarely","1995","Hesse","college entrance qualification","61","0.429812942522918","0.351878279141661","0.507747605904175"
"Rarely","1995","Hesse","Other degree","11","","",""
"Rarely","1995","Hesse","no degree/no degree yet","5","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","lower secondary degree","74","0.19551933408423","0.15543203199418","0.235606636174279"
"Rarely","1995","Rhineland-Palatinate,Saarland","secondary school degree","34","0.269881008584184","0.186927505020672","0.352834512147696"
"Rarely","1995","Rhineland-Palatinate,Saarland","college entrance qualification","27","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","Other degree","11","","",""
"Rarely","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","7","","",""
"Rarely","1995","Baden-Württemberg","lower secondary degree","219","0.301564440926801","0.268763038910416","0.334365842943185"
"Rarely","1995","Baden-Württemberg","secondary school degree","90","0.33564114538344","0.280624534407558","0.390657756359323"
"Rarely","1995","Baden-Württemberg","college entrance qualification","71","0.356152010321508","0.291843616699458","0.420460403943558"
"Rarely","1995","Baden-Württemberg","Other degree","60","0.202713716023039","0.154218952995791","0.251208479050287"
"Rarely","1995","Baden-Württemberg","no degree/no degree yet","34","0.146702288943574","0.0991876947286163","0.194216883158532"
"Rarely","1995","Bavaria","lower secondary degree","210","0.258502504507746","0.227293895297328","0.289711113718164"
"Rarely","1995","Bavaria","secondary school degree","130","0.393909304126951","0.343081559110718","0.444737049143185"
"Rarely","1995","Bavaria","college entrance qualification","82","0.316007100338341","0.256941607825086","0.375072592851596"
"Rarely","1995","Bavaria","Other degree","37","0.218270452738825","0.156894364543321","0.279646540934329"
"Rarely","1995","Bavaria","no degree/no degree yet","14","","",""
"Rarely","1995","Berlin","lower secondary degree","46","0.299933901318871","0.226603381550831","0.373264421086911"
"Rarely","1995","Berlin","secondary school degree","66","0.314101466391572","0.249773768079015","0.37842916470413"
"Rarely","1995","Berlin","college entrance qualification","38","0.282258933672116","0.201389880870283","0.36312798647395"
"Rarely","1995","Berlin","Other degree","4","","",""
"Rarely","1995","Berlin","no degree/no degree yet","4","","",""
"Rarely","1995","Brandenburg","lower secondary degree","41","0.186873331757756","0.132439645633028","0.241307017882484"
"Rarely","1995","Brandenburg","secondary school degree","108","0.408359186738421","0.350052683682995","0.466665689793847"
"Rarely","1995","Brandenburg","college entrance qualification","34","0.395495522471545","0.287674091359352","0.503316953583738"
"Rarely","1995","Brandenburg","Other degree","2","","",""
"Rarely","1995","Brandenburg","no degree/no degree yet","8","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","lower secondary degree","32","0.217736132195788","0.145386725839636","0.29008553855194"
"Rarely","1995","Mecklenburg-Western Pomerania","secondary school degree","98","0.468891790156854","0.400074078375315","0.537709501938392"
"Rarely","1995","Mecklenburg-Western Pomerania","college entrance qualification","27","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","Other degree","","","",""
"Rarely","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"Rarely","1995","Saxony","lower secondary degree","97","0.203422721992669","0.164410550489819","0.242434893495519"
"Rarely","1995","Saxony","secondary school degree","171","0.372759407988227","0.329725716068439","0.415793099908014"
"Rarely","1995","Saxony","college entrance qualification","62","0.343151803003244","0.268888559499487","0.417415046507001"
"Rarely","1995","Saxony","Other degree","1","","",""
"Rarely","1995","Saxony","no degree/no degree yet","10","","",""
"Rarely","1995","Saxony-Anhalt","lower secondary degree","47","0.161036862162494","0.116614228143934","0.205459496181054"
"Rarely","1995","Saxony-Anhalt","secondary school degree","119","0.37306969576684","0.319059301099819","0.427080090433862"
"Rarely","1995","Saxony-Anhalt","college entrance qualification","39","0.443636290155785","0.338635686702955","0.548636893608616"
"Rarely","1995","Saxony-Anhalt","Other degree","2","","",""
"Rarely","1995","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Rarely","1995","Thuringia","lower secondary degree","62","0.195222743088626","0.146762612281252","0.243682873896"
"Rarely","1995","Thuringia","secondary school degree","113","0.330238811762624","0.277801200897844","0.382676422627404"
"Rarely","1995","Thuringia","college entrance qualification","28","","",""
"Rarely","1995","Thuringia","Other degree","2","","",""
"Rarely","1995","Thuringia","no degree/no degree yet","5","","",""
"Never","1995","Schleswig-Holstein","lower secondary degree","73","0.493647020978975","0.408678664968291","0.578615376989658"
"Never","1995","Schleswig-Holstein","secondary school degree","26","","",""
"Never","1995","Schleswig-Holstein","college entrance qualification","14","","",""
"Never","1995","Schleswig-Holstein","Other degree","11","","",""
"Never","1995","Schleswig-Holstein","no degree/no degree yet","9","","",""
"Never","1995","Hamburg","lower secondary degree","35","0.647789222184806","0.51919296281174","0.776385481557872"
"Never","1995","Hamburg","secondary school degree","16","","",""
"Never","1995","Hamburg","college entrance qualification","2","","",""
"Never","1995","Hamburg","Other degree","12","","",""
"Never","1995","Hamburg","no degree/no degree yet","3","","",""
"Never","1995","Lower Saxony","lower secondary degree","251","0.55783765384466","0.511848663523064","0.603826644166257"
"Never","1995","Lower Saxony","secondary school degree","96","0.3124939610033","0.256153487816765","0.368834434189834"
"Never","1995","Lower Saxony","college entrance qualification","43","0.267228794151528","0.197788489816775","0.336669098486281"
"Never","1995","Lower Saxony","Other degree","79","0.586128831077025","0.491011729549865","0.681245932604185"
"Never","1995","Lower Saxony","no degree/no degree yet","41","0.731929780149486","0.613786178802472","0.850073381496501"
"Never","1995","Bremen","lower secondary degree","29","","",""
"Never","1995","Bremen","secondary school degree","7","","",""
"Never","1995","Bremen","college entrance qualification","6","","",""
"Never","1995","Bremen","Other degree","3","","",""
"Never","1995","Bremen","no degree/no degree yet","2","","",""
"Never","1995","North Rhine-Westphalia","lower secondary degree","612","0.604513387058172","0.574853690960525","0.634173083155819"
"Never","1995","North Rhine-Westphalia","secondary school degree","218","0.41457942662323","0.371310982054522","0.457847871191938"
"Never","1995","North Rhine-Westphalia","college entrance qualification","122","0.274852815846961","0.233138518692515","0.316567113001408"
"Never","1995","North Rhine-Westphalia","Other degree","223","0.673624026853958","0.620117722260746","0.727130331447169"
"Never","1995","North Rhine-Westphalia","no degree/no degree yet","157","0.598672403814043","0.533604925516844","0.663739882111242"
"Never","1995","Hesse","lower secondary degree","229","0.588493956438046","0.538553467767339","0.638434445108753"
"Never","1995","Hesse","secondary school degree","56","0.27539601068509","0.208046581147662","0.342745440222518"
"Never","1995","Hesse","college entrance qualification","50","0.336176168443034","0.261807137363103","0.410545199522965"
"Never","1995","Hesse","Other degree","114","0.853826199987854","0.794010498669722","0.913641901305986"
"Never","1995","Hesse","no degree/no degree yet","65","0.672222370012392","0.569998641522066","0.774446098502717"
"Never","1995","Rhineland-Palatinate,Saarland","lower secondary degree","255","0.694345217156298","0.647780444097506","0.740909990215089"
"Never","1995","Rhineland-Palatinate,Saarland","secondary school degree","50","0.485239046171483","0.391842155722622","0.578635936620345"
"Never","1995","Rhineland-Palatinate,Saarland","college entrance qualification","17","","",""
"Never","1995","Rhineland-Palatinate,Saarland","Other degree","68","0.82344084812243","0.742382089452656","0.904499606792203"
"Never","1995","Rhineland-Palatinate,Saarland","no degree/no degree yet","35","0.756827907185038","0.630069378987759","0.883586435382317"
"Never","1995","Baden-Württemberg","lower secondary degree","415","0.5361732877248","0.500530666468843","0.571815908980757"
"Never","1995","Baden-Württemberg","secondary school degree","99","0.360965259686908","0.305008853933344","0.416921665440471"
"Never","1995","Baden-Württemberg","college entrance qualification","61","0.276180320858175","0.216136288896538","0.336224352819811"
"Never","1995","Baden-Württemberg","Other degree","192","0.743801091738496","0.691143235961348","0.796458947515644"
"Never","1995","Baden-Württemberg","no degree/no degree yet","160","0.680935684519025","0.618339126449922","0.743532242588128"
"Never","1995","Bavaria","lower secondary degree","390","0.534182360107007","0.498624146880433","0.56974057333358"
"Never","1995","Bavaria","secondary school degree","119","0.320273248421284","0.271737533832383","0.368808963010185"
"Never","1995","Bavaria","college entrance qualification","59","0.287083399476621","0.229607865286401","0.344558933666841"
"Never","1995","Bavaria","Other degree","115","0.639997286398704","0.5686766154163","0.711317957381108"
"Never","1995","Bavaria","no degree/no degree yet","61","0.488615459311296","0.392079997630665","0.585150920991927"
"Never","1995","Berlin","lower secondary degree","87","0.606211652793277","0.528022585611437","0.684400719975117"
"Never","1995","Berlin","secondary school degree","91","0.463682552059324","0.394570397336873","0.532794706781776"
"Never","1995","Berlin","college entrance qualification","30","0.250504154021469","0.172652706603264","0.328355601439674"
"Never","1995","Berlin","Other degree","31","0.487754860403345","0.346349068471566","0.629160652335123"
"Never","1995","Berlin","no degree/no degree yet","13","","",""
"Never","1995","Brandenburg","lower secondary degree","140","0.736626325962509","0.67511929309292","0.798133358832097"
"Never","1995","Brandenburg","secondary school degree","128","0.458699304581793","0.399590782464644","0.517807826698943"
"Never","1995","Brandenburg","college entrance qualification","25","","",""
"Never","1995","Brandenburg","Other degree","6","","",""
"Never","1995","Brandenburg","no degree/no degree yet","4","","",""
"Never","1995","Mecklenburg-Western Pomerania","lower secondary degree","86","0.7236235544621","0.645226463912879","0.802020645011322"
"Never","1995","Mecklenburg-Western Pomerania","secondary school degree","77","0.39892502817169","0.331397263954639","0.466452792388741"
"Never","1995","Mecklenburg-Western Pomerania","college entrance qualification","16","","",""
"Never","1995","Mecklenburg-Western Pomerania","Other degree","3","","",""
"Never","1995","Mecklenburg-Western Pomerania","no degree/no degree yet","6","","",""
"Never","1995","Saxony","lower secondary degree","288","0.72104717794669","0.677582781091045","0.764511574802334"
"Never","1995","Saxony","secondary school degree","230","0.471379731754009","0.426954001066158","0.515805462441861"
"Never","1995","Saxony","college entrance qualification","49","0.332471727202916","0.258781404738036","0.406162049667795"
"Never","1995","Saxony","Other degree","6","","",""
"Never","1995","Saxony","no degree/no degree yet","13","","",""
"Never","1995","Saxony-Anhalt","lower secondary degree","196","0.775772910162967","0.725366988284149","0.826178832041785"
"Never","1995","Saxony-Anhalt","secondary school degree","142","0.504295122733941","0.44845752666119","0.560132718806692"
"Never","1995","Saxony-Anhalt","college entrance qualification","28","","",""
"Never","1995","Saxony-Anhalt","Other degree","5","","",""
"Never","1995","Saxony-Anhalt","no degree/no degree yet","9","","",""
"Never","1995","Thuringia","lower secondary degree","169","0.693617427267927","0.637257093434436","0.749977761101419"
"Never","1995","Thuringia","secondary school degree","139","0.476259194715748","0.420572845859104","0.531945543572391"
"Never","1995","Thuringia","college entrance qualification","17","","",""
"Never","1995","Thuringia","Other degree","1","","",""
"Never","1995","Thuringia","no degree/no degree yet","3","","",""
"Daily","1996","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","1996","Schleswig-Holstein","secondary school degree","","","",""
"Daily","1996","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","1996","Schleswig-Holstein","Other degree","","","",""
"Daily","1996","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","1996","Hamburg","lower secondary degree","","","",""
"Daily","1996","Hamburg","secondary school degree","","","",""
"Daily","1996","Hamburg","college entrance qualification","","","",""
"Daily","1996","Hamburg","Other degree","","","",""
"Daily","1996","Hamburg","no degree/no degree yet","","","",""
"Daily","1996","Lower Saxony","lower secondary degree","","","",""
"Daily","1996","Lower Saxony","secondary school degree","","","",""
"Daily","1996","Lower Saxony","college entrance qualification","","","",""
"Daily","1996","Lower Saxony","Other degree","","","",""
"Daily","1996","Lower Saxony","no degree/no degree yet","","","",""
"Daily","1996","Bremen","lower secondary degree","","","",""
"Daily","1996","Bremen","secondary school degree","","","",""
"Daily","1996","Bremen","college entrance qualification","","","",""
"Daily","1996","Bremen","Other degree","","","",""
"Daily","1996","Bremen","no degree/no degree yet","","","",""
"Daily","1996","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","1996","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","1996","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","1996","North Rhine-Westphalia","Other degree","","","",""
"Daily","1996","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","1996","Hesse","lower secondary degree","","","",""
"Daily","1996","Hesse","secondary school degree","","","",""
"Daily","1996","Hesse","college entrance qualification","","","",""
"Daily","1996","Hesse","Other degree","","","",""
"Daily","1996","Hesse","no degree/no degree yet","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","1996","Baden-Württemberg","lower secondary degree","","","",""
"Daily","1996","Baden-Württemberg","secondary school degree","","","",""
"Daily","1996","Baden-Württemberg","college entrance qualification","","","",""
"Daily","1996","Baden-Württemberg","Other degree","","","",""
"Daily","1996","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","1996","Bavaria","lower secondary degree","","","",""
"Daily","1996","Bavaria","secondary school degree","","","",""
"Daily","1996","Bavaria","college entrance qualification","","","",""
"Daily","1996","Bavaria","Other degree","","","",""
"Daily","1996","Bavaria","no degree/no degree yet","","","",""
"Daily","1996","Berlin","lower secondary degree","","","",""
"Daily","1996","Berlin","secondary school degree","","","",""
"Daily","1996","Berlin","college entrance qualification","","","",""
"Daily","1996","Berlin","Other degree","","","",""
"Daily","1996","Berlin","no degree/no degree yet","","","",""
"Daily","1996","Brandenburg","lower secondary degree","","","",""
"Daily","1996","Brandenburg","secondary school degree","","","",""
"Daily","1996","Brandenburg","college entrance qualification","","","",""
"Daily","1996","Brandenburg","Other degree","","","",""
"Daily","1996","Brandenburg","no degree/no degree yet","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","1996","Saxony","lower secondary degree","","","",""
"Daily","1996","Saxony","secondary school degree","","","",""
"Daily","1996","Saxony","college entrance qualification","","","",""
"Daily","1996","Saxony","Other degree","","","",""
"Daily","1996","Saxony","no degree/no degree yet","","","",""
"Daily","1996","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","1996","Saxony-Anhalt","secondary school degree","","","",""
"Daily","1996","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","1996","Saxony-Anhalt","Other degree","","","",""
"Daily","1996","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","1996","Thuringia","lower secondary degree","","","",""
"Daily","1996","Thuringia","secondary school degree","","","",""
"Daily","1996","Thuringia","college entrance qualification","","","",""
"Daily","1996","Thuringia","Other degree","","","",""
"Daily","1996","Thuringia","no degree/no degree yet","","","",""
"Min 1x per week","1996","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per week","1996","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per week","1996","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per week","1996","Schleswig-Holstein","Other degree","","","",""
"Min 1x per week","1996","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per week","1996","Hamburg","lower secondary degree","","","",""
"Min 1x per week","1996","Hamburg","secondary school degree","","","",""
"Min 1x per week","1996","Hamburg","college entrance qualification","","","",""
"Min 1x per week","1996","Hamburg","Other degree","","","",""
"Min 1x per week","1996","Hamburg","no degree/no degree yet","","","",""
"Min 1x per week","1996","Lower Saxony","lower secondary degree","","","",""
"Min 1x per week","1996","Lower Saxony","secondary school degree","","","",""
"Min 1x per week","1996","Lower Saxony","college entrance qualification","","","",""
"Min 1x per week","1996","Lower Saxony","Other degree","","","",""
"Min 1x per week","1996","Lower Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1996","Bremen","lower secondary degree","","","",""
"Min 1x per week","1996","Bremen","secondary school degree","","","",""
"Min 1x per week","1996","Bremen","college entrance qualification","","","",""
"Min 1x per week","1996","Bremen","Other degree","","","",""
"Min 1x per week","1996","Bremen","no degree/no degree yet","","","",""
"Min 1x per week","1996","North Rhine-Westphalia","lower secondary degree","","","",""
"Min 1x per week","1996","North Rhine-Westphalia","secondary school degree","","","",""
"Min 1x per week","1996","North Rhine-Westphalia","college entrance qualification","","","",""
"Min 1x per week","1996","North Rhine-Westphalia","Other degree","","","",""
"Min 1x per week","1996","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Min 1x per week","1996","Hesse","lower secondary degree","","","",""
"Min 1x per week","1996","Hesse","secondary school degree","","","",""
"Min 1x per week","1996","Hesse","college entrance qualification","","","",""
"Min 1x per week","1996","Hesse","Other degree","","","",""
"Min 1x per week","1996","Hesse","no degree/no degree yet","","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Min 1x per week","1996","Baden-Württemberg","lower secondary degree","","","",""
"Min 1x per week","1996","Baden-Württemberg","secondary school degree","","","",""
"Min 1x per week","1996","Baden-Württemberg","college entrance qualification","","","",""
"Min 1x per week","1996","Baden-Württemberg","Other degree","","","",""
"Min 1x per week","1996","Baden-Württemberg","no degree/no degree yet","","","",""
"Min 1x per week","1996","Bavaria","lower secondary degree","","","",""
"Min 1x per week","1996","Bavaria","secondary school degree","","","",""
"Min 1x per week","1996","Bavaria","college entrance qualification","","","",""
"Min 1x per week","1996","Bavaria","Other degree","","","",""
"Min 1x per week","1996","Bavaria","no degree/no degree yet","","","",""
"Min 1x per week","1996","Berlin","lower secondary degree","","","",""
"Min 1x per week","1996","Berlin","secondary school degree","","","",""
"Min 1x per week","1996","Berlin","college entrance qualification","","","",""
"Min 1x per week","1996","Berlin","Other degree","","","",""
"Min 1x per week","1996","Berlin","no degree/no degree yet","","","",""
"Min 1x per week","1996","Brandenburg","lower secondary degree","","","",""
"Min 1x per week","1996","Brandenburg","secondary school degree","","","",""
"Min 1x per week","1996","Brandenburg","college entrance qualification","","","",""
"Min 1x per week","1996","Brandenburg","Other degree","","","",""
"Min 1x per week","1996","Brandenburg","no degree/no degree yet","","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Other degree","","","",""
"Min 1x per week","1996","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Min 1x per week","1996","Saxony","lower secondary degree","","","",""
"Min 1x per week","1996","Saxony","secondary school degree","","","",""
"Min 1x per week","1996","Saxony","college entrance qualification","","","",""
"Min 1x per week","1996","Saxony","Other degree","","","",""
"Min 1x per week","1996","Saxony","no degree/no degree yet","","","",""
"Min 1x per week","1996","Saxony-Anhalt","lower secondary degree","","","",""
"Min 1x per week","1996","Saxony-Anhalt","secondary school degree","","","",""
"Min 1x per week","1996","Saxony-Anhalt","college entrance qualification","","","",""
"Min 1x per week","1996","Saxony-Anhalt","Other degree","","","",""
"Min 1x per week","1996","Saxony-Anhalt","no degree/no degree yet","","","",""
"Min 1x per week","1996","Thuringia","lower secondary degree","","","",""
"Min 1x per week","1996","Thuringia","secondary school degree","","","",""
"Min 1x per week","1996","Thuringia","college entrance qualification","","","",""
"Min 1x per week","1996","Thuringia","Other degree","","","",""
"Min 1x per week","1996","Thuringia","no degree/no degree yet","","","",""
"Min 1x per month","1996","Schleswig-Holstein","lower secondary degree","","","",""
"Min 1x per month","1996","Schleswig-Holstein","secondary school degree","","","",""
"Min 1x per month","1996","Schleswig-Holstein","college entrance qualification","","","",""
"Min 1x per month","1996","Schleswig-Holstein","Other degree","","","",""
"Min 1x per month","1996","Schleswig-Holstein","no degree/no degree yet","","","",""
"Min 1x per month","1996","Hamburg","lower secondary degree","","","",""
"Min 1x per month","1996","Hamburg","secondary school degree","","","",""
"Min 1x per month","1996","Hamburg","college entrance qualification","","","",""
"Min 1x per month","1996","Hamburg","Other degree","","","",""
"Min 1x per month","1996","Hamburg","no degree/no degree yet","","","",""
"Min 1x per month","1996","Lower Saxony","lower secondary degree","","","",""
"Min 1x per month","1996","Lower Saxony","secondary school degree","","","",""
"Min 1x per month","1996","Lower Saxony","college entrance qualification","","","",""
"Min 1x per month","1996","Lower Saxony","Other degree","","","",""
