"plh0108","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Important","1991","35-65 y.","direct migration background","","","",""
"Important","1991","35-65 y.","indirect migration background","","","",""
"Important","1991","66 and older","no migration background","","","",""
"Important","1991","66 and older","direct migration background","","","",""
"Important","1991","66 and older","indirect migration background","","","",""
"Less important","1991","16-34 y.","no migration background","","","",""
"Less important","1991","16-34 y.","direct migration background","","","",""
"Less important","1991","16-34 y.","indirect migration background","","","",""
"Less important","1991","35-65 y.","no migration background","","","",""
"Less important","1991","35-65 y.","direct migration background","","","",""
"Less important","1991","35-65 y.","indirect migration background","","","",""
"Less important","1991","66 and older","no migration background","","","",""
"Less important","1991","66 and older","direct migration background","","","",""
"Less important","1991","66 and older","indirect migration background","","","",""
"Quite unimportant","1991","16-34 y.","no migration background","","","",""
"Quite unimportant","1991","16-34 y.","direct migration background","","","",""
"Quite unimportant","1991","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1991","35-65 y.","no migration background","","","",""
"Quite unimportant","1991","35-65 y.","direct migration background","","","",""
"Quite unimportant","1991","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1991","66 and older","no migration background","","","",""
"Quite unimportant","1991","66 and older","direct migration background","","","",""
"Quite unimportant","1991","66 and older","indirect migration background","","","",""
"Very important","1992","16-34 y.","no migration background","742","0.186803437467725","0.174332276778983","0.199274598156466"
"Very important","1992","16-34 y.","direct migration background","27","","",""
"Very important","1992","16-34 y.","indirect migration background","5","","",""
"Very important","1992","35-65 y.","no migration background","1307","0.235576324795655","0.22409192691276","0.24706072267855"
"Very important","1992","35-65 y.","direct migration background","99","0.30065372078043","0.252127054513274","0.349180387047585"
"Very important","1992","35-65 y.","indirect migration background","6","","",""
"Very important","1992","66 and older","no migration background","284","0.196946502861831","0.17530315306053","0.218589852663133"
"Very important","1992","66 and older","direct migration background","22","","",""
"Very important","1992","66 and older","indirect migration background","1","","",""
"Important","1992","16-34 y.","no migration background","1069","0.278767715833278","0.264420240269167","0.293115191397389"
"Important","1992","16-34 y.","direct migration background","37","0.269082461581684","0.191952499474525","0.346212423688843"
"Important","1992","16-34 y.","indirect migration background","13","","",""
"Important","1992","35-65 y.","no migration background","1628","0.32593439008235","0.313249359367445","0.338619420797255"
"Important","1992","35-65 y.","direct migration background","102","0.285581117521619","0.237779539064747","0.333382695978492"
"Important","1992","35-65 y.","indirect migration background","5","","",""
"Important","1992","66 and older","no migration background","351","0.261931635929107","0.238002865896892","0.285860405961322"
"Important","1992","66 and older","direct migration background","27","","",""
"Important","1992","66 and older","indirect migration background","","","",""
"Less important","1992","16-34 y.","no migration background","1563","0.42951329891954","0.413674299378069","0.44535229846101"
"Less important","1992","16-34 y.","direct migration background","53","0.424618055421478","0.338652678063172","0.510583432779784"
"Less important","1992","16-34 y.","indirect migration background","28","","",""
"Less important","1992","35-65 y.","no migration background","1499","0.275407012306383","0.263317468726988","0.287496555885777"
"Less important","1992","35-65 y.","direct migration background","77","0.234174865913565","0.18935856794941","0.278991163877719"
"Less important","1992","35-65 y.","indirect migration background","5","","",""
"Less important","1992","66 and older","no migration background","199","0.158060047220161","0.138206883867341","0.177913210572981"
"Less important","1992","66 and older","direct migration background","13","","",""
"Less important","1992","66 and older","indirect migration background","2","","",""
"Quite unimportant","1992","16-34 y.","no migration background","378","0.104915547779457","0.0951100734032188","0.114721022155696"
"Quite unimportant","1992","16-34 y.","direct migration background","10","","",""
"Quite unimportant","1992","16-34 y.","indirect migration background","10","","",""
"Quite unimportant","1992","35-65 y.","no migration background","811","0.163082272815612","0.15308411227489","0.173080433356335"
"Quite unimportant","1992","35-65 y.","direct migration background","65","0.179590295784386","0.138968617879655","0.220211973689117"
"Quite unimportant","1992","35-65 y.","indirect migration background","4","","",""
"Quite unimportant","1992","66 and older","no migration background","463","0.383061813988901","0.356605254907832","0.40951837306997"
"Quite unimportant","1992","66 and older","direct migration background","40","0.411012835992342","0.315529273798936","0.506496398185749"
"Quite unimportant","1992","66 and older","indirect migration background","","","",""
"Very important","1993","16-34 y.","no migration background","","","",""
"Very important","1993","16-34 y.","direct migration background","","","",""
"Very important","1993","16-34 y.","indirect migration background","","","",""
"Very important","1993","35-65 y.","no migration background","","","",""
"Very important","1993","35-65 y.","direct migration background","","","",""
"Very important","1993","35-65 y.","indirect migration background","","","",""
"Very important","1993","66 and older","no migration background","","","",""
"Very important","1993","66 and older","direct migration background","","","",""
"Very important","1993","66 and older","indirect migration background","","","",""
"Important","1993","16-34 y.","no migration background","","","",""
"Important","1993","16-34 y.","direct migration background","","","",""
"Important","1993","16-34 y.","indirect migration background","","","",""
"Important","1993","35-65 y.","no migration background","","","",""
"Important","1993","35-65 y.","direct migration background","","","",""
"Important","1993","35-65 y.","indirect migration background","","","",""
"Important","1993","66 and older","no migration background","","","",""
"Important","1993","66 and older","direct migration background","","","",""
"Important","1993","66 and older","indirect migration background","","","",""
"Less important","1993","16-34 y.","no migration background","","","",""
"Less important","1993","16-34 y.","direct migration background","","","",""
"Less important","1993","16-34 y.","indirect migration background","","","",""
"Less important","1993","35-65 y.","no migration background","","","",""
"Less important","1993","35-65 y.","direct migration background","","","",""
"Less important","1993","35-65 y.","indirect migration background","","","",""
"Less important","1993","66 and older","no migration background","","","",""
"Less important","1993","66 and older","direct migration background","","","",""
"Less important","1993","66 and older","indirect migration background","","","",""
"Quite unimportant","1993","16-34 y.","no migration background","","","",""
"Quite unimportant","1993","16-34 y.","direct migration background","","","",""
"Quite unimportant","1993","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1993","35-65 y.","no migration background","","","",""
"Quite unimportant","1993","35-65 y.","direct migration background","","","",""
"Quite unimportant","1993","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1993","66 and older","no migration background","","","",""
"Quite unimportant","1993","66 and older","direct migration background","","","",""
"Quite unimportant","1993","66 and older","indirect migration background","","","",""
"Very important","1994","16-34 y.","no migration background","","","",""
"Very important","1994","16-34 y.","direct migration background","","","",""
"Very important","1994","16-34 y.","indirect migration background","","","",""
"Very important","1994","35-65 y.","no migration background","","","",""
"Very important","1994","35-65 y.","direct migration background","","","",""
"Very important","1994","35-65 y.","indirect migration background","","","",""
"Very important","1994","66 and older","no migration background","","","",""
"Very important","1994","66 and older","direct migration background","","","",""
"Very important","1994","66 and older","indirect migration background","","","",""
"Important","1994","16-34 y.","no migration background","","","",""
"Important","1994","16-34 y.","direct migration background","","","",""
"Important","1994","16-34 y.","indirect migration background","","","",""
"Important","1994","35-65 y.","no migration background","","","",""
"Important","1994","35-65 y.","direct migration background","","","",""
"Important","1994","35-65 y.","indirect migration background","","","",""
"Important","1994","66 and older","no migration background","","","",""
"Important","1994","66 and older","direct migration background","","","",""
"Important","1994","66 and older","indirect migration background","","","",""
"Less important","1994","16-34 y.","no migration background","","","",""
"Less important","1994","16-34 y.","direct migration background","","","",""
"Less important","1994","16-34 y.","indirect migration background","","","",""
"Less important","1994","35-65 y.","no migration background","","","",""
"Less important","1994","35-65 y.","direct migration background","","","",""
"Less important","1994","35-65 y.","indirect migration background","","","",""
"Less important","1994","66 and older","no migration background","","","",""
"Less important","1994","66 and older","direct migration background","","","",""
"Less important","1994","66 and older","indirect migration background","","","",""
"Quite unimportant","1994","16-34 y.","no migration background","","","",""
"Quite unimportant","1994","16-34 y.","direct migration background","","","",""
"Quite unimportant","1994","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1994","35-65 y.","no migration background","","","",""
"Quite unimportant","1994","35-65 y.","direct migration background","","","",""
"Quite unimportant","1994","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1994","66 and older","no migration background","","","",""
"Quite unimportant","1994","66 and older","direct migration background","","","",""
"Quite unimportant","1994","66 and older","indirect migration background","","","",""
"Very important","1995","16-34 y.","no migration background","725","0.199761226594872","0.186500223800017","0.213022229389727"
"Very important","1995","16-34 y.","direct migration background","79","0.231026363813794","0.188079275468948","0.273973452158639"
"Very important","1995","16-34 y.","indirect migration background","24","","",""
"Very important","1995","35-65 y.","no migration background","1335","0.246705316622987","0.23490975050652","0.258500882739453"
"Very important","1995","35-65 y.","direct migration background","160","0.267213939027246","0.2322128094986","0.302215068555891"
"Very important","1995","35-65 y.","indirect migration background","5","","",""
"Very important","1995","66 and older","no migration background","313","0.217752199135525","0.195291071626096","0.240213326644954"
"Very important","1995","66 and older","direct migration background","36","0.224431560591229","0.158323501869659","0.290539619312799"
"Very important","1995","66 and older","indirect migration background","","","",""
"Important","1995","16-34 y.","no migration background","1130","0.31092109514614","0.295568897770124","0.326273292522156"
"Important","1995","16-34 y.","direct migration background","148","0.375473624098775","0.326132125166336","0.424815123031213"
"Important","1995","16-34 y.","indirect migration background","39","0.291843755302396","0.209114551715722","0.37457295888907"
"Important","1995","35-65 y.","no migration background","1716","0.334025575875705","0.321120346742136","0.346930805009274"
"Important","1995","35-65 y.","direct migration background","209","0.326844553316355","0.289742989652251","0.363946116980459"
"Important","1995","35-65 y.","indirect migration background","8","","",""
"Important","1995","66 and older","no migration background","348","0.269984661187478","0.245823731514661","0.294145590860296"
"Important","1995","66 and older","direct migration background","37","0.235588596151038","0.168346214625245","0.302830977676832"
"Important","1995","66 and older","indirect migration background","1","","",""
"Less important","1995","16-34 y.","no migration background","1355","0.400914611324543","0.384659824454644","0.417169398194443"
"Less important","1995","16-34 y.","direct migration background","115","0.319791150363652","0.272268397679091","0.367313903048213"
"Less important","1995","16-34 y.","indirect migration background","46","0.428158988662571","0.338114055754787","0.518203921570355"
"Less important","1995","35-65 y.","no migration background","1509","0.29465755268889","0.282183548585096","0.307131556792684"
"Less important","1995","35-65 y.","direct migration background","183","0.298822461236275","0.262616129814145","0.335028792658405"
"Less important","1995","35-65 y.","indirect migration background","5","","",""
"Less important","1995","66 and older","no migration background","204","0.168029208852011","0.147681077430393","0.18837734027363"
"Less important","1995","66 and older","direct migration background","27","","",""
"Less important","1995","66 and older","indirect migration background","","","",""
"Quite unimportant","1995","16-34 y.","no migration background","282","0.0884030669344448","0.0789875088419244","0.0978186250269651"
"Quite unimportant","1995","16-34 y.","direct migration background","28","","",""
"Quite unimportant","1995","16-34 y.","indirect migration background","7","","",""
"Quite unimportant","1995","35-65 y.","no migration background","571","0.124611554812418","0.115574505626578","0.133648603998259"
"Quite unimportant","1995","35-65 y.","direct migration background","62","0.107119046420125","0.0826569297104854","0.131581163129764"
"Quite unimportant","1995","35-65 y.","indirect migration background","3","","",""
"Quite unimportant","1995","66 and older","no migration background","432","0.344233930824985","0.318376854832461","0.370091006817509"
"Quite unimportant","1995","66 and older","direct migration background","53","0.359236585157144","0.2832141968996","0.435258973414687"
"Quite unimportant","1995","66 and older","indirect migration background","3","","",""
"Very important","1996","16-34 y.","no migration background","","","",""
"Very important","1996","16-34 y.","direct migration background","","","",""
"Very important","1996","16-34 y.","indirect migration background","","","",""
"Very important","1996","35-65 y.","no migration background","","","",""
"Very important","1996","35-65 y.","direct migration background","","","",""
"Very important","1996","35-65 y.","indirect migration background","","","",""
"Very important","1996","66 and older","no migration background","","","",""
"Very important","1996","66 and older","direct migration background","","","",""
"Very important","1996","66 and older","indirect migration background","","","",""
"Important","1996","16-34 y.","no migration background","","","",""
"Important","1996","16-34 y.","direct migration background","","","",""
"Important","1996","16-34 y.","indirect migration background","","","",""
"Important","1996","35-65 y.","no migration background","","","",""
"Important","1996","35-65 y.","direct migration background","","","",""
"Important","1996","35-65 y.","indirect migration background","","","",""
"Important","1996","66 and older","no migration background","","","",""
"Important","1996","66 and older","direct migration background","","","",""
"Important","1996","66 and older","indirect migration background","","","",""
"Less important","1996","16-34 y.","no migration background","","","",""
"Less important","1996","16-34 y.","direct migration background","","","",""
"Less important","1996","16-34 y.","indirect migration background","","","",""
"Less important","1996","35-65 y.","no migration background","","","",""
"Less important","1996","35-65 y.","direct migration background","","","",""
"Less important","1996","35-65 y.","indirect migration background","","","",""
"Less important","1996","66 and older","no migration background","","","",""
"Less important","1996","66 and older","direct migration background","","","",""
"Less important","1996","66 and older","indirect migration background","","","",""
"Quite unimportant","1996","16-34 y.","no migration background","","","",""
"Quite unimportant","1996","16-34 y.","direct migration background","","","",""
"Quite unimportant","1996","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1996","35-65 y.","no migration background","","","",""
"Quite unimportant","1996","35-65 y.","direct migration background","","","",""
"Quite unimportant","1996","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1996","66 and older","no migration background","","","",""
"Quite unimportant","1996","66 and older","direct migration background","","","",""
"Quite unimportant","1996","66 and older","indirect migration background","","","",""
"Very important","1997","16-34 y.","no migration background","","","",""
"Very important","1997","16-34 y.","direct migration background","","","",""
"Very important","1997","16-34 y.","indirect migration background","","","",""
"Very important","1997","35-65 y.","no migration background","","","",""
"Very important","1997","35-65 y.","direct migration background","","","",""
"Very important","1997","35-65 y.","indirect migration background","","","",""
"Very important","1997","66 and older","no migration background","","","",""
"Very important","1997","66 and older","direct migration background","","","",""
"Very important","1997","66 and older","indirect migration background","","","",""
"Important","1997","16-34 y.","no migration background","","","",""
"Important","1997","16-34 y.","direct migration background","","","",""
"Important","1997","16-34 y.","indirect migration background","","","",""
"Important","1997","35-65 y.","no migration background","","","",""
"Important","1997","35-65 y.","direct migration background","","","",""
"Important","1997","35-65 y.","indirect migration background","","","",""
"Important","1997","66 and older","no migration background","","","",""
"Important","1997","66 and older","direct migration background","","","",""
"Important","1997","66 and older","indirect migration background","","","",""
"Less important","1997","16-34 y.","no migration background","","","",""
"Less important","1997","16-34 y.","direct migration background","","","",""
"Less important","1997","16-34 y.","indirect migration background","","","",""
"Less important","1997","35-65 y.","no migration background","","","",""
"Less important","1997","35-65 y.","direct migration background","","","",""
"Less important","1997","35-65 y.","indirect migration background","","","",""
"Less important","1997","66 and older","no migration background","","","",""
"Less important","1997","66 and older","direct migration background","","","",""
"Less important","1997","66 and older","indirect migration background","","","",""
"Quite unimportant","1997","16-34 y.","no migration background","","","",""
"Quite unimportant","1997","16-34 y.","direct migration background","","","",""
"Quite unimportant","1997","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1997","35-65 y.","no migration background","","","",""
"Quite unimportant","1997","35-65 y.","direct migration background","","","",""
"Quite unimportant","1997","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1997","66 and older","no migration background","","","",""
"Quite unimportant","1997","66 and older","direct migration background","","","",""
"Quite unimportant","1997","66 and older","indirect migration background","","","",""
"Very important","1998","16-34 y.","no migration background","","","",""
"Very important","1998","16-34 y.","direct migration background","","","",""
"Very important","1998","16-34 y.","indirect migration background","","","",""
"Very important","1998","35-65 y.","no migration background","","","",""
"Very important","1998","35-65 y.","direct migration background","","","",""
"Very important","1998","35-65 y.","indirect migration background","","","",""
"Very important","1998","66 and older","no migration background","","","",""
"Very important","1998","66 and older","direct migration background","","","",""
"Very important","1998","66 and older","indirect migration background","","","",""
"Important","1998","16-34 y.","no migration background","","","",""
"Important","1998","16-34 y.","direct migration background","","","",""
"Important","1998","16-34 y.","indirect migration background","","","",""
"Important","1998","35-65 y.","no migration background","","","",""
"Important","1998","35-65 y.","direct migration background","","","",""
"Important","1998","35-65 y.","indirect migration background","","","",""
"Important","1998","66 and older","no migration background","","","",""
"Important","1998","66 and older","direct migration background","","","",""
"Important","1998","66 and older","indirect migration background","","","",""
"Less important","1998","16-34 y.","no migration background","","","",""
"Less important","1998","16-34 y.","direct migration background","","","",""
"Less important","1998","16-34 y.","indirect migration background","","","",""
"Less important","1998","35-65 y.","no migration background","","","",""
"Less important","1998","35-65 y.","direct migration background","","","",""
"Less important","1998","35-65 y.","indirect migration background","","","",""
"Less important","1998","66 and older","no migration background","","","",""
"Less important","1998","66 and older","direct migration background","","","",""
"Less important","1998","66 and older","indirect migration background","","","",""
"Quite unimportant","1998","16-34 y.","no migration background","","","",""
"Quite unimportant","1998","16-34 y.","direct migration background","","","",""
"Quite unimportant","1998","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1998","35-65 y.","no migration background","","","",""
"Quite unimportant","1998","35-65 y.","direct migration background","","","",""
"Quite unimportant","1998","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1998","66 and older","no migration background","","","",""
"Quite unimportant","1998","66 and older","direct migration background","","","",""
"Quite unimportant","1998","66 and older","indirect migration background","","","",""
"Very important","1999","16-34 y.","no migration background","","","",""
"Very important","1999","16-34 y.","direct migration background","","","",""
"Very important","1999","16-34 y.","indirect migration background","","","",""
"Very important","1999","35-65 y.","no migration background","","","",""
"Very important","1999","35-65 y.","direct migration background","","","",""
"Very important","1999","35-65 y.","indirect migration background","","","",""
"Very important","1999","66 and older","no migration background","","","",""
"Very important","1999","66 and older","direct migration background","","","",""
"Very important","1999","66 and older","indirect migration background","","","",""
"Important","1999","16-34 y.","no migration background","","","",""
"Important","1999","16-34 y.","direct migration background","","","",""
"Important","1999","16-34 y.","indirect migration background","","","",""
"Important","1999","35-65 y.","no migration background","","","",""
"Important","1999","35-65 y.","direct migration background","","","",""
"Important","1999","35-65 y.","indirect migration background","","","",""
"Important","1999","66 and older","no migration background","","","",""
"Important","1999","66 and older","direct migration background","","","",""
"Important","1999","66 and older","indirect migration background","","","",""
"Less important","1999","16-34 y.","no migration background","","","",""
"Less important","1999","16-34 y.","direct migration background","","","",""
"Less important","1999","16-34 y.","indirect migration background","","","",""
"Less important","1999","35-65 y.","no migration background","","","",""
"Less important","1999","35-65 y.","direct migration background","","","",""
"Less important","1999","35-65 y.","indirect migration background","","","",""
"Less important","1999","66 and older","no migration background","","","",""
"Less important","1999","66 and older","direct migration background","","","",""
"Less important","1999","66 and older","indirect migration background","","","",""
"Quite unimportant","1999","16-34 y.","no migration background","","","",""
"Quite unimportant","1999","16-34 y.","direct migration background","","","",""
"Quite unimportant","1999","16-34 y.","indirect migration background","","","",""
"Quite unimportant","1999","35-65 y.","no migration background","","","",""
"Quite unimportant","1999","35-65 y.","direct migration background","","","",""
"Quite unimportant","1999","35-65 y.","indirect migration background","","","",""
"Quite unimportant","1999","66 and older","no migration background","","","",""
"Quite unimportant","1999","66 and older","direct migration background","","","",""
"Quite unimportant","1999","66 and older","indirect migration background","","","",""
"Very important","2000","16-34 y.","no migration background","","","",""
"Very important","2000","16-34 y.","direct migration background","","","",""
"Very important","2000","16-34 y.","indirect migration background","","","",""
"Very important","2000","35-65 y.","no migration background","","","",""
"Very important","2000","35-65 y.","direct migration background","","","",""
"Very important","2000","35-65 y.","indirect migration background","","","",""
"Very important","2000","66 and older","no migration background","","","",""
"Very important","2000","66 and older","direct migration background","","","",""
"Very important","2000","66 and older","indirect migration background","","","",""
"Important","2000","16-34 y.","no migration background","","","",""
"Important","2000","16-34 y.","direct migration background","","","",""
"Important","2000","16-34 y.","indirect migration background","","","",""
"Important","2000","35-65 y.","no migration background","","","",""
"Important","2000","35-65 y.","direct migration background","","","",""
"Important","2000","35-65 y.","indirect migration background","","","",""
"Important","2000","66 and older","no migration background","","","",""
"Important","2000","66 and older","direct migration background","","","",""
"Important","2000","66 and older","indirect migration background","","","",""
"Less important","2000","16-34 y.","no migration background","","","",""
"Less important","2000","16-34 y.","direct migration background","","","",""
"Less important","2000","16-34 y.","indirect migration background","","","",""
"Less important","2000","35-65 y.","no migration background","","","",""
"Less important","2000","35-65 y.","direct migration background","","","",""
"Less important","2000","35-65 y.","indirect migration background","","","",""
"Less important","2000","66 and older","no migration background","","","",""
"Less important","2000","66 and older","direct migration background","","","",""
"Less important","2000","66 and older","indirect migration background","","","",""
"Quite unimportant","2000","16-34 y.","no migration background","","","",""
"Quite unimportant","2000","16-34 y.","direct migration background","","","",""
"Quite unimportant","2000","16-34 y.","indirect migration background","","","",""
"Quite unimportant","2000","35-65 y.","no migration background","","","",""
"Quite unimportant","2000","35-65 y.","direct migration background","","","",""
"Quite unimportant","2000","35-65 y.","indirect migration background","","","",""
"Quite unimportant","2000","66 and older","no migration background","","","",""
"Quite unimportant","2000","66 and older","direct migration background","","","",""
"Quite unimportant","2000","66 and older","indirect migration background","","","",""
"Very important","2001","16-34 y.","no migration background","","","",""
"Very important","2001","16-34 y.","direct migration background","","","",""
"Very important","2001","16-34 y.","indirect migration background","","","",""
"Very important","2001","35-65 y.","no migration background","","","",""
"Very important","2001","35-65 y.","direct migration background","","","",""
"Very important","2001","35-65 y.","indirect migration background","","","",""
"Very important","2001","66 and older","no migration background","","","",""
"Very important","2001","66 and older","direct migration background","","","",""
"Very important","2001","66 and older","indirect migration background","","","",""
"Important","2001","16-34 y.","no migration background","","","",""
"Important","2001","16-34 y.","direct migration background","","","",""
"Important","2001","16-34 y.","indirect migration background","","","",""
"Important","2001","35-65 y.","no migration background","","","",""
"Important","2001","35-65 y.","direct migration background","","","",""
"Important","2001","35-65 y.","indirect migration background","","","",""
"Important","2001","66 and older","no migration background","","","",""
"Important","2001","66 and older","direct migration background","","","",""
"Important","2001","66 and older","indirect migration background","","","",""
"Less important","2001","16-34 y.","no migration background","","","",""
"Less important","2001","16-34 y.","direct migration background","","","",""
"Less important","2001","16-34 y.","indirect migration background","","","",""
"Less important","2001","35-65 y.","no migration background","","","",""
"Less important","2001","35-65 y.","direct migration background","","","",""
"Less important","2001","35-65 y.","indirect migration background","","","",""
"Less important","2001","66 and older","no migration background","","","",""
"Less important","2001","66 and older","direct migration background","","","",""
"Less important","2001","66 and older","indirect migration background","","","",""
"Quite unimportant","2001","16-34 y.","no migration background","","","",""
"Quite unimportant","2001","16-34 y.","direct migration background","","","",""
"Quite unimportant","2001","16-34 y.","indirect migration background","","","",""
"Quite unimportant","2001","35-65 y.","no migration background","","","",""
"Quite unimportant","2001","35-65 y.","direct migration background","","","",""
"Quite unimportant","2001","35-65 y.","indirect migration background","","","",""
"Quite unimportant","2001","66 and older","no migration background","","","",""
"Quite unimportant","2001","66 and older","direct migration background","","","",""
"Quite unimportant","2001","66 and older","indirect migration background","","","",""
"Very important","2002","16-34 y.","no migration background","","","",""
"Very important","2002","16-34 y.","direct migration background","","","",""
"Very important","2002","16-34 y.","indirect migration background","","","",""
"Very important","2002","35-65 y.","no migration background","","","",""
"Very important","2002","35-65 y.","direct migration background","","","",""
"Very important","2002","35-65 y.","indirect migration background","","","",""
"Very important","2002","66 and older","no migration background","","","",""
"Very important","2002","66 and older","direct migration background","","","",""
"Very important","2002","66 and older","indirect migration background","","","",""
"Important","2002","16-34 y.","no migration background","","","",""
"Important","2002","16-34 y.","direct migration background","","","",""
"Important","2002","16-34 y.","indirect migration background","","","",""
"Important","2002","35-65 y.","no migration background","","","",""
"Important","2002","35-65 y.","direct migration background","","","",""
"Important","2002","35-65 y.","indirect migration background","","","",""
"Important","2002","66 and older","no migration background","","","",""
"Important","2002","66 and older","direct migration background","","","",""
"Important","2002","66 and older","indirect migration background","","","",""
"Less important","2002","16-34 y.","no migration background","","","",""
"Less important","2002","16-34 y.","direct migration background","","","",""
"Less important","2002","16-34 y.","indirect migration background","","","",""
"Less important","2002","35-65 y.","no migration background","","","",""
"Less important","2002","35-65 y.","direct migration background","","","",""
"Less important","2002","35-65 y.","indirect migration background","","","",""
"Less important","2002","66 and older","no migration background","","","",""
"Less important","2002","66 and older","direct migration background","","","",""
"Less important","2002","66 and older","indirect migration background","","","",""
"Quite unimportant","2002","16-34 y.","no migration background","","","",""
"Quite unimportant","2002","16-34 y.","direct migration background","","","",""
"Quite unimportant","2002","16-34 y.","indirect migration background","","","",""
"Quite unimportant","2002","35-65 y.","no migration background","","","",""
"Quite unimportant","2002","35-65 y.","direct migration background","","","",""
"Quite unimportant","2002","35-65 y.","indirect migration background","","","",""
"Quite unimportant","2002","66 and older","no migration background","","","",""
"Quite unimportant","2002","66 and older","direct migration background","","","",""
"Quite unimportant","2002","66 and older","indirect migration background","","","",""
"Very important","2003","16-34 y.","no migration background","","","",""
"Very important","2003","16-34 y.","direct migration background","","","",""
"Very important","2003","16-34 y.","indirect migration background","","","",""
"Very important","2003","35-65 y.","no migration background","","","",""
"Very important","2003","35-65 y.","direct migration background","","","",""
"Very important","2003","35-65 y.","indirect migration background","","","",""
"Very important","2003","66 and older","no migration background","","","",""
"Very important","2003","66 and older","direct migration background","","","",""
"Very important","2003","66 and older","indirect migration background","","","",""
"Important","2003","16-34 y.","no migration background","","","",""
"Important","2003","16-34 y.","direct migration background","","","",""
"Important","2003","16-34 y.","indirect migration background","","","",""
