"plh0108","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1992","direct migration background","Female","77","0.257094128078866","0.208678129166743","0.305510126990988"
"Very important","1992","indirect migration background","Male","6","","",""
"Very important","1992","indirect migration background","Female","6","","",""
"Important","1992","no migration background","Male","1475","0.306612508138559","0.293711519360986","0.319513496916131"
"Important","1992","no migration background","Female","1573","0.292206036845898","0.280061733062244","0.304350340629551"
"Important","1992","direct migration background","Male","77","0.296332673830473","0.24072026949972","0.351945078161227"
"Important","1992","direct migration background","Female","89","0.252506515269356","0.204376508553185","0.300636521985527"
"Important","1992","indirect migration background","Male","11","","",""
"Important","1992","indirect migration background","Female","7","","",""
"Less important","1992","no migration background","Male","1546","0.304466124371502","0.291590488237534","0.317341760505471"
"Less important","1992","no migration background","Female","1715","0.300132270152883","0.287893467431599","0.312371072874168"
"Less important","1992","direct migration background","Male","67","0.247174533178221","0.19463971647214","0.299709349884301"
"Less important","1992","direct migration background","Female","76","0.269930388867261","0.220750907083508","0.319109870651013"
"Less important","1992","indirect migration background","Male","15","","",""
"Less important","1992","indirect migration background","Female","20","","",""
"Quite unimportant","1992","no migration background","Male","654","0.147442486903987","0.137522451348831","0.157362522459142"
"Quite unimportant","1992","no migration background","Female","998","0.220749588415031","0.209674095217903","0.231825081612158"
"Quite unimportant","1992","direct migration background","Male","44","0.185091962071741","0.137793579543085","0.232390344600396"
"Quite unimportant","1992","direct migration background","Female","71","0.220468967784518","0.174542149339796","0.266395786229239"
"Quite unimportant","1992","indirect migration background","Male","7","","",""
"Quite unimportant","1992","indirect migration background","Female","7","","",""
"Very important","1993","no migration background","Male","","","",""
"Very important","1993","no migration background","Female","","","",""
"Very important","1993","direct migration background","Male","","","",""
"Very important","1993","direct migration background","Female","","","",""
"Very important","1993","indirect migration background","Male","","","",""
"Very important","1993","indirect migration background","Female","","","",""
"Important","1993","no migration background","Male","","","",""
"Important","1993","no migration background","Female","","","",""
"Important","1993","direct migration background","Male","","","",""
"Important","1993","direct migration background","Female","","","",""
"Important","1993","indirect migration background","Male","","","",""
"Important","1993","indirect migration background","Female","","","",""
"Less important","1993","no migration background","Male","","","",""
"Less important","1993","no migration background","Female","","","",""
"Less important","1993","direct migration background","Male","","","",""
"Less important","1993","direct migration background","Female","","","",""
"Less important","1993","indirect migration background","Male","","","",""
"Less important","1993","indirect migration background","Female","","","",""
"Quite unimportant","1993","no migration background","Male","","","",""
"Quite unimportant","1993","no migration background","Female","","","",""
"Quite unimportant","1993","direct migration background","Male","","","",""
"Quite unimportant","1993","direct migration background","Female","","","",""
"Quite unimportant","1993","indirect migration background","Male","","","",""
"Quite unimportant","1993","indirect migration background","Female","","","",""
"Very important","1994","no migration background","Male","","","",""
"Very important","1994","no migration background","Female","","","",""
"Very important","1994","direct migration background","Male","","","",""
"Very important","1994","direct migration background","Female","","","",""
"Very important","1994","indirect migration background","Male","","","",""
"Very important","1994","indirect migration background","Female","","","",""
"Important","1994","no migration background","Male","","","",""
"Important","1994","no migration background","Female","","","",""
"Important","1994","direct migration background","Male","","","",""
"Important","1994","direct migration background","Female","","","",""
"Important","1994","indirect migration background","Male","","","",""
"Important","1994","indirect migration background","Female","","","",""
"Less important","1994","no migration background","Male","","","",""
"Less important","1994","no migration background","Female","","","",""
"Less important","1994","direct migration background","Male","","","",""
"Less important","1994","direct migration background","Female","","","",""
"Less important","1994","indirect migration background","Male","","","",""
"Less important","1994","indirect migration background","Female","","","",""
"Quite unimportant","1994","no migration background","Male","","","",""
"Quite unimportant","1994","no migration background","Female","","","",""
"Quite unimportant","1994","direct migration background","Male","","","",""
"Quite unimportant","1994","direct migration background","Female","","","",""
"Quite unimportant","1994","indirect migration background","Male","","","",""
"Quite unimportant","1994","indirect migration background","Female","","","",""
"Very important","1995","no migration background","Male","1255","0.258248593043854","0.245755918846851","0.270741267240857"
"Very important","1995","no migration background","Female","1118","0.199540373536817","0.188683048726517","0.210397698347117"
"Very important","1995","direct migration background","Male","138","0.253075476650563","0.216371163671852","0.289779789629275"
"Very important","1995","direct migration background","Female","137","0.245302348987107","0.210816982030888","0.279787715943326"
"Very important","1995","indirect migration background","Male","14","","",""
"Very important","1995","indirect migration background","Female","15","","",""
"Important","1995","no migration background","Male","1538","0.319057719953945","0.305753267021823","0.332362172886067"
"Important","1995","no migration background","Female","1656","0.310603489678802","0.298032327481306","0.323174651876298"
"Important","1995","direct migration background","Male","193","0.346173032018931","0.306009514690385","0.386336549347476"
"Important","1995","direct migration background","Female","201","0.304994288482061","0.268093339156087","0.341895237808035"
"Important","1995","indirect migration background","Male","26","","",""
"Important","1995","indirect migration background","Female","22","","",""
"Less important","1995","no migration background","Male","1450","0.303965263378521","0.290836171800738","0.317094354956303"
"Less important","1995","no migration background","Female","1618","0.296255151523899","0.283850679214728","0.308659623833071"
"Less important","1995","direct migration background","Male","149","0.282583187556317","0.244571894523477","0.320594480589157"
"Less important","1995","direct migration background","Female","176","0.285377758095595","0.249182987825835","0.321572528365355"
"Less important","1995","indirect migration background","Male","25","","",""
"Less important","1995","indirect migration background","Female","26","","",""
"Quite unimportant","1995","no migration background","Male","472","0.11872842362368","0.109495495071623","0.127961352175738"
"Quite unimportant","1995","no migration background","Female","813","0.193600985260481","0.182866863930068","0.204335106590894"
"Quite unimportant","1995","direct migration background","Male","59","0.118168303774189","0.0909163865169792","0.145420221031399"
"Quite unimportant","1995","direct migration background","Female","84","0.164325604435237","0.13462476895101","0.194026439919464"
"Quite unimportant","1995","indirect migration background","Male","3","","",""
"Quite unimportant","1995","indirect migration background","Female","10","","",""
"Very important","1996","no migration background","Male","","","",""
"Very important","1996","no migration background","Female","","","",""
"Very important","1996","direct migration background","Male","","","",""
"Very important","1996","direct migration background","Female","","","",""
"Very important","1996","indirect migration background","Male","","","",""
"Very important","1996","indirect migration background","Female","","","",""
"Important","1996","no migration background","Male","","","",""
"Important","1996","no migration background","Female","","","",""
"Important","1996","direct migration background","Male","","","",""
"Important","1996","direct migration background","Female","","","",""
"Important","1996","indirect migration background","Male","","","",""
"Important","1996","indirect migration background","Female","","","",""
"Less important","1996","no migration background","Male","","","",""
"Less important","1996","no migration background","Female","","","",""
"Less important","1996","direct migration background","Male","","","",""
"Less important","1996","direct migration background","Female","","","",""
"Less important","1996","indirect migration background","Male","","","",""
"Less important","1996","indirect migration background","Female","","","",""
"Quite unimportant","1996","no migration background","Male","","","",""
"Quite unimportant","1996","no migration background","Female","","","",""
"Quite unimportant","1996","direct migration background","Male","","","",""
"Quite unimportant","1996","direct migration background","Female","","","",""
"Quite unimportant","1996","indirect migration background","Male","","","",""
"Quite unimportant","1996","indirect migration background","Female","","","",""
"Very important","1997","no migration background","Male","","","",""
"Very important","1997","no migration background","Female","","","",""
"Very important","1997","direct migration background","Male","","","",""
"Very important","1997","direct migration background","Female","","","",""
"Very important","1997","indirect migration background","Male","","","",""
"Very important","1997","indirect migration background","Female","","","",""
"Important","1997","no migration background","Male","","","",""
"Important","1997","no migration background","Female","","","",""
"Important","1997","direct migration background","Male","","","",""
"Important","1997","direct migration background","Female","","","",""
"Important","1997","indirect migration background","Male","","","",""
"Important","1997","indirect migration background","Female","","","",""
"Less important","1997","no migration background","Male","","","",""
"Less important","1997","no migration background","Female","","","",""
"Less important","1997","direct migration background","Male","","","",""
"Less important","1997","direct migration background","Female","","","",""
"Less important","1997","indirect migration background","Male","","","",""
"Less important","1997","indirect migration background","Female","","","",""
"Quite unimportant","1997","no migration background","Male","","","",""
"Quite unimportant","1997","no migration background","Female","","","",""
"Quite unimportant","1997","direct migration background","Male","","","",""
"Quite unimportant","1997","direct migration background","Female","","","",""
"Quite unimportant","1997","indirect migration background","Male","","","",""
"Quite unimportant","1997","indirect migration background","Female","","","",""
"Very important","1998","no migration background","Male","","","",""
"Very important","1998","no migration background","Female","","","",""
"Very important","1998","direct migration background","Male","","","",""
"Very important","1998","direct migration background","Female","","","",""
"Very important","1998","indirect migration background","Male","","","",""
"Very important","1998","indirect migration background","Female","","","",""
"Important","1998","no migration background","Male","","","",""
"Important","1998","no migration background","Female","","","",""
"Important","1998","direct migration background","Male","","","",""
"Important","1998","direct migration background","Female","","","",""
"Important","1998","indirect migration background","Male","","","",""
"Important","1998","indirect migration background","Female","","","",""
"Less important","1998","no migration background","Male","","","",""
"Less important","1998","no migration background","Female","","","",""
"Less important","1998","direct migration background","Male","","","",""
"Less important","1998","direct migration background","Female","","","",""
"Less important","1998","indirect migration background","Male","","","",""
"Less important","1998","indirect migration background","Female","","","",""
"Quite unimportant","1998","no migration background","Male","","","",""
"Quite unimportant","1998","no migration background","Female","","","",""
"Quite unimportant","1998","direct migration background","Male","","","",""
"Quite unimportant","1998","direct migration background","Female","","","",""
"Quite unimportant","1998","indirect migration background","Male","","","",""
"Quite unimportant","1998","indirect migration background","Female","","","",""
"Very important","1999","no migration background","Male","","","",""
"Very important","1999","no migration background","Female","","","",""
"Very important","1999","direct migration background","Male","","","",""
"Very important","1999","direct migration background","Female","","","",""
"Very important","1999","indirect migration background","Male","","","",""
"Very important","1999","indirect migration background","Female","","","",""
"Important","1999","no migration background","Male","","","",""
"Important","1999","no migration background","Female","","","",""
"Important","1999","direct migration background","Male","","","",""
"Important","1999","direct migration background","Female","","","",""
"Important","1999","indirect migration background","Male","","","",""
"Important","1999","indirect migration background","Female","","","",""
"Less important","1999","no migration background","Male","","","",""
"Less important","1999","no migration background","Female","","","",""
"Less important","1999","direct migration background","Male","","","",""
"Less important","1999","direct migration background","Female","","","",""
"Less important","1999","indirect migration background","Male","","","",""
"Less important","1999","indirect migration background","Female","","","",""
"Quite unimportant","1999","no migration background","Male","","","",""
"Quite unimportant","1999","no migration background","Female","","","",""
"Quite unimportant","1999","direct migration background","Male","","","",""
"Quite unimportant","1999","direct migration background","Female","","","",""
"Quite unimportant","1999","indirect migration background","Male","","","",""
"Quite unimportant","1999","indirect migration background","Female","","","",""
"Very important","2000","no migration background","Male","","","",""
"Very important","2000","no migration background","Female","","","",""
"Very important","2000","direct migration background","Male","","","",""
"Very important","2000","direct migration background","Female","","","",""
"Very important","2000","indirect migration background","Male","","","",""
"Very important","2000","indirect migration background","Female","","","",""
"Important","2000","no migration background","Male","","","",""
"Important","2000","no migration background","Female","","","",""
"Important","2000","direct migration background","Male","","","",""
"Important","2000","direct migration background","Female","","","",""
"Important","2000","indirect migration background","Male","","","",""
"Important","2000","indirect migration background","Female","","","",""
"Less important","2000","no migration background","Male","","","",""
"Less important","2000","no migration background","Female","","","",""
"Less important","2000","direct migration background","Male","","","",""
"Less important","2000","direct migration background","Female","","","",""
"Less important","2000","indirect migration background","Male","","","",""
"Less important","2000","indirect migration background","Female","","","",""
"Quite unimportant","2000","no migration background","Male","","","",""
"Quite unimportant","2000","no migration background","Female","","","",""
"Quite unimportant","2000","direct migration background","Male","","","",""
"Quite unimportant","2000","direct migration background","Female","","","",""
"Quite unimportant","2000","indirect migration background","Male","","","",""
"Quite unimportant","2000","indirect migration background","Female","","","",""
"Very important","2001","no migration background","Male","","","",""
"Very important","2001","no migration background","Female","","","",""
"Very important","2001","direct migration background","Male","","","",""
"Very important","2001","direct migration background","Female","","","",""
"Very important","2001","indirect migration background","Male","","","",""
"Very important","2001","indirect migration background","Female","","","",""
"Important","2001","no migration background","Male","","","",""
"Important","2001","no migration background","Female","","","",""
"Important","2001","direct migration background","Male","","","",""
"Important","2001","direct migration background","Female","","","",""
"Important","2001","indirect migration background","Male","","","",""
"Important","2001","indirect migration background","Female","","","",""
"Less important","2001","no migration background","Male","","","",""
"Less important","2001","no migration background","Female","","","",""
"Less important","2001","direct migration background","Male","","","",""
"Less important","2001","direct migration background","Female","","","",""
"Less important","2001","indirect migration background","Male","","","",""
"Less important","2001","indirect migration background","Female","","","",""
"Quite unimportant","2001","no migration background","Male","","","",""
"Quite unimportant","2001","no migration background","Female","","","",""
"Quite unimportant","2001","direct migration background","Male","","","",""
"Quite unimportant","2001","direct migration background","Female","","","",""
"Quite unimportant","2001","indirect migration background","Male","","","",""
"Quite unimportant","2001","indirect migration background","Female","","","",""
"Very important","2002","no migration background","Male","","","",""
"Very important","2002","no migration background","Female","","","",""
"Very important","2002","direct migration background","Male","","","",""
"Very important","2002","direct migration background","Female","","","",""
"Very important","2002","indirect migration background","Male","","","",""
"Very important","2002","indirect migration background","Female","","","",""
"Important","2002","no migration background","Male","","","",""
"Important","2002","no migration background","Female","","","",""
"Important","2002","direct migration background","Male","","","",""
"Important","2002","direct migration background","Female","","","",""
"Important","2002","indirect migration background","Male","","","",""
"Important","2002","indirect migration background","Female","","","",""
"Less important","2002","no migration background","Male","","","",""
"Less important","2002","no migration background","Female","","","",""
"Less important","2002","direct migration background","Male","","","",""
"Less important","2002","direct migration background","Female","","","",""
"Less important","2002","indirect migration background","Male","","","",""
"Less important","2002","indirect migration background","Female","","","",""
"Quite unimportant","2002","no migration background","Male","","","",""
"Quite unimportant","2002","no migration background","Female","","","",""
"Quite unimportant","2002","direct migration background","Male","","","",""
"Quite unimportant","2002","direct migration background","Female","","","",""
"Quite unimportant","2002","indirect migration background","Male","","","",""
"Quite unimportant","2002","indirect migration background","Female","","","",""
"Very important","2003","no migration background","Male","","","",""
"Very important","2003","no migration background","Female","","","",""
"Very important","2003","direct migration background","Male","","","",""
"Very important","2003","direct migration background","Female","","","",""
"Very important","2003","indirect migration background","Male","","","",""
"Very important","2003","indirect migration background","Female","","","",""
"Important","2003","no migration background","Male","","","",""
"Important","2003","no migration background","Female","","","",""
"Important","2003","direct migration background","Male","","","",""
"Important","2003","direct migration background","Female","","","",""
"Important","2003","indirect migration background","Male","","","",""
"Important","2003","indirect migration background","Female","","","",""
"Less important","2003","no migration background","Male","","","",""
"Less important","2003","no migration background","Female","","","",""
"Less important","2003","direct migration background","Male","","","",""
"Less important","2003","direct migration background","Female","","","",""
"Less important","2003","indirect migration background","Male","","","",""
"Less important","2003","indirect migration background","Female","","","",""
"Quite unimportant","2003","no migration background","Male","","","",""
"Quite unimportant","2003","no migration background","Female","","","",""
"Quite unimportant","2003","direct migration background","Male","","","",""
"Quite unimportant","2003","direct migration background","Female","","","",""
"Quite unimportant","2003","indirect migration background","Male","","","",""
"Quite unimportant","2003","indirect migration background","Female","","","",""
"Very important","2004","no migration background","Male","2311","0.245053842669063","0.236043145903268","0.254064539434859"
"Very important","2004","no migration background","Female","2088","0.208637124176645","0.200443769048217","0.216830479305072"
"Very important","2004","direct migration background","Male","312","0.267750697002893","0.242832737303575","0.29266865670221"
"Very important","2004","direct migration background","Female","291","0.220550404443279","0.198098127501295","0.243002681385262"
"Very important","2004","indirect migration background","Male","99","0.237164656933317","0.194677456634212","0.279651857232422"
"Very important","2004","indirect migration background","Female","75","0.177508784790141","0.140790956615413","0.214226612964869"
"Important","2004","no migration background","Male","2938","0.316271136572534","0.306529288251686","0.326012984893381"
"Important","2004","no migration background","Female","3162","0.306493482006141","0.297197098234936","0.315789865777347"
"Important","2004","direct migration background","Male","410","0.307428969080113","0.281461941103654","0.333395997056572"
"Important","2004","direct migration background","Female","459","0.328880755080717","0.303439910783405","0.354321599378028"
"Important","2004","indirect migration background","Male","126","0.310960884506801","0.264723575956191","0.357198193057412"
"Important","2004","indirect migration background","Female","159","0.350038963631963","0.304203325545126","0.395874601718801"
"Less important","2004","no migration background","Male","2450","0.291569912743811","0.282048761171168","0.301091064316454"
"Less important","2004","no migration background","Female","2763","0.292066262807577","0.282897406845063","0.301235118770092"
"Less important","2004","direct migration background","Male","342","0.28304374788213","0.257692998498789","0.308394497265472"
"Less important","2004","direct migration background","Female","374","0.283058603842773","0.258664074023325","0.307453133662222"
"Less important","2004","indirect migration background","Male","121","0.347263976123346","0.299706764418009","0.394821187828683"
"Less important","2004","indirect migration background","Female","148","0.397863246649046","0.350828814499879","0.444897678798213"
"Quite unimportant","2004","no migration background","Male","1054","0.147105108014592","0.139684640637524","0.15452557539166"
"Quite unimportant","2004","no migration background","Female","1435","0.192803131009637","0.184848410519076","0.200757851500197"
"Quite unimportant","2004","direct migration background","Male","149","0.141776586034864","0.122146593829843","0.161406578239884"
"Quite unimportant","2004","direct migration background","Female","186","0.167510236633231","0.147288308145244","0.187732165121218"
"Quite unimportant","2004","indirect migration background","Male","39","0.104610482436536","0.0740393637154205","0.135181601157651"
"Quite unimportant","2004","indirect migration background","Female","34","0.0745890049288499","0.0493422153741409","0.0998357944835589"
"Very important","2005","no migration background","Male","","","",""
"Very important","2005","no migration background","Female","","","",""
"Very important","2005","direct migration background","Male","","","",""
"Very important","2005","direct migration background","Female","","","",""
"Very important","2005","indirect migration background","Male","","","",""
"Very important","2005","indirect migration background","Female","","","",""
"Important","2005","no migration background","Male","","","",""
"Important","2005","no migration background","Female","","","",""
"Important","2005","direct migration background","Male","","","",""
"Important","2005","direct migration background","Female","","","",""
"Important","2005","indirect migration background","Male","","","",""
"Important","2005","indirect migration background","Female","","","",""
"Less important","2005","no migration background","Male","","","",""
"Less important","2005","no migration background","Female","","","",""
"Less important","2005","direct migration background","Male","","","",""
"Less important","2005","direct migration background","Female","","","",""
"Less important","2005","indirect migration background","Male","","","",""
"Less important","2005","indirect migration background","Female","","","",""
"Quite unimportant","2005","no migration background","Male","","","",""
"Quite unimportant","2005","no migration background","Female","","","",""
"Quite unimportant","2005","direct migration background","Male","","","",""
"Quite unimportant","2005","direct migration background","Female","","","",""
"Quite unimportant","2005","indirect migration background","Male","","","",""
"Quite unimportant","2005","indirect migration background","Female","","","",""
"Very important","2006","no migration background","Male","","","",""
"Very important","2006","no migration background","Female","","","",""
"Very important","2006","direct migration background","Male","","","",""
"Very important","2006","direct migration background","Female","","","",""
"Very important","2006","indirect migration background","Male","","","",""
"Very important","2006","indirect migration background","Female","","","",""
"Important","2006","no migration background","Male","","","",""
"Important","2006","no migration background","Female","","","",""
"Important","2006","direct migration background","Male","","","",""
"Important","2006","direct migration background","Female","","","",""
"Important","2006","indirect migration background","Male","","","",""
"Important","2006","indirect migration background","Female","","","",""
"Less important","2006","no migration background","Male","","","",""
"Less important","2006","no migration background","Female","","","",""
"Less important","2006","direct migration background","Male","","","",""
"Less important","2006","direct migration background","Female","","","",""
"Less important","2006","indirect migration background","Male","","","",""
"Less important","2006","indirect migration background","Female","","","",""
"Quite unimportant","2006","no migration background","Male","","","",""
"Quite unimportant","2006","no migration background","Female","","","",""
"Quite unimportant","2006","direct migration background","Male","","","",""
"Quite unimportant","2006","direct migration background","Female","","","",""
"Quite unimportant","2006","indirect migration background","Male","","","",""
"Quite unimportant","2006","indirect migration background","Female","","","",""
"Very important","2007","no migration background","Male","","","",""
"Very important","2007","no migration background","Female","","","",""
"Very important","2007","direct migration background","Male","","","",""
"Very important","2007","direct migration background","Female","","","",""
"Very important","2007","indirect migration background","Male","","","",""
"Very important","2007","indirect migration background","Female","","","",""
"Important","2007","no migration background","Male","","","",""
"Important","2007","no migration background","Female","","","",""
"Important","2007","direct migration background","Male","","","",""
"Important","2007","direct migration background","Female","","","",""
"Important","2007","indirect migration background","Male","","","",""
"Important","2007","indirect migration background","Female","","","",""
"Less important","2007","no migration background","Male","","","",""
"Less important","2007","no migration background","Female","","","",""
"Less important","2007","direct migration background","Male","","","",""
"Less important","2007","direct migration background","Female","","","",""
"Less important","2007","indirect migration background","Male","","","",""
"Less important","2007","indirect migration background","Female","","","",""
"Quite unimportant","2007","no migration background","Male","","","",""
"Quite unimportant","2007","no migration background","Female","","","",""
"Quite unimportant","2007","direct migration background","Male","","","",""
"Quite unimportant","2007","direct migration background","Female","","","",""
"Quite unimportant","2007","indirect migration background","Male","","","",""
"Quite unimportant","2007","indirect migration background","Female","","","",""
"Very important","2008","no migration background","Male","1819","0.210001363866987","0.201049074042777","0.218953653691196"
"Very important","2008","no migration background","Female","1558","0.161306189949472","0.153561731696669","0.169050648202274"
"Very important","2008","direct migration background","Male","190","0.202424834952033","0.175847064804177","0.229002605099889"
"Very important","2008","direct migration background","Female","195","0.172135758339869","0.148957750269462","0.195313766410276"
"Very important","2008","indirect migration background","Male","93","0.221602662588583","0.179283663544068","0.263921661633099"
"Very important","2008","indirect migration background","Female","71","0.186494879514975","0.148324041309624","0.224665717720327"
"Important","2008","no migration background","Male","2772","0.328691794474002","0.318367382772432","0.339016206175572"
"Important","2008","no migration background","Female","2920","0.309362205676388","0.299629746164216","0.319094665188559"
"Important","2008","direct migration background","Male","287","0.306071582202757","0.275587742173221","0.336555422232292"
"Important","2008","direct migration background","Female","328","0.309020129183708","0.280648316631611","0.337391941735805"
"Important","2008","indirect migration background","Male","133","0.323401090967236","0.275737844944157","0.371064336990315"
"Important","2008","indirect migration background","Female","150","0.369648713621883","0.322344043675378","0.416953383568389"
"Less important","2008","no migration background","Male","2282","0.304983995661565","0.29486480373793","0.3151031875852"
"Less important","2008","no migration background","Female","2681","0.319431573086008","0.309614350762029","0.329248795409987"
"Less important","2008","direct migration background","Male","266","0.323298225370572","0.292359590211086","0.354236860530059"
"Less important","2008","direct migration background","Female","310","0.319123186736633","0.290502868958472","0.347743504514794"
"Less important","2008","indirect migration background","Male","108","0.332857988645392","0.284842001010242","0.380873976280542"
"Less important","2008","indirect migration background","Female","135","0.352958207088217","0.30612586211284","0.399790552063594"
"Quite unimportant","2008","no migration background","Male","1079","0.156322845997446","0.14834089097227","0.164304801022623"
"Quite unimportant","2008","no migration background","Female","1506","0.209900031288133","0.201325486336554","0.218474576239712"
"Quite unimportant","2008","direct migration background","Male","135","0.168205357474638","0.143463699178206","0.19294701577107"
"Quite unimportant","2008","direct migration background","Female","186","0.19972092573979","0.175174203136936","0.224267648342644"
"Quite unimportant","2008","indirect migration background","Male","36","0.122138257798788","0.0887736402717884","0.155502875325788"
"Quite unimportant","2008","indirect migration background","Female","44","0.0908981997749246","0.0627272171786384","0.119069182371211"
"Very important","2009","no migration background","Male","","","",""
"Very important","2009","no migration background","Female","","","",""
"Very important","2009","direct migration background","Male","","","",""
"Very important","2009","direct migration background","Female","","","",""
"Very important","2009","indirect migration background","Male","","","",""
"Very important","2009","indirect migration background","Female","","","",""
"Important","2009","no migration background","Male","","","",""
"Important","2009","no migration background","Female","","","",""
"Important","2009","direct migration background","Male","","","",""
"Important","2009","direct migration background","Female","","","",""
"Important","2009","indirect migration background","Male","","","",""
"Important","2009","indirect migration background","Female","","","",""
"Less important","2009","no migration background","Male","","","",""
"Less important","2009","no migration background","Female","","","",""
"Less important","2009","direct migration background","Male","","","",""
"Less important","2009","direct migration background","Female","","","",""
"Less important","2009","indirect migration background","Male","","","",""
"Less important","2009","indirect migration background","Female","","","",""
"Quite unimportant","2009","no migration background","Male","","","",""
"Quite unimportant","2009","no migration background","Female","","","",""
"Quite unimportant","2009","direct migration background","Male","","","",""
"Quite unimportant","2009","direct migration background","Female","","","",""
"Quite unimportant","2009","indirect migration background","Male","","","",""
"Quite unimportant","2009","indirect migration background","Female","","","",""
"Very important","2010","no migration background","Male","557","0.233429611335497","0.215536491857986","0.251322730813007"
"Very important","2010","no migration background","Female","480","0.13407419025712","0.122352593769954","0.145795786744286"
"Very important","2010","direct migration background","Male","241","0.3731353336559","0.335339593729766","0.410931073582033"
"Very important","2010","direct migration background","Female","241","0.311220851564052","0.279077343767013","0.34336435936109"
"Very important","2010","indirect migration background","Male","66","0.344825310924483","0.278786434339396","0.410864187509569"
"Very important","2010","indirect migration background","Female","67","0.184322984692651","0.139772702844455","0.228873266540848"
"Important","2010","no migration background","Male","795","0.36206249071773","0.341733636317014","0.382391345118447"
"Important","2010","no migration background","Female","1134","0.332794863817787","0.316584534744752","0.349005192890822"
"Important","2010","direct migration background","Male","244","0.385335455285264","0.347302389455297","0.423368521115232"
"Important","2010","direct migration background","Female","315","0.387800933506316","0.353973450314549","0.421628416698082"
"Important","2010","indirect migration background","Male","73","0.352100975296869","0.285740600542854","0.418461350050883"
"Important","2010","indirect migration background","Female","100","0.367601066964535","0.312204156753566","0.422997977175504"
"Less important","2010","no migration background","Male","642","0.323403955999671","0.303617434106943","0.3431904778924"
"Less important","2010","no migration background","Female","1179","0.379474399756898","0.36278099489806","0.396167804615736"
"Less important","2010","direct migration background","Male","117","0.198295692114363","0.16713647648501","0.229454907743716"
"Less important","2010","direct migration background","Female","195","0.238370217225965","0.208788942445266","0.267951492006664"
"Less important","2010","indirect migration background","Male","48","0.243169781327259","0.183565756485375","0.302773806169143"
"Less important","2010","indirect migration background","Female","94","0.330881314290076","0.276819664277517","0.384942964302636"
"Quite unimportant","2010","no migration background","Male","153","0.0811039419471017","0.0695564878498039","0.0926513960443995"
