"plh0108","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Very important","1991","35-65 y.","in school","","","","","1"
"Very important","1991","35-65 y.","inadequately","","","","","1"
"Very important","1991","35-65 y.","general elemantary","","","","","1"
"Very important","1991","35-65 y.","middle vocational","","","","","1"
"Very important","1991","35-65 y.","vocational + Abi","","","","","1"
"Very important","1991","35-65 y.","higher vocational","","","","","1"
"Very important","1991","35-65 y.","higher education","","","","","1"
"Very important","1991","66 and older","in school","","","","","1"
"Very important","1991","66 and older","inadequately","","","","","1"
"Very important","1991","66 and older","general elemantary","","","","","1"
"Very important","1991","66 and older","middle vocational","","","","","1"
"Very important","1991","66 and older","vocational + Abi","","","","","1"
"Very important","1991","66 and older","higher vocational","","","","","1"
"Very important","1991","66 and older","higher education","","","","","1"
"Important","1992","16-34 y.","inadequately","20","","","","2"
"Important","1992","16-34 y.","vocational + Abi","55","0.276568986269839","0.212113108461271","0.341024864078406","2"
"Important","1992","16-34 y.","higher vocational","70","0.294045504192296","0.231524112977422","0.356566895407169","2"
"Important","1992","16-34 y.","general elemantary","171","0.265713610025791","0.231598655511877","0.299828564539704","2"
"Important","1992","16-34 y.","middle vocational","607","0.269493112827822","0.250931452475476","0.288054773180169","2"
"Important","1992","16-34 y.","higher education","134","0.320157317289062","0.275906623587216","0.364408010990908","2"
"Important","1992","16-34 y.","in school","39","0.278586704095301","0.203790284095859","0.353383124094744","2"
"Important","1992","35-65 y.","in school","","","","","2"
"Important","1992","35-65 y.","inadequately","7","","","","2"
"Important","1992","35-65 y.","general elemantary","260","0.318154324205609","0.286468062467092","0.349840585944125","2"
"Important","1992","35-65 y.","middle vocational","946","0.316030534517533","0.299703701714744","0.332357367320322","2"
"Important","1992","35-65 y.","vocational + Abi","29","","","","2"
"Important","1992","35-65 y.","higher vocational","146","0.337454854013782","0.293912232946942","0.380997475080622","2"
"Important","1992","35-65 y.","higher education","337","0.339275400849563","0.310946178424979","0.367604623274147","2"
"Important","1992","66 and older","in school","","","","","2"
"Important","1992","66 and older","inadequately","1","","","","2"
"Important","1992","66 and older","general elemantary","125","0.248658920453746","0.209582052150252","0.28773578875724","2"
"Important","1992","66 and older","middle vocational","195","0.270198487037565","0.237325973101291","0.303071000973838","2"
"Important","1992","66 and older","vocational + Abi","10","","","","2"
"Important","1992","66 and older","higher vocational","24","","","","2"
"Important","1992","66 and older","higher education","23","","","","2"
"Less important","1992","16-34 y.","inadequately","29","","","","3"
"Less important","1992","16-34 y.","vocational + Abi","78","0.427652872819705","0.356361385158511","0.498944360480898","3"
"Less important","1992","16-34 y.","general elemantary","287","0.436107964832386","0.397807843769278","0.474408085895493","3"
"Less important","1992","16-34 y.","middle vocational","895","0.427620187895283","0.406923441286641","0.448316934503925","3"
"Less important","1992","16-34 y.","in school","63","0.463898213051707","0.380694343385065","0.54710208271835","3"
"Less important","1992","35-65 y.","middle vocational","900","0.293134264705756","0.277148963505383","0.309119565906129","3"
"Less important","1992","35-65 y.","vocational + Abi","29","","","","3"
"Less important","1992","16-34 y.","higher vocational","79","0.413260472811145","0.345688341911453","0.480832603710836","3"
"Less important","1992","35-65 y.","higher vocational","120","0.239138106803998","0.199857670760168","0.278418542847828","3"
"Less important","1992","35-65 y.","higher education","345","0.291966883025354","0.264762316360843","0.319171449689865","3"
"Less important","1992","16-34 y.","higher education","172","0.409898197115499","0.36324991785559","0.456546476375407","3"
"Less important","1992","35-65 y.","in school","","","","","3"
"Less important","1992","35-65 y.","inadequately","5","","","","3"
"Less important","1992","35-65 y.","general elemantary","177","0.207801585168421","0.180198955582471","0.235404214754372","3"
"Less important","1992","66 and older","general elemantary","83","0.190220197983876","0.154737964708266","0.225702431259486","3"
"Less important","1992","66 and older","in school","","","","","3"
"Less important","1992","66 and older","inadequately","1","","","","3"
"Less important","1992","66 and older","middle vocational","105","0.148798473091216","0.122453090103264","0.175143856079167","3"
"Less important","1992","66 and older","vocational + Abi","","","","","3"
"Less important","1992","66 and older","higher vocational","13","","","","3"
"Less important","1992","66 and older","higher education","12","","","","3"
"Quite unimportant","1992","16-34 y.","inadequately","6","","","","4"
"Quite unimportant","1992","35-65 y.","middle vocational","479","0.157745820477344","0.144945537122635","0.170546103832053","4"
"Quite unimportant","1992","35-65 y.","vocational + Abi","12","","","","4"
"Quite unimportant","1992","16-34 y.","general elemantary","79","0.129408837947021","0.103485301138384","0.155332374755658","4"
"Quite unimportant","1992","66 and older","higher education","40","0.335008777569928","0.245576919959936","0.424440635179919","4"
"Quite unimportant","1992","16-34 y.","in school","21","","","","4"
"Quite unimportant","1992","16-34 y.","middle vocational","210","0.093554855857242","0.0813724024486895","0.105737309265794","4"
"Quite unimportant","1992","16-34 y.","vocational + Abi","23","","","","4"
"Quite unimportant","1992","16-34 y.","higher vocational","12","","","","4"
"Quite unimportant","1992","16-34 y.","higher education","43","0.120111778327921","0.0892770089817431","0.150946547674098","4"
"Quite unimportant","1992","35-65 y.","in school","","","","","4"
"Quite unimportant","1992","35-65 y.","inadequately","9","","","","4"
"Quite unimportant","1992","35-65 y.","general elemantary","163","0.210351236491046","0.182624512495122","0.238077960486969","4"
"Quite unimportant","1992","35-65 y.","higher vocational","50","0.137248479830416","0.105560421556948","0.168936538103884","4"
"Quite unimportant","1992","66 and older","higher vocational","21","","","","4"
"Quite unimportant","1992","35-65 y.","higher education","163","0.149545476818982","0.128207147244936","0.170883806393029","4"
"Quite unimportant","1992","66 and older","in school","","","","","4"
"Quite unimportant","1992","66 and older","inadequately","6","","","","4"
"Quite unimportant","1992","66 and older","general elemantary","169","0.399311169113497","0.355034018021585","0.443588320205409","4"
"Quite unimportant","1992","66 and older","middle vocational","256","0.385489259219504","0.349459615959068","0.421518902479939","4"
"Quite unimportant","1992","66 and older","vocational + Abi","8","","","","4"
"Very important","1992","16-34 y.","general elemantary","107","0.168769587194803","0.139841949883316","0.19769722450629","1"
"Very important","1992","16-34 y.","middle vocational","483","0.209331843419652","0.192312390262999","0.226351296576306","1"
"Very important","1992","16-34 y.","vocational + Abi","29","","","","1"
"Very important","1992","16-34 y.","higher vocational","43","0.226884841956096","0.169412639250729","0.284357044661463","1"
"Very important","1992","16-34 y.","higher education","78","0.149832707267519","0.115980291718943","0.183685122816094","1"
"Very important","1992","35-65 y.","in school","","","","","1"
"Very important","1992","35-65 y.","inadequately","6","","","","1"
"Very important","1992","16-34 y.","in school","15","","","","1"
"Very important","1992","16-34 y.","inadequately","6","","","","1"
"Very important","1992","35-65 y.","general elemantary","230","0.263692854134925","0.233715884157928","0.293669824111921","1"
"Very important","1992","35-65 y.","middle vocational","790","0.233089380299367","0.218241902486512","0.247936858112223","1"
"Very important","1992","35-65 y.","vocational + Abi","15","","","","1"
"Very important","1992","35-65 y.","higher vocational","137","0.286158559351804","0.244538447923603","0.327778670780006","1"
"Very important","1992","35-65 y.","higher education","228","0.219212239306101","0.194458140064489","0.243966338547713","1"
"Very important","1992","66 and older","in school","","","","","1"
"Very important","1992","66 and older","inadequately","","","","","1"
"Very important","1992","66 and older","general elemantary","93","0.161809712448881","0.128515191754884","0.195104233142879","1"
"Very important","1992","66 and older","middle vocational","145","0.195513780651715","0.166155063594275","0.224872497709156","1"
"Very important","1992","66 and older","vocational + Abi","4","","","","1"
"Very important","1992","66 and older","higher vocational","33","0.306721534356068","0.211977170496826","0.40146589821531","1"
"Very important","1992","66 and older","higher education","32","0.303114133378834","0.216029781500651","0.390198485257017","1"
"Important","1993","16-34 y.","inadequately","","","","","2"
"Important","1993","16-34 y.","general elemantary","","","","","2"
"Important","1993","16-34 y.","higher vocational","","","","","2"
"Important","1993","16-34 y.","higher education","","","","","2"
"Important","1993","16-34 y.","middle vocational","","","","","2"
"Important","1993","16-34 y.","in school","","","","","2"
"Important","1993","16-34 y.","vocational + Abi","","","","","2"
"Important","1993","35-65 y.","vocational + Abi","","","","","2"
"Important","1993","35-65 y.","higher vocational","","","","","2"
"Important","1993","35-65 y.","higher education","","","","","2"
"Important","1993","66 and older","in school","","","","","2"
"Important","1993","66 and older","inadequately","","","","","2"
"Important","1993","35-65 y.","in school","","","","","2"
"Important","1993","35-65 y.","inadequately","","","","","2"
"Important","1993","35-65 y.","general elemantary","","","","","2"
"Important","1993","35-65 y.","middle vocational","","","","","2"
"Important","1993","66 and older","general elemantary","","","","","2"
"Important","1993","66 and older","middle vocational","","","","","2"
"Important","1993","66 and older","vocational + Abi","","","","","2"
"Important","1993","66 and older","higher vocational","","","","","2"
"Important","1993","66 and older","higher education","","","","","2"
"Less important","1993","16-34 y.","inadequately","","","","","3"
"Less important","1993","16-34 y.","general elemantary","","","","","3"
"Less important","1993","16-34 y.","vocational + Abi","","","","","3"
"Less important","1993","35-65 y.","middle vocational","","","","","3"
"Less important","1993","35-65 y.","vocational + Abi","","","","","3"
"Less important","1993","35-65 y.","higher education","","","","","3"
"Less important","1993","16-34 y.","middle vocational","","","","","3"
"Less important","1993","35-65 y.","higher vocational","","","","","3"
"Less important","1993","16-34 y.","in school","","","","","3"
"Less important","1993","16-34 y.","higher vocational","","","","","3"
"Less important","1993","16-34 y.","higher education","","","","","3"
"Less important","1993","35-65 y.","in school","","","","","3"
"Less important","1993","35-65 y.","inadequately","","","","","3"
"Less important","1993","35-65 y.","general elemantary","","","","","3"
"Less important","1993","66 and older","in school","","","","","3"
"Less important","1993","66 and older","inadequately","","","","","3"
"Less important","1993","66 and older","general elemantary","","","","","3"
"Less important","1993","66 and older","middle vocational","","","","","3"
"Less important","1993","66 and older","vocational + Abi","","","","","3"
"Less important","1993","66 and older","higher vocational","","","","","3"
"Less important","1993","66 and older","higher education","","","","","3"
"Quite unimportant","1993","16-34 y.","inadequately","","","","","4"
"Quite unimportant","1993","16-34 y.","general elemantary","","","","","4"
"Quite unimportant","1993","35-65 y.","middle vocational","","","","","4"
"Quite unimportant","1993","35-65 y.","vocational + Abi","","","","","4"
"Quite unimportant","1993","66 and older","higher vocational","","","","","4"
"Quite unimportant","1993","66 and older","higher education","","","","","4"
"Quite unimportant","1993","16-34 y.","in school","","","","","4"
"Quite unimportant","1993","16-34 y.","middle vocational","","","","","4"
"Quite unimportant","1993","16-34 y.","vocational + Abi","","","","","4"
"Quite unimportant","1993","16-34 y.","higher vocational","","","","","4"
"Quite unimportant","1993","16-34 y.","higher education","","","","","4"
"Quite unimportant","1993","35-65 y.","in school","","","","","4"
"Quite unimportant","1993","35-65 y.","inadequately","","","","","4"
"Quite unimportant","1993","35-65 y.","general elemantary","","","","","4"
"Quite unimportant","1993","35-65 y.","higher vocational","","","","","4"
"Quite unimportant","1993","35-65 y.","higher education","","","","","4"
"Quite unimportant","1993","66 and older","in school","","","","","4"
"Quite unimportant","1993","66 and older","inadequately","","","","","4"
"Quite unimportant","1993","66 and older","general elemantary","","","","","4"
"Quite unimportant","1993","66 and older","middle vocational","","","","","4"
"Quite unimportant","1993","66 and older","vocational + Abi","","","","","4"
"Very important","1993","16-34 y.","general elemantary","","","","","1"
"Very important","1993","16-34 y.","middle vocational","","","","","1"
"Very important","1993","16-34 y.","vocational + Abi","","","","","1"
"Very important","1993","16-34 y.","higher vocational","","","","","1"
"Very important","1993","16-34 y.","higher education","","","","","1"
"Very important","1993","35-65 y.","in school","","","","","1"
"Very important","1993","35-65 y.","inadequately","","","","","1"
"Very important","1993","35-65 y.","vocational + Abi","","","","","1"
"Very important","1993","35-65 y.","higher vocational","","","","","1"
"Very important","1993","35-65 y.","higher education","","","","","1"
"Very important","1993","66 and older","in school","","","","","1"
"Very important","1993","66 and older","inadequately","","","","","1"
"Very important","1993","66 and older","general elemantary","","","","","1"
"Very important","1993","66 and older","middle vocational","","","","","1"
"Very important","1993","16-34 y.","in school","","","","","1"
"Very important","1993","16-34 y.","inadequately","","","","","1"
"Very important","1993","35-65 y.","general elemantary","","","","","1"
"Very important","1993","35-65 y.","middle vocational","","","","","1"
"Very important","1993","66 and older","vocational + Abi","","","","","1"
"Very important","1993","66 and older","higher vocational","","","","","1"
"Very important","1993","66 and older","higher education","","","","","1"
"Important","1994","16-34 y.","inadequately","","","","","2"
"Important","1994","16-34 y.","middle vocational","","","","","2"
"Important","1994","16-34 y.","vocational + Abi","","","","","2"
"Important","1994","16-34 y.","higher education","","","","","2"
"Important","1994","16-34 y.","general elemantary","","","","","2"
"Important","1994","16-34 y.","higher vocational","","","","","2"
"Important","1994","16-34 y.","in school","","","","","2"
"Important","1994","35-65 y.","vocational + Abi","","","","","2"
"Important","1994","35-65 y.","higher vocational","","","","","2"
"Important","1994","35-65 y.","higher education","","","","","2"
"Important","1994","66 and older","in school","","","","","2"
"Important","1994","66 and older","inadequately","","","","","2"
"Important","1994","35-65 y.","in school","","","","","2"
"Important","1994","35-65 y.","inadequately","","","","","2"
"Important","1994","35-65 y.","general elemantary","","","","","2"
"Important","1994","35-65 y.","middle vocational","","","","","2"
"Important","1994","66 and older","general elemantary","","","","","2"
"Important","1994","66 and older","middle vocational","","","","","2"
"Important","1994","66 and older","vocational + Abi","","","","","2"
"Important","1994","66 and older","higher vocational","","","","","2"
"Important","1994","66 and older","higher education","","","","","2"
"Less important","1994","16-34 y.","inadequately","","","","","3"
"Less important","1994","16-34 y.","general elemantary","","","","","3"
"Less important","1994","16-34 y.","middle vocational","","","","","3"
"Less important","1994","16-34 y.","vocational + Abi","","","","","3"
"Less important","1994","35-65 y.","middle vocational","","","","","3"
"Less important","1994","35-65 y.","vocational + Abi","","","","","3"
"Less important","1994","35-65 y.","higher vocational","","","","","3"
"Less important","1994","35-65 y.","higher education","","","","","3"
"Less important","1994","16-34 y.","in school","","","","","3"
"Less important","1994","16-34 y.","higher vocational","","","","","3"
"Less important","1994","16-34 y.","higher education","","","","","3"
"Less important","1994","35-65 y.","in school","","","","","3"
"Less important","1994","35-65 y.","inadequately","","","","","3"
"Less important","1994","35-65 y.","general elemantary","","","","","3"
"Less important","1994","66 and older","inadequately","","","","","3"
"Less important","1994","66 and older","vocational + Abi","","","","","3"
"Less important","1994","66 and older","in school","","","","","3"
"Less important","1994","66 and older","general elemantary","","","","","3"
"Less important","1994","66 and older","middle vocational","","","","","3"
"Less important","1994","66 and older","higher vocational","","","","","3"
"Less important","1994","66 and older","higher education","","","","","3"
"Quite unimportant","1994","16-34 y.","inadequately","","","","","4"
"Quite unimportant","1994","16-34 y.","general elemantary","","","","","4"
"Quite unimportant","1994","35-65 y.","middle vocational","","","","","4"
"Quite unimportant","1994","35-65 y.","vocational + Abi","","","","","4"
"Quite unimportant","1994","66 and older","higher vocational","","","","","4"
"Quite unimportant","1994","66 and older","higher education","","","","","4"
"Quite unimportant","1994","16-34 y.","in school","","","","","4"
"Quite unimportant","1994","16-34 y.","middle vocational","","","","","4"
"Quite unimportant","1994","16-34 y.","vocational + Abi","","","","","4"
"Quite unimportant","1994","16-34 y.","higher vocational","","","","","4"
"Quite unimportant","1994","16-34 y.","higher education","","","","","4"
"Quite unimportant","1994","35-65 y.","in school","","","","","4"
"Quite unimportant","1994","35-65 y.","inadequately","","","","","4"
"Quite unimportant","1994","35-65 y.","general elemantary","","","","","4"
"Quite unimportant","1994","35-65 y.","higher vocational","","","","","4"
"Quite unimportant","1994","35-65 y.","higher education","","","","","4"
"Quite unimportant","1994","66 and older","in school","","","","","4"
"Quite unimportant","1994","66 and older","inadequately","","","","","4"
"Quite unimportant","1994","66 and older","general elemantary","","","","","4"
"Quite unimportant","1994","66 and older","middle vocational","","","","","4"
"Quite unimportant","1994","66 and older","vocational + Abi","","","","","4"
"Very important","1994","16-34 y.","general elemantary","","","","","1"
"Very important","1994","16-34 y.","middle vocational","","","","","1"
"Very important","1994","16-34 y.","vocational + Abi","","","","","1"
"Very important","1994","16-34 y.","higher vocational","","","","","1"
"Very important","1994","16-34 y.","higher education","","","","","1"
"Very important","1994","35-65 y.","in school","","","","","1"
"Very important","1994","35-65 y.","inadequately","","","","","1"
"Very important","1994","35-65 y.","vocational + Abi","","","","","1"
"Very important","1994","35-65 y.","higher vocational","","","","","1"
"Very important","1994","35-65 y.","higher education","","","","","1"
"Very important","1994","66 and older","in school","","","","","1"
"Very important","1994","66 and older","inadequately","","","","","1"
"Very important","1994","66 and older","general elemantary","","","","","1"
"Very important","1994","66 and older","middle vocational","","","","","1"
"Very important","1994","16-34 y.","in school","","","","","1"
"Very important","1994","16-34 y.","inadequately","","","","","1"
"Very important","1994","35-65 y.","general elemantary","","","","","1"
"Very important","1994","35-65 y.","middle vocational","","","","","1"
"Very important","1994","66 and older","vocational + Abi","","","","","1"
"Very important","1994","66 and older","higher vocational","","","","","1"
"Very important","1994","66 and older","higher education","","","","","1"
"Important","1995","16-34 y.","inadequately","15","","","","2"
"Important","1995","16-34 y.","general elemantary","212","0.341788120218889","0.303867782631592","0.379708457806185","2"
"Important","1995","16-34 y.","vocational + Abi","72","0.295232212168448","0.237035696575102","0.353428727761795","2"
"Important","1995","16-34 y.","middle vocational","699","0.3152963557812","0.295711019109634","0.334881692452766","2"
"Important","1995","16-34 y.","higher vocational","62","0.282532583163047","0.220444569247031","0.344620597079062","2"
"Important","1995","16-34 y.","higher education","139","0.3128559087329","0.267810868887151","0.357900948578649","2"
"Important","1995","16-34 y.","in school","88","0.372294774177584","0.310878855191847","0.43371069316332","2"
"Important","1995","35-65 y.","in school","","","","","2"
"Important","1995","35-65 y.","inadequately","16","","","","2"
"Important","1995","35-65 y.","general elemantary","260","0.334876345204892","0.301145082179885","0.368607608229899","2"
