"plh0108","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Important","1990","Rhineland-Palatinate,Saarland","Other degree","4","","",""
"Important","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Important","1990","Baden-Württemberg","lower secondary degree","229","0.303808530504871","0.269592258746898","0.338024802262844"
"Important","1990","Baden-Württemberg","secondary school degree","92","0.373322035087229","0.313123451185372","0.433520618989085"
"Important","1990","Baden-Württemberg","college entrance qualification","47","0.287806680479542","0.218515884550212","0.357097476408873"
"Important","1990","Baden-Württemberg","Other degree","6","","",""
"Important","1990","Baden-Württemberg","no degree/no degree yet","3","","",""
"Important","1990","Bavaria","lower secondary degree","249","0.323688255720765","0.290022910360895","0.357353601080635"
"Important","1990","Bavaria","secondary school degree","88","0.28772106844973","0.234505761132511","0.340936375766949"
"Important","1990","Bavaria","college entrance qualification","63","0.305124440311955","0.239822900251686","0.370425980372224"
"Important","1990","Bavaria","Other degree","3","","",""
"Important","1990","Bavaria","no degree/no degree yet","6","","",""
"Important","1990","Berlin","lower secondary degree","12","","",""
"Important","1990","Berlin","secondary school degree","9","","",""
"Important","1990","Berlin","college entrance qualification","4","","",""
"Important","1990","Berlin","Other degree","","","",""
"Important","1990","Berlin","no degree/no degree yet","1","","",""
"Important","1990","Brandenburg","lower secondary degree","","","",""
"Important","1990","Brandenburg","secondary school degree","","","",""
"Important","1990","Brandenburg","college entrance qualification","","","",""
"Important","1990","Brandenburg","Other degree","","","",""
"Important","1990","Brandenburg","no degree/no degree yet","","","",""
"Important","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Important","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Important","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Important","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Important","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Important","1990","Saxony","lower secondary degree","","","",""
"Important","1990","Saxony","secondary school degree","","","",""
"Important","1990","Saxony","college entrance qualification","","","",""
"Important","1990","Saxony","Other degree","","","",""
"Important","1990","Saxony","no degree/no degree yet","","","",""
"Important","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Important","1990","Saxony-Anhalt","secondary school degree","","","",""
"Important","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Important","1990","Saxony-Anhalt","Other degree","","","",""
"Important","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Important","1990","Thuringia","lower secondary degree","","","",""
"Important","1990","Thuringia","secondary school degree","","","",""
"Important","1990","Thuringia","college entrance qualification","","","",""
"Important","1990","Thuringia","Other degree","","","",""
"Important","1990","Thuringia","no degree/no degree yet","","","",""
"Less important","1990","Schleswig-Holstein","lower secondary degree","48","0.335980266497252","0.259883778890856","0.412076754103649"
"Less important","1990","Schleswig-Holstein","secondary school degree","26","","",""
"Less important","1990","Schleswig-Holstein","college entrance qualification","9","","",""
"Less important","1990","Schleswig-Holstein","Other degree","","","",""
"Less important","1990","Schleswig-Holstein","no degree/no degree yet","5","","",""
"Less important","1990","Hamburg","lower secondary degree","29","","",""
"Less important","1990","Hamburg","secondary school degree","18","","",""
"Less important","1990","Hamburg","college entrance qualification","8","","",""
"Less important","1990","Hamburg","Other degree","","","",""
"Less important","1990","Hamburg","no degree/no degree yet","2","","",""
"Less important","1990","Lower Saxony","lower secondary degree","105","0.221502205085959","0.183920248193159","0.25908416197876"
"Less important","1990","Lower Saxony","secondary school degree","75","0.333091774718377","0.269039963543758","0.397143585892996"
"Less important","1990","Lower Saxony","college entrance qualification","44","0.338951324643011","0.257581795616921","0.420320853669101"
"Less important","1990","Lower Saxony","Other degree","3","","",""
"Less important","1990","Lower Saxony","no degree/no degree yet","10","","",""
"Less important","1990","Bremen","lower secondary degree","4","","",""
"Less important","1990","Bremen","secondary school degree","7","","",""
"Less important","1990","Bremen","college entrance qualification","6","","",""
"Less important","1990","Bremen","Other degree","","","",""
"Less important","1990","Bremen","no degree/no degree yet","","","",""
"Less important","1990","North Rhine-Westphalia","lower secondary degree","327","0.318354621686896","0.290056503698652","0.346652739675139"
"Less important","1990","North Rhine-Westphalia","secondary school degree","157","0.363526676130375","0.317741656100518","0.409311696160232"
"Less important","1990","North Rhine-Westphalia","college entrance qualification","137","0.387964607146812","0.337346323549269","0.438582890744354"
"Less important","1990","North Rhine-Westphalia","Other degree","4","","",""
"Less important","1990","North Rhine-Westphalia","no degree/no degree yet","27","","",""
"Less important","1990","Hesse","lower secondary degree","90","0.255084629723838","0.209611342364526","0.30055791708315"
"Less important","1990","Hesse","secondary school degree","64","0.380151717089565","0.304461329871494","0.455842104307637"
"Less important","1990","Hesse","college entrance qualification","49","0.35794274690985","0.275215818920818","0.440669674898883"
"Less important","1990","Hesse","Other degree","3","","",""
"Less important","1990","Hesse","no degree/no degree yet","6","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","lower secondary degree","64","0.176831793395541","0.138820112182911","0.21484347460817"
"Less important","1990","Rhineland-Palatinate,Saarland","secondary school degree","24","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","college entrance qualification","13","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Less important","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","2","","",""
"Less important","1990","Baden-Württemberg","lower secondary degree","170","0.261907355933065","0.229196068103925","0.294618643762206"
"Less important","1990","Baden-Württemberg","secondary school degree","83","0.326272006461172","0.267920180071665","0.384623832850679"
"Less important","1990","Baden-Württemberg","college entrance qualification","55","0.344260512907957","0.271543598694693","0.416977427121222"
"Less important","1990","Baden-Württemberg","Other degree","2","","",""
"Less important","1990","Baden-Württemberg","no degree/no degree yet","11","","",""
"Less important","1990","Bavaria","lower secondary degree","197","0.26295794231095","0.23128157137234","0.294634313249561"
"Less important","1990","Bavaria","secondary school degree","89","0.329705913652286","0.274444529916094","0.384967297388478"
"Less important","1990","Bavaria","college entrance qualification","59","0.280578816060076","0.216862529403135","0.344295102717017"
"Less important","1990","Bavaria","Other degree","3","","",""
"Less important","1990","Bavaria","no degree/no degree yet","13","","",""
"Less important","1990","Berlin","lower secondary degree","54","0.492609931396522","0.399182521016","0.586037341777045"
"Less important","1990","Berlin","secondary school degree","27","","",""
"Less important","1990","Berlin","college entrance qualification","30","0.614631597070706","0.479732643184382","0.74953055095703"
"Less important","1990","Berlin","Other degree","2","","",""
"Less important","1990","Berlin","no degree/no degree yet","3","","",""
"Less important","1990","Brandenburg","lower secondary degree","","","",""
"Less important","1990","Brandenburg","secondary school degree","","","",""
"Less important","1990","Brandenburg","college entrance qualification","","","",""
"Less important","1990","Brandenburg","Other degree","","","",""
"Less important","1990","Brandenburg","no degree/no degree yet","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Less important","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Less important","1990","Saxony","lower secondary degree","","","",""
"Less important","1990","Saxony","secondary school degree","","","",""
"Less important","1990","Saxony","college entrance qualification","","","",""
"Less important","1990","Saxony","Other degree","","","",""
"Less important","1990","Saxony","no degree/no degree yet","","","",""
"Less important","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Less important","1990","Saxony-Anhalt","secondary school degree","","","",""
"Less important","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Less important","1990","Saxony-Anhalt","Other degree","","","",""
"Less important","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Less important","1990","Thuringia","lower secondary degree","","","",""
"Less important","1990","Thuringia","secondary school degree","","","",""
"Less important","1990","Thuringia","college entrance qualification","","","",""
"Less important","1990","Thuringia","Other degree","","","",""
"Less important","1990","Thuringia","no degree/no degree yet","","","",""
"Quite unimportant","1990","Schleswig-Holstein","lower secondary degree","22","","",""
"Quite unimportant","1990","Schleswig-Holstein","secondary school degree","9","","",""
"Quite unimportant","1990","Schleswig-Holstein","college entrance qualification","6","","",""
"Quite unimportant","1990","Schleswig-Holstein","Other degree","","","",""
"Quite unimportant","1990","Schleswig-Holstein","no degree/no degree yet","","","",""
"Quite unimportant","1990","Hamburg","lower secondary degree","21","","",""
"Quite unimportant","1990","Hamburg","secondary school degree","9","","",""
"Quite unimportant","1990","Hamburg","college entrance qualification","3","","",""
"Quite unimportant","1990","Hamburg","Other degree","","","",""
"Quite unimportant","1990","Hamburg","no degree/no degree yet","1","","",""
"Quite unimportant","1990","Lower Saxony","lower secondary degree","83","0.210403452497768","0.173514975846266","0.247291929149271"
"Quite unimportant","1990","Lower Saxony","secondary school degree","26","","",""
"Quite unimportant","1990","Lower Saxony","college entrance qualification","16","","",""
"Quite unimportant","1990","Lower Saxony","Other degree","1","","",""
"Quite unimportant","1990","Lower Saxony","no degree/no degree yet","2","","",""
"Quite unimportant","1990","Bremen","lower secondary degree","25","","",""
"Quite unimportant","1990","Bremen","secondary school degree","5","","",""
"Quite unimportant","1990","Bremen","college entrance qualification","2","","",""
"Quite unimportant","1990","Bremen","Other degree","","","",""
"Quite unimportant","1990","Bremen","no degree/no degree yet","","","",""
"Quite unimportant","1990","North Rhine-Westphalia","lower secondary degree","186","0.206818791978171","0.182214893122634","0.231422690833708"
"Quite unimportant","1990","North Rhine-Westphalia","secondary school degree","61","0.185509362674846","0.148510265435135","0.222508459914556"
"Quite unimportant","1990","North Rhine-Westphalia","college entrance qualification","42","0.142696926833239","0.106364233569877","0.1790296200966"
"Quite unimportant","1990","North Rhine-Westphalia","Other degree","1","","",""
"Quite unimportant","1990","North Rhine-Westphalia","no degree/no degree yet","7","","",""
"Quite unimportant","1990","Hesse","lower secondary degree","50","0.161689830866019","0.123283354975984","0.200096306756054"
"Quite unimportant","1990","Hesse","secondary school degree","17","","",""
"Quite unimportant","1990","Hesse","college entrance qualification","17","","",""
"Quite unimportant","1990","Hesse","Other degree","2","","",""
"Quite unimportant","1990","Hesse","no degree/no degree yet","2","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","lower secondary degree","48","0.155022388835801","0.118963493173873","0.191081284497729"
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","secondary school degree","18","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","college entrance qualification","2","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Quite unimportant","1990","Rhineland-Palatinate,Saarland","no degree/no degree yet","1","","",""
"Quite unimportant","1990","Baden-Württemberg","lower secondary degree","66","0.117348383893549","0.0934041154606652","0.141292652326433"
"Quite unimportant","1990","Baden-Württemberg","secondary school degree","22","","",""
"Quite unimportant","1990","Baden-Württemberg","college entrance qualification","23","","",""
"Quite unimportant","1990","Baden-Württemberg","Other degree","","","",""
"Quite unimportant","1990","Baden-Württemberg","no degree/no degree yet","4","","",""
"Quite unimportant","1990","Bavaria","lower secondary degree","96","0.163821042813203","0.137190464452233","0.190451621174173"
"Quite unimportant","1990","Bavaria","secondary school degree","36","0.157676578611535","0.114836651299447","0.200516505923623"
"Quite unimportant","1990","Bavaria","college entrance qualification","35","0.226321324413779","0.166977646513278","0.285665002314279"
"Quite unimportant","1990","Bavaria","Other degree","2","","",""
"Quite unimportant","1990","Bavaria","no degree/no degree yet","2","","",""
"Quite unimportant","1990","Berlin","lower secondary degree","39","0.388378563368091","0.297299045464105","0.479458081272077"
"Quite unimportant","1990","Berlin","secondary school degree","19","","",""
"Quite unimportant","1990","Berlin","college entrance qualification","14","","",""
"Quite unimportant","1990","Berlin","Other degree","","","",""
"Quite unimportant","1990","Berlin","no degree/no degree yet","4","","",""
"Quite unimportant","1990","Brandenburg","lower secondary degree","","","",""
"Quite unimportant","1990","Brandenburg","secondary school degree","","","",""
"Quite unimportant","1990","Brandenburg","college entrance qualification","","","",""
"Quite unimportant","1990","Brandenburg","Other degree","","","",""
"Quite unimportant","1990","Brandenburg","no degree/no degree yet","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","Other degree","","","",""
"Quite unimportant","1990","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Quite unimportant","1990","Saxony","lower secondary degree","","","",""
"Quite unimportant","1990","Saxony","secondary school degree","","","",""
"Quite unimportant","1990","Saxony","college entrance qualification","","","",""
"Quite unimportant","1990","Saxony","Other degree","","","",""
"Quite unimportant","1990","Saxony","no degree/no degree yet","","","",""
"Quite unimportant","1990","Saxony-Anhalt","lower secondary degree","","","",""
"Quite unimportant","1990","Saxony-Anhalt","secondary school degree","","","",""
"Quite unimportant","1990","Saxony-Anhalt","college entrance qualification","","","",""
"Quite unimportant","1990","Saxony-Anhalt","Other degree","","","",""
"Quite unimportant","1990","Saxony-Anhalt","no degree/no degree yet","","","",""
"Quite unimportant","1990","Thuringia","lower secondary degree","","","",""
"Quite unimportant","1990","Thuringia","secondary school degree","","","",""
"Quite unimportant","1990","Thuringia","college entrance qualification","","","",""
"Quite unimportant","1990","Thuringia","Other degree","","","",""
"Quite unimportant","1990","Thuringia","no degree/no degree yet","","","",""
"Very important","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Very important","1991","Schleswig-Holstein","secondary school degree","","","",""
"Very important","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Very important","1991","Schleswig-Holstein","Other degree","","","",""
"Very important","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Very important","1991","Hamburg","lower secondary degree","","","",""
"Very important","1991","Hamburg","secondary school degree","","","",""
"Very important","1991","Hamburg","college entrance qualification","","","",""
"Very important","1991","Hamburg","Other degree","","","",""
"Very important","1991","Hamburg","no degree/no degree yet","","","",""
"Very important","1991","Lower Saxony","lower secondary degree","","","",""
"Very important","1991","Lower Saxony","secondary school degree","","","",""
"Very important","1991","Lower Saxony","college entrance qualification","","","",""
"Very important","1991","Lower Saxony","Other degree","","","",""
"Very important","1991","Lower Saxony","no degree/no degree yet","","","",""
"Very important","1991","Bremen","lower secondary degree","","","",""
"Very important","1991","Bremen","secondary school degree","","","",""
"Very important","1991","Bremen","college entrance qualification","","","",""
"Very important","1991","Bremen","Other degree","","","",""
"Very important","1991","Bremen","no degree/no degree yet","","","",""
"Very important","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Very important","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Very important","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Very important","1991","North Rhine-Westphalia","Other degree","","","",""
"Very important","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Very important","1991","Hesse","lower secondary degree","","","",""
"Very important","1991","Hesse","secondary school degree","","","",""
"Very important","1991","Hesse","college entrance qualification","","","",""
"Very important","1991","Hesse","Other degree","","","",""
"Very important","1991","Hesse","no degree/no degree yet","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Very important","1991","Baden-Württemberg","lower secondary degree","","","",""
"Very important","1991","Baden-Württemberg","secondary school degree","","","",""
"Very important","1991","Baden-Württemberg","college entrance qualification","","","",""
"Very important","1991","Baden-Württemberg","Other degree","","","",""
"Very important","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Very important","1991","Bavaria","lower secondary degree","","","",""
"Very important","1991","Bavaria","secondary school degree","","","",""
"Very important","1991","Bavaria","college entrance qualification","","","",""
"Very important","1991","Bavaria","Other degree","","","",""
"Very important","1991","Bavaria","no degree/no degree yet","","","",""
"Very important","1991","Berlin","lower secondary degree","","","",""
"Very important","1991","Berlin","secondary school degree","","","",""
"Very important","1991","Berlin","college entrance qualification","","","",""
"Very important","1991","Berlin","Other degree","","","",""
"Very important","1991","Berlin","no degree/no degree yet","","","",""
"Very important","1991","Brandenburg","lower secondary degree","","","",""
"Very important","1991","Brandenburg","secondary school degree","","","",""
"Very important","1991","Brandenburg","college entrance qualification","","","",""
"Very important","1991","Brandenburg","Other degree","","","",""
"Very important","1991","Brandenburg","no degree/no degree yet","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","Other degree","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Very important","1991","Saxony","lower secondary degree","","","",""
"Very important","1991","Saxony","secondary school degree","","","",""
"Very important","1991","Saxony","college entrance qualification","","","",""
"Very important","1991","Saxony","Other degree","","","",""
"Very important","1991","Saxony","no degree/no degree yet","","","",""
"Very important","1991","Saxony-Anhalt","lower secondary degree","","","",""
"Very important","1991","Saxony-Anhalt","secondary school degree","","","",""
"Very important","1991","Saxony-Anhalt","college entrance qualification","","","",""
"Very important","1991","Saxony-Anhalt","Other degree","","","",""
"Very important","1991","Saxony-Anhalt","no degree/no degree yet","","","",""
"Very important","1991","Thuringia","lower secondary degree","","","",""
"Very important","1991","Thuringia","secondary school degree","","","",""
"Very important","1991","Thuringia","college entrance qualification","","","",""
"Very important","1991","Thuringia","Other degree","","","",""
"Very important","1991","Thuringia","no degree/no degree yet","","","",""
"Important","1991","Schleswig-Holstein","lower secondary degree","","","",""
"Important","1991","Schleswig-Holstein","secondary school degree","","","",""
"Important","1991","Schleswig-Holstein","college entrance qualification","","","",""
"Important","1991","Schleswig-Holstein","Other degree","","","",""
"Important","1991","Schleswig-Holstein","no degree/no degree yet","","","",""
"Important","1991","Hamburg","lower secondary degree","","","",""
"Important","1991","Hamburg","secondary school degree","","","",""
"Important","1991","Hamburg","college entrance qualification","","","",""
"Important","1991","Hamburg","Other degree","","","",""
"Important","1991","Hamburg","no degree/no degree yet","","","",""
"Important","1991","Lower Saxony","lower secondary degree","","","",""
"Important","1991","Lower Saxony","secondary school degree","","","",""
"Important","1991","Lower Saxony","college entrance qualification","","","",""
"Important","1991","Lower Saxony","Other degree","","","",""
"Important","1991","Lower Saxony","no degree/no degree yet","","","",""
"Important","1991","Bremen","lower secondary degree","","","",""
"Important","1991","Bremen","secondary school degree","","","",""
"Important","1991","Bremen","college entrance qualification","","","",""
"Important","1991","Bremen","Other degree","","","",""
"Important","1991","Bremen","no degree/no degree yet","","","",""
"Important","1991","North Rhine-Westphalia","lower secondary degree","","","",""
"Important","1991","North Rhine-Westphalia","secondary school degree","","","",""
"Important","1991","North Rhine-Westphalia","college entrance qualification","","","",""
"Important","1991","North Rhine-Westphalia","Other degree","","","",""
"Important","1991","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Important","1991","Hesse","lower secondary degree","","","",""
"Important","1991","Hesse","secondary school degree","","","",""
"Important","1991","Hesse","college entrance qualification","","","",""
"Important","1991","Hesse","Other degree","","","",""
"Important","1991","Hesse","no degree/no degree yet","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Important","1991","Baden-Württemberg","lower secondary degree","","","",""
"Important","1991","Baden-Württemberg","secondary school degree","","","",""
"Important","1991","Baden-Württemberg","college entrance qualification","","","",""
"Important","1991","Baden-Württemberg","Other degree","","","",""
"Important","1991","Baden-Württemberg","no degree/no degree yet","","","",""
"Important","1991","Bavaria","lower secondary degree","","","",""
"Important","1991","Bavaria","secondary school degree","","","",""
"Important","1991","Bavaria","college entrance qualification","","","",""
