"plh0108","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1996","no migration background","West Germany","","","",""
"Quite unimportant","1996","no migration background","East Germany","","","",""
"Quite unimportant","1996","direct migration background","West Germany","","","",""
"Quite unimportant","1996","direct migration background","East Germany","","","",""
"Quite unimportant","1996","indirect migration background","West Germany","","","",""
"Quite unimportant","1996","indirect migration background","East Germany","","","",""
"Very important","1997","no migration background","West Germany","","","",""
"Very important","1997","no migration background","East Germany","","","",""
"Very important","1997","direct migration background","West Germany","","","",""
"Very important","1997","direct migration background","East Germany","","","",""
"Very important","1997","indirect migration background","West Germany","","","",""
"Very important","1997","indirect migration background","East Germany","","","",""
"Important","1997","no migration background","West Germany","","","",""
"Important","1997","no migration background","East Germany","","","",""
"Important","1997","direct migration background","West Germany","","","",""
"Important","1997","direct migration background","East Germany","","","",""
"Important","1997","indirect migration background","West Germany","","","",""
"Important","1997","indirect migration background","East Germany","","","",""
"Less important","1997","no migration background","West Germany","","","",""
"Less important","1997","no migration background","East Germany","","","",""
"Less important","1997","direct migration background","West Germany","","","",""
"Less important","1997","direct migration background","East Germany","","","",""
"Less important","1997","indirect migration background","West Germany","","","",""
"Less important","1997","indirect migration background","East Germany","","","",""
"Quite unimportant","1997","no migration background","West Germany","","","",""
"Quite unimportant","1997","no migration background","East Germany","","","",""
"Quite unimportant","1997","direct migration background","West Germany","","","",""
"Quite unimportant","1997","direct migration background","East Germany","","","",""
"Quite unimportant","1997","indirect migration background","West Germany","","","",""
"Quite unimportant","1997","indirect migration background","East Germany","","","",""
"Very important","1998","no migration background","West Germany","","","",""
"Very important","1998","no migration background","East Germany","","","",""
"Very important","1998","direct migration background","West Germany","","","",""
"Very important","1998","direct migration background","East Germany","","","",""
"Very important","1998","indirect migration background","West Germany","","","",""
"Very important","1998","indirect migration background","East Germany","","","",""
"Important","1998","no migration background","West Germany","","","",""
"Important","1998","no migration background","East Germany","","","",""
"Important","1998","direct migration background","West Germany","","","",""
"Important","1998","direct migration background","East Germany","","","",""
"Important","1998","indirect migration background","West Germany","","","",""
"Important","1998","indirect migration background","East Germany","","","",""
"Less important","1998","no migration background","West Germany","","","",""
"Less important","1998","no migration background","East Germany","","","",""
"Less important","1998","direct migration background","West Germany","","","",""
"Less important","1998","direct migration background","East Germany","","","",""
"Less important","1998","indirect migration background","West Germany","","","",""
"Less important","1998","indirect migration background","East Germany","","","",""
"Quite unimportant","1998","no migration background","West Germany","","","",""
"Quite unimportant","1998","no migration background","East Germany","","","",""
"Quite unimportant","1998","direct migration background","West Germany","","","",""
"Quite unimportant","1998","direct migration background","East Germany","","","",""
"Quite unimportant","1998","indirect migration background","West Germany","","","",""
"Quite unimportant","1998","indirect migration background","East Germany","","","",""
"Very important","1999","no migration background","West Germany","","","",""
"Very important","1999","no migration background","East Germany","","","",""
"Very important","1999","direct migration background","West Germany","","","",""
"Very important","1999","direct migration background","East Germany","","","",""
"Very important","1999","indirect migration background","West Germany","","","",""
"Very important","1999","indirect migration background","East Germany","","","",""
"Important","1999","no migration background","West Germany","","","",""
"Important","1999","no migration background","East Germany","","","",""
"Important","1999","direct migration background","West Germany","","","",""
"Important","1999","direct migration background","East Germany","","","",""
"Important","1999","indirect migration background","West Germany","","","",""
"Important","1999","indirect migration background","East Germany","","","",""
"Less important","1999","no migration background","West Germany","","","",""
"Less important","1999","no migration background","East Germany","","","",""
"Less important","1999","direct migration background","West Germany","","","",""
"Less important","1999","direct migration background","East Germany","","","",""
"Less important","1999","indirect migration background","West Germany","","","",""
"Less important","1999","indirect migration background","East Germany","","","",""
"Quite unimportant","1999","no migration background","West Germany","","","",""
"Quite unimportant","1999","no migration background","East Germany","","","",""
"Quite unimportant","1999","direct migration background","West Germany","","","",""
"Quite unimportant","1999","direct migration background","East Germany","","","",""
"Quite unimportant","1999","indirect migration background","West Germany","","","",""
"Quite unimportant","1999","indirect migration background","East Germany","","","",""
"Very important","2000","no migration background","West Germany","","","",""
"Very important","2000","no migration background","East Germany","","","",""
"Very important","2000","direct migration background","West Germany","","","",""
"Very important","2000","direct migration background","East Germany","","","",""
"Very important","2000","indirect migration background","West Germany","","","",""
"Very important","2000","indirect migration background","East Germany","","","",""
"Important","2000","no migration background","West Germany","","","",""
"Important","2000","no migration background","East Germany","","","",""
"Important","2000","direct migration background","West Germany","","","",""
"Important","2000","direct migration background","East Germany","","","",""
"Important","2000","indirect migration background","West Germany","","","",""
"Important","2000","indirect migration background","East Germany","","","",""
"Less important","2000","no migration background","West Germany","","","",""
"Less important","2000","no migration background","East Germany","","","",""
"Less important","2000","direct migration background","West Germany","","","",""
"Less important","2000","direct migration background","East Germany","","","",""
"Less important","2000","indirect migration background","West Germany","","","",""
"Less important","2000","indirect migration background","East Germany","","","",""
"Quite unimportant","2000","no migration background","West Germany","","","",""
"Quite unimportant","2000","no migration background","East Germany","","","",""
"Quite unimportant","2000","direct migration background","West Germany","","","",""
"Quite unimportant","2000","direct migration background","East Germany","","","",""
"Quite unimportant","2000","indirect migration background","West Germany","","","",""
"Quite unimportant","2000","indirect migration background","East Germany","","","",""
"Very important","2001","no migration background","West Germany","","","",""
"Very important","2001","no migration background","East Germany","","","",""
"Very important","2001","direct migration background","West Germany","","","",""
"Very important","2001","direct migration background","East Germany","","","",""
"Very important","2001","indirect migration background","West Germany","","","",""
"Very important","2001","indirect migration background","East Germany","","","",""
"Important","2001","no migration background","West Germany","","","",""
"Important","2001","no migration background","East Germany","","","",""
"Important","2001","direct migration background","West Germany","","","",""
"Important","2001","direct migration background","East Germany","","","",""
"Important","2001","indirect migration background","West Germany","","","",""
"Important","2001","indirect migration background","East Germany","","","",""
"Less important","2001","no migration background","West Germany","","","",""
"Less important","2001","no migration background","East Germany","","","",""
"Less important","2001","direct migration background","West Germany","","","",""
"Less important","2001","direct migration background","East Germany","","","",""
"Less important","2001","indirect migration background","West Germany","","","",""
"Less important","2001","indirect migration background","East Germany","","","",""
"Quite unimportant","2001","no migration background","West Germany","","","",""
"Quite unimportant","2001","no migration background","East Germany","","","",""
"Quite unimportant","2001","direct migration background","West Germany","","","",""
"Quite unimportant","2001","direct migration background","East Germany","","","",""
"Quite unimportant","2001","indirect migration background","West Germany","","","",""
"Quite unimportant","2001","indirect migration background","East Germany","","","",""
"Very important","2002","no migration background","West Germany","","","",""
"Very important","2002","no migration background","East Germany","","","",""
"Very important","2002","direct migration background","West Germany","","","",""
"Very important","2002","direct migration background","East Germany","","","",""
"Very important","2002","indirect migration background","West Germany","","","",""
"Very important","2002","indirect migration background","East Germany","","","",""
"Important","2002","no migration background","West Germany","","","",""
"Important","2002","no migration background","East Germany","","","",""
"Important","2002","direct migration background","West Germany","","","",""
"Important","2002","direct migration background","East Germany","","","",""
"Important","2002","indirect migration background","West Germany","","","",""
"Important","2002","indirect migration background","East Germany","","","",""
"Less important","2002","no migration background","West Germany","","","",""
"Less important","2002","no migration background","East Germany","","","",""
"Less important","2002","direct migration background","West Germany","","","",""
"Less important","2002","direct migration background","East Germany","","","",""
"Less important","2002","indirect migration background","West Germany","","","",""
"Less important","2002","indirect migration background","East Germany","","","",""
"Quite unimportant","2002","no migration background","West Germany","","","",""
"Quite unimportant","2002","no migration background","East Germany","","","",""
"Quite unimportant","2002","direct migration background","West Germany","","","",""
"Quite unimportant","2002","direct migration background","East Germany","","","",""
"Quite unimportant","2002","indirect migration background","West Germany","","","",""
"Quite unimportant","2002","indirect migration background","East Germany","","","",""
"Very important","2003","no migration background","West Germany","","","",""
"Very important","2003","no migration background","East Germany","","","",""
"Very important","2003","direct migration background","West Germany","","","",""
"Very important","2003","direct migration background","East Germany","","","",""
"Very important","2003","indirect migration background","West Germany","","","",""
"Very important","2003","indirect migration background","East Germany","","","",""
"Important","2003","no migration background","West Germany","","","",""
"Important","2003","no migration background","East Germany","","","",""
"Important","2003","direct migration background","West Germany","","","",""
"Important","2003","direct migration background","East Germany","","","",""
"Important","2003","indirect migration background","West Germany","","","",""
"Important","2003","indirect migration background","East Germany","","","",""
"Less important","2003","no migration background","West Germany","","","",""
"Less important","2003","no migration background","East Germany","","","",""
"Less important","2003","direct migration background","West Germany","","","",""
"Less important","2003","direct migration background","East Germany","","","",""
"Less important","2003","indirect migration background","West Germany","","","",""
"Less important","2003","indirect migration background","East Germany","","","",""
"Quite unimportant","2003","no migration background","West Germany","","","",""
"Quite unimportant","2003","no migration background","East Germany","","","",""
"Quite unimportant","2003","direct migration background","West Germany","","","",""
"Quite unimportant","2003","direct migration background","East Germany","","","",""
"Quite unimportant","2003","indirect migration background","West Germany","","","",""
"Quite unimportant","2003","indirect migration background","East Germany","","","",""
"Very important","2004","no migration background","West Germany","3370","0.238832002147886","0.231542121744065","0.246121882551707"
"Very important","2004","no migration background","East Germany","1029","0.180818518407223","0.170214161191539","0.191422875622906"
"Very important","2004","direct migration background","West Germany","584","0.245088675047631","0.227965220884319","0.262212129210943"
"Very important","2004","direct migration background","East Germany","19","","",""
"Very important","2004","indirect migration background","West Germany","169","0.213306664119871","0.184297270307615","0.242316057932127"
"Very important","2004","indirect migration background","East Germany","5","","",""
"Important","2004","no migration background","West Germany","4650","0.327356562272724","0.319333560949464","0.335379563595984"
"Important","2004","no migration background","East Germany","1450","0.252340413907589","0.240372507309767","0.264308320505411"
"Important","2004","direct migration background","West Germany","848","0.321546669920766","0.302953057215268","0.340140282626263"
"Important","2004","direct migration background","East Germany","21","","",""
"Important","2004","indirect migration background","West Germany","278","0.332760425459859","0.299391636901539","0.366129214018179"
"Important","2004","indirect migration background","East Germany","7","","",""
"Less important","2004","no migration background","West Germany","3613","0.28175559008787","0.27406417444306","0.28944700573268"
"Less important","2004","no migration background","East Germany","1600","0.328674026914796","0.315731405418578","0.341616648411013"
"Less important","2004","direct migration background","West Germany","688","0.283052767565206","0.265119514281253","0.30098602084916"
"Less important","2004","direct migration background","East Germany","28","","",""
"Less important","2004","indirect migration background","West Germany","253","0.368179493206344","0.334024015585039","0.402334970827648"
"Less important","2004","indirect migration background","East Germany","16","","",""
"Quite unimportant","2004","no migration background","West Germany","1508","0.15205584549152","0.145916542480947","0.158195148502092"
"Quite unimportant","2004","no migration background","East Germany","981","0.238167040770393","0.226430407307237","0.249903674233549"
"Quite unimportant","2004","direct migration background","West Germany","304","0.150311887466397","0.136085054959213","0.164538719973581"
"Quite unimportant","2004","direct migration background","East Germany","31","0.295658722983705","0.205767474501113","0.385549971466298"
"Quite unimportant","2004","indirect migration background","West Germany","66","0.0857534172139262","0.0659248608219045","0.105581973605948"
"Quite unimportant","2004","indirect migration background","East Germany","7","","",""
"Very important","2005","no migration background","West Germany","","","",""
"Very important","2005","no migration background","East Germany","","","",""
"Very important","2005","direct migration background","West Germany","","","",""
"Very important","2005","direct migration background","East Germany","","","",""
"Very important","2005","indirect migration background","West Germany","","","",""
"Very important","2005","indirect migration background","East Germany","","","",""
"Important","2005","no migration background","West Germany","","","",""
"Important","2005","no migration background","East Germany","","","",""
"Important","2005","direct migration background","West Germany","","","",""
"Important","2005","direct migration background","East Germany","","","",""
"Important","2005","indirect migration background","West Germany","","","",""
"Important","2005","indirect migration background","East Germany","","","",""
"Less important","2005","no migration background","West Germany","","","",""
"Less important","2005","no migration background","East Germany","","","",""
"Less important","2005","direct migration background","West Germany","","","",""
"Less important","2005","direct migration background","East Germany","","","",""
"Less important","2005","indirect migration background","West Germany","","","",""
"Less important","2005","indirect migration background","East Germany","","","",""
"Quite unimportant","2005","no migration background","West Germany","","","",""
"Quite unimportant","2005","no migration background","East Germany","","","",""
"Quite unimportant","2005","direct migration background","West Germany","","","",""
"Quite unimportant","2005","direct migration background","East Germany","","","",""
"Quite unimportant","2005","indirect migration background","West Germany","","","",""
"Quite unimportant","2005","indirect migration background","East Germany","","","",""
"Very important","2006","no migration background","West Germany","","","",""
"Very important","2006","no migration background","East Germany","","","",""
"Very important","2006","direct migration background","West Germany","","","",""
"Very important","2006","direct migration background","East Germany","","","",""
"Very important","2006","indirect migration background","West Germany","","","",""
"Very important","2006","indirect migration background","East Germany","","","",""
"Important","2006","no migration background","West Germany","","","",""
"Important","2006","no migration background","East Germany","","","",""
"Important","2006","direct migration background","West Germany","","","",""
"Important","2006","direct migration background","East Germany","","","",""
"Important","2006","indirect migration background","West Germany","","","",""
"Important","2006","indirect migration background","East Germany","","","",""
"Less important","2006","no migration background","West Germany","","","",""
"Less important","2006","no migration background","East Germany","","","",""
"Less important","2006","direct migration background","West Germany","","","",""
"Less important","2006","direct migration background","East Germany","","","",""
"Less important","2006","indirect migration background","West Germany","","","",""
"Less important","2006","indirect migration background","East Germany","","","",""
"Quite unimportant","2006","no migration background","West Germany","","","",""
"Quite unimportant","2006","no migration background","East Germany","","","",""
"Quite unimportant","2006","direct migration background","West Germany","","","",""
"Quite unimportant","2006","direct migration background","East Germany","","","",""
"Quite unimportant","2006","indirect migration background","West Germany","","","",""
"Quite unimportant","2006","indirect migration background","East Germany","","","",""
"Very important","2007","no migration background","West Germany","","","",""
"Very important","2007","no migration background","East Germany","","","",""
"Very important","2007","direct migration background","West Germany","","","",""
"Very important","2007","direct migration background","East Germany","","","",""
"Very important","2007","indirect migration background","West Germany","","","",""
"Very important","2007","indirect migration background","East Germany","","","",""
"Important","2007","no migration background","West Germany","","","",""
"Important","2007","no migration background","East Germany","","","",""
"Important","2007","direct migration background","West Germany","","","",""
"Important","2007","direct migration background","East Germany","","","",""
"Important","2007","indirect migration background","West Germany","","","",""
"Important","2007","indirect migration background","East Germany","","","",""
"Less important","2007","no migration background","West Germany","","","",""
"Less important","2007","no migration background","East Germany","","","",""
"Less important","2007","direct migration background","West Germany","","","",""
"Less important","2007","direct migration background","East Germany","","","",""
"Less important","2007","indirect migration background","West Germany","","","",""
"Less important","2007","indirect migration background","East Germany","","","",""
"Quite unimportant","2007","no migration background","West Germany","","","",""
"Quite unimportant","2007","no migration background","East Germany","","","",""
"Quite unimportant","2007","direct migration background","West Germany","","","",""
"Quite unimportant","2007","direct migration background","East Germany","","","",""
"Quite unimportant","2007","indirect migration background","West Germany","","","",""
"Quite unimportant","2007","indirect migration background","East Germany","","","",""
"Very important","2008","no migration background","West Germany","2559","0.193651003593841","0.186576721801214","0.200725285386467"
"Very important","2008","no migration background","East Germany","818","0.154028948283923","0.143632389185276","0.16442550738257"
"Very important","2008","direct migration background","West Germany","369","0.187141471372941","0.169203113988479","0.205079828757403"
"Very important","2008","direct migration background","East Germany","16","","",""
"Very important","2008","indirect migration background","West Germany","160","0.211085290021824","0.181421618913548","0.2407489611301"
"Very important","2008","indirect migration background","East Germany","4","","",""
"Important","2008","no migration background","West Germany","4402","0.33797472442096","0.329506539152545","0.346442909689374"
"Important","2008","no migration background","East Germany","1290","0.249472180857114","0.237009681194281","0.261934680519947"
"Important","2008","direct migration background","West Germany","599","0.311283354690273","0.289987826920175","0.332578882460371"
"Important","2008","direct migration background","East Germany","16","","",""
"Important","2008","indirect migration background","West Germany","267","0.347979230917637","0.313354352075636","0.382604109759638"
"Important","2008","indirect migration background","East Germany","16","","",""
"Less important","2008","no migration background","West Germany","3471","0.309742385788604","0.301464548663857","0.31802022291335"
"Less important","2008","no migration background","East Germany","1492","0.321925570990486","0.308469225740182","0.33538191624079"
"Less important","2008","direct migration background","West Germany","544","0.318107193241293","0.296686428653909","0.339527957828676"
"Less important","2008","direct migration background","East Germany","32","0.415163003924082","0.307854948900302","0.522471058947862"
"Less important","2008","indirect migration background","West Germany","230","0.342833790872621","0.308330516779483","0.37733706496576"
"Less important","2008","indirect migration background","East Germany","13","","",""
"Quite unimportant","2008","no migration background","West Germany","1554","0.158631886196596","0.152091562803736","0.165172209589456"
"Quite unimportant","2008","no migration background","East Germany","1031","0.274573299868477","0.261719349454486","0.287427250282467"
"Quite unimportant","2008","direct migration background","West Germany","304","0.183467980695493","0.165666467550873","0.201269493840112"
"Quite unimportant","2008","direct migration background","East Germany","17","","",""
"Quite unimportant","2008","indirect migration background","West Germany","70","0.0981016881879172","0.0764795861206916","0.119723790255143"
"Quite unimportant","2008","indirect migration background","East Germany","10","","",""
"Very important","2009","no migration background","West Germany","","","",""
"Very important","2009","no migration background","East Germany","","","",""
"Very important","2009","direct migration background","West Germany","","","",""
"Very important","2009","direct migration background","East Germany","","","",""
"Very important","2009","indirect migration background","West Germany","","","",""
"Very important","2009","indirect migration background","East Germany","","","",""
"Important","2009","no migration background","West Germany","","","",""
"Important","2009","no migration background","East Germany","","","",""
"Important","2009","direct migration background","West Germany","","","",""
"Important","2009","direct migration background","East Germany","","","",""
"Important","2009","indirect migration background","West Germany","","","",""
"Important","2009","indirect migration background","East Germany","","","",""
"Less important","2009","no migration background","West Germany","","","",""
"Less important","2009","no migration background","East Germany","","","",""
"Less important","2009","direct migration background","West Germany","","","",""
"Less important","2009","direct migration background","East Germany","","","",""
"Less important","2009","indirect migration background","West Germany","","","",""
"Less important","2009","indirect migration background","East Germany","","","",""
"Quite unimportant","2009","no migration background","West Germany","","","",""
"Quite unimportant","2009","no migration background","East Germany","","","",""
"Quite unimportant","2009","direct migration background","West Germany","","","",""
"Quite unimportant","2009","direct migration background","East Germany","","","",""
"Quite unimportant","2009","indirect migration background","West Germany","","","",""
"Quite unimportant","2009","indirect migration background","East Germany","","","",""
"Very important","2010","no migration background","West Germany","833","0.183373173512257","0.171596884948673","0.19514946207584"
"Very important","2010","no migration background","East Germany","204","0.152499036556938","0.132529542327213","0.172468530786664"
"Very important","2010","direct migration background","West Germany","460","0.340028692947741","0.314861235747958","0.365196150147524"
"Very important","2010","direct migration background","East Germany","22","","",""
"Very important","2010","indirect migration background","West Germany","125","0.2607578896279","0.220282508072676","0.301233271183123"
"Very important","2010","indirect migration background","East Germany","8","","",""
"Important","2010","no migration background","West Germany","1544","0.354639732737952","0.340081001642202","0.369198463833702"
