"plh0108","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Important","1991","in school","Female","","","",""
"Important","1991","inadequately","Male","","","",""
"Important","1991","inadequately","Female","","","",""
"Important","1991","general elemantary","Male","","","",""
"Important","1991","general elemantary","Female","","","",""
"Important","1991","middle vocational","Male","","","",""
"Important","1991","middle vocational","Female","","","",""
"Important","1991","vocational + Abi","Male","","","",""
"Important","1991","vocational + Abi","Female","","","",""
"Important","1991","higher vocational","Male","","","",""
"Important","1991","higher vocational","Female","","","",""
"Important","1991","higher education","Male","","","",""
"Important","1991","higher education","Female","","","",""
"Less important","1991","in school","Male","","","",""
"Less important","1991","in school","Female","","","",""
"Less important","1991","inadequately","Male","","","",""
"Less important","1991","inadequately","Female","","","",""
"Less important","1991","general elemantary","Male","","","",""
"Less important","1991","general elemantary","Female","","","",""
"Less important","1991","middle vocational","Male","","","",""
"Less important","1991","middle vocational","Female","","","",""
"Less important","1991","vocational + Abi","Male","","","",""
"Less important","1991","vocational + Abi","Female","","","",""
"Less important","1991","higher vocational","Male","","","",""
"Less important","1991","higher vocational","Female","","","",""
"Less important","1991","higher education","Male","","","",""
"Less important","1991","higher education","Female","","","",""
"Quite unimportant","1991","in school","Male","","","",""
"Quite unimportant","1991","in school","Female","","","",""
"Quite unimportant","1991","inadequately","Male","","","",""
"Quite unimportant","1991","inadequately","Female","","","",""
"Quite unimportant","1991","general elemantary","Male","","","",""
"Quite unimportant","1991","general elemantary","Female","","","",""
"Quite unimportant","1991","middle vocational","Male","","","",""
"Quite unimportant","1991","middle vocational","Female","","","",""
"Quite unimportant","1991","vocational + Abi","Male","","","",""
"Quite unimportant","1991","vocational + Abi","Female","","","",""
"Quite unimportant","1991","higher vocational","Male","","","",""
"Quite unimportant","1991","higher vocational","Female","","","",""
"Quite unimportant","1991","higher education","Male","","","",""
"Quite unimportant","1991","higher education","Female","","","",""
"Very important","1992","in school","Male","6","","",""
"Very important","1992","in school","Female","9","","",""
"Very important","1992","inadequately","Male","4","","",""
"Very important","1992","inadequately","Female","8","","",""
"Very important","1992","general elemantary","Male","129","0.251909172840096","0.214775526656587","0.289042819023604"
"Very important","1992","general elemantary","Female","301","0.192417727358299","0.171907389126079","0.212928065590518"
"Very important","1992","middle vocational","Male","790","0.24343961044438","0.228069849960804","0.258809370927956"
"Very important","1992","middle vocational","Female","628","0.193790468940391","0.179683861098578","0.207897076782203"
"Very important","1992","vocational + Abi","Male","22","","",""
"Very important","1992","vocational + Abi","Female","26","","",""
"Very important","1992","higher vocational","Male","149","0.316815561150226","0.275325243393326","0.358305878907126"
"Very important","1992","higher vocational","Female","64","0.210568677483178","0.161480239167744","0.259657115798612"
"Very important","1992","higher education","Male","198","0.233132522650498","0.20519625734886","0.261068787952136"
"Very important","1992","higher education","Female","140","0.175055745838859","0.147432076190152","0.202679415487566"
"Important","1992","in school","Male","19","","",""
"Important","1992","in school","Female","20","","",""
"Important","1992","inadequately","Male","19","","",""
"Important","1992","inadequately","Female","9","","",""
"Important","1992","general elemantary","Male","133","0.26225079777755","0.224625389379917","0.299876206175183"
"Important","1992","general elemantary","Female","423","0.289493243196663","0.265896057222065","0.313090429171262"
"Important","1992","middle vocational","Male","890","0.304479181739221","0.287998182229715","0.320960181248726"
"Important","1992","middle vocational","Female","858","0.281953713527099","0.265895488032074","0.298011939022125"
"Important","1992","vocational + Abi","Male","57","0.38180649033004","0.305811994389479","0.457800986270601"
"Important","1992","vocational + Abi","Female","37","0.26736713519842","0.19270878023122","0.342025490165621"
"Important","1992","higher vocational","Male","153","0.308568281660454","0.267375149446763","0.349761413874145"
"Important","1992","higher vocational","Female","87","0.320856844359346","0.264653588874233","0.37706009984446"
"Important","1992","higher education","Male","275","0.321079153359225","0.290231482272894","0.351926824445556"
"Important","1992","higher education","Female","219","0.324464138536573","0.290432062593376","0.35849621447977"
"Less important","1992","in school","Male","31","0.473480982978724","0.353023322397837","0.59393864355961"
"Less important","1992","in school","Female","32","0.453067268549196","0.338085192908892","0.5680493441895"
"Less important","1992","inadequately","Male","14","","",""
"Less important","1992","inadequately","Female","21","","",""
"Less important","1992","general elemantary","Male","183","0.316831878342171","0.277035214029187","0.356628542655155"
"Less important","1992","general elemantary","Female","364","0.240326010277314","0.218094400537354","0.262557620017274"
"Less important","1992","middle vocational","Male","911","0.300739706755233","0.284316252785914","0.317163160724553"
"Less important","1992","middle vocational","Female","989","0.319591042645136","0.302948689518144","0.336233395772129"
"Less important","1992","vocational + Abi","Male","57","0.322121936319613","0.249027519499409","0.395216353139816"
"Less important","1992","vocational + Abi","Female","50","0.367797457516884","0.286455674639792","0.449139240393976"
"Less important","1992","higher vocational","Male","131","0.255825237405261","0.21691322539081","0.294737249419712"
"Less important","1992","higher vocational","Female","81","0.281342086535234","0.227203911467868","0.3354802616026"
"Less important","1992","higher education","Male","278","0.295742229723589","0.26558931842943","0.325895141017747"
"Less important","1992","higher education","Female","251","0.326311444636792","0.292229322898788","0.360393566374795"
"Quite unimportant","1992","in school","Male","10","","",""
"Quite unimportant","1992","in school","Female","11","","",""
"Quite unimportant","1992","inadequately","Male","8","","",""
"Quite unimportant","1992","inadequately","Female","13","","",""
"Quite unimportant","1992","general elemantary","Male","80","0.169008151040183","0.136951315693531","0.201064986386835"
"Quite unimportant","1992","general elemantary","Female","331","0.277763019167724","0.254458831643723","0.301067206691726"
"Quite unimportant","1992","middle vocational","Male","404","0.151341501061166","0.138506521581855","0.164176480540478"
"Quite unimportant","1992","middle vocational","Female","541","0.204664774887374","0.190265882621016","0.219063667153732"
"Quite unimportant","1992","vocational + Abi","Male","21","","",""
"Quite unimportant","1992","vocational + Abi","Female","22","","",""
"Quite unimportant","1992","higher vocational","Male","50","0.118790919784059","0.0899369461935028","0.147644893374615"
"Quite unimportant","1992","higher vocational","Female","33","0.187232391622242","0.14026474065082","0.234200042593664"
"Quite unimportant","1992","higher education","Male","129","0.150046094266688","0.126451267697372","0.173640920836004"
"Quite unimportant","1992","higher education","Female","117","0.174168670987776","0.146600269701655","0.201737072273898"
"Very important","1993","in school","Male","","","",""
"Very important","1993","in school","Female","","","",""
"Very important","1993","inadequately","Male","","","",""
"Very important","1993","inadequately","Female","","","",""
"Very important","1993","general elemantary","Male","","","",""
"Very important","1993","general elemantary","Female","","","",""
"Very important","1993","middle vocational","Male","","","",""
"Very important","1993","middle vocational","Female","","","",""
"Very important","1993","vocational + Abi","Male","","","",""
"Very important","1993","vocational + Abi","Female","","","",""
"Very important","1993","higher vocational","Male","","","",""
"Very important","1993","higher vocational","Female","","","",""
"Very important","1993","higher education","Male","","","",""
"Very important","1993","higher education","Female","","","",""
"Important","1993","in school","Male","","","",""
"Important","1993","in school","Female","","","",""
"Important","1993","inadequately","Male","","","",""
"Important","1993","inadequately","Female","","","",""
"Important","1993","general elemantary","Male","","","",""
"Important","1993","general elemantary","Female","","","",""
"Important","1993","middle vocational","Male","","","",""
"Important","1993","middle vocational","Female","","","",""
"Important","1993","vocational + Abi","Male","","","",""
"Important","1993","vocational + Abi","Female","","","",""
"Important","1993","higher vocational","Male","","","",""
"Important","1993","higher vocational","Female","","","",""
"Important","1993","higher education","Male","","","",""
"Important","1993","higher education","Female","","","",""
"Less important","1993","in school","Male","","","",""
"Less important","1993","in school","Female","","","",""
"Less important","1993","inadequately","Male","","","",""
"Less important","1993","inadequately","Female","","","",""
"Less important","1993","general elemantary","Male","","","",""
"Less important","1993","general elemantary","Female","","","",""
"Less important","1993","middle vocational","Male","","","",""
"Less important","1993","middle vocational","Female","","","",""
"Less important","1993","vocational + Abi","Male","","","",""
"Less important","1993","vocational + Abi","Female","","","",""
"Less important","1993","higher vocational","Male","","","",""
"Less important","1993","higher vocational","Female","","","",""
"Less important","1993","higher education","Male","","","",""
"Less important","1993","higher education","Female","","","",""
"Quite unimportant","1993","in school","Male","","","",""
"Quite unimportant","1993","in school","Female","","","",""
"Quite unimportant","1993","inadequately","Male","","","",""
"Quite unimportant","1993","inadequately","Female","","","",""
"Quite unimportant","1993","general elemantary","Male","","","",""
"Quite unimportant","1993","general elemantary","Female","","","",""
"Quite unimportant","1993","middle vocational","Male","","","",""
"Quite unimportant","1993","middle vocational","Female","","","",""
"Quite unimportant","1993","vocational + Abi","Male","","","",""
"Quite unimportant","1993","vocational + Abi","Female","","","",""
"Quite unimportant","1993","higher vocational","Male","","","",""
"Quite unimportant","1993","higher vocational","Female","","","",""
"Quite unimportant","1993","higher education","Male","","","",""
"Quite unimportant","1993","higher education","Female","","","",""
"Very important","1994","in school","Male","","","",""
"Very important","1994","in school","Female","","","",""
"Very important","1994","inadequately","Male","","","",""
"Very important","1994","inadequately","Female","","","",""
"Very important","1994","general elemantary","Male","","","",""
"Very important","1994","general elemantary","Female","","","",""
"Very important","1994","middle vocational","Male","","","",""
"Very important","1994","middle vocational","Female","","","",""
"Very important","1994","vocational + Abi","Male","","","",""
"Very important","1994","vocational + Abi","Female","","","",""
"Very important","1994","higher vocational","Male","","","",""
"Very important","1994","higher vocational","Female","","","",""
"Very important","1994","higher education","Male","","","",""
"Very important","1994","higher education","Female","","","",""
"Important","1994","in school","Male","","","",""
"Important","1994","in school","Female","","","",""
"Important","1994","inadequately","Male","","","",""
"Important","1994","inadequately","Female","","","",""
"Important","1994","general elemantary","Male","","","",""
"Important","1994","general elemantary","Female","","","",""
"Important","1994","middle vocational","Male","","","",""
"Important","1994","middle vocational","Female","","","",""
"Important","1994","vocational + Abi","Male","","","",""
"Important","1994","vocational + Abi","Female","","","",""
"Important","1994","higher vocational","Male","","","",""
"Important","1994","higher vocational","Female","","","",""
"Important","1994","higher education","Male","","","",""
"Important","1994","higher education","Female","","","",""
"Less important","1994","in school","Male","","","",""
"Less important","1994","in school","Female","","","",""
"Less important","1994","inadequately","Male","","","",""
"Less important","1994","inadequately","Female","","","",""
"Less important","1994","general elemantary","Male","","","",""
"Less important","1994","general elemantary","Female","","","",""
"Less important","1994","middle vocational","Male","","","",""
"Less important","1994","middle vocational","Female","","","",""
"Less important","1994","vocational + Abi","Male","","","",""
"Less important","1994","vocational + Abi","Female","","","",""
"Less important","1994","higher vocational","Male","","","",""
"Less important","1994","higher vocational","Female","","","",""
"Less important","1994","higher education","Male","","","",""
"Less important","1994","higher education","Female","","","",""
"Quite unimportant","1994","in school","Male","","","",""
"Quite unimportant","1994","in school","Female","","","",""
"Quite unimportant","1994","inadequately","Male","","","",""
"Quite unimportant","1994","inadequately","Female","","","",""
"Quite unimportant","1994","general elemantary","Male","","","",""
"Quite unimportant","1994","general elemantary","Female","","","",""
"Quite unimportant","1994","middle vocational","Male","","","",""
"Quite unimportant","1994","middle vocational","Female","","","",""
"Quite unimportant","1994","vocational + Abi","Male","","","",""
"Quite unimportant","1994","vocational + Abi","Female","","","",""
"Quite unimportant","1994","higher vocational","Male","","","",""
"Quite unimportant","1994","higher vocational","Female","","","",""
"Quite unimportant","1994","higher education","Male","","","",""
"Quite unimportant","1994","higher education","Female","","","",""
"Very important","1995","in school","Male","17","","",""
"Very important","1995","in school","Female","16","","",""
"Very important","1995","inadequately","Male","9","","",""
"Very important","1995","inadequately","Female","10","","",""
"Very important","1995","general elemantary","Male","119","0.237982484648722","0.201310181558304","0.274654787739141"
"Very important","1995","general elemantary","Female","299","0.215146155152957","0.192902408762179","0.237389901543734"
"Very important","1995","middle vocational","Male","835","0.259637552674703","0.243940769322994","0.275334336026411"
"Very important","1995","middle vocational","Female","683","0.206699577057406","0.1923661298011","0.221033024313712"
"Very important","1995","vocational + Abi","Male","44","0.22626109689808","0.168985012371743","0.283537181424418"
"Very important","1995","vocational + Abi","Female","34","0.172472609202294","0.119582883957537","0.225362334447052"
"Very important","1995","higher vocational","Male","149","0.307394842276092","0.265229044266297","0.349560640285888"
"Very important","1995","higher vocational","Female","62","0.224589401239076","0.175534072756867","0.273644729721285"
"Very important","1995","higher education","Male","218","0.25059515597791","0.222683398587308","0.278506913368512"
"Very important","1995","higher education","Female","155","0.172063807831195","0.145525038461116","0.198602577201275"
"Important","1995","in school","Male","43","0.365152558165454","0.276769804967939","0.453535311362968"
"Important","1995","in school","Female","45","0.375042259609742","0.290171417084056","0.459913102135428"
"Important","1995","inadequately","Male","16","","",""
"Important","1995","inadequately","Female","18","","",""
"Important","1995","general elemantary","Male","183","0.340118314614422","0.299321030045181","0.380915599183663"
"Important","1995","general elemantary","Female","414","0.288513113285649","0.263987889786619","0.31303833678468"
"Important","1995","middle vocational","Male","939","0.309195275253225","0.29264905528388","0.32574149522257"
"Important","1995","middle vocational","Female","953","0.30985669316792","0.293488072028129","0.326225314307711"
"Important","1995","vocational + Abi","Male","71","0.314690336690235","0.251119739410344","0.378260933970126"
"Important","1995","vocational + Abi","Female","65","0.328237101062325","0.262498282215102","0.393975919909549"
"Important","1995","higher vocational","Male","153","0.32853260197397","0.28561149864835","0.371453705299589"
"Important","1995","higher vocational","Female","97","0.328935606899054","0.27370710857407","0.384164105224038"
"Important","1995","higher education","Male","325","0.346530329518776","0.315880649759962","0.377180009277591"
"Important","1995","higher education","Female","267","0.344226647514988","0.310819706694645","0.37763358833533"
"Less important","1995","in school","Male","48","0.447706690923924","0.356426329974902","0.538987051872946"
"Less important","1995","in school","Female","56","0.428120574000696","0.341378785929294","0.514862362072098"
"Less important","1995","inadequately","Male","11","","",""
"Less important","1995","inadequately","Female","14","","",""
"Less important","1995","general elemantary","Male","156","0.290160130496054","0.251077636087178","0.329242624904929"
"Less important","1995","general elemantary","Female","335","0.240021491971351","0.216902309855901","0.263140674086802"
"Less important","1995","middle vocational","Male","924","0.305695938148631","0.289201998291239","0.322189878006023"
"Less important","1995","middle vocational","Female","980","0.314402604969043","0.297968741937615","0.330836468000471"
"Less important","1995","vocational + Abi","Male","75","0.368574837698251","0.302536680724966","0.434612994671536"
"Less important","1995","vocational + Abi","Female","78","0.371160385107081","0.303525491654411","0.438795278559751"
"Less important","1995","higher vocational","Male","116","0.264649988452492","0.224336334212432","0.304963642692552"
"Less important","1995","higher vocational","Female","83","0.264730237959118","0.212868051641558","0.316592424276678"
"Less important","1995","higher education","Male","280","0.291374748501628","0.262107838937407","0.320641658065849"
"Less important","1995","higher education","Female","246","0.320354765293436","0.287545665538694","0.353163865048178"
"Quite unimportant","1995","in school","Male","6","","",""
"Quite unimportant","1995","in school","Female","8","","",""
"Quite unimportant","1995","inadequately","Male","7","","",""
"Quite unimportant","1995","inadequately","Female","12","","",""
"Quite unimportant","1995","general elemantary","Male","60","0.131739070240802","0.102614090116997","0.160864050364607"
"Quite unimportant","1995","general elemantary","Female","263","0.256319239590043","0.232685599296879","0.279952879883207"
"Quite unimportant","1995","middle vocational","Male","299","0.125471233923441","0.113611802893376","0.137330664953505"
"Quite unimportant","1995","middle vocational","Female","450","0.169041124805631","0.155774881195183","0.182307368416079"
"Quite unimportant","1995","vocational + Abi","Male","15","","",""
"Quite unimportant","1995","vocational + Abi","Female","19","","",""
"Quite unimportant","1995","higher vocational","Male","42","0.0994225672974459","0.072077928451951","0.126767206142941"
"Quite unimportant","1995","higher vocational","Female","36","0.181744753902752","0.136413155347409","0.227076352458095"
"Quite unimportant","1995","higher education","Male","103","0.111499766001685","0.0912272174634349","0.131772314539936"
"Quite unimportant","1995","higher education","Female","109","0.163354779360381","0.137360716098153","0.189348842622609"
"Very important","1996","in school","Male","","","",""
"Very important","1996","in school","Female","","","",""
"Very important","1996","inadequately","Male","","","",""
"Very important","1996","inadequately","Female","","","",""
"Very important","1996","general elemantary","Male","","","",""
"Very important","1996","general elemantary","Female","","","",""
"Very important","1996","middle vocational","Male","","","",""
"Very important","1996","middle vocational","Female","","","",""
"Very important","1996","vocational + Abi","Male","","","",""
"Very important","1996","vocational + Abi","Female","","","",""
"Very important","1996","higher vocational","Male","","","",""
"Very important","1996","higher vocational","Female","","","",""
"Very important","1996","higher education","Male","","","",""
"Very important","1996","higher education","Female","","","",""
"Important","1996","in school","Male","","","",""
"Important","1996","in school","Female","","","",""
"Important","1996","inadequately","Male","","","",""
"Important","1996","inadequately","Female","","","",""
"Important","1996","general elemantary","Male","","","",""
"Important","1996","general elemantary","Female","","","",""
"Important","1996","middle vocational","Male","","","",""
"Important","1996","middle vocational","Female","","","",""
"Important","1996","vocational + Abi","Male","","","",""
"Important","1996","vocational + Abi","Female","","","",""
"Important","1996","higher vocational","Male","","","",""
"Important","1996","higher vocational","Female","","","",""
"Important","1996","higher education","Male","","","",""
"Important","1996","higher education","Female","","","",""
"Less important","1996","in school","Male","","","",""
"Less important","1996","in school","Female","","","",""
"Less important","1996","inadequately","Male","","","",""
"Less important","1996","inadequately","Female","","","",""
"Less important","1996","general elemantary","Male","","","",""
"Less important","1996","general elemantary","Female","","","",""
"Less important","1996","middle vocational","Male","","","",""
"Less important","1996","middle vocational","Female","","","",""
"Less important","1996","vocational + Abi","Male","","","",""
"Less important","1996","vocational + Abi","Female","","","",""
"Less important","1996","higher vocational","Male","","","",""
"Less important","1996","higher vocational","Female","","","",""
"Less important","1996","higher education","Male","","","",""
"Less important","1996","higher education","Female","","","",""
"Quite unimportant","1996","in school","Male","","","",""
"Quite unimportant","1996","in school","Female","","","",""
"Quite unimportant","1996","inadequately","Male","","","",""
"Quite unimportant","1996","inadequately","Female","","","",""
"Quite unimportant","1996","general elemantary","Male","","","",""
"Quite unimportant","1996","general elemantary","Female","","","",""
"Quite unimportant","1996","middle vocational","Male","","","",""
"Quite unimportant","1996","middle vocational","Female","","","",""
"Quite unimportant","1996","vocational + Abi","Male","","","",""
"Quite unimportant","1996","vocational + Abi","Female","","","",""
"Quite unimportant","1996","higher vocational","Male","","","",""
"Quite unimportant","1996","higher vocational","Female","","","",""
"Quite unimportant","1996","higher education","Male","","","",""
"Quite unimportant","1996","higher education","Female","","","",""
"Very important","1997","in school","Male","","","",""
"Very important","1997","in school","Female","","","",""
"Very important","1997","inadequately","Male","","","",""
"Very important","1997","inadequately","Female","","","",""
"Very important","1997","general elemantary","Male","","","",""
"Very important","1997","general elemantary","Female","","","",""
"Very important","1997","middle vocational","Male","","","",""
"Very important","1997","middle vocational","Female","","","",""
"Very important","1997","vocational + Abi","Male","","","",""
"Very important","1997","vocational + Abi","Female","","","",""
"Very important","1997","higher vocational","Male","","","",""
"Very important","1997","higher vocational","Female","","","",""
"Very important","1997","higher education","Male","","","",""
"Very important","1997","higher education","Female","","","",""
"Important","1997","in school","Male","","","",""
"Important","1997","in school","Female","","","",""
"Important","1997","inadequately","Male","","","",""
"Important","1997","inadequately","Female","","","",""
"Important","1997","general elemantary","Male","","","",""
"Important","1997","general elemantary","Female","","","",""
"Important","1997","middle vocational","Male","","","",""
"Important","1997","middle vocational","Female","","","",""
"Important","1997","vocational + Abi","Male","","","",""
"Important","1997","vocational + Abi","Female","","","",""
"Important","1997","higher vocational","Male","","","",""
"Important","1997","higher vocational","Female","","","",""
"Important","1997","higher education","Male","","","",""
"Important","1997","higher education","Female","","","",""
"Less important","1997","in school","Male","","","",""
"Less important","1997","in school","Female","","","",""
"Less important","1997","inadequately","Male","","","",""
"Less important","1997","inadequately","Female","","","",""
"Less important","1997","general elemantary","Male","","","",""
"Less important","1997","general elemantary","Female","","","",""
"Less important","1997","middle vocational","Male","","","",""
"Less important","1997","middle vocational","Female","","","",""
"Less important","1997","vocational + Abi","Male","","","",""
"Less important","1997","vocational + Abi","Female","","","",""
"Less important","1997","higher vocational","Male","","","",""
"Less important","1997","higher vocational","Female","","","",""
"Less important","1997","higher education","Male","","","",""
"Less important","1997","higher education","Female","","","",""
"Quite unimportant","1997","in school","Male","","","",""
"Quite unimportant","1997","in school","Female","","","",""
"Quite unimportant","1997","inadequately","Male","","","",""
"Quite unimportant","1997","inadequately","Female","","","",""
"Quite unimportant","1997","general elemantary","Male","","","",""
"Quite unimportant","1997","general elemantary","Female","","","",""
"Quite unimportant","1997","middle vocational","Male","","","",""
"Quite unimportant","1997","middle vocational","Female","","","",""
"Quite unimportant","1997","vocational + Abi","Male","","","",""
"Quite unimportant","1997","vocational + Abi","Female","","","",""
"Quite unimportant","1997","higher vocational","Male","","","",""
"Quite unimportant","1997","higher vocational","Female","","","",""
"Quite unimportant","1997","higher education","Male","","","",""
"Quite unimportant","1997","higher education","Female","","","",""
"Very important","1998","in school","Male","","","",""
"Very important","1998","in school","Female","","","",""
"Very important","1998","inadequately","Male","","","",""
"Very important","1998","inadequately","Female","","","",""
"Very important","1998","general elemantary","Male","","","",""
"Very important","1998","general elemantary","Female","","","",""
"Very important","1998","middle vocational","Male","","","",""
"Very important","1998","middle vocational","Female","","","",""
"Very important","1998","vocational + Abi","Male","","","",""
"Very important","1998","vocational + Abi","Female","","","",""
"Very important","1998","higher vocational","Male","","","",""
"Very important","1998","higher vocational","Female","","","",""
"Very important","1998","higher education","Male","","","",""
"Very important","1998","higher education","Female","","","",""
"Important","1998","in school","Male","","","",""
"Important","1998","in school","Female","","","",""
"Important","1998","inadequately","Male","","","",""
"Important","1998","inadequately","Female","","","",""
"Important","1998","general elemantary","Male","","","",""
"Important","1998","general elemantary","Female","","","",""
"Important","1998","middle vocational","Male","","","",""
"Important","1998","middle vocational","Female","","","",""
"Important","1998","vocational + Abi","Male","","","",""
"Important","1998","vocational + Abi","Female","","","",""
"Important","1998","higher vocational","Male","","","",""
"Important","1998","higher vocational","Female","","","",""
"Important","1998","higher education","Male","","","",""
"Important","1998","higher education","Female","","","",""
"Less important","1998","in school","Male","","","",""
"Less important","1998","in school","Female","","","",""
"Less important","1998","inadequately","Male","","","",""
"Less important","1998","inadequately","Female","","","",""
"Less important","1998","general elemantary","Male","","","",""
"Less important","1998","general elemantary","Female","","","",""
"Less important","1998","middle vocational","Male","","","",""
"Less important","1998","middle vocational","Female","","","",""
"Less important","1998","vocational + Abi","Male","","","",""
"Less important","1998","vocational + Abi","Female","","","",""
"Less important","1998","higher vocational","Male","","","",""
"Less important","1998","higher vocational","Female","","","",""
"Less important","1998","higher education","Male","","","",""
"Less important","1998","higher education","Female","","","",""
"Quite unimportant","1998","in school","Male","","","",""
"Quite unimportant","1998","in school","Female","","","",""
"Quite unimportant","1998","inadequately","Male","","","",""
"Quite unimportant","1998","inadequately","Female","","","",""
"Quite unimportant","1998","general elemantary","Male","","","",""
"Quite unimportant","1998","general elemantary","Female","","","",""
"Quite unimportant","1998","middle vocational","Male","","","",""
"Quite unimportant","1998","middle vocational","Female","","","",""
"Quite unimportant","1998","vocational + Abi","Male","","","",""
"Quite unimportant","1998","vocational + Abi","Female","","","",""
"Quite unimportant","1998","higher vocational","Male","","","",""
"Quite unimportant","1998","higher vocational","Female","","","",""
"Quite unimportant","1998","higher education","Male","","","",""
"Quite unimportant","1998","higher education","Female","","","",""
"Very important","1999","in school","Male","","","",""
"Very important","1999","in school","Female","","","",""
"Very important","1999","inadequately","Male","","","",""
"Very important","1999","inadequately","Female","","","",""
"Very important","1999","general elemantary","Male","","","",""
"Very important","1999","general elemantary","Female","","","",""
