"plh0108","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Less important","1990","higher education","Rural Area","27","","",""
"Quite unimportant","1990","in school","Urban Area","5","","",""
"Quite unimportant","1990","in school","Rural Area","3","","",""
"Quite unimportant","1990","inadequately","Urban Area","14","","",""
"Quite unimportant","1990","inadequately","Rural Area","1","","",""
"Quite unimportant","1990","general elemantary","Urban Area","234","0.234091385325102","0.210144017749902","0.258038752900301"
"Quite unimportant","1990","general elemantary","Rural Area","65","0.187570804222179","0.150413812649232","0.224727795795126"
"Quite unimportant","1990","middle vocational","Urban Area","455","0.180568307347989","0.166727339500284","0.194409275195695"
"Quite unimportant","1990","middle vocational","Rural Area","91","0.133398053551661","0.111295078888847","0.155501028214474"
"Quite unimportant","1990","vocational + Abi","Urban Area","22","","",""
"Quite unimportant","1990","vocational + Abi","Rural Area","2","","",""
"Quite unimportant","1990","higher vocational","Urban Area","66","0.216502196986125","0.175521223222309","0.25748317074994"
"Quite unimportant","1990","higher vocational","Rural Area","11","","",""
"Quite unimportant","1990","higher education","Urban Area","70","0.143723273734766","0.114615994510954","0.172830552958578"
"Quite unimportant","1990","higher education","Rural Area","8","","",""
"Very important","1991","in school","Urban Area","","","",""
"Very important","1991","in school","Rural Area","","","",""
"Very important","1991","inadequately","Urban Area","","","",""
"Very important","1991","inadequately","Rural Area","","","",""
"Very important","1991","general elemantary","Urban Area","","","",""
"Very important","1991","general elemantary","Rural Area","","","",""
"Very important","1991","middle vocational","Urban Area","","","",""
"Very important","1991","middle vocational","Rural Area","","","",""
"Very important","1991","vocational + Abi","Urban Area","","","",""
"Very important","1991","vocational + Abi","Rural Area","","","",""
"Very important","1991","higher vocational","Urban Area","","","",""
"Very important","1991","higher vocational","Rural Area","","","",""
"Very important","1991","higher education","Urban Area","","","",""
"Very important","1991","higher education","Rural Area","","","",""
"Important","1991","in school","Urban Area","","","",""
"Important","1991","in school","Rural Area","","","",""
"Important","1991","inadequately","Urban Area","","","",""
"Important","1991","inadequately","Rural Area","","","",""
"Important","1991","general elemantary","Urban Area","","","",""
"Important","1991","general elemantary","Rural Area","","","",""
"Important","1991","middle vocational","Urban Area","","","",""
"Important","1991","middle vocational","Rural Area","","","",""
"Important","1991","vocational + Abi","Urban Area","","","",""
"Important","1991","vocational + Abi","Rural Area","","","",""
"Important","1991","higher vocational","Urban Area","","","",""
"Important","1991","higher vocational","Rural Area","","","",""
"Important","1991","higher education","Urban Area","","","",""
"Important","1991","higher education","Rural Area","","","",""
"Less important","1991","in school","Urban Area","","","",""
"Less important","1991","in school","Rural Area","","","",""
"Less important","1991","inadequately","Urban Area","","","",""
"Less important","1991","inadequately","Rural Area","","","",""
"Less important","1991","general elemantary","Urban Area","","","",""
"Less important","1991","general elemantary","Rural Area","","","",""
"Less important","1991","middle vocational","Urban Area","","","",""
"Less important","1991","middle vocational","Rural Area","","","",""
"Less important","1991","vocational + Abi","Urban Area","","","",""
"Less important","1991","vocational + Abi","Rural Area","","","",""
"Less important","1991","higher vocational","Urban Area","","","",""
"Less important","1991","higher vocational","Rural Area","","","",""
"Less important","1991","higher education","Urban Area","","","",""
"Less important","1991","higher education","Rural Area","","","",""
"Quite unimportant","1991","in school","Urban Area","","","",""
"Quite unimportant","1991","in school","Rural Area","","","",""
"Quite unimportant","1991","inadequately","Urban Area","","","",""
"Quite unimportant","1991","inadequately","Rural Area","","","",""
"Quite unimportant","1991","general elemantary","Urban Area","","","",""
"Quite unimportant","1991","general elemantary","Rural Area","","","",""
"Quite unimportant","1991","middle vocational","Urban Area","","","",""
"Quite unimportant","1991","middle vocational","Rural Area","","","",""
"Quite unimportant","1991","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1991","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1991","higher vocational","Urban Area","","","",""
"Quite unimportant","1991","higher vocational","Rural Area","","","",""
"Quite unimportant","1991","higher education","Urban Area","","","",""
"Quite unimportant","1991","higher education","Rural Area","","","",""
"Very important","1992","in school","Urban Area","8","","",""
"Very important","1992","in school","Rural Area","7","","",""
"Very important","1992","inadequately","Urban Area","7","","",""
"Very important","1992","inadequately","Rural Area","5","","",""
"Very important","1992","general elemantary","Urban Area","256","0.199065510736495","0.176604191698275","0.221526829774714"
"Very important","1992","general elemantary","Rural Area","171","0.22421839237046","0.193648041255048","0.254788743485872"
"Very important","1992","middle vocational","Urban Area","745","0.196222497787186","0.183301473886535","0.209143521687836"
"Very important","1992","middle vocational","Rural Area","665","0.268175272779882","0.250140765540542","0.286209780019222"
"Very important","1992","vocational + Abi","Urban Area","32","0.163483974736947","0.11416705514688","0.212800894327014"
"Very important","1992","vocational + Abi","Rural Area","16","","",""
"Very important","1992","higher vocational","Urban Area","121","0.251742354513379","0.212166451810336","0.291318257216421"
"Very important","1992","higher vocational","Rural Area","92","0.325781886969022","0.271178629981798","0.380385143956246"
"Very important","1992","higher education","Urban Area","173","0.186287732374332","0.161646277412401","0.210929187336263"
"Very important","1992","higher education","Rural Area","161","0.268109786014018","0.233185048025847","0.303034524002189"
"Important","1992","in school","Urban Area","24","","",""
"Important","1992","in school","Rural Area","15","","",""
"Important","1992","inadequately","Urban Area","15","","",""
"Important","1992","inadequately","Rural Area","13","","",""
"Important","1992","general elemantary","Urban Area","334","0.267011487610045","0.242125647585445","0.291897327634646"
"Important","1992","general elemantary","Rural Area","222","0.317852286618536","0.283721448418988","0.351983124818084"
"Important","1992","middle vocational","Urban Area","1028","0.28447629614645","0.269797526263322","0.299155066029578"
"Important","1992","middle vocational","Rural Area","707","0.313303723809862","0.294421353967715","0.33218609365201"
"Important","1992","vocational + Abi","Urban Area","73","0.348391147739637","0.284850994331705","0.41193130114757"
"Important","1992","vocational + Abi","Rural Area","21","","",""
"Important","1992","higher vocational","Urban Area","143","0.305573687790431","0.263568960926616","0.347578414654247"
"Important","1992","higher vocational","Rural Area","96","0.330660758688227","0.275849554217816","0.385471963158639"
"Important","1992","higher education","Urban Area","279","0.315120637845858","0.285718138386657","0.34452313730506"
"Important","1992","higher education","Rural Area","207","0.341331027014069","0.303947924618027","0.37871412941011"
"Less important","1992","in school","Urban Area","41","0.470039659165905","0.365163348486164","0.574915969845646"
"Less important","1992","in school","Rural Area","22","","",""
"Less important","1992","inadequately","Urban Area","22","","",""
"Less important","1992","inadequately","Rural Area","13","","",""
"Less important","1992","general elemantary","Urban Area","350","0.272325541995705","0.247284551607457","0.297366532383954"
"Less important","1992","general elemantary","Rural Area","189","0.232341267659263","0.201385445381016","0.263297089937509"
"Less important","1992","middle vocational","Urban Area","1219","0.324838265931616","0.309601524113796","0.340075007749437"
"Less important","1992","middle vocational","Rural Area","652","0.277180643022697","0.258958992566408","0.295402293478986"
"Less important","1992","vocational + Abi","Urban Area","79","0.337600713448091","0.274536523546421","0.400664903349762"
"Less important","1992","vocational + Abi","Rural Area","27","","",""
"Less important","1992","higher vocational","Urban Area","138","0.283791384830415","0.242681479443914","0.324901290216916"
"Less important","1992","higher vocational","Rural Area","72","0.22364666414999","0.175099284102129","0.272194044197851"
"Less important","1992","higher education","Urban Area","339","0.328376296496893","0.298653635011575","0.358098957982212"
"Less important","1992","higher education","Rural Area","175","0.252993317319885","0.218718857265752","0.287267777374018"
"Quite unimportant","1992","in school","Urban Area","14","","",""
"Quite unimportant","1992","in school","Rural Area","7","","",""
"Quite unimportant","1992","inadequately","Urban Area","15","","",""
"Quite unimportant","1992","inadequately","Rural Area","6","","",""
"Quite unimportant","1992","general elemantary","Urban Area","274","0.261597459657755","0.236874406658713","0.286320512656796"
"Quite unimportant","1992","general elemantary","Rural Area","133","0.225588053351742","0.194951553936041","0.256224552767442"
"Quite unimportant","1992","middle vocational","Urban Area","637","0.194462940134748","0.181585907583494","0.207339972686003"
"Quite unimportant","1992","middle vocational","Rural Area","294","0.141340360387559","0.127158441494843","0.155522279280275"
"Quite unimportant","1992","vocational + Abi","Urban Area","32","0.150524164075324","0.102837181589277","0.198211146561372"
"Quite unimportant","1992","vocational + Abi","Rural Area","11","","",""
"Quite unimportant","1992","higher vocational","Urban Area","60","0.158892572865775","0.12555725229544","0.19222789343611"
"Quite unimportant","1992","higher vocational","Rural Area","23","","",""
"Quite unimportant","1992","higher education","Urban Area","168","0.170215333282916","0.146429365304795","0.194001301261038"
"Quite unimportant","1992","higher education","Rural Area","75","0.137565869652029","0.110409471336685","0.164722267967373"
"Very important","1993","in school","Urban Area","","","",""
"Very important","1993","in school","Rural Area","","","",""
"Very important","1993","inadequately","Urban Area","","","",""
"Very important","1993","inadequately","Rural Area","","","",""
"Very important","1993","general elemantary","Urban Area","","","",""
"Very important","1993","general elemantary","Rural Area","","","",""
"Very important","1993","middle vocational","Urban Area","","","",""
"Very important","1993","middle vocational","Rural Area","","","",""
"Very important","1993","vocational + Abi","Urban Area","","","",""
"Very important","1993","vocational + Abi","Rural Area","","","",""
"Very important","1993","higher vocational","Urban Area","","","",""
"Very important","1993","higher vocational","Rural Area","","","",""
"Very important","1993","higher education","Urban Area","","","",""
"Very important","1993","higher education","Rural Area","","","",""
"Important","1993","in school","Urban Area","","","",""
"Important","1993","in school","Rural Area","","","",""
"Important","1993","inadequately","Urban Area","","","",""
"Important","1993","inadequately","Rural Area","","","",""
"Important","1993","general elemantary","Urban Area","","","",""
"Important","1993","general elemantary","Rural Area","","","",""
"Important","1993","middle vocational","Urban Area","","","",""
"Important","1993","middle vocational","Rural Area","","","",""
"Important","1993","vocational + Abi","Urban Area","","","",""
"Important","1993","vocational + Abi","Rural Area","","","",""
"Important","1993","higher vocational","Urban Area","","","",""
"Important","1993","higher vocational","Rural Area","","","",""
"Important","1993","higher education","Urban Area","","","",""
"Important","1993","higher education","Rural Area","","","",""
"Less important","1993","in school","Urban Area","","","",""
"Less important","1993","in school","Rural Area","","","",""
"Less important","1993","inadequately","Urban Area","","","",""
"Less important","1993","inadequately","Rural Area","","","",""
"Less important","1993","general elemantary","Urban Area","","","",""
"Less important","1993","general elemantary","Rural Area","","","",""
"Less important","1993","middle vocational","Urban Area","","","",""
"Less important","1993","middle vocational","Rural Area","","","",""
"Less important","1993","vocational + Abi","Urban Area","","","",""
"Less important","1993","vocational + Abi","Rural Area","","","",""
"Less important","1993","higher vocational","Urban Area","","","",""
"Less important","1993","higher vocational","Rural Area","","","",""
"Less important","1993","higher education","Urban Area","","","",""
"Less important","1993","higher education","Rural Area","","","",""
"Quite unimportant","1993","in school","Urban Area","","","",""
"Quite unimportant","1993","in school","Rural Area","","","",""
"Quite unimportant","1993","inadequately","Urban Area","","","",""
"Quite unimportant","1993","inadequately","Rural Area","","","",""
"Quite unimportant","1993","general elemantary","Urban Area","","","",""
"Quite unimportant","1993","general elemantary","Rural Area","","","",""
"Quite unimportant","1993","middle vocational","Urban Area","","","",""
"Quite unimportant","1993","middle vocational","Rural Area","","","",""
"Quite unimportant","1993","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1993","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1993","higher vocational","Urban Area","","","",""
"Quite unimportant","1993","higher vocational","Rural Area","","","",""
"Quite unimportant","1993","higher education","Urban Area","","","",""
"Quite unimportant","1993","higher education","Rural Area","","","",""
"Very important","1994","in school","Urban Area","","","",""
"Very important","1994","in school","Rural Area","","","",""
"Very important","1994","inadequately","Urban Area","","","",""
"Very important","1994","inadequately","Rural Area","","","",""
"Very important","1994","general elemantary","Urban Area","","","",""
"Very important","1994","general elemantary","Rural Area","","","",""
"Very important","1994","middle vocational","Urban Area","","","",""
"Very important","1994","middle vocational","Rural Area","","","",""
"Very important","1994","vocational + Abi","Urban Area","","","",""
"Very important","1994","vocational + Abi","Rural Area","","","",""
"Very important","1994","higher vocational","Urban Area","","","",""
"Very important","1994","higher vocational","Rural Area","","","",""
"Very important","1994","higher education","Urban Area","","","",""
"Very important","1994","higher education","Rural Area","","","",""
"Important","1994","in school","Urban Area","","","",""
"Important","1994","in school","Rural Area","","","",""
"Important","1994","inadequately","Urban Area","","","",""
"Important","1994","inadequately","Rural Area","","","",""
"Important","1994","general elemantary","Urban Area","","","",""
"Important","1994","general elemantary","Rural Area","","","",""
"Important","1994","middle vocational","Urban Area","","","",""
"Important","1994","middle vocational","Rural Area","","","",""
"Important","1994","vocational + Abi","Urban Area","","","",""
"Important","1994","vocational + Abi","Rural Area","","","",""
"Important","1994","higher vocational","Urban Area","","","",""
"Important","1994","higher vocational","Rural Area","","","",""
"Important","1994","higher education","Urban Area","","","",""
"Important","1994","higher education","Rural Area","","","",""
"Less important","1994","in school","Urban Area","","","",""
"Less important","1994","in school","Rural Area","","","",""
"Less important","1994","inadequately","Urban Area","","","",""
"Less important","1994","inadequately","Rural Area","","","",""
"Less important","1994","general elemantary","Urban Area","","","",""
"Less important","1994","general elemantary","Rural Area","","","",""
"Less important","1994","middle vocational","Urban Area","","","",""
"Less important","1994","middle vocational","Rural Area","","","",""
"Less important","1994","vocational + Abi","Urban Area","","","",""
"Less important","1994","vocational + Abi","Rural Area","","","",""
"Less important","1994","higher vocational","Urban Area","","","",""
"Less important","1994","higher vocational","Rural Area","","","",""
"Less important","1994","higher education","Urban Area","","","",""
"Less important","1994","higher education","Rural Area","","","",""
"Quite unimportant","1994","in school","Urban Area","","","",""
"Quite unimportant","1994","in school","Rural Area","","","",""
"Quite unimportant","1994","inadequately","Urban Area","","","",""
"Quite unimportant","1994","inadequately","Rural Area","","","",""
"Quite unimportant","1994","general elemantary","Urban Area","","","",""
"Quite unimportant","1994","general elemantary","Rural Area","","","",""
"Quite unimportant","1994","middle vocational","Urban Area","","","",""
"Quite unimportant","1994","middle vocational","Rural Area","","","",""
"Quite unimportant","1994","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1994","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1994","higher vocational","Urban Area","","","",""
"Quite unimportant","1994","higher vocational","Rural Area","","","",""
"Quite unimportant","1994","higher education","Urban Area","","","",""
"Quite unimportant","1994","higher education","Rural Area","","","",""
"Very important","1995","in school","Urban Area","27","","",""
"Very important","1995","in school","Rural Area","6","","",""
"Very important","1995","inadequately","Urban Area","11","","",""
"Very important","1995","inadequately","Rural Area","8","","",""
"Very important","1995","general elemantary","Urban Area","245","0.202231688643208","0.179107347490506","0.225356029795911"
"Very important","1995","general elemantary","Rural Area","173","0.258764966204832","0.22560291410631","0.291927018303355"
"Very important","1995","middle vocational","Urban Area","830","0.214835294284085","0.20164078914019","0.228029799427981"
"Very important","1995","middle vocational","Rural Area","688","0.272872416065112","0.254828428781814","0.29091640334841"
"Very important","1995","vocational + Abi","Urban Area","54","0.193768228077983","0.148588286589304","0.238948169566661"
"Very important","1995","vocational + Abi","Rural Area","24","","",""
"Very important","1995","higher vocational","Urban Area","119","0.244083930247473","0.204396935201237","0.28377092529371"
"Very important","1995","higher vocational","Rural Area","92","0.332010313271277","0.277621133043011","0.386399493499542"
"Very important","1995","higher education","Urban Area","191","0.185442735375789","0.16222030452465","0.208665166226928"
"Very important","1995","higher education","Rural Area","182","0.300592851477919","0.264703246509276","0.336482456446562"
"Important","1995","in school","Urban Area","48","0.308917234565864","0.236871935588935","0.380962533542793"
"Important","1995","in school","Rural Area","40","0.541702629357347","0.433195134683563","0.650210124031132"
"Important","1995","inadequately","Urban Area","27","","",""
"Important","1995","inadequately","Rural Area","7","","",""
"Important","1995","general elemantary","Urban Area","374","0.291746691514733","0.265576695960095","0.317916687069371"
"Important","1995","general elemantary","Rural Area","223","0.320788275831416","0.285443720657957","0.356132831004875"
"Important","1995","middle vocational","Urban Area","1098","0.294119933649601","0.279481736392236","0.308758130906966"
"Important","1995","middle vocational","Rural Area","794","0.341780013875074","0.322566524337237","0.36099350341291"
"Important","1995","vocational + Abi","Urban Area","103","0.342618881028211","0.288370262244783","0.396867499811639"
"Important","1995","vocational + Abi","Rural Area","33","0.253819977437489","0.171360436724059","0.33627951815092"
"Important","1995","higher vocational","Urban Area","146","0.330645573651959","0.287179415029353","0.374111732274565"
"Important","1995","higher vocational","Rural Area","104","0.324951346931975","0.270859905413047","0.379042788450902"
"Important","1995","higher education","Urban Area","364","0.34108533666764","0.31275915303756","0.369411520297719"
"Important","1995","higher education","Rural Area","228","0.356855568060619","0.319356988557046","0.394354147564192"
"Less important","1995","in school","Urban Area","73","0.469793361226413","0.391972583659132","0.547614138793694"
"Less important","1995","in school","Rural Area","31","0.349705884923978","0.245854578583313","0.453557191264642"
"Less important","1995","inadequately","Urban Area","17","","",""
"Less important","1995","inadequately","Rural Area","8","","",""
"Less important","1995","general elemantary","Urban Area","323","0.273073796593545","0.247423549724543","0.298724043462546"
"Less important","1995","general elemantary","Rural Area","168","0.210212027107913","0.179359216891373","0.241064837324453"
"Less important","1995","middle vocational","Urban Area","1262","0.327581468455734","0.312503618879651","0.342659318031818"
"Less important","1995","middle vocational","Rural Area","642","0.273111292446591","0.255062374361171","0.29116021053201"
"Less important","1995","vocational + Abi","Urban Area","110","0.354689618943929","0.300002758611642","0.409376479276216"
"Less important","1995","vocational + Abi","Rural Area","43","0.418140646846701","0.324680511535742","0.511600782157661"
"Less important","1995","higher vocational","Urban Area","129","0.274509626404723","0.233277431832822","0.315741820976624"
"Less important","1995","higher vocational","Rural Area","70","0.245834318319752","0.196105689426655","0.295562947212849"
"Less important","1995","higher education","Urban Area","362","0.324111951527279","0.2961461763619","0.352077726692659"
"Less important","1995","higher education","Rural Area","164","0.251129110281133","0.217184851940882","0.285073368621384"
"Quite unimportant","1995","in school","Urban Area","10","","",""
"Quite unimportant","1995","in school","Rural Area","4","","",""
"Quite unimportant","1995","inadequately","Urban Area","12","","",""
"Quite unimportant","1995","inadequately","Rural Area","7","","",""
"Quite unimportant","1995","general elemantary","Urban Area","217","0.232947823248514","0.208611881638465","0.257283764858562"
"Quite unimportant","1995","general elemantary","Rural Area","106","0.210234730855838","0.179380698054625","0.241088763657052"
"Quite unimportant","1995","middle vocational","Urban Area","532","0.16346330361058","0.151583410283982","0.175343196937177"
"Quite unimportant","1995","middle vocational","Rural Area","217","0.112236277613224","0.0994494529957154","0.125023102230732"
"Quite unimportant","1995","vocational + Abi","Urban Area","27","","",""
"Quite unimportant","1995","vocational + Abi","Rural Area","7","","",""
"Quite unimportant","1995","higher vocational","Urban Area","56","0.150760869695845","0.117700999075208","0.183820740316482"
"Quite unimportant","1995","higher vocational","Rural Area","22","","",""
"Quite unimportant","1995","higher education","Urban Area","159","0.149359976429292","0.128062311995338","0.170657640863246"
"Quite unimportant","1995","higher education","Rural Area","53","0.0914224701803294","0.0688633689875564","0.113981571373102"
"Very important","1996","in school","Urban Area","","","",""
"Very important","1996","in school","Rural Area","","","",""
"Very important","1996","inadequately","Urban Area","","","",""
"Very important","1996","inadequately","Rural Area","","","",""
"Very important","1996","general elemantary","Urban Area","","","",""
"Very important","1996","general elemantary","Rural Area","","","",""
"Very important","1996","middle vocational","Urban Area","","","",""
"Very important","1996","middle vocational","Rural Area","","","",""
"Very important","1996","vocational + Abi","Urban Area","","","",""
"Very important","1996","vocational + Abi","Rural Area","","","",""
"Very important","1996","higher vocational","Urban Area","","","",""
"Very important","1996","higher vocational","Rural Area","","","",""
"Very important","1996","higher education","Urban Area","","","",""
"Very important","1996","higher education","Rural Area","","","",""
"Important","1996","in school","Urban Area","","","",""
"Important","1996","in school","Rural Area","","","",""
"Important","1996","inadequately","Urban Area","","","",""
"Important","1996","inadequately","Rural Area","","","",""
"Important","1996","general elemantary","Urban Area","","","",""
"Important","1996","general elemantary","Rural Area","","","",""
"Important","1996","middle vocational","Urban Area","","","",""
"Important","1996","middle vocational","Rural Area","","","",""
"Important","1996","vocational + Abi","Urban Area","","","",""
"Important","1996","vocational + Abi","Rural Area","","","",""
"Important","1996","higher vocational","Urban Area","","","",""
"Important","1996","higher vocational","Rural Area","","","",""
"Important","1996","higher education","Urban Area","","","",""
"Important","1996","higher education","Rural Area","","","",""
"Less important","1996","in school","Urban Area","","","",""
"Less important","1996","in school","Rural Area","","","",""
"Less important","1996","inadequately","Urban Area","","","",""
"Less important","1996","inadequately","Rural Area","","","",""
"Less important","1996","general elemantary","Urban Area","","","",""
"Less important","1996","general elemantary","Rural Area","","","",""
"Less important","1996","middle vocational","Urban Area","","","",""
"Less important","1996","middle vocational","Rural Area","","","",""
"Less important","1996","vocational + Abi","Urban Area","","","",""
"Less important","1996","vocational + Abi","Rural Area","","","",""
"Less important","1996","higher vocational","Urban Area","","","",""
"Less important","1996","higher vocational","Rural Area","","","",""
"Less important","1996","higher education","Urban Area","","","",""
"Less important","1996","higher education","Rural Area","","","",""
"Quite unimportant","1996","in school","Urban Area","","","",""
"Quite unimportant","1996","in school","Rural Area","","","",""
"Quite unimportant","1996","inadequately","Urban Area","","","",""
"Quite unimportant","1996","inadequately","Rural Area","","","",""
"Quite unimportant","1996","general elemantary","Urban Area","","","",""
"Quite unimportant","1996","general elemantary","Rural Area","","","",""
"Quite unimportant","1996","middle vocational","Urban Area","","","",""
"Quite unimportant","1996","middle vocational","Rural Area","","","",""
"Quite unimportant","1996","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1996","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1996","higher vocational","Urban Area","","","",""
"Quite unimportant","1996","higher vocational","Rural Area","","","",""
"Quite unimportant","1996","higher education","Urban Area","","","",""
"Quite unimportant","1996","higher education","Rural Area","","","",""
"Very important","1997","in school","Urban Area","","","",""
"Very important","1997","in school","Rural Area","","","",""
"Very important","1997","inadequately","Urban Area","","","",""
"Very important","1997","inadequately","Rural Area","","","",""
"Very important","1997","general elemantary","Urban Area","","","",""
"Very important","1997","general elemantary","Rural Area","","","",""
"Very important","1997","middle vocational","Urban Area","","","",""
"Very important","1997","middle vocational","Rural Area","","","",""
"Very important","1997","vocational + Abi","Urban Area","","","",""
"Very important","1997","vocational + Abi","Rural Area","","","",""
"Very important","1997","higher vocational","Urban Area","","","",""
"Very important","1997","higher vocational","Rural Area","","","",""
"Very important","1997","higher education","Urban Area","","","",""
"Very important","1997","higher education","Rural Area","","","",""
"Important","1997","in school","Urban Area","","","",""
"Important","1997","in school","Rural Area","","","",""
"Important","1997","inadequately","Urban Area","","","",""
"Important","1997","inadequately","Rural Area","","","",""
"Important","1997","general elemantary","Urban Area","","","",""
"Important","1997","general elemantary","Rural Area","","","",""
"Important","1997","middle vocational","Urban Area","","","",""
"Important","1997","middle vocational","Rural Area","","","",""
"Important","1997","vocational + Abi","Urban Area","","","",""
"Important","1997","vocational + Abi","Rural Area","","","",""
"Important","1997","higher vocational","Urban Area","","","",""
"Important","1997","higher vocational","Rural Area","","","",""
"Important","1997","higher education","Urban Area","","","",""
"Important","1997","higher education","Rural Area","","","",""
"Less important","1997","in school","Urban Area","","","",""
"Less important","1997","in school","Rural Area","","","",""
"Less important","1997","inadequately","Urban Area","","","",""
"Less important","1997","inadequately","Rural Area","","","",""
"Less important","1997","general elemantary","Urban Area","","","",""
"Less important","1997","general elemantary","Rural Area","","","",""
"Less important","1997","middle vocational","Urban Area","","","",""
"Less important","1997","middle vocational","Rural Area","","","",""
"Less important","1997","vocational + Abi","Urban Area","","","",""
"Less important","1997","vocational + Abi","Rural Area","","","",""
"Less important","1997","higher vocational","Urban Area","","","",""
"Less important","1997","higher vocational","Rural Area","","","",""
"Less important","1997","higher education","Urban Area","","","",""
"Less important","1997","higher education","Rural Area","","","",""
"Quite unimportant","1997","in school","Urban Area","","","",""
"Quite unimportant","1997","in school","Rural Area","","","",""
"Quite unimportant","1997","inadequately","Urban Area","","","",""
"Quite unimportant","1997","inadequately","Rural Area","","","",""
"Quite unimportant","1997","general elemantary","Urban Area","","","",""
"Quite unimportant","1997","general elemantary","Rural Area","","","",""
"Quite unimportant","1997","middle vocational","Urban Area","","","",""
"Quite unimportant","1997","middle vocational","Rural Area","","","",""
"Quite unimportant","1997","vocational + Abi","Urban Area","","","",""
"Quite unimportant","1997","vocational + Abi","Rural Area","","","",""
"Quite unimportant","1997","higher vocational","Urban Area","","","",""
"Quite unimportant","1997","higher vocational","Rural Area","","","",""
"Quite unimportant","1997","higher education","Urban Area","","","",""
"Quite unimportant","1997","higher education","Rural Area","","","",""
"Very important","1998","in school","Urban Area","","","",""
"Very important","1998","in school","Rural Area","","","",""
"Very important","1998","inadequately","Urban Area","","","",""
"Very important","1998","inadequately","Rural Area","","","",""
"Very important","1998","general elemantary","Urban Area","","","",""
"Very important","1998","general elemantary","Rural Area","","","",""
"Very important","1998","middle vocational","Urban Area","","","",""
"Very important","1998","middle vocational","Rural Area","","","",""
"Very important","1998","vocational + Abi","Urban Area","","","",""
