"plh0108","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Very important","1992","Urban Area","Male","695","0.219057164374708","0.204649917798846","0.23346441095057"
"Very important","1992","Urban Area","Female","661","0.176029866620793","0.163478833487241","0.188580899754345"
"Very important","1992","Rural Area","Male","608","0.296003883886181","0.27592212853992","0.316085639232443"
"Very important","1992","Rural Area","Female","514","0.224799245163372","0.207124973613356","0.242473516713389"
"Important","1992","Urban Area","Male","940","0.298851296542873","0.282906268933932","0.314796324151814"
"Important","1992","Urban Area","Female","977","0.278660470578412","0.263885109248979","0.293435831907846"
"Important","1992","Rural Area","Male","610","0.321287964987369","0.300745250059447","0.341830679915291"
"Important","1992","Rural Area","Female","682","0.313803893846599","0.294157163055723","0.333450624637474"
"Less important","1992","Urban Area","Male","1046","0.317169380127824","0.300958941871792","0.333379818383855"
"Less important","1992","Urban Area","Female","1175","0.313157566616719","0.297873441820789","0.32844169141265"
"Less important","1992","Rural Area","Male","557","0.26590138299273","0.24646545253397","0.285337313451489"
"Less important","1992","Rural Area","Female","606","0.265645069122769","0.24694509986139","0.284345038384148"
"Quite unimportant","1992","Urban Area","Male","485","0.164922158954595","0.151995222279796","0.177849095629394"
"Quite unimportant","1992","Urban Area","Female","724","0.232152096184076","0.218238017103902","0.24606617526425"
"Quite unimportant","1992","Rural Area","Male","210","0.11680676813372","0.102677173400838","0.130936362866601"
"Quite unimportant","1992","Rural Area","Female","341","0.19575179186726","0.178952733865658","0.212550849868862"
"Very important","1993","Urban Area","Male","","","",""
"Very important","1993","Urban Area","Female","","","",""
"Very important","1993","Rural Area","Male","","","",""
"Very important","1993","Rural Area","Female","","","",""
"Important","1993","Urban Area","Male","","","",""
"Important","1993","Urban Area","Female","","","",""
"Important","1993","Rural Area","Male","","","",""
"Important","1993","Rural Area","Female","","","",""
"Less important","1993","Urban Area","Male","","","",""
"Less important","1993","Urban Area","Female","","","",""
"Less important","1993","Rural Area","Male","","","",""
"Less important","1993","Rural Area","Female","","","",""
"Quite unimportant","1993","Urban Area","Male","","","",""
"Quite unimportant","1993","Urban Area","Female","","","",""
"Quite unimportant","1993","Rural Area","Male","","","",""
"Quite unimportant","1993","Rural Area","Female","","","",""
"Very important","1994","Urban Area","Male","","","",""
"Very important","1994","Urban Area","Female","","","",""
"Very important","1994","Rural Area","Male","","","",""
"Very important","1994","Rural Area","Female","","","",""
"Important","1994","Urban Area","Male","","","",""
"Important","1994","Urban Area","Female","","","",""
"Important","1994","Rural Area","Male","","","",""
"Important","1994","Rural Area","Female","","","",""
"Less important","1994","Urban Area","Male","","","",""
"Less important","1994","Urban Area","Female","","","",""
"Less important","1994","Rural Area","Male","","","",""
"Less important","1994","Rural Area","Female","","","",""
"Quite unimportant","1994","Urban Area","Male","","","",""
"Quite unimportant","1994","Urban Area","Female","","","",""
"Quite unimportant","1994","Rural Area","Male","","","",""
"Quite unimportant","1994","Rural Area","Female","","","",""
"Very important","1995","Urban Area","Male","786","0.235514683891688","0.221026499972064","0.250002867811312"
"Very important","1995","Urban Area","Female","711","0.184034539002995","0.171578528806771","0.196490549199219"
"Very important","1995","Rural Area","Male","621","0.304125668854734","0.284098794937433","0.324152542772035"
"Very important","1995","Rural Area","Female","559","0.248805964883664","0.230565797046192","0.267046132721136"
"Important","1995","Urban Area","Male","1055","0.315614473952546","0.299745485452707","0.331483462452386"
"Important","1995","Urban Area","Female","1135","0.29655696719172","0.28187575450284","0.3112381798806"
"Important","1995","Rural Area","Male","702","0.333956532464769","0.31342518396563","0.354487880963909"
"Important","1995","Rural Area","Female","744","0.340118372043563","0.320130321670361","0.360106422416765"
"Less important","1995","Urban Area","Male","1063","0.311915111833457","0.296096819417903","0.327733404249012"
"Less important","1995","Urban Area","Female","1242","0.321349729807522","0.306338876494829","0.336360583120215"
"Less important","1995","Rural Area","Male","561","0.284324948968356","0.264687428965073","0.303962468971639"
"Less important","1995","Rural Area","Female","578","0.238584715502668","0.220602033061923","0.256567397943413"
"Quite unimportant","1995","Urban Area","Male","391","0.136955730322308","0.125216840613123","0.148694620031493"
"Quite unimportant","1995","Urban Area","Female","630","0.198058763997763","0.185248393120651","0.210869134874875"
"Quite unimportant","1995","Rural Area","Male","143","0.0775928497121403","0.0659464042254304","0.0892392951988503"
"Quite unimportant","1995","Rural Area","Female","277","0.172490947570105","0.156550816008299","0.18843107913191"
"Very important","1996","Urban Area","Male","","","",""
"Very important","1996","Urban Area","Female","","","",""
"Very important","1996","Rural Area","Male","","","",""
"Very important","1996","Rural Area","Female","","","",""
"Important","1996","Urban Area","Male","","","",""
"Important","1996","Urban Area","Female","","","",""
"Important","1996","Rural Area","Male","","","",""
"Important","1996","Rural Area","Female","","","",""
"Less important","1996","Urban Area","Male","","","",""
"Less important","1996","Urban Area","Female","","","",""
"Less important","1996","Rural Area","Male","","","",""
"Less important","1996","Rural Area","Female","","","",""
"Quite unimportant","1996","Urban Area","Male","","","",""
"Quite unimportant","1996","Urban Area","Female","","","",""
"Quite unimportant","1996","Rural Area","Male","","","",""
"Quite unimportant","1996","Rural Area","Female","","","",""
"Very important","1997","Urban Area","Male","","","",""
"Very important","1997","Urban Area","Female","","","",""
"Very important","1997","Rural Area","Male","","","",""
"Very important","1997","Rural Area","Female","","","",""
"Important","1997","Urban Area","Male","","","",""
"Important","1997","Urban Area","Female","","","",""
"Important","1997","Rural Area","Male","","","",""
"Important","1997","Rural Area","Female","","","",""
"Less important","1997","Urban Area","Male","","","",""
"Less important","1997","Urban Area","Female","","","",""
"Less important","1997","Rural Area","Male","","","",""
"Less important","1997","Rural Area","Female","","","",""
"Quite unimportant","1997","Urban Area","Male","","","",""
"Quite unimportant","1997","Urban Area","Female","","","",""
"Quite unimportant","1997","Rural Area","Male","","","",""
"Quite unimportant","1997","Rural Area","Female","","","",""
"Very important","1998","Urban Area","Male","","","",""
"Very important","1998","Urban Area","Female","","","",""
"Very important","1998","Rural Area","Male","","","",""
"Very important","1998","Rural Area","Female","","","",""
"Important","1998","Urban Area","Male","","","",""
"Important","1998","Urban Area","Female","","","",""
"Important","1998","Rural Area","Male","","","",""
"Important","1998","Rural Area","Female","","","",""
"Less important","1998","Urban Area","Male","","","",""
"Less important","1998","Urban Area","Female","","","",""
"Less important","1998","Rural Area","Male","","","",""
"Less important","1998","Rural Area","Female","","","",""
"Quite unimportant","1998","Urban Area","Male","","","",""
"Quite unimportant","1998","Urban Area","Female","","","",""
"Quite unimportant","1998","Rural Area","Male","","","",""
"Quite unimportant","1998","Rural Area","Female","","","",""
"Very important","1999","Urban Area","Male","","","",""
"Very important","1999","Urban Area","Female","","","",""
"Very important","1999","Rural Area","Male","","","",""
"Very important","1999","Rural Area","Female","","","",""
"Important","1999","Urban Area","Male","","","",""
"Important","1999","Urban Area","Female","","","",""
"Important","1999","Rural Area","Male","","","",""
"Important","1999","Rural Area","Female","","","",""
"Less important","1999","Urban Area","Male","","","",""
"Less important","1999","Urban Area","Female","","","",""
"Less important","1999","Rural Area","Male","","","",""
"Less important","1999","Rural Area","Female","","","",""
"Quite unimportant","1999","Urban Area","Male","","","",""
"Quite unimportant","1999","Urban Area","Female","","","",""
"Quite unimportant","1999","Rural Area","Male","","","",""
"Quite unimportant","1999","Rural Area","Female","","","",""
"Very important","2000","Urban Area","Male","","","",""
"Very important","2000","Urban Area","Female","","","",""
"Very important","2000","Rural Area","Male","","","",""
"Very important","2000","Rural Area","Female","","","",""
"Important","2000","Urban Area","Male","","","",""
"Important","2000","Urban Area","Female","","","",""
"Important","2000","Rural Area","Male","","","",""
"Important","2000","Rural Area","Female","","","",""
"Less important","2000","Urban Area","Male","","","",""
"Less important","2000","Urban Area","Female","","","",""
"Less important","2000","Rural Area","Male","","","",""
"Less important","2000","Rural Area","Female","","","",""
"Quite unimportant","2000","Urban Area","Male","","","",""
"Quite unimportant","2000","Urban Area","Female","","","",""
"Quite unimportant","2000","Rural Area","Male","","","",""
"Quite unimportant","2000","Rural Area","Female","","","",""
"Very important","2001","Urban Area","Male","","","",""
"Very important","2001","Urban Area","Female","","","",""
"Very important","2001","Rural Area","Male","","","",""
"Very important","2001","Rural Area","Female","","","",""
"Important","2001","Urban Area","Male","","","",""
"Important","2001","Urban Area","Female","","","",""
"Important","2001","Rural Area","Male","","","",""
"Important","2001","Rural Area","Female","","","",""
"Less important","2001","Urban Area","Male","","","",""
"Less important","2001","Urban Area","Female","","","",""
"Less important","2001","Rural Area","Male","","","",""
"Less important","2001","Rural Area","Female","","","",""
"Quite unimportant","2001","Urban Area","Male","","","",""
"Quite unimportant","2001","Urban Area","Female","","","",""
"Quite unimportant","2001","Rural Area","Male","","","",""
"Quite unimportant","2001","Rural Area","Female","","","",""
"Very important","2002","Urban Area","Male","","","",""
"Very important","2002","Urban Area","Female","","","",""
"Very important","2002","Rural Area","Male","","","",""
"Very important","2002","Rural Area","Female","","","",""
"Important","2002","Urban Area","Male","","","",""
"Important","2002","Urban Area","Female","","","",""
"Important","2002","Rural Area","Male","","","",""
"Important","2002","Rural Area","Female","","","",""
"Less important","2002","Urban Area","Male","","","",""
"Less important","2002","Urban Area","Female","","","",""
"Less important","2002","Rural Area","Male","","","",""
"Less important","2002","Rural Area","Female","","","",""
"Quite unimportant","2002","Urban Area","Male","","","",""
"Quite unimportant","2002","Urban Area","Female","","","",""
"Quite unimportant","2002","Rural Area","Male","","","",""
"Quite unimportant","2002","Rural Area","Female","","","",""
"Very important","2003","Urban Area","Male","","","",""
"Very important","2003","Urban Area","Female","","","",""
"Very important","2003","Rural Area","Male","","","",""
"Very important","2003","Rural Area","Female","","","",""
"Important","2003","Urban Area","Male","","","",""
"Important","2003","Urban Area","Female","","","",""
"Important","2003","Rural Area","Male","","","",""
"Important","2003","Rural Area","Female","","","",""
"Less important","2003","Urban Area","Male","","","",""
"Less important","2003","Urban Area","Female","","","",""
"Less important","2003","Rural Area","Male","","","",""
"Less important","2003","Rural Area","Female","","","",""
"Quite unimportant","2003","Urban Area","Male","","","",""
"Quite unimportant","2003","Urban Area","Female","","","",""
"Quite unimportant","2003","Rural Area","Male","","","",""
"Quite unimportant","2003","Rural Area","Female","","","",""
"Very important","2004","Urban Area","Male","1690","0.230462996886896","0.220529250775234","0.240396742998558"
"Very important","2004","Urban Area","Female","1564","0.195881542000854","0.186898918708524","0.204864165293184"
"Very important","2004","Rural Area","Male","1032","0.285730448958511","0.27064921839685","0.300811679520173"
"Very important","2004","Rural Area","Female","890","0.238725530635909","0.224942666167596","0.252508395104222"
"Important","2004","Urban Area","Male","2296","0.307721780692081","0.296834556851651","0.318609004532511"
"Important","2004","Urban Area","Female","2435","0.296318776135352","0.2859836928352","0.306653859435504"
"Important","2004","Rural Area","Male","1178","0.330846227072433","0.315138855843259","0.346553598301607"
"Important","2004","Rural Area","Female","1345","0.343314123593305","0.32796286129323","0.358665385893379"
"Less important","2004","Urban Area","Male","2012","0.301834152052695","0.291005829375662","0.312662474729728"
"Less important","2004","Urban Area","Female","2294","0.307274485182351","0.296832327280971","0.317716643083731"
"Less important","2004","Rural Area","Male","901","0.271707633067745","0.256857469130705","0.286557797004786"
"Less important","2004","Rural Area","Female","991","0.265780776966459","0.25149861091564","0.280062943017279"
"Quite unimportant","2004","Urban Area","Male","906","0.159981070368327","0.151333849833059","0.168628290903596"
"Quite unimportant","2004","Urban Area","Female","1206","0.200525196681443","0.191463004246923","0.209587389115962"
"Quite unimportant","2004","Rural Area","Male","336","0.11171569090131","0.101199449846114","0.122231931956507"
"Quite unimportant","2004","Rural Area","Female","449","0.152179568804327","0.140566432243395","0.163792705365259"
"Very important","2005","Urban Area","Male","","","",""
"Very important","2005","Urban Area","Female","","","",""
"Very important","2005","Rural Area","Male","","","",""
"Very important","2005","Rural Area","Female","","","",""
"Important","2005","Urban Area","Male","","","",""
"Important","2005","Urban Area","Female","","","",""
"Important","2005","Rural Area","Male","","","",""
"Important","2005","Rural Area","Female","","","",""
"Less important","2005","Urban Area","Male","","","",""
"Less important","2005","Urban Area","Female","","","",""
"Less important","2005","Rural Area","Male","","","",""
"Less important","2005","Rural Area","Female","","","",""
"Quite unimportant","2005","Urban Area","Male","","","",""
"Quite unimportant","2005","Urban Area","Female","","","",""
"Quite unimportant","2005","Rural Area","Male","","","",""
"Quite unimportant","2005","Rural Area","Female","","","",""
"Very important","2006","Urban Area","Male","","","",""
"Very important","2006","Urban Area","Female","","","",""
"Very important","2006","Rural Area","Male","","","",""
"Very important","2006","Rural Area","Female","","","",""
"Important","2006","Urban Area","Male","","","",""
"Important","2006","Urban Area","Female","","","",""
"Important","2006","Rural Area","Male","","","",""
"Important","2006","Rural Area","Female","","","",""
"Less important","2006","Urban Area","Male","","","",""
"Less important","2006","Urban Area","Female","","","",""
"Less important","2006","Rural Area","Male","","","",""
"Less important","2006","Rural Area","Female","","","",""
"Quite unimportant","2006","Urban Area","Male","","","",""
"Quite unimportant","2006","Urban Area","Female","","","",""
"Quite unimportant","2006","Rural Area","Male","","","",""
"Quite unimportant","2006","Rural Area","Female","","","",""
"Very important","2007","Urban Area","Male","","","",""
"Very important","2007","Urban Area","Female","","","",""
"Very important","2007","Rural Area","Male","","","",""
"Very important","2007","Rural Area","Female","","","",""
"Important","2007","Urban Area","Male","","","",""
"Important","2007","Urban Area","Female","","","",""
"Important","2007","Rural Area","Male","","","",""
"Important","2007","Rural Area","Female","","","",""
"Less important","2007","Urban Area","Male","","","",""
"Less important","2007","Urban Area","Female","","","",""
"Less important","2007","Rural Area","Male","","","",""
"Less important","2007","Rural Area","Female","","","",""
"Quite unimportant","2007","Urban Area","Male","","","",""
"Quite unimportant","2007","Urban Area","Female","","","",""
"Quite unimportant","2007","Rural Area","Male","","","",""
"Quite unimportant","2007","Rural Area","Female","","","",""
"Very important","2008","Urban Area","Male","1299","0.199486191425186","0.189419109859316","0.209553272991055"
"Very important","2008","Urban Area","Female","1129","0.147029868836582","0.138559647107912","0.155500090565252"
"Very important","2008","Rural Area","Male","803","0.231851772076098","0.217107360480378","0.246596183671817"
"Very important","2008","Rural Area","Female","695","0.20037944408304","0.186862885089412","0.213896003076668"
"Important","2008","Urban Area","Male","2037","0.309557109254893","0.297910566472251","0.321203652037535"
"Important","2008","Urban Area","Female","2165","0.294036066193384","0.283138823037184","0.304933309349584"
"Important","2008","Rural Area","Male","1155","0.360786837742857","0.344008539238292","0.377565136247422"
"Important","2008","Rural Area","Female","1233","0.351056211573456","0.334939016724793","0.36717340642212"
"Less important","2008","Urban Area","Male","1826","0.3212286167665","0.309465250214981","0.332991983318019"
"Less important","2008","Urban Area","Female","2173","0.339911882518505","0.328582422442217","0.351241342594792"
"Less important","2008","Rural Area","Male","830","0.281064499657291","0.265359147405742","0.29676985190884"
"Less important","2008","Rural Area","Female","953","0.27950997132838","0.264356566499948","0.294663376156812"
"Quite unimportant","2008","Urban Area","Male","891","0.169728082553421","0.160271161120393","0.179185003986449"
"Quite unimportant","2008","Urban Area","Female","1248","0.219022182451529","0.209130082795895","0.228914282107164"
"Quite unimportant","2008","Rural Area","Male","359","0.126296890523755","0.114691012835041","0.137902768212468"
"Quite unimportant","2008","Rural Area","Female","488","0.169054373015124","0.156398354732847","0.181710391297401"
"Very important","2009","Urban Area","Male","","","",""
"Very important","2009","Urban Area","Female","","","",""
"Very important","2009","Rural Area","Male","","","",""
"Very important","2009","Rural Area","Female","","","",""
"Important","2009","Urban Area","Male","","","",""
"Important","2009","Urban Area","Female","","","",""
"Important","2009","Rural Area","Male","","","",""
"Important","2009","Rural Area","Female","","","",""
"Less important","2009","Urban Area","Male","","","",""
"Less important","2009","Urban Area","Female","","","",""
"Less important","2009","Rural Area","Male","","","",""
"Less important","2009","Rural Area","Female","","","",""
"Quite unimportant","2009","Urban Area","Male","","","",""
"Quite unimportant","2009","Urban Area","Female","","","",""
"Quite unimportant","2009","Rural Area","Male","","","",""
"Quite unimportant","2009","Rural Area","Female","","","",""
"Very important","2010","Urban Area","Male","529","0.27066366393626","0.250795244836505","0.290532083036014"
"Very important","2010","Urban Area","Female","506","0.183956906434467","0.169664437810454","0.19824937505848"
"Very important","2010","Rural Area","Male","335","0.295064289380027","0.267530824525133","0.32259775423492"
"Very important","2010","Rural Area","Female","282","0.174854940380523","0.155702683219447","0.1940071975416"
"Important","2010","Urban Area","Male","713","0.361651456309423","0.340165313712234","0.383137598906613"
"Important","2010","Urban Area","Female","955","0.332107213117675","0.314733798563069","0.349480627672281"
"Important","2010","Rural Area","Male","399","0.380413511212577","0.351104125139795","0.40972289728536"
"Important","2010","Rural Area","Female","594","0.387000290634498","0.362441801854592","0.411558779414404"
"Less important","2010","Urban Area","Male","548","0.296132841058161","0.27571672873657","0.316548953379753"
"Less important","2010","Urban Area","Female","1001","0.348103730650051","0.330531121942644","0.365676339357458"
"Less important","2010","Rural Area","Male","259","0.259231752161373","0.232776429515721","0.285687074807025"
"Less important","2010","Rural Area","Female","467","0.325823557928505","0.302191916618567","0.349455199238443"
"Quite unimportant","2010","Urban Area","Male","131","0.0715520386961559","0.0600261559206127","0.083077921471699"
"Quite unimportant","2010","Urban Area","Female","361","0.135832149797807","0.123193723747501","0.148470575848113"
"Quite unimportant","2010","Rural Area","Male","61","0.065290447246023","0.0503765568193828","0.0802043376726632"
"Quite unimportant","2010","Rural Area","Female","168","0.112321211056474","0.0964000524491992","0.128242369663748"
"Very important","2011","Urban Area","Male","","","",""
"Very important","2011","Urban Area","Female","","","",""
"Very important","2011","Rural Area","Male","","","",""
"Very important","2011","Rural Area","Female","","","",""
"Important","2011","Urban Area","Male","","","",""
"Important","2011","Urban Area","Female","","","",""
"Important","2011","Rural Area","Male","","","",""
"Important","2011","Rural Area","Female","","","",""
"Less important","2011","Urban Area","Male","","","",""
"Less important","2011","Urban Area","Female","","","",""
"Less important","2011","Rural Area","Male","","","",""
"Less important","2011","Rural Area","Female","","","",""
"Quite unimportant","2011","Urban Area","Male","","","",""
"Quite unimportant","2011","Urban Area","Female","","","",""
"Quite unimportant","2011","Rural Area","Male","","","",""
"Quite unimportant","2011","Rural Area","Female","","","",""
"Very important","2012","Urban Area","Male","1749","0.200869963904772","0.192067888866852","0.209672038942693"
"Very important","2012","Urban Area","Female","1475","0.143849994234685","0.136858256350391","0.150841732118978"
"Very important","2012","Rural Area","Male","1262","0.244224484847132","0.231775224424867","0.256673745269397"
"Very important","2012","Rural Area","Female","1079","0.197413525785797","0.186751412851363","0.208075638720231"
"Important","2012","Urban Area","Male","2772","0.333198350733716","0.322842909870785","0.343553791596648"
"Important","2012","Urban Area","Female","3132","0.310307973889915","0.30109119110548","0.319524756674349"
"Important","2012","Rural Area","Male","1731","0.369247405945188","0.355263104051887","0.383231707838489"
"Important","2012","Rural Area","Female","1947","0.35154895938521","0.338759846765977","0.364338072004443"
"Less important","2012","Urban Area","Male","2297","0.298730755268244","0.288675312385968","0.308786198150521"
"Less important","2012","Urban Area","Female","3227","0.322413128397184","0.313101103416376","0.331725153377992"
"Less important","2012","Rural Area","Male","1079","0.245183415246404","0.232717654024447","0.257649176468361"
"Less important","2012","Rural Area","Female","1528","0.279813485108398","0.267789021272351","0.291837948944446"
"Quite unimportant","2012","Urban Area","Male","1141","0.167200930093267","0.159002922827479","0.175398937359056"
"Quite unimportant","2012","Urban Area","Female","1844","0.223428903478217","0.215130098278656","0.231727708677777"
"Quite unimportant","2012","Rural Area","Male","503","0.141344693961276","0.131249800828919","0.151439587093634"
"Quite unimportant","2012","Rural Area","Female","800","0.171224029720594","0.161133595866804","0.181314463574385"
"Very important","2013","Urban Area","Male","","","",""
"Very important","2013","Urban Area","Female","","","",""
"Very important","2013","Rural Area","Male","","","",""
"Very important","2013","Rural Area","Female","","","",""
"Important","2013","Urban Area","Male","","","",""
"Important","2013","Urban Area","Female","","","",""
"Important","2013","Rural Area","Male","","","",""
"Important","2013","Rural Area","Female","","","",""
"Less important","2013","Urban Area","Male","","","",""
"Less important","2013","Urban Area","Female","","","",""
"Less important","2013","Rural Area","Male","","","",""
"Less important","2013","Rural Area","Female","","","",""
"Quite unimportant","2013","Urban Area","Male","","","",""
"Quite unimportant","2013","Urban Area","Female","","","",""
"Quite unimportant","2013","Rural Area","Male","","","",""
"Quite unimportant","2013","Rural Area","Female","","","",""
"Very important","2014","Urban Area","Male","","","",""
"Very important","2014","Urban Area","Female","","","",""
"Very important","2014","Rural Area","Male","","","",""
"Very important","2014","Rural Area","Female","","","",""
"Important","2014","Urban Area","Male","","","",""
"Important","2014","Urban Area","Female","","","",""
"Important","2014","Rural Area","Male","","","",""
"Important","2014","Rural Area","Female","","","",""
"Less important","2014","Urban Area","Male","","","",""
"Less important","2014","Urban Area","Female","","","",""
"Less important","2014","Rural Area","Male","","","",""
"Less important","2014","Rural Area","Female","","","",""
"Quite unimportant","2014","Urban Area","Male","","","",""
"Quite unimportant","2014","Urban Area","Female","","","",""
"Quite unimportant","2014","Rural Area","Male","","","",""
"Quite unimportant","2014","Rural Area","Female","","","",""
"Very important","2015","Urban Area","Male","","","",""
"Very important","2015","Urban Area","Female","","","",""
"Very important","2015","Rural Area","Male","","","",""
"Very important","2015","Rural Area","Female","","","",""
"Important","2015","Urban Area","Male","","","",""
"Important","2015","Urban Area","Female","","","",""
"Important","2015","Rural Area","Male","","","",""
"Important","2015","Rural Area","Female","","","",""
"Less important","2015","Urban Area","Male","","","",""
"Less important","2015","Urban Area","Female","","","",""
"Less important","2015","Rural Area","Male","","","",""
"Less important","2015","Rural Area","Female","","","",""
"Quite unimportant","2015","Urban Area","Male","","","",""
"Quite unimportant","2015","Urban Area","Female","","","",""
"Quite unimportant","2015","Rural Area","Male","","","",""
"Quite unimportant","2015","Rural Area","Female","","","",""
"Very important","2016","Urban Area","Male","1598","0.200816229210537","0.191593451726243","0.210039006694831"
"Very important","2016","Urban Area","Female","1493","0.16340876894382","0.155622878884429","0.171194659003211"
"Very important","2016","Rural Area","Male","1105","0.252225354371172","0.238554995088137","0.265895713654206"
"Very important","2016","Rural Area","Female","909","0.196354407016868","0.18472869722525","0.207980116808485"
"Important","2016","Urban Area","Male","2563","0.339001537015931","0.328103706306688","0.349899367725173"
"Important","2016","Urban Area","Female","2805","0.316444422086601","0.306650659498475","0.326238184674727"
"Important","2016","Rural Area","Male","1477","0.356947312055571","0.341866472225833","0.372028151885309"
"Important","2016","Rural Area","Female","1710","0.36418997400687","0.350106994537703","0.378272953476037"
"Less important","2016","Urban Area","Male","2058","0.299656784074196","0.289110328710615","0.310203239437777"
"Less important","2016","Urban Area","Female","2731","0.307825369579214","0.298105196964981","0.317545542193447"
"Less important","2016","Rural Area","Male","872","0.247062092883229","0.233485749004896","0.260638436761562"
"Less important","2016","Rural Area","Female","1199","0.272540811900233","0.259509535491353","0.285572088309113"
"Quite unimportant","2016","Urban Area","Male","1029","0.160525449699336","0.152074321037429","0.168976578361244"
"Quite unimportant","2016","Urban Area","Female","1634","0.212321439390365","0.20370980921048","0.22093306957025"
"Quite unimportant","2016","Rural Area","Male","423","0.143765240690028","0.1327213127177","0.154809168662356"
"Quite unimportant","2016","Rural Area","Female","667","0.166914807076029","0.156001433859991","0.177828180292068"
