"plh0108","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Very important","1991","Schleswig-Holstein","indirect migration background","","","",""
"Very important","1991","Hamburg","no migration background","","","",""
"Very important","1991","Hamburg","direct migration background","","","",""
"Very important","1991","Hamburg","indirect migration background","","","",""
"Very important","1991","Lower Saxony","no migration background","","","",""
"Very important","1991","Lower Saxony","direct migration background","","","",""
"Very important","1991","Lower Saxony","indirect migration background","","","",""
"Very important","1991","Bremen","no migration background","","","",""
"Very important","1991","Bremen","direct migration background","","","",""
"Very important","1991","Bremen","indirect migration background","","","",""
"Very important","1991","North Rhine-Westphalia","no migration background","","","",""
"Very important","1991","North Rhine-Westphalia","direct migration background","","","",""
"Very important","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Very important","1991","Hesse","no migration background","","","",""
"Very important","1991","Hesse","direct migration background","","","",""
"Very important","1991","Hesse","indirect migration background","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Very important","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Very important","1991","Baden-Württemberg","no migration background","","","",""
"Very important","1991","Baden-Württemberg","direct migration background","","","",""
"Very important","1991","Baden-Württemberg","indirect migration background","","","",""
"Very important","1991","Bavaria","no migration background","","","",""
"Very important","1991","Bavaria","direct migration background","","","",""
"Very important","1991","Bavaria","indirect migration background","","","",""
"Very important","1991","Berlin","no migration background","","","",""
"Very important","1991","Berlin","direct migration background","","","",""
"Very important","1991","Berlin","indirect migration background","","","",""
"Very important","1991","Brandenburg","no migration background","","","",""
"Very important","1991","Brandenburg","direct migration background","","","",""
"Very important","1991","Brandenburg","indirect migration background","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Very important","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very important","1991","Saxony","no migration background","","","",""
"Very important","1991","Saxony","direct migration background","","","",""
"Very important","1991","Saxony","indirect migration background","","","",""
"Very important","1991","Saxony-Anhalt","no migration background","","","",""
"Very important","1991","Saxony-Anhalt","direct migration background","","","",""
"Very important","1991","Saxony-Anhalt","indirect migration background","","","",""
"Very important","1991","Thuringia","no migration background","","","",""
"Very important","1991","Thuringia","direct migration background","","","",""
"Very important","1991","Thuringia","indirect migration background","","","",""
"Important","1991","Schleswig-Holstein","no migration background","","","",""
"Important","1991","Schleswig-Holstein","direct migration background","","","",""
"Important","1991","Schleswig-Holstein","indirect migration background","","","",""
"Important","1991","Hamburg","no migration background","","","",""
"Important","1991","Hamburg","direct migration background","","","",""
"Important","1991","Hamburg","indirect migration background","","","",""
"Important","1991","Lower Saxony","no migration background","","","",""
"Important","1991","Lower Saxony","direct migration background","","","",""
"Important","1991","Lower Saxony","indirect migration background","","","",""
"Important","1991","Bremen","no migration background","","","",""
"Important","1991","Bremen","direct migration background","","","",""
"Important","1991","Bremen","indirect migration background","","","",""
"Important","1991","North Rhine-Westphalia","no migration background","","","",""
"Important","1991","North Rhine-Westphalia","direct migration background","","","",""
"Important","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Important","1991","Hesse","no migration background","","","",""
"Important","1991","Hesse","direct migration background","","","",""
"Important","1991","Hesse","indirect migration background","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Important","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Important","1991","Baden-Württemberg","no migration background","","","",""
"Important","1991","Baden-Württemberg","direct migration background","","","",""
"Important","1991","Baden-Württemberg","indirect migration background","","","",""
"Important","1991","Bavaria","no migration background","","","",""
"Important","1991","Bavaria","direct migration background","","","",""
"Important","1991","Bavaria","indirect migration background","","","",""
"Important","1991","Berlin","no migration background","","","",""
"Important","1991","Berlin","direct migration background","","","",""
"Important","1991","Berlin","indirect migration background","","","",""
"Important","1991","Brandenburg","no migration background","","","",""
"Important","1991","Brandenburg","direct migration background","","","",""
"Important","1991","Brandenburg","indirect migration background","","","",""
"Important","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Important","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Important","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Important","1991","Saxony","no migration background","","","",""
"Important","1991","Saxony","direct migration background","","","",""
"Important","1991","Saxony","indirect migration background","","","",""
"Important","1991","Saxony-Anhalt","no migration background","","","",""
"Important","1991","Saxony-Anhalt","direct migration background","","","",""
"Important","1991","Saxony-Anhalt","indirect migration background","","","",""
"Important","1991","Thuringia","no migration background","","","",""
"Important","1991","Thuringia","direct migration background","","","",""
"Important","1991","Thuringia","indirect migration background","","","",""
"Less important","1991","Schleswig-Holstein","no migration background","","","",""
"Less important","1991","Schleswig-Holstein","direct migration background","","","",""
"Less important","1991","Schleswig-Holstein","indirect migration background","","","",""
"Less important","1991","Hamburg","no migration background","","","",""
"Less important","1991","Hamburg","direct migration background","","","",""
"Less important","1991","Hamburg","indirect migration background","","","",""
"Less important","1991","Lower Saxony","no migration background","","","",""
"Less important","1991","Lower Saxony","direct migration background","","","",""
"Less important","1991","Lower Saxony","indirect migration background","","","",""
"Less important","1991","Bremen","no migration background","","","",""
"Less important","1991","Bremen","direct migration background","","","",""
"Less important","1991","Bremen","indirect migration background","","","",""
"Less important","1991","North Rhine-Westphalia","no migration background","","","",""
"Less important","1991","North Rhine-Westphalia","direct migration background","","","",""
"Less important","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Less important","1991","Hesse","no migration background","","","",""
"Less important","1991","Hesse","direct migration background","","","",""
"Less important","1991","Hesse","indirect migration background","","","",""
"Less important","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Less important","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Less important","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Less important","1991","Baden-Württemberg","no migration background","","","",""
"Less important","1991","Baden-Württemberg","direct migration background","","","",""
"Less important","1991","Baden-Württemberg","indirect migration background","","","",""
"Less important","1991","Bavaria","no migration background","","","",""
"Less important","1991","Bavaria","direct migration background","","","",""
"Less important","1991","Bavaria","indirect migration background","","","",""
"Less important","1991","Berlin","no migration background","","","",""
"Less important","1991","Berlin","direct migration background","","","",""
"Less important","1991","Berlin","indirect migration background","","","",""
"Less important","1991","Brandenburg","no migration background","","","",""
"Less important","1991","Brandenburg","direct migration background","","","",""
"Less important","1991","Brandenburg","indirect migration background","","","",""
"Less important","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Less important","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Less important","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Less important","1991","Saxony","no migration background","","","",""
"Less important","1991","Saxony","direct migration background","","","",""
"Less important","1991","Saxony","indirect migration background","","","",""
"Less important","1991","Saxony-Anhalt","no migration background","","","",""
"Less important","1991","Saxony-Anhalt","direct migration background","","","",""
"Less important","1991","Saxony-Anhalt","indirect migration background","","","",""
"Less important","1991","Thuringia","no migration background","","","",""
"Less important","1991","Thuringia","direct migration background","","","",""
"Less important","1991","Thuringia","indirect migration background","","","",""
"Quite unimportant","1991","Schleswig-Holstein","no migration background","","","",""
"Quite unimportant","1991","Schleswig-Holstein","direct migration background","","","",""
"Quite unimportant","1991","Schleswig-Holstein","indirect migration background","","","",""
"Quite unimportant","1991","Hamburg","no migration background","","","",""
"Quite unimportant","1991","Hamburg","direct migration background","","","",""
"Quite unimportant","1991","Hamburg","indirect migration background","","","",""
"Quite unimportant","1991","Lower Saxony","no migration background","","","",""
"Quite unimportant","1991","Lower Saxony","direct migration background","","","",""
"Quite unimportant","1991","Lower Saxony","indirect migration background","","","",""
"Quite unimportant","1991","Bremen","no migration background","","","",""
"Quite unimportant","1991","Bremen","direct migration background","","","",""
"Quite unimportant","1991","Bremen","indirect migration background","","","",""
"Quite unimportant","1991","North Rhine-Westphalia","no migration background","","","",""
"Quite unimportant","1991","North Rhine-Westphalia","direct migration background","","","",""
"Quite unimportant","1991","North Rhine-Westphalia","indirect migration background","","","",""
"Quite unimportant","1991","Hesse","no migration background","","","",""
"Quite unimportant","1991","Hesse","direct migration background","","","",""
"Quite unimportant","1991","Hesse","indirect migration background","","","",""
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Quite unimportant","1991","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Quite unimportant","1991","Baden-Württemberg","no migration background","","","",""
"Quite unimportant","1991","Baden-Württemberg","direct migration background","","","",""
"Quite unimportant","1991","Baden-Württemberg","indirect migration background","","","",""
"Quite unimportant","1991","Bavaria","no migration background","","","",""
"Quite unimportant","1991","Bavaria","direct migration background","","","",""
"Quite unimportant","1991","Bavaria","indirect migration background","","","",""
"Quite unimportant","1991","Berlin","no migration background","","","",""
"Quite unimportant","1991","Berlin","direct migration background","","","",""
"Quite unimportant","1991","Berlin","indirect migration background","","","",""
"Quite unimportant","1991","Brandenburg","no migration background","","","",""
"Quite unimportant","1991","Brandenburg","direct migration background","","","",""
"Quite unimportant","1991","Brandenburg","indirect migration background","","","",""
"Quite unimportant","1991","Mecklenburg-Western Pomerania","no migration background","","","",""
"Quite unimportant","1991","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Quite unimportant","1991","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Quite unimportant","1991","Saxony","no migration background","","","",""
"Quite unimportant","1991","Saxony","direct migration background","","","",""
"Quite unimportant","1991","Saxony","indirect migration background","","","",""
"Quite unimportant","1991","Saxony-Anhalt","no migration background","","","",""
"Quite unimportant","1991","Saxony-Anhalt","direct migration background","","","",""
"Quite unimportant","1991","Saxony-Anhalt","indirect migration background","","","",""
"Quite unimportant","1991","Thuringia","no migration background","","","",""
"Quite unimportant","1991","Thuringia","direct migration background","","","",""
"Quite unimportant","1991","Thuringia","indirect migration background","","","",""
"Very important","1992","Schleswig-Holstein","no migration background","52","0.227514960440105","0.173569597800933","0.281460323079277"
"Very important","1992","Schleswig-Holstein","direct migration background","2","","",""
"Very important","1992","Schleswig-Holstein","indirect migration background","","","",""
"Very important","1992","Hamburg","no migration background","9","","",""
"Very important","1992","Hamburg","direct migration background","1","","",""
"Very important","1992","Hamburg","indirect migration background","","","",""
"Very important","1992","Lower Saxony","no migration background","195","0.239925914468666","0.210259975469376","0.269591853467957"
"Very important","1992","Lower Saxony","direct migration background","10","","",""
"Very important","1992","Lower Saxony","indirect migration background","2","","",""
"Very important","1992","Bremen","no migration background","14","","",""
"Very important","1992","Bremen","direct migration background","2","","",""
"Very important","1992","Bremen","indirect migration background","","","",""
"Very important","1992","North Rhine-Westphalia","no migration background","313","0.174752053793416","0.15706554229432","0.192438565292513"
"Very important","1992","North Rhine-Westphalia","direct migration background","29","","",""
"Very important","1992","North Rhine-Westphalia","indirect migration background","2","","",""
"Very important","1992","Hesse","no migration background","125","0.205843242999116","0.173107612617944","0.238578873380288"
"Very important","1992","Hesse","direct migration background","13","","",""
"Very important","1992","Hesse","indirect migration background","","","",""
"Very important","1992","Rhineland-Palatinate,Saarland","no migration background","164","0.275602831096599","0.237382130042892","0.313823532150305"
"Very important","1992","Rhineland-Palatinate,Saarland","direct migration background","5","","",""
"Very important","1992","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Very important","1992","Baden-Württemberg","no migration background","266","0.252298608591136","0.225160969404265","0.279436247778007"
"Very important","1992","Baden-Württemberg","direct migration background","32","0.318282852157086","0.230022647140273","0.406543057173898"
"Very important","1992","Baden-Württemberg","indirect migration background","4","","",""
"Very important","1992","Bavaria","no migration background","330","0.263285490795184","0.238511166254728","0.28805981533564"
"Very important","1992","Bavaria","direct migration background","30","0.388390449765523","0.280229077154829","0.496551822376216"
"Very important","1992","Bavaria","indirect migration background","3","","",""
"Very important","1992","Berlin","no migration background","43","0.0675328807411368","0.0447733107769804","0.0902924507052932"
"Very important","1992","Berlin","direct migration background","2","","",""
"Very important","1992","Berlin","indirect migration background","","","",""
"Very important","1992","Brandenburg","no migration background","136","0.21043192799835","0.17880271703475","0.242061138961951"
"Very important","1992","Brandenburg","direct migration background","3","","",""
"Very important","1992","Brandenburg","indirect migration background","","","",""
"Very important","1992","Mecklenburg-Western Pomerania","no migration background","89","0.2168440402946","0.176358081490057","0.257329999099144"
"Very important","1992","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"Very important","1992","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very important","1992","Saxony","no migration background","223","0.176073201731471","0.153636179119215","0.198510224343728"
"Very important","1992","Saxony","direct migration background","9","","",""
"Very important","1992","Saxony","indirect migration background","","","",""
"Very important","1992","Saxony-Anhalt","no migration background","179","0.220924648103241","0.190972624775602","0.25087667143088"
"Very important","1992","Saxony-Anhalt","direct migration background","3","","",""
"Very important","1992","Saxony-Anhalt","indirect migration background","","","",""
"Very important","1992","Thuringia","no migration background","195","0.263719459124901","0.229921984558246","0.297516933691556"
"Very important","1992","Thuringia","direct migration background","4","","",""
"Very important","1992","Thuringia","indirect migration background","","","",""
"Important","1992","Schleswig-Holstein","no migration background","79","0.345094051649165","0.28392069620284","0.40626740709549"
"Important","1992","Schleswig-Holstein","direct migration background","2","","",""
"Important","1992","Schleswig-Holstein","indirect migration background","","","",""
"Important","1992","Hamburg","no migration background","23","","",""
"Important","1992","Hamburg","direct migration background","2","","",""
"Important","1992","Hamburg","indirect migration background","1","","",""
"Important","1992","Lower Saxony","no migration background","252","0.296937188794351","0.265196166024163","0.32867821156454"
"Important","1992","Lower Saxony","direct migration background","9","","",""
"Important","1992","Lower Saxony","indirect migration background","1","","",""
"Important","1992","Bremen","no migration background","26","","",""
"Important","1992","Bremen","direct migration background","3","","",""
"Important","1992","Bremen","indirect migration background","","","",""
"Important","1992","North Rhine-Westphalia","no migration background","563","0.3033711156608","0.281960622853497","0.324781608468104"
"Important","1992","North Rhine-Westphalia","direct migration background","32","0.274190055902511","0.185413246840665","0.362966864964356"
"Important","1992","North Rhine-Westphalia","indirect migration background","4","","",""
"Important","1992","Hesse","no migration background","214","0.358750780064977","0.319917047544229","0.397584512585725"
"Important","1992","Hesse","direct migration background","19","","",""
"Important","1992","Hesse","indirect migration background","2","","",""
"Important","1992","Rhineland-Palatinate,Saarland","no migration background","222","0.440594461472609","0.398127485444297","0.483061437500921"
"Important","1992","Rhineland-Palatinate,Saarland","direct migration background","8","","",""
"Important","1992","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Important","1992","Baden-Württemberg","no migration background","348","0.355711231316418","0.325799633612725","0.385622829020112"
"Important","1992","Baden-Württemberg","direct migration background","35","0.290017758556938","0.204038787978177","0.375996729135699"
"Important","1992","Baden-Württemberg","indirect migration background","3","","",""
"Important","1992","Bavaria","no migration background","401","0.310155818237915","0.284136002496315","0.336175633979515"
"Important","1992","Bavaria","direct migration background","23","","",""
"Important","1992","Bavaria","indirect migration background","5","","",""
"Important","1992","Berlin","no migration background","55","0.137373908628448","0.106152458313813","0.168595358943084"
"Important","1992","Berlin","direct migration background","2","","",""
"Important","1992","Berlin","indirect migration background","","","",""
"Important","1992","Brandenburg","no migration background","157","0.234071849180882","0.201216479312025","0.266927219049739"
"Important","1992","Brandenburg","direct migration background","4","","",""
"Important","1992","Brandenburg","indirect migration background","1","","",""
"Important","1992","Mecklenburg-Western Pomerania","no migration background","101","0.228914278371393","0.18763858982062","0.270189966922167"
