"plh0108","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"Quite unimportant","1992","Not Employed","Urban Area","583","0.291712890328631","0.272830020895349","0.310595759761913"
"Quite unimportant","1992","Not Employed","Rural Area","285","0.262094573665433","0.237666299695763","0.286522847635103"
"Quite unimportant","1992","Employed","Urban Area","626","0.143135542067895","0.132877030515426","0.153394053620364"
"Quite unimportant","1992","Employed","Rural Area","266","0.0964621052184262","0.0856856153822492","0.107238595054603"
"Very important","1993","Not Employed","Urban Area","","","",""
"Very important","1993","Not Employed","Rural Area","","","",""
"Very important","1993","Employed","Urban Area","","","",""
"Very important","1993","Employed","Rural Area","","","",""
"Important","1993","Not Employed","Urban Area","","","",""
"Important","1993","Not Employed","Rural Area","","","",""
"Important","1993","Employed","Urban Area","","","",""
"Important","1993","Employed","Rural Area","","","",""
"Less important","1993","Not Employed","Urban Area","","","",""
"Less important","1993","Not Employed","Rural Area","","","",""
"Less important","1993","Employed","Urban Area","","","",""
"Less important","1993","Employed","Rural Area","","","",""
"Quite unimportant","1993","Not Employed","Urban Area","","","",""
"Quite unimportant","1993","Not Employed","Rural Area","","","",""
"Quite unimportant","1993","Employed","Urban Area","","","",""
"Quite unimportant","1993","Employed","Rural Area","","","",""
"Very important","1994","Not Employed","Urban Area","","","",""
"Very important","1994","Not Employed","Rural Area","","","",""
"Very important","1994","Employed","Urban Area","","","",""
"Very important","1994","Employed","Rural Area","","","",""
"Important","1994","Not Employed","Urban Area","","","",""
"Important","1994","Not Employed","Rural Area","","","",""
"Important","1994","Employed","Urban Area","","","",""
"Important","1994","Employed","Rural Area","","","",""
"Less important","1994","Not Employed","Urban Area","","","",""
"Less important","1994","Not Employed","Rural Area","","","",""
"Less important","1994","Employed","Urban Area","","","",""
"Less important","1994","Employed","Rural Area","","","",""
"Quite unimportant","1994","Not Employed","Urban Area","","","",""
"Quite unimportant","1994","Not Employed","Rural Area","","","",""
"Quite unimportant","1994","Employed","Urban Area","","","",""
"Quite unimportant","1994","Employed","Rural Area","","","",""
"Very important","1995","Not Employed","Urban Area","577","0.209620986632955","0.193890299650731","0.225351673615178"
"Very important","1995","Not Employed","Rural Area","394","0.27010219633322","0.247473523143694","0.292730869522746"
"Very important","1995","Employed","Urban Area","920","0.207416982068352","0.195492150836989","0.219341813299714"
"Very important","1995","Employed","Rural Area","786","0.279789485527576","0.262876136216006","0.296702834839147"
"Important","1995","Not Employed","Urban Area","751","0.286389984157021","0.268918814136164","0.303861154177877"
"Important","1995","Not Employed","Rural Area","472","0.312470049405331","0.288848193660177","0.336091905150484"
"Important","1995","Employed","Urban Area","1439","0.319367116021489","0.305654848849199","0.333079383193779"
"Important","1995","Employed","Rural Area","974","0.35512242442907","0.337091753758715","0.373153095099425"
"Less important","1995","Not Employed","Urban Area","680","0.253994461276618","0.237171759037988","0.270817163515248"
"Less important","1995","Not Employed","Rural Area","332","0.194082435977838","0.173926524994136","0.21423834696154"
"Less important","1995","Employed","Urban Area","1625","0.362229365758521","0.348093194712958","0.376365536804083"
"Less important","1995","Employed","Rural Area","807","0.309552494168804","0.292133756393896","0.326971231943712"
"Quite unimportant","1995","Not Employed","Urban Area","564","0.249994567933406","0.233260169716423","0.26672896615039"
"Quite unimportant","1995","Not Employed","Rural Area","281","0.223345318283611","0.202119403664734","0.244571232902489"
"Quite unimportant","1995","Employed","Urban Area","457","0.110986536151638","0.101748130618886","0.120224941684391"
"Quite unimportant","1995","Employed","Rural Area","139","0.0555355958745495","0.0469065513450541","0.0641646404040449"
"Very important","1996","Not Employed","Urban Area","","","",""
"Very important","1996","Not Employed","Rural Area","","","",""
"Very important","1996","Employed","Urban Area","","","",""
"Very important","1996","Employed","Rural Area","","","",""
"Important","1996","Not Employed","Urban Area","","","",""
"Important","1996","Not Employed","Rural Area","","","",""
"Important","1996","Employed","Urban Area","","","",""
"Important","1996","Employed","Rural Area","","","",""
"Less important","1996","Not Employed","Urban Area","","","",""
"Less important","1996","Not Employed","Rural Area","","","",""
"Less important","1996","Employed","Urban Area","","","",""
"Less important","1996","Employed","Rural Area","","","",""
"Quite unimportant","1996","Not Employed","Urban Area","","","",""
"Quite unimportant","1996","Not Employed","Rural Area","","","",""
"Quite unimportant","1996","Employed","Urban Area","","","",""
"Quite unimportant","1996","Employed","Rural Area","","","",""
"Very important","1997","Not Employed","Urban Area","","","",""
"Very important","1997","Not Employed","Rural Area","","","",""
"Very important","1997","Employed","Urban Area","","","",""
"Very important","1997","Employed","Rural Area","","","",""
"Important","1997","Not Employed","Urban Area","","","",""
"Important","1997","Not Employed","Rural Area","","","",""
"Important","1997","Employed","Urban Area","","","",""
"Important","1997","Employed","Rural Area","","","",""
"Less important","1997","Not Employed","Urban Area","","","",""
"Less important","1997","Not Employed","Rural Area","","","",""
"Less important","1997","Employed","Urban Area","","","",""
"Less important","1997","Employed","Rural Area","","","",""
"Quite unimportant","1997","Not Employed","Urban Area","","","",""
"Quite unimportant","1997","Not Employed","Rural Area","","","",""
"Quite unimportant","1997","Employed","Urban Area","","","",""
"Quite unimportant","1997","Employed","Rural Area","","","",""
"Very important","1998","Not Employed","Urban Area","","","",""
"Very important","1998","Not Employed","Rural Area","","","",""
"Very important","1998","Employed","Urban Area","","","",""
"Very important","1998","Employed","Rural Area","","","",""
"Important","1998","Not Employed","Urban Area","","","",""
"Important","1998","Not Employed","Rural Area","","","",""
"Important","1998","Employed","Urban Area","","","",""
"Important","1998","Employed","Rural Area","","","",""
"Less important","1998","Not Employed","Urban Area","","","",""
"Less important","1998","Not Employed","Rural Area","","","",""
"Less important","1998","Employed","Urban Area","","","",""
"Less important","1998","Employed","Rural Area","","","",""
"Quite unimportant","1998","Not Employed","Urban Area","","","",""
"Quite unimportant","1998","Not Employed","Rural Area","","","",""
"Quite unimportant","1998","Employed","Urban Area","","","",""
"Quite unimportant","1998","Employed","Rural Area","","","",""
"Very important","1999","Not Employed","Urban Area","","","",""
"Very important","1999","Not Employed","Rural Area","","","",""
"Very important","1999","Employed","Urban Area","","","",""
"Very important","1999","Employed","Rural Area","","","",""
"Important","1999","Not Employed","Urban Area","","","",""
"Important","1999","Not Employed","Rural Area","","","",""
"Important","1999","Employed","Urban Area","","","",""
"Important","1999","Employed","Rural Area","","","",""
"Less important","1999","Not Employed","Urban Area","","","",""
"Less important","1999","Not Employed","Rural Area","","","",""
"Less important","1999","Employed","Urban Area","","","",""
"Less important","1999","Employed","Rural Area","","","",""
"Quite unimportant","1999","Not Employed","Urban Area","","","",""
"Quite unimportant","1999","Not Employed","Rural Area","","","",""
"Quite unimportant","1999","Employed","Urban Area","","","",""
"Quite unimportant","1999","Employed","Rural Area","","","",""
"Very important","2000","Not Employed","Urban Area","","","",""
"Very important","2000","Not Employed","Rural Area","","","",""
"Very important","2000","Employed","Urban Area","","","",""
"Very important","2000","Employed","Rural Area","","","",""
"Important","2000","Not Employed","Urban Area","","","",""
"Important","2000","Not Employed","Rural Area","","","",""
"Important","2000","Employed","Urban Area","","","",""
"Important","2000","Employed","Rural Area","","","",""
"Less important","2000","Not Employed","Urban Area","","","",""
"Less important","2000","Not Employed","Rural Area","","","",""
"Less important","2000","Employed","Urban Area","","","",""
"Less important","2000","Employed","Rural Area","","","",""
"Quite unimportant","2000","Not Employed","Urban Area","","","",""
"Quite unimportant","2000","Not Employed","Rural Area","","","",""
"Quite unimportant","2000","Employed","Urban Area","","","",""
"Quite unimportant","2000","Employed","Rural Area","","","",""
"Very important","2001","Not Employed","Urban Area","","","",""
"Very important","2001","Not Employed","Rural Area","","","",""
"Very important","2001","Employed","Urban Area","","","",""
"Very important","2001","Employed","Rural Area","","","",""
"Important","2001","Not Employed","Urban Area","","","",""
"Important","2001","Not Employed","Rural Area","","","",""
"Important","2001","Employed","Urban Area","","","",""
"Important","2001","Employed","Rural Area","","","",""
"Less important","2001","Not Employed","Urban Area","","","",""
"Less important","2001","Not Employed","Rural Area","","","",""
"Less important","2001","Employed","Urban Area","","","",""
"Less important","2001","Employed","Rural Area","","","",""
"Quite unimportant","2001","Not Employed","Urban Area","","","",""
"Quite unimportant","2001","Not Employed","Rural Area","","","",""
"Quite unimportant","2001","Employed","Urban Area","","","",""
"Quite unimportant","2001","Employed","Rural Area","","","",""
"Very important","2002","Not Employed","Urban Area","","","",""
"Very important","2002","Not Employed","Rural Area","","","",""
"Very important","2002","Employed","Urban Area","","","",""
"Very important","2002","Employed","Rural Area","","","",""
"Important","2002","Not Employed","Urban Area","","","",""
"Important","2002","Not Employed","Rural Area","","","",""
"Important","2002","Employed","Urban Area","","","",""
"Important","2002","Employed","Rural Area","","","",""
"Less important","2002","Not Employed","Urban Area","","","",""
"Less important","2002","Not Employed","Rural Area","","","",""
"Less important","2002","Employed","Urban Area","","","",""
"Less important","2002","Employed","Rural Area","","","",""
"Quite unimportant","2002","Not Employed","Urban Area","","","",""
"Quite unimportant","2002","Not Employed","Rural Area","","","",""
"Quite unimportant","2002","Employed","Urban Area","","","",""
"Quite unimportant","2002","Employed","Rural Area","","","",""
"Very important","2003","Not Employed","Urban Area","","","",""
"Very important","2003","Not Employed","Rural Area","","","",""
"Very important","2003","Employed","Urban Area","","","",""
"Very important","2003","Employed","Rural Area","","","",""
"Important","2003","Not Employed","Urban Area","","","",""
"Important","2003","Not Employed","Rural Area","","","",""
"Important","2003","Employed","Urban Area","","","",""
"Important","2003","Employed","Rural Area","","","",""
"Less important","2003","Not Employed","Urban Area","","","",""
"Less important","2003","Not Employed","Rural Area","","","",""
"Less important","2003","Employed","Urban Area","","","",""
"Less important","2003","Employed","Rural Area","","","",""
"Quite unimportant","2003","Not Employed","Urban Area","","","",""
"Quite unimportant","2003","Not Employed","Rural Area","","","",""
"Quite unimportant","2003","Employed","Urban Area","","","",""
"Quite unimportant","2003","Employed","Rural Area","","","",""
"Very important","2004","Not Employed","Urban Area","1242","0.229110485740005","0.21786385959789","0.240357111882119"
"Very important","2004","Not Employed","Rural Area","704","0.244157478578922","0.227971652452822","0.260343304705022"
"Very important","2004","Employed","Urban Area","2012","0.201254138994468","0.192988724859278","0.209519553129658"
"Very important","2004","Employed","Rural Area","1218","0.274095727913767","0.260939712666693","0.287251743160841"
"Important","2004","Not Employed","Urban Area","1674","0.289329896904323","0.277195047657168","0.301464746151478"
"Important","2004","Not Employed","Rural Area","914","0.325713682463872","0.308056379455785","0.343370985471959"
"Important","2004","Employed","Urban Area","3057","0.310614352484981","0.301074761024024","0.320153943945938"
"Important","2004","Employed","Rural Area","1609","0.345349838147128","0.331325969773923","0.359373706520334"
"Less important","2004","Not Employed","Urban Area","1391","0.240917322051","0.229473205807578","0.252361438294422"
"Less important","2004","Not Employed","Rural Area","645","0.242195523426736","0.22605395119194","0.258337095661532"
"Less important","2004","Employed","Urban Area","2915","0.349090101367632","0.339263188551505","0.35891701418376"
"Less important","2004","Employed","Rural Area","1247","0.287388622391213","0.27404128249943","0.300735962282996"
"Quite unimportant","2004","Not Employed","Urban Area","1057","0.240642295304672","0.229202641308059","0.252081949301285"
"Quite unimportant","2004","Not Employed","Rural Area","443","0.18793331553047","0.17321419269748","0.20265243836346"
"Quite unimportant","2004","Employed","Urban Area","1055","0.139041407152918","0.131908753970265","0.146174060335572"
"Quite unimportant","2004","Employed","Rural Area","342","0.0931658115478917","0.0845929504548043","0.101738672640979"
"Very important","2005","Not Employed","Urban Area","","","",""
"Very important","2005","Not Employed","Rural Area","","","",""
"Very important","2005","Employed","Urban Area","","","",""
"Very important","2005","Employed","Rural Area","","","",""
"Important","2005","Not Employed","Urban Area","","","",""
"Important","2005","Not Employed","Rural Area","","","",""
"Important","2005","Employed","Urban Area","","","",""
"Important","2005","Employed","Rural Area","","","",""
"Less important","2005","Not Employed","Urban Area","","","",""
"Less important","2005","Not Employed","Rural Area","","","",""
"Less important","2005","Employed","Urban Area","","","",""
"Less important","2005","Employed","Rural Area","","","",""
"Quite unimportant","2005","Not Employed","Urban Area","","","",""
"Quite unimportant","2005","Not Employed","Rural Area","","","",""
"Quite unimportant","2005","Employed","Urban Area","","","",""
"Quite unimportant","2005","Employed","Rural Area","","","",""
"Very important","2006","Not Employed","Urban Area","","","",""
"Very important","2006","Not Employed","Rural Area","","","",""
"Very important","2006","Employed","Urban Area","","","",""
"Very important","2006","Employed","Rural Area","","","",""
"Important","2006","Not Employed","Urban Area","","","",""
"Important","2006","Not Employed","Rural Area","","","",""
"Important","2006","Employed","Urban Area","","","",""
"Important","2006","Employed","Rural Area","","","",""
"Less important","2006","Not Employed","Urban Area","","","",""
"Less important","2006","Not Employed","Rural Area","","","",""
"Less important","2006","Employed","Urban Area","","","",""
"Less important","2006","Employed","Rural Area","","","",""
"Quite unimportant","2006","Not Employed","Urban Area","","","",""
"Quite unimportant","2006","Not Employed","Rural Area","","","",""
"Quite unimportant","2006","Employed","Urban Area","","","",""
"Quite unimportant","2006","Employed","Rural Area","","","",""
"Very important","2007","Not Employed","Urban Area","","","",""
"Very important","2007","Not Employed","Rural Area","","","",""
"Very important","2007","Employed","Urban Area","","","",""
"Very important","2007","Employed","Rural Area","","","",""
"Important","2007","Not Employed","Urban Area","","","",""
"Important","2007","Not Employed","Rural Area","","","",""
"Important","2007","Employed","Urban Area","","","",""
"Important","2007","Employed","Rural Area","","","",""
"Less important","2007","Not Employed","Urban Area","","","",""
"Less important","2007","Not Employed","Rural Area","","","",""
"Less important","2007","Employed","Urban Area","","","",""
"Less important","2007","Employed","Rural Area","","","",""
"Quite unimportant","2007","Not Employed","Urban Area","","","",""
"Quite unimportant","2007","Not Employed","Rural Area","","","",""
"Quite unimportant","2007","Employed","Urban Area","","","",""
"Quite unimportant","2007","Employed","Rural Area","","","",""
"Very important","2008","Not Employed","Urban Area","947","0.176858331167803","0.166123554830367","0.187593107505239"
"Very important","2008","Not Employed","Rural Area","590","0.209215967892546","0.193397748589284","0.225034187195807"
"Very important","2008","Employed","Urban Area","1481","0.169932463193187","0.161658424978832","0.178206501407541"
"Very important","2008","Employed","Rural Area","908","0.219816774096972","0.206944549092745","0.232688999101199"
"Important","2008","Not Employed","Urban Area","1493","0.27800458577676","0.265399780386823","0.290609391166696"
"Important","2008","Not Employed","Rural Area","865","0.339242150894675","0.320829882279488","0.357654419509861"
"Important","2008","Employed","Urban Area","2709","0.316763995162571","0.306515126928573","0.32701286339657"
"Important","2008","Employed","Rural Area","1523","0.366354267088108","0.35137816514683","0.381330369029385"
"Less important","2008","Not Employed","Urban Area","1265","0.271708429650167","0.259192960236421","0.284223899063914"
"Less important","2008","Not Employed","Rural Area","583","0.222741193851807","0.206559859570103","0.238922528133511"
"Less important","2008","Employed","Urban Area","2734","0.368704588243546","0.358075935480807","0.379333241006285"
"Less important","2008","Employed","Rural Area","1200","0.316998365603192","0.302535169119893","0.331461562086491"
"Quite unimportant","2008","Not Employed","Urban Area","1148","0.27342865340527","0.260888464158119","0.285968842652421"
"Quite unimportant","2008","Not Employed","Rural Area","502","0.228800687360973","0.212464781876464","0.245136592845481"
"Quite unimportant","2008","Employed","Urban Area","991","0.144598953400696","0.136850944787273","0.152346962014119"
"Quite unimportant","2008","Employed","Rural Area","345","0.0968305932117282","0.0876384706035425","0.106022715819914"
"Very important","2009","Not Employed","Urban Area","","","",""
"Very important","2009","Not Employed","Rural Area","","","",""
"Very important","2009","Employed","Urban Area","","","",""
"Very important","2009","Employed","Rural Area","","","",""
"Important","2009","Not Employed","Urban Area","","","",""
"Important","2009","Not Employed","Rural Area","","","",""
"Important","2009","Employed","Urban Area","","","",""
"Important","2009","Employed","Rural Area","","","",""
"Less important","2009","Not Employed","Urban Area","","","",""
"Less important","2009","Not Employed","Rural Area","","","",""
"Less important","2009","Employed","Urban Area","","","",""
"Less important","2009","Employed","Rural Area","","","",""
"Quite unimportant","2009","Not Employed","Urban Area","","","",""
"Quite unimportant","2009","Not Employed","Rural Area","","","",""
"Quite unimportant","2009","Employed","Urban Area","","","",""
"Quite unimportant","2009","Employed","Rural Area","","","",""
"Very important","2010","Not Employed","Urban Area","331","0.253347711322999","0.230300269078836","0.276395153567162"
"Very important","2010","Not Employed","Rural Area","143","0.18042586771844","0.15223953379456","0.20861220164232"
"Very important","2010","Employed","Urban Area","704","0.208277061973854","0.194579155165444","0.221974968782264"
"Very important","2010","Employed","Rural Area","474","0.245340972308143","0.225733452892934","0.264948491723352"
"Important","2010","Not Employed","Urban Area","468","0.334083723930612","0.309089335415686","0.359078112445538"
"Important","2010","Not Employed","Rural Area","289","0.41177282477826","0.37569864600779","0.447847003548731"
"Important","2010","Employed","Urban Area","1200","0.34965744288831","0.333571765742248","0.365743120034372"
"Important","2010","Employed","Rural Area","704","0.374137160667996","0.352086722041174","0.396187599294818"
"Less important","2010","Not Employed","Urban Area","446","0.318154496045481","0.293473250917556","0.342835741173407"
"Less important","2010","Not Employed","Rural Area","210","0.297939545772762","0.264416273749377","0.331462817796147"
"Less important","2010","Employed","Urban Area","1103","0.328548989388769","0.312705380762807","0.344392598014732"
"Less important","2010","Employed","Rural Area","516","0.295677191914289","0.274882283330396","0.316472100498181"
"Quite unimportant","2010","Not Employed","Urban Area","123","0.0944140687009074","0.078919188151296","0.109908949250519"
"Quite unimportant","2010","Not Employed","Rural Area","73","0.109861761730537","0.0869400483073206","0.132783475153754"
"Quite unimportant","2010","Employed","Urban Area","369","0.113516505749067","0.102815817637702","0.124217193860431"
"Quite unimportant","2010","Employed","Rural Area","156","0.0848446751095722","0.0721470667469881","0.0975422834721563"
"Very important","2011","Not Employed","Urban Area","","","",""
"Very important","2011","Not Employed","Rural Area","","","",""
"Very important","2011","Employed","Urban Area","","","",""
"Very important","2011","Employed","Rural Area","","","",""
"Important","2011","Not Employed","Urban Area","","","",""
"Important","2011","Not Employed","Rural Area","","","",""
"Important","2011","Employed","Urban Area","","","",""
"Important","2011","Employed","Rural Area","","","",""
"Less important","2011","Not Employed","Urban Area","","","",""
"Less important","2011","Not Employed","Rural Area","","","",""
"Less important","2011","Employed","Urban Area","","","",""
"Less important","2011","Employed","Rural Area","","","",""
"Quite unimportant","2011","Not Employed","Urban Area","","","",""
"Quite unimportant","2011","Not Employed","Rural Area","","","",""
"Quite unimportant","2011","Employed","Urban Area","","","",""
"Quite unimportant","2011","Employed","Rural Area","","","",""
"Very important","2012","Not Employed","Urban Area","1136","0.171805403979271","0.162397799427315","0.181213008531226"
"Very important","2012","Not Employed","Rural Area","805","0.217112394583744","0.203492655849318","0.230732133318171"
"Very important","2012","Employed","Urban Area","2088","0.171348146179499","0.164449520305132","0.178246772053866"
"Very important","2012","Employed","Rural Area","1536","0.222343659735834","0.212163392261722","0.232523927209947"
"Important","2012","Not Employed","Urban Area","1961","0.308633843550252","0.297113371379812","0.320154315720691"
"Important","2012","Not Employed","Rural Area","1259","0.350483275197154","0.334721483714204","0.366245066680104"
"Important","2012","Employed","Urban Area","3943","0.328992205425623","0.320390324594812","0.337594086256435"
"Important","2012","Employed","Rural Area","2419","0.36603850808086","0.354244870360355","0.377832145801365"
"Less important","2012","Not Employed","Urban Area","1679","0.259252391869828","0.248323126722357","0.2701816570173"
"Less important","2012","Not Employed","Rural Area","808","0.222531531558643","0.208790671077219","0.236272392040067"
"Less important","2012","Employed","Urban Area","3845","0.341551290249703","0.332869170424877","0.350233410074529"
"Less important","2012","Employed","Rural Area","1799","0.286774103189995","0.275701838170663","0.297846368209328"
"Quite unimportant","2012","Not Employed","Urban Area","1400","0.260308360600649","0.249364668622679","0.271252052578619"
"Quite unimportant","2012","Not Employed","Rural Area","648","0.209872798660459","0.196420288061859","0.223325309259058"
"Quite unimportant","2012","Employed","Urban Area","1585","0.158108358145175","0.15142888284634","0.164787833444009"
"Quite unimportant","2012","Employed","Rural Area","655","0.12484372899331","0.116751295741911","0.132936162244709"
"Very important","2013","Not Employed","Urban Area","","","",""
"Very important","2013","Not Employed","Rural Area","","","",""
"Very important","2013","Employed","Urban Area","","","",""
"Very important","2013","Employed","Rural Area","","","",""
"Important","2013","Not Employed","Urban Area","","","",""
"Important","2013","Not Employed","Rural Area","","","",""
"Important","2013","Employed","Urban Area","","","",""
"Important","2013","Employed","Rural Area","","","",""
"Less important","2013","Not Employed","Urban Area","","","",""
"Less important","2013","Not Employed","Rural Area","","","",""
"Less important","2013","Employed","Urban Area","","","",""
"Less important","2013","Employed","Rural Area","","","",""
"Quite unimportant","2013","Not Employed","Urban Area","","","",""
"Quite unimportant","2013","Not Employed","Rural Area","","","",""
"Quite unimportant","2013","Employed","Urban Area","","","",""
"Quite unimportant","2013","Employed","Rural Area","","","",""
"Very important","2014","Not Employed","Urban Area","","","",""
"Very important","2014","Not Employed","Rural Area","","","",""
"Very important","2014","Employed","Urban Area","","","",""
"Very important","2014","Employed","Rural Area","","","",""
"Important","2014","Not Employed","Urban Area","","","",""
"Important","2014","Not Employed","Rural Area","","","",""
"Important","2014","Employed","Urban Area","","","",""
"Important","2014","Employed","Rural Area","","","",""
"Less important","2014","Not Employed","Urban Area","","","",""
"Less important","2014","Not Employed","Rural Area","","","",""
"Less important","2014","Employed","Urban Area","","","",""
"Less important","2014","Employed","Rural Area","","","",""
"Quite unimportant","2014","Not Employed","Urban Area","","","",""
"Quite unimportant","2014","Not Employed","Rural Area","","","",""
"Quite unimportant","2014","Employed","Urban Area","","","",""
"Quite unimportant","2014","Employed","Rural Area","","","",""
"Very important","2015","Not Employed","Urban Area","","","",""
"Very important","2015","Not Employed","Rural Area","","","",""
"Very important","2015","Employed","Urban Area","","","",""
"Very important","2015","Employed","Rural Area","","","",""
"Important","2015","Not Employed","Urban Area","","","",""
"Important","2015","Not Employed","Rural Area","","","",""
"Important","2015","Employed","Urban Area","","","",""
"Important","2015","Employed","Rural Area","","","",""
"Less important","2015","Not Employed","Urban Area","","","",""
"Less important","2015","Not Employed","Rural Area","","","",""
"Less important","2015","Employed","Urban Area","","","",""
"Less important","2015","Employed","Rural Area","","","",""
"Quite unimportant","2015","Not Employed","Urban Area","","","",""
"Quite unimportant","2015","Not Employed","Rural Area","","","",""
"Quite unimportant","2015","Employed","Urban Area","","","",""
"Quite unimportant","2015","Employed","Rural Area","","","",""
"Very important","2016","Not Employed","Urban Area","983","0.185744014667691","0.175302509090809","0.196185520244573"
"Very important","2016","Not Employed","Rural Area","617","0.214634407497228","0.199510508666476","0.229758306327979"
"Very important","2016","Employed","Urban Area","2108","0.179352155028844","0.172042516033266","0.186661794024422"
"Very important","2016","Employed","Rural Area","1397","0.228927664883232","0.217855234413527","0.240000095352937"
"Important","2016","Not Employed","Urban Area","1773","0.318826955907047","0.306314819399118","0.331339092414976"
"Important","2016","Not Employed","Rural Area","1040","0.361938990370914","0.344236802521971","0.379641178219857"
"Important","2016","Employed","Urban Area","3595","0.332355035434197","0.323379959474363","0.34133011139403"
"Important","2016","Employed","Rural Area","2147","0.359902207191869","0.347253047319173","0.372551367064565"
"Less important","2016","Not Employed","Urban Area","1376","0.250786226281027","0.239148183546225","0.262424269015829"
"Less important","2016","Not Employed","Rural Area","631","0.21188591471559","0.196832891036019","0.22693893839516"
"Less important","2016","Employed","Urban Area","3413","0.333970838713872","0.324984865734106","0.342956811693638"
"Less important","2016","Employed","Rural Area","1440","0.286440453915541","0.274525879099773","0.298355028731309"
"Quite unimportant","2016","Not Employed","Urban Area","1197","0.244642803144234","0.233101160092683","0.256184446195785"
"Quite unimportant","2016","Not Employed","Rural Area","543","0.211540687416269","0.196496637854771","0.226584736977766"
"Quite unimportant","2016","Employed","Urban Area","1466","0.154321970823087","0.147438925698299","0.161205015947876"
"Quite unimportant","2016","Employed","Rural Area","547","0.124729674009358","0.11602199807531","0.133437349943406"
