"plh0192","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rather agree","2003","lower secondary degree","inadequately","","","",""
"Rather agree","2003","lower secondary degree","general elemantary","835","0.479334943864776","0.455875226440194","0.502794661289358"
"Rather agree","2003","lower secondary degree","middle vocational","2859","0.52982756768049","0.516566921762686","0.543088213598295"
"Rather agree","2003","lower secondary degree","vocational + Abi","13","","",""
"Rather agree","2003","lower secondary degree","higher vocational","287","0.549773568386105","0.505856630284667","0.593690506487544"
"Rather agree","2003","lower secondary degree","higher education","106","0.538065792208538","0.467911381735326","0.608220202681749"
"Rather agree","2003","secondary school degree","in school","","","",""
"Rather agree","2003","secondary school degree","inadequately","","","",""
"Rather agree","2003","secondary school degree","general elemantary","310","0.468295254543428","0.429268412037768","0.507322097049089"
"Rather agree","2003","secondary school degree","middle vocational","2324","0.519783050462131","0.505007396064605","0.534558704859657"
"Rather agree","2003","secondary school degree","vocational + Abi","20","","",""
"Rather agree","2003","secondary school degree","higher vocational","423","0.570662841257006","0.535238115610657","0.606087566903355"
"Rather agree","2003","secondary school degree","higher education","388","0.581004110187892","0.54295659353909","0.619051626836695"
"Rather agree","2003","college entrance qualification","in school","","","",""
"Rather agree","2003","college entrance qualification","inadequately","","","",""
"Rather agree","2003","college entrance qualification","general elemantary","","","",""
"Rather agree","2003","college entrance qualification","middle vocational","477","0.608520786805914","0.574399226645013","0.642642346966814"
"Rather agree","2003","college entrance qualification","vocational + Abi","581","0.634651034347938","0.604269768041418","0.665032300654459"
"Rather agree","2003","college entrance qualification","higher vocational","224","0.588512287547874","0.538437704791759","0.638586870303989"
"Rather agree","2003","college entrance qualification","higher education","2144","0.620060125305865","0.603522465765984","0.636597784845746"
"Rather agree","2003","Other degree","in school","","","",""
"Rather agree","2003","Other degree","inadequately","17","","",""
"Rather agree","2003","Other degree","general elemantary","197","0.548548628090245","0.498315471320943","0.598781784859547"
"Rather agree","2003","Other degree","middle vocational","222","0.472793392031135","0.425822441620166","0.519764342442104"
"Rather agree","2003","Other degree","vocational + Abi","68","0.522564339367132","0.437675698085589","0.607452980648674"
"Rather agree","2003","Other degree","higher vocational","34","0.51184306830821","0.388411581701346","0.635274554915074"
"Rather agree","2003","Other degree","higher education","110","0.579736127169234","0.510633228211217","0.648839026127251"
"Rather agree","2003","no degree/no degree yet","in school","354","0.554679499713297","0.515431716080025","0.59392728334657"
"Rather agree","2003","no degree/no degree yet","inadequately","85","0.359484064688218","0.296504384523583","0.422463744852854"
"Rather agree","2003","no degree/no degree yet","general elemantary","","","",""
"Rather agree","2003","no degree/no degree yet","middle vocational","24","","",""
"Rather agree","2003","no degree/no degree yet","vocational + Abi","","","",""
"Rather agree","2003","no degree/no degree yet","higher vocational","","","",""
"Rather agree","2003","no degree/no degree yet","higher education","2","","",""
"Rather disagree","2003","lower secondary degree","in school","","","",""
"Rather disagree","2003","lower secondary degree","inadequately","","","",""
"Rather disagree","2003","lower secondary degree","general elemantary","645","0.358162252551235","0.33564701416317","0.380677490939299"
"Rather disagree","2003","lower secondary degree","middle vocational","1923","0.341664067146024","0.329063437254765","0.354264697037282"
"Rather disagree","2003","lower secondary degree","vocational + Abi","12","","",""
"Rather disagree","2003","lower secondary degree","higher vocational","159","0.339958578292959","0.298144432505727","0.381772724080191"
"Rather disagree","2003","lower secondary degree","higher education","67","0.359634418267355","0.292105181526606","0.427163655008105"
"Rather disagree","2003","secondary school degree","in school","","","",""
"Rather disagree","2003","secondary school degree","inadequately","","","",""
"Rather disagree","2003","secondary school degree","general elemantary","234","0.391289154314155","0.353119107353703","0.429459201274607"
"Rather disagree","2003","secondary school degree","middle vocational","1672","0.382175874676019","0.367805073167124","0.396546676184914"
"Rather disagree","2003","secondary school degree","vocational + Abi","13","","",""
"Rather disagree","2003","secondary school degree","higher vocational","260","0.330851945185711","0.297177890301029","0.364526000070392"
"Rather disagree","2003","secondary school degree","higher education","209","0.344627193247569","0.307979148233894","0.381275238261245"
"Rather disagree","2003","college entrance qualification","in school","","","",""
"Rather disagree","2003","college entrance qualification","inadequately","","","",""
"Rather disagree","2003","college entrance qualification","general elemantary","","","",""
"Rather disagree","2003","college entrance qualification","middle vocational","222","0.274660718397127","0.243457047215414","0.305864389578839"
"Rather disagree","2003","college entrance qualification","vocational + Abi","300","0.27580635323678","0.247608637855518","0.304004068618042"
"Rather disagree","2003","college entrance qualification","higher vocational","114","0.316636762973175","0.269303372887975","0.363970153058376"
"Rather disagree","2003","college entrance qualification","higher education","815","0.270923717681543","0.25578079496595","0.286066640397136"
"Rather disagree","2003","Other degree","in school","","","",""
"Rather disagree","2003","Other degree","inadequately","9","","",""
"Rather disagree","2003","Other degree","general elemantary","119","0.31323102414741","0.266412778584478","0.360049269710342"
"Rather disagree","2003","Other degree","middle vocational","138","0.354020148147513","0.309029038741852","0.399011257553175"
"Rather disagree","2003","Other degree","vocational + Abi","44","0.306332064840073","0.22799012706955","0.384674002610596"
"Rather disagree","2003","Other degree","higher vocational","19","","",""
"Rather disagree","2003","Other degree","higher education","61","0.313398854741105","0.248457548533055","0.378340160949155"
"Rather disagree","2003","no degree/no degree yet","in school","186","0.303238518118378","0.266939741782076","0.339537294454679"
"Rather disagree","2003","no degree/no degree yet","inadequately","92","0.45731682059294","0.391931926052135","0.522701715133744"
"Rather disagree","2003","no degree/no degree yet","general elemantary","","","",""
"Rather disagree","2003","no degree/no degree yet","middle vocational","13","","",""
"Rather disagree","2003","no degree/no degree yet","vocational + Abi","","","",""
"Rather disagree","2003","no degree/no degree yet","higher vocational","4","","",""
"Rather disagree","2003","no degree/no degree yet","higher education","","","",""
"Disagree fully","2003","lower secondary degree","in school","","","",""
"Disagree fully","2003","lower secondary degree","inadequately","","","",""
"Disagree fully","2003","lower secondary degree","general elemantary","142","0.0839540669008165","0.070931292693665","0.0969768411079679"
"Disagree fully","2003","lower secondary degree","middle vocational","338","0.0687737251137613","0.0620500347214208","0.0754974155061018"
"Disagree fully","2003","lower secondary degree","vocational + Abi","2","","",""
"Disagree fully","2003","lower secondary degree","higher vocational","21","","",""
"Disagree fully","2003","lower secondary degree","higher education","8","","",""
"Disagree fully","2003","secondary school degree","in school","","","",""
"Disagree fully","2003","secondary school degree","inadequately","","","",""
"Disagree fully","2003","secondary school degree","general elemantary","43","0.0705981553297381","0.0505641995451257","0.0906321111143505"
"Disagree fully","2003","secondary school degree","middle vocational","195","0.0506584960658451","0.0441728341575127","0.0571441579741774"
"Disagree fully","2003","secondary school degree","vocational + Abi","1","","",""
"Disagree fully","2003","secondary school degree","higher vocational","33","0.0485196866446455","0.033142518740187","0.0638968545491039"
"Disagree fully","2003","secondary school degree","higher education","14","","",""
"Disagree fully","2003","college entrance qualification","in school","","","",""
"Disagree fully","2003","college entrance qualification","inadequately","","","",""
"Disagree fully","2003","college entrance qualification","general elemantary","","","",""
"Disagree fully","2003","college entrance qualification","middle vocational","22","","",""
"Disagree fully","2003","college entrance qualification","vocational + Abi","30","0.0314202976869837","0.0204135942801677","0.0424270010937997"
"Disagree fully","2003","college entrance qualification","higher vocational","12","","",""
"Disagree fully","2003","college entrance qualification","higher education","75","0.0302263250612018","0.024392846889804","0.0360598032325996"
"Disagree fully","2003","Other degree","in school","","","",""
"Disagree fully","2003","Other degree","inadequately","5","","",""
"Disagree fully","2003","Other degree","general elemantary","27","","",""
"Disagree fully","2003","Other degree","middle vocational","34","0.0854666360084995","0.0591638768444735","0.111769395172525"
"Disagree fully","2003","Other degree","vocational + Abi","11","","",""
"Disagree fully","2003","Other degree","higher vocational","4","","",""
"Disagree fully","2003","Other degree","higher education","11","","",""
"Disagree fully","2003","no degree/no degree yet","in school","20","","",""
"Disagree fully","2003","no degree/no degree yet","inadequately","29","","",""
"Disagree fully","2003","no degree/no degree yet","general elemantary","","","",""
"Disagree fully","2003","no degree/no degree yet","middle vocational","3","","",""
"Disagree fully","2003","no degree/no degree yet","vocational + Abi","","","",""
"Disagree fully","2003","no degree/no degree yet","higher vocational","","","",""
"Disagree fully","2003","no degree/no degree yet","higher education","","","",""
"Fully agree","2004","lower secondary degree","in school","","","",""
"Fully agree","2004","lower secondary degree","inadequately","","","",""
"Fully agree","2004","lower secondary degree","general elemantary","","","",""
"Fully agree","2004","lower secondary degree","middle vocational","","","",""
"Fully agree","2004","lower secondary degree","vocational + Abi","","","",""
"Fully agree","2004","lower secondary degree","higher vocational","","","",""
"Fully agree","2004","lower secondary degree","higher education","","","",""
"Fully agree","2004","secondary school degree","in school","","","",""
"Fully agree","2004","secondary school degree","inadequately","","","",""
"Fully agree","2004","secondary school degree","general elemantary","","","",""
"Fully agree","2004","secondary school degree","middle vocational","","","",""
"Fully agree","2004","secondary school degree","vocational + Abi","","","",""
"Fully agree","2004","secondary school degree","higher vocational","","","",""
"Fully agree","2004","secondary school degree","higher education","","","",""
"Fully agree","2004","college entrance qualification","in school","","","",""
"Fully agree","2004","college entrance qualification","inadequately","","","",""
"Fully agree","2004","college entrance qualification","general elemantary","","","",""
"Fully agree","2004","college entrance qualification","middle vocational","","","",""
"Fully agree","2004","college entrance qualification","vocational + Abi","","","",""
"Fully agree","2004","college entrance qualification","higher vocational","","","",""
"Fully agree","2004","college entrance qualification","higher education","","","",""
"Fully agree","2004","Other degree","in school","","","",""
"Fully agree","2004","Other degree","inadequately","","","",""
"Fully agree","2004","Other degree","general elemantary","","","",""
"Fully agree","2004","Other degree","middle vocational","","","",""
"Fully agree","2004","Other degree","vocational + Abi","","","",""
"Fully agree","2004","Other degree","higher vocational","","","",""
"Fully agree","2004","Other degree","higher education","","","",""
"Fully agree","2004","no degree/no degree yet","in school","","","",""
"Fully agree","2004","no degree/no degree yet","inadequately","","","",""
"Fully agree","2004","no degree/no degree yet","general elemantary","","","",""
"Fully agree","2004","no degree/no degree yet","middle vocational","","","",""
"Fully agree","2004","no degree/no degree yet","vocational + Abi","","","",""
"Fully agree","2004","no degree/no degree yet","higher vocational","","","",""
"Fully agree","2004","no degree/no degree yet","higher education","","","",""
"Rather agree","2004","lower secondary degree","in school","","","",""
"Rather agree","2004","lower secondary degree","inadequately","","","",""
"Rather agree","2004","lower secondary degree","general elemantary","","","",""
"Rather agree","2004","lower secondary degree","middle vocational","","","",""
"Rather agree","2004","lower secondary degree","vocational + Abi","","","",""
"Rather agree","2004","lower secondary degree","higher vocational","","","",""
"Rather agree","2004","lower secondary degree","higher education","","","",""
"Rather agree","2004","secondary school degree","in school","","","",""
"Rather agree","2004","secondary school degree","inadequately","","","",""
"Rather agree","2004","secondary school degree","general elemantary","","","",""
"Rather agree","2004","secondary school degree","middle vocational","","","",""
"Rather agree","2004","secondary school degree","vocational + Abi","","","",""
"Rather agree","2004","secondary school degree","higher vocational","","","",""
"Rather agree","2004","secondary school degree","higher education","","","",""
"Rather agree","2004","college entrance qualification","in school","","","",""
"Rather agree","2004","college entrance qualification","inadequately","","","",""
"Rather agree","2004","college entrance qualification","general elemantary","","","",""
"Rather agree","2004","college entrance qualification","middle vocational","","","",""
"Rather agree","2004","college entrance qualification","vocational + Abi","","","",""
"Rather agree","2004","college entrance qualification","higher vocational","","","",""
"Rather agree","2004","college entrance qualification","higher education","","","",""
"Rather agree","2004","Other degree","in school","","","",""
"Rather agree","2004","Other degree","inadequately","","","",""
"Rather agree","2004","Other degree","general elemantary","","","",""
"Rather agree","2004","Other degree","middle vocational","","","",""
"Rather agree","2004","Other degree","vocational + Abi","","","",""
"Rather agree","2004","Other degree","higher vocational","","","",""
"Rather agree","2004","Other degree","higher education","","","",""
"Rather agree","2004","no degree/no degree yet","in school","","","",""
"Rather agree","2004","no degree/no degree yet","inadequately","","","",""
"Rather agree","2004","no degree/no degree yet","general elemantary","","","",""
"Rather agree","2004","no degree/no degree yet","middle vocational","","","",""
"Rather agree","2004","no degree/no degree yet","vocational + Abi","","","",""
"Rather agree","2004","no degree/no degree yet","higher vocational","","","",""
"Rather agree","2004","no degree/no degree yet","higher education","","","",""
"Rather disagree","2004","lower secondary degree","in school","","","",""
"Rather disagree","2004","lower secondary degree","inadequately","","","",""
"Rather disagree","2004","lower secondary degree","general elemantary","","","",""
"Rather disagree","2004","lower secondary degree","middle vocational","","","",""
"Rather disagree","2004","lower secondary degree","vocational + Abi","","","",""
"Rather disagree","2004","lower secondary degree","higher vocational","","","",""
"Rather disagree","2004","lower secondary degree","higher education","","","",""
"Rather disagree","2004","secondary school degree","in school","","","",""
"Rather disagree","2004","secondary school degree","inadequately","","","",""
"Rather disagree","2004","secondary school degree","general elemantary","","","",""
"Rather disagree","2004","secondary school degree","middle vocational","","","",""
"Rather disagree","2004","secondary school degree","vocational + Abi","","","",""
"Rather disagree","2004","secondary school degree","higher vocational","","","",""
"Rather disagree","2004","secondary school degree","higher education","","","",""
"Rather disagree","2004","college entrance qualification","in school","","","",""
"Rather disagree","2004","college entrance qualification","inadequately","","","",""
"Rather disagree","2004","college entrance qualification","general elemantary","","","",""
"Rather disagree","2004","college entrance qualification","middle vocational","","","",""
"Rather disagree","2004","college entrance qualification","vocational + Abi","","","",""
"Rather disagree","2004","college entrance qualification","higher vocational","","","",""
"Rather disagree","2004","college entrance qualification","higher education","","","",""
"Rather disagree","2004","Other degree","in school","","","",""
"Rather disagree","2004","Other degree","inadequately","","","",""
"Rather disagree","2004","Other degree","general elemantary","","","",""
"Rather disagree","2004","Other degree","middle vocational","","","",""
"Rather disagree","2004","Other degree","vocational + Abi","","","",""
"Rather disagree","2004","Other degree","higher vocational","","","",""
"Rather disagree","2004","Other degree","higher education","","","",""
"Rather disagree","2004","no degree/no degree yet","in school","","","",""
"Rather disagree","2004","no degree/no degree yet","inadequately","","","",""
"Rather disagree","2004","no degree/no degree yet","general elemantary","","","",""
"Rather disagree","2004","no degree/no degree yet","middle vocational","","","",""
"Rather disagree","2004","no degree/no degree yet","vocational + Abi","","","",""
"Rather disagree","2004","no degree/no degree yet","higher vocational","","","",""
"Rather disagree","2004","no degree/no degree yet","higher education","","","",""
"Disagree fully","2004","lower secondary degree","in school","","","",""
"Disagree fully","2004","lower secondary degree","inadequately","","","",""
"Disagree fully","2004","lower secondary degree","general elemantary","","","",""
"Disagree fully","2004","lower secondary degree","middle vocational","","","",""
"Disagree fully","2004","lower secondary degree","vocational + Abi","","","",""
"Disagree fully","2004","lower secondary degree","higher vocational","","","",""
"Disagree fully","2004","lower secondary degree","higher education","","","",""
"Disagree fully","2004","secondary school degree","in school","","","",""
"Disagree fully","2004","secondary school degree","inadequately","","","",""
"Disagree fully","2004","secondary school degree","general elemantary","","","",""
"Disagree fully","2004","secondary school degree","middle vocational","","","",""
"Disagree fully","2004","secondary school degree","vocational + Abi","","","",""
"Disagree fully","2004","secondary school degree","higher vocational","","","",""
"Disagree fully","2004","secondary school degree","higher education","","","",""
"Disagree fully","2004","college entrance qualification","in school","","","",""
"Disagree fully","2004","college entrance qualification","inadequately","","","",""
"Disagree fully","2004","college entrance qualification","general elemantary","","","",""
"Disagree fully","2004","college entrance qualification","middle vocational","","","",""
"Disagree fully","2004","college entrance qualification","vocational + Abi","","","",""
"Disagree fully","2004","college entrance qualification","higher vocational","","","",""
"Disagree fully","2004","college entrance qualification","higher education","","","",""
"Disagree fully","2004","Other degree","in school","","","",""
"Disagree fully","2004","Other degree","inadequately","","","",""
"Disagree fully","2004","Other degree","general elemantary","","","",""
"Disagree fully","2004","Other degree","middle vocational","","","",""
"Disagree fully","2004","Other degree","vocational + Abi","","","",""
"Disagree fully","2004","Other degree","higher vocational","","","",""
"Disagree fully","2004","Other degree","higher education","","","",""
"Disagree fully","2004","no degree/no degree yet","in school","","","",""
"Disagree fully","2004","no degree/no degree yet","inadequately","","","",""
"Disagree fully","2004","no degree/no degree yet","general elemantary","","","",""
"Disagree fully","2004","no degree/no degree yet","middle vocational","","","",""
"Disagree fully","2004","no degree/no degree yet","vocational + Abi","","","",""
"Disagree fully","2004","no degree/no degree yet","higher vocational","","","",""
"Disagree fully","2004","no degree/no degree yet","higher education","","","",""
"Fully agree","2005","lower secondary degree","in school","","","",""
"Fully agree","2005","lower secondary degree","inadequately","","","",""
"Fully agree","2005","lower secondary degree","general elemantary","","","",""
"Fully agree","2005","lower secondary degree","middle vocational","","","",""
"Fully agree","2005","lower secondary degree","vocational + Abi","","","",""
"Fully agree","2005","lower secondary degree","higher vocational","","","",""
"Fully agree","2005","lower secondary degree","higher education","","","",""
"Fully agree","2005","secondary school degree","in school","","","",""
"Fully agree","2005","secondary school degree","inadequately","","","",""
"Fully agree","2005","secondary school degree","general elemantary","","","",""
"Fully agree","2005","secondary school degree","middle vocational","","","",""
"Fully agree","2005","secondary school degree","vocational + Abi","","","",""
"Fully agree","2005","secondary school degree","higher vocational","","","",""
"Fully agree","2005","secondary school degree","higher education","","","",""
"Fully agree","2005","college entrance qualification","in school","","","",""
"Fully agree","2005","college entrance qualification","inadequately","","","",""
"Fully agree","2005","college entrance qualification","general elemantary","","","",""
"Fully agree","2005","college entrance qualification","middle vocational","","","",""
"Fully agree","2005","college entrance qualification","vocational + Abi","","","",""
"Fully agree","2005","college entrance qualification","higher vocational","","","",""
"Fully agree","2005","college entrance qualification","higher education","","","",""
"Fully agree","2005","Other degree","in school","","","",""
"Fully agree","2005","Other degree","inadequately","","","",""
"Fully agree","2005","Other degree","general elemantary","","","",""
"Fully agree","2005","Other degree","middle vocational","","","",""
"Fully agree","2005","Other degree","vocational + Abi","","","",""
"Fully agree","2005","Other degree","higher vocational","","","",""
"Fully agree","2005","Other degree","higher education","","","",""
"Fully agree","2005","no degree/no degree yet","in school","","","",""
"Fully agree","2005","no degree/no degree yet","inadequately","","","",""
"Fully agree","2005","no degree/no degree yet","general elemantary","","","",""
"Fully agree","2005","no degree/no degree yet","middle vocational","","","",""
"Fully agree","2005","no degree/no degree yet","vocational + Abi","","","",""
"Fully agree","2005","no degree/no degree yet","higher vocational","","","",""
"Fully agree","2005","no degree/no degree yet","higher education","","","",""
"Rather agree","2005","lower secondary degree","in school","","","",""
"Rather agree","2005","lower secondary degree","inadequately","","","",""
"Rather agree","2005","lower secondary degree","general elemantary","","","",""
"Rather agree","2005","lower secondary degree","middle vocational","","","",""
"Rather agree","2005","lower secondary degree","vocational + Abi","","","",""
"Rather agree","2005","lower secondary degree","higher vocational","","","",""
"Rather agree","2005","lower secondary degree","higher education","","","",""
"Rather agree","2005","secondary school degree","in school","","","",""
"Rather agree","2005","secondary school degree","inadequately","","","",""
"Rather agree","2005","secondary school degree","general elemantary","","","",""
"Rather agree","2005","secondary school degree","middle vocational","","","",""
"Rather agree","2005","secondary school degree","vocational + Abi","","","",""
"Rather agree","2005","secondary school degree","higher vocational","","","",""
"Rather agree","2005","secondary school degree","higher education","","","",""
"Rather agree","2005","college entrance qualification","in school","","","",""
"Rather agree","2005","college entrance qualification","inadequately","","","",""
"Rather agree","2005","college entrance qualification","general elemantary","","","",""
"Rather agree","2005","college entrance qualification","middle vocational","","","",""
"Rather agree","2005","college entrance qualification","vocational + Abi","","","",""
"Rather agree","2005","college entrance qualification","higher vocational","","","",""
"Rather agree","2005","college entrance qualification","higher education","","","",""
"Rather agree","2005","Other degree","in school","","","",""
"Rather agree","2005","Other degree","inadequately","","","",""
"Rather agree","2005","Other degree","general elemantary","","","",""
"Rather agree","2005","Other degree","middle vocational","","","",""
"Rather agree","2005","Other degree","vocational + Abi","","","",""
"Rather agree","2005","Other degree","higher vocational","","","",""
"Rather agree","2005","Other degree","higher education","","","",""
"Rather agree","2005","no degree/no degree yet","in school","","","",""
"Rather agree","2005","no degree/no degree yet","inadequately","","","",""
"Rather agree","2005","no degree/no degree yet","general elemantary","","","",""
"Rather agree","2005","no degree/no degree yet","middle vocational","","","",""
"Rather agree","2005","no degree/no degree yet","vocational + Abi","","","",""
"Rather agree","2005","no degree/no degree yet","higher vocational","","","",""
"Rather agree","2005","no degree/no degree yet","higher education","","","",""
"Rather disagree","2005","lower secondary degree","in school","","","",""
"Rather disagree","2005","lower secondary degree","inadequately","","","",""
"Rather disagree","2005","lower secondary degree","general elemantary","","","",""
"Rather disagree","2005","lower secondary degree","middle vocational","","","",""
"Rather disagree","2005","lower secondary degree","vocational + Abi","","","",""
"Rather disagree","2005","lower secondary degree","higher vocational","","","",""
"Rather disagree","2005","lower secondary degree","higher education","","","",""
"Rather disagree","2005","secondary school degree","in school","","","",""
"Rather disagree","2005","secondary school degree","inadequately","","","",""
"Rather disagree","2005","secondary school degree","general elemantary","","","",""
"Rather disagree","2005","secondary school degree","middle vocational","","","",""
"Rather disagree","2005","secondary school degree","vocational + Abi","","","",""
"Rather disagree","2005","secondary school degree","higher vocational","","","",""
"Rather disagree","2005","secondary school degree","higher education","","","",""
"Rather disagree","2005","college entrance qualification","in school","","","",""
"Rather disagree","2005","college entrance qualification","inadequately","","","",""
"Rather disagree","2005","college entrance qualification","general elemantary","","","",""
"Rather disagree","2005","college entrance qualification","middle vocational","","","",""
"Rather disagree","2005","college entrance qualification","vocational + Abi","","","",""
"Rather disagree","2005","college entrance qualification","higher vocational","","","",""
"Rather disagree","2005","college entrance qualification","higher education","","","",""
"Rather disagree","2005","Other degree","in school","","","",""
"Rather disagree","2005","Other degree","inadequately","","","",""
"Rather disagree","2005","Other degree","general elemantary","","","",""
"Rather disagree","2005","Other degree","middle vocational","","","",""
"Rather disagree","2005","Other degree","vocational + Abi","","","",""
"Rather disagree","2005","Other degree","higher vocational","","","",""
"Rather disagree","2005","Other degree","higher education","","","",""
"Rather disagree","2005","no degree/no degree yet","in school","","","",""
"Rather disagree","2005","no degree/no degree yet","inadequately","","","",""
"Rather disagree","2005","no degree/no degree yet","general elemantary","","","",""
"Rather disagree","2005","no degree/no degree yet","middle vocational","","","",""
"Rather disagree","2005","no degree/no degree yet","vocational + Abi","","","",""
"Rather disagree","2005","no degree/no degree yet","higher vocational","","","",""
"Rather disagree","2005","no degree/no degree yet","higher education","","","",""
"Disagree fully","2005","lower secondary degree","in school","","","",""
"Disagree fully","2005","lower secondary degree","inadequately","","","",""
"Disagree fully","2005","lower secondary degree","general elemantary","","","",""
"Disagree fully","2005","lower secondary degree","middle vocational","","","",""
"Disagree fully","2005","lower secondary degree","vocational + Abi","","","",""
"Disagree fully","2005","lower secondary degree","higher vocational","","","",""
"Disagree fully","2005","lower secondary degree","higher education","","","",""
"Disagree fully","2005","secondary school degree","in school","","","",""
"Disagree fully","2005","secondary school degree","inadequately","","","",""
"Disagree fully","2005","secondary school degree","general elemantary","","","",""
"Disagree fully","2005","secondary school degree","middle vocational","","","",""
"Disagree fully","2005","secondary school degree","vocational + Abi","","","",""
"Disagree fully","2005","secondary school degree","higher vocational","","","",""
"Disagree fully","2005","secondary school degree","higher education","","","",""
"Disagree fully","2005","college entrance qualification","in school","","","",""
"Disagree fully","2005","college entrance qualification","inadequately","","","",""
"Disagree fully","2005","college entrance qualification","general elemantary","","","",""
"Disagree fully","2005","college entrance qualification","middle vocational","","","",""
"Disagree fully","2005","college entrance qualification","vocational + Abi","","","",""
"Disagree fully","2005","college entrance qualification","higher vocational","","","",""
"Disagree fully","2005","college entrance qualification","higher education","","","",""
"Disagree fully","2005","Other degree","in school","","","",""
"Disagree fully","2005","Other degree","inadequately","","","",""
"Disagree fully","2005","Other degree","general elemantary","","","",""
"Disagree fully","2005","Other degree","middle vocational","","","",""
"Disagree fully","2005","Other degree","vocational + Abi","","","",""
"Disagree fully","2005","Other degree","higher vocational","","","",""
"Disagree fully","2005","Other degree","higher education","","","",""
"Disagree fully","2005","no degree/no degree yet","in school","","","",""
"Disagree fully","2005","no degree/no degree yet","inadequately","","","",""
"Disagree fully","2005","no degree/no degree yet","general elemantary","","","",""
"Disagree fully","2005","no degree/no degree yet","middle vocational","","","",""
"Disagree fully","2005","no degree/no degree yet","vocational + Abi","","","",""
"Disagree fully","2005","no degree/no degree yet","higher vocational","","","",""
"Disagree fully","2005","no degree/no degree yet","higher education","","","",""
"Fully agree","2006","lower secondary degree","in school","","","",""
"Fully agree","2006","lower secondary degree","inadequately","","","",""
"Fully agree","2006","lower secondary degree","general elemantary","","","",""
"Fully agree","2006","lower secondary degree","middle vocational","","","",""
"Fully agree","2006","lower secondary degree","vocational + Abi","","","",""
"Fully agree","2006","lower secondary degree","higher vocational","","","",""
"Fully agree","2006","lower secondary degree","higher education","","","",""
"Fully agree","2006","secondary school degree","in school","","","",""
"Fully agree","2006","secondary school degree","inadequately","","","",""
"Fully agree","2006","secondary school degree","general elemantary","","","",""
"Fully agree","2006","secondary school degree","middle vocational","","","",""
"Fully agree","2006","secondary school degree","vocational + Abi","","","",""
"Fully agree","2006","secondary school degree","higher vocational","","","",""
"Fully agree","2006","secondary school degree","higher education","","","",""
"Fully agree","2006","college entrance qualification","in school","","","",""
"Fully agree","2006","college entrance qualification","inadequately","","","",""
"Fully agree","2006","college entrance qualification","general elemantary","","","",""
"Fully agree","2006","college entrance qualification","middle vocational","","","",""
"Fully agree","2006","college entrance qualification","vocational + Abi","","","",""
"Fully agree","2006","college entrance qualification","higher vocational","","","",""
"Fully agree","2006","college entrance qualification","higher education","","","",""
