"plh0192","year","education","n","percent","lower_confidence","upper_confidence"
"Fully agree","2005","Other degree","","","",""
"Fully agree","2005","no degree/no degree yet","","","",""
"Rather agree","2005","lower secondary degree","","","",""
"Rather agree","2005","secondary school degree","","","",""
"Rather agree","2005","college entrance qualification","","","",""
"Rather agree","2005","Other degree","","","",""
"Rather agree","2005","no degree/no degree yet","","","",""
"Rather disagree","2005","lower secondary degree","","","",""
"Rather disagree","2005","secondary school degree","","","",""
"Rather disagree","2005","college entrance qualification","","","",""
"Rather disagree","2005","Other degree","","","",""
"Rather disagree","2005","no degree/no degree yet","","","",""
"Disagree fully","2005","lower secondary degree","","","",""
"Disagree fully","2005","secondary school degree","","","",""
"Disagree fully","2005","college entrance qualification","","","",""
"Disagree fully","2005","Other degree","","","",""
"Disagree fully","2005","no degree/no degree yet","","","",""
"Fully agree","2006","lower secondary degree","","","",""
"Fully agree","2006","secondary school degree","","","",""
"Fully agree","2006","college entrance qualification","","","",""
"Fully agree","2006","Other degree","","","",""
"Fully agree","2006","no degree/no degree yet","","","",""
"Rather agree","2006","lower secondary degree","","","",""
"Rather agree","2006","secondary school degree","","","",""
"Rather agree","2006","college entrance qualification","","","",""
"Rather agree","2006","Other degree","","","",""
"Rather agree","2006","no degree/no degree yet","","","",""
"Rather disagree","2006","lower secondary degree","","","",""
"Rather disagree","2006","secondary school degree","","","",""
"Rather disagree","2006","college entrance qualification","","","",""
"Rather disagree","2006","Other degree","","","",""
"Rather disagree","2006","no degree/no degree yet","","","",""
"Disagree fully","2006","lower secondary degree","","","",""
"Disagree fully","2006","secondary school degree","","","",""
"Disagree fully","2006","college entrance qualification","","","",""
"Disagree fully","2006","Other degree","","","",""
"Disagree fully","2006","no degree/no degree yet","","","",""
"Fully agree","2007","lower secondary degree","","","",""
"Fully agree","2007","secondary school degree","","","",""
"Fully agree","2007","college entrance qualification","","","",""
"Fully agree","2007","Other degree","","","",""
"Fully agree","2007","no degree/no degree yet","","","",""
"Rather agree","2007","lower secondary degree","","","",""
"Rather agree","2007","secondary school degree","","","",""
"Rather agree","2007","college entrance qualification","","","",""
"Rather agree","2007","Other degree","","","",""
"Rather agree","2007","no degree/no degree yet","","","",""
"Rather disagree","2007","lower secondary degree","","","",""
"Rather disagree","2007","secondary school degree","","","",""
"Rather disagree","2007","college entrance qualification","","","",""
"Rather disagree","2007","Other degree","","","",""
"Rather disagree","2007","no degree/no degree yet","","","",""
"Disagree fully","2007","lower secondary degree","","","",""
"Disagree fully","2007","secondary school degree","","","",""
"Disagree fully","2007","college entrance qualification","","","",""
"Disagree fully","2007","Other degree","","","",""
"Disagree fully","2007","no degree/no degree yet","","","",""
"Fully agree","2008","lower secondary degree","328","0.0503501732826108","0.0450261147737281","0.0556742317914935"
"Fully agree","2008","secondary school degree","252","0.040041084484935","0.0349766703147232","0.0451054986551468"
"Fully agree","2008","college entrance qualification","400","0.0752336971728034","0.0680249128976433","0.0824424814479635"
"Fully agree","2008","Other degree","57","0.0625496953681531","0.0471188666884722","0.077980524047834"
"Fully agree","2008","no degree/no degree yet","46","0.0703463619174043","0.0488960714612265","0.091796652373582"
"Rather agree","2008","lower secondary degree","3301","0.493088625471255","0.480915864378195","0.505261386564315"
"Rather agree","2008","secondary school degree","3146","0.533076032730535","0.520188563594372","0.545963501866698"
"Rather agree","2008","college entrance qualification","3326","0.626388113587559","0.613166881614372","0.639609345560745"
"Rather agree","2008","Other degree","478","0.481051884836098","0.449212809057805","0.512890960614391"
"Rather agree","2008","no degree/no degree yet","285","0.484055763514275","0.442137734867523","0.525973792161027"
"Rather disagree","2008","lower secondary degree","2453","0.393656287061608","0.381760898755664","0.405551675367551"
"Rather disagree","2008","secondary school degree","2116","0.379309644453184","0.366775796627429","0.391843492278939"
"Rather disagree","2008","college entrance qualification","1291","0.272243717367817","0.260078727721329","0.284408707014304"
"Rather disagree","2008","Other degree","329","0.358507518597094","0.327947934303864","0.389067102890324"
"Rather disagree","2008","no degree/no degree yet","181","0.397114122019281","0.356072266141798","0.438155977896765"
"Disagree fully","2008","lower secondary degree","398","0.0629049141845265","0.0569934548632923","0.0688163735057607"
"Disagree fully","2008","secondary school degree","243","0.0475732383313459","0.0420747016230307","0.0530717750396611"
"Disagree fully","2008","college entrance qualification","126","0.026134471871821","0.0217743744855877","0.0304945692580544"
"Disagree fully","2008","Other degree","82","0.0978909011986547","0.0789542483448639","0.116827554052445"
"Disagree fully","2008","no degree/no degree yet","34","0.0484837525490392","0.0304677685737495","0.066499736524329"
"Fully agree","2009","lower secondary degree","","","",""
"Fully agree","2009","secondary school degree","","","",""
"Fully agree","2009","college entrance qualification","","","",""
"Fully agree","2009","Other degree","","","",""
"Fully agree","2009","no degree/no degree yet","","","",""
"Rather agree","2009","lower secondary degree","","","",""
"Rather agree","2009","secondary school degree","","","",""
"Rather agree","2009","college entrance qualification","","","",""
"Rather agree","2009","Other degree","","","",""
"Rather agree","2009","no degree/no degree yet","","","",""
"Rather disagree","2009","lower secondary degree","","","",""
"Rather disagree","2009","secondary school degree","","","",""
"Rather disagree","2009","college entrance qualification","","","",""
"Rather disagree","2009","Other degree","","","",""
"Rather disagree","2009","no degree/no degree yet","","","",""
"Disagree fully","2009","lower secondary degree","","","",""
"Disagree fully","2009","secondary school degree","","","",""
"Disagree fully","2009","college entrance qualification","","","",""
"Disagree fully","2009","Other degree","","","",""
"Disagree fully","2009","no degree/no degree yet","","","",""
"Fully agree","2010","lower secondary degree","","","",""
"Fully agree","2010","secondary school degree","","","",""
"Fully agree","2010","college entrance qualification","","","",""
"Fully agree","2010","Other degree","","","",""
"Fully agree","2010","no degree/no degree yet","","","",""
"Rather agree","2010","lower secondary degree","","","",""
"Rather agree","2010","secondary school degree","","","",""
"Rather agree","2010","college entrance qualification","","","",""
"Rather agree","2010","Other degree","","","",""
"Rather agree","2010","no degree/no degree yet","","","",""
"Rather disagree","2010","lower secondary degree","","","",""
"Rather disagree","2010","secondary school degree","","","",""
"Rather disagree","2010","college entrance qualification","","","",""
"Rather disagree","2010","Other degree","","","",""
"Rather disagree","2010","no degree/no degree yet","","","",""
"Disagree fully","2010","lower secondary degree","","","",""
"Disagree fully","2010","secondary school degree","","","",""
"Disagree fully","2010","college entrance qualification","","","",""
"Disagree fully","2010","Other degree","","","",""
"Disagree fully","2010","no degree/no degree yet","","","",""
"Fully agree","2011","lower secondary degree","","","",""
"Fully agree","2011","secondary school degree","","","",""
"Fully agree","2011","college entrance qualification","","","",""
"Fully agree","2011","Other degree","","","",""
"Fully agree","2011","no degree/no degree yet","","","",""
"Rather agree","2011","lower secondary degree","","","",""
"Rather agree","2011","secondary school degree","","","",""
"Rather agree","2011","college entrance qualification","","","",""
"Rather agree","2011","Other degree","","","",""
"Rather agree","2011","no degree/no degree yet","","","",""
"Rather disagree","2011","lower secondary degree","","","",""
"Rather disagree","2011","secondary school degree","","","",""
"Rather disagree","2011","college entrance qualification","","","",""
"Rather disagree","2011","Other degree","","","",""
"Rather disagree","2011","no degree/no degree yet","","","",""
"Disagree fully","2011","lower secondary degree","","","",""
"Disagree fully","2011","secondary school degree","","","",""
"Disagree fully","2011","college entrance qualification","","","",""
"Disagree fully","2011","Other degree","","","",""
"Disagree fully","2011","no degree/no degree yet","","","",""
"Fully agree","2012","lower secondary degree","","","",""
"Fully agree","2012","secondary school degree","","","",""
"Fully agree","2012","college entrance qualification","","","",""
"Fully agree","2012","Other degree","","","",""
"Fully agree","2012","no degree/no degree yet","","","",""
"Rather agree","2012","lower secondary degree","","","",""
"Rather agree","2012","secondary school degree","","","",""
"Rather agree","2012","college entrance qualification","","","",""
"Rather agree","2012","Other degree","","","",""
"Rather agree","2012","no degree/no degree yet","","","",""
"Rather disagree","2012","lower secondary degree","","","",""
"Rather disagree","2012","secondary school degree","","","",""
"Rather disagree","2012","college entrance qualification","","","",""
"Rather disagree","2012","Other degree","","","",""
"Rather disagree","2012","no degree/no degree yet","","","",""
"Disagree fully","2012","lower secondary degree","","","",""
"Disagree fully","2012","secondary school degree","","","",""
"Disagree fully","2012","college entrance qualification","","","",""
"Disagree fully","2012","Other degree","","","",""
"Disagree fully","2012","no degree/no degree yet","","","",""
"Fully agree","2013","lower secondary degree","355","0.0534137632695832","0.0481886243427373","0.058638902196429"
"Fully agree","2013","secondary school degree","410","0.0496731238190447","0.0448756812667434","0.054470566371346"
"Fully agree","2013","college entrance qualification","754","0.0990822942382323","0.092271344113359","0.105893244363106"
"Fully agree","2013","Other degree","127","0.077019260889219","0.0639468498226626","0.0900916719557754"
"Fully agree","2013","no degree/no degree yet","68","0.0760461238421409","0.0577803735023211","0.0943118741819606"
"Rather agree","2013","lower secondary degree","3882","0.54209178033963","0.530514226977502","0.553669333701757"
"Rather agree","2013","secondary school degree","4687","0.579906691774792","0.569008248132689","0.590805135416895"
"Rather agree","2013","college entrance qualification","5106","0.680339141189658","0.669708130089809","0.690970152289506"
"Rather agree","2013","Other degree","891","0.546256317079412","0.521846572469211","0.570666061689614"
"Rather agree","2013","no degree/no degree yet","443","0.537805229212508","0.503449525051238","0.572160933373777"
"Rather disagree","2013","lower secondary degree","2487","0.350607464824499","0.33951940945781","0.361695520191188"
"Rather disagree","2013","secondary school degree","2499","0.33125945683034","0.320866825764432","0.341652087896248"
"Rather disagree","2013","college entrance qualification","1418","0.203585306572492","0.194405998218674","0.21276461492631"
"Rather disagree","2013","Other degree","500","0.327822011996648","0.304806486119602","0.350837537873694"
"Rather disagree","2013","no degree/no degree yet","257","0.336536076812308","0.303975034380486","0.369097119244131"
"Disagree fully","2013","lower secondary degree","390","0.0538869915662883","0.0486400692217257","0.059133913910851"
"Disagree fully","2013","secondary school degree","283","0.0391607275758233","0.0348775775207198","0.0434438776309267"
"Disagree fully","2013","college entrance qualification","114","0.016993257999618","0.0140469124104087","0.0199396035888272"
"Disagree fully","2013","Other degree","80","0.0489024100347202","0.0383284570387125","0.059476363030728"
"Disagree fully","2013","no degree/no degree yet","41","0.0496125701330433","0.0346495233114072","0.0645756169546794"
"Fully agree","2014","lower secondary degree","","","",""
"Fully agree","2014","secondary school degree","","","",""
"Fully agree","2014","college entrance qualification","","","",""
"Fully agree","2014","Other degree","","","",""
"Fully agree","2014","no degree/no degree yet","","","",""
"Rather agree","2014","lower secondary degree","","","",""
"Rather agree","2014","secondary school degree","","","",""
"Rather agree","2014","college entrance qualification","","","",""
"Rather agree","2014","Other degree","","","",""
"Rather agree","2014","no degree/no degree yet","","","",""
"Rather disagree","2014","lower secondary degree","","","",""
"Rather disagree","2014","secondary school degree","","","",""
"Rather disagree","2014","college entrance qualification","","","",""
"Rather disagree","2014","Other degree","","","",""
"Rather disagree","2014","no degree/no degree yet","","","",""
"Disagree fully","2014","lower secondary degree","","","",""
"Disagree fully","2014","secondary school degree","","","",""
"Disagree fully","2014","college entrance qualification","","","",""
"Disagree fully","2014","Other degree","","","",""
"Disagree fully","2014","no degree/no degree yet","","","",""
"Fully agree","2015","lower secondary degree","","","",""
"Fully agree","2015","secondary school degree","","","",""
"Fully agree","2015","college entrance qualification","","","",""
"Fully agree","2015","Other degree","","","",""
"Fully agree","2015","no degree/no degree yet","","","",""
"Rather agree","2015","lower secondary degree","","","",""
"Rather agree","2015","secondary school degree","","","",""
"Rather agree","2015","college entrance qualification","","","",""
"Rather agree","2015","Other degree","","","",""
"Rather agree","2015","no degree/no degree yet","","","",""
"Rather disagree","2015","lower secondary degree","","","",""
"Rather disagree","2015","secondary school degree","","","",""
"Rather disagree","2015","college entrance qualification","","","",""
"Rather disagree","2015","Other degree","","","",""
"Rather disagree","2015","no degree/no degree yet","","","",""
"Disagree fully","2015","lower secondary degree","","","",""
"Disagree fully","2015","secondary school degree","","","",""
"Disagree fully","2015","college entrance qualification","","","",""
"Disagree fully","2015","Other degree","","","",""
"Disagree fully","2015","no degree/no degree yet","","","",""
"Fully agree","2016","lower secondary degree","","","",""
"Fully agree","2016","secondary school degree","","","",""
"Fully agree","2016","college entrance qualification","","","",""
"Fully agree","2016","Other degree","","","",""
"Fully agree","2016","no degree/no degree yet","","","",""
"Rather agree","2016","lower secondary degree","","","",""
"Rather agree","2016","secondary school degree","","","",""
"Rather agree","2016","college entrance qualification","","","",""
"Rather agree","2016","Other degree","","","",""
"Rather agree","2016","no degree/no degree yet","","","",""
"Rather disagree","2016","lower secondary degree","","","",""
"Rather disagree","2016","secondary school degree","","","",""
"Rather disagree","2016","college entrance qualification","","","",""
"Rather disagree","2016","Other degree","","","",""
"Rather disagree","2016","no degree/no degree yet","","","",""
"Disagree fully","2016","lower secondary degree","","","",""
"Disagree fully","2016","secondary school degree","","","",""
"Disagree fully","2016","college entrance qualification","","","",""
"Disagree fully","2016","Other degree","","","",""
"Disagree fully","2016","no degree/no degree yet","","","",""
"Fully agree","2017","lower secondary degree","","","",""
"Fully agree","2017","secondary school degree","","","",""
"Fully agree","2017","college entrance qualification","","","",""
"Fully agree","2017","Other degree","","","",""
"Fully agree","2017","no degree/no degree yet","","","",""
"Rather agree","2017","lower secondary degree","","","",""
"Rather agree","2017","secondary school degree","","","",""
"Rather agree","2017","college entrance qualification","","","",""
"Rather agree","2017","Other degree","","","",""
"Rather agree","2017","no degree/no degree yet","","","",""
"Rather disagree","2017","lower secondary degree","","","",""
"Rather disagree","2017","secondary school degree","","","",""
"Rather disagree","2017","college entrance qualification","","","",""
"Rather disagree","2017","Other degree","","","",""
"Rather disagree","2017","no degree/no degree yet","","","",""
"Disagree fully","2017","lower secondary degree","","","",""
"Disagree fully","2017","secondary school degree","","","",""
"Disagree fully","2017","college entrance qualification","","","",""
"Disagree fully","2017","Other degree","","","",""
"Disagree fully","2017","no degree/no degree yet","","","",""
"Fully agree","2018","lower secondary degree","296","0.0550965299900776","0.049196949565331","0.0609961104148243"
"Fully agree","2018","secondary school degree","396","0.057607966818326","0.0522486806257896","0.0629672530108624"
"Fully agree","2018","college entrance qualification","827","0.0954318184878025","0.0888573439562957","0.102006293019309"
"Fully agree","2018","Other degree","662","0.0895045208843776","0.0815350394199111","0.0974740023488442"
"Fully agree","2018","no degree/no degree yet","388","0.0903943086121414","0.0786602429953913","0.102128374228891"
"Rather agree","2018","lower secondary degree","3121","0.55349946275983","0.540645564001993","0.566353361517666"
"Rather agree","2018","secondary school degree","4459","0.607476905660025","0.596245157279713","0.618708654040337"
"Rather agree","2018","college entrance qualification","5286","0.684988857506447","0.674594479527723","0.695383235485172"
"Rather agree","2018","Other degree","2699","0.566111706542515","0.552275765071724","0.579947648013306"
"Rather agree","2018","no degree/no degree yet","1122","0.49825806572595","0.47779744745252","0.51871868399938"
"Rather disagree","2018","lower secondary degree","2002","0.342533073156439","0.330262820900426","0.354803325412451"
"Rather disagree","2018","secondary school degree","2162","0.304326535118453","0.293743201112178","0.314909869124727"
"Rather disagree","2018","college entrance qualification","1432","0.19990422897632","0.190955202926918","0.208853255025722"
"Rather disagree","2018","Other degree","1121","0.265321217315417","0.252995749232666","0.277646685398168"
"Rather disagree","2018","no degree/no degree yet","498","0.314246157556195","0.29524979292697","0.333242522185421"
"Disagree fully","2018","lower secondary degree","327","0.048870934093654","0.0432963775234532","0.0544454906638547"
"Disagree fully","2018","secondary school degree","244","0.030588592403196","0.0266277853938243","0.0345493994125676"
"Disagree fully","2018","college entrance qualification","127","0.0196750950294297","0.0165674083144028","0.0227827817444566"
"Disagree fully","2018","Other degree","447","0.0790625552576904","0.0715295343835343","0.0865955761318466"
"Disagree fully","2018","no degree/no degree yet","286","0.0971014681057133","0.0849847848307515","0.109218151380675"
