"plh0192","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Fully agree","2005","Urban Area","Female","","","",""
"Fully agree","2005","Rural Area","Male","","","",""
"Fully agree","2005","Rural Area","Female","","","",""
"Rather agree","2005","Urban Area","Male","","","",""
"Rather agree","2005","Urban Area","Female","","","",""
"Rather agree","2005","Rural Area","Male","","","",""
"Rather agree","2005","Rural Area","Female","","","",""
"Rather disagree","2005","Urban Area","Male","","","",""
"Rather disagree","2005","Urban Area","Female","","","",""
"Rather disagree","2005","Rural Area","Male","","","",""
"Rather disagree","2005","Rural Area","Female","","","",""
"Disagree fully","2005","Urban Area","Male","","","",""
"Disagree fully","2005","Urban Area","Female","","","",""
"Disagree fully","2005","Rural Area","Male","","","",""
"Disagree fully","2005","Rural Area","Female","","","",""
"Fully agree","2006","Urban Area","Male","","","",""
"Fully agree","2006","Urban Area","Female","","","",""
"Fully agree","2006","Rural Area","Male","","","",""
"Fully agree","2006","Rural Area","Female","","","",""
"Rather agree","2006","Urban Area","Male","","","",""
"Rather agree","2006","Urban Area","Female","","","",""
"Rather agree","2006","Rural Area","Male","","","",""
"Rather agree","2006","Rural Area","Female","","","",""
"Rather disagree","2006","Urban Area","Male","","","",""
"Rather disagree","2006","Urban Area","Female","","","",""
"Rather disagree","2006","Rural Area","Male","","","",""
"Rather disagree","2006","Rural Area","Female","","","",""
"Disagree fully","2006","Urban Area","Male","","","",""
"Disagree fully","2006","Urban Area","Female","","","",""
"Disagree fully","2006","Rural Area","Male","","","",""
"Disagree fully","2006","Rural Area","Female","","","",""
"Fully agree","2007","Urban Area","Male","","","",""
"Fully agree","2007","Urban Area","Female","","","",""
"Fully agree","2007","Rural Area","Male","","","",""
"Fully agree","2007","Rural Area","Female","","","",""
"Rather agree","2007","Urban Area","Male","","","",""
"Rather agree","2007","Urban Area","Female","","","",""
"Rather agree","2007","Rural Area","Male","","","",""
"Rather agree","2007","Rural Area","Female","","","",""
"Rather disagree","2007","Urban Area","Male","","","",""
"Rather disagree","2007","Urban Area","Female","","","",""
"Rather disagree","2007","Rural Area","Male","","","",""
"Rather disagree","2007","Rural Area","Female","","","",""
"Disagree fully","2007","Urban Area","Male","","","",""
"Disagree fully","2007","Urban Area","Female","","","",""
"Disagree fully","2007","Rural Area","Male","","","",""
"Disagree fully","2007","Rural Area","Female","","","",""
"Fully agree","2008","Urban Area","Male","354","0.0513481130217423","0.0457944851586332","0.0569017408848513"
"Fully agree","2008","Urban Area","Female","445","0.063395101460727","0.0575816447886438","0.0692085581328103"
"Fully agree","2008","Rural Area","Male","153","0.0464509991956472","0.0391142295943124","0.0537877687969821"
"Fully agree","2008","Rural Area","Female","175","0.0572936626088188","0.0494761298793415","0.0651111953382961"
"Rather agree","2008","Urban Area","Male","3388","0.535063706950741","0.522513220335102","0.54761419356638"
"Rather agree","2008","Urban Area","Female","3871","0.54259327267866","0.530707789184803","0.554478756172517"
"Rather agree","2008","Rural Area","Male","1685","0.524076058586726","0.506665937985656","0.541486179187795"
"Rather agree","2008","Rural Area","Female","1840","0.522500230583683","0.505698344803543","0.539302116363823"
"Rather disagree","2008","Urban Area","Male","2020","0.352373475179624","0.340352906552304","0.364394043806944"
"Rather disagree","2008","Urban Area","Female","2141","0.350043729591205","0.338664009045077","0.361423450137334"
"Rather disagree","2008","Rural Area","Male","1149","0.371021449204924","0.35418101559483","0.387861882815018"
"Rather disagree","2008","Rural Area","Female","1235","0.375478170642935","0.359189173019241","0.391767168266628"
"Disagree fully","2008","Urban Area","Male","305","0.0612147048478929","0.0551825551237223","0.0672468545720634"
"Disagree fully","2008","Urban Area","Female","292","0.043967896269408","0.0390765043892753","0.0488592881495407"
"Disagree fully","2008","Rural Area","Male","174","0.0584514930127037","0.0502733444239651","0.0666296416014423"
"Disagree fully","2008","Rural Area","Female","145","0.0447279361645635","0.0377747930234548","0.0516810793056721"
"Fully agree","2009","Urban Area","Male","","","",""
"Fully agree","2009","Urban Area","Female","","","",""
"Fully agree","2009","Rural Area","Male","","","",""
"Fully agree","2009","Rural Area","Female","","","",""
"Rather agree","2009","Urban Area","Male","","","",""
"Rather agree","2009","Urban Area","Female","","","",""
"Rather agree","2009","Rural Area","Male","","","",""
"Rather agree","2009","Rural Area","Female","","","",""
"Rather disagree","2009","Urban Area","Male","","","",""
"Rather disagree","2009","Urban Area","Female","","","",""
"Rather disagree","2009","Rural Area","Male","","","",""
"Rather disagree","2009","Rural Area","Female","","","",""
"Disagree fully","2009","Urban Area","Male","","","",""
"Disagree fully","2009","Urban Area","Female","","","",""
"Disagree fully","2009","Rural Area","Male","","","",""
"Disagree fully","2009","Rural Area","Female","","","",""
"Fully agree","2010","Urban Area","Male","","","",""
"Fully agree","2010","Urban Area","Female","","","",""
"Fully agree","2010","Rural Area","Male","","","",""
"Fully agree","2010","Rural Area","Female","","","",""
"Rather agree","2010","Urban Area","Male","","","",""
"Rather agree","2010","Urban Area","Female","","","",""
"Rather agree","2010","Rural Area","Male","","","",""
"Rather agree","2010","Rural Area","Female","","","",""
"Rather disagree","2010","Urban Area","Male","","","",""
"Rather disagree","2010","Urban Area","Female","","","",""
"Rather disagree","2010","Rural Area","Male","","","",""
"Rather disagree","2010","Rural Area","Female","","","",""
"Disagree fully","2010","Urban Area","Male","","","",""
"Disagree fully","2010","Urban Area","Female","","","",""
"Disagree fully","2010","Rural Area","Male","","","",""
"Disagree fully","2010","Rural Area","Female","","","",""
"Fully agree","2011","Urban Area","Male","","","",""
"Fully agree","2011","Urban Area","Female","","","",""
"Fully agree","2011","Rural Area","Male","","","",""
"Fully agree","2011","Rural Area","Female","","","",""
"Rather agree","2011","Urban Area","Male","","","",""
"Rather agree","2011","Urban Area","Female","","","",""
"Rather agree","2011","Rural Area","Male","","","",""
"Rather agree","2011","Rural Area","Female","","","",""
"Rather disagree","2011","Urban Area","Male","","","",""
"Rather disagree","2011","Urban Area","Female","","","",""
"Rather disagree","2011","Rural Area","Male","","","",""
"Rather disagree","2011","Rural Area","Female","","","",""
"Disagree fully","2011","Urban Area","Male","","","",""
"Disagree fully","2011","Urban Area","Female","","","",""
"Disagree fully","2011","Rural Area","Male","","","",""
"Disagree fully","2011","Rural Area","Female","","","",""
"Fully agree","2012","Urban Area","Male","","","",""
"Fully agree","2012","Urban Area","Female","","","",""
"Fully agree","2012","Rural Area","Male","","","",""
"Fully agree","2012","Rural Area","Female","","","",""
"Rather agree","2012","Urban Area","Male","","","",""
"Rather agree","2012","Urban Area","Female","","","",""
"Rather agree","2012","Rural Area","Male","","","",""
"Rather agree","2012","Rural Area","Female","","","",""
"Rather disagree","2012","Urban Area","Male","","","",""
"Rather disagree","2012","Urban Area","Female","","","",""
"Rather disagree","2012","Rural Area","Male","","","",""
"Rather disagree","2012","Rural Area","Female","","","",""
"Disagree fully","2012","Urban Area","Male","","","",""
"Disagree fully","2012","Urban Area","Female","","","",""
"Disagree fully","2012","Rural Area","Male","","","",""
"Disagree fully","2012","Rural Area","Female","","","",""
"Fully agree","2013","Urban Area","Male","512","0.0693135530883986","0.0635042758548854","0.0751228303219117"
"Fully agree","2013","Urban Area","Female","688","0.0717320885423148","0.0664124600344687","0.0770517170501609"
"Fully agree","2013","Rural Area","Male","274","0.0613087176462186","0.054050117723771","0.0685673175686661"
"Fully agree","2013","Rural Area","Female","291","0.0562419035011973","0.0498244611129022","0.0626593458894924"
"Rather agree","2013","Urban Area","Male","4471","0.601056054165994","0.589855880562619","0.612256227769368"
"Rather agree","2013","Urban Area","Female","5606","0.601723039861612","0.591631003418782","0.611815076304443"
"Rather agree","2013","Rural Area","Male","2430","0.56894589464316","0.553961757885979","0.583930031400342"
"Rather agree","2013","Rural Area","Female","2904","0.576917264572647","0.563155597485336","0.590678931659958"
"Rather disagree","2013","Urban Area","Male","2064","0.287611351770292","0.277258193962666","0.297964509577919"
"Rather disagree","2013","Urban Area","Female","2478","0.293488927176178","0.284101572117043","0.302876282235314"
"Rather disagree","2013","Rural Area","Male","1299","0.325313037472206","0.311137737937125","0.339488337007288"
"Rather disagree","2013","Rural Area","Female","1577","0.32871015401346","0.315625470372801","0.341794837654119"
"Disagree fully","2013","Urban Area","Male","296","0.0420190409753157","0.0374300961771648","0.0466079857734667"
"Disagree fully","2013","Urban Area","Female","267","0.0330559444198947","0.0293703006525171","0.0367415881872722"
"Disagree fully","2013","Rural Area","Male","193","0.044432350238415","0.0381977198302951","0.0506669806465349"
"Disagree fully","2013","Rural Area","Female","179","0.0381306779126959","0.0327961385030604","0.0434652173223314"
"Fully agree","2014","Urban Area","Male","","","",""
"Fully agree","2014","Urban Area","Female","","","",""
"Fully agree","2014","Rural Area","Male","","","",""
"Fully agree","2014","Rural Area","Female","","","",""
"Rather agree","2014","Urban Area","Male","","","",""
"Rather agree","2014","Urban Area","Female","","","",""
"Rather agree","2014","Rural Area","Male","","","",""
"Rather agree","2014","Rural Area","Female","","","",""
"Rather disagree","2014","Urban Area","Male","","","",""
"Rather disagree","2014","Urban Area","Female","","","",""
"Rather disagree","2014","Rural Area","Male","","","",""
"Rather disagree","2014","Rural Area","Female","","","",""
"Disagree fully","2014","Urban Area","Male","","","",""
"Disagree fully","2014","Urban Area","Female","","","",""
"Disagree fully","2014","Rural Area","Male","","","",""
"Disagree fully","2014","Rural Area","Female","","","",""
"Fully agree","2015","Urban Area","Male","","","",""
"Fully agree","2015","Urban Area","Female","","","",""
"Fully agree","2015","Rural Area","Male","","","",""
"Fully agree","2015","Rural Area","Female","","","",""
"Rather agree","2015","Urban Area","Male","","","",""
"Rather agree","2015","Urban Area","Female","","","",""
"Rather agree","2015","Rural Area","Male","","","",""
"Rather agree","2015","Rural Area","Female","","","",""
"Rather disagree","2015","Urban Area","Male","","","",""
"Rather disagree","2015","Urban Area","Female","","","",""
"Rather disagree","2015","Rural Area","Male","","","",""
"Rather disagree","2015","Rural Area","Female","","","",""
"Disagree fully","2015","Urban Area","Male","","","",""
"Disagree fully","2015","Urban Area","Female","","","",""
"Disagree fully","2015","Rural Area","Male","","","",""
"Disagree fully","2015","Rural Area","Female","","","",""
"Fully agree","2016","Urban Area","Male","","","",""
"Fully agree","2016","Urban Area","Female","","","",""
"Fully agree","2016","Rural Area","Male","","","",""
"Fully agree","2016","Rural Area","Female","","","",""
"Rather agree","2016","Urban Area","Male","","","",""
"Rather agree","2016","Urban Area","Female","","","",""
"Rather agree","2016","Rural Area","Male","","","",""
"Rather agree","2016","Rural Area","Female","","","",""
"Rather disagree","2016","Urban Area","Male","","","",""
"Rather disagree","2016","Urban Area","Female","","","",""
"Rather disagree","2016","Rural Area","Male","","","",""
"Rather disagree","2016","Rural Area","Female","","","",""
"Disagree fully","2016","Urban Area","Male","","","",""
"Disagree fully","2016","Urban Area","Female","","","",""
"Disagree fully","2016","Rural Area","Male","","","",""
"Disagree fully","2016","Rural Area","Female","","","",""
"Fully agree","2017","Urban Area","Male","","","",""
"Fully agree","2017","Urban Area","Female","","","",""
"Fully agree","2017","Rural Area","Male","","","",""
"Fully agree","2017","Rural Area","Female","","","",""
"Rather agree","2017","Urban Area","Male","","","",""
"Rather agree","2017","Urban Area","Female","","","",""
"Rather agree","2017","Rural Area","Male","","","",""
"Rather agree","2017","Rural Area","Female","","","",""
"Rather disagree","2017","Urban Area","Male","","","",""
"Rather disagree","2017","Urban Area","Female","","","",""
"Rather disagree","2017","Rural Area","Male","","","",""
"Rather disagree","2017","Rural Area","Female","","","",""
"Disagree fully","2017","Urban Area","Male","","","",""
"Disagree fully","2017","Urban Area","Female","","","",""
"Disagree fully","2017","Rural Area","Male","","","",""
"Disagree fully","2017","Rural Area","Female","","","",""
"Fully agree","2018","Urban Area","Male","1013","0.0782910044718981","0.0728530137534118","0.0837289951903844"
"Fully agree","2018","Urban Area","Female","945","0.0782508412171243","0.0730121318837927","0.083489550550456"
"Fully agree","2018","Rural Area","Male","410","0.0602261665710813","0.0535091887755193","0.0669431443666432"
"Fully agree","2018","Rural Area","Female","377","0.0615310294841025","0.0550034366245281","0.068058622343677"
"Rather agree","2018","Urban Area","Male","5530","0.594669326363002","0.584730659799158","0.604607992926846"
"Rather agree","2018","Urban Area","Female","6077","0.621244167557664","0.611782139164519","0.630706195950809"
"Rather agree","2018","Rural Area","Male","2840","0.604067545489789","0.590259795000815","0.617875295978763"
"Rather agree","2018","Rural Area","Female","3098","0.603613958467368","0.590326717149067","0.616901199785669"
"Rather disagree","2018","Urban Area","Male","2297","0.281123794731931","0.272023373939329","0.290224215524534"
"Rather disagree","2018","Urban Area","Female","2544","0.264211605681182","0.255611063465015","0.272812147897349"
"Rather disagree","2018","Rural Area","Male","1321","0.301465355524008","0.288509016365234","0.314421694682781"
"Rather disagree","2018","Rural Area","Female","1492","0.295839471983978","0.283441235754492","0.308237708213464"
"Disagree fully","2018","Urban Area","Male","534","0.0459158744331686","0.0416788557291139","0.0501528931372233"
"Disagree fully","2018","Urban Area","Female","530","0.0362933855440297","0.0326453456325743","0.0399414254554851"
"Disagree fully","2018","Rural Area","Male","248","0.0342409324151222","0.0291066847258415","0.0393751801044029"
"Disagree fully","2018","Rural Area","Female","239","0.0390155400645514","0.0337556943783299","0.0442753857507729"
