"plh0192","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Rather disagree","2003","in school","Male","85","0.270968191784757","0.220673765444316","0.321262618125198"
"Rather disagree","2003","in school","Female","101","0.338481497447029","0.286308833259946","0.390654161634112"
"Rather disagree","2003","inadequately","Male","44","0.501316064033294","0.405221256497645","0.597410871568942"
"Rather disagree","2003","inadequately","Female","57","0.391048352747867","0.313471361433416","0.468625344062317"
"Rather disagree","2003","general elemantary","Male","344","0.377784083485891","0.346352419027264","0.409215747944518"
"Rather disagree","2003","general elemantary","Female","654","0.35091880755392","0.329070404765992","0.372767210341847"
"Rather disagree","2003","middle vocational","Male","1874","0.340935178945212","0.328203424372367","0.353666933518058"
"Rather disagree","2003","middle vocational","Female","2109","0.365765051903529","0.353366452478315","0.378163651328744"
"Rather disagree","2003","vocational + Abi","Male","148","0.280330881194443","0.240397888272183","0.320263874116704"
"Rather disagree","2003","vocational + Abi","Female","221","0.289951727239984","0.255772633403869","0.324130821076098"
"Rather disagree","2003","higher vocational","Male","329","0.326913865658507","0.297514994413312","0.356312736903702"
"Rather disagree","2003","higher vocational","Female","227","0.343824916521121","0.308837650842331","0.378812182199911"
"Rather disagree","2003","higher education","Male","631","0.275893696709291","0.258245522081166","0.293541871337417"
"Rather disagree","2003","higher education","Female","522","0.304887860064192","0.28413873304274","0.325636987085644"
"Disagree fully","2003","in school","Male","13","","",""
"Disagree fully","2003","in school","Female","7","","",""
"Disagree fully","2003","inadequately","Male","12","","",""
"Disagree fully","2003","inadequately","Female","22","","",""
"Disagree fully","2003","general elemantary","Male","72","0.0835306253802089","0.0655933350328651","0.101467915727553"
"Disagree fully","2003","general elemantary","Female","140","0.0772290663962051","0.0650081378730993","0.0894499949193109"
"Disagree fully","2003","middle vocational","Male","335","0.0701202848456932","0.0632618738383669","0.0769786958530195"
"Disagree fully","2003","middle vocational","Female","257","0.0520962459535834","0.0463757751012202","0.0578167168059467"
"Disagree fully","2003","vocational + Abi","Male","22","","",""
"Disagree fully","2003","vocational + Abi","Female","22","","",""
"Disagree fully","2003","higher vocational","Male","43","0.0545609600024375","0.0403266496351109","0.0687952703697642"
"Disagree fully","2003","higher vocational","Female","27","","",""
"Disagree fully","2003","higher education","Male","72","0.0389648391636862","0.031324127310571","0.0466055510168014"
"Disagree fully","2003","higher education","Female","36","0.019549448292895","0.0133094793660487","0.0257894172197412"
"Fully agree","2004","in school","Male","","","",""
"Fully agree","2004","in school","Female","","","",""
"Fully agree","2004","inadequately","Male","","","",""
"Fully agree","2004","inadequately","Female","","","",""
"Fully agree","2004","general elemantary","Male","","","",""
"Fully agree","2004","general elemantary","Female","","","",""
"Fully agree","2004","middle vocational","Male","","","",""
"Fully agree","2004","middle vocational","Female","","","",""
"Fully agree","2004","vocational + Abi","Male","","","",""
"Fully agree","2004","vocational + Abi","Female","","","",""
"Fully agree","2004","higher vocational","Male","","","",""
"Fully agree","2004","higher vocational","Female","","","",""
"Fully agree","2004","higher education","Male","","","",""
"Fully agree","2004","higher education","Female","","","",""
"Rather agree","2004","in school","Male","","","",""
"Rather agree","2004","in school","Female","","","",""
"Rather agree","2004","inadequately","Male","","","",""
"Rather agree","2004","inadequately","Female","","","",""
"Rather agree","2004","general elemantary","Male","","","",""
"Rather agree","2004","general elemantary","Female","","","",""
"Rather agree","2004","middle vocational","Male","","","",""
"Rather agree","2004","middle vocational","Female","","","",""
"Rather agree","2004","vocational + Abi","Male","","","",""
"Rather agree","2004","vocational + Abi","Female","","","",""
"Rather agree","2004","higher vocational","Male","","","",""
"Rather agree","2004","higher vocational","Female","","","",""
"Rather agree","2004","higher education","Male","","","",""
"Rather agree","2004","higher education","Female","","","",""
"Rather disagree","2004","in school","Male","","","",""
"Rather disagree","2004","in school","Female","","","",""
"Rather disagree","2004","inadequately","Male","","","",""
"Rather disagree","2004","inadequately","Female","","","",""
"Rather disagree","2004","general elemantary","Male","","","",""
"Rather disagree","2004","general elemantary","Female","","","",""
"Rather disagree","2004","middle vocational","Male","","","",""
"Rather disagree","2004","middle vocational","Female","","","",""
"Rather disagree","2004","vocational + Abi","Male","","","",""
"Rather disagree","2004","vocational + Abi","Female","","","",""
"Rather disagree","2004","higher vocational","Male","","","",""
"Rather disagree","2004","higher vocational","Female","","","",""
"Rather disagree","2004","higher education","Male","","","",""
"Rather disagree","2004","higher education","Female","","","",""
"Disagree fully","2004","in school","Male","","","",""
"Disagree fully","2004","in school","Female","","","",""
"Disagree fully","2004","inadequately","Male","","","",""
"Disagree fully","2004","inadequately","Female","","","",""
"Disagree fully","2004","general elemantary","Male","","","",""
"Disagree fully","2004","general elemantary","Female","","","",""
"Disagree fully","2004","middle vocational","Male","","","",""
"Disagree fully","2004","middle vocational","Female","","","",""
"Disagree fully","2004","vocational + Abi","Male","","","",""
"Disagree fully","2004","vocational + Abi","Female","","","",""
"Disagree fully","2004","higher vocational","Male","","","",""
"Disagree fully","2004","higher vocational","Female","","","",""
"Disagree fully","2004","higher education","Male","","","",""
"Disagree fully","2004","higher education","Female","","","",""
"Fully agree","2005","in school","Male","","","",""
"Fully agree","2005","in school","Female","","","",""
"Fully agree","2005","inadequately","Male","","","",""
"Fully agree","2005","inadequately","Female","","","",""
"Fully agree","2005","general elemantary","Male","","","",""
"Fully agree","2005","general elemantary","Female","","","",""
"Fully agree","2005","middle vocational","Male","","","",""
"Fully agree","2005","middle vocational","Female","","","",""
"Fully agree","2005","vocational + Abi","Male","","","",""
"Fully agree","2005","vocational + Abi","Female","","","",""
"Fully agree","2005","higher vocational","Male","","","",""
"Fully agree","2005","higher vocational","Female","","","",""
"Fully agree","2005","higher education","Male","","","",""
"Fully agree","2005","higher education","Female","","","",""
"Rather agree","2005","in school","Male","","","",""
"Rather agree","2005","in school","Female","","","",""
"Rather agree","2005","inadequately","Male","","","",""
"Rather agree","2005","inadequately","Female","","","",""
"Rather agree","2005","general elemantary","Male","","","",""
"Rather agree","2005","general elemantary","Female","","","",""
"Rather agree","2005","middle vocational","Male","","","",""
"Rather agree","2005","middle vocational","Female","","","",""
"Rather agree","2005","vocational + Abi","Male","","","",""
"Rather agree","2005","vocational + Abi","Female","","","",""
"Rather agree","2005","higher vocational","Male","","","",""
"Rather agree","2005","higher vocational","Female","","","",""
"Rather agree","2005","higher education","Male","","","",""
"Rather agree","2005","higher education","Female","","","",""
"Rather disagree","2005","in school","Male","","","",""
"Rather disagree","2005","in school","Female","","","",""
"Rather disagree","2005","inadequately","Male","","","",""
"Rather disagree","2005","inadequately","Female","","","",""
"Rather disagree","2005","general elemantary","Male","","","",""
"Rather disagree","2005","general elemantary","Female","","","",""
"Rather disagree","2005","middle vocational","Male","","","",""
"Rather disagree","2005","middle vocational","Female","","","",""
"Rather disagree","2005","vocational + Abi","Male","","","",""
"Rather disagree","2005","vocational + Abi","Female","","","",""
"Rather disagree","2005","higher vocational","Male","","","",""
"Rather disagree","2005","higher vocational","Female","","","",""
"Rather disagree","2005","higher education","Male","","","",""
"Rather disagree","2005","higher education","Female","","","",""
"Disagree fully","2005","in school","Male","","","",""
"Disagree fully","2005","in school","Female","","","",""
"Disagree fully","2005","inadequately","Male","","","",""
"Disagree fully","2005","inadequately","Female","","","",""
"Disagree fully","2005","general elemantary","Male","","","",""
"Disagree fully","2005","general elemantary","Female","","","",""
"Disagree fully","2005","middle vocational","Male","","","",""
"Disagree fully","2005","middle vocational","Female","","","",""
"Disagree fully","2005","vocational + Abi","Male","","","",""
"Disagree fully","2005","vocational + Abi","Female","","","",""
"Disagree fully","2005","higher vocational","Male","","","",""
"Disagree fully","2005","higher vocational","Female","","","",""
"Disagree fully","2005","higher education","Male","","","",""
"Disagree fully","2005","higher education","Female","","","",""
"Fully agree","2006","in school","Male","","","",""
"Fully agree","2006","in school","Female","","","",""
"Fully agree","2006","inadequately","Male","","","",""
"Fully agree","2006","inadequately","Female","","","",""
"Fully agree","2006","general elemantary","Male","","","",""
"Fully agree","2006","general elemantary","Female","","","",""
"Fully agree","2006","middle vocational","Male","","","",""
"Fully agree","2006","middle vocational","Female","","","",""
"Fully agree","2006","vocational + Abi","Male","","","",""
"Fully agree","2006","vocational + Abi","Female","","","",""
"Fully agree","2006","higher vocational","Male","","","",""
"Fully agree","2006","higher vocational","Female","","","",""
"Fully agree","2006","higher education","Male","","","",""
"Fully agree","2006","higher education","Female","","","",""
"Rather agree","2006","in school","Male","","","",""
"Rather agree","2006","in school","Female","","","",""
"Rather agree","2006","inadequately","Male","","","",""
"Rather agree","2006","inadequately","Female","","","",""
"Rather agree","2006","general elemantary","Male","","","",""
"Rather agree","2006","general elemantary","Female","","","",""
"Rather agree","2006","middle vocational","Male","","","",""
"Rather agree","2006","middle vocational","Female","","","",""
"Rather agree","2006","vocational + Abi","Male","","","",""
"Rather agree","2006","vocational + Abi","Female","","","",""
"Rather agree","2006","higher vocational","Male","","","",""
"Rather agree","2006","higher vocational","Female","","","",""
"Rather agree","2006","higher education","Male","","","",""
"Rather agree","2006","higher education","Female","","","",""
"Rather disagree","2006","in school","Male","","","",""
"Rather disagree","2006","in school","Female","","","",""
"Rather disagree","2006","inadequately","Male","","","",""
"Rather disagree","2006","inadequately","Female","","","",""
"Rather disagree","2006","general elemantary","Male","","","",""
"Rather disagree","2006","general elemantary","Female","","","",""
"Rather disagree","2006","middle vocational","Male","","","",""
"Rather disagree","2006","middle vocational","Female","","","",""
"Rather disagree","2006","vocational + Abi","Male","","","",""
"Rather disagree","2006","vocational + Abi","Female","","","",""
"Rather disagree","2006","higher vocational","Male","","","",""
"Rather disagree","2006","higher vocational","Female","","","",""
"Rather disagree","2006","higher education","Male","","","",""
"Rather disagree","2006","higher education","Female","","","",""
"Disagree fully","2006","in school","Male","","","",""
"Disagree fully","2006","in school","Female","","","",""
"Disagree fully","2006","inadequately","Male","","","",""
"Disagree fully","2006","inadequately","Female","","","",""
"Disagree fully","2006","general elemantary","Male","","","",""
"Disagree fully","2006","general elemantary","Female","","","",""
"Disagree fully","2006","middle vocational","Male","","","",""
"Disagree fully","2006","middle vocational","Female","","","",""
"Disagree fully","2006","vocational + Abi","Male","","","",""
"Disagree fully","2006","vocational + Abi","Female","","","",""
"Disagree fully","2006","higher vocational","Male","","","",""
"Disagree fully","2006","higher vocational","Female","","","",""
"Disagree fully","2006","higher education","Male","","","",""
"Disagree fully","2006","higher education","Female","","","",""
"Fully agree","2007","in school","Male","","","",""
"Fully agree","2007","in school","Female","","","",""
"Fully agree","2007","inadequately","Male","","","",""
"Fully agree","2007","inadequately","Female","","","",""
"Fully agree","2007","general elemantary","Male","","","",""
"Fully agree","2007","general elemantary","Female","","","",""
"Fully agree","2007","middle vocational","Male","","","",""
"Fully agree","2007","middle vocational","Female","","","",""
"Fully agree","2007","vocational + Abi","Male","","","",""
"Fully agree","2007","vocational + Abi","Female","","","",""
"Fully agree","2007","higher vocational","Male","","","",""
"Fully agree","2007","higher vocational","Female","","","",""
"Fully agree","2007","higher education","Male","","","",""
"Fully agree","2007","higher education","Female","","","",""
"Rather agree","2007","in school","Male","","","",""
"Rather agree","2007","in school","Female","","","",""
"Rather agree","2007","inadequately","Male","","","",""
"Rather agree","2007","inadequately","Female","","","",""
"Rather agree","2007","general elemantary","Male","","","",""
"Rather agree","2007","general elemantary","Female","","","",""
"Rather agree","2007","middle vocational","Male","","","",""
"Rather agree","2007","middle vocational","Female","","","",""
"Rather agree","2007","vocational + Abi","Male","","","",""
"Rather agree","2007","vocational + Abi","Female","","","",""
"Rather agree","2007","higher vocational","Male","","","",""
"Rather agree","2007","higher vocational","Female","","","",""
"Rather agree","2007","higher education","Male","","","",""
"Rather agree","2007","higher education","Female","","","",""
"Rather disagree","2007","in school","Male","","","",""
"Rather disagree","2007","in school","Female","","","",""
"Rather disagree","2007","inadequately","Male","","","",""
"Rather disagree","2007","inadequately","Female","","","",""
"Rather disagree","2007","general elemantary","Male","","","",""
"Rather disagree","2007","general elemantary","Female","","","",""
"Rather disagree","2007","middle vocational","Male","","","",""
"Rather disagree","2007","middle vocational","Female","","","",""
"Rather disagree","2007","vocational + Abi","Male","","","",""
"Rather disagree","2007","vocational + Abi","Female","","","",""
"Rather disagree","2007","higher vocational","Male","","","",""
"Rather disagree","2007","higher vocational","Female","","","",""
"Rather disagree","2007","higher education","Male","","","",""
"Rather disagree","2007","higher education","Female","","","",""
"Disagree fully","2007","in school","Male","","","",""
"Disagree fully","2007","in school","Female","","","",""
"Disagree fully","2007","inadequately","Male","","","",""
"Disagree fully","2007","inadequately","Female","","","",""
"Disagree fully","2007","general elemantary","Male","","","",""
"Disagree fully","2007","general elemantary","Female","","","",""
"Disagree fully","2007","middle vocational","Male","","","",""
"Disagree fully","2007","middle vocational","Female","","","",""
"Disagree fully","2007","vocational + Abi","Male","","","",""
"Disagree fully","2007","vocational + Abi","Female","","","",""
"Disagree fully","2007","higher vocational","Male","","","",""
"Disagree fully","2007","higher vocational","Female","","","",""
"Disagree fully","2007","higher education","Male","","","",""
"Disagree fully","2007","higher education","Female","","","",""
"Fully agree","2008","in school","Male","17","","",""
"Fully agree","2008","in school","Female","16","","",""
"Fully agree","2008","inadequately","Male","4","","",""
"Fully agree","2008","inadequately","Female","9","","",""
"Fully agree","2008","general elemantary","Male","26","","",""
"Fully agree","2008","general elemantary","Female","81","0.0638280285506849","0.0510142256984061","0.0766418314029637"
"Fully agree","2008","middle vocational","Male","204","0.0410107914357419","0.0352885624723993","0.0467330203990844"
"Fully agree","2008","middle vocational","Female","283","0.0513361596352372","0.0453037315802471","0.0573685876902273"
"Fully agree","2008","vocational + Abi","Male","21","","",""
"Fully agree","2008","vocational + Abi","Female","32","0.0568971541569682","0.0391707367556873","0.074623571558249"
"Fully agree","2008","higher vocational","Male","32","0.0379539070016609","0.0249697842535415","0.0509380297497803"
"Fully agree","2008","higher vocational","Female","33","0.0634923035309808","0.0437323292356968","0.0832522778262649"
"Fully agree","2008","higher education","Male","181","0.0699859356154937","0.059557269819191","0.0804146014117964"
"Fully agree","2008","higher education","Female","148","0.0878049751383528","0.0750828271143432","0.100527123162362"
"Rather agree","2008","in school","Male","94","0.591035190262221","0.517130284080711","0.66494009644373"
"Rather agree","2008","in school","Female","113","0.596087600990347","0.524995527227108","0.667179674753586"
"Rather agree","2008","inadequately","Male","30","0.432160765796303","0.317736743786608","0.546584787805998"
"Rather agree","2008","inadequately","Female","47","0.339474671805684","0.251777112652628","0.42717223095874"
"Rather agree","2008","general elemantary","Male","299","0.437396932019797","0.39878314681806","0.476010717221534"
"Rather agree","2008","general elemantary","Female","680","0.476761087147361","0.450579563114016","0.502942611180707"
"Rather agree","2008","middle vocational","Male","2377","0.509646135291645","0.495221711789564","0.524070558793727"
"Rather agree","2008","middle vocational","Female","2786","0.52521746959444","0.511567199775941","0.53886773941294"
"Rather agree","2008","vocational + Abi","Male","269","0.599509638955277","0.55382911512871","0.645190162781844"
"Rather agree","2008","vocational + Abi","Female","384","0.557780026785478","0.51977449377381","0.595785559797146"
"Rather agree","2008","higher vocational","Male","456","0.535701596536345","0.501813553233996","0.569589639838694"
"Rather agree","2008","higher vocational","Female","346","0.553512718184062","0.513228169144771","0.593797267223353"
"Rather agree","2008","higher education","Male","1469","0.612592584283125","0.592679045794133","0.632506122772116"
"Rather agree","2008","higher education","Female","1272","0.644127256482357","0.622604879495743","0.665649633468972"
"Rather disagree","2008","in school","Male","54","0.321613551967515","0.251398635687698","0.391828468247332"
"Rather disagree","2008","in school","Female","46","0.30033445236761","0.233918811448334","0.366750093286887"
"Rather disagree","2008","inadequately","Male","26","","",""
"Rather disagree","2008","inadequately","Female","48","0.488128374817221","0.395554885317492","0.58070186431695"
"Rather disagree","2008","general elemantary","Male","262","0.434884333199527","0.39629573369442","0.473472932704634"
"Rather disagree","2008","general elemantary","Female","521","0.369041496793258","0.343746623655108","0.394336369931407"
"Rather disagree","2008","middle vocational","Male","1747","0.380737458437906","0.366726769063313","0.394748147812499"
"Rather disagree","2008","middle vocational","Female","1855","0.384238985828033","0.370942676894705","0.39753529476136"
"Rather disagree","2008","vocational + Abi","Male","140","0.343593755343623","0.299320042959966","0.387867467727281"
"Rather disagree","2008","vocational + Abi","Female","221","0.368531921467322","0.331616364288773","0.405447478645871"
"Rather disagree","2008","higher vocational","Male","312","0.368177340176432","0.335404615116294","0.40095006523657"
"Rather disagree","2008","higher vocational","Female","185","0.332976521618017","0.294786709262527","0.371166333973507"
"Rather disagree","2008","higher education","Male","578","0.28037124171656","0.262010103780524","0.298732379652597"
"Rather disagree","2008","higher education","Female","445","0.25080467499436","0.231318689465972","0.270290660522749"
"Disagree fully","2008","in school","Male","5","","",""
"Disagree fully","2008","in school","Female","8","","",""
"Disagree fully","2008","inadequately","Male","12","","",""
"Disagree fully","2008","inadequately","Female","8","","",""
"Disagree fully","2008","general elemantary","Male","47","0.0828797044769277","0.0614191612413188","0.104340247712537"
"Disagree fully","2008","general elemantary","Female","116","0.0903693875086963","0.07534012367199","0.105398651345403"
"Disagree fully","2008","middle vocational","Male","286","0.0686056148347068","0.061311779842798","0.0758994498266157"
"Disagree fully","2008","middle vocational","Female","217","0.0392073849422897","0.0339019248079574","0.044512845076622"
"Disagree fully","2008","vocational + Abi","Male","12","","",""
"Disagree fully","2008","vocational + Abi","Female","19","","",""
"Disagree fully","2008","higher vocational","Male","32","0.058167156285562","0.0422629404984004","0.0740713720727236"
"Disagree fully","2008","higher vocational","Female","21","","",""
"Disagree fully","2008","higher education","Male","71","0.0370502383848213","0.0293291962282997","0.0447712805413429"
"Disagree fully","2008","higher education","Female","36","0.0172630933849294","0.0114079845030047","0.0231182022668541"
"Fully agree","2009","in school","Male","","","",""
"Fully agree","2009","in school","Female","","","",""
"Fully agree","2009","inadequately","Male","","","",""
"Fully agree","2009","inadequately","Female","","","",""
"Fully agree","2009","general elemantary","Male","","","",""
"Fully agree","2009","general elemantary","Female","","","",""
"Fully agree","2009","middle vocational","Male","","","",""
"Fully agree","2009","middle vocational","Female","","","",""
"Fully agree","2009","vocational + Abi","Male","","","",""
"Fully agree","2009","vocational + Abi","Female","","","",""
"Fully agree","2009","higher vocational","Male","","","",""
"Fully agree","2009","higher vocational","Female","","","",""
"Fully agree","2009","higher education","Male","","","",""
"Fully agree","2009","higher education","Female","","","",""
"Rather agree","2009","in school","Male","","","",""
"Rather agree","2009","in school","Female","","","",""
"Rather agree","2009","inadequately","Male","","","",""
"Rather agree","2009","inadequately","Female","","","",""
"Rather agree","2009","general elemantary","Male","","","",""
"Rather agree","2009","general elemantary","Female","","","",""
"Rather agree","2009","middle vocational","Male","","","",""
"Rather agree","2009","middle vocational","Female","","","",""
"Rather agree","2009","vocational + Abi","Male","","","",""
"Rather agree","2009","vocational + Abi","Female","","","",""
"Rather agree","2009","higher vocational","Male","","","",""
"Rather agree","2009","higher vocational","Female","","","",""
"Rather agree","2009","higher education","Male","","","",""
"Rather agree","2009","higher education","Female","","","",""
"Rather disagree","2009","in school","Male","","","",""
"Rather disagree","2009","in school","Female","","","",""
"Rather disagree","2009","inadequately","Male","","","",""
"Rather disagree","2009","inadequately","Female","","","",""
"Rather disagree","2009","general elemantary","Male","","","",""
"Rather disagree","2009","general elemantary","Female","","","",""
"Rather disagree","2009","middle vocational","Male","","","",""
"Rather disagree","2009","middle vocational","Female","","","",""
"Rather disagree","2009","vocational + Abi","Male","","","",""
"Rather disagree","2009","vocational + Abi","Female","","","",""
"Rather disagree","2009","higher vocational","Male","","","",""
"Rather disagree","2009","higher vocational","Female","","","",""
"Rather disagree","2009","higher education","Male","","","",""
"Rather disagree","2009","higher education","Female","","","",""
"Disagree fully","2009","in school","Male","","","",""
"Disagree fully","2009","in school","Female","","","",""
"Disagree fully","2009","inadequately","Male","","","",""
"Disagree fully","2009","inadequately","Female","","","",""
"Disagree fully","2009","general elemantary","Male","","","",""
"Disagree fully","2009","general elemantary","Female","","","",""
"Disagree fully","2009","middle vocational","Male","","","",""
"Disagree fully","2009","middle vocational","Female","","","",""
"Disagree fully","2009","vocational + Abi","Male","","","",""
"Disagree fully","2009","vocational + Abi","Female","","","",""
"Disagree fully","2009","higher vocational","Male","","","",""
"Disagree fully","2009","higher vocational","Female","","","",""
"Disagree fully","2009","higher education","Male","","","",""
"Disagree fully","2009","higher education","Female","","","",""
"Fully agree","2010","in school","Male","","","",""
"Fully agree","2010","in school","Female","","","",""
"Fully agree","2010","inadequately","Male","","","",""
"Fully agree","2010","inadequately","Female","","","",""
"Fully agree","2010","general elemantary","Male","","","",""
"Fully agree","2010","general elemantary","Female","","","",""
"Fully agree","2010","middle vocational","Male","","","",""
"Fully agree","2010","middle vocational","Female","","","",""
"Fully agree","2010","vocational + Abi","Male","","","",""
"Fully agree","2010","vocational + Abi","Female","","","",""
"Fully agree","2010","higher vocational","Male","","","",""
"Fully agree","2010","higher vocational","Female","","","",""
"Fully agree","2010","higher education","Male","","","",""
"Fully agree","2010","higher education","Female","","","",""
"Rather agree","2010","in school","Male","","","",""
"Rather agree","2010","in school","Female","","","",""
"Rather agree","2010","inadequately","Male","","","",""
"Rather agree","2010","inadequately","Female","","","",""
"Rather agree","2010","general elemantary","Male","","","",""
"Rather agree","2010","general elemantary","Female","","","",""
"Rather agree","2010","middle vocational","Male","","","",""
"Rather agree","2010","middle vocational","Female","","","",""
"Rather agree","2010","vocational + Abi","Male","","","",""
"Rather agree","2010","vocational + Abi","Female","","","",""
"Rather agree","2010","higher vocational","Male","","","",""
"Rather agree","2010","higher vocational","Female","","","",""
"Rather agree","2010","higher education","Male","","","",""
"Rather agree","2010","higher education","Female","","","",""
"Rather disagree","2010","in school","Male","","","",""
"Rather disagree","2010","in school","Female","","","",""
"Rather disagree","2010","inadequately","Male","","","",""
"Rather disagree","2010","inadequately","Female","","","",""
"Rather disagree","2010","general elemantary","Male","","","",""
"Rather disagree","2010","general elemantary","Female","","","",""
"Rather disagree","2010","middle vocational","Male","","","",""
"Rather disagree","2010","middle vocational","Female","","","",""
"Rather disagree","2010","vocational + Abi","Male","","","",""
"Rather disagree","2010","vocational + Abi","Female","","","",""
"Rather disagree","2010","higher vocational","Male","","","",""
"Rather disagree","2010","higher vocational","Female","","","",""
"Rather disagree","2010","higher education","Male","","","",""
"Rather disagree","2010","higher education","Female","","","",""
"Disagree fully","2010","in school","Male","","","",""
"Disagree fully","2010","in school","Female","","","",""
"Disagree fully","2010","inadequately","Male","","","",""
"Disagree fully","2010","inadequately","Female","","","",""
"Disagree fully","2010","general elemantary","Male","","","",""
"Disagree fully","2010","general elemantary","Female","","","",""
"Disagree fully","2010","middle vocational","Male","","","",""
"Disagree fully","2010","middle vocational","Female","","","",""
"Disagree fully","2010","vocational + Abi","Male","","","",""
"Disagree fully","2010","vocational + Abi","Female","","","",""
"Disagree fully","2010","higher vocational","Male","","","",""
"Disagree fully","2010","higher vocational","Female","","","",""
"Disagree fully","2010","higher education","Male","","","",""
"Disagree fully","2010","higher education","Female","","","",""
"Fully agree","2011","in school","Male","","","",""
"Fully agree","2011","in school","Female","","","",""
"Fully agree","2011","inadequately","Male","","","",""
"Fully agree","2011","inadequately","Female","","","",""
"Fully agree","2011","general elemantary","Male","","","",""
"Fully agree","2011","general elemantary","Female","","","",""
"Fully agree","2011","middle vocational","Male","","","",""
"Fully agree","2011","middle vocational","Female","","","",""
"Fully agree","2011","vocational + Abi","Male","","","",""
"Fully agree","2011","vocational + Abi","Female","","","",""
"Fully agree","2011","higher vocational","Male","","","",""
"Fully agree","2011","higher vocational","Female","","","",""
"Fully agree","2011","higher education","Male","","","",""
"Fully agree","2011","higher education","Female","","","",""
"Rather agree","2011","in school","Male","","","",""
"Rather agree","2011","in school","Female","","","",""
"Rather agree","2011","inadequately","Male","","","",""
"Rather agree","2011","inadequately","Female","","","",""
"Rather agree","2011","general elemantary","Male","","","",""
"Rather agree","2011","general elemantary","Female","","","",""
"Rather agree","2011","middle vocational","Male","","","",""
"Rather agree","2011","middle vocational","Female","","","",""
"Rather agree","2011","vocational + Abi","Male","","","",""
"Rather agree","2011","vocational + Abi","Female","","","",""
"Rather agree","2011","higher vocational","Male","","","",""
"Rather agree","2011","higher vocational","Female","","","",""
"Rather agree","2011","higher education","Male","","","",""
"Rather agree","2011","higher education","Female","","","",""
"Rather disagree","2011","in school","Male","","","",""
"Rather disagree","2011","in school","Female","","","",""
"Rather disagree","2011","inadequately","Male","","","",""
"Rather disagree","2011","inadequately","Female","","","",""
"Rather disagree","2011","general elemantary","Male","","","",""
"Rather disagree","2011","general elemantary","Female","","","",""
"Rather disagree","2011","middle vocational","Male","","","",""
"Rather disagree","2011","middle vocational","Female","","","",""
"Rather disagree","2011","vocational + Abi","Male","","","",""
"Rather disagree","2011","vocational + Abi","Female","","","",""
"Rather disagree","2011","higher vocational","Male","","","",""
"Rather disagree","2011","higher vocational","Female","","","",""
"Rather disagree","2011","higher education","Male","","","",""
"Rather disagree","2011","higher education","Female","","","",""
"Disagree fully","2011","in school","Male","","","",""
"Disagree fully","2011","in school","Female","","","",""
"Disagree fully","2011","inadequately","Male","","","",""
"Disagree fully","2011","inadequately","Female","","","",""
"Disagree fully","2011","general elemantary","Male","","","",""
"Disagree fully","2011","general elemantary","Female","","","",""
"Disagree fully","2011","middle vocational","Male","","","",""
"Disagree fully","2011","middle vocational","Female","","","",""
