"plh0192","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Rather agree","2005","16-34 y.","West Germany","","","","","2"
"Rather agree","2005","35-65 y.","East Germany","","","","","2"
"Rather agree","2005","35-65 y.","West Germany","","","","","2"
"Rather agree","2005","66 and older","West Germany","","","","","2"
"Rather agree","2005","66 and older","East Germany","","","","","2"
"Rather disagree","2005","16-34 y.","East Germany","","","","","3"
"Rather disagree","2005","16-34 y.","West Germany","","","","","3"
"Rather disagree","2005","35-65 y.","East Germany","","","","","3"
"Rather disagree","2005","35-65 y.","West Germany","","","","","3"
"Rather disagree","2005","66 and older","West Germany","","","","","3"
"Rather disagree","2005","66 and older","East Germany","","","","","3"
"Disagree fully","2006","35-65 y.","East Germany","","","","","4"
"Disagree fully","2006","16-34 y.","West Germany","","","","","4"
"Disagree fully","2006","16-34 y.","East Germany","","","","","4"
"Disagree fully","2006","35-65 y.","West Germany","","","","","4"
"Disagree fully","2006","66 and older","West Germany","","","","","4"
"Disagree fully","2006","66 and older","East Germany","","","","","4"
"Fully agree","2006","16-34 y.","West Germany","","","","","1"
"Fully agree","2006","16-34 y.","East Germany","","","","","1"
"Fully agree","2006","35-65 y.","West Germany","","","","","1"
"Fully agree","2006","35-65 y.","East Germany","","","","","1"
"Fully agree","2006","66 and older","West Germany","","","","","1"
"Fully agree","2006","66 and older","East Germany","","","","","1"
"Rather agree","2006","16-34 y.","East Germany","","","","","2"
"Rather agree","2006","16-34 y.","West Germany","","","","","2"
"Rather agree","2006","35-65 y.","West Germany","","","","","2"
"Rather agree","2006","35-65 y.","East Germany","","","","","2"
"Rather agree","2006","66 and older","West Germany","","","","","2"
"Rather agree","2006","66 and older","East Germany","","","","","2"
"Rather disagree","2006","16-34 y.","East Germany","","","","","3"
"Rather disagree","2006","16-34 y.","West Germany","","","","","3"
"Rather disagree","2006","35-65 y.","East Germany","","","","","3"
"Rather disagree","2006","35-65 y.","West Germany","","","","","3"
"Rather disagree","2006","66 and older","West Germany","","","","","3"
"Rather disagree","2006","66 and older","East Germany","","","","","3"
"Disagree fully","2007","16-34 y.","East Germany","","","","","4"
"Disagree fully","2007","35-65 y.","East Germany","","","","","4"
"Disagree fully","2007","16-34 y.","West Germany","","","","","4"
"Disagree fully","2007","35-65 y.","West Germany","","","","","4"
"Disagree fully","2007","66 and older","West Germany","","","","","4"
"Disagree fully","2007","66 and older","East Germany","","","","","4"
"Fully agree","2007","16-34 y.","West Germany","","","","","1"
"Fully agree","2007","16-34 y.","East Germany","","","","","1"
"Fully agree","2007","35-65 y.","West Germany","","","","","1"
"Fully agree","2007","35-65 y.","East Germany","","","","","1"
"Fully agree","2007","66 and older","West Germany","","","","","1"
"Fully agree","2007","66 and older","East Germany","","","","","1"
"Rather agree","2007","16-34 y.","East Germany","","","","","2"
"Rather agree","2007","16-34 y.","West Germany","","","","","2"
"Rather agree","2007","35-65 y.","East Germany","","","","","2"
"Rather agree","2007","35-65 y.","West Germany","","","","","2"
"Rather agree","2007","66 and older","West Germany","","","","","2"
"Rather agree","2007","66 and older","East Germany","","","","","2"
"Rather disagree","2007","16-34 y.","East Germany","","","","","3"
"Rather disagree","2007","16-34 y.","West Germany","","","","","3"
"Rather disagree","2007","35-65 y.","East Germany","","","","","3"
"Rather disagree","2007","35-65 y.","West Germany","","","","","3"
"Rather disagree","2007","66 and older","West Germany","","","","","3"
"Rather disagree","2007","66 and older","East Germany","","","","","3"
"Disagree fully","2008","35-65 y.","East Germany","125","0.0539407595896804","0.0451050297275683","0.0627764894517926","4"
"Disagree fully","2008","16-34 y.","West Germany","150","0.0505058279565192","0.042945600924444","0.0580660549885945","4"
"Disagree fully","2008","16-34 y.","East Germany","46","0.0434515026226658","0.0316273252523809","0.0552756799929508","4"
"Disagree fully","2008","35-65 y.","West Germany","373","0.0536988207289747","0.0488080932143556","0.0585895482435939","4"
"Disagree fully","2008","66 and older","West Germany","151","0.0474493189756838","0.040083311766778","0.0548153261845897","4"
"Disagree fully","2008","66 and older","East Germany","71","0.0661042181970748","0.051649356065424","0.0805590803287256","4"
"Fully agree","2008","16-34 y.","West Germany","216","0.0582614529351572","0.0501747075874125","0.066348198282902","1"
"Fully agree","2008","16-34 y.","East Germany","48","0.0628099294905076","0.0487383440722303","0.0768815149087849","1"
"Fully agree","2008","35-65 y.","West Germany","459","0.0481332028921099","0.0434892599843425","0.0527771457998772","1"
"Fully agree","2008","35-65 y.","East Germany","78","0.0317473215518062","0.0248897139062579","0.0386049291973546","1"
"Fully agree","2008","66 and older","West Germany","271","0.0831594656363451","0.0735924639688372","0.0927264673038529","1"
"Fully agree","2008","66 and older","East Germany","55","0.0471972074953493","0.0348602001667497","0.0595342148239488","1"
"Rather agree","2008","16-34 y.","East Germany","603","0.500037688540277","0.471038553645924","0.529036823434629","2"
"Rather agree","2008","16-34 y.","West Germany","1800","0.541519964210812","0.524317708896679","0.558722219524945","2"
"Rather agree","2008","35-65 y.","West Germany","4619","0.533959778668604","0.523136910355943","0.544782646981265","2"
"Rather agree","2008","35-65 y.","East Germany","1310","0.488375382870931","0.468824006624963","0.507926759116899","2"
"Rather agree","2008","66 and older","West Germany","1856","0.561688915508927","0.54449747552434","0.578880355493513","2"
"Rather agree","2008","66 and older","East Germany","596","0.514629177920435","0.48555320901205","0.543705146828819","2"
"Rather disagree","2008","16-34 y.","East Germany","445","0.39370087934655","0.365364673377077","0.422037085316023","3"
"Rather disagree","2008","16-34 y.","West Germany","1057","0.349712754897512","0.333249098549246","0.366176411245778","3"
"Rather disagree","2008","35-65 y.","East Germany","998","0.425936535987582","0.406595615673956","0.445277456301209","3"
"Rather disagree","2008","35-65 y.","West Germany","2710","0.364208197710312","0.353768000016538","0.374648395404085","3"
"Rather disagree","2008","66 and older","West Germany","922","0.307702299879045","0.291710957657992","0.323693642100097","3"
"Rather disagree","2008","66 and older","East Germany","413","0.372069396387141","0.343949225209759","0.400189567564524","3"
"Disagree fully","2009","16-34 y.","West Germany","","","","","4"
"Disagree fully","2009","35-65 y.","East Germany","","","","","4"
"Disagree fully","2009","66 and older","West Germany","","","","","4"
"Disagree fully","2009","16-34 y.","East Germany","","","","","4"
"Disagree fully","2009","35-65 y.","West Germany","","","","","4"
"Disagree fully","2009","66 and older","East Germany","","","","","4"
"Fully agree","2009","16-34 y.","West Germany","","","","","1"
"Fully agree","2009","35-65 y.","East Germany","","","","","1"
"Fully agree","2009","66 and older","West Germany","","","","","1"
"Fully agree","2009","16-34 y.","East Germany","","","","","1"
"Fully agree","2009","35-65 y.","West Germany","","","","","1"
"Fully agree","2009","66 and older","East Germany","","","","","1"
"Rather agree","2009","16-34 y.","West Germany","","","","","2"
"Rather agree","2009","16-34 y.","East Germany","","","","","2"
"Rather agree","2009","35-65 y.","East Germany","","","","","2"
"Rather agree","2009","35-65 y.","West Germany","","","","","2"
"Rather agree","2009","66 and older","East Germany","","","","","2"
"Rather agree","2009","66 and older","West Germany","","","","","2"
"Rather disagree","2009","16-34 y.","East Germany","","","","","3"
"Rather disagree","2009","16-34 y.","West Germany","","","","","3"
"Rather disagree","2009","35-65 y.","East Germany","","","","","3"
"Rather disagree","2009","35-65 y.","West Germany","","","","","3"
"Rather disagree","2009","66 and older","West Germany","","","","","3"
"Rather disagree","2009","66 and older","East Germany","","","","","3"
"Disagree fully","2010","16-34 y.","West Germany","","","","","4"
"Disagree fully","2010","35-65 y.","East Germany","","","","","4"
"Disagree fully","2010","16-34 y.","East Germany","","","","","4"
"Disagree fully","2010","35-65 y.","West Germany","","","","","4"
"Disagree fully","2010","66 and older","West Germany","","","","","4"
"Disagree fully","2010","66 and older","East Germany","","","","","4"
"Fully agree","2010","16-34 y.","West Germany","","","","","1"
"Fully agree","2010","16-34 y.","East Germany","","","","","1"
"Fully agree","2010","35-65 y.","West Germany","","","","","1"
"Fully agree","2010","35-65 y.","East Germany","","","","","1"
"Fully agree","2010","66 and older","West Germany","","","","","1"
"Fully agree","2010","66 and older","East Germany","","","","","1"
"Rather agree","2010","16-34 y.","West Germany","","","","","2"
"Rather agree","2010","16-34 y.","East Germany","","","","","2"
"Rather agree","2010","35-65 y.","West Germany","","","","","2"
"Rather agree","2010","35-65 y.","East Germany","","","","","2"
"Rather agree","2010","66 and older","West Germany","","","","","2"
"Rather agree","2010","66 and older","East Germany","","","","","2"
"Rather disagree","2010","16-34 y.","East Germany","","","","","3"
"Rather disagree","2010","16-34 y.","West Germany","","","","","3"
"Rather disagree","2010","35-65 y.","East Germany","","","","","3"
"Rather disagree","2010","35-65 y.","West Germany","","","","","3"
"Rather disagree","2010","66 and older","West Germany","","","","","3"
"Rather disagree","2010","66 and older","East Germany","","","","","3"
"Disagree fully","2011","16-34 y.","West Germany","","","","","4"
"Disagree fully","2011","16-34 y.","East Germany","","","","","4"
"Disagree fully","2011","35-65 y.","West Germany","","","","","4"
"Disagree fully","2011","35-65 y.","East Germany","","","","","4"
"Disagree fully","2011","66 and older","West Germany","","","","","4"
"Disagree fully","2011","66 and older","East Germany","","","","","4"
"Fully agree","2011","16-34 y.","West Germany","","","","","1"
"Fully agree","2011","16-34 y.","East Germany","","","","","1"
"Fully agree","2011","35-65 y.","East Germany","","","","","1"
"Fully agree","2011","66 and older","West Germany","","","","","1"
"Fully agree","2011","35-65 y.","West Germany","","","","","1"
"Fully agree","2011","66 and older","East Germany","","","","","1"
"Rather agree","2011","16-34 y.","West Germany","","","","","2"
"Rather agree","2011","16-34 y.","East Germany","","","","","2"
"Rather agree","2011","35-65 y.","East Germany","","","","","2"
"Rather agree","2011","35-65 y.","West Germany","","","","","2"
"Rather agree","2011","66 and older","East Germany","","","","","2"
"Rather agree","2011","66 and older","West Germany","","","","","2"
"Rather disagree","2011","16-34 y.","West Germany","","","","","3"
"Rather disagree","2011","16-34 y.","East Germany","","","","","3"
"Rather disagree","2011","35-65 y.","West Germany","","","","","3"
"Rather disagree","2011","35-65 y.","East Germany","","","","","3"
"Rather disagree","2011","66 and older","West Germany","","","","","3"
"Rather disagree","2011","66 and older","East Germany","","","","","3"
"Disagree fully","2012","16-34 y.","West Germany","","","","","4"
"Disagree fully","2012","35-65 y.","East Germany","","","","","4"
"Disagree fully","2012","66 and older","West Germany","","","","","4"
"Disagree fully","2012","16-34 y.","East Germany","","","","","4"
"Disagree fully","2012","35-65 y.","West Germany","","","","","4"
"Disagree fully","2012","66 and older","East Germany","","","","","4"
"Fully agree","2012","16-34 y.","West Germany","","","","","1"
"Fully agree","2012","35-65 y.","East Germany","","","","","1"
"Fully agree","2012","66 and older","West Germany","","","","","1"
"Fully agree","2012","16-34 y.","East Germany","","","","","1"
"Fully agree","2012","35-65 y.","West Germany","","","","","1"
"Fully agree","2012","66 and older","East Germany","","","","","1"
"Rather agree","2012","16-34 y.","West Germany","","","","","2"
"Rather agree","2012","16-34 y.","East Germany","","","","","2"
"Rather agree","2012","35-65 y.","East Germany","","","","","2"
"Rather agree","2012","35-65 y.","West Germany","","","","","2"
"Rather agree","2012","66 and older","East Germany","","","","","2"
"Rather agree","2012","66 and older","West Germany","","","","","2"
"Rather disagree","2012","16-34 y.","East Germany","","","","","3"
"Rather disagree","2012","16-34 y.","West Germany","","","","","3"
"Rather disagree","2012","35-65 y.","East Germany","","","","","3"
"Rather disagree","2012","35-65 y.","West Germany","","","","","3"
"Rather disagree","2012","66 and older","West Germany","","","","","3"
"Rather disagree","2012","66 and older","East Germany","","","","","3"
"Disagree fully","2013","16-34 y.","West Germany","142","0.0274987030273339","0.022686936167581","0.0323104698870868","4"
"Disagree fully","2013","16-34 y.","East Germany","59","0.0394995271746095","0.0285018920292267","0.0504971623199924","4"
"Disagree fully","2013","35-65 y.","West Germany","390","0.0394945664245593","0.0359531067303794","0.0430360261187393","4"
"Disagree fully","2013","35-65 y.","East Germany","154","0.0456261340083707","0.0384859224315537","0.0527663455851878","4"
"Disagree fully","2013","66 and older","West Germany","142","0.0416310393069933","0.0352320236360182","0.0480300549779683","4"
"Disagree fully","2013","66 and older","East Germany","48","0.0409783264994075","0.0299621922178025","0.0519944607810125","4"
"Fully agree","2013","16-34 y.","West Germany","332","0.0831958505217863","0.0750695571914149","0.0913221438521578","1"
"Fully agree","2013","16-34 y.","East Germany","72","0.0591425706562637","0.0458237253257585","0.072461415986769","1"
"Fully agree","2013","35-65 y.","East Germany","157","0.0386168241741543","0.032023847912057","0.0452098004362515","1"
"Fully agree","2013","66 and older","West Germany","329","0.0838563001210073","0.0749768141480593","0.0927357860939554","1"
"Fully agree","2013","66 and older","East Germany","63","0.0505237648383417","0.0383527216665897","0.0626948080100937","1"
"Fully agree","2013","35-65 y.","West Germany","812","0.0606326842755099","0.056293232808801","0.0649721357422187","1"
"Rather agree","2013","16-34 y.","West Germany","2668","0.601428459528959","0.587022290477583","0.615834628580335","2"
"Rather agree","2013","16-34 y.","East Germany","676","0.566455657896058","0.53847523407322","0.594436081718896","2"
"Rather agree","2013","35-65 y.","East Germany","1767","0.515306544783254","0.498205943435098","0.532407146131409","2"
"Rather agree","2013","35-65 y.","West Germany","7235","0.603374995911252","0.594479965967626","0.612270025854878","2"
"Rather agree","2013","66 and older","East Germany","755","0.600233882045846","0.57301306568415","0.627454698407542","2"
"Rather agree","2013","66 and older","West Germany","2310","0.601435703190804","0.585750795164507","0.617120611217102","2"
"Rather disagree","2013","16-34 y.","West Germany","1295","0.287876986921921","0.274554528876177","0.301199444967664","3"
"Rather disagree","2013","16-34 y.","East Germany","398","0.334902244273069","0.308254752445364","0.361549736100773","3"
"Rather disagree","2013","35-65 y.","West Germany","3182","0.296497753388679","0.288193374360641","0.304802132416717","3"
"Rather disagree","2013","35-65 y.","East Germany","1203","0.400450497034221","0.383684402213366","0.417216591855076","3"
"Rather disagree","2013","66 and older","East Germany","378","0.308264026616405","0.282603267191062","0.333924786041748","3"
"Rather disagree","2013","66 and older","West Germany","962","0.273076957381195","0.258803639996512","0.287350274765878","3"
"Disagree fully","2014","16-34 y.","West Germany","","","","","4"
"Disagree fully","2014","16-34 y.","East Germany","","","","","4"
"Disagree fully","2014","35-65 y.","West Germany","","","","","4"
"Disagree fully","2014","35-65 y.","East Germany","","","","","4"
"Disagree fully","2014","66 and older","West Germany","","","","","4"
"Disagree fully","2014","66 and older","East Germany","","","","","4"
"Fully agree","2014","16-34 y.","West Germany","","","","","1"
"Fully agree","2014","16-34 y.","East Germany","","","","","1"
"Fully agree","2014","35-65 y.","East Germany","","","","","1"
"Fully agree","2014","66 and older","East Germany","","","","","1"
"Fully agree","2014","35-65 y.","West Germany","","","","","1"
"Fully agree","2014","66 and older","West Germany","","","","","1"
"Rather agree","2014","16-34 y.","West Germany","","","","","2"
"Rather agree","2014","16-34 y.","East Germany","","","","","2"
"Rather agree","2014","35-65 y.","East Germany","","","","","2"
"Rather agree","2014","35-65 y.","West Germany","","","","","2"
"Rather agree","2014","66 and older","East Germany","","","","","2"
"Rather agree","2014","66 and older","West Germany","","","","","2"
"Rather disagree","2014","16-34 y.","West Germany","","","","","3"
"Rather disagree","2014","16-34 y.","East Germany","","","","","3"
"Rather disagree","2014","35-65 y.","East Germany","","","","","3"
"Rather disagree","2014","35-65 y.","West Germany","","","","","3"
"Rather disagree","2014","66 and older","East Germany","","","","","3"
"Rather disagree","2014","66 and older","West Germany","","","","","3"
"Disagree fully","2015","16-34 y.","West Germany","","","","","4"
"Disagree fully","2015","16-34 y.","East Germany","","","","","4"
"Disagree fully","2015","35-65 y.","West Germany","","","","","4"
"Disagree fully","2015","35-65 y.","East Germany","","","","","4"
"Disagree fully","2015","66 and older","West Germany","","","","","4"
"Disagree fully","2015","66 and older","East Germany","","","","","4"
"Fully agree","2015","16-34 y.","West Germany","","","","","1"
"Fully agree","2015","16-34 y.","East Germany","","","","","1"
"Fully agree","2015","35-65 y.","East Germany","","","","","1"
"Fully agree","2015","66 and older","West Germany","","","","","1"
"Fully agree","2015","66 and older","East Germany","","","","","1"
"Fully agree","2015","35-65 y.","West Germany","","","","","1"
"Rather agree","2015","16-34 y.","West Germany","","","","","2"
"Rather agree","2015","16-34 y.","East Germany","","","","","2"
"Rather agree","2015","35-65 y.","East Germany","","","","","2"
"Rather agree","2015","35-65 y.","West Germany","","","","","2"
"Rather agree","2015","66 and older","East Germany","","","","","2"
"Rather agree","2015","66 and older","West Germany","","","","","2"
"Rather disagree","2015","16-34 y.","West Germany","","","","","3"
"Rather disagree","2015","16-34 y.","East Germany","","","","","3"
"Rather disagree","2015","35-65 y.","West Germany","","","","","3"
"Rather disagree","2015","35-65 y.","East Germany","","","","","3"
"Rather disagree","2015","66 and older","East Germany","","","","","3"
"Rather disagree","2015","66 and older","West Germany","","","","","3"
"Disagree fully","2016","16-34 y.","West Germany","","","","","4"
"Disagree fully","2016","16-34 y.","East Germany","","","","","4"
"Disagree fully","2016","35-65 y.","West Germany","","","","","4"
"Disagree fully","2016","35-65 y.","East Germany","","","","","4"
"Disagree fully","2016","66 and older","West Germany","","","","","4"
"Disagree fully","2016","66 and older","East Germany","","","","","4"
"Fully agree","2016","16-34 y.","West Germany","","","","","1"
"Fully agree","2016","16-34 y.","East Germany","","","","","1"
"Fully agree","2016","35-65 y.","East Germany","","","","","1"
"Fully agree","2016","35-65 y.","West Germany","","","","","1"
"Fully agree","2016","66 and older","East Germany","","","","","1"
"Fully agree","2016","66 and older","West Germany","","","","","1"
"Rather agree","2016","16-34 y.","West Germany","","","","","2"
"Rather agree","2016","16-34 y.","East Germany","","","","","2"
"Rather agree","2016","35-65 y.","East Germany","","","","","2"
"Rather agree","2016","35-65 y.","West Germany","","","","","2"
"Rather agree","2016","66 and older","East Germany","","","","","2"
"Rather agree","2016","66 and older","West Germany","","","","","2"
"Rather disagree","2016","16-34 y.","West Germany","","","","","3"
"Rather disagree","2016","16-34 y.","East Germany","","","","","3"
"Rather disagree","2016","35-65 y.","East Germany","","","","","3"
"Rather disagree","2016","35-65 y.","West Germany","","","","","3"
"Rather disagree","2016","66 and older","East Germany","","","","","3"
"Rather disagree","2016","66 and older","West Germany","","","","","3"
"Disagree fully","2017","16-34 y.","West Germany","","","","","4"
"Disagree fully","2017","16-34 y.","East Germany","","","","","4"
"Disagree fully","2017","35-65 y.","West Germany","","","","","4"
"Disagree fully","2017","35-65 y.","East Germany","","","","","4"
"Disagree fully","2017","66 and older","West Germany","","","","","4"
"Disagree fully","2017","66 and older","East Germany","","","","","4"
"Fully agree","2017","16-34 y.","West Germany","","","","","1"
"Fully agree","2017","16-34 y.","East Germany","","","","","1"
"Fully agree","2017","35-65 y.","East Germany","","","","","1"
"Fully agree","2017","66 and older","East Germany","","","","","1"
"Fully agree","2017","35-65 y.","West Germany","","","","","1"
"Fully agree","2017","66 and older","West Germany","","","","","1"
"Rather agree","2017","16-34 y.","West Germany","","","","","2"
"Rather agree","2017","16-34 y.","East Germany","","","","","2"
"Rather agree","2017","35-65 y.","East Germany","","","","","2"
"Rather agree","2017","35-65 y.","West Germany","","","","","2"
"Rather agree","2017","66 and older","East Germany","","","","","2"
"Rather agree","2017","66 and older","West Germany","","","","","2"
"Rather disagree","2017","16-34 y.","West Germany","","","","","3"
"Rather disagree","2017","16-34 y.","East Germany","","","","","3"
"Rather disagree","2017","35-65 y.","East Germany","","","","","3"
"Rather disagree","2017","35-65 y.","West Germany","","","","","3"
"Rather disagree","2017","66 and older","East Germany","","","","","3"
"Rather disagree","2017","66 and older","West Germany","","","","","3"
"Disagree fully","2018","16-34 y.","West Germany","502","0.0480112571943464","0.0428728949965529","0.0531496193921399","4"
"Disagree fully","2018","16-34 y.","East Germany","80","0.0320554304853764","0.0227313628700829","0.0413794981006698","4"
"Disagree fully","2018","35-65 y.","West Germany","639","0.0415513992599168","0.0381182871533016","0.044984511366532","4"
"Disagree fully","2018","35-65 y.","East Germany","164","0.0385906103709549","0.0321360516313656","0.0450451691105443","4"
"Disagree fully","2018","66 and older","West Germany","118","0.0303864789987478","0.0249396926395269","0.0358332653579687","4"
"Disagree fully","2018","66 and older","East Germany","48","0.0360034012801507","0.0257086161460851","0.0462981864142162","4"
"Fully agree","2018","16-34 y.","West Germany","753","0.080869647337343","0.0743169728092262","0.0874223218654599","1"
"Fully agree","2018","16-34 y.","East Germany","114","0.0651968660641929","0.0521290562996016","0.0782646758287842","1"
"Fully agree","2018","35-65 y.","East Germany","226","0.0528790040660803","0.0453797870860456","0.060378221046115","1"
"Fully agree","2018","66 and older","East Germany","62","0.0548189041122054","0.0422403576416588","0.067397450582752","1"
"Fully agree","2018","35-65 y.","West Germany","1251","0.0677601737235128","0.0634364112647336","0.0720839361822919","1"
"Fully agree","2018","66 and older","West Germany","339","0.0894800994996003","0.0804225905843725","0.0985376084148281","1"
"Rather agree","2018","16-34 y.","West Germany","3661","0.583646611289253","0.571798658788664","0.595494563789842","2"
"Rather agree","2018","16-34 y.","East Germany","759","0.564793876443863","0.538550370569192","0.591037382318534","2"
"Rather agree","2018","35-65 y.","East Germany","1972","0.55968277575602","0.543047677821728","0.576317873690312","2"
"Rather agree","2018","35-65 y.","West Germany","7855","0.608446126194802","0.600049253430375","0.616842998959228","2"
"Rather agree","2018","66 and older","West Germany","2517","0.652611928439495","0.637502926583656","0.667720930295334","2"
"Rather agree","2018","66 and older","East Germany","781","0.61454478496828","0.587649787843447","0.641439782093113","2"
"Rather disagree","2018","16-34 y.","West Germany","1734","0.287472484179058","0.276594805409413","0.298350162948702","3"
"Rather disagree","2018","16-34 y.","East Germany","418","0.337953827006568","0.312915679841138","0.362991974171997","3"
"Rather disagree","2018","35-65 y.","East Germany","1059","0.348847609806945","0.33287665983434","0.364818559779549","3"
"Rather disagree","2018","66 and older","East Germany","367","0.294632909639364","0.269441295564949","0.319824523713779","3"
"Rather disagree","2018","66 and older","West Germany","841","0.227521493062157","0.214218320127797","0.240824665996517","3"
"Rather disagree","2018","35-65 y.","West Germany","3235","0.282242300821769","0.274499274661347","0.289985326982191","3"
