"plh0192","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Disagree fully","2005","Urban Area","East Germany","","","","","4"
"Disagree fully","2005","Rural Area","West Germany","","","","","4"
"Disagree fully","2005","Rural Area","East Germany","","","","","4"
"Disagree fully","2005","Urban Area","West Germany","","","","","4"
"Fully agree","2005","Urban Area","East Germany","","","","","1"
"Fully agree","2005","Urban Area","West Germany","","","","","1"
"Fully agree","2005","Rural Area","West Germany","","","","","1"
"Fully agree","2005","Rural Area","East Germany","","","","","1"
"Rather agree","2005","Urban Area","East Germany","","","","","2"
"Rather agree","2005","Rural Area","West Germany","","","","","2"
"Rather agree","2005","Rural Area","East Germany","","","","","2"
"Rather agree","2005","Urban Area","West Germany","","","","","2"
"Rather disagree","2005","Urban Area","East Germany","","","","","3"
"Rather disagree","2005","Urban Area","West Germany","","","","","3"
"Rather disagree","2005","Rural Area","West Germany","","","","","3"
"Rather disagree","2005","Rural Area","East Germany","","","","","3"
"Disagree fully","2006","Urban Area","East Germany","","","","","4"
"Disagree fully","2006","Rural Area","West Germany","","","","","4"
"Disagree fully","2006","Rural Area","East Germany","","","","","4"
"Disagree fully","2006","Urban Area","West Germany","","","","","4"
"Fully agree","2006","Urban Area","West Germany","","","","","1"
"Fully agree","2006","Urban Area","East Germany","","","","","1"
"Fully agree","2006","Rural Area","West Germany","","","","","1"
"Fully agree","2006","Rural Area","East Germany","","","","","1"
"Rather agree","2006","Urban Area","East Germany","","","","","2"
"Rather agree","2006","Rural Area","West Germany","","","","","2"
"Rather agree","2006","Rural Area","East Germany","","","","","2"
"Rather agree","2006","Urban Area","West Germany","","","","","2"
"Rather disagree","2006","Urban Area","West Germany","","","","","3"
"Rather disagree","2006","Urban Area","East Germany","","","","","3"
"Rather disagree","2006","Rural Area","West Germany","","","","","3"
"Rather disagree","2006","Rural Area","East Germany","","","","","3"
"Disagree fully","2007","Urban Area","West Germany","","","","","4"
"Disagree fully","2007","Urban Area","East Germany","","","","","4"
"Disagree fully","2007","Rural Area","West Germany","","","","","4"
"Disagree fully","2007","Rural Area","East Germany","","","","","4"
"Fully agree","2007","Urban Area","East Germany","","","","","1"
"Fully agree","2007","Rural Area","West Germany","","","","","1"
"Fully agree","2007","Rural Area","East Germany","","","","","1"
"Fully agree","2007","Urban Area","West Germany","","","","","1"
"Rather agree","2007","Urban Area","West Germany","","","","","2"
"Rather agree","2007","Urban Area","East Germany","","","","","2"
"Rather agree","2007","Rural Area","West Germany","","","","","2"
"Rather agree","2007","Rural Area","East Germany","","","","","2"
"Rather disagree","2007","Urban Area","East Germany","","","","","3"
"Rather disagree","2007","Rural Area","West Germany","","","","","3"
"Rather disagree","2007","Rural Area","East Germany","","","","","3"
"Rather disagree","2007","Urban Area","West Germany","","","","","3"
"Disagree fully","2008","Urban Area","East Germany","61","0.0434850524499155","0.0337239821764721","0.0532461227233589","4"
"Disagree fully","2008","Rural Area","West Germany","138","0.0457926942940667","0.0388124126688788","0.0527729759192546","4"
"Disagree fully","2008","Rural Area","East Germany","181","0.0605640938012877","0.0521822555678884","0.068945932034687","4"
"Disagree fully","2008","Urban Area","West Germany","536","0.0533221377201727","0.0491497959482253","0.0574944794921201","4"
"Fully agree","2008","Urban Area","East Germany","73","0.0508204792679173","0.04030872699106","0.0613322315447747","1"
"Fully agree","2008","Rural Area","East Germany","108","0.0391673803635084","0.032350522832202","0.0459842378948148","1"
"Fully agree","2008","Urban Area","West Germany","726","0.0582438849128663","0.0538945847511104","0.0625931850746222","1"
"Fully agree","2008","Rural Area","West Germany","220","0.0598423618501432","0.0519217600488545","0.067762963651432","1"
"Rather agree","2008","Urban Area","East Germany","954","0.538549161410887","0.514689902142775","0.562408420678998","2"
"Rather agree","2008","Rural Area","West Germany","1970","0.552196918495499","0.535591722495475","0.568802114495522","2"
"Rather agree","2008","Rural Area","East Germany","1555","0.47533674861799","0.457788284815287","0.492885212420694","2"
"Rather agree","2008","Urban Area","West Germany","6305","0.538965093348029","0.529708051806474","0.548222134889583","2"
"Rather disagree","2008","Urban Area","East Germany","589","0.36714530687128","0.344075043482116","0.390215570260445","3"
"Rather disagree","2008","Rural Area","East Germany","1267","0.424931777217214","0.407561075001702","0.442302479432726","3"
"Rather disagree","2008","Urban Area","West Germany","3572","0.349468884018932","0.340614399502897","0.358323368534968","3"
"Rather disagree","2008","Rural Area","West Germany","1117","0.342168025360292","0.326325271343881","0.358010779376702","3"
"Disagree fully","2009","Urban Area","East Germany","","","","","4"
"Disagree fully","2009","Rural Area","East Germany","","","","","4"
"Disagree fully","2009","Urban Area","West Germany","","","","","4"
"Disagree fully","2009","Rural Area","West Germany","","","","","4"
"Fully agree","2009","Urban Area","East Germany","","","","","1"
"Fully agree","2009","Rural Area","East Germany","","","","","1"
"Fully agree","2009","Urban Area","West Germany","","","","","1"
"Fully agree","2009","Rural Area","West Germany","","","","","1"
"Rather agree","2009","Urban Area","East Germany","","","","","2"
"Rather agree","2009","Rural Area","East Germany","","","","","2"
"Rather agree","2009","Urban Area","West Germany","","","","","2"
"Rather agree","2009","Rural Area","West Germany","","","","","2"
"Rather disagree","2009","Urban Area","East Germany","","","","","3"
"Rather disagree","2009","Rural Area","East Germany","","","","","3"
"Rather disagree","2009","Urban Area","West Germany","","","","","3"
"Rather disagree","2009","Rural Area","West Germany","","","","","3"
"Disagree fully","2010","Urban Area","East Germany","","","","","4"
"Disagree fully","2010","Rural Area","East Germany","","","","","4"
"Disagree fully","2010","Urban Area","West Germany","","","","","4"
"Disagree fully","2010","Rural Area","West Germany","","","","","4"
"Fully agree","2010","Urban Area","West Germany","","","","","1"
"Fully agree","2010","Urban Area","East Germany","","","","","1"
"Fully agree","2010","Rural Area","East Germany","","","","","1"
"Fully agree","2010","Rural Area","West Germany","","","","","1"
"Rather agree","2010","Urban Area","East Germany","","","","","2"
"Rather agree","2010","Rural Area","East Germany","","","","","2"
"Rather agree","2010","Urban Area","West Germany","","","","","2"
"Rather agree","2010","Rural Area","West Germany","","","","","2"
"Rather disagree","2010","Urban Area","West Germany","","","","","3"
"Rather disagree","2010","Urban Area","East Germany","","","","","3"
"Rather disagree","2010","Rural Area","East Germany","","","","","3"
"Rather disagree","2010","Rural Area","West Germany","","","","","3"
"Disagree fully","2011","Urban Area","East Germany","","","","","4"
"Disagree fully","2011","Urban Area","West Germany","","","","","4"
"Disagree fully","2011","Rural Area","West Germany","","","","","4"
"Disagree fully","2011","Rural Area","East Germany","","","","","4"
"Fully agree","2011","Urban Area","East Germany","","","","","1"
"Fully agree","2011","Rural Area","East Germany","","","","","1"
"Fully agree","2011","Urban Area","West Germany","","","","","1"
"Fully agree","2011","Rural Area","West Germany","","","","","1"
"Rather agree","2011","Urban Area","East Germany","","","","","2"
"Rather agree","2011","Urban Area","West Germany","","","","","2"
"Rather agree","2011","Rural Area","West Germany","","","","","2"
"Rather agree","2011","Rural Area","East Germany","","","","","2"
"Rather disagree","2011","Urban Area","East Germany","","","","","3"
"Rather disagree","2011","Rural Area","East Germany","","","","","3"
"Rather disagree","2011","Urban Area","West Germany","","","","","3"
"Rather disagree","2011","Rural Area","West Germany","","","","","3"
"Disagree fully","2012","Urban Area","East Germany","","","","","4"
"Disagree fully","2012","Rural Area","East Germany","","","","","4"
"Disagree fully","2012","Urban Area","West Germany","","","","","4"
"Disagree fully","2012","Rural Area","West Germany","","","","","4"
"Fully agree","2012","Urban Area","East Germany","","","","","1"
"Fully agree","2012","Rural Area","East Germany","","","","","1"
"Fully agree","2012","Urban Area","West Germany","","","","","1"
"Fully agree","2012","Rural Area","West Germany","","","","","1"
"Rather agree","2012","Urban Area","East Germany","","","","","2"
"Rather agree","2012","Rural Area","East Germany","","","","","2"
"Rather agree","2012","Urban Area","West Germany","","","","","2"
"Rather agree","2012","Rural Area","West Germany","","","","","2"
"Rather disagree","2012","Urban Area","East Germany","","","","","3"
"Rather disagree","2012","Rural Area","East Germany","","","","","3"
"Rather disagree","2012","Urban Area","West Germany","","","","","3"
"Rather disagree","2012","Rural Area","West Germany","","","","","3"
"Disagree fully","2013","Urban Area","East Germany","68","0.0331364601417902","0.025391930244529","0.0408809900390514","4"
"Disagree fully","2013","Rural Area","East Germany","193","0.0486487675848651","0.0416961459977086","0.0556013891720216","4"
"Disagree fully","2013","Urban Area","West Germany","495","0.0378251682108476","0.0347016616238815","0.0409486747978138","4"
"Disagree fully","2013","Rural Area","West Germany","179","0.0368154279258926","0.0318247009190049","0.0418061549327802","4"
"Fully agree","2013","Rural Area","East Germany","156","0.0436271304731166","0.0370257589307045","0.0502285020155286","1"
"Fully agree","2013","Urban Area","West Germany","1064","0.0728728797665183","0.0686171151000938","0.0771286444329428","1"
"Fully agree","2013","Urban Area","East Germany","136","0.0502427328151256","0.0407911976986856","0.0596942679315656","1"
"Fully agree","2013","Rural Area","West Germany","409","0.0677385471854393","0.0610784443956083","0.0743986499752703","1"
"Rather agree","2013","Urban Area","East Germany","1192","0.57333007662451","0.55193037143662","0.594729781812399","2"
"Rather agree","2013","Rural Area","East Germany","2006","0.533887669056066","0.517765908380104","0.550009429732028","2"
"Rather agree","2013","Urban Area","West Germany","8885","0.604578301911909","0.596572929827452","0.612583673996366","2"
"Rather agree","2013","Rural Area","West Germany","3328","0.596290373019545","0.58328695328823","0.609293792750861","2"
"Rather disagree","2013","Rural Area","East Germany","1323","0.373836432885952","0.358200386935838","0.389472478836066","3"
"Rather disagree","2013","Urban Area","West Germany","3886","0.284723650110725","0.277334853705439","0.292112446516012","3"
"Rather disagree","2013","Urban Area","East Germany","656","0.343290730418575","0.322747107997765","0.363834352839385","3"
"Rather disagree","2013","Rural Area","West Germany","1553","0.299155651869123","0.287020267872234","0.311291035866012","3"
"Disagree fully","2014","Rural Area","East Germany","","","","","4"
"Disagree fully","2014","Urban Area","West Germany","","","","","4"
"Disagree fully","2014","Urban Area","East Germany","","","","","4"
"Disagree fully","2014","Rural Area","West Germany","","","","","4"
"Fully agree","2014","Urban Area","West Germany","","","","","1"
"Fully agree","2014","Urban Area","East Germany","","","","","1"
"Fully agree","2014","Rural Area","West Germany","","","","","1"
"Fully agree","2014","Rural Area","East Germany","","","","","1"
"Rather agree","2014","Rural Area","East Germany","","","","","2"
"Rather agree","2014","Urban Area","West Germany","","","","","2"
"Rather agree","2014","Urban Area","East Germany","","","","","2"
"Rather agree","2014","Rural Area","West Germany","","","","","2"
"Rather disagree","2014","Urban Area","West Germany","","","","","3"
"Rather disagree","2014","Urban Area","East Germany","","","","","3"
"Rather disagree","2014","Rural Area","West Germany","","","","","3"
"Rather disagree","2014","Rural Area","East Germany","","","","","3"
"Disagree fully","2015","Urban Area","West Germany","","","","","4"
"Disagree fully","2015","Urban Area","East Germany","","","","","4"
"Disagree fully","2015","Rural Area","West Germany","","","","","4"
"Disagree fully","2015","Rural Area","East Germany","","","","","4"
"Fully agree","2015","Rural Area","East Germany","","","","","1"
"Fully agree","2015","Urban Area","West Germany","","","","","1"
"Fully agree","2015","Urban Area","East Germany","","","","","1"
"Fully agree","2015","Rural Area","West Germany","","","","","1"
"Rather agree","2015","Urban Area","West Germany","","","","","2"
"Rather agree","2015","Urban Area","East Germany","","","","","2"
"Rather agree","2015","Rural Area","West Germany","","","","","2"
"Rather agree","2015","Rural Area","East Germany","","","","","2"
"Rather disagree","2015","Rural Area","East Germany","","","","","3"
"Rather disagree","2015","Urban Area","West Germany","","","","","3"
"Rather disagree","2015","Urban Area","East Germany","","","","","3"
"Rather disagree","2015","Rural Area","West Germany","","","","","3"
"Disagree fully","2016","Urban Area","West Germany","","","","","4"
"Disagree fully","2016","Urban Area","East Germany","","","","","4"
"Disagree fully","2016","Rural Area","East Germany","","","","","4"
"Disagree fully","2016","Rural Area","West Germany","","","","","4"
"Fully agree","2016","Rural Area","East Germany","","","","","1"
"Fully agree","2016","Urban Area","West Germany","","","","","1"
"Fully agree","2016","Urban Area","East Germany","","","","","1"
"Fully agree","2016","Rural Area","West Germany","","","","","1"
"Rather agree","2016","Urban Area","West Germany","","","","","2"
"Rather agree","2016","Urban Area","East Germany","","","","","2"
"Rather agree","2016","Rural Area","East Germany","","","","","2"
"Rather agree","2016","Rural Area","West Germany","","","","","2"
"Rather disagree","2016","Rural Area","East Germany","","","","","3"
"Rather disagree","2016","Urban Area","West Germany","","","","","3"
"Rather disagree","2016","Urban Area","East Germany","","","","","3"
"Rather disagree","2016","Rural Area","West Germany","","","","","3"
"Disagree fully","2017","Rural Area","East Germany","","","","","4"
"Disagree fully","2017","Urban Area","West Germany","","","","","4"
"Disagree fully","2017","Urban Area","East Germany","","","","","4"
"Disagree fully","2017","Rural Area","West Germany","","","","","4"
"Fully agree","2017","Urban Area","West Germany","","","","","1"
"Fully agree","2017","Urban Area","East Germany","","","","","1"
"Fully agree","2017","Rural Area","West Germany","","","","","1"
"Fully agree","2017","Rural Area","East Germany","","","","","1"
"Rather agree","2017","Rural Area","East Germany","","","","","2"
"Rather agree","2017","Urban Area","West Germany","","","","","2"
"Rather agree","2017","Urban Area","East Germany","","","","","2"
"Rather agree","2017","Rural Area","West Germany","","","","","2"
"Rather disagree","2017","Urban Area","West Germany","","","","","3"
"Rather disagree","2017","Urban Area","East Germany","","","","","3"
"Rather disagree","2017","Rural Area","West Germany","","","","","3"
"Rather disagree","2017","Rural Area","East Germany","","","","","3"
"Disagree fully","2018","Urban Area","West Germany","971","0.0420373875081164","0.0390442147394166","0.0450305602768162","4"
"Disagree fully","2018","Urban Area","East Germany","93","0.0310063915423671","0.0237682526566196","0.0382445304281146","4"
"Disagree fully","2018","Rural Area","West Germany","288","0.0350004213902523","0.0304176906864118","0.0395831520940928","4"
"Disagree fully","2018","Rural Area","East Germany","199","0.0398007539132284","0.0336232457565986","0.0459782620698583","4"
"Fully agree","2018","Urban Area","East Germany","179","0.0657138521011592","0.0553669757207735","0.0760607284815449","1"
"Fully agree","2018","Rural Area","West Germany","564","0.0664616979596004","0.0602504920647882","0.0726729038544126","1"
"Fully agree","2018","Rural Area","East Germany","223","0.0503077730342759","0.0434006691803523","0.0572148768881994","1"
"Fully agree","2018","Urban Area","West Germany","1779","0.0795587395206124","0.0755224562984486","0.0835950227427763","1"
"Rather agree","2018","Urban Area","West Germany","10259","0.607581698219066","0.600298592480575","0.614864803957558","2"
"Rather agree","2018","Urban Area","East Germany","1348","0.614391566785899","0.594066277897727","0.634716855674071","2"
"Rather agree","2018","Rural Area","West Germany","3774","0.631870079008217","0.619843597352309","0.643896560664126","2"
"Rather agree","2018","Rural Area","East Germany","2164","0.550648174933226","0.534929448525389","0.566366901341062","2"
"Rather disagree","2018","Urban Area","East Germany","583","0.288888189570575","0.269961499004219","0.307814880136931","3"
"Rather disagree","2018","Rural Area","West Germany","1552","0.26666780164193","0.255640739897296","0.277694863386564","3"
"Rather disagree","2018","Rural Area","East Germany","1261","0.35924329811927","0.34408229580773","0.37440430043081","3"
"Rather disagree","2018","Urban Area","West Germany","4258","0.270822174752205","0.264193930808973","0.277450418695437","3"
