"plh0192","year","migback","n","percent","lower_confidence","upper_confidence"
"Fully agree","2013","indirect migration background","64","0.04898226694024","0.0366936597023464","0.0612708741781337"
"Rather agree","2013","no migration background","13283","0.597167685783834","0.590641513317405","0.603693858250262"
"Rather agree","2013","direct migration background","1465","0.548521794123556","0.529564058627825","0.567479529619287"
"Rather agree","2013","indirect migration background","663","0.574061411605429","0.545907315629227","0.602215507581631"
"Rather disagree","2013","no migration background","6190","0.30071704390857","0.294615303321268","0.306818784495872"
"Rather disagree","2013","direct migration background","832","0.310102390441971","0.29248198093288","0.327722799951063"
"Rather disagree","2013","indirect migration background","396","0.338748409917918","0.31180137946316","0.365695440372676"
"Disagree fully","2013","no migration background","736","0.037201769770722","0.0346835264626354","0.0397200130788086"
"Disagree fully","2013","direct migration background","137","0.0524291401540045","0.0439380522621125","0.0609202280458965"
"Disagree fully","2013","indirect migration background","62","0.0382079115364128","0.027293353216018","0.0491224698568076"
"Fully agree","2014","no migration background","","","",""
"Fully agree","2014","direct migration background","","","",""
"Fully agree","2014","indirect migration background","","","",""
"Rather agree","2014","no migration background","","","",""
"Rather agree","2014","direct migration background","","","",""
"Rather agree","2014","indirect migration background","","","",""
"Rather disagree","2014","no migration background","","","",""
"Rather disagree","2014","direct migration background","","","",""
"Rather disagree","2014","indirect migration background","","","",""
"Disagree fully","2014","no migration background","","","",""
"Disagree fully","2014","direct migration background","","","",""
"Disagree fully","2014","indirect migration background","","","",""
"Fully agree","2015","no migration background","","","",""
"Fully agree","2015","direct migration background","","","",""
"Fully agree","2015","indirect migration background","","","",""
"Rather agree","2015","no migration background","","","",""
"Rather agree","2015","direct migration background","","","",""
"Rather agree","2015","indirect migration background","","","",""
"Rather disagree","2015","no migration background","","","",""
"Rather disagree","2015","direct migration background","","","",""
"Rather disagree","2015","indirect migration background","","","",""
"Disagree fully","2015","no migration background","","","",""
"Disagree fully","2015","direct migration background","","","",""
"Disagree fully","2015","indirect migration background","","","",""
"Fully agree","2016","no migration background","","","",""
"Fully agree","2016","direct migration background","","","",""
"Fully agree","2016","indirect migration background","","","",""
"Rather agree","2016","no migration background","","","",""
"Rather agree","2016","direct migration background","","","",""
"Rather agree","2016","indirect migration background","","","",""
"Rather disagree","2016","no migration background","","","",""
"Rather disagree","2016","direct migration background","","","",""
"Rather disagree","2016","indirect migration background","","","",""
"Disagree fully","2016","no migration background","","","",""
"Disagree fully","2016","direct migration background","","","",""
"Disagree fully","2016","indirect migration background","","","",""
"Fully agree","2017","no migration background","","","",""
"Fully agree","2017","direct migration background","","","",""
"Fully agree","2017","indirect migration background","","","",""
"Rather agree","2017","no migration background","","","",""
"Rather agree","2017","direct migration background","","","",""
"Rather agree","2017","indirect migration background","","","",""
"Rather disagree","2017","no migration background","","","",""
"Rather disagree","2017","direct migration background","","","",""
"Rather disagree","2017","indirect migration background","","","",""
"Disagree fully","2017","no migration background","","","",""
"Disagree fully","2017","direct migration background","","","",""
"Disagree fully","2017","indirect migration background","","","",""
"Fully agree","2018","no migration background","1472","0.0718307247151748","0.0682134872767189","0.0754479621536307"
"Fully agree","2018","direct migration background","1171","0.0836228585190366","0.077640035327266","0.0896056817108073"
"Fully agree","2018","indirect migration background","102","0.0562811275768636","0.0453160960467891","0.0672461591069382"
"Rather agree","2018","no migration background","12287","0.622721699203096","0.615931442195721","0.629511956210471"
"Rather agree","2018","direct migration background","4334","0.547440999855145","0.536683463971913","0.558198535738377"
"Rather agree","2018","indirect migration background","924","0.557828007106683","0.534198593566417","0.581457420646949"
"Rather disagree","2018","no migration background","5237","0.276450961547959","0.270185524989979","0.28271639810594"
"Rather disagree","2018","direct migration background","1856","0.283726580423438","0.273983507128928","0.293469653717949"
"Rather disagree","2018","indirect migration background","561","0.329223586820329","0.306865145077811","0.351582028562847"
"Disagree fully","2018","no migration background","578","0.0289966145337702","0.0266459409940071","0.0313472880735333"
"Disagree fully","2018","direct migration background","863","0.0852095612023803","0.0791754749603924","0.0912436474443681"
"Disagree fully","2018","indirect migration background","110","0.0566672784961243","0.0456669463815984","0.0676676106106501"
