"plh0192","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence"
"Rather agree","2003","higher vocational","West Germany","722","0.569473277714848","0.541846690259746","0.597099865169949"
"Rather agree","2003","higher vocational","East Germany","251","0.542055490227829","0.496124355399832","0.587986625055826"
"Rather agree","2003","higher education","West Germany","1998","0.621812186001671","0.604635915234171","0.63898845676917"
"Rather agree","2003","higher education","East Germany","759","0.567742465615141","0.540740473613665","0.594744457616617"
"Rather disagree","2003","in school","West Germany","136","0.292224145995305","0.250390464563758","0.334057827426852"
"Rather disagree","2003","in school","East Germany","50","0.343970591727307","0.270820833572121","0.417120349882492"
"Rather disagree","2003","inadequately","West Germany","93","0.430339342994204","0.36782880895435","0.492849877034059"
"Rather disagree","2003","inadequately","East Germany","8","","",""
"Rather disagree","2003","general elemantary","West Germany","819","0.354191670053934","0.334772032352818","0.373611307755049"
"Rather disagree","2003","general elemantary","East Germany","179","0.40013052235312","0.353107635666367","0.447153409039872"
"Rather disagree","2003","middle vocational","West Germany","2783","0.337027747223703","0.326862768108129","0.347192726339277"
"Rather disagree","2003","middle vocational","East Germany","1200","0.41985880308177","0.401627094247135","0.438090511916406"
"Rather disagree","2003","vocational + Abi","West Germany","308","0.275809521044635","0.248382474876032","0.303236567213237"
"Rather disagree","2003","vocational + Abi","East Germany","61","0.402336277886954","0.321964584865469","0.482707970908439"
"Rather disagree","2003","higher vocational","West Germany","388","0.325129474977991","0.298994089325548","0.351264860630433"
"Rather disagree","2003","higher vocational","East Germany","168","0.365596901443275","0.321198966088744","0.409994836797805"
"Rather disagree","2003","higher education","West Germany","711","0.262981646759086","0.247388011578359","0.278575281939813"
"Rather disagree","2003","higher education","East Germany","442","0.364152485035672","0.33792437743244","0.390380592638904"
"Disagree fully","2003","in school","West Germany","16","","",""
"Disagree fully","2003","in school","East Germany","4","","",""
"Disagree fully","2003","inadequately","West Germany","31","0.107419526676628","0.0683259975398401","0.146513055813416"
"Disagree fully","2003","inadequately","East Germany","3","","",""
"Disagree fully","2003","general elemantary","West Germany","175","0.0762868274117774","0.0655081995986567","0.0870654552248981"
"Disagree fully","2003","general elemantary","East Germany","37","0.101915106788533","0.0728776858031665","0.1309525277739"
"Disagree fully","2003","middle vocational","West Germany","409","0.0572440727128469","0.0522484355932794","0.0622397098324144"
"Disagree fully","2003","middle vocational","East Germany","183","0.0757646593541046","0.065989282380146","0.0855400363280633"
"Disagree fully","2003","vocational + Abi","West Germany","35","0.0341142245203751","0.0229743925022466","0.0452540565385035"
"Disagree fully","2003","vocational + Abi","East Germany","9","","",""
"Disagree fully","2003","higher vocational","West Germany","43","0.0396801247708016","0.0287886927696935","0.0505715567719097"
"Disagree fully","2003","higher vocational","East Germany","27","","",""
"Disagree fully","2003","higher education","West Germany","73","0.0310943088677887","0.0249464101333566","0.0372422076022208"
"Disagree fully","2003","higher education","East Germany","35","0.0296533543179172","0.0204074542222051","0.0388992544136293"
"Fully agree","2004","in school","West Germany","","","",""
"Fully agree","2004","in school","East Germany","","","",""
"Fully agree","2004","inadequately","West Germany","","","",""
"Fully agree","2004","inadequately","East Germany","","","",""
"Fully agree","2004","general elemantary","West Germany","","","",""
"Fully agree","2004","general elemantary","East Germany","","","",""
"Fully agree","2004","middle vocational","West Germany","","","",""
"Fully agree","2004","middle vocational","East Germany","","","",""
"Fully agree","2004","vocational + Abi","West Germany","","","",""
"Fully agree","2004","vocational + Abi","East Germany","","","",""
"Fully agree","2004","higher vocational","West Germany","","","",""
"Fully agree","2004","higher vocational","East Germany","","","",""
"Fully agree","2004","higher education","West Germany","","","",""
"Fully agree","2004","higher education","East Germany","","","",""
"Rather agree","2004","in school","West Germany","","","",""
"Rather agree","2004","in school","East Germany","","","",""
"Rather agree","2004","inadequately","West Germany","","","",""
"Rather agree","2004","inadequately","East Germany","","","",""
"Rather agree","2004","general elemantary","West Germany","","","",""
"Rather agree","2004","general elemantary","East Germany","","","",""
"Rather agree","2004","middle vocational","West Germany","","","",""
"Rather agree","2004","middle vocational","East Germany","","","",""
"Rather agree","2004","vocational + Abi","West Germany","","","",""
"Rather agree","2004","vocational + Abi","East Germany","","","",""
"Rather agree","2004","higher vocational","West Germany","","","",""
"Rather agree","2004","higher vocational","East Germany","","","",""
"Rather agree","2004","higher education","West Germany","","","",""
"Rather agree","2004","higher education","East Germany","","","",""
"Rather disagree","2004","in school","West Germany","","","",""
"Rather disagree","2004","in school","East Germany","","","",""
"Rather disagree","2004","inadequately","West Germany","","","",""
"Rather disagree","2004","inadequately","East Germany","","","",""
"Rather disagree","2004","general elemantary","West Germany","","","",""
"Rather disagree","2004","general elemantary","East Germany","","","",""
"Rather disagree","2004","middle vocational","West Germany","","","",""
"Rather disagree","2004","middle vocational","East Germany","","","",""
"Rather disagree","2004","vocational + Abi","West Germany","","","",""
"Rather disagree","2004","vocational + Abi","East Germany","","","",""
"Rather disagree","2004","higher vocational","West Germany","","","",""
"Rather disagree","2004","higher vocational","East Germany","","","",""
"Rather disagree","2004","higher education","West Germany","","","",""
"Rather disagree","2004","higher education","East Germany","","","",""
"Disagree fully","2004","in school","West Germany","","","",""
"Disagree fully","2004","in school","East Germany","","","",""
"Disagree fully","2004","inadequately","West Germany","","","",""
"Disagree fully","2004","inadequately","East Germany","","","",""
"Disagree fully","2004","general elemantary","West Germany","","","",""
"Disagree fully","2004","general elemantary","East Germany","","","",""
"Disagree fully","2004","middle vocational","West Germany","","","",""
"Disagree fully","2004","middle vocational","East Germany","","","",""
"Disagree fully","2004","vocational + Abi","West Germany","","","",""
"Disagree fully","2004","vocational + Abi","East Germany","","","",""
"Disagree fully","2004","higher vocational","West Germany","","","",""
"Disagree fully","2004","higher vocational","East Germany","","","",""
"Disagree fully","2004","higher education","West Germany","","","",""
"Disagree fully","2004","higher education","East Germany","","","",""
"Fully agree","2005","in school","West Germany","","","",""
"Fully agree","2005","in school","East Germany","","","",""
"Fully agree","2005","inadequately","West Germany","","","",""
"Fully agree","2005","inadequately","East Germany","","","",""
"Fully agree","2005","general elemantary","West Germany","","","",""
"Fully agree","2005","general elemantary","East Germany","","","",""
"Fully agree","2005","middle vocational","West Germany","","","",""
"Fully agree","2005","middle vocational","East Germany","","","",""
"Fully agree","2005","vocational + Abi","West Germany","","","",""
"Fully agree","2005","vocational + Abi","East Germany","","","",""
"Fully agree","2005","higher vocational","West Germany","","","",""
"Fully agree","2005","higher vocational","East Germany","","","",""
"Fully agree","2005","higher education","West Germany","","","",""
"Fully agree","2005","higher education","East Germany","","","",""
"Rather agree","2005","in school","West Germany","","","",""
"Rather agree","2005","in school","East Germany","","","",""
"Rather agree","2005","inadequately","West Germany","","","",""
"Rather agree","2005","inadequately","East Germany","","","",""
"Rather agree","2005","general elemantary","West Germany","","","",""
"Rather agree","2005","general elemantary","East Germany","","","",""
"Rather agree","2005","middle vocational","West Germany","","","",""
"Rather agree","2005","middle vocational","East Germany","","","",""
"Rather agree","2005","vocational + Abi","West Germany","","","",""
"Rather agree","2005","vocational + Abi","East Germany","","","",""
"Rather agree","2005","higher vocational","West Germany","","","",""
"Rather agree","2005","higher vocational","East Germany","","","",""
"Rather agree","2005","higher education","West Germany","","","",""
"Rather agree","2005","higher education","East Germany","","","",""
"Rather disagree","2005","in school","West Germany","","","",""
"Rather disagree","2005","in school","East Germany","","","",""
"Rather disagree","2005","inadequately","West Germany","","","",""
"Rather disagree","2005","inadequately","East Germany","","","",""
"Rather disagree","2005","general elemantary","West Germany","","","",""
"Rather disagree","2005","general elemantary","East Germany","","","",""
"Rather disagree","2005","middle vocational","West Germany","","","",""
"Rather disagree","2005","middle vocational","East Germany","","","",""
"Rather disagree","2005","vocational + Abi","West Germany","","","",""
"Rather disagree","2005","vocational + Abi","East Germany","","","",""
"Rather disagree","2005","higher vocational","West Germany","","","",""
"Rather disagree","2005","higher vocational","East Germany","","","",""
"Rather disagree","2005","higher education","West Germany","","","",""
"Rather disagree","2005","higher education","East Germany","","","",""
"Disagree fully","2005","in school","West Germany","","","",""
"Disagree fully","2005","in school","East Germany","","","",""
"Disagree fully","2005","inadequately","West Germany","","","",""
"Disagree fully","2005","inadequately","East Germany","","","",""
"Disagree fully","2005","general elemantary","West Germany","","","",""
"Disagree fully","2005","general elemantary","East Germany","","","",""
"Disagree fully","2005","middle vocational","West Germany","","","",""
"Disagree fully","2005","middle vocational","East Germany","","","",""
"Disagree fully","2005","vocational + Abi","West Germany","","","",""
"Disagree fully","2005","vocational + Abi","East Germany","","","",""
"Disagree fully","2005","higher vocational","West Germany","","","",""
"Disagree fully","2005","higher vocational","East Germany","","","",""
"Disagree fully","2005","higher education","West Germany","","","",""
"Disagree fully","2005","higher education","East Germany","","","",""
"Fully agree","2006","in school","West Germany","","","",""
"Fully agree","2006","in school","East Germany","","","",""
"Fully agree","2006","inadequately","West Germany","","","",""
"Fully agree","2006","inadequately","East Germany","","","",""
"Fully agree","2006","general elemantary","West Germany","","","",""
"Fully agree","2006","general elemantary","East Germany","","","",""
"Fully agree","2006","middle vocational","West Germany","","","",""
"Fully agree","2006","middle vocational","East Germany","","","",""
"Fully agree","2006","vocational + Abi","West Germany","","","",""
"Fully agree","2006","vocational + Abi","East Germany","","","",""
"Fully agree","2006","higher vocational","West Germany","","","",""
"Fully agree","2006","higher vocational","East Germany","","","",""
"Fully agree","2006","higher education","West Germany","","","",""
"Fully agree","2006","higher education","East Germany","","","",""
"Rather agree","2006","in school","West Germany","","","",""
"Rather agree","2006","in school","East Germany","","","",""
"Rather agree","2006","inadequately","West Germany","","","",""
"Rather agree","2006","inadequately","East Germany","","","",""
"Rather agree","2006","general elemantary","West Germany","","","",""
"Rather agree","2006","general elemantary","East Germany","","","",""
"Rather agree","2006","middle vocational","West Germany","","","",""
"Rather agree","2006","middle vocational","East Germany","","","",""
"Rather agree","2006","vocational + Abi","West Germany","","","",""
"Rather agree","2006","vocational + Abi","East Germany","","","",""
"Rather agree","2006","higher vocational","West Germany","","","",""
"Rather agree","2006","higher vocational","East Germany","","","",""
"Rather agree","2006","higher education","West Germany","","","",""
"Rather agree","2006","higher education","East Germany","","","",""
"Rather disagree","2006","in school","West Germany","","","",""
"Rather disagree","2006","in school","East Germany","","","",""
"Rather disagree","2006","inadequately","West Germany","","","",""
"Rather disagree","2006","inadequately","East Germany","","","",""
"Rather disagree","2006","general elemantary","West Germany","","","",""
"Rather disagree","2006","general elemantary","East Germany","","","",""
"Rather disagree","2006","middle vocational","West Germany","","","",""
"Rather disagree","2006","middle vocational","East Germany","","","",""
"Rather disagree","2006","vocational + Abi","West Germany","","","",""
"Rather disagree","2006","vocational + Abi","East Germany","","","",""
"Rather disagree","2006","higher vocational","West Germany","","","",""
"Rather disagree","2006","higher vocational","East Germany","","","",""
"Rather disagree","2006","higher education","West Germany","","","",""
"Rather disagree","2006","higher education","East Germany","","","",""
"Disagree fully","2006","in school","West Germany","","","",""
"Disagree fully","2006","in school","East Germany","","","",""
"Disagree fully","2006","inadequately","West Germany","","","",""
"Disagree fully","2006","inadequately","East Germany","","","",""
"Disagree fully","2006","general elemantary","West Germany","","","",""
"Disagree fully","2006","general elemantary","East Germany","","","",""
"Disagree fully","2006","middle vocational","West Germany","","","",""
"Disagree fully","2006","middle vocational","East Germany","","","",""
"Disagree fully","2006","vocational + Abi","West Germany","","","",""
"Disagree fully","2006","vocational + Abi","East Germany","","","",""
"Disagree fully","2006","higher vocational","West Germany","","","",""
"Disagree fully","2006","higher vocational","East Germany","","","",""
"Disagree fully","2006","higher education","West Germany","","","",""
"Disagree fully","2006","higher education","East Germany","","","",""
"Fully agree","2007","in school","West Germany","","","",""
"Fully agree","2007","in school","East Germany","","","",""
"Fully agree","2007","inadequately","West Germany","","","",""
"Fully agree","2007","inadequately","East Germany","","","",""
"Fully agree","2007","general elemantary","West Germany","","","",""
"Fully agree","2007","general elemantary","East Germany","","","",""
"Fully agree","2007","middle vocational","West Germany","","","",""
"Fully agree","2007","middle vocational","East Germany","","","",""
"Fully agree","2007","vocational + Abi","West Germany","","","",""
"Fully agree","2007","vocational + Abi","East Germany","","","",""
"Fully agree","2007","higher vocational","West Germany","","","",""
"Fully agree","2007","higher vocational","East Germany","","","",""
"Fully agree","2007","higher education","West Germany","","","",""
"Fully agree","2007","higher education","East Germany","","","",""
"Rather agree","2007","in school","West Germany","","","",""
"Rather agree","2007","in school","East Germany","","","",""
"Rather agree","2007","inadequately","West Germany","","","",""
"Rather agree","2007","inadequately","East Germany","","","",""
"Rather agree","2007","general elemantary","West Germany","","","",""
"Rather agree","2007","general elemantary","East Germany","","","",""
"Rather agree","2007","middle vocational","West Germany","","","",""
"Rather agree","2007","middle vocational","East Germany","","","",""
"Rather agree","2007","vocational + Abi","West Germany","","","",""
"Rather agree","2007","vocational + Abi","East Germany","","","",""
"Rather agree","2007","higher vocational","West Germany","","","",""
"Rather agree","2007","higher vocational","East Germany","","","",""
"Rather agree","2007","higher education","West Germany","","","",""
"Rather agree","2007","higher education","East Germany","","","",""
"Rather disagree","2007","in school","West Germany","","","",""
"Rather disagree","2007","in school","East Germany","","","",""
"Rather disagree","2007","inadequately","West Germany","","","",""
"Rather disagree","2007","inadequately","East Germany","","","",""
"Rather disagree","2007","general elemantary","West Germany","","","",""
"Rather disagree","2007","general elemantary","East Germany","","","",""
"Rather disagree","2007","middle vocational","West Germany","","","",""
"Rather disagree","2007","middle vocational","East Germany","","","",""
"Rather disagree","2007","vocational + Abi","West Germany","","","",""
"Rather disagree","2007","vocational + Abi","East Germany","","","",""
"Rather disagree","2007","higher vocational","West Germany","","","",""
"Rather disagree","2007","higher vocational","East Germany","","","",""
"Rather disagree","2007","higher education","West Germany","","","",""
"Rather disagree","2007","higher education","East Germany","","","",""
"Disagree fully","2007","in school","West Germany","","","",""
"Disagree fully","2007","in school","East Germany","","","",""
"Disagree fully","2007","inadequately","West Germany","","","",""
"Disagree fully","2007","inadequately","East Germany","","","",""
"Disagree fully","2007","general elemantary","West Germany","","","",""
"Disagree fully","2007","general elemantary","East Germany","","","",""
"Disagree fully","2007","middle vocational","West Germany","","","",""
"Disagree fully","2007","middle vocational","East Germany","","","",""
"Disagree fully","2007","vocational + Abi","West Germany","","","",""
"Disagree fully","2007","vocational + Abi","East Germany","","","",""
"Disagree fully","2007","higher vocational","West Germany","","","",""
"Disagree fully","2007","higher vocational","East Germany","","","",""
"Disagree fully","2007","higher education","West Germany","","","",""
"Disagree fully","2007","higher education","East Germany","","","",""
"Fully agree","2008","in school","West Germany","29","","",""
"Fully agree","2008","in school","East Germany","4","","",""
"Fully agree","2008","inadequately","West Germany","12","","",""
"Fully agree","2008","inadequately","East Germany","1","","",""
"Fully agree","2008","general elemantary","West Germany","90","0.0556549660464092","0.0448395057635593","0.0664704263292591"
"Fully agree","2008","general elemantary","East Germany","17","","",""
"Fully agree","2008","middle vocational","West Germany","408","0.0494257879346168","0.0444329367388594","0.0544186391303741"
"Fully agree","2008","middle vocational","East Germany","79","0.0335860888067192","0.0265449906487363","0.040627186964702"
"Fully agree","2008","vocational + Abi","West Germany","46","0.0459896911667886","0.0325420251277297","0.0594373572058476"
"Fully agree","2008","vocational + Abi","East Germany","7","","",""
"Fully agree","2008","higher vocational","West Germany","52","0.0535788924968301","0.0398996577903834","0.0672581272032767"
"Fully agree","2008","higher vocational","East Germany","13","","",""
"Fully agree","2008","higher education","West Germany","273","0.0832862851480865","0.0733236790712537","0.0932488912249194"
"Fully agree","2008","higher education","East Germany","56","0.0582730287763946","0.0452605595501719","0.0712854980026172"
"Rather agree","2008","in school","West Germany","161","0.616905243281465","0.559025608734337","0.674784877828593"
"Rather agree","2008","in school","East Germany","46","0.509349095106822","0.401147108050551","0.617551082163094"
"Rather agree","2008","inadequately","West Germany","67","0.381031639576088","0.30693118646355","0.455132092688626"
"Rather agree","2008","inadequately","East Germany","10","","",""
"Rather agree","2008","general elemantary","West Germany","849","0.472539254795506","0.448986499856266","0.496092009734746"
"Rather agree","2008","general elemantary","East Germany","130","0.397697808199129","0.342861122506856","0.452534493891402"
"Rather agree","2008","middle vocational","West Germany","3936","0.528466312868625","0.516967743103326","0.539964882633924"
"Rather agree","2008","middle vocational","East Germany","1227","0.473553381080374","0.454039631041936","0.493067131118812"
"Rather agree","2008","vocational + Abi","West Germany","563","0.582597309636027","0.550937959626645","0.614256659645409"
"Rather agree","2008","vocational + Abi","East Germany","90","0.522374926117428","0.446389768739533","0.598360083495322"
"Rather agree","2008","higher vocational","West Germany","610","0.54866957767327","0.518440460034391","0.578898695312148"
"Rather agree","2008","higher vocational","East Germany","192","0.521891928640134","0.47140168150648","0.572382175773788"
"Rather agree","2008","higher education","West Germany","1969","0.637734062918145","0.620403889613067","0.655064236223223"
"Rather agree","2008","higher education","East Germany","772","0.586274856599887","0.55891775978013","0.613631953419643"
"Rather disagree","2008","in school","West Germany","73","0.276947762674403","0.223669848580752","0.330225676768055"
"Rather disagree","2008","in school","East Germany","27","","",""
"Rather disagree","2008","inadequately","West Germany","67","0.449992468527615","0.374083505319892","0.525901431735338"
"Rather disagree","2008","inadequately","East Germany","7","","",""
"Rather disagree","2008","general elemantary","West Germany","659","0.386442985286511","0.363471034755532","0.40941493581749"
"Rather disagree","2008","general elemantary","East Germany","124","0.416538276112569","0.361302428745506","0.471774123479632"
"Rather disagree","2008","middle vocational","West Germany","2539","0.369993539119021","0.358872422887451","0.381114655350591"
"Rather disagree","2008","middle vocational","East Germany","1063","0.433445366367292","0.414078151244572","0.452812581490013"
"Rather disagree","2008","vocational + Abi","West Germany","296","0.354012965845873","0.323311322683184","0.384714609008561"
"Rather disagree","2008","vocational + Abi","East Germany","65","0.387024821171669","0.312930503871954","0.461119138471384"
"Rather disagree","2008","higher vocational","West Germany","341","0.342678563270948","0.313847869522394","0.371509257019501"
"Rather disagree","2008","higher vocational","East Germany","156","0.394993439434249","0.345581812726733","0.444405066141765"
"Rather disagree","2008","higher education","West Germany","638","0.249706201260244","0.234099910613382","0.265312491907106"
"Rather disagree","2008","higher education","East Germany","385","0.329767028025534","0.303652635665233","0.355881420385835"
"Disagree fully","2008","in school","West Germany","8","","",""
"Disagree fully","2008","in school","East Germany","5","","",""
"Disagree fully","2008","inadequately","West Germany","19","","",""
"Disagree fully","2008","inadequately","East Germany","1","","",""
"Disagree fully","2008","general elemantary","West Germany","128","0.0853627938715734","0.0721806381497023","0.0985449495934445"
"Disagree fully","2008","general elemantary","East Germany","35","0.10977840032733","0.0747520497232303","0.144804750931429"
"Disagree fully","2008","middle vocational","West Germany","357","0.0521143600777378","0.0469947665121542","0.0572339536433213"
"Disagree fully","2008","middle vocational","East Germany","146","0.0594151637456145","0.0501761262005696","0.0686542012906594"
"Disagree fully","2008","vocational + Abi","West Germany","27","","",""
"Disagree fully","2008","vocational + Abi","East Germany","4","","",""
"Disagree fully","2008","higher vocational","West Germany","38","0.0550729665589524","0.0412152683650715","0.0689306647528334"
"Disagree fully","2008","higher vocational","East Germany","15","","",""
"Disagree fully","2008","higher education","West Germany","75","0.0292734506735246","0.0231955337203637","0.0353513676266854"
"Disagree fully","2008","higher education","East Germany","32","0.0256850865981849","0.0168978239494564","0.0344723492469135"
"Fully agree","2009","in school","West Germany","","","",""
"Fully agree","2009","in school","East Germany","","","",""
"Fully agree","2009","inadequately","West Germany","","","",""
"Fully agree","2009","inadequately","East Germany","","","",""
"Fully agree","2009","general elemantary","West Germany","","","",""
"Fully agree","2009","general elemantary","East Germany","","","",""
"Fully agree","2009","middle vocational","West Germany","","","",""
"Fully agree","2009","middle vocational","East Germany","","","",""
"Fully agree","2009","vocational + Abi","West Germany","","","",""
"Fully agree","2009","vocational + Abi","East Germany","","","",""
"Fully agree","2009","higher vocational","West Germany","","","",""
"Fully agree","2009","higher vocational","East Germany","","","",""
"Fully agree","2009","higher education","West Germany","","","",""
"Fully agree","2009","higher education","East Germany","","","",""
"Rather agree","2009","in school","West Germany","","","",""
"Rather agree","2009","in school","East Germany","","","",""
"Rather agree","2009","inadequately","West Germany","","","",""
"Rather agree","2009","inadequately","East Germany","","","",""
"Rather agree","2009","general elemantary","West Germany","","","",""
"Rather agree","2009","general elemantary","East Germany","","","",""
"Rather agree","2009","middle vocational","West Germany","","","",""
"Rather agree","2009","middle vocational","East Germany","","","",""
"Rather agree","2009","vocational + Abi","West Germany","","","",""
"Rather agree","2009","vocational + Abi","East Germany","","","",""
"Rather agree","2009","higher vocational","West Germany","","","",""
"Rather agree","2009","higher vocational","East Germany","","","",""
"Rather agree","2009","higher education","West Germany","","","",""
"Rather agree","2009","higher education","East Germany","","","",""
"Rather disagree","2009","in school","West Germany","","","",""
"Rather disagree","2009","in school","East Germany","","","",""
"Rather disagree","2009","inadequately","West Germany","","","",""
"Rather disagree","2009","inadequately","East Germany","","","",""
"Rather disagree","2009","general elemantary","West Germany","","","",""
"Rather disagree","2009","general elemantary","East Germany","","","",""
"Rather disagree","2009","middle vocational","West Germany","","","",""
"Rather disagree","2009","middle vocational","East Germany","","","",""
"Rather disagree","2009","vocational + Abi","West Germany","","","",""
"Rather disagree","2009","vocational + Abi","East Germany","","","",""
"Rather disagree","2009","higher vocational","West Germany","","","",""
"Rather disagree","2009","higher vocational","East Germany","","","",""
"Rather disagree","2009","higher education","West Germany","","","",""
"Rather disagree","2009","higher education","East Germany","","","",""
"Disagree fully","2009","in school","West Germany","","","",""
"Disagree fully","2009","in school","East Germany","","","",""
"Disagree fully","2009","inadequately","West Germany","","","",""
"Disagree fully","2009","inadequately","East Germany","","","",""
"Disagree fully","2009","general elemantary","West Germany","","","",""
"Disagree fully","2009","general elemantary","East Germany","","","",""
"Disagree fully","2009","middle vocational","West Germany","","","",""
"Disagree fully","2009","middle vocational","East Germany","","","",""
"Disagree fully","2009","vocational + Abi","West Germany","","","",""
"Disagree fully","2009","vocational + Abi","East Germany","","","",""
"Disagree fully","2009","higher vocational","West Germany","","","",""
"Disagree fully","2009","higher vocational","East Germany","","","",""
"Disagree fully","2009","higher education","West Germany","","","",""
"Disagree fully","2009","higher education","East Germany","","","",""
"Fully agree","2010","in school","West Germany","","","",""
"Fully agree","2010","in school","East Germany","","","",""
"Fully agree","2010","inadequately","West Germany","","","",""
"Fully agree","2010","inadequately","East Germany","","","",""
"Fully agree","2010","general elemantary","West Germany","","","",""
"Fully agree","2010","general elemantary","East Germany","","","",""
"Fully agree","2010","middle vocational","West Germany","","","",""
"Fully agree","2010","middle vocational","East Germany","","","",""
"Fully agree","2010","vocational + Abi","West Germany","","","",""
"Fully agree","2010","vocational + Abi","East Germany","","","",""
"Fully agree","2010","higher vocational","West Germany","","","",""
"Fully agree","2010","higher vocational","East Germany","","","",""
"Fully agree","2010","higher education","West Germany","","","",""
"Fully agree","2010","higher education","East Germany","","","",""
"Rather agree","2010","in school","West Germany","","","",""
"Rather agree","2010","in school","East Germany","","","",""
"Rather agree","2010","inadequately","West Germany","","","",""
"Rather agree","2010","inadequately","East Germany","","","",""
"Rather agree","2010","general elemantary","West Germany","","","",""
"Rather agree","2010","general elemantary","East Germany","","","",""
"Rather agree","2010","middle vocational","West Germany","","","",""
"Rather agree","2010","middle vocational","East Germany","","","",""
"Rather agree","2010","vocational + Abi","West Germany","","","",""
"Rather agree","2010","vocational + Abi","East Germany","","","",""
"Rather agree","2010","higher vocational","West Germany","","","",""
"Rather agree","2010","higher vocational","East Germany","","","",""
"Rather agree","2010","higher education","West Germany","","","",""
"Rather agree","2010","higher education","East Germany","","","",""
"Rather disagree","2010","in school","West Germany","","","",""
"Rather disagree","2010","in school","East Germany","","","",""
"Rather disagree","2010","inadequately","West Germany","","","",""
"Rather disagree","2010","inadequately","East Germany","","","",""
"Rather disagree","2010","general elemantary","West Germany","","","",""
"Rather disagree","2010","general elemantary","East Germany","","","",""
"Rather disagree","2010","middle vocational","West Germany","","","",""
"Rather disagree","2010","middle vocational","East Germany","","","",""
"Rather disagree","2010","vocational + Abi","West Germany","","","",""
"Rather disagree","2010","vocational + Abi","East Germany","","","",""
"Rather disagree","2010","higher vocational","West Germany","","","",""
"Rather disagree","2010","higher vocational","East Germany","","","",""
"Rather disagree","2010","higher education","West Germany","","","",""
"Rather disagree","2010","higher education","East Germany","","","",""
"Disagree fully","2010","in school","West Germany","","","",""
"Disagree fully","2010","in school","East Germany","","","",""
"Disagree fully","2010","inadequately","West Germany","","","",""
"Disagree fully","2010","inadequately","East Germany","","","",""
"Disagree fully","2010","general elemantary","West Germany","","","",""
"Disagree fully","2010","general elemantary","East Germany","","","",""
"Disagree fully","2010","middle vocational","West Germany","","","",""
"Disagree fully","2010","middle vocational","East Germany","","","",""
"Disagree fully","2010","vocational + Abi","West Germany","","","",""
"Disagree fully","2010","vocational + Abi","East Germany","","","",""
"Disagree fully","2010","higher vocational","West Germany","","","",""
"Disagree fully","2010","higher vocational","East Germany","","","",""
"Disagree fully","2010","higher education","West Germany","","","",""
"Disagree fully","2010","higher education","East Germany","","","",""
"Fully agree","2011","in school","West Germany","","","",""
"Fully agree","2011","in school","East Germany","","","",""
"Fully agree","2011","inadequately","West Germany","","","",""
"Fully agree","2011","inadequately","East Germany","","","",""
"Fully agree","2011","general elemantary","West Germany","","","",""
"Fully agree","2011","general elemantary","East Germany","","","",""
"Fully agree","2011","middle vocational","West Germany","","","",""
"Fully agree","2011","middle vocational","East Germany","","","",""
"Fully agree","2011","vocational + Abi","West Germany","","","",""
"Fully agree","2011","vocational + Abi","East Germany","","","",""
"Fully agree","2011","higher vocational","West Germany","","","",""
"Fully agree","2011","higher vocational","East Germany","","","",""
"Fully agree","2011","higher education","West Germany","","","",""
"Fully agree","2011","higher education","East Germany","","","",""
"Rather agree","2011","in school","West Germany","","","",""
