"plh0192","year","regtyp","n","percent","lower_confidence","upper_confidence"
"Rather agree","2013","Rural Area","5334","0.572992470648092","0.562855668369185","0.583129272926999"
"Rather disagree","2013","Urban Area","4542","0.290673867826696","0.283720573629773","0.297627162023619"
"Rather disagree","2013","Rural Area","2876","0.327037545355217","0.317423570625456","0.336651520084978"
"Disagree fully","2013","Urban Area","563","0.0373488112937728","0.0344452065453929","0.0402524160421527"
"Disagree fully","2013","Rural Area","372","0.0412333773830881","0.0371587334899224","0.0453080212762539"
"Fully agree","2014","Urban Area","","","",""
"Fully agree","2014","Rural Area","","","",""
"Rather agree","2014","Urban Area","","","",""
"Rather agree","2014","Rural Area","","","",""
"Rather disagree","2014","Urban Area","","","",""
"Rather disagree","2014","Rural Area","","","",""
"Disagree fully","2014","Urban Area","","","",""
"Disagree fully","2014","Rural Area","","","",""
"Fully agree","2015","Urban Area","","","",""
"Fully agree","2015","Rural Area","","","",""
"Rather agree","2015","Urban Area","","","",""
"Rather agree","2015","Rural Area","","","",""
"Rather disagree","2015","Urban Area","","","",""
"Rather disagree","2015","Rural Area","","","",""
"Disagree fully","2015","Urban Area","","","",""
"Disagree fully","2015","Rural Area","","","",""
"Fully agree","2016","Urban Area","","","",""
"Fully agree","2016","Rural Area","","","",""
"Rather agree","2016","Urban Area","","","",""
"Rather agree","2016","Rural Area","","","",""
"Rather disagree","2016","Urban Area","","","",""
"Rather disagree","2016","Rural Area","","","",""
"Disagree fully","2016","Urban Area","","","",""
"Disagree fully","2016","Rural Area","","","",""
"Fully agree","2017","Urban Area","","","",""
"Fully agree","2017","Rural Area","","","",""
"Rather agree","2017","Urban Area","","","",""
"Rather agree","2017","Rural Area","","","",""
"Rather disagree","2017","Urban Area","","","",""
"Rather disagree","2017","Rural Area","","","",""
"Disagree fully","2017","Urban Area","","","",""
"Disagree fully","2017","Rural Area","","","",""
"Fully agree","2018","Urban Area","1958","0.0782705320452261","0.0744977128383376","0.0820433512521146"
"Fully agree","2018","Rural Area","787","0.0608865020417422","0.0562056441765921","0.0655673599068922"
"Rather agree","2018","Urban Area","11607","0.608215327321883","0.601358589935741","0.615072064708026"
"Rather agree","2018","Rural Area","5938","0.60383800444226","0.594263803739181","0.61341220514534"
"Rather disagree","2018","Urban Area","4841","0.272503140052563","0.266249016849992","0.278757263255134"
"Rather disagree","2018","Rural Area","2813","0.298618335796328","0.289659711165964","0.307576960426692"
"Disagree fully","2018","Urban Area","1064","0.0410110005803275","0.0382253790493214","0.0437966221113337"
"Disagree fully","2018","Rural Area","487","0.0366571577196692","0.0329786156106001","0.0403356998287384"
