"plh0192","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Fully agree","2007","Employed","Urban Area","","","","","1"
"Fully agree","2007","Employed","Rural Area","","","","","1"
"Fully agree","2007","Not Employed","Urban Area","","","","","1"
"Rather agree","2007","Not Employed","Urban Area","","","","","2"
"Rather agree","2007","Not Employed","Rural Area","","","","","2"
"Rather agree","2007","Employed","Urban Area","","","","","2"
"Rather agree","2007","Employed","Rural Area","","","","","2"
"Rather disagree","2007","Not Employed","Rural Area","","","","","3"
"Rather disagree","2007","Employed","Urban Area","","","","","3"
"Rather disagree","2007","Employed","Rural Area","","","","","3"
"Rather disagree","2007","Not Employed","Urban Area","","","","","3"
"Disagree fully","2008","Not Employed","Rural Area","151","0.0578362039689641","0.0488200240279107","0.0668523839100175","4"
"Disagree fully","2008","Employed","Urban Area","343","0.0505778284066518","0.0457529582363031","0.0554026985770005","4"
"Disagree fully","2008","Employed","Rural Area","168","0.0471375960227085","0.0405541873814265","0.0537210046639904","4"
"Disagree fully","2008","Not Employed","Urban Area","254","0.0551339420363445","0.0487380737184151","0.0615298103542739","4"
"Fully agree","2008","Not Employed","Rural Area","155","0.0627275333819697","0.0533622373634526","0.0720928294004868","1"
"Fully agree","2008","Employed","Rural Area","173","0.0451198684179443","0.0386720864562139","0.0515676503796748","1"
"Fully agree","2008","Not Employed","Urban Area","378","0.0761645591113188","0.0687313107711547","0.0835978074514829","1"
"Fully agree","2008","Employed","Urban Area","421","0.0454339456436295","0.0408486316810333","0.0500192596062257","1"
"Rather agree","2008","Not Employed","Rural Area","1377","0.520816791773983","0.501521437416436","0.54011214613153","2"
"Rather agree","2008","Employed","Urban Area","4565","0.545264754330689","0.534301010515852","0.556228498145526","2"
"Rather agree","2008","Employed","Rural Area","2148","0.524850777831386","0.509338165615595","0.540363390047177","2"
"Rather agree","2008","Not Employed","Urban Area","2694","0.529152338907379","0.515164989119908","0.54313968869485","2"
"Rather disagree","2008","Not Employed","Rural Area","892","0.358619470875084","0.340095491326306","0.377143450423861","3"
"Rather disagree","2008","Employed","Rural Area","1492","0.382891757727961","0.367791975475388","0.397991539980534","3"
"Rather disagree","2008","Not Employed","Urban Area","1566","0.339549159944958","0.326278991199067","0.352819328690849","3"
"Rather disagree","2008","Employed","Urban Area","2595","0.35872347161903","0.348163118833314","0.369283824404746","3"
"Disagree fully","2009","Not Employed","Rural Area","","","","","4"
"Disagree fully","2009","Employed","Rural Area","","","","","4"
"Disagree fully","2009","Not Employed","Urban Area","","","","","4"
"Disagree fully","2009","Employed","Urban Area","","","","","4"
"Fully agree","2009","Not Employed","Rural Area","","","","","1"
"Fully agree","2009","Employed","Rural Area","","","","","1"
"Fully agree","2009","Not Employed","Urban Area","","","","","1"
"Fully agree","2009","Employed","Urban Area","","","","","1"
"Rather agree","2009","Not Employed","Rural Area","","","","","2"
"Rather agree","2009","Employed","Rural Area","","","","","2"
"Rather agree","2009","Not Employed","Urban Area","","","","","2"
"Rather agree","2009","Employed","Urban Area","","","","","2"
"Rather disagree","2009","Not Employed","Rural Area","","","","","3"
"Rather disagree","2009","Employed","Rural Area","","","","","3"
"Rather disagree","2009","Not Employed","Urban Area","","","","","3"
"Rather disagree","2009","Employed","Urban Area","","","","","3"
"Disagree fully","2010","Not Employed","Rural Area","","","","","4"
"Disagree fully","2010","Employed","Rural Area","","","","","4"
"Disagree fully","2010","Not Employed","Urban Area","","","","","4"
"Disagree fully","2010","Employed","Urban Area","","","","","4"
"Fully agree","2010","Not Employed","Urban Area","","","","","1"
"Fully agree","2010","Not Employed","Rural Area","","","","","1"
"Fully agree","2010","Employed","Rural Area","","","","","1"
"Fully agree","2010","Employed","Urban Area","","","","","1"
"Rather agree","2010","Not Employed","Rural Area","","","","","2"
"Rather agree","2010","Employed","Rural Area","","","","","2"
"Rather agree","2010","Not Employed","Urban Area","","","","","2"
"Rather agree","2010","Employed","Urban Area","","","","","2"
"Rather disagree","2010","Not Employed","Urban Area","","","","","3"
"Rather disagree","2010","Not Employed","Rural Area","","","","","3"
"Rather disagree","2010","Employed","Rural Area","","","","","3"
"Rather disagree","2010","Employed","Urban Area","","","","","3"
"Disagree fully","2011","Not Employed","Rural Area","","","","","4"
"Disagree fully","2011","Not Employed","Urban Area","","","","","4"
"Disagree fully","2011","Employed","Urban Area","","","","","4"
"Disagree fully","2011","Employed","Rural Area","","","","","4"
"Fully agree","2011","Not Employed","Rural Area","","","","","1"
"Fully agree","2011","Employed","Rural Area","","","","","1"
"Fully agree","2011","Not Employed","Urban Area","","","","","1"
"Fully agree","2011","Employed","Urban Area","","","","","1"
"Rather agree","2011","Not Employed","Rural Area","","","","","2"
"Rather agree","2011","Not Employed","Urban Area","","","","","2"
"Rather agree","2011","Employed","Urban Area","","","","","2"
"Rather agree","2011","Employed","Rural Area","","","","","2"
"Rather disagree","2011","Not Employed","Rural Area","","","","","3"
"Rather disagree","2011","Employed","Rural Area","","","","","3"
"Rather disagree","2011","Not Employed","Urban Area","","","","","3"
"Rather disagree","2011","Employed","Urban Area","","","","","3"
"Disagree fully","2012","Not Employed","Rural Area","","","","","4"
"Disagree fully","2012","Employed","Rural Area","","","","","4"
"Disagree fully","2012","Not Employed","Urban Area","","","","","4"
"Disagree fully","2012","Employed","Urban Area","","","","","4"
"Fully agree","2012","Not Employed","Rural Area","","","","","1"
"Fully agree","2012","Employed","Rural Area","","","","","1"
"Fully agree","2012","Not Employed","Urban Area","","","","","1"
"Fully agree","2012","Employed","Urban Area","","","","","1"
"Rather agree","2012","Not Employed","Rural Area","","","","","2"
"Rather agree","2012","Employed","Rural Area","","","","","2"
"Rather agree","2012","Not Employed","Urban Area","","","","","2"
"Rather agree","2012","Employed","Urban Area","","","","","2"
"Rather disagree","2012","Not Employed","Rural Area","","","","","3"
"Rather disagree","2012","Employed","Rural Area","","","","","3"
"Rather disagree","2012","Not Employed","Urban Area","","","","","3"
"Rather disagree","2012","Employed","Urban Area","","","","","3"
"Disagree fully","2013","Not Employed","Rural Area","165","0.0518306395081454","0.044103773155851","0.0595575058604398","4"
"Disagree fully","2013","Employed","Rural Area","207","0.0347477972659797","0.0301079887911157","0.0393876057408438","4"
"Disagree fully","2013","Not Employed","Urban Area","257","0.0498452732101183","0.0441596221370708","0.0555309242831657","4"
"Disagree fully","2013","Employed","Urban Area","306","0.0294490760475318","0.0262538022694134","0.0326443498256503","4"
"Fully agree","2013","Employed","Rural Area","356","0.0525229680801915","0.0468713215871656","0.0581746145732173","1"
"Fully agree","2013","Not Employed","Urban Area","430","0.0739690303152843","0.0671313504286517","0.080806710201917","1"
"Fully agree","2013","Not Employed","Rural Area","209","0.0688895235616523","0.0600618888157657","0.0777171583075389","1"
"Fully agree","2013","Employed","Urban Area","770","0.0684273698237354","0.0636555244906799","0.073199215156791","1"
"Rather agree","2013","Not Employed","Rural Area","1802","0.568562111705808","0.55129915200325","0.585825071408366","2"
"Rather agree","2013","Employed","Rural Area","3532","0.575703873605634","0.563182553369143","0.588225193842125","2"
"Rather agree","2013","Not Employed","Urban Area","3326","0.577309236162684","0.56440338421825","0.590215088107118","2"
"Rather agree","2013","Employed","Urban Area","6751","0.616635018710506","0.607445698461315","0.625824338959697","2"
"Rather disagree","2013","Employed","Rural Area","1890","0.337025361048195","0.325049802931664","0.349000919164726","3"
"Rather disagree","2013","Not Employed","Urban Area","1615","0.298876460311914","0.286916928553444","0.310835992070384","3"
"Rather disagree","2013","Not Employed","Rural Area","986","0.310717725224394","0.294587191857201","0.326848258591588","3"
"Rather disagree","2013","Employed","Urban Area","2927","0.285488535418227","0.27695238592899","0.294024684907464","3"
"Disagree fully","2014","Employed","Rural Area","","","","","4"
"Disagree fully","2014","Not Employed","Urban Area","","","","","4"
"Disagree fully","2014","Not Employed","Rural Area","","","","","4"
"Disagree fully","2014","Employed","Urban Area","","","","","4"
"Fully agree","2014","Not Employed","Urban Area","","","","","1"
"Fully agree","2014","Not Employed","Rural Area","","","","","1"
"Fully agree","2014","Employed","Urban Area","","","","","1"
"Fully agree","2014","Employed","Rural Area","","","","","1"
"Rather agree","2014","Employed","Rural Area","","","","","2"
"Rather agree","2014","Not Employed","Urban Area","","","","","2"
"Rather agree","2014","Not Employed","Rural Area","","","","","2"
"Rather agree","2014","Employed","Urban Area","","","","","2"
"Rather disagree","2014","Not Employed","Urban Area","","","","","3"
"Rather disagree","2014","Not Employed","Rural Area","","","","","3"
"Rather disagree","2014","Employed","Urban Area","","","","","3"
"Rather disagree","2014","Employed","Rural Area","","","","","3"
"Disagree fully","2015","Not Employed","Urban Area","","","","","4"
"Disagree fully","2015","Not Employed","Rural Area","","","","","4"
"Disagree fully","2015","Employed","Urban Area","","","","","4"
"Disagree fully","2015","Employed","Rural Area","","","","","4"
"Fully agree","2015","Employed","Rural Area","","","","","1"
"Fully agree","2015","Not Employed","Urban Area","","","","","1"
"Fully agree","2015","Not Employed","Rural Area","","","","","1"
"Fully agree","2015","Employed","Urban Area","","","","","1"
"Rather agree","2015","Not Employed","Urban Area","","","","","2"
"Rather agree","2015","Not Employed","Rural Area","","","","","2"
"Rather agree","2015","Employed","Urban Area","","","","","2"
"Rather agree","2015","Employed","Rural Area","","","","","2"
"Rather disagree","2015","Employed","Rural Area","","","","","3"
"Rather disagree","2015","Not Employed","Urban Area","","","","","3"
"Rather disagree","2015","Not Employed","Rural Area","","","","","3"
"Rather disagree","2015","Employed","Urban Area","","","","","3"
"Disagree fully","2016","Not Employed","Urban Area","","","","","4"
"Disagree fully","2016","Not Employed","Rural Area","","","","","4"
"Disagree fully","2016","Employed","Rural Area","","","","","4"
"Disagree fully","2016","Employed","Urban Area","","","","","4"
"Fully agree","2016","Employed","Rural Area","","","","","1"
"Fully agree","2016","Not Employed","Urban Area","","","","","1"
"Fully agree","2016","Not Employed","Rural Area","","","","","1"
"Fully agree","2016","Employed","Urban Area","","","","","1"
"Rather agree","2016","Not Employed","Urban Area","","","","","2"
"Rather agree","2016","Not Employed","Rural Area","","","","","2"
"Rather agree","2016","Employed","Rural Area","","","","","2"
"Rather agree","2016","Employed","Urban Area","","","","","2"
"Rather disagree","2016","Employed","Rural Area","","","","","3"
"Rather disagree","2016","Not Employed","Urban Area","","","","","3"
"Rather disagree","2016","Not Employed","Rural Area","","","","","3"
"Rather disagree","2016","Employed","Urban Area","","","","","3"
"Disagree fully","2017","Employed","Rural Area","","","","","4"
"Disagree fully","2017","Not Employed","Urban Area","","","","","4"
"Disagree fully","2017","Not Employed","Rural Area","","","","","4"
"Disagree fully","2017","Employed","Urban Area","","","","","4"
"Fully agree","2017","Not Employed","Urban Area","","","","","1"
"Fully agree","2017","Not Employed","Rural Area","","","","","1"
"Fully agree","2017","Employed","Urban Area","","","","","1"
"Fully agree","2017","Employed","Rural Area","","","","","1"
"Rather agree","2017","Employed","Rural Area","","","","","2"
"Rather agree","2017","Not Employed","Urban Area","","","","","2"
"Rather agree","2017","Not Employed","Rural Area","","","","","2"
"Rather agree","2017","Employed","Urban Area","","","","","2"
"Rather disagree","2017","Not Employed","Urban Area","","","","","3"
"Rather disagree","2017","Not Employed","Rural Area","","","","","3"
"Rather disagree","2017","Employed","Urban Area","","","","","3"
"Rather disagree","2017","Employed","Rural Area","","","","","3"
"Disagree fully","2018","Not Employed","Urban Area","640","0.0521199748466631","0.0471787736083005","0.0570611760850258","4"
"Disagree fully","2018","Not Employed","Rural Area","268","0.0489858825059508","0.0420951725094282","0.0558765925024734","4"
"Disagree fully","2018","Employed","Urban Area","424","0.0349864076366052","0.0316565379545146","0.0383162773186959","4"
"Disagree fully","2018","Employed","Rural Area","219","0.0300766434445006","0.0258442784524169","0.0343090084365842","4"
"Fully agree","2018","Not Employed","Rural Area","390","0.0791952525607204","0.0705740396377755","0.0878164654836652","1"
"Fully agree","2018","Employed","Urban Area","1045","0.0770674156114064","0.0722342549339713","0.0819005762888415","1"
"Fully agree","2018","Employed","Rural Area","397","0.0511141211800411","0.0456568295574055","0.0565714128026767","1"
"Fully agree","2018","Not Employed","Urban Area","913","0.0804890038370233","0.0744411609973636","0.0865368466766831","1"
"Rather agree","2018","Not Employed","Urban Area","4384","0.593508342947557","0.582589088420218","0.604427597474895","2"
"Rather agree","2018","Not Employed","Rural Area","2112","0.581914808891853","0.566167834564836","0.59766178321887","2"
"Rather agree","2018","Employed","Urban Area","7223","0.616191184692758","0.607378138240479","0.625004231145037","2"
"Rather agree","2018","Employed","Rural Area","3826","0.615539612173605","0.603484992186207","0.627594232161002","2"
"Rather disagree","2018","Not Employed","Rural Area","999","0.289904056041475","0.275418983180192","0.304389128902759","3"
"Rather disagree","2018","Employed","Urban Area","3005","0.271754992059231","0.263693074188588","0.279816909929874","3"
"Rather disagree","2018","Employed","Rural Area","1814","0.303269623201854","0.29187902455064","0.314660221853067","3"
"Rather disagree","2018","Not Employed","Urban Area","1836","0.273882678368757","0.263968894676893","0.28379646206062","3"
