"plh0192","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Rather disagree","2004","Part Time","West Germany","","","",""
"Rather disagree","2004","Part Time","East Germany","","","",""
"Rather disagree","2004","Not Working","West Germany","","","",""
"Rather disagree","2004","Not Working","East Germany","","","",""
"Disagree fully","2004","Full Time","West Germany","","","",""
"Disagree fully","2004","Full Time","East Germany","","","",""
"Disagree fully","2004","Part Time","West Germany","","","",""
"Disagree fully","2004","Part Time","East Germany","","","",""
"Disagree fully","2004","Not Working","West Germany","","","",""
"Disagree fully","2004","Not Working","East Germany","","","",""
"Fully agree","2005","Full Time","West Germany","","","",""
"Fully agree","2005","Full Time","East Germany","","","",""
"Fully agree","2005","Part Time","West Germany","","","",""
"Fully agree","2005","Part Time","East Germany","","","",""
"Fully agree","2005","Not Working","West Germany","","","",""
"Fully agree","2005","Not Working","East Germany","","","",""
"Rather agree","2005","Full Time","West Germany","","","",""
"Rather agree","2005","Full Time","East Germany","","","",""
"Rather agree","2005","Part Time","West Germany","","","",""
"Rather agree","2005","Part Time","East Germany","","","",""
"Rather agree","2005","Not Working","West Germany","","","",""
"Rather agree","2005","Not Working","East Germany","","","",""
"Rather disagree","2005","Full Time","West Germany","","","",""
"Rather disagree","2005","Full Time","East Germany","","","",""
"Rather disagree","2005","Part Time","West Germany","","","",""
"Rather disagree","2005","Part Time","East Germany","","","",""
"Rather disagree","2005","Not Working","West Germany","","","",""
"Rather disagree","2005","Not Working","East Germany","","","",""
"Disagree fully","2005","Full Time","West Germany","","","",""
"Disagree fully","2005","Full Time","East Germany","","","",""
"Disagree fully","2005","Part Time","West Germany","","","",""
"Disagree fully","2005","Part Time","East Germany","","","",""
"Disagree fully","2005","Not Working","West Germany","","","",""
"Disagree fully","2005","Not Working","East Germany","","","",""
"Fully agree","2006","Full Time","West Germany","","","",""
"Fully agree","2006","Full Time","East Germany","","","",""
"Fully agree","2006","Part Time","West Germany","","","",""
"Fully agree","2006","Part Time","East Germany","","","",""
"Fully agree","2006","Not Working","West Germany","","","",""
"Fully agree","2006","Not Working","East Germany","","","",""
"Rather agree","2006","Full Time","West Germany","","","",""
"Rather agree","2006","Full Time","East Germany","","","",""
"Rather agree","2006","Part Time","West Germany","","","",""
"Rather agree","2006","Part Time","East Germany","","","",""
"Rather agree","2006","Not Working","West Germany","","","",""
"Rather agree","2006","Not Working","East Germany","","","",""
"Rather disagree","2006","Full Time","West Germany","","","",""
"Rather disagree","2006","Full Time","East Germany","","","",""
"Rather disagree","2006","Part Time","West Germany","","","",""
"Rather disagree","2006","Part Time","East Germany","","","",""
"Rather disagree","2006","Not Working","West Germany","","","",""
"Rather disagree","2006","Not Working","East Germany","","","",""
"Disagree fully","2006","Full Time","West Germany","","","",""
"Disagree fully","2006","Full Time","East Germany","","","",""
"Disagree fully","2006","Part Time","West Germany","","","",""
"Disagree fully","2006","Part Time","East Germany","","","",""
"Disagree fully","2006","Not Working","West Germany","","","",""
"Disagree fully","2006","Not Working","East Germany","","","",""
"Fully agree","2007","Full Time","West Germany","","","",""
"Fully agree","2007","Full Time","East Germany","","","",""
"Fully agree","2007","Part Time","West Germany","","","",""
"Fully agree","2007","Part Time","East Germany","","","",""
"Fully agree","2007","Not Working","West Germany","","","",""
"Fully agree","2007","Not Working","East Germany","","","",""
"Rather agree","2007","Full Time","West Germany","","","",""
"Rather agree","2007","Full Time","East Germany","","","",""
"Rather agree","2007","Part Time","West Germany","","","",""
"Rather agree","2007","Part Time","East Germany","","","",""
"Rather agree","2007","Not Working","West Germany","","","",""
"Rather agree","2007","Not Working","East Germany","","","",""
"Rather disagree","2007","Full Time","West Germany","","","",""
"Rather disagree","2007","Full Time","East Germany","","","",""
"Rather disagree","2007","Part Time","West Germany","","","",""
"Rather disagree","2007","Part Time","East Germany","","","",""
"Rather disagree","2007","Not Working","West Germany","","","",""
"Rather disagree","2007","Not Working","East Germany","","","",""
"Disagree fully","2007","Full Time","West Germany","","","",""
"Disagree fully","2007","Full Time","East Germany","","","",""
"Disagree fully","2007","Part Time","West Germany","","","",""
"Disagree fully","2007","Part Time","East Germany","","","",""
"Disagree fully","2007","Not Working","West Germany","","","",""
"Disagree fully","2007","Not Working","East Germany","","","",""
"Fully agree","2008","Full Time","West Germany","288","0.0419996876024132","0.0367596027194107","0.0472397724854158"
"Fully agree","2008","Full Time","East Germany","54","0.0299914690232081","0.0222505001854527","0.0377324378609636"
"Fully agree","2008","Part Time","West Germany","219","0.0568490522306753","0.0491502546061252","0.0645478498552253"
"Fully agree","2008","Part Time","East Germany","33","0.0445991791464764","0.0313750706275063","0.0578232876654464"
"Fully agree","2008","Not Working","West Germany","439","0.0764116429972622","0.069378056940402","0.0834452290541224"
"Fully agree","2008","Not Working","East Germany","94","0.0544190854914903","0.0444449761238471","0.0643931948591335"
"Rather agree","2008","Full Time","West Germany","3186","0.532877755149284","0.519844240725146","0.545911269573423"
"Rather agree","2008","Full Time","East Germany","998","0.501628464620884","0.478936276572961","0.524320652668808"
"Rather agree","2008","Part Time","West Germany","2041","0.570132813802713","0.553672964582138","0.586592663023288"
"Rather agree","2008","Part Time","East Germany","488","0.499063331371061","0.467031674105535","0.531094988636587"
"Rather agree","2008","Not Working","West Germany","3048","0.534810330472916","0.521604286578563","0.54801637436727"
"Rather agree","2008","Not Working","East Germany","1023","0.494239509575744","0.472256338619828","0.516222680531659"
"Rather disagree","2008","Full Time","West Germany","1907","0.371999155590149","0.359372638887397","0.3846256722929"
"Rather disagree","2008","Full Time","East Germany","745","0.426604480606175","0.404157986084234","0.449050975128116"
"Rather disagree","2008","Part Time","West Germany","1058","0.324490314133116","0.308923944250803","0.340056684015429"
"Rather disagree","2008","Part Time","East Germany","377","0.419084855004084","0.387475364231748","0.45069434577642"
"Rather disagree","2008","Not Working","West Germany","1724","0.337130550351619","0.324614397208042","0.349646703495195"
"Rather disagree","2008","Not Working","East Germany","734","0.378459108554999","0.357133889957285","0.399784327152714"
"Disagree fully","2008","Full Time","West Germany","248","0.0531234016581536","0.0472644205646478","0.0589823827516594"
"Disagree fully","2008","Full Time","East Germany","68","0.0417755857497323","0.0326952153794069","0.0508559561200576"
"Disagree fully","2008","Part Time","West Germany","157","0.0485278198334959","0.0413834467737966","0.0556721928931952"
"Disagree fully","2008","Part Time","East Germany","38","0.0372526344783786","0.0251202872409762","0.049384981715781"
"Disagree fully","2008","Not Working","West Germany","269","0.0516474761782028","0.0457878856820626","0.0575070666743429"
"Disagree fully","2008","Not Working","East Germany","136","0.0728822963777668","0.0614527862049355","0.084311806550598"
"Fully agree","2009","Full Time","West Germany","","","",""
"Fully agree","2009","Full Time","East Germany","","","",""
"Fully agree","2009","Part Time","West Germany","","","",""
"Fully agree","2009","Part Time","East Germany","","","",""
"Fully agree","2009","Not Working","West Germany","","","",""
"Fully agree","2009","Not Working","East Germany","","","",""
"Rather agree","2009","Full Time","West Germany","","","",""
"Rather agree","2009","Full Time","East Germany","","","",""
"Rather agree","2009","Part Time","West Germany","","","",""
"Rather agree","2009","Part Time","East Germany","","","",""
"Rather agree","2009","Not Working","West Germany","","","",""
"Rather agree","2009","Not Working","East Germany","","","",""
"Rather disagree","2009","Full Time","West Germany","","","",""
"Rather disagree","2009","Full Time","East Germany","","","",""
"Rather disagree","2009","Part Time","West Germany","","","",""
"Rather disagree","2009","Part Time","East Germany","","","",""
"Rather disagree","2009","Not Working","West Germany","","","",""
"Rather disagree","2009","Not Working","East Germany","","","",""
"Disagree fully","2009","Full Time","West Germany","","","",""
"Disagree fully","2009","Full Time","East Germany","","","",""
"Disagree fully","2009","Part Time","West Germany","","","",""
"Disagree fully","2009","Part Time","East Germany","","","",""
"Disagree fully","2009","Not Working","West Germany","","","",""
"Disagree fully","2009","Not Working","East Germany","","","",""
"Fully agree","2010","Full Time","West Germany","","","",""
"Fully agree","2010","Full Time","East Germany","","","",""
"Fully agree","2010","Part Time","West Germany","","","",""
"Fully agree","2010","Part Time","East Germany","","","",""
"Fully agree","2010","Not Working","West Germany","","","",""
"Fully agree","2010","Not Working","East Germany","","","",""
"Rather agree","2010","Full Time","West Germany","","","",""
"Rather agree","2010","Full Time","East Germany","","","",""
"Rather agree","2010","Part Time","West Germany","","","",""
"Rather agree","2010","Part Time","East Germany","","","",""
"Rather agree","2010","Not Working","West Germany","","","",""
"Rather agree","2010","Not Working","East Germany","","","",""
"Rather disagree","2010","Full Time","West Germany","","","",""
"Rather disagree","2010","Full Time","East Germany","","","",""
"Rather disagree","2010","Part Time","West Germany","","","",""
"Rather disagree","2010","Part Time","East Germany","","","",""
"Rather disagree","2010","Not Working","West Germany","","","",""
"Rather disagree","2010","Not Working","East Germany","","","",""
"Disagree fully","2010","Full Time","West Germany","","","",""
"Disagree fully","2010","Full Time","East Germany","","","",""
"Disagree fully","2010","Part Time","West Germany","","","",""
"Disagree fully","2010","Part Time","East Germany","","","",""
"Disagree fully","2010","Not Working","West Germany","","","",""
"Disagree fully","2010","Not Working","East Germany","","","",""
"Fully agree","2011","Full Time","West Germany","","","",""
"Fully agree","2011","Full Time","East Germany","","","",""
"Fully agree","2011","Part Time","West Germany","","","",""
"Fully agree","2011","Part Time","East Germany","","","",""
"Fully agree","2011","Not Working","West Germany","","","",""
"Fully agree","2011","Not Working","East Germany","","","",""
"Rather agree","2011","Full Time","West Germany","","","",""
"Rather agree","2011","Full Time","East Germany","","","",""
"Rather agree","2011","Part Time","West Germany","","","",""
"Rather agree","2011","Part Time","East Germany","","","",""
"Rather agree","2011","Not Working","West Germany","","","",""
"Rather agree","2011","Not Working","East Germany","","","",""
"Rather disagree","2011","Full Time","West Germany","","","",""
"Rather disagree","2011","Full Time","East Germany","","","",""
"Rather disagree","2011","Part Time","West Germany","","","",""
"Rather disagree","2011","Part Time","East Germany","","","",""
"Rather disagree","2011","Not Working","West Germany","","","",""
"Rather disagree","2011","Not Working","East Germany","","","",""
"Disagree fully","2011","Full Time","West Germany","","","",""
"Disagree fully","2011","Full Time","East Germany","","","",""
"Disagree fully","2011","Part Time","West Germany","","","",""
"Disagree fully","2011","Part Time","East Germany","","","",""
"Disagree fully","2011","Not Working","West Germany","","","",""
"Disagree fully","2011","Not Working","East Germany","","","",""
"Fully agree","2012","Full Time","West Germany","","","",""
"Fully agree","2012","Full Time","East Germany","","","",""
"Fully agree","2012","Part Time","West Germany","","","",""
"Fully agree","2012","Part Time","East Germany","","","",""
"Fully agree","2012","Not Working","West Germany","","","",""
"Fully agree","2012","Not Working","East Germany","","","",""
"Rather agree","2012","Full Time","West Germany","","","",""
"Rather agree","2012","Full Time","East Germany","","","",""
"Rather agree","2012","Part Time","West Germany","","","",""
"Rather agree","2012","Part Time","East Germany","","","",""
"Rather agree","2012","Not Working","West Germany","","","",""
"Rather agree","2012","Not Working","East Germany","","","",""
"Rather disagree","2012","Full Time","West Germany","","","",""
"Rather disagree","2012","Full Time","East Germany","","","",""
"Rather disagree","2012","Part Time","West Germany","","","",""
"Rather disagree","2012","Part Time","East Germany","","","",""
"Rather disagree","2012","Not Working","West Germany","","","",""
"Rather disagree","2012","Not Working","East Germany","","","",""
"Disagree fully","2012","Full Time","West Germany","","","",""
"Disagree fully","2012","Full Time","East Germany","","","",""
"Disagree fully","2012","Part Time","West Germany","","","",""
"Disagree fully","2012","Part Time","East Germany","","","",""
"Disagree fully","2012","Not Working","West Germany","","","",""
"Disagree fully","2012","Not Working","East Germany","","","",""
"Fully agree","2013","Full Time","West Germany","505","0.0663554344401497","0.0606928244435302","0.0720180444367693"
"Fully agree","2013","Full Time","East Germany","111","0.0392079516244023","0.031110493675552","0.0473054095732526"
"Fully agree","2013","Part Time","West Germany","432","0.0695627744065149","0.0629858674561627","0.0761396813568671"
"Fully agree","2013","Part Time","East Germany","78","0.0516485057984268","0.0398948468570541","0.0634021647397995"
"Fully agree","2013","Not Working","West Germany","536","0.0780500327489809","0.071592534412944","0.0845075310850177"
"Fully agree","2013","Not Working","East Germany","103","0.0495983747911446","0.0404444357555397","0.0587523138267495"
"Rather agree","2013","Full Time","West Germany","4653","0.610487600806571","0.59939363856684","0.621581563046302"
"Rather agree","2013","Full Time","East Germany","1246","0.555558298953794","0.534827351790779","0.576289246116809"
"Rather agree","2013","Part Time","West Germany","3640","0.623124449793778","0.610596612937868","0.635652286649689"
"Rather agree","2013","Part Time","East Germany","744","0.535838633354132","0.509352958477868","0.562324308230395"
"Rather agree","2013","Not Working","West Germany","3920","0.581494978734233","0.569619601824083","0.593370355644383"
"Rather agree","2013","Not Working","East Germany","1208","0.546583476772636","0.525594192563653","0.567572760981619"
"Rather disagree","2013","Full Time","West Germany","2051","0.290493067527588","0.280164649098152","0.300821485957025"
"Rather disagree","2013","Full Time","East Germany","772","0.376776449336852","0.356559727896038","0.396993170777665"
"Rather disagree","2013","Part Time","West Germany","1513","0.278117963462733","0.266534528915346","0.28970139801012"
"Rather disagree","2013","Part Time","East Germany","481","0.377668589652126","0.351921637193396","0.403415542110855"
"Rather disagree","2013","Not Working","West Germany","1875","0.292737449277646","0.28178393307067","0.303690965484623"
"Rather disagree","2013","Not Working","East Germany","726","0.342340481765131","0.322334936571429","0.362346026958833"
"Disagree fully","2013","Full Time","West Germany","213","0.0326638972256911","0.028619904975847","0.0367078894755352"
"Disagree fully","2013","Full Time","East Germany","78","0.0284573000849517","0.0215202517956918","0.0353943483742116"
"Disagree fully","2013","Part Time","West Germany","163","0.0291948123369733","0.0248426147936714","0.0335470098802751"
"Disagree fully","2013","Part Time","East Germany","59","0.0348442711953161","0.0251050568016121","0.04458348558902"
"Disagree fully","2013","Not Working","West Germany","298","0.04771753923914","0.042586019616923","0.0528490588613571"
"Disagree fully","2013","Not Working","East Germany","124","0.0614776666710885","0.0513501795083978","0.0716051538337792"
"Fully agree","2014","Full Time","West Germany","","","",""
"Fully agree","2014","Full Time","East Germany","","","",""
"Fully agree","2014","Part Time","West Germany","","","",""
"Fully agree","2014","Part Time","East Germany","","","",""
"Fully agree","2014","Not Working","West Germany","","","",""
"Fully agree","2014","Not Working","East Germany","","","",""
"Rather agree","2014","Full Time","West Germany","","","",""
"Rather agree","2014","Full Time","East Germany","","","",""
"Rather agree","2014","Part Time","West Germany","","","",""
"Rather agree","2014","Part Time","East Germany","","","",""
"Rather agree","2014","Not Working","West Germany","","","",""
"Rather agree","2014","Not Working","East Germany","","","",""
"Rather disagree","2014","Full Time","West Germany","","","",""
"Rather disagree","2014","Full Time","East Germany","","","",""
"Rather disagree","2014","Part Time","West Germany","","","",""
"Rather disagree","2014","Part Time","East Germany","","","",""
"Rather disagree","2014","Not Working","West Germany","","","",""
"Rather disagree","2014","Not Working","East Germany","","","",""
"Disagree fully","2014","Full Time","West Germany","","","",""
"Disagree fully","2014","Full Time","East Germany","","","",""
"Disagree fully","2014","Part Time","West Germany","","","",""
"Disagree fully","2014","Part Time","East Germany","","","",""
"Disagree fully","2014","Not Working","West Germany","","","",""
"Disagree fully","2014","Not Working","East Germany","","","",""
"Fully agree","2015","Full Time","West Germany","","","",""
"Fully agree","2015","Full Time","East Germany","","","",""
"Fully agree","2015","Part Time","West Germany","","","",""
"Fully agree","2015","Part Time","East Germany","","","",""
"Fully agree","2015","Not Working","West Germany","","","",""
"Fully agree","2015","Not Working","East Germany","","","",""
"Rather agree","2015","Full Time","West Germany","","","",""
"Rather agree","2015","Full Time","East Germany","","","",""
"Rather agree","2015","Part Time","West Germany","","","",""
"Rather agree","2015","Part Time","East Germany","","","",""
"Rather agree","2015","Not Working","West Germany","","","",""
"Rather agree","2015","Not Working","East Germany","","","",""
"Rather disagree","2015","Full Time","West Germany","","","",""
"Rather disagree","2015","Full Time","East Germany","","","",""
"Rather disagree","2015","Part Time","West Germany","","","",""
"Rather disagree","2015","Part Time","East Germany","","","",""
"Rather disagree","2015","Not Working","West Germany","","","",""
"Rather disagree","2015","Not Working","East Germany","","","",""
"Disagree fully","2015","Full Time","West Germany","","","",""
"Disagree fully","2015","Full Time","East Germany","","","",""
"Disagree fully","2015","Part Time","West Germany","","","",""
"Disagree fully","2015","Part Time","East Germany","","","",""
"Disagree fully","2015","Not Working","West Germany","","","",""
"Disagree fully","2015","Not Working","East Germany","","","",""
"Fully agree","2016","Full Time","West Germany","","","",""
"Fully agree","2016","Full Time","East Germany","","","",""
"Fully agree","2016","Part Time","West Germany","","","",""
"Fully agree","2016","Part Time","East Germany","","","",""
"Fully agree","2016","Not Working","West Germany","","","",""
"Fully agree","2016","Not Working","East Germany","","","",""
"Rather agree","2016","Full Time","West Germany","","","",""
"Rather agree","2016","Full Time","East Germany","","","",""
"Rather agree","2016","Part Time","West Germany","","","",""
"Rather agree","2016","Part Time","East Germany","","","",""
"Rather agree","2016","Not Working","West Germany","","","",""
"Rather agree","2016","Not Working","East Germany","","","",""
"Rather disagree","2016","Full Time","West Germany","","","",""
"Rather disagree","2016","Full Time","East Germany","","","",""
"Rather disagree","2016","Part Time","West Germany","","","",""
"Rather disagree","2016","Part Time","East Germany","","","",""
"Rather disagree","2016","Not Working","West Germany","","","",""
"Rather disagree","2016","Not Working","East Germany","","","",""
"Disagree fully","2016","Full Time","West Germany","","","",""
"Disagree fully","2016","Full Time","East Germany","","","",""
"Disagree fully","2016","Part Time","West Germany","","","",""
"Disagree fully","2016","Part Time","East Germany","","","",""
"Disagree fully","2016","Not Working","West Germany","","","",""
"Disagree fully","2016","Not Working","East Germany","","","",""
"Fully agree","2017","Full Time","West Germany","","","",""
"Fully agree","2017","Full Time","East Germany","","","",""
"Fully agree","2017","Part Time","West Germany","","","",""
"Fully agree","2017","Part Time","East Germany","","","",""
"Fully agree","2017","Not Working","West Germany","","","",""
"Fully agree","2017","Not Working","East Germany","","","",""
"Rather agree","2017","Full Time","West Germany","","","",""
"Rather agree","2017","Full Time","East Germany","","","",""
"Rather agree","2017","Part Time","West Germany","","","",""
"Rather agree","2017","Part Time","East Germany","","","",""
"Rather agree","2017","Not Working","West Germany","","","",""
"Rather agree","2017","Not Working","East Germany","","","",""
"Rather disagree","2017","Full Time","West Germany","","","",""
"Rather disagree","2017","Full Time","East Germany","","","",""
"Rather disagree","2017","Part Time","West Germany","","","",""
"Rather disagree","2017","Part Time","East Germany","","","",""
"Rather disagree","2017","Not Working","West Germany","","","",""
"Rather disagree","2017","Not Working","East Germany","","","",""
"Disagree fully","2017","Full Time","West Germany","","","",""
"Disagree fully","2017","Full Time","East Germany","","","",""
"Disagree fully","2017","Part Time","West Germany","","","",""
"Disagree fully","2017","Part Time","East Germany","","","",""
"Disagree fully","2017","Not Working","West Germany","","","",""
"Disagree fully","2017","Not Working","East Germany","","","",""
"Fully agree","2018","Full Time","West Germany","663","0.0715644968650792","0.065876107433014","0.0772528862971443"
"Fully agree","2018","Full Time","East Germany","128","0.0566487896635517","0.0469492138691001","0.0663483654580033"
"Fully agree","2018","Part Time","West Germany","558","0.0699858806005522","0.0637732203244315","0.0761985408766729"
"Fully agree","2018","Part Time","East Germany","93","0.0629049075264658","0.0502095766362785","0.0756002384166531"
"Fully agree","2018","Not Working","West Germany","1122","0.0864072376623176","0.0806278680663673","0.0921866072582679"
"Fully agree","2018","Not Working","East Germany","181","0.0508358400698885","0.04216079873095","0.0595108814088269"
"Rather agree","2018","Full Time","West Germany","4854","0.621850212401077","0.611148840333756","0.632551584468397"
"Rather agree","2018","Full Time","East Germany","1348","0.59604314064808","0.57545452915209","0.616631752144069"
"Rather agree","2018","Part Time","West Germany","4036","0.625502409403225","0.613716404251202","0.637288414555249"
"Rather agree","2018","Part Time","East Germany","811","0.552773820864705","0.526775381960584","0.578772259768827"
"Rather agree","2018","Not Working","West Germany","5143","0.595376902127517","0.585280877311846","0.605472926943189"
"Rather agree","2018","Not Working","East Germany","1353","0.564578466422431","0.544997551001831","0.584159381843031"
"Rather disagree","2018","Full Time","West Germany","2092","0.275222034260309","0.26536585187917","0.285078216641447"
"Rather disagree","2018","Full Time","East Germany","643","0.3219348232812","0.302331016357593","0.341538630204807"
"Rather disagree","2018","Part Time","West Germany","1628","0.26320202378185","0.252478279642817","0.273925767920884"
"Rather disagree","2018","Part Time","East Germany","456","0.362759093518972","0.337618767444372","0.387899419593572"
"Rather disagree","2018","Not Working","West Germany","2090","0.268700877218184","0.259582634440185","0.277819119996182"
"Rather disagree","2018","Not Working","East Germany","745","0.325892591044429","0.307382111121808","0.344403070967051"
"Disagree fully","2018","Full Time","West Germany","279","0.0313632564735357","0.0275168455051171","0.0352096674419543"
"Disagree fully","2018","Full Time","East Germany","63","0.0253732464071688","0.0187750095597366","0.0319714832546011"
"Disagree fully","2018","Part Time","West Germany","256","0.0413096862143721","0.0364635821376377","0.0461557902911065"
"Disagree fully","2018","Part Time","East Germany","45","0.0215621780898572","0.0139672641108959","0.0291570920688184"
"Disagree fully","2018","Not Working","West Germany","724","0.0495149829919816","0.0450525671603956","0.0539773988235676"
"Disagree fully","2018","Not Working","East Germany","184","0.0586931024632513","0.0494103869922912","0.0679758179342115"
