"plh0192","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Fully agree","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Fully agree","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Fully agree","2004","Saxony","Urban Area","","","","","1"
"Fully agree","2004","Saxony","Rural Area","","","","","1"
"Fully agree","2004","Saxony-Anhalt","Urban Area","","","","","1"
"Fully agree","2004","Saxony-Anhalt","Rural Area","","","","","1"
"Fully agree","2004","Thuringia","Urban Area","","","","","1"
"Fully agree","2004","Thuringia","Rural Area","","","","","1"
"Rather agree","2004","Hamburg","Rural Area","","","","","2"
"Rather agree","2004","Schleswig-Holstein","Rural Area","","","","","2"
"Rather agree","2004","Schleswig-Holstein","Urban Area","","","","","2"
"Rather agree","2004","Hamburg","Urban Area","","","","","2"
"Rather agree","2004","Lower Saxony","Urban Area","","","","","2"
"Rather agree","2004","Lower Saxony","Rural Area","","","","","2"
"Rather agree","2004","Bremen","Urban Area","","","","","2"
"Rather agree","2004","Bremen","Rural Area","","","","","2"
"Rather agree","2004","North Rhine-Westphalia","Rural Area","","","","","2"
"Rather agree","2004","North Rhine-Westphalia","Urban Area","","","","","2"
"Rather agree","2004","Hesse","Urban Area","","","","","2"
"Rather agree","2004","Hesse","Rural Area","","","","","2"
"Rather agree","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Rather agree","2004","Baden-Württemberg","Rural Area","","","","","2"
"Rather agree","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Rather agree","2004","Baden-Württemberg","Urban Area","","","","","2"
"Rather agree","2004","Bavaria","Rural Area","","","","","2"
"Rather agree","2004","Berlin","Rural Area","","","","","2"
"Rather agree","2004","Bavaria","Urban Area","","","","","2"
"Rather agree","2004","Berlin","Urban Area","","","","","2"
"Rather agree","2004","Brandenburg","Urban Area","","","","","2"
"Rather agree","2004","Brandenburg","Rural Area","","","","","2"
"Rather agree","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Rather agree","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Rather agree","2004","Saxony","Urban Area","","","","","2"
"Rather agree","2004","Saxony","Rural Area","","","","","2"
"Rather agree","2004","Saxony-Anhalt","Rural Area","","","","","2"
"Rather agree","2004","Thuringia","Rural Area","","","","","2"
"Rather agree","2004","Saxony-Anhalt","Urban Area","","","","","2"
"Rather agree","2004","Thuringia","Urban Area","","","","","2"
"Rather disagree","2004","Schleswig-Holstein","Rural Area","","","","","3"
"Rather disagree","2004","Hamburg","Rural Area","","","","","3"
"Rather disagree","2004","Lower Saxony","Rural Area","","","","","3"
"Rather disagree","2004","Schleswig-Holstein","Urban Area","","","","","3"
"Rather disagree","2004","Hamburg","Urban Area","","","","","3"
"Rather disagree","2004","Lower Saxony","Urban Area","","","","","3"
"Rather disagree","2004","Bremen","Urban Area","","","","","3"
"Rather disagree","2004","Bremen","Rural Area","","","","","3"
"Rather disagree","2004","North Rhine-Westphalia","Urban Area","","","","","3"
"Rather disagree","2004","North Rhine-Westphalia","Rural Area","","","","","3"
"Rather disagree","2004","Hesse","Urban Area","","","","","3"
"Rather disagree","2004","Hesse","Rural Area","","","","","3"
"Rather disagree","2004","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Rather disagree","2004","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Rather disagree","2004","Bavaria","Rural Area","","","","","3"
"Rather disagree","2004","Baden-Württemberg","Urban Area","","","","","3"
"Rather disagree","2004","Baden-Württemberg","Rural Area","","","","","3"
"Rather disagree","2004","Bavaria","Urban Area","","","","","3"
"Rather disagree","2004","Berlin","Rural Area","","","","","3"
"Rather disagree","2004","Berlin","Urban Area","","","","","3"
"Rather disagree","2004","Brandenburg","Urban Area","","","","","3"
"Rather disagree","2004","Brandenburg","Rural Area","","","","","3"
"Rather disagree","2004","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Rather disagree","2004","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Rather disagree","2004","Saxony","Urban Area","","","","","3"
"Rather disagree","2004","Saxony","Rural Area","","","","","3"
"Rather disagree","2004","Saxony-Anhalt","Rural Area","","","","","3"
"Rather disagree","2004","Saxony-Anhalt","Urban Area","","","","","3"
"Rather disagree","2004","Thuringia","Rural Area","","","","","3"
"Rather disagree","2004","Thuringia","Urban Area","","","","","3"
"Disagree fully","2005","Schleswig-Holstein","Urban Area","","","","","4"
"Disagree fully","2005","Schleswig-Holstein","Rural Area","","","","","4"
"Disagree fully","2005","Hamburg","Urban Area","","","","","4"
"Disagree fully","2005","Hamburg","Rural Area","","","","","4"
"Disagree fully","2005","Lower Saxony","Urban Area","","","","","4"
"Disagree fully","2005","Lower Saxony","Rural Area","","","","","4"
"Disagree fully","2005","Bremen","Urban Area","","","","","4"
"Disagree fully","2005","Bremen","Rural Area","","","","","4"
"Disagree fully","2005","North Rhine-Westphalia","Urban Area","","","","","4"
"Disagree fully","2005","North Rhine-Westphalia","Rural Area","","","","","4"
"Disagree fully","2005","Hesse","Urban Area","","","","","4"
"Disagree fully","2005","Hesse","Rural Area","","","","","4"
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Disagree fully","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","4"
"Disagree fully","2005","Baden-Württemberg","Urban Area","","","","","4"
"Disagree fully","2005","Baden-Württemberg","Rural Area","","","","","4"
"Disagree fully","2005","Bavaria","Urban Area","","","","","4"
"Disagree fully","2005","Bavaria","Rural Area","","","","","4"
"Disagree fully","2005","Brandenburg","Rural Area","","","","","4"
"Disagree fully","2005","Brandenburg","Urban Area","","","","","4"
"Disagree fully","2005","Berlin","Urban Area","","","","","4"
"Disagree fully","2005","Berlin","Rural Area","","","","","4"
"Disagree fully","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","4"
"Disagree fully","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","4"
"Disagree fully","2005","Saxony","Urban Area","","","","","4"
"Disagree fully","2005","Saxony","Rural Area","","","","","4"
"Disagree fully","2005","Saxony-Anhalt","Urban Area","","","","","4"
"Disagree fully","2005","Saxony-Anhalt","Rural Area","","","","","4"
"Disagree fully","2005","Thuringia","Urban Area","","","","","4"
"Disagree fully","2005","Thuringia","Rural Area","","","","","4"
"Fully agree","2005","Schleswig-Holstein","Urban Area","","","","","1"
"Fully agree","2005","Schleswig-Holstein","Rural Area","","","","","1"
"Fully agree","2005","Hamburg","Urban Area","","","","","1"
"Fully agree","2005","Hamburg","Rural Area","","","","","1"
"Fully agree","2005","Lower Saxony","Urban Area","","","","","1"
"Fully agree","2005","Lower Saxony","Rural Area","","","","","1"
"Fully agree","2005","Bremen","Urban Area","","","","","1"
"Fully agree","2005","Bremen","Rural Area","","","","","1"
"Fully agree","2005","North Rhine-Westphalia","Urban Area","","","","","1"
"Fully agree","2005","North Rhine-Westphalia","Rural Area","","","","","1"
"Fully agree","2005","Hesse","Urban Area","","","","","1"
"Fully agree","2005","Hesse","Rural Area","","","","","1"
"Fully agree","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Fully agree","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Fully agree","2005","Baden-Württemberg","Urban Area","","","","","1"
"Fully agree","2005","Baden-Württemberg","Rural Area","","","","","1"
"Fully agree","2005","Bavaria","Urban Area","","","","","1"
"Fully agree","2005","Bavaria","Rural Area","","","","","1"
"Fully agree","2005","Berlin","Urban Area","","","","","1"
"Fully agree","2005","Berlin","Rural Area","","","","","1"
"Fully agree","2005","Brandenburg","Urban Area","","","","","1"
"Fully agree","2005","Brandenburg","Rural Area","","","","","1"
"Fully agree","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Fully agree","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Fully agree","2005","Saxony","Urban Area","","","","","1"
"Fully agree","2005","Saxony","Rural Area","","","","","1"
"Fully agree","2005","Saxony-Anhalt","Urban Area","","","","","1"
"Fully agree","2005","Saxony-Anhalt","Rural Area","","","","","1"
"Fully agree","2005","Thuringia","Urban Area","","","","","1"
"Fully agree","2005","Thuringia","Rural Area","","","","","1"
"Rather agree","2005","Schleswig-Holstein","Urban Area","","","","","2"
"Rather agree","2005","Schleswig-Holstein","Rural Area","","","","","2"
"Rather agree","2005","Hamburg","Urban Area","","","","","2"
"Rather agree","2005","Hamburg","Rural Area","","","","","2"
"Rather agree","2005","Lower Saxony","Urban Area","","","","","2"
"Rather agree","2005","Lower Saxony","Rural Area","","","","","2"
"Rather agree","2005","Bremen","Urban Area","","","","","2"
"Rather agree","2005","Bremen","Rural Area","","","","","2"
"Rather agree","2005","North Rhine-Westphalia","Urban Area","","","","","2"
"Rather agree","2005","North Rhine-Westphalia","Rural Area","","","","","2"
"Rather agree","2005","Hesse","Urban Area","","","","","2"
"Rather agree","2005","Hesse","Rural Area","","","","","2"
"Rather agree","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","2"
"Rather agree","2005","Baden-Württemberg","Urban Area","","","","","2"
"Rather agree","2005","Baden-Württemberg","Rural Area","","","","","2"
"Rather agree","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","2"
"Rather agree","2005","Bavaria","Urban Area","","","","","2"
"Rather agree","2005","Bavaria","Rural Area","","","","","2"
"Rather agree","2005","Berlin","Urban Area","","","","","2"
"Rather agree","2005","Berlin","Rural Area","","","","","2"
"Rather agree","2005","Brandenburg","Urban Area","","","","","2"
"Rather agree","2005","Brandenburg","Rural Area","","","","","2"
"Rather agree","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","2"
"Rather agree","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","2"
"Rather agree","2005","Saxony","Urban Area","","","","","2"
"Rather agree","2005","Saxony","Rural Area","","","","","2"
"Rather agree","2005","Saxony-Anhalt","Rural Area","","","","","2"
"Rather agree","2005","Thuringia","Rural Area","","","","","2"
"Rather agree","2005","Saxony-Anhalt","Urban Area","","","","","2"
"Rather agree","2005","Thuringia","Urban Area","","","","","2"
"Rather disagree","2005","Schleswig-Holstein","Urban Area","","","","","3"
"Rather disagree","2005","Schleswig-Holstein","Rural Area","","","","","3"
"Rather disagree","2005","Hamburg","Urban Area","","","","","3"
"Rather disagree","2005","Hamburg","Rural Area","","","","","3"
"Rather disagree","2005","Lower Saxony","Urban Area","","","","","3"
"Rather disagree","2005","Lower Saxony","Rural Area","","","","","3"
"Rather disagree","2005","Bremen","Urban Area","","","","","3"
"Rather disagree","2005","Bremen","Rural Area","","","","","3"
"Rather disagree","2005","North Rhine-Westphalia","Urban Area","","","","","3"
"Rather disagree","2005","North Rhine-Westphalia","Rural Area","","","","","3"
"Rather disagree","2005","Hesse","Urban Area","","","","","3"
"Rather disagree","2005","Hesse","Rural Area","","","","","3"
"Rather disagree","2005","Rhineland-Palatinate,Saarland","Urban Area","","","","","3"
"Rather disagree","2005","Rhineland-Palatinate,Saarland","Rural Area","","","","","3"
"Rather disagree","2005","Bavaria","Urban Area","","","","","3"
"Rather disagree","2005","Bavaria","Rural Area","","","","","3"
"Rather disagree","2005","Baden-Württemberg","Urban Area","","","","","3"
"Rather disagree","2005","Baden-Württemberg","Rural Area","","","","","3"
"Rather disagree","2005","Berlin","Urban Area","","","","","3"
"Rather disagree","2005","Berlin","Rural Area","","","","","3"
"Rather disagree","2005","Brandenburg","Urban Area","","","","","3"
"Rather disagree","2005","Brandenburg","Rural Area","","","","","3"
"Rather disagree","2005","Mecklenburg-Western Pomerania","Urban Area","","","","","3"
"Rather disagree","2005","Mecklenburg-Western Pomerania","Rural Area","","","","","3"
"Rather disagree","2005","Saxony","Urban Area","","","","","3"
"Rather disagree","2005","Saxony","Rural Area","","","","","3"
"Rather disagree","2005","Saxony-Anhalt","Urban Area","","","","","3"
"Rather disagree","2005","Saxony-Anhalt","Rural Area","","","","","3"
"Rather disagree","2005","Thuringia","Rural Area","","","","","3"
"Rather disagree","2005","Thuringia","Urban Area","","","","","3"
"Disagree fully","2006","Schleswig-Holstein","Urban Area","","","","","4"
"Disagree fully","2006","Schleswig-Holstein","Rural Area","","","","","4"
"Disagree fully","2006","Hamburg","Urban Area","","","","","4"
"Disagree fully","2006","Hamburg","Rural Area","","","","","4"
"Disagree fully","2006","Lower Saxony","Urban Area","","","","","4"
"Disagree fully","2006","Lower Saxony","Rural Area","","","","","4"
"Disagree fully","2006","Bremen","Urban Area","","","","","4"
"Disagree fully","2006","Bremen","Rural Area","","","","","4"
"Disagree fully","2006","North Rhine-Westphalia","Urban Area","","","","","4"
"Disagree fully","2006","North Rhine-Westphalia","Rural Area","","","","","4"
"Disagree fully","2006","Bavaria","Rural Area","","","","","4"
"Disagree fully","2006","Hesse","Urban Area","","","","","4"
"Disagree fully","2006","Baden-Württemberg","Rural Area","","","","","4"
"Disagree fully","2006","Bavaria","Urban Area","","","","","4"
"Disagree fully","2006","Hesse","Rural Area","","","","","4"
"Disagree fully","2006","Rhineland-Palatinate,Saarland","Urban Area","","","","","4"
"Disagree fully","2006","Baden-Württemberg","Urban Area","","","","","4"
