"year","age_gr","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2002","66 and older","middle vocational","77.24","70","122","14","32","95","150","261","62.58","91.9","2","500","70","90"
"2002","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2003","16-34 y.","general elemantary","12.63","6.62","30","2","4","19","30","30","9.6","15.66","2","30","6","15"
"2003","16-34 y.","higher education","28.37","25","56","5","20","39","50","80","18.44","38.3","1","200","22","33"
"2003","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2003","16-34 y.","in school","","","","","","","","","","","","","",""
"2003","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2003","16-34 y.","middle vocational","22.7","16","202","5","10","27","50","100","18.94","26.46","1","170","14","20"
"2003","16-34 y.","vocational + Abi","46.59","26","40","10","12","47","164","170","34.78","58.4","1","170","15","40"
"2003","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2003","35-65 y.","higher education","47.32","35","302","10","15","60","95","200","40.15","54.49","1","600","34","45"
"2003","35-65 y.","higher vocational","52.27","39.04","104","15","23","64","120","237","43.15","61.39","2","250","30","50"
"2003","35-65 y.","in school","","","","","","","","","","","","","",""
"2003","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2003","35-65 y.","middle vocational","44.69","37.77","578","6","15","61","90","200","41.32","48.06","1","280","30","40"
"2003","35-65 y.","vocational + Abi","53.53","43.76","73","12","25","66","90","200","43.72","63.34","2","250","30","50"
"2003","66 and older","general elemantary","","","","","","","","","","","","","",""
"2003","66 and older","higher education","89.87","80.27","78","6","43","120","176","260","73.66","106.08","1","320","80","120"
"2003","66 and older","higher vocational","","","","","","","","","","","","","",""
"2003","66 and older","in school","","","","","","","","","","","","","",""
"2003","66 and older","inadequately","","","","","","","","","","","","","",""
"2003","66 and older","middle vocational","107.41","85.2","128","18","55","103","186","776","90.87","123.95","1","776","73","90"
"2003","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2004","16-34 y.","general elemantary","17.21","8.92","40","5","6","20","40","130","10.33","24.09","1","130","8","16"
"2004","16-34 y.","higher education","29.95","25","52","11","19","35","50","160","21.9","38","1","160","20","30"
"2004","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2004","16-34 y.","in school","","","","","","","","","","","","","",""
"2004","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2004","16-34 y.","middle vocational","26","18","199","6","10","30","50","150","22.29","29.71","1","200","15","20"
"2004","16-34 y.","vocational + Abi","23.13","15","43","7","10","26","51","90","17.47","28.79","3","90","13","23"
"2004","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2004","35-65 y.","higher education","47.38","36","324","10","16","60","80","250","38.95","55.81","1","800","35","50"
"2004","35-65 y.","higher vocational","48.37","30","115","10","20","60","120","220","39.91","56.83","1","300","25","43"
"2004","35-65 y.","in school","","","","","","","","","","","","","",""
"2004","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2004","35-65 y.","middle vocational","45.76","30","583","8","15","60","92","250","41.4","50.12","1","560","30","38"
"2004","35-65 y.","vocational + Abi","45.21","37.66","83","2","15","60","80","250","31.84","58.58","1","479","33","50"
"2004","66 and older","general elemantary","","","","","","","","","","","","","",""
"2004","66 and older","higher education","87.6","80","89","2","50","102","150","420","69.07","106.13","1","486","75","103"
"2004","66 and older","higher vocational","","","","","","","","","","","","","",""
"2004","66 and older","in school","","","","","","","","","","","","","",""
"2004","66 and older","inadequately","","","","","","","","","","","","","",""
"2004","66 and older","middle vocational","82","78.55","140","11","50","99","126","381","71.78","92.22","1","381","65","80"
"2004","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2005","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2005","16-34 y.","higher education","28.29","20.73","62","5","11","35","60","160","20.5","36.08","1","160","17","30"
"2005","16-34 y.","higher vocational","25.13","14.48","31","8","12","30","60","90","17.87","32.39","1","90","11","20"
"2005","16-34 y.","in school","","","","","","","","","","","","","",""
"2005","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2005","16-34 y.","middle vocational","25.61","16","227","6","12","26","50","232","21.58","29.64","1","232","15","18"
"2005","16-34 y.","vocational + Abi","20.79","18.03","65","1","12","26","48","75","16.62","24.96","1","80","15","25"
"2005","35-65 y.","general elemantary","43.41","25","32","3","13","46","98","335","18.68","68.14","3","335","20","48"
"2005","35-65 y.","higher education","45.91","35","315","10","15","60","80","300","37.82","54","1","730","30","45"
"2005","35-65 y.","higher vocational","43.77","25","120","9","15","53","100","235","35.11","52.43","1","240","22","40"
"2005","35-65 y.","in school","","","","","","","","","","","","","",""
"2005","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2005","35-65 y.","middle vocational","43.46","27","631","9","14","55","80","300","39.42","47.5","1","573","25","30"
"2005","35-65 y.","vocational + Abi","51.28","40.79","77","8","17","65","85","320","37.92","64.64","1","380","30","50"
"2005","66 and older","general elemantary","","","","","","","","","","","","","",""
"2005","66 and older","higher education","87.7","71.5","92","8","50","110","174","400","70.24","105.16","1","495","65","90"
"2005","66 and older","higher vocational","","","","","","","","","","","","","",""
"2005","66 and older","in school","","","","","","","","","","","","","",""
"2005","66 and older","inadequately","","","","","","","","","","","","","",""
"2005","66 and older","middle vocational","74.67","64.36","164","10","26","90","150","394","64.59","84.75","1","394","60","74"
"2005","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2006","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2006","16-34 y.","higher education","29.57","27.04","89","5","10","35","66","160","23.07","36.07","1","180","13","26"
"2006","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2006","16-34 y.","in school","","","","","","","","","","","","","",""
"2006","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2006","16-34 y.","middle vocational","20.71","15","221","5","10","26","45","80","18.43","22.99","1","110","14","17"
"2006","16-34 y.","vocational + Abi","21.52","20","82","6","14","30","37","50","18.55","24.49","1","60","15","25"
"2006","35-65 y.","general elemantary","27.34","16.16","47","4","10","46","68","100","20.55","34.13","2","100","12","19"
"2006","35-65 y.","higher education","42.36","30.18","400","9","15","58","85","191","37.27","47.45","1","550","30","39"
"2006","35-65 y.","higher vocational","39.84","26.23","142","9","14","51","80","300","30.18","49.5","1","430","20","36"
"2006","35-65 y.","in school","","","","","","","","","","","","","",""
"2006","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2006","35-65 y.","middle vocational","39.02","25","828","9","14","50","85","170","35.92","42.12","1","540","20","27"
"2006","35-65 y.","vocational + Abi","42.21","31.53","118","6","12","56","80","350","31.76","52.66","1","380","28","45"
"2006","66 and older","general elemantary","","","","","","","","","","","","","",""
"2006","66 and older","higher education","75.9","58.99","124","5","13","95","155","600","56.58","95.22","1","681","60","86"
"2006","66 and older","higher vocational","61.56","46.78","34","8","12","90","150","170","42.47","80.65","4","210","14","87"
"2006","66 and older","in school","","","","","","","","","","","","","",""
"2006","66 and older","inadequately","","","","","","","","","","","","","",""
"2006","66 and older","middle vocational","80.04","65","204","10","20","95","200","300","70.77","89.31","1","400","60","72"
"2006","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2007","16-34 y.","general elemantary","20.92","10","34","5","7","20","50","100","12.48","29.36","1","100","9","18"
"2007","16-34 y.","higher education","30.88","25","78","10","13","40","52","160","24.16","37.6","1","177","15","30"
"2007","16-34 y.","higher vocational","19.28","13","30","6","10","20","45","60","11.83","26.73","3","90","12","25"
"2007","16-34 y.","in school","","","","","","","","","","","","","",""
"2007","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2007","16-34 y.","middle vocational","21.58","15","199","5","9","28","47","107","18.66","24.5","1","130","15","20"
"2007","16-34 y.","vocational + Abi","24.21","20","90","6","10","30","50","67","20.63","27.79","1","80","15","20"
"2007","35-65 y.","general elemantary","32.8","24","35","8","17","50","70","78","25.84","39.76","2","78","16","28"
"2007","35-65 y.","higher education","42.17","30","405","10","15","55","84","180","36.57","47.77","1","600","25","35"
"2007","35-65 y.","higher vocational","38.83","25","159","10","14","54","62","300","31.43","46.23","1","398","20","30"
"2007","35-65 y.","in school","","","","","","","","","","","","","",""
"2007","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2007","35-65 y.","middle vocational","37.88","23","824","8","12","50","84","180","32.88","42.88","1","1725","20","25"
"2007","35-65 y.","vocational + Abi","39.75","29.33","113","8","15","50","80","230","31.4","48.1","1","300","23","45"
"2007","66 and older","general elemantary","50.96","39.42","34","8","16","85","100","200","35.08","66.84","4","200","14","75"
"2007","66 and older","higher education","75.52","60","143","8","13","100","186","300","62.19","88.85","1","450","50","75"
"2007","66 and older","higher vocational","54.52","35.5","30","11","14","77","161","225","29.28","79.76","5","230","15","74"
"2007","66 and older","in school","","","","","","","","","","","","","",""
"2007","66 and older","inadequately","","","","","","","","","","","","","",""
"2007","66 and older","middle vocational","59.67","58.85","242","9","13","83","105","230","52.25","67.09","1","370","49","66"
"2007","66 and older","vocational + Abi","80.8","56.97","30","14","28","100","180","360","40.48","121.12","8","380","36","92"
"2008","16-34 y.","general elemantary","35.16","20","38","5","10","25","116","161","25.35","44.97","2","161","10","20"
"2008","16-34 y.","higher education","26.59","20","86","5","8","48","50","90","21.49","31.69","1","160","14","25"
"2008","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2008","16-34 y.","in school","","","","","","","","","","","","","",""
"2008","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2008","16-34 y.","middle vocational","21.55","15.87","218","5","10","25","50","100","18.9","24.2","1","110","15","19"
"2008","16-34 y.","vocational + Abi","21.26","20","81","5","7","30","40","90","17.05","25.47","1","100","12","20"
"2008","35-65 y.","general elemantary","23.79","16","55","8","10","24","53","120","17.68","29.9","6","120","12","20"
"2008","35-65 y.","higher education","38.94","29","449","9","15","50","83","200","34.93","42.95","1","450","22","30"
"2008","35-65 y.","higher vocational","28.55","18","153","9","13","46","60","100","24.45","32.65","1","160","15","25"
"2008","35-65 y.","in school","","","","","","","","","","","","","",""
"2008","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2008","35-65 y.","middle vocational","31.07","20","868","8","10","40","70","156","28.86","33.28","1","258","20","22"
"2008","35-65 y.","vocational + Abi","35.16","25.65","115","8","10","50","70","142","28.14","42.18","1","320","20","36"
"2008","66 and older","general elemantary","42.52","22.77","44","9","13","67","92","150","31.13","53.91","6","150","18","56"
"2008","66 and older","higher education","72.12","50.67","164","10","15","83","131","530","61.27","82.97","1","530","30","65"
"2008","66 and older","higher vocational","53.88","37.8","39","10","13","100","110","205","34.3","73.46","5","205","13","63"
"2008","66 and older","in school","","","","","","","","","","","","","",""
"2008","66 and older","inadequately","","","","","","","","","","","","","",""
"2008","66 and older","middle vocational","65.47","50","299","11","15","85","122","389","59.02","71.92","1","389","35","55"
"2008","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2009","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2009","16-34 y.","higher education","","","","","","","","","","","","","",""
"2009","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2009","16-34 y.","in school","","","","","","","","","","","","","",""
"2009","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2009","16-34 y.","middle vocational","","","","","","","","","","","","","",""
"2009","16-34 y.","vocational + Abi","","","","","","","","","","","","","",""
"2009","35-65 y.","general elemantary","","","","","","","","","","","","","",""
"2009","35-65 y.","higher education","","","","","","","","","","","","","",""
"2009","35-65 y.","higher vocational","","","","","","","","","","","","","",""
"2009","35-65 y.","in school","","","","","","","","","","","","","",""
"2009","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2009","35-65 y.","middle vocational","","","","","","","","","","","","","",""
"2009","35-65 y.","vocational + Abi","","","","","","","","","","","","","",""
"2009","66 and older","general elemantary","","","","","","","","","","","","","",""
"2009","66 and older","higher education","","","","","","","","","","","","","",""
"2009","66 and older","higher vocational","","","","","","","","","","","","","",""
"2009","66 and older","in school","","","","","","","","","","","","","",""
"2009","66 and older","inadequately","","","","","","","","","","","","","",""
"2009","66 and older","middle vocational","","","","","","","","","","","","","",""
"2009","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2010","16-34 y.","general elemantary","21.26","20","31","8","10","22","28","80","15.45","27.07","3","80","10","22"
"2010","16-34 y.","higher education","24.18","19.79","105","5","8","30","60","100","19.4","28.96","1","160","15","24"
"2010","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2010","16-34 y.","in school","","","","","","","","","","","","","",""
"2010","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2010","16-34 y.","middle vocational","19.67","15","178","6","8","25","40","80","16.91","22.43","1","120","13","16"
"2010","16-34 y.","vocational + Abi","21.91","20","72","5","10","30","36","65","17.93","25.89","1","80","18","25"
"2010","35-65 y.","general elemantary","28.18","20","44","10","12","40","69","71","22.23","34.13","1","80","14","21"
"2010","35-65 y.","higher education","32.8","25","425","8","13","48","70","150","29","36.6","1","297","21","29"
"2010","35-65 y.","higher vocational","37.07","15.68","163","8","11","41","60","150","17.59","56.55","1","1600","15","25"
"2010","35-65 y.","in school","","","","","","","","","","","","","",""
"2010","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2010","35-65 y.","middle vocational","31.06","20","813","8","12","38","68","224","28.99","33.13","1","240","20","24"
"2010","35-65 y.","vocational + Abi","32.02","23","145","10","15","45","65","100","27.98","36.06","2","141","24","32"
"2010","66 and older","general elemantary","48.03","29.3","38","9","15","75","100","200","32.89","63.17","2","200","20","53"
"2010","66 and older","higher education","68.65","49.13","177","10","15","80","125","870","54.76","82.54","1","870","22","60"
"2010","66 and older","higher vocational","56.99","42.24","45","11","15","63","160","239","40.28","73.7","4","239","14","59"
"2010","66 and older","in school","","","","","","","","","","","","","",""
"2010","66 and older","inadequately","","","","","","","","","","","","","",""
"2010","66 and older","middle vocational","60.61","45","296","11","18","80","114","310","53.41","67.81","0","620","30","53"
"2010","66 and older","vocational + Abi","","","","","","","","","","","","","",""
"2011","16-34 y.","general elemantary","16.94","12.33","33","7","9","20","40","70","11.33","22.55","2","70","10","20"
"2011","16-34 y.","higher education","29.53","22","131","8","15","40","50","125","24.55","34.51","1","200","20","29"
"2011","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2011","16-34 y.","in school","","","","","","","","","","","","","",""
"2011","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2011","16-34 y.","middle vocational","18.61","15","226","6","10","25","35","60","16.57","20.65","1","100","13","17"
"2011","16-34 y.","vocational + Abi","18.69","15","99","6","10","25","35","50","15.83","21.55","1","88","13","20"
"2011","35-65 y.","general elemantary","29.08","20","79","10","15","40","65","120","24.06","34.1","5","120","19","24"
"2011","35-65 y.","higher education","34.53","25","518","7","13","49","73","150","31.48","37.58","1","300","22","28"
"2011","35-65 y.","higher vocational","30.26","20","189","8","12","36","60","240","25.42","35.1","2","270","20","25"
"2011","35-65 y.","in school","","","","","","","","","","","","","",""
"2011","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2011","35-65 y.","middle vocational","32.52","20","1109","9","12","37","70","163","30.32","34.72","1","450","20","23"
"2011","35-65 y.","vocational + Abi","34.86","26","183","10","17","42","70","141","30.14","39.58","1","330","23","35"
"2011","66 and older","general elemantary","47.63","29.71","58","10","15","75","100","160","37.37","57.89","8","160","20","52"
"2011","66 and older","higher education","64.98","35.09","225","10","17","83","135","360","54.53","75.43","1","600","28","50"
"2011","66 and older","higher vocational","43.61","25.43","62","9","12","60","100","170","31.34","55.88","2","235","15","45"
"2011","66 and older","in school","","","","","","","","","","","","","",""
"2011","66 and older","inadequately","","","","","","","","","","","","","",""
"2011","66 and older","middle vocational","47.73","29","401","9","14","68","90","250","42.6","52.86","2","450","25","37"
"2011","66 and older","vocational + Abi","67.37","51.5","40","13","25","82","150","400","36.9","97.84","7","410","30","75"
"2012","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2012","16-34 y.","higher education","26.64","20","144","6","10","35","52","125","22.42","30.86","1","200","20","28"
"2012","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2012","16-34 y.","in school","","","","","","","","","","","","","",""
"2012","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2012","16-34 y.","middle vocational","22.93","15","232","5","8","29","40","170","19.96","25.9","1","208","12","16"
"2012","16-34 y.","vocational + Abi","21.73","18","84","7","8","33","43","60","18.24","25.22","1","80","13","20"
"2012","35-65 y.","general elemantary","26.97","20","96","9","12","33","63","100","22.77","31.17","2","120","16","25"
"2012","35-65 y.","higher education","33.54","25","548","8","15","43","62","150","30.23","36.85","1","400","22","28"
"2012","35-65 y.","higher vocational","29.93","20","209","8","12","40","64","180","26.22","33.64","1","180","20","26"
"2012","35-65 y.","in school","","","","","","","","","","","","","",""
"2012","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2012","35-65 y.","middle vocational","30.05","20","1208","9","12","35","60","150","28.36","31.74","1","350","20","22"
"2012","35-65 y.","vocational + Abi","34.36","25","204","10","16","41","65","180","29.58","39.14","1","330","22","30"
"2012","66 and older","general elemantary","45.9","25.69","69","8","15","70","105","155","35.45","56.35","2","186","20","35"
"2012","66 and older","higher education","57.13","42.85","224","10","16","83","102","220","44.64","69.62","1","1200","27","50"
"2012","66 and older","higher vocational","53.21","43.14","56","14","20","70","100","179","41.91","64.51","5","179","20","53"
"2012","66 and older","in school","","","","","","","","","","","","","",""
"2012","66 and older","inadequately","","","","","","","","","","","","","",""
"2012","66 and older","middle vocational","45.7","29","456","10","14","67","100","200","41.41","49.99","1","319","25","35"
"2012","66 and older","vocational + Abi","61.13","32.75","34","13","25","88","125","400","24.06","98.2","7","480","22","75"
"2013","16-34 y.","general elemantary","","","","","","","","","","","","","",""
"2013","16-34 y.","higher education","29.3","25","130","3","10","40","60","120","24.67","33.93","1","180","16","27"
"2013","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2013","16-34 y.","in school","","","","","","","","","","","","","",""
"2013","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2013","16-34 y.","middle vocational","20.01","15","205","5","8","28","40","75","17.72","22.3","1","100","15","20"
"2013","16-34 y.","vocational + Abi","23.81","18","78","6","12","38","50","103","19.27","28.35","1","103","15","25"
"2013","35-65 y.","general elemantary","30.8","20","79","10","15","40","65","120","24.84","36.76","1","151","16","25"
"2013","35-65 y.","higher education","35.04","25.96","544","8","15","43","80","160","32.17","37.91","1","250","22","28"
"2013","35-65 y.","higher vocational","29.57","21","204","10","13","39","60","110","26.03","33.11","1","156","20","30"
"2013","35-65 y.","in school","","","","","","","","","","","","","",""
"2013","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2013","35-65 y.","middle vocational","29.98","20","1160","9","13","35","59","170","28.33","31.63","1","300","20","23"
"2013","35-65 y.","vocational + Abi","31.84","26.74","206","10","15","45","60","100","28.56","35.12","1","150","20","30"
"2013","66 and older","general elemantary","41.97","26","63","10","15","60","93","150","32.91","51.03","3","150","20","35"
"2013","66 and older","higher education","58.46","38.1","232","9","17","77","126","300","50.66","66.26","0","500","30","48"
"2013","66 and older","higher vocational","63.24","30","54","12","17","60","170","300","49.15","77.33","10","300","23","49"
"2013","66 and older","in school","","","","","","","","","","","","","",""
"2013","66 and older","inadequately","","","","","","","","","","","","","",""
"2013","66 and older","middle vocational","49.35","35","484","11","17","68","97","250","44.76","53.94","1","400","28","38"
"2013","66 and older","vocational + Abi","67.83","60","41","12","27","98","100","400","39.24","96.42","0","410","30","89"
"2014","16-34 y.","general elemantary","14.26","10.13","54","4","7","20","25","41","8.16","20.36","1","163","8","13"
"2014","16-34 y.","higher education","26.81","20","163","6","15","32","55","120","21.93","31.69","1","300","17","25"
"2014","16-34 y.","higher vocational","","","","","","","","","","","","","",""
"2014","16-34 y.","in school","21.29","13.94","30","2","7","37","54","54","16.08","26.5","2","54","7","16"
"2014","16-34 y.","inadequately","","","","","","","","","","","","","",""
"2014","16-34 y.","middle vocational","20.88","16","327","5","10","25","40","80","19.25","22.51","1","100","15","18"
"2014","16-34 y.","vocational + Abi","28.11","20","95","6","11","35","45","250","22.35","33.87","1","250","18","24"
"2014","35-65 y.","general elemantary","28.13","23","117","9","16","35","50","100","23.64","32.62","1","182","18","25"
"2014","35-65 y.","higher education","36.59","28","844","8","15","47","79","150","34.21","38.97","1","428","25","30"
"2014","35-65 y.","higher vocational","29.52","24","269","10","11","40","60","100","26.39","32.65","1","200","20","26"
"2014","35-65 y.","in school","","","","","","","","","","","","","",""
"2014","35-65 y.","inadequately","","","","","","","","","","","","","",""
"2014","35-65 y.","middle vocational","27.65","20","1537","8","12","35","55","120","26.33","28.97","1","350","20","20"
"2014","35-65 y.","vocational + Abi","32.37","26.8","376","9","16","40","60","128","29.39","35.35","1","300","23","29"
"2014","66 and older","general elemantary","38.03","22.16","73","9","15","60","90","125","30.26","45.8","3","150","19","35"
"2014","66 and older","higher education","49.1","36.52","241","10","15","65","100","250","42.12","56.08","1","500","25","40"
"2014","66 and older","higher vocational","42.56","25","64","10","13","61","100","185","33.44","51.68","2","185","20","35"
