"year","migback","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2011","direct migration background","East Germany","","","","","","","","","","","","","",""
"2011","direct migration background","West Germany","26.75","20","172","9","12","30","50","100","20.74","32.76","1","450","18","25"
"2011","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2011","indirect migration background","West Germany","25.55","20","97","6","11","30","50","100","20.95","30.15","1","100","16","24"
"2011","no migration background","East Germany","19.24","15","567","4","10","25","35","80","17.66","20.82","1","240","15","16"
"2011","no migration background","West Germany","39.92","25","2563","9","14","50","83","250","38.1","41.74","1","600","25","27"
"2012","direct migration background","East Germany","","","","","","","","","","","","","",""
"2012","direct migration background","West Germany","28.61","20","177","6","11","33","60","119","24.26","32.96","1","180","19","25"
"2012","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2012","indirect migration background","West Germany","28.79","20.7","105","8","12","32","50","150","22.85","34.73","1","150","16","25"
"2012","no migration background","East Germany","18.32","15","602","3","8","23","35","73","16.87","19.77","1","180","15","16"
"2012","no migration background","West Germany","37.48","25","2758","9","14","50","80","185","35.94","39.02","1","480","25","26"
"2013","direct migration background","East Germany","","","","","","","","","","","","","",""
"2013","direct migration background","West Germany","29.13","21.88","167","3","10","40","68","120","24.62","33.64","0","191","16","25"
"2013","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2013","indirect migration background","West Germany","26.89","17","112","6","10","39","60","100","21.98","31.8","3","120","13","22"
"2013","no migration background","East Germany","18.81","15","619","5","10","25","36","60","17.5","20.12","1","180","15","17"
"2013","no migration background","West Germany","39.44","26","2658","10","15","50","85","226","37.86","41.02","1","500","26","30"
"2014","direct migration background","East Germany","","","","","","","","","","","","","",""
"2014","direct migration background","West Germany","29.71","23","371","9","13","35","65","150","26.72","32.7","1","300","20","24"
"2014","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2014","indirect migration background","West Germany","22.6","17","210","7","10","25","45","96","19.73","25.47","1","160","15","20"
"2014","no migration background","East Germany","18.97","15","752","4","10","24","35","60","17.34","20.6","1","428","15","18"
"2014","no migration background","West Germany","35.42","25","3475","9","15","46","76","160","34.22","36.62","1","500","25","25"
"2015","direct migration background","East Germany","","","","","","","","","","","","","",""
"2015","direct migration background","West Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2015","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2015","no migration background","East Germany","","","","","","","","","","","","","",""
"2015","no migration background","West Germany","","","","","","","","","","","","","",""
"2016","direct migration background","East Germany","","","","","","","","","","","","","",""
"2016","direct migration background","West Germany","29.98","20","315","10","14","37","62","150","27.03","32.93","1","240","20","23"
"2016","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2016","indirect migration background","West Germany","24.3","20","179","2","9","36","50","130","20.73","27.87","1","170","16","23"
"2016","no migration background","East Germany","18.82","17","598","5","10","25","35","62","17.6","20.04","1","120","15","18"
"2016","no migration background","West Germany","37.18","27","2701","10","15","50","75","200","35.81","38.55","1","540","25","27"
"2017","direct migration background","East Germany","","","","","","","","","","","","","",""
"2017","direct migration background","West Germany","","","","","","","","","","","","","",""
"2017","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2017","indirect migration background","West Germany","","","","","","","","","","","","","",""
"2017","no migration background","East Germany","","","","","","","","","","","","","",""
"2017","no migration background","West Germany","","","","","","","","","","","","","",""
"2018","direct migration background","East Germany","","","","","","","","","","","","","",""
"2018","direct migration background","West Germany","30.41","20","326","8","13","39","65","120","27.09","33.73","1","359","20","25"
"2018","indirect migration background","East Germany","","","","","","","","","","","","","",""
"2018","indirect migration background","West Germany","27.03","16","180","8","11","36","60","104","23.32","30.74","1","204","16","25"
"2018","no migration background","East Germany","19.72","16","762","4","10","26","35","100","18.36","21.08","1","218","15","18"
"2018","no migration background","West Germany","38.46","28","2950","10","16","50","78","215","37.17","39.75","1","400","26","30"
