"year","age_gr","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2000","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2000","35-65 y.","secondary school degree","52.88","41","342","8","15","66","102","256","46.92","58.84","1","458","31","41"
"2000","66 and older","college entrance qualification","83.15","77.43","46","13","51","102","153","205","68.16","98.14","1","205","71","97"
"2000","66 and older","lower secondary degree","85.97","77.05","75","10","29","103","147","501","70.13","101.81","2","501","67","94"
"2000","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2000","66 and older","Other degree","","","","","","","","","","","","","",""
"2000","66 and older","secondary school degree","96.14","83.89","61","31","60","102","189","383","78.66","113.62","3","383","70","97"
"2001","16-34 y.","college entrance qualification","31.77","26","128","8","15","36","51","205","26.29","37.25","1","205","18","28"
"2001","16-34 y.","lower secondary degree","26.62","18","63","8","13","41","51","82","22.38","30.86","4","82","14","20"
"2001","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2001","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2001","16-34 y.","secondary school degree","21.99","15","134","3","7","28","54","92","18.21","25.77","1","97","13","18"
"2001","35-65 y.","college entrance qualification","49.05","41","244","9","20","61","102","205","42.16","55.94","1","463","31","41"
"2001","35-65 y.","lower secondary degree","43.92","38","296","8","14","63","82","163","38.78","49.06","1","460","26","41"
"2001","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2001","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2001","35-65 y.","secondary school degree","45.3","36","327","6","14","61","95","215","40.48","50.12","1","271","26","36"
"2001","66 and older","college entrance qualification","86.69","86.48","46","10","51","103","153","281","70.11","103.27","2","281","72","102"
"2001","66 and older","lower secondary degree","75.79","71.35","80","14","31","102","147","187","63.96","87.62","2","194","37","77"
"2001","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2001","66 and older","Other degree","","","","","","","","","","","","","",""
"2001","66 and older","secondary school degree","103.1","92","59","41","71","102","184","348","88.39","117.81","10","348","75","95"
"2002","16-34 y.","college entrance qualification","30.52","25","140","7","13","44","60","86","26.53","34.51","1","150","20","33"
"2002","16-34 y.","lower secondary degree","22.07","12","67","8","10","26","50","100","2.78","41.36","2","636","10","18"
"2002","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2002","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2002","16-34 y.","secondary school degree","22.23","15","147","5","10","26","50","100","18.84","25.62","1","100","12","20"
"2002","35-65 y.","college entrance qualification","49.95","40","368","10","20","61","92","220","43.99","55.91","1","510","40","50"
"2002","35-65 y.","lower secondary degree","43.51","33","334","10","18","60","90","200","38.72","48.3","2","300","30","40"
"2002","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2002","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2002","35-65 y.","secondary school degree","51.64","40","408","10","15","60","100","250","46.4","56.88","1","476","30","45"
"2002","66 and older","college entrance qualification","95.6","88.74","84","20","60","130","150","300","81.38","109.82","2","300","90","120"
"2002","66 and older","lower secondary degree","78.85","77","93","9","25","100","171","220","63.87","93.83","2","500","70","93"
"2002","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2002","66 and older","Other degree","","","","","","","","","","","","","",""
"2002","66 and older","secondary school degree","86.77","76.78","77","25","54","100","150","360","68.33","105.21","8","500","70","99"
"2003","16-34 y.","college entrance qualification","34.51","25","135","8","12","40","68","170","28.61","40.41","1","200","20","30"
"2003","16-34 y.","lower secondary degree","22.15","19.28","73","8","13","30","33","66","17.45","26.85","2","120","14","20"
"2003","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2003","16-34 y.","secondary school degree","21.44","13.31","145","3","7","27","50","157","16.91","25.97","1","170","12","16"
"2003","35-65 y.","college entrance qualification","50.32","40","349","10","18","65","100","200","44.04","56.6","1","600","38","48"
"2003","35-65 y.","lower secondary degree","43","38","317","8","17","60","80","150","38.8","47.2","1","250","28","40"
"2003","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2003","35-65 y.","secondary school degree","46.5","35","392","6","15","62","100","233","41.91","51.09","1","280","30","40"
"2003","66 and older","college entrance qualification","85.91","81.42","79","7","43","120","158","320","70.21","101.61","1","320","90","120"
"2003","66 and older","lower secondary degree","105.12","73","97","8","28","137","185","776","85.17","125.07","1","776","61","95"
"2003","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2003","66 and older","Other degree","","","","","","","","","","","","","",""
"2003","66 and older","secondary school degree","100.55","90","81","50","66","105","176","372","84.87","116.23","1","400","78","98"
"2004","16-34 y.","college entrance qualification","26.32","20.12","142","6","12","35","51","120","22.28","30.36","1","160","17","25"
"2004","16-34 y.","lower secondary degree","18.05","15","72","6","10","21","30","80","13.91","22.19","2","100","13","20"
"2004","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2004","16-34 y.","secondary school degree","28.48","20","142","5","10","36","60","150","23.63","33.33","1","200","14","20"
"2004","35-65 y.","college entrance qualification","49.09","40","377","10","20","60","81","250","41.9","56.28","1","800","40","50"
"2004","35-65 y.","lower secondary degree","43.85","30","337","10","15","53","96","230","38.22","49.48","1","560","26","36"
"2004","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2004","35-65 y.","secondary school degree","46.76","31.75","392","8","15","60","92","250","41.01","52.51","1","500","30","40"
"2004","66 and older","college entrance qualification","88.03","80","87","6","50","100","200","420","69.66","106.4","1","486","80","100"
"2004","66 and older","lower secondary degree","68.88","74.39","114","5","27","90","120","170","59.2","78.56","1","270","60","78"
"2004","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2004","66 and older","Other degree","","","","","","","","","","","","","",""
"2004","66 and older","secondary school degree","99.64","84","85","15","64","106","186","381","84.05","115.23","1","381","70","95"
"2005","16-34 y.","college entrance qualification","24.99","20","169","3","11","35","50","100","21.24","28.74","1","160","17","23"
"2005","16-34 y.","lower secondary degree","21.96","16","71","6","13","25","40","100","16.19","27.73","2","100","15","24"
"2005","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2005","16-34 y.","secondary school degree","26.41","15","159","2","10","26","59","232","21.32","31.5","1","232","13","17"
"2005","35-65 y.","college entrance qualification","49.26","39","371","10","17","60","85","300","42.36","56.16","1","730","35","45"
"2005","35-65 y.","lower secondary degree","41.48","25","336","8","13","50","75","573","35.4","47.56","1","573","24","30"
"2005","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2005","35-65 y.","secondary school degree","43.85","27","436","9","14","55","90","290","39.05","48.65","1","500","26","32"
"2005","66 and older","college entrance qualification","90.63","70","91","11","50","120","180","400","72.71","108.55","1","495","68","90"
"2005","66 and older","lower secondary degree","70.34","60","133","9","20","90","167","250","58.33","82.35","1","300","53","75"
"2005","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2005","66 and older","Other degree","","","","","","","","","","","","","",""
"2005","66 and older","secondary school degree","85.7","75.13","97","11","50","105","150","394","73.1","98.3","1","394","63","85"
"2006","16-34 y.","college entrance qualification","25.05","20","215","5","11","30","50","80","22.02","28.08","1","180","15","20"
"2006","16-34 y.","lower secondary degree","18.53","16","62","5","11","22","30","54","15.13","21.93","1","80","13","20"
"2006","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2006","16-34 y.","secondary school degree","21.37","15","162","4","10","26","49","107","17.59","25.15","1","220","13","18"
"2006","35-65 y.","college entrance qualification","42.95","35","458","8","15","57","80","200","37.99","47.91","1","550","31","40"
"2006","35-65 y.","lower secondary degree","37.67","25","440","9","14","50","80","170","34.33","41.01","1","240","20","25"
"2006","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","35-65 y.","Other degree","37.81","20","40","10","15","47","63","340","20.16","55.46","1","340","18","47"
"2006","35-65 y.","secondary school degree","38.97","25","592","7","12","50","85","220","34.78","43.16","1","540","21","28"
"2006","66 and older","college entrance qualification","83.26","65.58","114","10","15","98","150","600","62.37","104.15","2","681","70","95"
"2006","66 and older","lower secondary degree","60.39","49.23","171","9","12","80","150","250","50.86","69.92","1","250","25","62"
"2006","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2006","66 and older","Other degree","","","","","","","","","","","","","",""
"2006","66 and older","secondary school degree","89.61","74","123","12","50","103","200","300","79.22","100","1","307","65","80"
"2007","16-34 y.","college entrance qualification","26.08","22.84","204","6","11","35","50","100","22.82","29.34","1","177","15","20"
"2007","16-34 y.","lower secondary degree","21.8","14.54","56","8","10","25","40","100","16.18","27.42","3","100","11","22"
"2007","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2007","16-34 y.","secondary school degree","21.4","14","151","5","8","30","50","110","17.91","24.89","1","130","14","20"
"2007","35-65 y.","college entrance qualification","42.87","33.44","467","10","15","55","80","220","37.91","47.83","1","600","30","39"
"2007","35-65 y.","lower secondary degree","35.79","24","431","9","13","48","78","170","31.46","40.12","1","560","20","25"
"2007","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","35-65 y.","Other degree","40.01","19.9","36","5","10","30","150","300","21.46","58.56","2","300","15","40"
"2007","35-65 y.","secondary school degree","38.53","22.81","599","8","12","50","84","240","32.04","45.02","1","1725","21","27"
"2007","66 and older","college entrance qualification","81.6","63.26","133","11","25","100","200","350","65.96","97.24","1","450","60","83"
"2007","66 and older","lower secondary degree","52.03","39.89","187","8","12","78","107","230","44.46","59.6","1","230","18","46"
"2007","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2007","66 and older","Other degree","","","","","","","","","","","","","",""
"2007","66 and older","secondary school degree","65.4","65","144","10","20","90","105","225","54.98","75.82","1","370","56","75"
"2008","16-34 y.","college entrance qualification","23.71","20","199","5","10","30","50","90","20.77","26.65","1","160","15","20"
"2008","16-34 y.","lower secondary degree","25.89","20","57","8","12","28","60","116","19.76","32.02","2","116","15","22"
"2008","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2008","16-34 y.","secondary school degree","22.19","15","171","5","7","25","50","161","18.9","25.48","1","161","12","16"
"2008","35-65 y.","college entrance qualification","37.57","29","509","8","14","50","80","220","33.78","41.36","1","450","25","30"
"2008","35-65 y.","lower secondary degree","28.73","19","464","9","10","36","65","150","25.89","31.57","1","258","17","20"
"2008","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","35-65 y.","Other degree","31.45","16.07","33","9","10","32","100","150","20.05","42.85","1","150","11","30"
"2008","35-65 y.","secondary school degree","32.42","20","631","8","11","42","75","160","29.95","34.89","1","200","19","23"
"2008","66 and older","college entrance qualification","74.97","60","144","13","22","90","131","530","62.38","87.56","2","530","55","80"
"2008","66 and older","lower secondary degree","53.63","25","250","9","12","75","105","389","47.11","60.15","1","389","20","35"
"2008","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2008","66 and older","Other degree","","","","","","","","","","","","","",""
"2008","66 and older","secondary school degree","74.54","56.67","166","12","27","90","140","400","65.02","84.06","1","400","47","68"
"2009","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2009","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2009","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2009","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2009","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2009","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2009","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2009","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2009","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2009","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2009","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2009","66 and older","Other degree","","","","","","","","","","","","","",""
"2009","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2010","16-34 y.","college entrance qualification","22.97","20","200","6","10","30","48","100","19.93","26.01","1","160","18","20"
"2010","16-34 y.","lower secondary degree","21.13","15","46","4","8","22","50","80","16.02","26.24","3","80","10","20"
"2010","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2010","16-34 y.","secondary school degree","21.71","18.02","135","6","8","28","40","80","18.67","24.75","1","120","12","18"
"2010","35-65 y.","college entrance qualification","32.82","25","533","8","13","48","65","140","29.83","35.81","1","258","23","30"
"2010","35-65 y.","lower secondary degree","29.01","18","380","8","12","30","60","110","20.52","37.5","1","1600","18","20"
"2010","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","35-65 y.","Other degree","55.92","19.22","43","6","13","40","224","224","41.56","70.28","1","224","13","30"
"2010","35-65 y.","secondary school degree","31.37","21","632","8","12","40","70","145","28.86","33.88","1","297","20","25"
"2010","66 and older","college entrance qualification","68.52","52.16","156","11","16","80","100","870","52.96","84.08","1","870","38","65"
"2010","66 and older","lower secondary degree","57.73","28","236","10","14","71","130","310","49.19","66.27","0","620","20","32"
"2010","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2010","66 and older","Other degree","","","","","","","","","","","","","",""
"2010","66 and older","secondary school degree","60.73","55.05","173","10","20","80","120","200","51.93","69.53","0","500","34","60"
"2011","16-34 y.","college entrance qualification","23.05","20","264","7","11","29","48","100","20.33","25.77","1","200","15","20"
"2011","16-34 y.","lower secondary degree","16.6","10","58","5","7","20","35","55","12.4","20.8","1","80","10","19"
"2011","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2011","16-34 y.","secondary school degree","24.34","18","159","7","10","26","50","100","21.3","27.38","1","125","13","18"
"2011","35-65 y.","college entrance qualification","34.99","25","631","8","14","49","75","150","32.29","37.69","1","330","25","30"
"2011","35-65 y.","lower secondary degree","31.14","20","514","10","13","35","60","210","27.65","34.63","1","450","20","22"
"2011","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","35-65 y.","Other degree","26.51","18.11","57","5","10","30","50","100","10.58","42.44","1","450","15","26"
"2011","35-65 y.","secondary school degree","32.89","21","867","9","13","40","74","163","30.8","34.98","1","320","20","24"
"2011","66 and older","college entrance qualification","71.89","50","193","13","25","83","150","360","60.2","83.58","1","550","45","65"
"2011","66 and older","lower secondary degree","39.75","20","320","8","13","55","92","230","34.86","44.64","1","255","20","29"
"2011","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2011","66 and older","Other degree","","","","","","","","","","","","","",""
"2011","66 and older","secondary school degree","57.01","41","239","8","16","75","115","300","48.54","65.48","1","600","26","50"
"2012","16-34 y.","college entrance qualification","26.53","20","271","5","10","32","50","170","23.32","29.74","1","208","16","20"
"2012","16-34 y.","lower secondary degree","22.67","12","40","1","8","20","73","100","16.17","29.17","1","100","12","20"
"2012","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2012","16-34 y.","secondary school degree","22.76","18","157","6","10","30","36","170","19.98","25.54","1","170","12","16"
"2012","35-65 y.","college entrance qualification","33.8","25","697","8","15","43","70","140","31.06","36.54","1","400","24","27"
"2012","35-65 y.","lower secondary degree","27.29","20","585","9","12","35","50","110","25.03","29.55","1","350","20","23"
"2012","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","35-65 y.","Other degree","28.92","20","69","9","12","35","60","180","21.55","36.29","1","180","18","29"
"2012","35-65 y.","secondary school degree","31.77","20","903","9","13","35","70","170","29.7","33.84","1","330","20","23"
"2012","66 and older","college entrance qualification","57.86","46.73","188","12","16","88","105","220","48.15","67.57","1","480","38","60"
"2012","66 and older","lower secondary degree","42.19","25","359","8","13","55","89","230","34.44","49.94","1","1200","20","27"
"2012","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2012","66 and older","Other degree","","","","","","","","","","","","","",""
"2012","66 and older","secondary school degree","55.44","46.9","252","10","20","80","109","200","48.95","61.93","1","400","30","50"
"2013","16-34 y.","college entrance qualification","25.26","18","230","3","10","35","50","120","22.13","28.39","1","180","16","25"
"2013","16-34 y.","lower secondary degree","19.46","17.73","40","6","9","25","50","60","14.14","24.78","1","69","12","26"
"2013","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2013","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2013","16-34 y.","secondary school degree","24","19","140","6","10","29","40","170","20.72","27.28","1","170","14","20"
"2013","35-65 y.","college entrance qualification","33.95","25","684","8","15","45","66","140","31.58","36.32","1","250","23","28"
"2013","35-65 y.","lower secondary degree","29.61","20","537","10","14","36","51","170","27.19","32.03","1","250","20","24"
"2013","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2013","35-65 y.","Other degree","31.42","25","62","5","10","42","80","100","25.42","37.42","1","100","13","25"
"2013","35-65 y.","secondary school degree","30.49","20","900","9","12","35","65","170","28.63","32.35","1","300","20","24"
"2013","66 and older","college entrance qualification","69.31","55","202","12","21","89","150","400","59.02","79.6","1","500","40","62"
"2013","66 and older","lower secondary degree","45.66","27.38","377","10","14","60","100","300","41.36","49.96","1","300","24","30"
"2013","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2013","66 and older","Other degree","","","","","","","","","","","","","",""
"2013","66 and older","secondary school degree","52.86","40","261","10","20","70","100","250","46.26","59.46","1","362","30","48"
"2014","16-34 y.","college entrance qualification","26.97","20","295","5","12","32","55","120","24.24","29.7","1","250","18","20"
"2014","16-34 y.","lower secondary degree","21.25","20","85","6","10","25","35","60","18.06","24.44","1","72","10","20"
"2014","16-34 y.","no degree/no degree yet","21.31","15.31","36","2","7","37","54","54","16.68","25.94","2","54","8","20"
"2014","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2014","16-34 y.","secondary school degree","18.64","15","229","5","9","21","32","70","16.31","20.97","1","163","13","17"
"2014","35-65 y.","college entrance qualification","35.22","27","1112","8","15","45","70","150","33.25","37.19","1","428","25","30"
"2014","35-65 y.","lower secondary degree","28.62","22","642","9","14","35","55","131","26.34","30.9","1","350","20","24"
"2014","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","35-65 y.","Other degree","27.5","21.21","185","9","12","34","49","150","23.6","31.4","1","162","20","25"
"2014","35-65 y.","secondary school degree","28.21","20","1186","8","13","35","58","115","26.77","29.65","1","200","20","22"
"2014","66 and older","college entrance qualification","56.06","45","199","11","18","80","100","300","46.34","65.78","1","500","32","55"
"2014","66 and older","lower secondary degree","33.81","22.57","388","10","13","49","75","128","30.54","37.08","1","292","20","25"
"2014","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2014","66 and older","Other degree","","","","","","","","","","","","","",""
"2014","66 and older","secondary school degree","47.94","35","312","10","15","70","90","213","42.98","52.9","1","314","26","40"
"2015","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2015","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2015","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2015","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2015","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2015","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2015","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2015","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2015","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2015","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2015","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2015","66 and older","Other degree","","","","","","","","","","","","","",""
"2015","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2016","16-34 y.","college entrance qualification","28.52","18.78","199","4","10","30","50","350","24.28","32.76","1","350","15","20"
"2016","16-34 y.","lower secondary degree","20.41","17.31","47","1","8","28","49","80","15.77","25.05","1","80","15","21"
"2016","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2016","16-34 y.","secondary school degree","19.93","18.16","145","7","12","25","34","70","17.93","21.93","1","75","15","20"
"2016","35-65 y.","college entrance qualification","33.53","27","960","9","15","43","65","140","31.67","35.39","1","250","25","28"
"2016","35-65 y.","lower secondary degree","29.99","23","460","10","15","36","60","100","27.77","32.21","1","300","20","23"
"2016","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","35-65 y.","Other degree","29.3","20","164","10","12","36","50","240","25.1","33.5","1","240","20","26"
"2016","35-65 y.","secondary school degree","27.68","21","966","8","12","35","54","120","26.11","29.25","1","220","20","23"
"2016","66 and older","college entrance qualification","54.66","45","184","12","20","70","95","300","46.09","63.23","1","410","32","54"
"2016","66 and older","lower secondary degree","44.17","27","306","10","15","60","79","300","39.6","48.74","1","333","25","34"
"2016","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2016","66 and older","Other degree","","","","","","","","","","","","","",""
"2016","66 and older","secondary school degree","51.41","40","231","11","18","76","90","212","44.73","58.09","1","540","28","45"
"2017","16-34 y.","college entrance qualification","","","","","","","","","","","","","",""
"2017","16-34 y.","lower secondary degree","","","","","","","","","","","","","",""
"2017","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2017","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2017","16-34 y.","secondary school degree","","","","","","","","","","","","","",""
"2017","35-65 y.","college entrance qualification","","","","","","","","","","","","","",""
"2017","35-65 y.","lower secondary degree","","","","","","","","","","","","","",""
"2017","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2017","35-65 y.","Other degree","","","","","","","","","","","","","",""
"2017","35-65 y.","secondary school degree","","","","","","","","","","","","","",""
"2017","66 and older","college entrance qualification","","","","","","","","","","","","","",""
"2017","66 and older","lower secondary degree","","","","","","","","","","","","","",""
"2017","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2017","66 and older","Other degree","","","","","","","","","","","","","",""
"2017","66 and older","secondary school degree","","","","","","","","","","","","","",""
"2018","16-34 y.","college entrance qualification","23.46","16","241","8","12","29","50","90","20.62","26.3","1","237","15","20"
"2018","16-34 y.","lower secondary degree","33.17","17.71","45","3","5","30","60","320","18.08","48.26","3","320","15","25"
"2018","16-34 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","16-34 y.","Other degree","","","","","","","","","","","","","",""
"2018","16-34 y.","secondary school degree","19.71","16","147","5","10","25","40","75","17.2","22.22","3","80","15","20"
"2018","35-65 y.","college entrance qualification","35.71","27.7","1093","9","15","45","70","194","33.7","37.72","1","295","25","30"
"2018","35-65 y.","lower secondary degree","34.02","25","430","10","15","38","62","250","31.22","36.82","1","288","22","25"
"2018","35-65 y.","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","35-65 y.","Other degree","28.66","23","154","10","12","36","50","120","23.31","34.01","1","359","20","30"
"2018","35-65 y.","secondary school degree","30.72","24","1122","7","12","40","65","163","29.15","32.29","1","271","20","25"
"2018","66 and older","college entrance qualification","58.28","48.55","188","14","20","70","110","300","50.91","65.65","2","300","35","51"
"2018","66 and older","lower secondary degree","35.84","26","334","11","15","50","70","136","31.95","39.73","1","400","25","34"
"2018","66 and older","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","66 and older","Other degree","","","","","","","","","","","","","",""
"2018","66 and older","secondary school degree","48.21","35","279","11","20","66","100","215","43.78","52.64","1","250","25","40"
