"plh0206i02","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2005","Employed","East Germany","186","0.0608231229793242","0.052188149393825","0.0694580965648233","6"
"6 on scale 1-7","2005","Not Employed","East Germany","140","0.0622266480176925","0.0519071353528797","0.0725461606825054","6"
"6 on scale 1-7","2005","Not Employed","West Germany","297","0.0497918276354745","0.0441633093605398","0.0554203459104092","6"
"7 Strongly agree","2005","Employed","East Germany","168","0.073356006294362","0.0639365191645401","0.0827754934241839","7"
"7 Strongly agree","2005","Not Employed","East Germany","108","0.0514048203495758","0.0419715035308198","0.0608381371683318","7"
"7 Strongly agree","2005","Employed","West Germany","541","0.061560880260926","0.0568188209796397","0.0663029395422122","7"
"7 Strongly agree","2005","Not Employed","West Germany","344","0.0613928205228056","0.0551811788464462","0.0676044621991649","7"
"1 Strongly disagree","2006","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2006","Employed","West Germany","","","","","1"
"1 Strongly disagree","2006","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2006","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2006","Not Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2006","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2006","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2006","Employed","West Germany","","","","","3"
"4 on scale 1-7","2006","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Employed","West Germany","","","","","4"
"4 on scale 1-7","2006","Employed","East Germany","","","","","4"
"4 on scale 1-7","2006","Not Employed","West Germany","","","","","4"
"5 on scale 1-7","2006","Employed","West Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Employed","East Germany","","","","","5"
"5 on scale 1-7","2006","Not Employed","West Germany","","","","","5"
"6 on scale 1-7","2006","Employed","West Germany","","","","","6"
"6 on scale 1-7","2006","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2006","Employed","East Germany","","","","","6"
"6 on scale 1-7","2006","Not Employed","West Germany","","","","","6"
"7 Strongly agree","2006","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2006","Employed","West Germany","","","","","7"
"7 Strongly agree","2006","Employed","East Germany","","","","","7"
"7 Strongly agree","2006","Not Employed","West Germany","","","","","7"
"1 Strongly disagree","2007","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2007","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2007","Employed","West Germany","","","","","1"
"1 Strongly disagree","2007","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2007","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2007","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2007","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2007","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2007","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2007","Employed","East Germany","","","","","3"
"4 on scale 1-7","2007","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2007","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2007","Employed","West Germany","","","","","4"
"4 on scale 1-7","2007","Employed","East Germany","","","","","4"
"5 on scale 1-7","2007","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2007","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2007","Employed","West Germany","","","","","5"
"5 on scale 1-7","2007","Employed","East Germany","","","","","5"
"6 on scale 1-7","2007","Employed","West Germany","","","","","6"
"6 on scale 1-7","2007","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2007","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2007","Employed","East Germany","","","","","6"
"7 Strongly agree","2007","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2007","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2007","Employed","West Germany","","","","","7"
"7 Strongly agree","2007","Employed","East Germany","","","","","7"
"1 Strongly disagree","2008","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2008","Employed","West Germany","","","","","1"
"1 Strongly disagree","2008","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2008","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2008","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2008","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2008","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2008","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2008","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2008","Employed","East Germany","","","","","3"
"4 on scale 1-7","2008","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2008","Employed","West Germany","","","","","4"
"4 on scale 1-7","2008","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2008","Employed","East Germany","","","","","4"
"5 on scale 1-7","2008","Employed","West Germany","","","","","5"
"5 on scale 1-7","2008","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2008","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2008","Employed","East Germany","","","","","5"
"6 on scale 1-7","2008","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2008","Employed","East Germany","","","","","6"
"6 on scale 1-7","2008","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2008","Employed","West Germany","","","","","6"
"7 Strongly agree","2008","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2008","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2008","Employed","West Germany","","","","","7"
"7 Strongly agree","2008","Employed","East Germany","","","","","7"
"1 Strongly disagree","2009","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2009","Employed","West Germany","","","","","1"
"1 Strongly disagree","2009","Employed","East Germany","","","","","1"
"1 Strongly disagree","2009","Not Employed","West Germany","","","","","1"
"2 on scale 1-7 ","2009","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2009","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2009","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2009","Not Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2009","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2009","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2009","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2009","Employed","East Germany","","","","","3"
"4 on scale 1-7","2009","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2009","Employed","West Germany","","","","","4"
"4 on scale 1-7","2009","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2009","Employed","East Germany","","","","","4"
"5 on scale 1-7","2009","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2009","Employed","West Germany","","","","","5"
"5 on scale 1-7","2009","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2009","Employed","East Germany","","","","","5"
"6 on scale 1-7","2009","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2009","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2009","Employed","West Germany","","","","","6"
"6 on scale 1-7","2009","Employed","East Germany","","","","","6"
"7 Strongly agree","2009","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2009","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2009","Employed","West Germany","","","","","7"
"7 Strongly agree","2009","Employed","East Germany","","","","","7"
"1 Strongly disagree","2010","Not Employed","West Germany","1058","0.231462847226061","0.219345488065814","0.243580206386309","1"
"1 Strongly disagree","2010","Not Employed","East Germany","341","0.197745466493051","0.178648287269928","0.216842645716173","1"
"1 Strongly disagree","2010","Employed","West Germany","1248","0.15041964891003","0.142526696261271","0.158312601558788","1"
"1 Strongly disagree","2010","Employed","East Germany","340","0.169359950865432","0.154547474242338","0.184172427488525","1"
"2 on scale 1-7 ","2010","Not Employed","West Germany","1023","0.202530994266051","0.190984834692897","0.214077153839206","2"
"2 on scale 1-7 ","2010","Not Employed","East Germany","353","0.21274902527151","0.19312670955492","0.2323713409881","2"
"2 on scale 1-7 ","2010","Employed","West Germany","1738","0.210034924116922","0.201041300979757","0.219028547254087","2"
"2 on scale 1-7 ","2010","Employed","East Germany","522","0.202018308023524","0.186161794088482","0.217874821958565","2"
"3 on scale 1-7 ","2010","Not Employed","West Germany","885","0.189590164434604","0.17832869260539","0.200851636263818","3"
"3 on scale 1-7 ","2010","Not Employed","East Germany","308","0.176370226809042","0.158096020589832","0.194644433028251","3"
"3 on scale 1-7 ","2010","Employed","East Germany","515","0.200445847513248","0.184635611301489","0.216256083725006","3"
"3 on scale 1-7 ","2010","Employed","West Germany","1705","0.215074962570006","0.206003151407014","0.224146773732998","3"
"4 on scale 1-7","2010","Not Employed","East Germany","307","0.18687322826651","0.168183088879869","0.205563367653151","4"
"4 on scale 1-7","2010","Employed","West Germany","1462","0.181579126639736","0.173067622937972","0.1900906303415","4"
"4 on scale 1-7","2010","Not Employed","West Germany","769","0.170783196122767","0.159971557596105","0.181594834649428","4"
"4 on scale 1-7","2010","Employed","East Germany","509","0.193518929791388","0.177917129986807","0.209120729595969","4"
"5 on scale 1-7","2010","Not Employed","West Germany","438","0.100427382870018","0.091792049910428","0.109062715829609","5"
"5 on scale 1-7","2010","Employed","West Germany","941","0.134387669386424","0.126857124343039","0.141918214429808","5"
"5 on scale 1-7","2010","Not Employed","East Germany","173","0.10565036168759","0.0909120061811866","0.120388717193994","5"
"5 on scale 1-7","2010","Employed","East Germany","309","0.110338079158669","0.0979646209486922","0.122711537368645","5"
"6 on scale 1-7","2010","Not Employed","West Germany","217","0.0459029516880781","0.0398905016008044","0.0519154017753518","6"
"6 on scale 1-7","2010","Not Employed","East Germany","84","0.0517089488635134","0.0410916621114854","0.0623262356155413","6"
"6 on scale 1-7","2010","Employed","West Germany","406","0.0523063870094885","0.0473905630665978","0.0572222109523793","6"
"6 on scale 1-7","2010","Employed","East Germany","137","0.0572764320496687","0.0480995310711324","0.0664533330282049","6"
"7 Strongly agree","2010","Not Employed","West Germany","264","0.0593024633924205","0.0525167381326102","0.0660881886522308","7"
"7 Strongly agree","2010","Not Employed","East Germany","105","0.0689027426087848","0.0567583543225961","0.0810471308949735","7"
"7 Strongly agree","2010","Employed","West Germany","380","0.0561972813673939","0.0511123716377636","0.0612821910970241","7"
"7 Strongly agree","2010","Employed","East Germany","131","0.0670424525980719","0.0571655272089182","0.0769193779872257","7"
"1 Strongly disagree","2011","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2011","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2011","Employed","West Germany","","","","","1"
"1 Strongly disagree","2011","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2011","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2011","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2011","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2011","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2011","Employed","East Germany","","","","","3"
"4 on scale 1-7","2011","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2011","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2011","Employed","West Germany","","","","","4"
"4 on scale 1-7","2011","Employed","East Germany","","","","","4"
"5 on scale 1-7","2011","Employed","West Germany","","","","","5"
"5 on scale 1-7","2011","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2011","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2011","Employed","East Germany","","","","","5"
"6 on scale 1-7","2011","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2011","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2011","Employed","West Germany","","","","","6"
"6 on scale 1-7","2011","Employed","East Germany","","","","","6"
"7 Strongly agree","2011","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2011","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2011","Employed","West Germany","","","","","7"
"7 Strongly agree","2011","Employed","East Germany","","","","","7"
"1 Strongly disagree","2012","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2012","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2012","Employed","West Germany","","","","","1"
"1 Strongly disagree","2012","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2012","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2012","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2012","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2012","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2012","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2012","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2012","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2012","Employed","East Germany","","","","","3"
"4 on scale 1-7","2012","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2012","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2012","Employed","West Germany","","","","","4"
"4 on scale 1-7","2012","Employed","East Germany","","","","","4"
"5 on scale 1-7","2012","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2012","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2012","Employed","West Germany","","","","","5"
"5 on scale 1-7","2012","Employed","East Germany","","","","","5"
"6 on scale 1-7","2012","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2012","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2012","Employed","West Germany","","","","","6"
"6 on scale 1-7","2012","Employed","East Germany","","","","","6"
"7 Strongly agree","2012","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2012","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2012","Employed","West Germany","","","","","7"
"7 Strongly agree","2012","Employed","East Germany","","","","","7"
"1 Strongly disagree","2013","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2013","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2013","Employed","West Germany","","","","","1"
"1 Strongly disagree","2013","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2013","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2013","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2013","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2013","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2013","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2013","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2013","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2013","Not Employed","East Germany","","","","","3"
"4 on scale 1-7","2013","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2013","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2013","Employed","West Germany","","","","","4"
"4 on scale 1-7","2013","Employed","East Germany","","","","","4"
"5 on scale 1-7","2013","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2013","Employed","West Germany","","","","","5"
"5 on scale 1-7","2013","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2013","Employed","East Germany","","","","","5"
"6 on scale 1-7","2013","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2013","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2013","Employed","West Germany","","","","","6"
"6 on scale 1-7","2013","Employed","East Germany","","","","","6"
"7 Strongly agree","2013","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2013","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2013","Employed","West Germany","","","","","7"
"7 Strongly agree","2013","Employed","East Germany","","","","","7"
"1 Strongly disagree","2014","Not Employed","West Germany","","","","","1"
"1 Strongly disagree","2014","Not Employed","East Germany","","","","","1"
"1 Strongly disagree","2014","Employed","West Germany","","","","","1"
"1 Strongly disagree","2014","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Not Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2014","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2014","Employed","East Germany","","","","","2"
"3 on scale 1-7 ","2014","Not Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2014","Employed","East Germany","","","","","3"
"4 on scale 1-7","2014","Not Employed","West Germany","","","","","4"
"4 on scale 1-7","2014","Employed","East Germany","","","","","4"
"4 on scale 1-7","2014","Not Employed","East Germany","","","","","4"
"4 on scale 1-7","2014","Employed","West Germany","","","","","4"
"5 on scale 1-7","2014","Not Employed","East Germany","","","","","5"
"5 on scale 1-7","2014","Not Employed","West Germany","","","","","5"
"5 on scale 1-7","2014","Employed","West Germany","","","","","5"
"5 on scale 1-7","2014","Employed","East Germany","","","","","5"
"6 on scale 1-7","2014","Not Employed","West Germany","","","","","6"
"6 on scale 1-7","2014","Not Employed","East Germany","","","","","6"
"6 on scale 1-7","2014","Employed","West Germany","","","","","6"
"6 on scale 1-7","2014","Employed","East Germany","","","","","6"
"7 Strongly agree","2014","Not Employed","West Germany","","","","","7"
"7 Strongly agree","2014","Not Employed","East Germany","","","","","7"
"7 Strongly agree","2014","Employed","West Germany","","","","","7"
"7 Strongly agree","2014","Employed","East Germany","","","","","7"
"1 Strongly disagree","2015","Not Employed","West Germany","2556","0.289375257744713","0.27938254832576","0.299367967163665","1"
"1 Strongly disagree","2015","Not Employed","East Germany","601","0.264552870577012","0.246095843594002","0.283009897560022","1"
"1 Strongly disagree","2015","Employed","West Germany","3609","0.2443165471336","0.237029693850429","0.25160340041677","1"
"1 Strongly disagree","2015","Employed","East Germany","706","0.202490757745828","0.188647216261383","0.216334299230273","1"
"2 on scale 1-7 ","2015","Not Employed","West Germany","1945","0.252506067412596","0.242932536504168","0.262079598321025","2"
"2 on scale 1-7 ","2015","Not Employed","East Germany","528","0.227807245712598","0.210257274552073","0.245357216873124","2"
"2 on scale 1-7 ","2015","Employed","East Germany","850","0.274269121493301","0.258899859991982","0.28963838299462","2"
"2 on scale 1-7 ","2015","Employed","West Germany","3541","0.267934570010014","0.260423826117823","0.275445313902206","2"
"3 on scale 1-7 ","2015","Not Employed","West Germany","1170","0.154234051059842","0.146275250354747","0.162192851764937","3"
"3 on scale 1-7 ","2015","Employed","West Germany","2307","0.177520423247803","0.171040343483519","0.184000503012088","3"
"3 on scale 1-7 ","2015","Not Employed","East Germany","320","0.153236446832403","0.138163717710799","0.168309175954006","3"
"3 on scale 1-7 ","2015","Employed","East Germany","604","0.204350253234189","0.19045951600406","0.218240990464318","3"
"4 on scale 1-7","2015","Not Employed","West Germany","991","0.133945932725209","0.126440604892727","0.141451260557691","4"
"4 on scale 1-7","2015","Employed","East Germany","481","0.128491697906017","0.116963802176323","0.140019593635711","4"
"4 on scale 1-7","2015","Not Employed","East Germany","343","0.153524882946681","0.138440544609708","0.168609221283653","4"
"4 on scale 1-7","2015","Employed","West Germany","1820","0.150820143728355","0.14475105977692","0.156889227679789","4"
"5 on scale 1-7","2015","Not Employed","West Germany","585","0.0820188163942878","0.0759722888264706","0.0880653439621051","5"
"5 on scale 1-7","2015","Not Employed","East Germany","199","0.100883978149863","0.0882817090951424","0.113486247204584","5"
"5 on scale 1-7","2015","Employed","West Germany","1039","0.0818092792296296","0.0771613301559431","0.0864572283033161","5"
"5 on scale 1-7","2015","Employed","East Germany","317","0.101529208169479","0.0911246361060691","0.111933780232888","5"
"6 on scale 1-7","2015","Employed","East Germany","140","0.0445021989294528","0.0373985363798838","0.0516058614790218","6"
"6 on scale 1-7","2015","Not Employed","West Germany","329","0.0482930976967875","0.0435689165721781","0.0530172788213969","6"
"6 on scale 1-7","2015","Not Employed","East Germany","100","0.0478136851472165","0.0388854245942026","0.0567419457002303","6"
"6 on scale 1-7","2015","Employed","West Germany","544","0.042811574061261","0.039378580844601","0.046244567277921","6"
"7 Strongly agree","2015","Employed","East Germany","139","0.0443667625217339","0.0372734150583672","0.0514601099851007","7"
"7 Strongly agree","2015","Not Employed","West Germany","335","0.0396267769665647","0.0353279813699033","0.0439255725632262","7"
"7 Strongly agree","2015","Not Employed","East Germany","103","0.0521808906342265","0.0428752076507389","0.0614865736177142","7"
"7 Strongly agree","2015","Employed","West Germany","497","0.0347874625893375","0.0316799243506136","0.0378950008280613","7"
"1 Strongly disagree","2016","Not Employed","West Germany","2564","0.554776223561247","0.538455130993889","0.571097316128604","1"
"1 Strongly disagree","2016","Not Employed","East Germany","488","0.658119795071818","0.623327070440938","0.692912519702698","1"
"1 Strongly disagree","2016","Employed","West Germany","","","","","1"
"1 Strongly disagree","2016","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2016","Not Employed","East Germany","72","0.132572407357741","0.1076986053626","0.157446209352881","2"
"2 on scale 1-7 ","2016","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","West Germany","305","0.130542055728718","0.119478349203074","0.141605762254361","2"
"2 on scale 1-7 ","2016","Employed","West Germany","","","","","2"
"3 on scale 1-7 ","2016","Not Employed","West Germany","166","0.0932399828211958","0.0836911914012464","0.102788774241145","3"
"3 on scale 1-7 ","2016","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2016","Employed","East Germany","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","East Germany","41","0.0515004160086646","0.0352889262566368","0.0677119057606925","3"
"4 on scale 1-7","2016","Not Employed","West Germany","167","0.0700271407279141","0.0616466496598923","0.0784076317959359","4"
"4 on scale 1-7","2016","Employed","East Germany","","","","","4"
"4 on scale 1-7","2016","Not Employed","East Germany","31","0.0345399441151697","0.0211454302666783","0.0479344579636611","4"
"4 on scale 1-7","2016","Employed","West Germany","","","","","4"
"5 on scale 1-7","2016","Not Employed","West Germany","118","0.0687542441314704","0.0604445881841796","0.0770639000787612","5"
"5 on scale 1-7","2016","Not Employed","East Germany","25","","","","5"
"5 on scale 1-7","2016","Employed","West Germany","","","","","5"
"5 on scale 1-7","2016","Employed","East Germany","","","","","5"
"6 on scale 1-7","2016","Not Employed","West Germany","72","0.0331300959576555","0.0272525436698946","0.0390076482454164","6"
"6 on scale 1-7","2016","Not Employed","East Germany","19","","","","6"
"6 on scale 1-7","2016","Employed","East Germany","","","","","6"
"6 on scale 1-7","2016","Employed","West Germany","","","","","6"
"7 Strongly agree","2016","Not Employed","West Germany","170","0.0495302570718001","0.0424049173972969","0.0566555967463033","7"
"7 Strongly agree","2016","Employed","East Germany","","","","","7"
"7 Strongly agree","2016","Not Employed","East Germany","38","0.0354023802036429","0.0218477301703551","0.0489570302369306","7"
"7 Strongly agree","2016","Employed","West Germany","","","","","7"
"1 Strongly disagree","2017","Not Employed","West Germany","1909","0.72066783384321","0.703246699776363","0.738088967910057","1"
"1 Strongly disagree","2017","Not Employed","East Germany","187","0.719352701002063","0.664946447833308","0.773758954170817","1"
"1 Strongly disagree","2017","Employed","West Germany","","","","","1"
"1 Strongly disagree","2017","Employed","East Germany","","","","","1"
"2 on scale 1-7 ","2017","Not Employed","West Germany","262","0.120613760217901","0.107968241737846","0.133259278697956","2"
"2 on scale 1-7 ","2017","Employed","West Germany","","","","","2"
"2 on scale 1-7 ","2017","Employed","East Germany","","","","","2"
"2 on scale 1-7 ","2017","Not Employed","East Germany","19","","","","2"
"3 on scale 1-7 ","2017","Not Employed","West Germany","105","0.0370782903342955","0.0297415403684411","0.0444150403001499","3"
"3 on scale 1-7 ","2017","Not Employed","East Germany","12","","","","3"
"3 on scale 1-7 ","2017","Employed","West Germany","","","","","3"
"3 on scale 1-7 ","2017","Employed","East Germany","","","","","3"
"4 on scale 1-7","2017","Not Employed","West Germany","98","0.0391310314418141","0.0316019653252143","0.0466600975584139","4"
"4 on scale 1-7","2017","Not Employed","East Germany","11","","","","4"
"4 on scale 1-7","2017","Employed","West Germany","","","","","4"
"4 on scale 1-7","2017","Employed","East Germany","","","","","4"
"5 on scale 1-7","2017","Not Employed","West Germany","61","0.0312341769579257","0.0244799940582774","0.037988359857574","5"
"5 on scale 1-7","2017","Not Employed","East Germany","12","","","","5"
"5 on scale 1-7","2017","Employed","West Germany","","","","","5"
"5 on scale 1-7","2017","Employed","East Germany","","","","","5"
"6 on scale 1-7","2017","Not Employed","West Germany","27","","","","6"
"6 on scale 1-7","2017","Not Employed","East Germany","3","","","","6"
"6 on scale 1-7","2017","Employed","East Germany","","","","","6"
"6 on scale 1-7","2017","Employed","West Germany","","","","","6"
"7 Strongly agree","2017","Not Employed","West Germany","86","0.0374433919578875","0.030072006675873","0.044814777239902","7"
"7 Strongly agree","2017","Not Employed","East Germany","18","","","","7"
"7 Strongly agree","2017","Employed","West Germany","","","","","7"
"7 Strongly agree","2017","Employed","East Germany","","","","","7"
"1 Strongly disagree","2018","Employed","East Germany","","","","","1"
