"plh0206i02","year","education","sex","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","secondary school degree","Male","444","0.175770801554853","0.161040834665856","0.19050076844385"
"3 on scale 1-7 ","2005","secondary school degree","Female","630","0.176917644236759","0.164171266060654","0.189664022412864"
"3 on scale 1-7 ","2005","college entrance qualification","Male","592","0.213412245878935","0.198006365182553","0.228818126575317"
"3 on scale 1-7 ","2005","college entrance qualification","Female","473","0.175180483334019","0.160180670476827","0.190180296191211"
"3 on scale 1-7 ","2005","Other degree","Male","84","0.168973774728113","0.137131118187153","0.200816431269073"
"3 on scale 1-7 ","2005","Other degree","Female","84","0.132298048010092","0.104818874083652","0.159777221936531"
"3 on scale 1-7 ","2005","no degree/no degree yet","Male","93","0.226849209685455","0.18674944566339","0.26694897370752"
"3 on scale 1-7 ","2005","no degree/no degree yet","Female","98","0.210247030272908","0.17371744752356","0.246776613022256"
"4 on scale 1-7","2005","lower secondary degree","Male","691","0.196174159954146","0.182917646051168","0.209430673857124"
"4 on scale 1-7","2005","lower secondary degree","Female","605","0.166059098183818","0.153931555505118","0.178186640862519"
"4 on scale 1-7","2005","secondary school degree","Male","585","0.222883350020841","0.206777400757715","0.238989299283967"
"4 on scale 1-7","2005","secondary school degree","Female","636","0.188741675491654","0.175671149477813","0.201812201505494"
"4 on scale 1-7","2005","college entrance qualification","Male","549","0.206354613323222","0.191137803562527","0.221571423083916"
"4 on scale 1-7","2005","college entrance qualification","Female","441","0.176551254894604","0.161505388303404","0.191597121485804"
"4 on scale 1-7","2005","Other degree","Male","95","0.175262307700349","0.142955469296418","0.207569146104279"
"4 on scale 1-7","2005","Other degree","Female","94","0.141444900767118","0.113181826409116","0.169707975125119"
"4 on scale 1-7","2005","no degree/no degree yet","Male","90","0.187450784251754","0.150081950152831","0.224819618350678"
"4 on scale 1-7","2005","no degree/no degree yet","Female","88","0.165321012436049","0.132019963672019","0.198622061200078"
"5 on scale 1-7","2005","lower secondary degree","Male","409","0.118328323239138","0.107545679672954","0.129110966805322"
"5 on scale 1-7","2005","lower secondary degree","Female","357","0.0952607115463617","0.0856933436960913","0.104828079396632"
"5 on scale 1-7","2005","secondary school degree","Male","333","0.121031530592232","0.108409177721193","0.133653883463271"
"5 on scale 1-7","2005","secondary school degree","Female","370","0.101789516855216","0.0916895449459083","0.111889488764523"
"5 on scale 1-7","2005","college entrance qualification","Male","320","0.116430452446096","0.104370185129759","0.128490719762434"
"5 on scale 1-7","2005","college entrance qualification","Female","272","0.101694718384932","0.089767897645432","0.113621539124432"
"5 on scale 1-7","2005","Other degree","Male","56","0.124596339482667","0.0965323702405892","0.152660308724745"
"5 on scale 1-7","2005","Other degree","Female","48","0.103542702838586","0.0788330741362999","0.128252331540872"
"5 on scale 1-7","2005","no degree/no degree yet","Male","46","0.113429017914673","0.0830649522638499","0.143793083565496"
"5 on scale 1-7","2005","no degree/no degree yet","Female","54","0.113465317821852","0.085032914254083","0.141897721389621"
"6 on scale 1-7","2005","lower secondary degree","Male","238","0.0719590739189218","0.0633321931355643","0.0805859547022794"
"6 on scale 1-7","2005","lower secondary degree","Female","194","0.0507235976068905","0.0435724588739343","0.0578747363398467"
"6 on scale 1-7","2005","secondary school degree","Male","183","0.0764700914245243","0.0661857687738244","0.0867544140752242"
"6 on scale 1-7","2005","secondary school degree","Female","190","0.0528079648786396","0.0453374882080085","0.0602784415492706"
"6 on scale 1-7","2005","college entrance qualification","Male","154","0.0524167704067773","0.0440367112535072","0.0607968295600473"
"6 on scale 1-7","2005","college entrance qualification","Female","88","0.0321314015624795","0.0251725663710097","0.0390902367539494"
"6 on scale 1-7","2005","Other degree","Male","31","0.0653441459302624","0.0443440401140262","0.0863442517464987"
"6 on scale 1-7","2005","Other degree","Female","20","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Male","26","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Female","19","","",""
"7 Strongly agree","2005","lower secondary degree","Male","305","0.0940805722903257","0.0843346664475916","0.10382647813306"
"7 Strongly agree","2005","lower secondary degree","Female","206","0.060866542830645","0.0530749399319739","0.0686581457293161"
"7 Strongly agree","2005","secondary school degree","Male","185","0.0782416266951313","0.0678488430196633","0.0886344103705993"
"7 Strongly agree","2005","secondary school degree","Female","154","0.0453653660998036","0.0384141565178792","0.052316575681728"
"7 Strongly agree","2005","college entrance qualification","Male","87","0.0303870570521942","0.0239327920266073","0.036841322077781"
"7 Strongly agree","2005","college entrance qualification","Female","59","0.0252760959237099","0.0190822653409466","0.0314699265064732"
"7 Strongly agree","2005","Other degree","Male","33","0.0486394790153161","0.0303601902005883","0.0669187678300439"
"7 Strongly agree","2005","Other degree","Female","31","0.0714024870520956","0.0505185634826429","0.0922864106215484"
"7 Strongly agree","2005","no degree/no degree yet","Male","34","0.112174787326214","0.0819577108329034","0.142391863819525"
"7 Strongly agree","2005","no degree/no degree yet","Female","31","0.0585955358626238","0.0375405703422995","0.0796505013829482"
"1 Strongly disagree","2006","lower secondary degree","Male","","","",""
"1 Strongly disagree","2006","lower secondary degree","Female","","","",""
"1 Strongly disagree","2006","secondary school degree","Male","","","",""
"1 Strongly disagree","2006","secondary school degree","Female","","","",""
"1 Strongly disagree","2006","college entrance qualification","Male","","","",""
"1 Strongly disagree","2006","college entrance qualification","Female","","","",""
"1 Strongly disagree","2006","Other degree","Male","","","",""
"1 Strongly disagree","2006","Other degree","Female","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2006","Other degree","Male","","","",""
"2 on scale 1-7 ","2006","Other degree","Female","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2006","Other degree","Male","","","",""
"3 on scale 1-7 ","2006","Other degree","Female","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2006","lower secondary degree","Male","","","",""
"4 on scale 1-7","2006","lower secondary degree","Female","","","",""
"4 on scale 1-7","2006","secondary school degree","Male","","","",""
"4 on scale 1-7","2006","secondary school degree","Female","","","",""
"4 on scale 1-7","2006","college entrance qualification","Male","","","",""
"4 on scale 1-7","2006","college entrance qualification","Female","","","",""
"4 on scale 1-7","2006","Other degree","Male","","","",""
"4 on scale 1-7","2006","Other degree","Female","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2006","lower secondary degree","Male","","","",""
"5 on scale 1-7","2006","lower secondary degree","Female","","","",""
"5 on scale 1-7","2006","secondary school degree","Male","","","",""
"5 on scale 1-7","2006","secondary school degree","Female","","","",""
"5 on scale 1-7","2006","college entrance qualification","Male","","","",""
"5 on scale 1-7","2006","college entrance qualification","Female","","","",""
"5 on scale 1-7","2006","Other degree","Male","","","",""
"5 on scale 1-7","2006","Other degree","Female","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2006","lower secondary degree","Male","","","",""
"6 on scale 1-7","2006","lower secondary degree","Female","","","",""
"6 on scale 1-7","2006","secondary school degree","Male","","","",""
"6 on scale 1-7","2006","secondary school degree","Female","","","",""
"6 on scale 1-7","2006","college entrance qualification","Male","","","",""
"6 on scale 1-7","2006","college entrance qualification","Female","","","",""
"6 on scale 1-7","2006","Other degree","Male","","","",""
"6 on scale 1-7","2006","Other degree","Female","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2006","lower secondary degree","Male","","","",""
"7 Strongly agree","2006","lower secondary degree","Female","","","",""
"7 Strongly agree","2006","secondary school degree","Male","","","",""
"7 Strongly agree","2006","secondary school degree","Female","","","",""
"7 Strongly agree","2006","college entrance qualification","Male","","","",""
"7 Strongly agree","2006","college entrance qualification","Female","","","",""
"7 Strongly agree","2006","Other degree","Male","","","",""
"7 Strongly agree","2006","Other degree","Female","","","",""
"7 Strongly agree","2006","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2006","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2007","lower secondary degree","Male","","","",""
"1 Strongly disagree","2007","lower secondary degree","Female","","","",""
"1 Strongly disagree","2007","secondary school degree","Male","","","",""
"1 Strongly disagree","2007","secondary school degree","Female","","","",""
"1 Strongly disagree","2007","college entrance qualification","Male","","","",""
"1 Strongly disagree","2007","college entrance qualification","Female","","","",""
"1 Strongly disagree","2007","Other degree","Male","","","",""
"1 Strongly disagree","2007","Other degree","Female","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2007","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2007","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2007","Other degree","Male","","","",""
"2 on scale 1-7 ","2007","Other degree","Female","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2007","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2007","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2007","Other degree","Male","","","",""
"3 on scale 1-7 ","2007","Other degree","Female","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2007","lower secondary degree","Male","","","",""
"4 on scale 1-7","2007","lower secondary degree","Female","","","",""
"4 on scale 1-7","2007","secondary school degree","Male","","","",""
"4 on scale 1-7","2007","secondary school degree","Female","","","",""
"4 on scale 1-7","2007","college entrance qualification","Male","","","",""
"4 on scale 1-7","2007","college entrance qualification","Female","","","",""
"4 on scale 1-7","2007","Other degree","Male","","","",""
"4 on scale 1-7","2007","Other degree","Female","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2007","lower secondary degree","Male","","","",""
"5 on scale 1-7","2007","lower secondary degree","Female","","","",""
"5 on scale 1-7","2007","secondary school degree","Male","","","",""
"5 on scale 1-7","2007","secondary school degree","Female","","","",""
"5 on scale 1-7","2007","college entrance qualification","Male","","","",""
"5 on scale 1-7","2007","college entrance qualification","Female","","","",""
"5 on scale 1-7","2007","Other degree","Male","","","",""
"5 on scale 1-7","2007","Other degree","Female","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2007","lower secondary degree","Male","","","",""
"6 on scale 1-7","2007","lower secondary degree","Female","","","",""
"6 on scale 1-7","2007","secondary school degree","Male","","","",""
"6 on scale 1-7","2007","secondary school degree","Female","","","",""
"6 on scale 1-7","2007","college entrance qualification","Male","","","",""
"6 on scale 1-7","2007","college entrance qualification","Female","","","",""
"6 on scale 1-7","2007","Other degree","Male","","","",""
"6 on scale 1-7","2007","Other degree","Female","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2007","lower secondary degree","Male","","","",""
"7 Strongly agree","2007","lower secondary degree","Female","","","",""
"7 Strongly agree","2007","secondary school degree","Male","","","",""
"7 Strongly agree","2007","secondary school degree","Female","","","",""
"7 Strongly agree","2007","college entrance qualification","Male","","","",""
"7 Strongly agree","2007","college entrance qualification","Female","","","",""
"7 Strongly agree","2007","Other degree","Male","","","",""
"7 Strongly agree","2007","Other degree","Female","","","",""
"7 Strongly agree","2007","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2007","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2008","lower secondary degree","Male","","","",""
"1 Strongly disagree","2008","lower secondary degree","Female","","","",""
"1 Strongly disagree","2008","secondary school degree","Male","","","",""
"1 Strongly disagree","2008","secondary school degree","Female","","","",""
"1 Strongly disagree","2008","college entrance qualification","Male","","","",""
"1 Strongly disagree","2008","college entrance qualification","Female","","","",""
"1 Strongly disagree","2008","Other degree","Male","","","",""
"1 Strongly disagree","2008","Other degree","Female","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2008","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2008","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2008","Other degree","Male","","","",""
"2 on scale 1-7 ","2008","Other degree","Female","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2008","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2008","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2008","Other degree","Male","","","",""
"3 on scale 1-7 ","2008","Other degree","Female","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2008","lower secondary degree","Male","","","",""
"4 on scale 1-7","2008","lower secondary degree","Female","","","",""
"4 on scale 1-7","2008","secondary school degree","Male","","","",""
"4 on scale 1-7","2008","secondary school degree","Female","","","",""
"4 on scale 1-7","2008","college entrance qualification","Male","","","",""
"4 on scale 1-7","2008","college entrance qualification","Female","","","",""
"4 on scale 1-7","2008","Other degree","Male","","","",""
"4 on scale 1-7","2008","Other degree","Female","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2008","lower secondary degree","Male","","","",""
"5 on scale 1-7","2008","lower secondary degree","Female","","","",""
"5 on scale 1-7","2008","secondary school degree","Male","","","",""
"5 on scale 1-7","2008","secondary school degree","Female","","","",""
"5 on scale 1-7","2008","college entrance qualification","Male","","","",""
"5 on scale 1-7","2008","college entrance qualification","Female","","","",""
"5 on scale 1-7","2008","Other degree","Male","","","",""
"5 on scale 1-7","2008","Other degree","Female","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2008","lower secondary degree","Male","","","",""
"6 on scale 1-7","2008","lower secondary degree","Female","","","",""
"6 on scale 1-7","2008","secondary school degree","Male","","","",""
"6 on scale 1-7","2008","secondary school degree","Female","","","",""
"6 on scale 1-7","2008","college entrance qualification","Male","","","",""
"6 on scale 1-7","2008","college entrance qualification","Female","","","",""
"6 on scale 1-7","2008","Other degree","Male","","","",""
"6 on scale 1-7","2008","Other degree","Female","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2008","lower secondary degree","Male","","","",""
"7 Strongly agree","2008","lower secondary degree","Female","","","",""
"7 Strongly agree","2008","secondary school degree","Male","","","",""
"7 Strongly agree","2008","secondary school degree","Female","","","",""
"7 Strongly agree","2008","college entrance qualification","Male","","","",""
"7 Strongly agree","2008","college entrance qualification","Female","","","",""
"7 Strongly agree","2008","Other degree","Male","","","",""
"7 Strongly agree","2008","Other degree","Female","","","",""
"7 Strongly agree","2008","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2008","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2009","lower secondary degree","Male","","","",""
"1 Strongly disagree","2009","lower secondary degree","Female","","","",""
"1 Strongly disagree","2009","secondary school degree","Male","","","",""
"1 Strongly disagree","2009","secondary school degree","Female","","","",""
"1 Strongly disagree","2009","college entrance qualification","Male","","","",""
"1 Strongly disagree","2009","college entrance qualification","Female","","","",""
"1 Strongly disagree","2009","Other degree","Male","","","",""
"1 Strongly disagree","2009","Other degree","Female","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","Male","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","Female","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","Male","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","Female","","","",""
"2 on scale 1-7 ","2009","secondary school degree","Male","","","",""
"2 on scale 1-7 ","2009","secondary school degree","Female","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","Male","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","Female","","","",""
"2 on scale 1-7 ","2009","Other degree","Male","","","",""
"2 on scale 1-7 ","2009","Other degree","Female","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","Male","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","Female","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","Male","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","Female","","","",""
"3 on scale 1-7 ","2009","secondary school degree","Male","","","",""
"3 on scale 1-7 ","2009","secondary school degree","Female","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","Male","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","Female","","","",""
"3 on scale 1-7 ","2009","Other degree","Male","","","",""
"3 on scale 1-7 ","2009","Other degree","Female","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","Male","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","Female","","","",""
"4 on scale 1-7","2009","lower secondary degree","Male","","","",""
"4 on scale 1-7","2009","lower secondary degree","Female","","","",""
"4 on scale 1-7","2009","secondary school degree","Male","","","",""
"4 on scale 1-7","2009","secondary school degree","Female","","","",""
"4 on scale 1-7","2009","college entrance qualification","Male","","","",""
"4 on scale 1-7","2009","college entrance qualification","Female","","","",""
"4 on scale 1-7","2009","Other degree","Male","","","",""
"4 on scale 1-7","2009","Other degree","Female","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","Male","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","Female","","","",""
"5 on scale 1-7","2009","lower secondary degree","Male","","","",""
"5 on scale 1-7","2009","lower secondary degree","Female","","","",""
"5 on scale 1-7","2009","secondary school degree","Male","","","",""
"5 on scale 1-7","2009","secondary school degree","Female","","","",""
"5 on scale 1-7","2009","college entrance qualification","Male","","","",""
"5 on scale 1-7","2009","college entrance qualification","Female","","","",""
"5 on scale 1-7","2009","Other degree","Male","","","",""
"5 on scale 1-7","2009","Other degree","Female","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","Male","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","Female","","","",""
"6 on scale 1-7","2009","lower secondary degree","Male","","","",""
"6 on scale 1-7","2009","lower secondary degree","Female","","","",""
"6 on scale 1-7","2009","secondary school degree","Male","","","",""
"6 on scale 1-7","2009","secondary school degree","Female","","","",""
"6 on scale 1-7","2009","college entrance qualification","Male","","","",""
"6 on scale 1-7","2009","college entrance qualification","Female","","","",""
"6 on scale 1-7","2009","Other degree","Male","","","",""
"6 on scale 1-7","2009","Other degree","Female","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Male","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","Female","","","",""
"7 Strongly agree","2009","lower secondary degree","Male","","","",""
"7 Strongly agree","2009","lower secondary degree","Female","","","",""
"7 Strongly agree","2009","secondary school degree","Male","","","",""
"7 Strongly agree","2009","secondary school degree","Female","","","",""
"7 Strongly agree","2009","college entrance qualification","Male","","","",""
"7 Strongly agree","2009","college entrance qualification","Female","","","",""
"7 Strongly agree","2009","Other degree","Male","","","",""
"7 Strongly agree","2009","Other degree","Female","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Male","","","",""
"7 Strongly agree","2009","no degree/no degree yet","Female","","","",""
"1 Strongly disagree","2010","lower secondary degree","Male","402","0.151120210284797","0.137389921522836","0.164850499046759"
"1 Strongly disagree","2010","lower secondary degree","Female","672","0.241013382127159","0.225010666954571","0.257016097299748"
"1 Strongly disagree","2010","secondary school degree","Male","276","0.136314725679031","0.121800923036914","0.150828528321147"
"1 Strongly disagree","2010","secondary school degree","Female","595","0.201835318811628","0.187227212267392","0.216443425355864"
"1 Strongly disagree","2010","college entrance qualification","Male","310","0.123668964708823","0.11051748846821","0.136820440949436"
"1 Strongly disagree","2010","college entrance qualification","Female","434","0.214410100597764","0.197470803557956","0.231349397637572"
"1 Strongly disagree","2010","Other degree","Male","52","0.1469253714974","0.108075046061996","0.185775696932805"
"1 Strongly disagree","2010","Other degree","Female","109","0.263305117206475","0.219981339982422","0.306628894430527"
"1 Strongly disagree","2010","no degree/no degree yet","Male","27","","",""
"1 Strongly disagree","2010","no degree/no degree yet","Female","38","0.190734242828897","0.135871831124382","0.245596654533411"
"2 on scale 1-7 ","2010","lower secondary degree","Male","453","0.165729533346542","0.151475141669399","0.179983925023684"
"2 on scale 1-7 ","2010","lower secondary degree","Female","536","0.190633563704441","0.175936576497586","0.205330550911296"
"2 on scale 1-7 ","2010","secondary school degree","Male","398","0.183817899633216","0.167433916148147","0.200201883118285"
"2 on scale 1-7 ","2010","secondary school degree","Female","633","0.209700672924358","0.194884200734504","0.224517145114211"
"2 on scale 1-7 ","2010","college entrance qualification","Male","611","0.245162843270567","0.227977270717081","0.262348415824052"
"2 on scale 1-7 ","2010","college entrance qualification","Female","634","0.267425151951304","0.249156691666834","0.285693612235773"
"2 on scale 1-7 ","2010","Other degree","Male","79","0.229639531545485","0.183484073004626","0.275794990086343"
"2 on scale 1-7 ","2010","Other degree","Female","94","0.231596373944557","0.190099687599663","0.273093060289451"
"2 on scale 1-7 ","2010","no degree/no degree yet","Male","43","0.205608222479019","0.151959738546411","0.259256706411627"
"2 on scale 1-7 ","2010","no degree/no degree yet","Female","49","0.246010812741424","0.18586926025485","0.306152365227997"
"3 on scale 1-7 ","2010","lower secondary degree","Male","488","0.186236569198631","0.171312856990558","0.201160281406705"
"3 on scale 1-7 ","2010","lower secondary degree","Female","508","0.1859408988856","0.171383912742989","0.200497885028211"
"3 on scale 1-7 ","2010","secondary school degree","Male","451","0.202908460978853","0.18589721020575","0.219919711751956"
"3 on scale 1-7 ","2010","secondary school degree","Female","630","0.218475817535337","0.203436712620236","0.233514922450437"
"3 on scale 1-7 ","2010","college entrance qualification","Male","543","0.231699347744801","0.214843986979012","0.24855470851059"
"3 on scale 1-7 ","2010","college entrance qualification","Female","468","0.210345516254356","0.193524199060035","0.227166833448676"
"3 on scale 1-7 ","2010","Other degree","Male","70","0.247056789363564","0.199727252268011","0.294386326459116"
"3 on scale 1-7 ","2010","Other degree","Female","78","0.1719708421223","0.134851261434019","0.209090422810581"
"3 on scale 1-7 ","2010","no degree/no degree yet","Male","46","0.165240975327082","0.115939572086533","0.214542378567632"
"3 on scale 1-7 ","2010","no degree/no degree yet","Female","48","0.210049996766939","0.153167831458127","0.26693216207575"
"4 on scale 1-7","2010","lower secondary degree","Male","520","0.190665005928781","0.175606046804227","0.205723965053335"
"4 on scale 1-7","2010","lower secondary degree","Female","456","0.166820070483125","0.152870861284232","0.180769279682018"
"4 on scale 1-7","2010","secondary school degree","Male","432","0.196490976487728","0.179683645473498","0.213298307501959"
"4 on scale 1-7","2010","secondary school degree","Female","513","0.178789445267427","0.164843521342384","0.192735369192471"
"4 on scale 1-7","2010","college entrance qualification","Male","483","0.204943805475142","0.188817816566684","0.221069794383599"
"4 on scale 1-7","2010","college entrance qualification","Female","389","0.16447783742443","0.149177271352388","0.179778403496471"
