"plh0206i02","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","80","0.234292994280492","0.188525081859373","0.280060906701611"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","8","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","111","0.169758015915931","0.139693641544301","0.199822390287561"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","452","0.16941271396961","0.154699604736755","0.184125823202465"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","18","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","283","0.222193227267351","0.200593567531222","0.243792887003481"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","33","0.268731007920455","0.191934658503404","0.345527357337506"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","112","0.264808113795582","0.225128514037168","0.304487713553997"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","151","0.226359657349798","0.195203022681241","0.257516292018354"
"2 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","232","0.224443204924343","0.1981196542681","0.250766755580587"
"2 on scale 1-7 ","2005","Single parent ","(0) in school","19","","",""
"2 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","2","","",""
"2 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","17","","",""
"2 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","35","0.149167169109086","0.103715395669658","0.194618942548513"
"2 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","14","","",""
"2 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","48","0.175195186446598","0.129165912599238","0.221224460293959"
"2 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","9","","",""
"2 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","11","","",""
"2 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","14","","",""
"2 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","18","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","27","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","168","0.198622538643201","0.171096472459412","0.22614860482699"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","10","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","239","0.18518027351995","0.163418939754616","0.206941607285285"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","14","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","105","0.227406414901624","0.188152051340097","0.266660778463152"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","70","0.19399313155194","0.148638753739833","0.239347509364048"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","126","0.245034124517101","0.208656201941875","0.281412047092327"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","51","0.153016331295425","0.109915355279221","0.196117307311628"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","37","0.134425584423004","0.0937382366388355","0.175112932207172"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","149","0.170144267904897","0.144362483525308","0.195926052284486"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","29","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","157","0.178250954080695","0.15192672798811","0.204575180173281"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","80","0.241756056554669","0.191517269446259","0.29199484366308"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","56","0.15225103855577","0.104669355621534","0.199832721490007"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","57","0.249584116536136","0.194252464063235","0.304915769009037"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","93","0.215960554554616","0.175381145652001","0.25653996345723"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","44","0.161523482281104","0.116442705053844","0.206604259508365"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","6","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","13","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","63","0.188300807531367","0.144780606551284","0.231821008511451"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","18","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","75","0.207929182330328","0.163943235595783","0.251915129064874"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","16","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","11","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","25","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","41","0.254595724227766","0.189110227973689","0.320081220481842"
"3 on scale 1-7 ","2005","1-pers.-HH","(0) in school","2","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1a) inadequately completed","8","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(1b) general elementary school","62","0.16489294667314","0.127484101074803","0.202301792271478"
"3 on scale 1-7 ","2005","1-pers.-HH","(1c) basic vocational qualification","137","0.171221822005564","0.14629040257157","0.196153241439558"
"3 on scale 1-7 ","2005","1-pers.-HH","(2b) intermediate general qualification","12","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","(2a) intermediate vocational","112","0.157058741761437","0.129000429477117","0.185117054045757"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_gen) general maturity certificate","34","0.222818026891152","0.15413094660597","0.291505107176334"
"3 on scale 1-7 ","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","43","0.190907875246319","0.139668387364264","0.242147363128374"
"3 on scale 1-7 ","2005","1-pers.-HH","(3a) lower tertiary education","38","0.166702616290771","0.118639345925093","0.214765886656449"
"3 on scale 1-7 ","2005","1-pers.-HH","(3b) higher tertiary education","64","0.197232915047439","0.154236265271717","0.24022956482316"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(0) in school","1","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1a) inadequately completed","12","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1b) general elementary school","96","0.13993724736974","0.112155061460006","0.167719433279474"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(1c) basic vocational qualification","422","0.154040392581132","0.139881446049658","0.168199339112606"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2b) intermediate general qualification","13","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2a) intermediate vocational","279","0.17741073832164","0.157562264880363","0.197259211762916"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","22","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","88","0.186782381061362","0.151733623317739","0.221831138804986"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3a) lower tertiary education","132","0.19214129524591","0.162808089045031","0.221474501446789"
"3 on scale 1-7 ","2005","(Married) couple without C. ","(3b) higher tertiary education","192","0.179558249830343","0.155341771163735","0.203774728496952"
"3 on scale 1-7 ","2005","Single parent ","(0) in school","22","","",""
"3 on scale 1-7 ","2005","Single parent ","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2005","Single parent ","(1b) general elementary school","24","","",""
"3 on scale 1-7 ","2005","Single parent ","(1c) basic vocational qualification","44","0.156979023282033","0.110566830079125","0.20339121648494"
"3 on scale 1-7 ","2005","Single parent ","(2b) intermediate general qualification","5","","",""
"3 on scale 1-7 ","2005","Single parent ","(2a) intermediate vocational","45","0.182136775017395","0.135402381947686","0.228871168087103"
"3 on scale 1-7 ","2005","Single parent ","(2c_gen) general maturity certificate","13","","",""
"3 on scale 1-7 ","2005","Single parent ","(2c_voc) vocational maturity certificate","9","","",""
"3 on scale 1-7 ","2005","Single parent ","(3a) lower tertiary education","8","","",""
"3 on scale 1-7 ","2005","Single parent ","(3b) higher tertiary education","12","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(0) in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1b) general elementary school","35","0.157959153852197","0.10920991492456","0.206708392779834"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","149","0.201363309384349","0.173695414120942","0.229031204647757"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","10","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2a) intermediate vocational","215","0.178417701951022","0.156968956782847","0.199866447119197"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","14","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","74","0.19019677155401","0.153442962213442","0.226950580894577"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3a) lower tertiary education","52","0.152793354573807","0.111526290233497","0.194060418914117"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","(3b) higher tertiary education","123","0.24320279826934","0.206917141287085","0.279488455251596"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(0) in school","60","0.230969886934075","0.180511885144697","0.281427888723453"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1a) inadequately completed","9","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1b) general elementary school","42","0.151857082596807","0.109049741334285","0.194664423859328"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","147","0.184003098778793","0.157416680392774","0.210589517164811"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","32","0.200040509641633","0.140083079583493","0.259997939699772"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2a) intermediate vocational","132","0.173517402394825","0.147470357899591","0.199564446890058"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","49","0.144577768298098","0.103312277556351","0.185843259039845"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","36","0.183958694348975","0.132643938859403","0.235273449838546"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3a) lower tertiary education","44","0.176484428722855","0.127742437819365","0.225226419626344"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","(3b) higher tertiary education","97","0.198787696484069","0.159431048832508","0.23814434413563"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(0) in school","52","0.193278991422518","0.144908319842474","0.241649663002561"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1a) inadequately completed","8","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1b) general elementary school","30","0.247660158242962","0.176157995710494","0.31916232077543"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","54","0.190836343776637","0.147092597708368","0.234580089844906"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","23","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","61","0.138553155729604","0.101107911475984","0.175998399983224"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","19","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","13","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","24","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","44","0.265078049116317","0.198729546985125","0.33142655124751"
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","5","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","55","0.148776660280396","0.112901706074168","0.184651614486625"
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","145","0.16086660498481","0.136550346853091","0.185182863116528"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","9","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","109","0.186681638953282","0.156633822136344","0.216729455770219"
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","20","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","43","0.211637054337385","0.158382981577534","0.264891127097235"
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","40","0.157576063866947","0.110591784071298","0.204560343662596"
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","61","0.183493547106032","0.141668123251357","0.225318970960708"
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","2","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","17","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","97","0.16752006074129","0.137614291412402","0.197425830070178"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","434","0.167114023046436","0.152480865713528","0.181747180379345"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","22","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","264","0.177099639372557","0.157264826584315","0.1969344521608"
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","25","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","82","0.158617880072212","0.125764958557721","0.191470801586703"
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","137","0.196047076765686","0.166488945836065","0.225605207695307"
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","174","0.189028615327006","0.164325542653427","0.213731688000585"
"4 on scale 1-7","2005","Single parent ","(0) in school","17","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","2","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","23","","",""
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","43","0.211334036887075","0.159247754266399","0.263420319507751"
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","11","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","55","0.224304913652381","0.173796659251514","0.274813168053247"
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","16","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","12","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","7","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","13","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","1","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","44","0.204774396311494","0.150834281632555","0.258714510990434"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","170","0.229798205952911","0.200772225162214","0.258824186743607"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","15","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","262","0.22098695286804","0.197742835236205","0.244231070499876"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","16","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","94","0.215658587302546","0.177142072141078","0.254175102464013"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","59","0.243021726252204","0.193826730947287","0.292216721557122"
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","111","0.208196379360917","0.173855906094199","0.242536852627635"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","61","0.228299344396469","0.178046868865588","0.278551819927351"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","67","0.207480825517879","0.159112608121312","0.255849042914446"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","173","0.214243521077216","0.186092066110799","0.242394976043634"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","42","0.302894437435078","0.234022078404143","0.371766796466013"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","201","0.253513839942816","0.223592447982504","0.283435231903128"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","69","0.285877114567335","0.232859258725548","0.338894970409122"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","45","0.197342057068101","0.144631074366843","0.25005303976936"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","51","0.188503366648335","0.138497946957572","0.238508786339099"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","73","0.181663608666323","0.14364034036662","0.219686876966026"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","55","0.182620236594346","0.135292634658166","0.229947838530525"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","23","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","57","0.187817451989867","0.144340204350707","0.231294699629026"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","17","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","52","0.180340198943213","0.138668874388031","0.222011523498395"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","20","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","7","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","18","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","23","","",""
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","33","0.077165202428153","0.0502637999496237","0.104066604906682"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","85","0.0886362706342606","0.0698257895901249","0.107446751678396"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","7","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","64","0.103223310613218","0.0797614268246387","0.126685194401797"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","13","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","18","","",""
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","19","","",""
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","28","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(0) in school","","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","6","","",""
