"plh0206i02","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2006","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2006","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2006","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2006","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2006","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2006","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2006","Rural Area","East Germany","","","",""
"4 on scale 1-7","2006","Urban Area","West Germany","","","",""
"4 on scale 1-7","2006","Urban Area","East Germany","","","",""
"4 on scale 1-7","2006","Rural Area","West Germany","","","",""
"4 on scale 1-7","2006","Rural Area","East Germany","","","",""
"5 on scale 1-7","2006","Urban Area","West Germany","","","",""
"5 on scale 1-7","2006","Urban Area","East Germany","","","",""
"5 on scale 1-7","2006","Rural Area","West Germany","","","",""
"5 on scale 1-7","2006","Rural Area","East Germany","","","",""
"6 on scale 1-7","2006","Urban Area","West Germany","","","",""
"6 on scale 1-7","2006","Urban Area","East Germany","","","",""
"6 on scale 1-7","2006","Rural Area","West Germany","","","",""
"6 on scale 1-7","2006","Rural Area","East Germany","","","",""
"7 Strongly agree","2006","Urban Area","West Germany","","","",""
"7 Strongly agree","2006","Urban Area","East Germany","","","",""
"7 Strongly agree","2006","Rural Area","West Germany","","","",""
"7 Strongly agree","2006","Rural Area","East Germany","","","",""
"1 Strongly disagree","2007","Urban Area","West Germany","","","",""
"1 Strongly disagree","2007","Urban Area","East Germany","","","",""
"1 Strongly disagree","2007","Rural Area","West Germany","","","",""
"1 Strongly disagree","2007","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2007","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2007","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2007","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2007","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2007","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2007","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2007","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2007","Rural Area","East Germany","","","",""
"4 on scale 1-7","2007","Urban Area","West Germany","","","",""
"4 on scale 1-7","2007","Urban Area","East Germany","","","",""
"4 on scale 1-7","2007","Rural Area","West Germany","","","",""
"4 on scale 1-7","2007","Rural Area","East Germany","","","",""
"5 on scale 1-7","2007","Urban Area","West Germany","","","",""
"5 on scale 1-7","2007","Urban Area","East Germany","","","",""
"5 on scale 1-7","2007","Rural Area","West Germany","","","",""
"5 on scale 1-7","2007","Rural Area","East Germany","","","",""
"6 on scale 1-7","2007","Urban Area","West Germany","","","",""
"6 on scale 1-7","2007","Urban Area","East Germany","","","",""
"6 on scale 1-7","2007","Rural Area","West Germany","","","",""
"6 on scale 1-7","2007","Rural Area","East Germany","","","",""
"7 Strongly agree","2007","Urban Area","West Germany","","","",""
"7 Strongly agree","2007","Urban Area","East Germany","","","",""
"7 Strongly agree","2007","Rural Area","West Germany","","","",""
"7 Strongly agree","2007","Rural Area","East Germany","","","",""
"1 Strongly disagree","2008","Urban Area","West Germany","","","",""
"1 Strongly disagree","2008","Urban Area","East Germany","","","",""
"1 Strongly disagree","2008","Rural Area","West Germany","","","",""
"1 Strongly disagree","2008","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2008","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2008","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2008","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2008","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2008","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2008","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2008","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2008","Rural Area","East Germany","","","",""
"4 on scale 1-7","2008","Urban Area","West Germany","","","",""
"4 on scale 1-7","2008","Urban Area","East Germany","","","",""
"4 on scale 1-7","2008","Rural Area","West Germany","","","",""
"4 on scale 1-7","2008","Rural Area","East Germany","","","",""
"5 on scale 1-7","2008","Urban Area","West Germany","","","",""
"5 on scale 1-7","2008","Urban Area","East Germany","","","",""
"5 on scale 1-7","2008","Rural Area","West Germany","","","",""
"5 on scale 1-7","2008","Rural Area","East Germany","","","",""
"6 on scale 1-7","2008","Urban Area","West Germany","","","",""
"6 on scale 1-7","2008","Urban Area","East Germany","","","",""
"6 on scale 1-7","2008","Rural Area","West Germany","","","",""
"6 on scale 1-7","2008","Rural Area","East Germany","","","",""
"7 Strongly agree","2008","Urban Area","West Germany","","","",""
"7 Strongly agree","2008","Urban Area","East Germany","","","",""
"7 Strongly agree","2008","Rural Area","West Germany","","","",""
"7 Strongly agree","2008","Rural Area","East Germany","","","",""
"1 Strongly disagree","2009","Urban Area","West Germany","","","",""
"1 Strongly disagree","2009","Urban Area","East Germany","","","",""
"1 Strongly disagree","2009","Rural Area","West Germany","","","",""
"1 Strongly disagree","2009","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2009","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2009","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2009","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2009","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2009","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2009","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2009","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2009","Rural Area","East Germany","","","",""
"4 on scale 1-7","2009","Urban Area","West Germany","","","",""
"4 on scale 1-7","2009","Urban Area","East Germany","","","",""
"4 on scale 1-7","2009","Rural Area","West Germany","","","",""
"4 on scale 1-7","2009","Rural Area","East Germany","","","",""
"5 on scale 1-7","2009","Urban Area","West Germany","","","",""
"5 on scale 1-7","2009","Urban Area","East Germany","","","",""
"5 on scale 1-7","2009","Rural Area","West Germany","","","",""
"5 on scale 1-7","2009","Rural Area","East Germany","","","",""
"6 on scale 1-7","2009","Urban Area","West Germany","","","",""
"6 on scale 1-7","2009","Urban Area","East Germany","","","",""
"6 on scale 1-7","2009","Rural Area","West Germany","","","",""
"6 on scale 1-7","2009","Rural Area","East Germany","","","",""
"7 Strongly agree","2009","Urban Area","West Germany","","","",""
"7 Strongly agree","2009","Urban Area","East Germany","","","",""
"7 Strongly agree","2009","Rural Area","West Germany","","","",""
"7 Strongly agree","2009","Rural Area","East Germany","","","",""
"1 Strongly disagree","2010","Urban Area","West Germany","1764","0.186875280546863","0.179063727009238","0.194686834084488"
"1 Strongly disagree","2010","Urban Area","East Germany","275","0.214580279084379","0.19346433095149","0.235696227217268"
"1 Strongly disagree","2010","Rural Area","West Germany","542","0.16503412945264","0.151679329466541","0.178388929438739"
"1 Strongly disagree","2010","Rural Area","East Germany","406","0.161676282540879","0.147743183049983","0.175609382031774"
"2 on scale 1-7 ","2010","Urban Area","West Germany","2115","0.210902248253675","0.202727226622726","0.219077269884624"
"2 on scale 1-7 ","2010","Urban Area","East Germany","333","0.223395442972345","0.20197137660592","0.244819509338771"
"2 on scale 1-7 ","2010","Rural Area","West Germany","646","0.195134053213193","0.180876518026592","0.209391588399794"
"2 on scale 1-7 ","2010","Rural Area","East Germany","542","0.196622478278384","0.181580840531336","0.211664116025431"
"3 on scale 1-7 ","2010","Urban Area","West Germany","2019","0.201317874152064","0.193282408422007","0.209353339882121"
"3 on scale 1-7 ","2010","Urban Area","East Germany","310","0.185100868192657","0.165124297417922","0.205077438967393"
"3 on scale 1-7 ","2010","Rural Area","West Germany","571","0.217801924566075","0.202952645444721","0.232651203687429"
"3 on scale 1-7 ","2010","Rural Area","East Germany","513","0.193577589677702","0.178624617082882","0.208530562272521"
"4 on scale 1-7","2010","Urban Area","West Germany","1691","0.177108889198427","0.169458663150352","0.184759115246503"
"4 on scale 1-7","2010","Urban Area","East Germany","278","0.193506466768201","0.173186969011472","0.213825964524931"
"4 on scale 1-7","2010","Rural Area","West Germany","540","0.178399475060243","0.164626007743293","0.192172942377193"
"4 on scale 1-7","2010","Rural Area","East Germany","538","0.189166235431077","0.174344248451919","0.203988222410234"
"5 on scale 1-7","2010","Urban Area","West Germany","1023","0.118323736147576","0.111851215948385","0.124796256346767"
"5 on scale 1-7","2010","Urban Area","East Germany","125","0.0795339168077398","0.0656169412839973","0.0934508923314824"
"5 on scale 1-7","2010","Rural Area","West Germany","356","0.130778474609841","0.118648789886087","0.142908159333596"
"5 on scale 1-7","2010","Rural Area","East Germany","357","0.125182453741862","0.112658277315199","0.137706630168525"
"6 on scale 1-7","2010","Urban Area","West Germany","461","0.0475377763757672","0.0432736878312405","0.0518018649202939"
"6 on scale 1-7","2010","Urban Area","East Germany","68","0.0498261197446666","0.0386344506611489","0.0610177888281843"
"6 on scale 1-7","2010","Rural Area","West Germany","162","0.0571807113674269","0.0488274677184053","0.0655339550164486"
"6 on scale 1-7","2010","Rural Area","East Germany","153","0.0579579447119771","0.0491147265733631","0.0668011628505911"
"7 Strongly agree","2010","Urban Area","West Germany","493","0.0579341953256279","0.0532526308136132","0.0626157598376426"
"7 Strongly agree","2010","Urban Area","East Germany","63","0.0540569064300104","0.0424257503845945","0.0656880624754264"
"7 Strongly agree","2010","Rural Area","West Germany","151","0.0556712317305812","0.0474223862570703","0.0639200772040921"
"7 Strongly agree","2010","Rural Area","East Germany","173","0.0758170156181199","0.0657990155332046","0.0858350157030351"
"1 Strongly disagree","2011","Urban Area","West Germany","","","",""
"1 Strongly disagree","2011","Urban Area","East Germany","","","",""
"1 Strongly disagree","2011","Rural Area","West Germany","","","",""
"1 Strongly disagree","2011","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2011","Rural Area","East Germany","","","",""
"4 on scale 1-7","2011","Urban Area","West Germany","","","",""
"4 on scale 1-7","2011","Urban Area","East Germany","","","",""
"4 on scale 1-7","2011","Rural Area","West Germany","","","",""
"4 on scale 1-7","2011","Rural Area","East Germany","","","",""
"5 on scale 1-7","2011","Urban Area","West Germany","","","",""
"5 on scale 1-7","2011","Urban Area","East Germany","","","",""
"5 on scale 1-7","2011","Rural Area","West Germany","","","",""
"5 on scale 1-7","2011","Rural Area","East Germany","","","",""
"6 on scale 1-7","2011","Urban Area","West Germany","","","",""
"6 on scale 1-7","2011","Urban Area","East Germany","","","",""
"6 on scale 1-7","2011","Rural Area","West Germany","","","",""
"6 on scale 1-7","2011","Rural Area","East Germany","","","",""
"7 Strongly agree","2011","Urban Area","West Germany","","","",""
"7 Strongly agree","2011","Urban Area","East Germany","","","",""
"7 Strongly agree","2011","Rural Area","West Germany","","","",""
"7 Strongly agree","2011","Rural Area","East Germany","","","",""
"1 Strongly disagree","2012","Urban Area","West Germany","","","",""
"1 Strongly disagree","2012","Urban Area","East Germany","","","",""
"1 Strongly disagree","2012","Rural Area","West Germany","","","",""
"1 Strongly disagree","2012","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2012","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2012","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2012","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2012","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2012","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2012","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2012","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2012","Rural Area","East Germany","","","",""
"4 on scale 1-7","2012","Urban Area","West Germany","","","",""
"4 on scale 1-7","2012","Urban Area","East Germany","","","",""
"4 on scale 1-7","2012","Rural Area","West Germany","","","",""
"4 on scale 1-7","2012","Rural Area","East Germany","","","",""
"5 on scale 1-7","2012","Urban Area","West Germany","","","",""
"5 on scale 1-7","2012","Urban Area","East Germany","","","",""
"5 on scale 1-7","2012","Rural Area","West Germany","","","",""
"5 on scale 1-7","2012","Rural Area","East Germany","","","",""
"6 on scale 1-7","2012","Urban Area","West Germany","","","",""
"6 on scale 1-7","2012","Urban Area","East Germany","","","",""
"6 on scale 1-7","2012","Rural Area","West Germany","","","",""
"6 on scale 1-7","2012","Rural Area","East Germany","","","",""
"7 Strongly agree","2012","Urban Area","West Germany","","","",""
"7 Strongly agree","2012","Urban Area","East Germany","","","",""
"7 Strongly agree","2012","Rural Area","West Germany","","","",""
"7 Strongly agree","2012","Rural Area","East Germany","","","",""
"1 Strongly disagree","2013","Urban Area","West Germany","","","",""
"1 Strongly disagree","2013","Urban Area","East Germany","","","",""
"1 Strongly disagree","2013","Rural Area","West Germany","","","",""
"1 Strongly disagree","2013","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2013","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2013","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2013","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2013","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2013","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2013","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2013","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2013","Rural Area","East Germany","","","",""
"4 on scale 1-7","2013","Urban Area","West Germany","","","",""
"4 on scale 1-7","2013","Urban Area","East Germany","","","",""
"4 on scale 1-7","2013","Rural Area","West Germany","","","",""
"4 on scale 1-7","2013","Rural Area","East Germany","","","",""
"5 on scale 1-7","2013","Urban Area","West Germany","","","",""
"5 on scale 1-7","2013","Urban Area","East Germany","","","",""
"5 on scale 1-7","2013","Rural Area","West Germany","","","",""
"5 on scale 1-7","2013","Rural Area","East Germany","","","",""
"6 on scale 1-7","2013","Urban Area","West Germany","","","",""
"6 on scale 1-7","2013","Urban Area","East Germany","","","",""
"6 on scale 1-7","2013","Rural Area","West Germany","","","",""
"6 on scale 1-7","2013","Rural Area","East Germany","","","",""
"7 Strongly agree","2013","Urban Area","West Germany","","","",""
"7 Strongly agree","2013","Urban Area","East Germany","","","",""
"7 Strongly agree","2013","Rural Area","West Germany","","","",""
"7 Strongly agree","2013","Rural Area","East Germany","","","",""
"1 Strongly disagree","2014","Urban Area","West Germany","","","",""
"1 Strongly disagree","2014","Urban Area","East Germany","","","",""
"1 Strongly disagree","2014","Rural Area","West Germany","","","",""
"1 Strongly disagree","2014","Rural Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"2 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Urban Area","East Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","West Germany","","","",""
"3 on scale 1-7 ","2014","Rural Area","East Germany","","","",""
"4 on scale 1-7","2014","Urban Area","West Germany","","","",""
"4 on scale 1-7","2014","Urban Area","East Germany","","","",""
"4 on scale 1-7","2014","Rural Area","West Germany","","","",""
"4 on scale 1-7","2014","Rural Area","East Germany","","","",""
"5 on scale 1-7","2014","Urban Area","West Germany","","","",""
"5 on scale 1-7","2014","Urban Area","East Germany","","","",""
"5 on scale 1-7","2014","Rural Area","West Germany","","","",""
"5 on scale 1-7","2014","Rural Area","East Germany","","","",""
"6 on scale 1-7","2014","Urban Area","West Germany","","","",""
"6 on scale 1-7","2014","Urban Area","East Germany","","","",""
"6 on scale 1-7","2014","Rural Area","West Germany","","","",""
"6 on scale 1-7","2014","Rural Area","East Germany","","","",""
"7 Strongly agree","2014","Urban Area","West Germany","","","",""
"7 Strongly agree","2014","Urban Area","East Germany","","","",""
"7 Strongly agree","2014","Rural Area","West Germany","","","",""
"7 Strongly agree","2014","Rural Area","East Germany","","","",""
"1 Strongly disagree","2015","Urban Area","West Germany","4550","0.264736220592823","0.257804903803045","0.271667537382602"
"1 Strongly disagree","2015","Urban Area","East Germany","502","0.2216186327643","0.203492945054536","0.239744320474065"
"1 Strongly disagree","2015","Rural Area","West Germany","1615","0.251149229608896","0.239894841229455","0.262403617988336"
"1 Strongly disagree","2015","Rural Area","East Germany","805","0.231151713179846","0.217010547309527","0.245292879050165"
"2 on scale 1-7 ","2015","Urban Area","West Germany","4122","0.267627205563051","0.260671860011699","0.274582551114403"
"2 on scale 1-7 ","2015","Urban Area","East Germany","549","0.279449949133721","0.259866948591025","0.299032949676416"
"2 on scale 1-7 ","2015","Rural Area","West Germany","1364","0.245243313719841","0.234078270592519","0.256408356847164"
"2 on scale 1-7 ","2015","Rural Area","East Germany","829","0.240918250776013","0.226573419048416","0.25526308250361"
"3 on scale 1-7 ","2015","Urban Area","West Germany","2486","0.163643957693342","0.157831857846279","0.169456057540405"
"3 on scale 1-7 ","2015","Urban Area","East Germany","347","0.195505041223163","0.178197483622704","0.212812598823622"
"3 on scale 1-7 ","2015","Rural Area","West Germany","991","0.184108220994688","0.174050230938138","0.194166211051238"
"3 on scale 1-7 ","2015","Rural Area","East Germany","577","0.176531651642611","0.163742224850538","0.189321078434685"
"4 on scale 1-7","2015","Urban Area","West Germany","1991","0.142525860431705","0.137033679559683","0.148018041303727"
"4 on scale 1-7","2015","Urban Area","East Germany","276","0.122837075900924","0.108511898462174","0.137162253339674"
"4 on scale 1-7","2015","Rural Area","West Germany","820","0.150231936719688","0.140959589886078","0.159504283553299"
"4 on scale 1-7","2015","Rural Area","East Germany","548","0.148207223711261","0.136288822668181","0.160125624754341"
"5 on scale 1-7","2015","Urban Area","West Germany","1171","0.0813381498434416","0.0770436512436641","0.0856326484432192"
"5 on scale 1-7","2015","Urban Area","East Germany","197","0.0989460586596051","0.0859152974300607","0.11197681988915"
"5 on scale 1-7","2015","Rural Area","West Germany","453","0.0835645641118552","0.0763829784425556","0.0907461497811548"
"5 on scale 1-7","2015","Rural Area","East Germany","319","0.102685513007732","0.0925032746120123","0.112867751403451"
"6 on scale 1-7","2015","Urban Area","West Germany","630","0.0445637967148503","0.0413220474656609","0.0478055459640398"
"6 on scale 1-7","2015","Urban Area","East Germany","68","0.043418857256621","0.0345248957784694","0.0523128187347725"
"6 on scale 1-7","2015","Rural Area","West Germany","243","0.0458711045880169","0.0404419593991152","0.0513002497769186"
"6 on scale 1-7","2015","Rural Area","East Germany","172","0.0473147747756167","0.0401929803038523","0.0544365692473811"
"7 Strongly agree","2015","Urban Area","West Germany","614","0.0355648091607868","0.032655202745176","0.0384744155763977"
"7 Strongly agree","2015","Urban Area","East Germany","78","0.0382243850616663","0.0298567587582245","0.0465920113651082"
"7 Strongly agree","2015","Rural Area","West Germany","218","0.039831630257014","0.0347565131127457","0.0449067474012822"
"7 Strongly agree","2015","Rural Area","East Germany","164","0.0531908729069205","0.0456631069299165","0.0607186388839245"
"1 Strongly disagree","2016","Urban Area","West Germany","1938","0.543982159883161","0.52513256809579","0.562831751670533"
"1 Strongly disagree","2016","Urban Area","East Germany","200","0.606800051176014","0.550774492492828","0.6628256098592"
"1 Strongly disagree","2016","Rural Area","West Germany","641","0.59465953668874","0.562584215776979","0.6267348576005"
"1 Strongly disagree","2016","Rural Area","East Germany","289","0.696713354447564","0.652959242452745","0.740467466442382"
"2 on scale 1-7 ","2016","Urban Area","West Germany","239","0.124442862524488","0.111950460648602","0.136935264400375"
"2 on scale 1-7 ","2016","Urban Area","East Germany","29","","",""
"2 on scale 1-7 ","2016","Rural Area","West Germany","68","0.150325180391698","0.126976137813357","0.173674222970039"
"2 on scale 1-7 ","2016","Rural Area","East Germany","43","0.103254687602565","0.0742909496996938","0.132218425505436"
"3 on scale 1-7 ","2016","Urban Area","West Germany","119","0.101859356363902","0.0904123653191358","0.113306347408669"
"3 on scale 1-7 ","2016","Urban Area","East Germany","22","","",""
"3 on scale 1-7 ","2016","Rural Area","West Germany","47","0.0626909894006024","0.0468540667959125","0.0785279120052922"
"3 on scale 1-7 ","2016","Rural Area","East Germany","20","","",""
"4 on scale 1-7","2016","Urban Area","West Germany","130","0.0786144309556884","0.0684287388339344","0.0888001230774423"
"4 on scale 1-7","2016","Urban Area","East Germany","12","","",""
"4 on scale 1-7","2016","Rural Area","West Germany","39","0.0406655388404924","0.0277615159528302","0.0535695617281546"
"4 on scale 1-7","2016","Rural Area","East Germany","19","","",""
"5 on scale 1-7","2016","Urban Area","West Germany","86","0.0702628430345451","0.0605898325721311","0.0799358534969591"
"5 on scale 1-7","2016","Urban Area","East Germany","8","","",""
"5 on scale 1-7","2016","Rural Area","West Germany","32","0.0627479416502539","0.0469043084370323","0.0785915748634755"
"5 on scale 1-7","2016","Rural Area","East Germany","17","","",""
"6 on scale 1-7","2016","Urban Area","West Germany","53","0.0347998091206693","0.0278637013131701","0.0417359169281685"
"6 on scale 1-7","2016","Urban Area","East Germany","6","","",""
"6 on scale 1-7","2016","Rural Area","West Germany","20","","",""
"6 on scale 1-7","2016","Rural Area","East Germany","13","","",""
"7 Strongly agree","2016","Urban Area","West Germany","117","0.0460385381175452","0.0381072289023545","0.0539698473327359"
"7 Strongly agree","2016","Urban Area","East Germany","15","","",""
"7 Strongly agree","2016","Rural Area","West Germany","53","0.0608076720645511","0.0451947823088351","0.0764205618202671"
"7 Strongly agree","2016","Rural Area","East Germany","23","","",""
"1 Strongly disagree","2017","Urban Area","West Germany","1403","0.697450071924835","0.676886804512008","0.718013339337662"
"1 Strongly disagree","2017","Urban Area","East Germany","88","0.569105109219575","0.484305401031523","0.653904817407628"
"1 Strongly disagree","2017","Rural Area","West Germany","506","0.799399598435834","0.768154544887155","0.830644651984512"
"1 Strongly disagree","2017","Rural Area","East Germany","99","0.839552316892357","0.776702639828145","0.90240199395657"
"2 on scale 1-7 ","2017","Urban Area","West Germany","218","0.133866726434473","0.118623892517114","0.149109560351831"
"2 on scale 1-7 ","2017","Urban Area","East Germany","6","","",""
"2 on scale 1-7 ","2017","Rural Area","West Germany","44","0.0756727611678873","0.0550372097944527","0.0963083125413219"
"2 on scale 1-7 ","2017","Rural Area","East Germany","13","","",""
"3 on scale 1-7 ","2017","Urban Area","West Germany","86","0.040240042214548","0.0314427794962538","0.0490373049328423"
"3 on scale 1-7 ","2017","Urban Area","East Germany","10","","",""
"3 on scale 1-7 ","2017","Rural Area","West Germany","19","","",""
"3 on scale 1-7 ","2017","Rural Area","East Germany","2","","",""
"4 on scale 1-7","2017","Urban Area","West Germany","75","0.0423552082088662","0.0333396489856627","0.0513707674320697"
"4 on scale 1-7","2017","Urban Area","East Germany","5","","",""
"4 on scale 1-7","2017","Rural Area","West Germany","23","","",""
"4 on scale 1-7","2017","Rural Area","East Germany","6","","",""
"5 on scale 1-7","2017","Urban Area","West Germany","47","0.0316880139389082","0.0238466393915309","0.0395293884862854"
"5 on scale 1-7","2017","Urban Area","East Germany","9","","",""
"5 on scale 1-7","2017","Rural Area","West Germany","14","","",""
"5 on scale 1-7","2017","Rural Area","East Germany","3","","",""
"6 on scale 1-7","2017","Urban Area","West Germany","22","","",""
"6 on scale 1-7","2017","Urban Area","East Germany","3","","",""
"6 on scale 1-7","2017","Rural Area","West Germany","5","","",""
"6 on scale 1-7","2017","Rural Area","East Germany","","","",""
"7 Strongly agree","2017","Urban Area","West Germany","66","0.0379538529377314","0.0293999774923403","0.0465077283831226"
"7 Strongly agree","2017","Urban Area","East Germany","10","","",""
"7 Strongly agree","2017","Rural Area","West Germany","20","","",""
"7 Strongly agree","2017","Rural Area","East Germany","8","","",""
"1 Strongly disagree","2018","Urban Area","West Germany","161","0.641726270556071","0.58156242754361","0.701890113568531"
"1 Strongly disagree","2018","Urban Area","East Germany","13","","",""
"1 Strongly disagree","2018","Rural Area","West Germany","86","0.791923475068567","0.718989856422074","0.864857093715061"
"1 Strongly disagree","2018","Rural Area","East Germany","23","","",""
"2 on scale 1-7 ","2018","Urban Area","West Germany","25","","",""
"2 on scale 1-7 ","2018","Urban Area","East Germany","1","","",""
