"plh0206i02","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","(2b) intermediate general qualification","75","0.109486239020971","0.0840085360186367","0.134963942023306"
"5 on scale 1-7","2005","(2a) intermediate vocational","556","0.110730670368999","0.101844166058105","0.119617174679894"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","105","0.151121210538313","0.126255293330094","0.175987127746532"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","179","0.10412959887706","0.0887294276136805","0.119529770140439"
"5 on scale 1-7","2005","(3a) lower tertiary education","194","0.117499219347222","0.10195229350327","0.133046145191173"
"5 on scale 1-7","2005","(3b) higher tertiary education","257","0.102388889820521","0.0905384087447149","0.114239370896327"
"6 on scale 1-7","2005","(0) in school","39","0.0675482698906319","0.0482843533659946","0.0868121864152692"
"6 on scale 1-7","2005","(1a) inadequately completed","6","","",""
"6 on scale 1-7","2005","(1b) general elementary school","115","0.0532246440740245","0.0429981978944771","0.0634510902535719"
"6 on scale 1-7","2005","(1c) basic vocational qualification","341","0.0621994895792194","0.0559296084664303","0.0684693706920085"
"6 on scale 1-7","2005","(2b) intermediate general qualification","50","0.0788490958213205","0.056859161380823","0.100839030261818"
"6 on scale 1-7","2005","(2a) intermediate vocational","296","0.0640603839487104","0.0571261415660855","0.0709946263313352"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","40","0.0486767832046368","0.0337370131426639","0.0636165532666097"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","75","0.0377430843163934","0.0281340427288341","0.0473521259039528"
"6 on scale 1-7","2005","(3a) lower tertiary education","76","0.0464660649753313","0.0363034490687208","0.0566286808819418"
"6 on scale 1-7","2005","(3b) higher tertiary education","106","0.0425859659185407","0.0346928478347159","0.0504790840023656"
"7 Strongly agree","2005","(0) in school","49","0.0906162391820889","0.0685818555059315","0.112650622858246"
"7 Strongly agree","2005","(1a) inadequately completed","16","","",""
"7 Strongly agree","2005","(1b) general elementary school","147","0.0978452911177511","0.0843103816047324","0.11138020063077"
"7 Strongly agree","2005","(1c) basic vocational qualification","398","0.0690578557508829","0.0624755423911874","0.0756401691105784"
"7 Strongly agree","2005","(2b) intermediate general qualification","34","0.0794876377499663","0.0574164963846024","0.10155877911533"
"7 Strongly agree","2005","(2a) intermediate vocational","286","0.0612299584847251","0.0544403938401331","0.0680195231293171"
"7 Strongly agree","2005","(2c_gen) general maturity certificate","26","","",""
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","61","0.0447243392429193","0.0343023125376638","0.0551463659481749"
"7 Strongly agree","2005","(3a) lower tertiary education","43","0.023490023003103","0.0161777979281973","0.0308022480780086"
"7 Strongly agree","2005","(3b) higher tertiary education","66","0.0249237035386","0.0188298636072501","0.0310175434699499"
"1 Strongly disagree","2006","(0) in school","","","",""
"1 Strongly disagree","2006","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","(0) in school","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","(0) in school","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","(0) in school","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2006","(0) in school","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2006","(0) in school","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"7 Strongly agree","2006","(0) in school","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","","","",""
"7 Strongly agree","2006","(1b) general elementary school","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2007","(0) in school","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2007","(0) in school","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2007","(0) in school","","","",""
"3 on scale 1-7 ","2007","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2007","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2007","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2007","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2007","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2007","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2007","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2007","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2007","(0) in school","","","",""
"4 on scale 1-7","2007","(1a) inadequately completed","","","",""
"4 on scale 1-7","2007","(1b) general elementary school","","","",""
"4 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2007","(0) in school","","","",""
"5 on scale 1-7","2007","(1a) inadequately completed","","","",""
"5 on scale 1-7","2007","(1b) general elementary school","","","",""
"5 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2007","(0) in school","","","",""
"6 on scale 1-7","2007","(1a) inadequately completed","","","",""
"6 on scale 1-7","2007","(1b) general elementary school","","","",""
"6 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"7 Strongly agree","2007","(0) in school","","","",""
"7 Strongly agree","2007","(1a) inadequately completed","","","",""
"7 Strongly agree","2007","(1b) general elementary school","","","",""
"7 Strongly agree","2007","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2007","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2007","(2a) intermediate vocational","","","",""
"7 Strongly agree","2007","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2007","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2007","(3a) lower tertiary education","","","",""
"7 Strongly agree","2007","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2008","(0) in school","","","",""
"1 Strongly disagree","2008","(1a) inadequately completed","","","",""
"1 Strongly disagree","2008","(1b) general elementary school","","","",""
"1 Strongly disagree","2008","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2008","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2008","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2008","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2008","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2008","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2008","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2008","(0) in school","","","",""
"2 on scale 1-7 ","2008","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2008","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2008","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2008","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2008","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2008","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2008","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2008","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2008","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2008","(0) in school","","","",""
"3 on scale 1-7 ","2008","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2008","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2008","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2008","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2008","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2008","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2008","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2008","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2008","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2008","(0) in school","","","",""
"4 on scale 1-7","2008","(1a) inadequately completed","","","",""
"4 on scale 1-7","2008","(1b) general elementary school","","","",""
"4 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2008","(0) in school","","","",""
"5 on scale 1-7","2008","(1a) inadequately completed","","","",""
"5 on scale 1-7","2008","(1b) general elementary school","","","",""
"5 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2008","(0) in school","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","(0) in school","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","(1b) general elementary school","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","(0) in school","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","(0) in school","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","(0) in school","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2009","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2009","(0) in school","","","",""
"4 on scale 1-7","2009","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","","","",""
"4 on scale 1-7","2009","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2009","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2009","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2009","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2009","(0) in school","","","",""
"5 on scale 1-7","2009","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","","","",""
"5 on scale 1-7","2009","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2009","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2009","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2009","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2009","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2009","(0) in school","","","",""
"6 on scale 1-7","2009","(1a) inadequately completed","","","",""
"6 on scale 1-7","2009","(1b) general elementary school","","","",""
"6 on scale 1-7","2009","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2009","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2009","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2009","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2009","(3b) higher tertiary education","","","",""
"7 Strongly agree","2009","(0) in school","","","",""
"7 Strongly agree","2009","(1a) inadequately completed","","","",""
"7 Strongly agree","2009","(1b) general elementary school","","","",""
"7 Strongly agree","2009","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2009","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2009","(2a) intermediate vocational","","","",""
"7 Strongly agree","2009","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2009","(3a) lower tertiary education","","","",""
"7 Strongly agree","2009","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2010","(0) in school","31","0.0978419285535648","0.0624038610811954","0.133279996025934"
"1 Strongly disagree","2010","(1a) inadequately completed","34","0.201188671546474","0.135482836144568","0.266894506948381"
"1 Strongly disagree","2010","(1b) general elementary school","274","0.223038491966721","0.199952075083152","0.24612490885029"
"1 Strongly disagree","2010","(1c) basic vocational qualification","871","0.195025296031284","0.183268416343257","0.206782175719311"
"1 Strongly disagree","2010","(2b) intermediate general qualification","64","0.128054554243243","0.0954709156806231","0.160638192805862"
"1 Strongly disagree","2010","(2a) intermediate vocational","705","0.177065322498294","0.165340841005831","0.188789803990757"
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","90","0.124874686666827","0.0994807562297053","0.150268617103948"
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","202","0.177074643674204","0.156013748625964","0.198135538722444"
"1 Strongly disagree","2010","(3a) lower tertiary education","240","0.156346319947669","0.1379792847187","0.174713355176638"
"1 Strongly disagree","2010","(3b) higher tertiary education","413","0.180359763218184","0.164748013011634","0.195971513424734"
"2 on scale 1-7 ","2010","(0) in school","57","0.244982288052365","0.193682907365292","0.296281668739438"
"2 on scale 1-7 ","2010","(1a) inadequately completed","33","0.195859169653616","0.130813545736789","0.260904793570442"
"2 on scale 1-7 ","2010","(1b) general elementary school","245","0.184787058961171","0.163262305734453","0.206311812187888"
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","815","0.185493305945529","0.173959651535719","0.197026960355338"
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","70","0.143954960060457","0.109724003704799","0.178185916416114"
"2 on scale 1-7 ","2010","(2a) intermediate vocational","810","0.197040687571916","0.184823564942414","0.209257810201419"
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","172","0.236992106964874","0.204326626304229","0.269657587625518"
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","315","0.232582562669687","0.209273606737412","0.255891518601963"
"2 on scale 1-7 ","2010","(3a) lower tertiary education","397","0.253243711880668","0.231251348432743","0.275236075328592"
"2 on scale 1-7 ","2010","(3b) higher tertiary education","628","0.261321742532177","0.243482124094018","0.279161360970336"
"3 on scale 1-7 ","2010","(0) in school","71","0.243263977238568","0.192086683753229","0.294441270723907"
"3 on scale 1-7 ","2010","(1a) inadequately completed","23","","",""
"3 on scale 1-7 ","2010","(1b) general elementary school","228","0.165279460625859","0.144680426111034","0.185878495140684"
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","813","0.195402426084164","0.183636941485837","0.207167910682491"
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","84","0.209909669071098","0.170198561142674","0.249620776999523"
