"plh0206i02","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","66 and older","(1c) basic vocational qualification","310","0.171552554715288","0.153746709494875","0.189358399935701"
"2 on scale 1-7 ","2005","66 and older","(2b) intermediate general qualification","7","","",""
"2 on scale 1-7 ","2005","66 and older","(2a) intermediate vocational","95","0.240650607669261","0.198914698923255","0.282386516415267"
"2 on scale 1-7 ","2005","66 and older","(2c_gen) general maturity certificate","8","","",""
"2 on scale 1-7 ","2005","66 and older","(2c_voc) vocational maturity certificate","31","0.23768925918054","0.169341267984936","0.306037250376143"
"2 on scale 1-7 ","2005","66 and older","(3a) lower tertiary education","57","0.214246947929882","0.167346738066229","0.261147157793535"
"2 on scale 1-7 ","2005","66 and older","(3b) higher tertiary education","92","0.225458701003522","0.182993575585778","0.267923826421266"
"3 on scale 1-7 ","2005","16-34 y.","(0) in school","140","0.222812921642063","0.190871277606086","0.25475456567804"
"3 on scale 1-7 ","2005","16-34 y.","(1a) inadequately completed","12","","",""
"3 on scale 1-7 ","2005","16-34 y.","(1b) general elementary school","79","0.181863682945897","0.144841170300093","0.218886195591701"
"3 on scale 1-7 ","2005","16-34 y.","(1c) basic vocational qualification","119","0.207562207427628","0.175298781938799","0.239825632916457"
"3 on scale 1-7 ","2005","16-34 y.","(2b) intermediate general qualification","79","0.193083508910486","0.156285540408324","0.229881477412648"
"3 on scale 1-7 ","2005","16-34 y.","(2a) intermediate vocational","212","0.178831198020779","0.156634763846035","0.201027632195523"
"3 on scale 1-7 ","2005","16-34 y.","(2c_gen) general maturity certificate","134","0.204741582219841","0.173910248706987","0.235572915732694"
"3 on scale 1-7 ","2005","16-34 y.","(2c_voc) vocational maturity certificate","100","0.19721339882735","0.162441183117867","0.231985614536832"
"3 on scale 1-7 ","2005","16-34 y.","(3a) lower tertiary education","47","0.231132227843154","0.172414184214997","0.289850271471311"
"3 on scale 1-7 ","2005","16-34 y.","(3b) higher tertiary education","57","0.153626621412465","0.114302315397428","0.192950927427503"
"3 on scale 1-7 ","2005","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2005","35-65 y.","(1a) inadequately completed","28","","",""
"3 on scale 1-7 ","2005","35-65 y.","(1b) general elementary school","111","0.146684798041348","0.121002633633148","0.172366962449548"
"3 on scale 1-7 ","2005","35-65 y.","(1c) basic vocational qualification","569","0.166762743851803","0.154179211473206","0.179346276230401"
"3 on scale 1-7 ","2005","35-65 y.","(2b) intermediate general qualification","15","","",""
"3 on scale 1-7 ","2005","35-65 y.","(2a) intermediate vocational","586","0.174633109162102","0.161564529167695","0.187701689156509"
"3 on scale 1-7 ","2005","35-65 y.","(2c_gen) general maturity certificate","23","","",""
"3 on scale 1-7 ","2005","35-65 y.","(2c_voc) vocational maturity certificate","142","0.192829858886772","0.1664470400766","0.219212677696945"
"3 on scale 1-7 ","2005","35-65 y.","(3a) lower tertiary education","205","0.172148776178578","0.15038685207373","0.193910700283427"
"3 on scale 1-7 ","2005","35-65 y.","(3b) higher tertiary education","414","0.219230963844892","0.200218255816088","0.238243671873695"
"3 on scale 1-7 ","2005","66 and older","(0) in school","","","",""
"3 on scale 1-7 ","2005","66 and older","(1a) inadequately completed","10","","",""
"3 on scale 1-7 ","2005","66 and older","(1b) general elementary school","107","0.153252946148317","0.126661938450949","0.179843953845685"
"3 on scale 1-7 ","2005","66 and older","(1c) basic vocational qualification","290","0.161225208442749","0.14385637398674","0.178594042898757"
"3 on scale 1-7 ","2005","66 and older","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2005","66 and older","(2a) intermediate vocational","68","0.154922289230399","0.119595770284227","0.190248808176571"
"3 on scale 1-7 ","2005","66 and older","(2c_gen) general maturity certificate","1","","",""
"3 on scale 1-7 ","2005","66 and older","(2c_voc) vocational maturity certificate","26","","",""
"3 on scale 1-7 ","2005","66 and older","(3a) lower tertiary education","56","0.164347402069803","0.121986155533082","0.206708648606524"
"3 on scale 1-7 ","2005","66 and older","(3b) higher tertiary education","72","0.187340064445192","0.147689773500005","0.22699035539038"
"4 on scale 1-7","2005","16-34 y.","(0) in school","139","0.195266315863622","0.164838971516132","0.225693660211113"
"4 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","16-34 y.","(1b) general elementary school","82","0.206537788597475","0.167683143264357","0.245392433930592"
"4 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","124","0.225837867873377","0.192574356682595","0.259101379064159"
"4 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","91","0.196321829668441","0.159291094099413","0.23335256523747"
"4 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","258","0.255074416905371","0.229825936571806","0.280322897238937"
"4 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","145","0.206037281954375","0.175133750889002","0.236940813019748"
"4 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","107","0.201736199617513","0.166666727093643","0.236805672141382"
"4 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","43","0.169257205572187","0.117026923578034","0.221487487566339"
"4 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","69","0.192871759847238","0.149843634721691","0.235899884972784"
"4 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"4 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","20","","",""
"4 on scale 1-7","2005","35-65 y.","(1b) general elementary school","136","0.181426103055843","0.153451549862163","0.209400656249523"
"4 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","647","0.183109647756643","0.170053765889707","0.196165529623579"
"4 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","18","","",""
"4 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","654","0.199821380497612","0.186057020119562","0.213585740875662"
"4 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","22","","",""
"4 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","151","0.189908696306449","0.163679141441967","0.216138251170932"
"4 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","223","0.183547569352272","0.161231950455609","0.205863188248935"
"4 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","344","0.197131263381614","0.178848923959556","0.215413602803672"
"4 on scale 1-7","2005","66 and older","(0) in school","","","",""
"4 on scale 1-7","2005","66 and older","(1a) inadequately completed","12","","",""
"4 on scale 1-7","2005","66 and older","(1b) general elementary school","105","0.140089743243411","0.114469498935932","0.16570998755089"
"4 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","279","0.161269247908358","0.14389849746206","0.178639998354657"
"4 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","10","","",""
"4 on scale 1-7","2005","66 and older","(2a) intermediate vocational","57","0.117196489065823","0.0857924944296971","0.14860048370195"
"4 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","3","","",""
"4 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","30","0.179433013814243","0.117821319400366","0.241044708228121"
"4 on scale 1-7","2005","66 and older","(3a) lower tertiary education","52","0.201017585428131","0.155207609645732","0.246827561210531"
"4 on scale 1-7","2005","66 and older","(3b) higher tertiary education","47","0.136440873964155","0.101559393728159","0.171322354200151"
"5 on scale 1-7","2005","16-34 y.","(0) in school","79","0.118301505217843","0.0935113367542223","0.143091673681463"
"5 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","6","","",""
"5 on scale 1-7","2005","16-34 y.","(1b) general elementary school","60","0.140375166629585","0.107034085177076","0.173716248082094"
"5 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","76","0.124394246040995","0.0981394774376509","0.15064901464434"
"5 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","64","0.127686266444867","0.0965730145182579","0.158799518371475"
"5 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","177","0.147539015830583","0.126997331817005","0.16808069984416"
"5 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","89","0.151700110626119","0.124290504289487","0.179109716962751"
"5 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","61","0.10540589186237","0.0785704000550313","0.132241383669709"
"5 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","30","0.183300544218044","0.129408022405123","0.237193066030966"
"5 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","42","0.127203862978142","0.0908665016235382","0.163541224332746"
"5 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"5 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","10","","",""
"5 on scale 1-7","2005","35-65 y.","(1b) general elementary school","85","0.115804146146139","0.092575675428855","0.139032616863423"
"5 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","371","0.116088230488529","0.105274705982706","0.126901754994353"
"5 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","9","","",""
"5 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","347","0.102743880702272","0.0922924009662478","0.113195360438295"
"5 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","16","","",""
"5 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","111","0.122972499908444","0.101010994041065","0.144934005775822"
"5 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","135","0.117602913401471","0.0990329842370567","0.136172842565886"
"5 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","192","0.108224169621804","0.0939476705508083","0.122500668692799"
"5 on scale 1-7","2005","66 and older","(0) in school","","","",""
"5 on scale 1-7","2005","66 and older","(1a) inadequately completed","5","","",""
"5 on scale 1-7","2005","66 and older","(1b) general elementary school","49","0.0563682694444084","0.039343856247137","0.0733926826416799"
"5 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","158","0.0874410015428804","0.0740990439757981","0.100782959109963"
"5 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","2","","",""
"5 on scale 1-7","2005","66 and older","(2a) intermediate vocational","32","0.0765258340193709","0.0505713751260055","0.102480292912736"
"5 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"5 on scale 1-7","2005","66 and older","(3a) lower tertiary education","29","","",""
"5 on scale 1-7","2005","66 and older","(3b) higher tertiary education","23","","",""
"6 on scale 1-7","2005","16-34 y.","(0) in school","39","0.0675482698906319","0.0482843533659946","0.0868121864152692"
"6 on scale 1-7","2005","16-34 y.","(1a) inadequately completed","1","","",""
"6 on scale 1-7","2005","16-34 y.","(1b) general elementary school","34","0.0781785638716872","0.0524125456746558","0.103944582068719"
"6 on scale 1-7","2005","16-34 y.","(1c) basic vocational qualification","45","0.0639614836643753","0.0444962388660688","0.0834267284626817"
"6 on scale 1-7","2005","16-34 y.","(2b) intermediate general qualification","40","0.0849356551561712","0.0589455645420092","0.110925745770333"
"6 on scale 1-7","2005","16-34 y.","(2a) intermediate vocational","82","0.0678286267814072","0.0532639872370832","0.0823932663257311"
"6 on scale 1-7","2005","16-34 y.","(2c_gen) general maturity certificate","36","0.0531608903892365","0.0360185797195978","0.0703032010588751"
"6 on scale 1-7","2005","16-34 y.","(2c_voc) vocational maturity certificate","27","","",""
"6 on scale 1-7","2005","16-34 y.","(3a) lower tertiary education","9","","",""
"6 on scale 1-7","2005","16-34 y.","(3b) higher tertiary education","7","","",""
"6 on scale 1-7","2005","35-65 y.","(0) in school","","","",""
"6 on scale 1-7","2005","35-65 y.","(1a) inadequately completed","4","","",""
"6 on scale 1-7","2005","35-65 y.","(1b) general elementary school","44","0.0435996189274663","0.0287762968886926","0.0584229409662399"
"6 on scale 1-7","2005","35-65 y.","(1c) basic vocational qualification","214","0.0706102816840254","0.0619625616997335","0.0792580016683173"
"6 on scale 1-7","2005","35-65 y.","(2b) intermediate general qualification","7","","",""
"6 on scale 1-7","2005","35-65 y.","(2a) intermediate vocational","196","0.0656487466468175","0.0571234423076149","0.0741740509860202"
"6 on scale 1-7","2005","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"6 on scale 1-7","2005","35-65 y.","(2c_voc) vocational maturity certificate","41","0.0354228469613942","0.0230616158569695","0.047784078065819"
"6 on scale 1-7","2005","35-65 y.","(3a) lower tertiary education","50","0.0436842250970599","0.0319018687898227","0.055466581404297"
"6 on scale 1-7","2005","35-65 y.","(3b) higher tertiary education","80","0.0436704619170604","0.0342790817937854","0.0530618420403355"
"6 on scale 1-7","2005","66 and older","(0) in school","","","",""
"6 on scale 1-7","2005","66 and older","(1a) inadequately completed","1","","",""
"6 on scale 1-7","2005","66 and older","(1b) general elementary school","37","0.0476410032377979","0.0319176805982927","0.0633643258773031"
"6 on scale 1-7","2005","66 and older","(1c) basic vocational qualification","82","0.0464460517601365","0.0365062310073859","0.0563858725128872"
"6 on scale 1-7","2005","66 and older","(2b) intermediate general qualification","3","","",""
"6 on scale 1-7","2005","66 and older","(2a) intermediate vocational","18","","",""
"6 on scale 1-7","2005","66 and older","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2005","66 and older","(2c_voc) vocational maturity certificate","7","","",""
"6 on scale 1-7","2005","66 and older","(3a) lower tertiary education","17","","",""
"6 on scale 1-7","2005","66 and older","(3b) higher tertiary education","19","","",""
"7 Strongly agree","2005","16-34 y.","(0) in school","49","0.0906162391820889","0.0685818555059315","0.112650622858246"
"7 Strongly agree","2005","16-34 y.","(1a) inadequately completed","2","","",""
"7 Strongly agree","2005","16-34 y.","(1b) general elementary school","46","0.151547467764867","0.117130850624689","0.185964084905046"
"7 Strongly agree","2005","16-34 y.","(1c) basic vocational qualification","51","0.0768802650541914","0.0556873743068079","0.0980731558015749"
"7 Strongly agree","2005","16-34 y.","(2b) intermediate general qualification","28","","",""
"7 Strongly agree","2005","16-34 y.","(2a) intermediate vocational","61","0.0459232034334312","0.0337990031444392","0.0580474037224233"
"7 Strongly agree","2005","16-34 y.","(2c_gen) general maturity certificate","20","","",""
"7 Strongly agree","2005","16-34 y.","(2c_voc) vocational maturity certificate","23","","",""
"7 Strongly agree","2005","16-34 y.","(3a) lower tertiary education","5","","",""
"7 Strongly agree","2005","16-34 y.","(3b) higher tertiary education","10","","",""
"7 Strongly agree","2005","35-65 y.","(0) in school","","","",""
"7 Strongly agree","2005","35-65 y.","(1a) inadequately completed","12","","",""
"7 Strongly agree","2005","35-65 y.","(1b) general elementary school","64","0.104791932463442","0.0825583090640794","0.127025555862805"
"7 Strongly agree","2005","35-65 y.","(1c) basic vocational qualification","237","0.0729442819496532","0.0641658436698689","0.0817227202294375"
"7 Strongly agree","2005","35-65 y.","(2b) intermediate general qualification","6","","",""
"7 Strongly agree","2005","35-65 y.","(2a) intermediate vocational","207","0.0716765863884377","0.0627972625653833","0.080555910211492"
"7 Strongly agree","2005","35-65 y.","(2c_gen) general maturity certificate","5","","",""
"7 Strongly agree","2005","35-65 y.","(2c_voc) vocational maturity certificate","38","0.0629422730333942","0.046701530051584","0.0791830160152044"
"7 Strongly agree","2005","35-65 y.","(3a) lower tertiary education","30","0.019780169486178","0.0117533051966055","0.0278070337757505"
"7 Strongly agree","2005","35-65 y.","(3b) higher tertiary education","42","0.0220866943953892","0.0153329086342197","0.0288404801565586"
"7 Strongly agree","2005","66 and older","(0) in school","","","",""
"7 Strongly agree","2005","66 and older","(1a) inadequately completed","2","","",""
"7 Strongly agree","2005","66 and older","(1b) general elementary school","37","0.0615942200594307","0.0438474693110024","0.0793409708078589"
"7 Strongly agree","2005","66 and older","(1c) basic vocational qualification","110","0.0594424815549697","0.0482745520735761","0.0706104110363632"
"7 Strongly agree","2005","66 and older","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2005","66 and older","(2a) intermediate vocational","18","","",""
"7 Strongly agree","2005","66 and older","(2c_gen) general maturity certificate","1","","",""
"7 Strongly agree","2005","66 and older","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2005","66 and older","(3a) lower tertiary education","8","","",""
"7 Strongly agree","2005","66 and older","(3b) higher tertiary education","14","","",""
"1 Strongly disagree","2006","16-34 y.","(0) in school","","","",""
"1 Strongly disagree","2006","16-34 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","16-34 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","16-34 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","16-34 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","16-34 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","35-65 y.","(0) in school","","","",""
"1 Strongly disagree","2006","35-65 y.","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","35-65 y.","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","35-65 y.","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","35-65 y.","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","35-65 y.","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2006","66 and older","(0) in school","","","",""
"1 Strongly disagree","2006","66 and older","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","66 and older","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","66 and older","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","66 and older","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","66 and older","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","66 and older","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","66 and older","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(0) in school","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","16-34 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(0) in school","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","35-65 y.","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","66 and older","(0) in school","","","",""
"2 on scale 1-7 ","2006","66 and older","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","66 and older","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","66 and older","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","66 and older","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","66 and older","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","66 and older","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","66 and older","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","66 and older","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","66 and older","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(0) in school","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","16-34 y.","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(0) in school","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","35-65 y.","(2c_gen) general maturity certificate","","","",""
