"plh0206i02","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2006","66 and older","Female","","","","","1"
"1 Strongly disagree","2006","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2006","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2006","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2006","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2006","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2006","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2006","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2006","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2006","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Male","","","","","4"
"4 on scale 1-7","2006","66 and older","Female","","","","","4"
"4 on scale 1-7","2006","66 and older","Male","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Male","","","","","4"
"5 on scale 1-7","2006","66 and older","Female","","","","","5"
"5 on scale 1-7","2006","66 and older","Male","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Female","","","","","5"
"6 on scale 1-7","2006","66 and older","Female","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2006","66 and older","Male","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Male","","","","","6"
"7 Strongly agree","2006","66 and older","Female","","","","","7"
"7 Strongly agree","2006","35-65 y.","Male","","","","","7"
"7 Strongly agree","2006","35-65 y.","Female","","","","","7"
"7 Strongly agree","2006","66 and older","Male","","","","","7"
"7 Strongly agree","2006","16-34 y.","Male","","","","","7"
"7 Strongly agree","2006","16-34 y.","Female","","","","","7"
"1 Strongly disagree","2007","16-34 y.","Male","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2007","66 and older","Male","","","","","1"
"1 Strongly disagree","2007","66 and older","Female","","","","","1"
"2 on scale 1-7 ","2007","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Female","","","","","2"
"3 on scale 1-7 ","2007","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Male","","","","","3"
"4 on scale 1-7","2007","16-34 y.","Male","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2007","66 and older","Female","","","","","4"
"4 on scale 1-7","2007","66 and older","Male","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Female","","","","","4"
"5 on scale 1-7","2007","66 and older","Female","","","","","5"
"5 on scale 1-7","2007","66 and older","Male","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Female","","","","","5"
"6 on scale 1-7","2007","66 and older","Female","","","","","6"
"6 on scale 1-7","2007","66 and older","Male","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Female","","","","","6"
"7 Strongly agree","2007","66 and older","Female","","","","","7"
"7 Strongly agree","2007","16-34 y.","Male","","","","","7"
"7 Strongly agree","2007","16-34 y.","Female","","","","","7"
"7 Strongly agree","2007","35-65 y.","Male","","","","","7"
"7 Strongly agree","2007","35-65 y.","Female","","","","","7"
"7 Strongly agree","2007","66 and older","Male","","","","","7"
"1 Strongly disagree","2008","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2008","66 and older","Male","","","","","1"
"1 Strongly disagree","2008","66 and older","Female","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Male","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Male","","","","","3"
"4 on scale 1-7","2008","66 and older","Female","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2008","66 and older","Male","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2008","66 and older","Female","","","","","5"
"5 on scale 1-7","2008","66 and older","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2008","66 and older","Female","","","","","6"
"6 on scale 1-7","2008","66 and older","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Male","","","","","6"
"7 Strongly agree","2008","66 and older","Female","","","","","7"
"7 Strongly agree","2008","16-34 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Female","","","","","7"
"7 Strongly agree","2008","66 and older","Male","","","","","7"
"7 Strongly agree","2008","16-34 y.","Female","","","","","7"
"1 Strongly disagree","2009","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2009","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2009","66 and older","Male","","","","","1"
"1 Strongly disagree","2009","66 and older","Female","","","","","1"
"1 Strongly disagree","2009","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2009","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2009","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Female","","","","","2"
"3 on scale 1-7 ","2009","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2009","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2009","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2009","35-65 y.","Female","","","","","3"
"4 on scale 1-7","2009","66 and older","Female","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2009","66 and older","Male","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2009","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2009","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2009","66 and older","Female","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2009","66 and older","Male","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2009","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2009","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2009","66 and older","Female","","","","","6"
"6 on scale 1-7","2009","66 and older","Male","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2009","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2009","16-34 y.","Male","","","","","6"
"7 Strongly agree","2009","66 and older","Female","","","","","7"
"7 Strongly agree","2009","16-34 y.","Male","","","","","7"
"7 Strongly agree","2009","16-34 y.","Female","","","","","7"
"7 Strongly agree","2009","35-65 y.","Male","","","","","7"
"7 Strongly agree","2009","35-65 y.","Female","","","","","7"
"7 Strongly agree","2009","66 and older","Male","","","","","7"
"1 Strongly disagree","2010","16-34 y.","Female","282","0.144589659685587","0.128602759561048","0.160576559810126","1"
"1 Strongly disagree","2010","35-65 y.","Male","554","0.12936823557303","0.119339551055383","0.139396920090678","1"
"1 Strongly disagree","2010","35-65 y.","Female","1029","0.217242023070205","0.205528577317102","0.228955468823308","1"
"1 Strongly disagree","2010","66 and older","Male","379","0.19919115688946","0.181303100345913","0.217079213433008","1"
"1 Strongly disagree","2010","66 and older","Female","578","0.284700235075484","0.265445177684635","0.303955292466332","1"
"1 Strongly disagree","2010","16-34 y.","Male","165","0.103348989182111","0.0889668829032288","0.117731095460993","1"
"2 on scale 1-7 ","2010","35-65 y.","Male","896","0.20003051970601","0.188076946959499","0.211984092452522","2"
"2 on scale 1-7 ","2010","35-65 y.","Female","1118","0.222569217660372","0.210753437116773","0.234384998203971","2"
"2 on scale 1-7 ","2010","16-34 y.","Female","437","0.221395900179844","0.202522440120001","0.240269360239688","2"
"2 on scale 1-7 ","2010","66 and older","Female","450","0.207489436913944","0.190186995429568","0.22479187839832","2"
"2 on scale 1-7 ","2010","66 and older","Male","416","0.215112774948095","0.196709274611438","0.233516275284752","2"
"2 on scale 1-7 ","2010","16-34 y.","Male","319","0.167634806186766","0.149986756821135","0.185282855552396","2"
"3 on scale 1-7 ","2010","16-34 y.","Female","424","0.226385569537178","0.207361866963889","0.245409272110467","3"
"3 on scale 1-7 ","2010","35-65 y.","Male","926","0.216452393491786","0.204146113882313","0.22875867310126","3"
"3 on scale 1-7 ","2010","16-34 y.","Male","365","0.203724862789556","0.184696069401438","0.222753656177674","3"
"3 on scale 1-7 ","2010","66 and older","Female","390","0.184481859717304","0.167931763982929","0.201031955451679","3"
"3 on scale 1-7 ","2010","66 and older","Male","352","0.184640523603952","0.167262444293333","0.202018602914571","3"
"3 on scale 1-7 ","2010","35-65 y.","Female","956","0.196745401583453","0.185453218631285","0.208037584535621","3"
"4 on scale 1-7","2010","66 and older","Female","328","0.153742970052788","0.13835236685084","0.169133573254736","4"
"4 on scale 1-7","2010","66 and older","Male","347","0.171170721348651","0.154300880539048","0.188040562158253","4"
"4 on scale 1-7","2010","35-65 y.","Male","850","0.183893850048508","0.172317548902782","0.195470151194235","4"
"4 on scale 1-7","2010","16-34 y.","Female","341","0.186747849345548","0.169032537125537","0.204463161565558","4"
"4 on scale 1-7","2010","35-65 y.","Female","799","0.161350990976964","0.150901985955435","0.171799995998492","4"
"4 on scale 1-7","2010","16-34 y.","Male","382","0.24743713715478","0.227049753833899","0.267824520475661","4"
"5 on scale 1-7","2010","66 and older","Female","169","0.0791512575707956","0.0676318558798634","0.0906706592617277","5"
"5 on scale 1-7","2010","35-65 y.","Male","540","0.139132739068441","0.128790950577075","0.149474527559806","5"
"5 on scale 1-7","2010","66 and older","Male","172","0.0932138272326315","0.0801924681198438","0.106235186345419","5"
"5 on scale 1-7","2010","35-65 y.","Female","492","0.107906220469981","0.0990931448530989","0.116719296086863","5"
"5 on scale 1-7","2010","16-34 y.","Female","201","0.122658306792194","0.107746122474546","0.137570491109842","5"
"5 on scale 1-7","2010","16-34 y.","Male","287","0.170617809931314","0.152845364478691","0.188390255383936","5"
"6 on scale 1-7","2010","66 and older","Female","84","0.0377321852643241","0.029601805671914","0.0458625648567342","6"
"6 on scale 1-7","2010","35-65 y.","Male","259","0.0589266260456322","0.0518897416116132","0.0659635104796513","6"
"6 on scale 1-7","2010","66 and older","Male","111","0.056669367031133","0.0463138961553133","0.0670248379069528","6"
"6 on scale 1-7","2010","16-34 y.","Female","99","0.0516848093327262","0.0416209117352604","0.061748706930192","6"
"6 on scale 1-7","2010","35-65 y.","Female","192","0.0465425394064609","0.0405587720731142","0.0525263067398077","6"
"6 on scale 1-7","2010","16-34 y.","Male","99","0.0519934905809177","0.041504400795616","0.0624825803662193","6"
"7 Strongly agree","2010","66 and older","Female","111","0.0527020554053608","0.0431683014959074","0.0622358093148141","7"
"7 Strongly agree","2010","16-34 y.","Male","104","0.0552429041745561","0.0444495609425332","0.0660362474065789","7"
"7 Strongly agree","2010","16-34 y.","Female","75","0.0465379051269229","0.0369623595616424","0.0561134506922034","7"
"7 Strongly agree","2010","35-65 y.","Male","277","0.0721956360665916","0.0644617714216377","0.0799295007115455","7"
"7 Strongly agree","2010","35-65 y.","Female","175","0.0476436068325637","0.0415929702740511","0.0536942433910763","7"
"7 Strongly agree","2010","66 and older","Male","138","0.0800016289460775","0.0678507793262226","0.0921524785659324","7"
"1 Strongly disagree","2011","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2011","66 and older","Male","","","","","1"
"1 Strongly disagree","2011","66 and older","Female","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2011","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2011","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2011","66 and older","Male","","","","","4"
"4 on scale 1-7","2011","66 and older","Female","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2011","66 and older","Female","","","","","5"
"5 on scale 1-7","2011","66 and older","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2011","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Female","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Male","","","","","6"
"7 Strongly agree","2011","16-34 y.","Female","","","","","7"
"7 Strongly agree","2011","35-65 y.","Male","","","","","7"
"7 Strongly agree","2011","66 and older","Female","","","","","7"
"7 Strongly agree","2011","16-34 y.","Male","","","","","7"
"7 Strongly agree","2011","35-65 y.","Female","","","","","7"
"7 Strongly agree","2011","66 and older","Male","","","","","7"
"1 Strongly disagree","2012","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2012","66 and older","Male","","","","","1"
"1 Strongly disagree","2012","66 and older","Female","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2012","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2012","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2012","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2012","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2012","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2012","66 and older","Female","","","","","4"
"4 on scale 1-7","2012","66 and older","Male","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2012","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2012","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2012","66 and older","Female","","","","","5"
"5 on scale 1-7","2012","66 and older","Male","","","","","5"
"5 on scale 1-7","2012","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2012","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2012","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2012","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2012","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2012","66 and older","Female","","","","","6"
"6 on scale 1-7","2012","66 and older","Male","","","","","6"
"6 on scale 1-7","2012","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2012","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2012","35-65 y.","Female","","","","","6"
"7 Strongly agree","2012","66 and older","Female","","","","","7"
"7 Strongly agree","2012","35-65 y.","Male","","","","","7"
"7 Strongly agree","2012","16-34 y.","Male","","","","","7"
"7 Strongly agree","2012","16-34 y.","Female","","","","","7"
"7 Strongly agree","2012","35-65 y.","Female","","","","","7"
"7 Strongly agree","2012","66 and older","Male","","","","","7"
"1 Strongly disagree","2013","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2013","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2013","66 and older","Female","","","","","1"
"1 Strongly disagree","2013","16-34 y.","Male","","","","","1"
"1 Strongly disagree","2013","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2013","66 and older","Male","","","","","1"
"2 on scale 1-7 ","2013","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2013","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2013","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2013","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2013","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2013","66 and older","Female","","","","","4"
"4 on scale 1-7","2013","66 and older","Male","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2013","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Male","","","","","4"
"4 on scale 1-7","2013","16-34 y.","Female","","","","","4"
"5 on scale 1-7","2013","66 and older","Female","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2013","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2013","66 and older","Male","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2013","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2013","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2013","66 and older","Female","","","","","6"
"6 on scale 1-7","2013","66 and older","Male","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2013","16-34 y.","Male","","","","","6"
"7 Strongly agree","2013","66 and older","Female","","","","","7"
"7 Strongly agree","2013","16-34 y.","Male","","","","","7"
"7 Strongly agree","2013","16-34 y.","Female","","","","","7"
"7 Strongly agree","2013","35-65 y.","Male","","","","","7"
"7 Strongly agree","2013","35-65 y.","Female","","","","","7"
"7 Strongly agree","2013","66 and older","Male","","","","","7"
"1 Strongly disagree","2014","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2014","66 and older","Male","","","","","1"
"1 Strongly disagree","2014","66 and older","Female","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2014","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2014","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Female","","","","","2"
