"plh0206i02","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","111","0.186722300436674","0.152462295338737","0.220982305534611"
"2 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","204","0.25923222206829","0.228518655776302","0.289945788360278"
"2 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","408","0.241686035610135","0.221553499459021","0.261818571761249"
"2 on scale 1-7 ","2005","college entrance qualification","Single parent ","39","0.212353767283528","0.153892967638819","0.270814566928237"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","267","0.228369511387244","0.20405480113766","0.252684221636828"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","232","0.22666163476744","0.199293699652879","0.254029569882"
"2 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","65","0.162087522201552","0.122265412666289","0.201909631736815"
"2 on scale 1-7 ","2005","Other degree","1-pers.-HH","21","","",""
"2 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","66","0.145933961141868","0.108734730873166","0.18313319141057"
"2 on scale 1-7 ","2005","Other degree","Single parent ","5","","",""
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","42","0.186973302773496","0.134489854215002","0.239456751331991"
"2 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","42","0.176216141034111","0.125639576451263","0.226792705616959"
"2 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","22","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","8","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","8","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","21","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","54","0.136399620382609","0.0977549355399231","0.175044305225294"
"2 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","50","0.178311632732464","0.133793972690233","0.222829292774694"
"3 on scale 1-7 ","2005","lower secondary degree","1-pers.-HH","198","0.170992868575098","0.149969085374365","0.192016651775832"
"3 on scale 1-7 ","2005","lower secondary degree","(Married) couple without C. ","507","0.154816079000666","0.141850373826502","0.167781784174831"
"3 on scale 1-7 ","2005","lower secondary degree","Single parent ","60","0.147064496517186","0.109583334443285","0.184545658591087"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE 16 ","170","0.199877892467579","0.174189686992372","0.225566097942786"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. GT 16 ","169","0.174269339682254","0.150372519779245","0.198166159585262"
"3 on scale 1-7 ","2005","lower secondary degree","Couple + C. LE and GT 16","74","0.211988193063862","0.171424453438315","0.25255193268941"
"3 on scale 1-7 ","2005","secondary school degree","1-pers.-HH","137","0.164733985921132","0.138533657377559","0.190934314464705"
"3 on scale 1-7 ","2005","secondary school degree","(Married) couple without C. ","335","0.174301169579446","0.156746289906044","0.191856049252847"
"3 on scale 1-7 ","2005","secondary school degree","Single parent ","53","0.159397611870716","0.1208835282872","0.197911695454232"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE 16 ","233","0.174528773151023","0.154363527531018","0.194694018771027"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. GT 16 ","192","0.187340525509558","0.164396943071274","0.210284107947843"
"3 on scale 1-7 ","2005","secondary school degree","Couple + C. LE and GT 16","94","0.170585658918447","0.137516212454686","0.203655105382208"
"3 on scale 1-7 ","2005","college entrance qualification","1-pers.-HH","154","0.197117297533383","0.169234706204171","0.224999888862596"
"3 on scale 1-7 ","2005","college entrance qualification","(Married) couple without C. ","345","0.181115612440083","0.163004821317121","0.199226403563045"
"3 on scale 1-7 ","2005","college entrance qualification","Single parent ","33","0.175297274485157","0.120946534274084","0.229648014696231"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE 16 ","238","0.211951532969316","0.188279252758525","0.235623813180107"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. GT 16 ","189","0.176162952733622","0.151260266614078","0.201065638853167"
"3 on scale 1-7 ","2005","college entrance qualification","Couple + C. LE and GT 16","79","0.25380825735266","0.206783318978294","0.300833195727025"
"3 on scale 1-7 ","2005","Other degree","1-pers.-HH","11","","",""
"3 on scale 1-7 ","2005","Other degree","(Married) couple without C. ","55","0.148477115957018","0.111011061063115","0.18594317085092"
"3 on scale 1-7 ","2005","Other degree","Single parent ","14","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE 16 ","30","0.123186711995529","0.078946657450352","0.167426766540705"
"3 on scale 1-7 ","2005","Other degree","Couple + C. GT 16 ","29","","",""
"3 on scale 1-7 ","2005","Other degree","Couple + C. LE and GT 16","21","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","1-pers.-HH","10","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","(Married) couple without C. ","14","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Single parent ","24","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE 16 ","7","","",""
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. GT 16 ","69","0.238503258407455","0.190517986529835","0.286488530285075"
"3 on scale 1-7 ","2005","no degree/no degree yet","Couple + C. LE and GT 16","60","0.207418501899298","0.160262754503184","0.254574249295412"
"4 on scale 1-7","2005","lower secondary degree","1-pers.-HH","196","0.15863235093975","0.138232287312643","0.179032414566857"
"4 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","529","0.173014993716182","0.159456757835385","0.186573229596979"
"4 on scale 1-7","2005","lower secondary degree","Single parent ","56","0.193601386654587","0.151786574614937","0.235416198694236"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","192","0.218678011392367","0.192126403136538","0.245229619648197"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","216","0.219094608209382","0.193037544905245","0.245151671513518"
"4 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","71","0.191309398357316","0.152272514872842","0.23034628184179"
"4 on scale 1-7","2005","secondary school degree","1-pers.-HH","126","0.18083462754065","0.153649628672812","0.208019626408488"
"4 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","354","0.186953819141567","0.168912775816326","0.204994862466809"
"4 on scale 1-7","2005","secondary school degree","Single parent ","68","0.2078885071848","0.165192058742716","0.250584955626884"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","295","0.22394882915015","0.201800620521703","0.246097037778596"
"4 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","269","0.261583381458908","0.235740147014514","0.287426615903302"
"4 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","79","0.160590514168163","0.128311759035994","0.192869269300331"
"4 on scale 1-7","2005","college entrance qualification","1-pers.-HH","145","0.176011474556683","0.149319802083034","0.202703147030332"
"4 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","311","0.189630726712684","0.171195689472083","0.208065763953284"
"4 on scale 1-7","2005","college entrance qualification","Single parent ","39","0.173346818557338","0.119235417999912","0.227458219114764"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","238","0.223037778085748","0.198925707073027","0.247149849098469"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","187","0.220724602732912","0.193614004582166","0.247835200883659"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","53","0.128224265463254","0.0920967878811026","0.164351743045406"
"4 on scale 1-7","2005","Other degree","1-pers.-HH","15","","",""
"4 on scale 1-7","2005","Other degree","(Married) couple without C. ","41","0.107909883478107","0.0752176179714167","0.140602148984798"
"4 on scale 1-7","2005","Other degree","Single parent ","17","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","45","0.212452444800249","0.157390769514982","0.267514120085517"
"4 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","49","0.171765457189061","0.121696974687989","0.221833939690133"
"4 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","14","","",""
"4 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","5","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","19","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Single parent ","19","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","4","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","68","0.238681395786279","0.190683822260051","0.286678969312507"
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","59","0.176943311745899","0.132559880828851","0.221326742662948"
"5 on scale 1-7","2005","lower secondary degree","1-pers.-HH","117","0.0863498195316555","0.0706655814402473","0.102034057623064"
"5 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","313","0.110929980712575","0.0996734399511327","0.122186521474018"
"5 on scale 1-7","2005","lower secondary degree","Single parent ","48","0.124061114499088","0.0891747452381312","0.158947483760045"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","118","0.120675008558482","0.0997504344189866","0.141599582697978"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","92","0.0998181826029698","0.0809347753395994","0.11870158986634"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","49","0.100741863739783","0.070869955536899","0.130613771942668"
"5 on scale 1-7","2005","secondary school degree","1-pers.-HH","77","0.0983269035794197","0.0772957320374174","0.119358075121422"
"5 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","196","0.0954732635644936","0.0818748432695375","0.10907168385945"
"5 on scale 1-7","2005","secondary school degree","Single parent ","34","0.102847628111273","0.070887125630665","0.134808130591881"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","176","0.12571805586511","0.108104639105714","0.143331472624507"
"5 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","141","0.125091990680223","0.105638971741595","0.144545009618851"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","65","0.141771089262842","0.111104512114121","0.172437666411562"
"5 on scale 1-7","2005","college entrance qualification","1-pers.-HH","67","0.0745989894591078","0.0561838008442664","0.0930141780739491"
"5 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","202","0.120136097924267","0.104846618709435","0.135425577139099"
"5 on scale 1-7","2005","college entrance qualification","Single parent ","22","","",""
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","133","0.104567885521007","0.08684392214805","0.122291848893964"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","108","0.132969755484609","0.110774415400251","0.155165095568966"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","45","0.15729786559344","0.11795657491462","0.196639156272259"
"5 on scale 1-7","2005","Other degree","1-pers.-HH","6","","",""
"5 on scale 1-7","2005","Other degree","(Married) couple without C. ","31","0.137045120978846","0.10080948607883","0.173280755878863"
"5 on scale 1-7","2005","Other degree","Single parent ","4","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","22","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","23","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","13","","",""
"5 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","6","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Single parent ","13","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","36","0.107046301641814","0.07223445347766","0.141858149805968"
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","33","0.115294537586814","0.0781501979895688","0.152438877184059"
"6 on scale 1-7","2005","lower secondary degree","1-pers.-HH","70","0.0582666510973082","0.0451863801274542","0.0713469220671622"
"6 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","171","0.0578546984662045","0.0494863307110145","0.0662230662213946"
"6 on scale 1-7","2005","lower secondary degree","Single parent ","25","","",""
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","60","0.061845569334953","0.0463729189148353","0.0773182197550708"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","60","0.0700931765794485","0.0540101418115587","0.0861762113473382"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","33","0.0782201575168075","0.0515706778408586","0.104869637192756"
"6 on scale 1-7","2005","secondary school degree","1-pers.-HH","50","0.0702771043329823","0.0522225646205927","0.0883316440453719"
"6 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","118","0.0691585736525079","0.0574177723842833","0.0808993749207324"
"6 on scale 1-7","2005","secondary school degree","Single parent ","24","","",""
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","78","0.0544679896130605","0.0424113072483825","0.0665246719777386"
"6 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","75","0.0648064887896931","0.0503304062736554","0.0792825713057307"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","17","","",""
"6 on scale 1-7","2005","college entrance qualification","1-pers.-HH","31","0.0313416871574589","0.0191295631669055","0.0435538111480124"
"6 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","92","0.0468891095051783","0.0369475185497244","0.0568307004606322"
"6 on scale 1-7","2005","college entrance qualification","Single parent ","8","","",""
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","46","0.0359885017373233","0.0251998210869876","0.0467771823876591"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","46","0.0625477015321776","0.0467188825764041","0.078376520487951"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","16","","",""
"6 on scale 1-7","2005","Other degree","1-pers.-HH","2","","",""
"6 on scale 1-7","2005","Other degree","(Married) couple without C. ","18","","",""
"6 on scale 1-7","2005","Other degree","Single parent ","2","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","10","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","13","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","2","","",""
"6 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","4","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Single parent ","8","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","13","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","15","","",""
"7 Strongly agree","2005","lower secondary degree","1-pers.-HH","86","0.0722905082481946","0.0578298062567861","0.0867512102396031"
"7 Strongly agree","2005","lower secondary degree","(Married) couple without C. ","201","0.070223459250291","0.061064568079058","0.079382350421524"
"7 Strongly agree","2005","lower secondary degree","Single parent ","29","","",""
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE 16 ","70","0.0613689670657323","0.0459521360670183","0.0767857980644464"
"7 Strongly agree","2005","lower secondary degree","Couple + C. GT 16 ","73","0.0922948917254521","0.0740613248413598","0.110528458609544"
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE and GT 16","41","0.136325911424746","0.102270985681974","0.170380837167517"
"7 Strongly agree","2005","secondary school degree","1-pers.-HH","41","0.0497563431609643","0.0343979972349694","0.0651146890869593"
"7 Strongly agree","2005","secondary school degree","(Married) couple without C. ","97","0.0563636120201199","0.0456917888655873","0.0670354351746524"
"7 Strongly agree","2005","secondary school degree","Single parent ","29","","",""
"7 Strongly agree","2005","secondary school degree","Couple + C. LE 16 ","82","0.0747408675605895","0.0607697937875654","0.0887119413336136"
"7 Strongly agree","2005","secondary school degree","Couple + C. GT 16 ","50","0.0342892381001832","0.023588998197691","0.0449894780026754"
"7 Strongly agree","2005","secondary school degree","Couple + C. LE and GT 16","36","0.0877351578647322","0.0628627863245052","0.112607529404959"
"7 Strongly agree","2005","college entrance qualification","1-pers.-HH","26","","",""
"7 Strongly agree","2005","college entrance qualification","(Married) couple without C. ","45","0.0235324156390927","0.0164037154116693","0.030661115866516"
"7 Strongly agree","2005","college entrance qualification","Single parent ","8","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE 16 ","29","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. GT 16 ","25","","",""
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE and GT 16","8","","",""
"7 Strongly agree","2005","Other degree","1-pers.-HH","6","","",""
"7 Strongly agree","2005","Other degree","(Married) couple without C. ","19","","",""
"7 Strongly agree","2005","Other degree","Single parent ","1","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE 16 ","13","","",""
"7 Strongly agree","2005","Other degree","Couple + C. GT 16 ","9","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE and GT 16","8","","",""
"7 Strongly agree","2005","no degree/no degree yet","1-pers.-HH","1","","",""
"7 Strongly agree","2005","no degree/no degree yet","(Married) couple without C. ","5","","",""
"7 Strongly agree","2005","no degree/no degree yet","Single parent ","12","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. GT 16 ","15","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE and GT 16","26","","",""
"1 Strongly disagree","2006","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2006","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Other degree","Single parent ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
