"plh0206i02","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","Bavaria","no migration background","436","0.160076348290171","0.145500323398378","0.174652373181964"
"3 on scale 1-7 ","2005","Bavaria","direct migration background","53","0.170599976127842","0.130498418146582","0.210701534109102"
"3 on scale 1-7 ","2005","Bavaria","indirect migration background","27","","",""
"3 on scale 1-7 ","2005","Berlin","no migration background","113","0.144094661870404","0.117463097792389","0.17072622594842"
"3 on scale 1-7 ","2005","Berlin","direct migration background","8","","",""
"3 on scale 1-7 ","2005","Berlin","indirect migration background","7","","",""
"3 on scale 1-7 ","2005","Brandenburg","no migration background","145","0.17719426945595","0.15182184577602","0.20256669313588"
"3 on scale 1-7 ","2005","Brandenburg","direct migration background","","","",""
"3 on scale 1-7 ","2005","Brandenburg","indirect migration background","1","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","no migration background","103","0.210473312109745","0.174268563564718","0.246678060654772"
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"3 on scale 1-7 ","2005","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"3 on scale 1-7 ","2005","Saxony","no migration background","283","0.190110373234959","0.17019999524848","0.210020751221437"
"3 on scale 1-7 ","2005","Saxony","direct migration background","6","","",""
"3 on scale 1-7 ","2005","Saxony","indirect migration background","1","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","no migration background","143","0.164290115048356","0.139625631355312","0.1889545987414"
"3 on scale 1-7 ","2005","Saxony-Anhalt","direct migration background","5","","",""
"3 on scale 1-7 ","2005","Saxony-Anhalt","indirect migration background","2","","",""
"3 on scale 1-7 ","2005","Thuringia","no migration background","164","0.181058123882572","0.155441388863805","0.206674858901339"
"3 on scale 1-7 ","2005","Thuringia","direct migration background","3","","",""
"3 on scale 1-7 ","2005","Thuringia","indirect migration background","5","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","no migration background","102","0.210595073577208","0.176642927666477","0.24454721948794"
"4 on scale 1-7","2005","Schleswig-Holstein","direct migration background","17","","",""
"4 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","","","",""
"4 on scale 1-7","2005","Hamburg","no migration background","34","0.125697487314061","0.0854020773691273","0.165992897258995"
"4 on scale 1-7","2005","Hamburg","direct migration background","3","","",""
"4 on scale 1-7","2005","Hamburg","indirect migration background","1","","",""
"4 on scale 1-7","2005","Lower Saxony","no migration background","279","0.16843365755682","0.149705359930482","0.187161955183158"
"4 on scale 1-7","2005","Lower Saxony","direct migration background","27","","",""
"4 on scale 1-7","2005","Lower Saxony","indirect migration background","7","","",""
"4 on scale 1-7","2005","Bremen","no migration background","17","","",""
"4 on scale 1-7","2005","Bremen","direct migration background","3","","",""
"4 on scale 1-7","2005","Bremen","indirect migration background","","","",""
"4 on scale 1-7","2005","North Rhine-Westphalia","no migration background","657","0.180147319775884","0.167330840566937","0.192963798984832"
"4 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","106","0.169200957485086","0.140243891272544","0.198158023697627"
"4 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","40","0.146986511807125","0.102188456540346","0.191784567073905"
"4 on scale 1-7","2005","Hesse","no migration background","217","0.206238118303819","0.182118810913989","0.23035742569365"
"4 on scale 1-7","2005","Hesse","direct migration background","40","0.189636687248767","0.137358288009169","0.241915086488365"
"4 on scale 1-7","2005","Hesse","indirect migration background","13","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","160","0.161935153587248","0.139147971882456","0.18472233529204"
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","28","","",""
"4 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","8","","",""
"4 on scale 1-7","2005","Baden-Württemberg","no migration background","321","0.166868593192417","0.149503270182518","0.184233916202316"
"4 on scale 1-7","2005","Baden-Württemberg","direct migration background","82","0.153764084271508","0.123339518329526","0.184188650213491"
"4 on scale 1-7","2005","Baden-Württemberg","indirect migration background","43","0.186727769054071","0.13427087331534","0.239184664792802"
"4 on scale 1-7","2005","Bavaria","no migration background","538","0.219882451333672","0.203418619542514","0.236346283124831"
"4 on scale 1-7","2005","Bavaria","direct migration background","87","0.201081678601524","0.158352240452299","0.243811116750749"
"4 on scale 1-7","2005","Bavaria","indirect migration background","29","","",""
"4 on scale 1-7","2005","Berlin","no migration background","130","0.224267232287839","0.192637257924665","0.255897206651013"
"4 on scale 1-7","2005","Berlin","direct migration background","6","","",""
"4 on scale 1-7","2005","Berlin","indirect migration background","7","","",""
"4 on scale 1-7","2005","Brandenburg","no migration background","172","0.204374267181964","0.177579130198909","0.23116940416502"
"4 on scale 1-7","2005","Brandenburg","direct migration background","6","","",""
"4 on scale 1-7","2005","Brandenburg","indirect migration background","","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","115","0.226365575666702","0.18919864522753","0.263532506105875"
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"4 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"4 on scale 1-7","2005","Saxony","no migration background","281","0.194424125389216","0.174342818086062","0.214505432692369"
"4 on scale 1-7","2005","Saxony","direct migration background","4","","",""
"4 on scale 1-7","2005","Saxony","indirect migration background","2","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","no migration background","166","0.185977953294091","0.160078693148902","0.21187721343928"
"4 on scale 1-7","2005","Saxony-Anhalt","direct migration background","3","","",""
"4 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","1","","",""
"4 on scale 1-7","2005","Thuringia","no migration background","191","0.216012140809015","0.188635385292492","0.243388896325538"
"4 on scale 1-7","2005","Thuringia","direct migration background","2","","",""
"4 on scale 1-7","2005","Thuringia","indirect migration background","1","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","no migration background","39","0.0766431286589946","0.054491043424216","0.0987952138937732"
"5 on scale 1-7","2005","Schleswig-Holstein","direct migration background","4","","",""
"5 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","1","","",""
"5 on scale 1-7","2005","Hamburg","no migration background","27","","",""
"5 on scale 1-7","2005","Hamburg","direct migration background","1","","",""
"5 on scale 1-7","2005","Hamburg","indirect migration background","","","",""
"5 on scale 1-7","2005","Lower Saxony","no migration background","151","0.101840589233246","0.0867059324986177","0.116975245967874"
"5 on scale 1-7","2005","Lower Saxony","direct migration background","16","","",""
"5 on scale 1-7","2005","Lower Saxony","indirect migration background","3","","",""
"5 on scale 1-7","2005","Bremen","no migration background","14","","",""
"5 on scale 1-7","2005","Bremen","direct migration background","1","","",""
"5 on scale 1-7","2005","Bremen","indirect migration background","","","",""
"5 on scale 1-7","2005","North Rhine-Westphalia","no migration background","408","0.11426338996432","0.103653942306658","0.124872837621982"
"5 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","61","0.0921067573533875","0.0697726656123752","0.1144408490944"
"5 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","33","0.134867586890755","0.0916522845761794","0.17808288920533"
"5 on scale 1-7","2005","Hesse","no migration background","130","0.115213866500356","0.0961808872718788","0.134246845728833"
"5 on scale 1-7","2005","Hesse","direct migration background","16","","",""
"5 on scale 1-7","2005","Hesse","indirect migration background","10","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","117","0.108599038074764","0.0893534683033069","0.127844607846222"
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","18","","",""
"5 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","5","","",""
"5 on scale 1-7","2005","Baden-Württemberg","no migration background","176","0.0899234991417275","0.0766001208289418","0.103246877454513"
"5 on scale 1-7","2005","Baden-Württemberg","direct migration background","60","0.152669170809229","0.122333514973418","0.183004826645039"
"5 on scale 1-7","2005","Baden-Württemberg","indirect migration background","26","","",""
"5 on scale 1-7","2005","Bavaria","no migration background","307","0.125389270240248","0.112225108805443","0.138553431675054"
"5 on scale 1-7","2005","Bavaria","direct migration background","37","0.126589589511964","0.0911410849439701","0.162038094079958"
"5 on scale 1-7","2005","Bavaria","indirect migration background","21","","",""
"5 on scale 1-7","2005","Berlin","no migration background","69","0.101401554650474","0.0785105423903522","0.124292566910595"
"5 on scale 1-7","2005","Berlin","direct migration background","5","","",""
"5 on scale 1-7","2005","Berlin","indirect migration background","6","","",""
"5 on scale 1-7","2005","Brandenburg","no migration background","100","0.107003477449023","0.0864629167483078","0.127544038149738"
"5 on scale 1-7","2005","Brandenburg","direct migration background","","","",""
"5 on scale 1-7","2005","Brandenburg","indirect migration background","1","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","51","0.0858404754538921","0.0609610319543278","0.110719918953456"
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"5 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"5 on scale 1-7","2005","Saxony","no migration background","171","0.106119655085714","0.0904917311673055","0.121747579004122"
"5 on scale 1-7","2005","Saxony","direct migration background","3","","",""
"5 on scale 1-7","2005","Saxony","indirect migration background","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","no migration background","103","0.11761532010524","0.0961716326183961","0.139059007592084"
"5 on scale 1-7","2005","Saxony-Anhalt","direct migration background","","","",""
"5 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","1","","",""
"5 on scale 1-7","2005","Thuringia","no migration background","118","0.129973987564067","0.107603133289583","0.15234484183855"
"5 on scale 1-7","2005","Thuringia","direct migration background","2","","",""
"5 on scale 1-7","2005","Thuringia","indirect migration background","","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","no migration background","24","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","direct migration background","3","","",""
"6 on scale 1-7","2005","Schleswig-Holstein","indirect migration background","1","","",""
"6 on scale 1-7","2005","Hamburg","no migration background","8","","",""
"6 on scale 1-7","2005","Hamburg","direct migration background","","","",""
"6 on scale 1-7","2005","Hamburg","indirect migration background","","","",""
"6 on scale 1-7","2005","Lower Saxony","no migration background","98","0.0665027810378621","0.0540343493840409","0.0789712126916832"
"6 on scale 1-7","2005","Lower Saxony","direct migration background","4","","",""
"6 on scale 1-7","2005","Lower Saxony","indirect migration background","4","","",""
"6 on scale 1-7","2005","Bremen","no migration background","9","","",""
"6 on scale 1-7","2005","Bremen","direct migration background","1","","",""
"6 on scale 1-7","2005","Bremen","indirect migration background","","","",""
"6 on scale 1-7","2005","North Rhine-Westphalia","no migration background","223","0.0673704118591226","0.0590109923510942","0.0757298313671511"
"6 on scale 1-7","2005","North Rhine-Westphalia","direct migration background","28","","",""
"6 on scale 1-7","2005","North Rhine-Westphalia","indirect migration background","16","","",""
"6 on scale 1-7","2005","Hesse","no migration background","72","0.0647607895205682","0.0500900277566316","0.0794315512845048"
"6 on scale 1-7","2005","Hesse","direct migration background","11","","",""
"6 on scale 1-7","2005","Hesse","indirect migration background","4","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","no migration background","49","0.0448455793174231","0.0320435785483514","0.0576475800864948"
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","direct migration background","7","","",""
"6 on scale 1-7","2005","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"6 on scale 1-7","2005","Baden-Württemberg","no migration background","81","0.0510087496562047","0.0407618554208206","0.0612556438915888"
"6 on scale 1-7","2005","Baden-Württemberg","direct migration background","21","","",""
"6 on scale 1-7","2005","Baden-Württemberg","indirect migration background","10","","",""
"6 on scale 1-7","2005","Bavaria","no migration background","123","0.0558866202594922","0.0467555515445998","0.0650176889743847"
"6 on scale 1-7","2005","Bavaria","direct migration background","11","","",""
"6 on scale 1-7","2005","Bavaria","indirect migration background","5","","",""
"6 on scale 1-7","2005","Berlin","no migration background","45","0.0593266425524077","0.0414121641718468","0.0772411209329686"
"6 on scale 1-7","2005","Berlin","direct migration background","6","","",""
"6 on scale 1-7","2005","Berlin","indirect migration background","1","","",""
"6 on scale 1-7","2005","Brandenburg","no migration background","57","0.0683717826758921","0.0516011968514613","0.085142368500323"
"6 on scale 1-7","2005","Brandenburg","direct migration background","2","","",""
"6 on scale 1-7","2005","Brandenburg","indirect migration background","2","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","no migration background","36","0.064538169246382","0.0427156458815265","0.0863606926112375"
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"6 on scale 1-7","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"6 on scale 1-7","2005","Saxony","no migration background","88","0.0595742109411071","0.0475638766944452","0.071584545187769"
"6 on scale 1-7","2005","Saxony","direct migration background","1","","",""
"6 on scale 1-7","2005","Saxony","indirect migration background","","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","no migration background","54","0.0567132135597096","0.0413174034468415","0.0721090236725777"
"6 on scale 1-7","2005","Saxony-Anhalt","direct migration background","2","","",""
"6 on scale 1-7","2005","Saxony-Anhalt","indirect migration background","","","",""
"6 on scale 1-7","2005","Thuringia","no migration background","57","0.0529189193822492","0.0380257443860484","0.06781209437845"
"6 on scale 1-7","2005","Thuringia","direct migration background","","","",""
"6 on scale 1-7","2005","Thuringia","indirect migration background","1","","",""
"7 Strongly agree","2005","Schleswig-Holstein","no migration background","26","","",""
"7 Strongly agree","2005","Schleswig-Holstein","direct migration background","3","","",""
"7 Strongly agree","2005","Schleswig-Holstein","indirect migration background","","","",""
"7 Strongly agree","2005","Hamburg","no migration background","13","","",""
"7 Strongly agree","2005","Hamburg","direct migration background","1","","",""
"7 Strongly agree","2005","Hamburg","indirect migration background","1","","",""
"7 Strongly agree","2005","Lower Saxony","no migration background","105","0.0678276308194671","0.0552445540017401","0.0804107076371942"
"7 Strongly agree","2005","Lower Saxony","direct migration background","8","","",""
"7 Strongly agree","2005","Lower Saxony","indirect migration background","4","","",""
"7 Strongly agree","2005","Bremen","no migration background","10","","",""
"7 Strongly agree","2005","Bremen","direct migration background","4","","",""
"7 Strongly agree","2005","Bremen","indirect migration background","1","","",""
"7 Strongly agree","2005","North Rhine-Westphalia","no migration background","214","0.0645539889452701","0.0563588215324342","0.072749156358106"
"7 Strongly agree","2005","North Rhine-Westphalia","direct migration background","56","0.0937448574598772","0.0712333734392024","0.116256341480552"
"7 Strongly agree","2005","North Rhine-Westphalia","indirect migration background","20","","",""
"7 Strongly agree","2005","Hesse","no migration background","76","0.0845588951576033","0.0679733367325528","0.101144453582654"
"7 Strongly agree","2005","Hesse","direct migration background","13","","",""
"7 Strongly agree","2005","Hesse","indirect migration background","9","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","no migration background","52","0.0475583922108481","0.0343936003725162","0.0607231840491799"
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","direct migration background","10","","",""
"7 Strongly agree","2005","Rhineland-Palatinate,Saarland","indirect migration background","2","","",""
"7 Strongly agree","2005","Baden-Württemberg","no migration background","62","0.0435768161164914","0.0340687628551193","0.0530848693778634"
"7 Strongly agree","2005","Baden-Württemberg","direct migration background","24","","",""
"7 Strongly agree","2005","Baden-Württemberg","indirect migration background","17","","",""
"7 Strongly agree","2005","Bavaria","no migration background","115","0.054027998690349","0.0450412169722348","0.0630147804084632"
"7 Strongly agree","2005","Bavaria","direct migration background","9","","",""
"7 Strongly agree","2005","Bavaria","indirect migration background","9","","",""
"7 Strongly agree","2005","Berlin","no migration background","29","","",""
"7 Strongly agree","2005","Berlin","direct migration background","4","","",""
"7 Strongly agree","2005","Berlin","indirect migration background","2","","",""
"7 Strongly agree","2005","Brandenburg","no migration background","58","0.0688537982135178","0.0520285548765511","0.0856790415504845"
"7 Strongly agree","2005","Brandenburg","direct migration background","1","","",""
"7 Strongly agree","2005","Brandenburg","indirect migration background","","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","no migration background","27","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","direct migration background","3","","",""
"7 Strongly agree","2005","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"7 Strongly agree","2005","Saxony","no migration background","68","0.0482870970980104","0.037409519081265","0.0591646751147558"
"7 Strongly agree","2005","Saxony","direct migration background","2","","",""
"7 Strongly agree","2005","Saxony","indirect migration background","1","","",""
"7 Strongly agree","2005","Saxony-Anhalt","no migration background","54","0.0750182099106168","0.0574839079167167","0.0925525119045169"
"7 Strongly agree","2005","Saxony-Anhalt","direct migration background","3","","",""
"7 Strongly agree","2005","Saxony-Anhalt","indirect migration background","","","",""
"7 Strongly agree","2005","Thuringia","no migration background","45","0.0617305290902076","0.0457201350426259","0.0777409231377894"
"7 Strongly agree","2005","Thuringia","direct migration background","","","",""
"7 Strongly agree","2005","Thuringia","indirect migration background","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","no migration background","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","direct migration background","","","",""
"1 Strongly disagree","2006","Schleswig-Holstein","indirect migration background","","","",""
"1 Strongly disagree","2006","Hamburg","no migration background","","","",""
"1 Strongly disagree","2006","Hamburg","direct migration background","","","",""
