"plh0206i02","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2005","Single parent ","Female","141","0.170927627849239","0.144128797310939","0.19772645838754","2"
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","173","0.189802509851121","0.163315162459147","0.216289857243095","2"
"2 on scale 1-7 ","2005","(Married) couple without C. ","Female","775","0.207643805582018","0.194278192171281","0.221009418992755","2"
"2 on scale 1-7 ","2005","1-pers.-HH","Male","253","0.198717041502201","0.176587246983503","0.220846836020898","2"
"2 on scale 1-7 ","2005","Single parent ","Male","51","0.139847912290583","0.102818334678419","0.176877489902747","2"
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","Female","406","0.217428217397319","0.198841291400602","0.236015143394035","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Male","358","0.158446861056863","0.142079195625173","0.174814526488553","2"
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","Female","376","0.188384252135616","0.169926577314084","0.206841926957148","2"
"3 on scale 1-7 ","2005","1-pers.-HH","Female","281","0.16167853726801","0.144203529494283","0.179153545041738","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Male","655","0.168871740982548","0.156412022950182","0.181331459014913","3"
"3 on scale 1-7 ","2005","(Married) couple without C. ","Female","612","0.159040123063058","0.146989481577131","0.171090764548984","3"
"3 on scale 1-7 ","2005","Single parent ","Male","57","0.15779017673178","0.118869240981377","0.196711112482183","3"
"3 on scale 1-7 ","2005","Single parent ","Female","134","0.182356328709023","0.15486751816534","0.209845139252705","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Male","355","0.201203587418203","0.182749817489157","0.219657357347248","3"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","Female","330","0.185595873782063","0.168077585614995","0.203114161949131","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Male","351","0.179746166514263","0.162535087442538","0.196957245585988","3"
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","Female","325","0.18922010045629","0.170731051121028","0.207709149791553","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Male","187","0.223300427891099","0.195418102534209","0.251182753247988","3"
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","Female","151","0.168677922302915","0.143384603155664","0.193971241450166","3"
"3 on scale 1-7 ","2005","1-pers.-HH","Male","240","0.193526590335957","0.171617102737967","0.215436077933947","3"
"4 on scale 1-7","2005","Single parent ","Female","135","0.170249454103246","0.143492903424175","0.197006004782318","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Male","150","0.168339657351297","0.143288724900268","0.193390589802327","4"
"4 on scale 1-7","2005","1-pers.-HH","Female","252","0.15019699127034","0.133238951554433","0.167155030986246","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Male","413","0.232766185073802","0.213313793594574","0.25221857655303","4"
"4 on scale 1-7","2005","Single parent ","Male","70","0.238142471608965","0.192665823135741","0.28361912008219","4"
"4 on scale 1-7","2005","Couple + C. LE 16 ","Female","365","0.201934513329516","0.183845617163619","0.220023409495412","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Male","461","0.250834801304183","0.231404173182313","0.270265429426053","4"
"4 on scale 1-7","2005","1-pers.-HH","Male","241","0.193815757094667","0.171893838253362","0.215737675935972","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Male","666","0.179985565271466","0.167208671435855","0.192762459107076","4"
"4 on scale 1-7","2005","(Married) couple without C. ","Female","596","0.169141011150173","0.156788441840396","0.18149358045995","4"
"4 on scale 1-7","2005","Couple + C. GT 16 ","Female","358","0.204959918929672","0.18590494133612","0.224014896523223","4"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","Female","146","0.174090736611884","0.148478586101699","0.199702887122069","4"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Male","226","0.119089866797599","0.104180733535922","0.133999000059275","5"
"5 on scale 1-7","2005","(Married) couple without C. ","Male","407","0.12383613653582","0.112881144526601","0.134791128545038","5"
"5 on scale 1-7","2005","(Married) couple without C. ","Female","350","0.0967179161748741","0.0869784682388779","0.10645736411087","5"
"5 on scale 1-7","2005","Couple + C. LE 16 ","Female","229","0.117051910389308","0.102566047718288","0.131537773060328","5"
"5 on scale 1-7","2005","Single parent ","Female","88","0.11989614030865","0.0967710705089906","0.143021210108309","5"
"5 on scale 1-7","2005","1-pers.-HH","Female","133","0.0734262534671523","0.0610453716130245","0.0858071353212801","5"
"5 on scale 1-7","2005","1-pers.-HH","Male","137","0.0977165304400855","0.0812492306702807","0.11418383020989","5"
"5 on scale 1-7","2005","Single parent ","Male","36","0.106963685343893","0.0739658174727043","0.139961553215081","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Male","229","0.122168004136838","0.107489270504844","0.136846737768833","5"
"5 on scale 1-7","2005","Couple + C. GT 16 ","Female","192","0.114801206552255","0.0997534036837349","0.129849009420775","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Male","122","0.131740179548872","0.109096778553636","0.154383580544109","5"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","Female","96","0.117239331986335","0.0955098086220581","0.138968855350612","5"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Male","53","0.0593030504672479","0.0434898031013141","0.0751162978331817","6"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","Female","34","0.0484461516612632","0.0339438019856796","0.0629485013368467","6"
"6 on scale 1-7","2005","Single parent ","Female","39","0.0435237977940213","0.0289988705838368","0.0580487250042058","6"
"6 on scale 1-7","2005","1-pers.-HH","Female","79","0.0395066390009044","0.0302603359178675","0.0487529420839413","6"
"6 on scale 1-7","2005","1-pers.-HH","Male","80","0.0709969440647559","0.0567541475051994","0.0852397406243124","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Female","91","0.0374982927299426","0.0289378933519232","0.046058692107962","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Female","86","0.0593806526215685","0.0482246425628558","0.0705366626802812","6"
"6 on scale 1-7","2005","(Married) couple without C. ","Male","233","0.0666442279371358","0.0583495299333772","0.0749389259408945","6"
"6 on scale 1-7","2005","(Married) couple without C. ","Female","173","0.050408917993195","0.0431996498646538","0.0576181861217363","6"
"6 on scale 1-7","2005","Couple + C. GT 16 ","Male","131","0.0720208434489458","0.0604330069333773","0.0836086799645143","6"
"6 on scale 1-7","2005","Single parent ","Male","32","0.0966148541458222","0.0650726844050523","0.128157023886592","6"
"6 on scale 1-7","2005","Couple + C. LE 16 ","Male","107","0.0623490547379387","0.0512193223057962","0.0734787871700812","6"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Male","76","0.121983030352527","0.100072199613455","0.143893861091599","7"
"7 Strongly agree","2005","Couple + C. LE and GT 16","Female","50","0.0691610880105784","0.052023084849776","0.0862990911713808","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","Female","89","0.0437036619724014","0.0344919004644472","0.0529154234803556","7"
"7 Strongly agree","2005","1-pers.-HH","Male","91","0.0753097686913825","0.0606748382198517","0.0899446991629133","7"
"7 Strongly agree","2005","(Married) couple without C. ","Male","208","0.0636744332203421","0.0555537665489543","0.0717950998917299","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","Male","121","0.0645460961653941","0.0535319627393239","0.0755602295914643","7"
"7 Strongly agree","2005","Single parent ","Male","41","0.138493449695954","0.101614626939252","0.175372272452657","7"
"7 Strongly agree","2005","Single parent ","Female","46","0.0722989988680599","0.0538622796077207","0.090735718128399","7"
"7 Strongly agree","2005","Couple + C. LE 16 ","Male","109","0.0643490375957972","0.0530542738465797","0.0756438013450147","7"
"7 Strongly agree","2005","Couple + C. GT 16 ","Female","62","0.0445810572265241","0.0348389800479173","0.0543231344051309","7"
"7 Strongly agree","2005","1-pers.-HH","Female","72","0.042989175460565","0.0333614459123689","0.0526169050087611","7"
"7 Strongly agree","2005","(Married) couple without C. ","Female","163","0.05046410035612","0.043251096923102","0.0576771037891379","7"
"1 Strongly disagree","2006","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2006","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2006","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2006","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2006","Single parent ","Male","","","","","1"
"1 Strongly disagree","2006","Single parent ","Female","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2006","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2006","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2006","Couple + C. LE and GT 16","Female","","","","","1"
"2 on scale 1-7 ","2006","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2006","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2006","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2006","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE and GT 16","Female","","","","","2"
"2 on scale 1-7 ","2006","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. LE 16 ","Female","","","","","2"
"2 on scale 1-7 ","2006","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2006","1-pers.-HH","Male","","","","","2"
"3 on scale 1-7 ","2006","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2006","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2006","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Male","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2006","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2006","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2006","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2006","Couple + C. LE and GT 16","Female","","","","","3"
"4 on scale 1-7","2006","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2006","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2006","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2006","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2006","Single parent ","Male","","","","","4"
"4 on scale 1-7","2006","Single parent ","Female","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE 16 ","Male","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2006","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2006","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2006","Couple + C. LE and GT 16","Female","","","","","4"
"5 on scale 1-7","2006","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2006","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2006","Single parent ","Female","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE 16 ","Male","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE 16 ","Female","","","","","5"
"5 on scale 1-7","2006","Single parent ","Male","","","","","5"
"5 on scale 1-7","2006","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2006","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE and GT 16","Male","","","","","5"
"5 on scale 1-7","2006","Couple + C. LE and GT 16","Female","","","","","5"
"5 on scale 1-7","2006","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2006","Couple + C. GT 16 ","Male","","","","","5"
"6 on scale 1-7","2006","Single parent ","Male","","","","","6"
"6 on scale 1-7","2006","Single parent ","Female","","","","","6"
"6 on scale 1-7","2006","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2006","(Married) couple without C. ","Male","","","","","6"
"6 on scale 1-7","2006","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE and GT 16","Male","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE and GT 16","Female","","","","","6"
"6 on scale 1-7","2006","Couple + C. GT 16 ","Female","","","","","6"
"6 on scale 1-7","2006","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE 16 ","Male","","","","","6"
"6 on scale 1-7","2006","Couple + C. LE 16 ","Female","","","","","6"
"6 on scale 1-7","2006","Couple + C. GT 16 ","Male","","","","","6"
"7 Strongly agree","2006","(Married) couple without C. ","Male","","","","","7"
"7 Strongly agree","2006","Couple + C. LE and GT 16","Male","","","","","7"
"7 Strongly agree","2006","Couple + C. LE and GT 16","Female","","","","","7"
"7 Strongly agree","2006","1-pers.-HH","Female","","","","","7"
"7 Strongly agree","2006","1-pers.-HH","Male","","","","","7"
"7 Strongly agree","2006","(Married) couple without C. ","Female","","","","","7"
"7 Strongly agree","2006","Single parent ","Male","","","","","7"
"7 Strongly agree","2006","Single parent ","Female","","","","","7"
"7 Strongly agree","2006","Couple + C. LE 16 ","Male","","","","","7"
"7 Strongly agree","2006","Couple + C. LE 16 ","Female","","","","","7"
"7 Strongly agree","2006","Couple + C. GT 16 ","Male","","","","","7"
"7 Strongly agree","2006","Couple + C. GT 16 ","Female","","","","","7"
"1 Strongly disagree","2007","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2007","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2007","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2007","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2007","Single parent ","Male","","","","","1"
"1 Strongly disagree","2007","Single parent ","Female","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2007","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2007","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2007","Couple + C. LE and GT 16","Female","","","","","1"
"2 on scale 1-7 ","2007","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2007","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2007","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2007","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2007","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2007","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE 16 ","Female","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2007","Couple + C. LE and GT 16","Female","","","","","2"
"3 on scale 1-7 ","2007","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2007","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2007","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2007","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","Male","","","","","3"
"3 on scale 1-7 ","2007","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2007","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2007","Couple + C. LE and GT 16","Female","","","","","3"
"4 on scale 1-7","2007","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2007","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2007","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2007","Couple + C. LE 16 ","Male","","","","","4"
"4 on scale 1-7","2007","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2007","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2007","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2007","Couple + C. LE and GT 16","Female","","","","","4"
"4 on scale 1-7","2007","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2007","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2007","Single parent ","Male","","","","","4"
"4 on scale 1-7","2007","Single parent ","Female","","","","","4"
"5 on scale 1-7","2007","Couple + C. LE 16 ","Female","","","","","5"
"5 on scale 1-7","2007","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2007","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2007","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2007","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2007","Single parent ","Male","","","","","5"
"5 on scale 1-7","2007","Single parent ","Female","","","","","5"
"5 on scale 1-7","2007","Couple + C. LE 16 ","Male","","","","","5"
"5 on scale 1-7","2007","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2007","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2007","Couple + C. LE and GT 16","Male","","","","","5"
"5 on scale 1-7","2007","Couple + C. LE and GT 16","Female","","","","","5"
"6 on scale 1-7","2007","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2007","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2007","(Married) couple without C. ","Male","","","","","6"
"6 on scale 1-7","2007","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2007","Single parent ","Male","","","","","6"
"6 on scale 1-7","2007","Single parent ","Female","","","","","6"
"6 on scale 1-7","2007","Couple + C. LE and GT 16","Male","","","","","6"
"6 on scale 1-7","2007","Couple + C. LE and GT 16","Female","","","","","6"
"6 on scale 1-7","2007","Couple + C. LE 16 ","Male","","","","","6"
"6 on scale 1-7","2007","Couple + C. GT 16 ","Female","","","","","6"
"6 on scale 1-7","2007","Couple + C. LE 16 ","Female","","","","","6"
"6 on scale 1-7","2007","Couple + C. GT 16 ","Male","","","","","6"
"7 Strongly agree","2007","(Married) couple without C. ","Male","","","","","7"
"7 Strongly agree","2007","1-pers.-HH","Male","","","","","7"
"7 Strongly agree","2007","Couple + C. LE and GT 16","Male","","","","","7"
"7 Strongly agree","2007","Couple + C. LE and GT 16","Female","","","","","7"
"7 Strongly agree","2007","1-pers.-HH","Female","","","","","7"
"7 Strongly agree","2007","(Married) couple without C. ","Female","","","","","7"
"7 Strongly agree","2007","Single parent ","Male","","","","","7"
"7 Strongly agree","2007","Single parent ","Female","","","","","7"
"7 Strongly agree","2007","Couple + C. LE 16 ","Male","","","","","7"
"7 Strongly agree","2007","Couple + C. LE 16 ","Female","","","","","7"
"7 Strongly agree","2007","Couple + C. GT 16 ","Male","","","","","7"
"7 Strongly agree","2007","Couple + C. GT 16 ","Female","","","","","7"
"1 Strongly disagree","2008","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2008","(Married) couple without C. ","Female","","","","","1"
"1 Strongly disagree","2008","Single parent ","Male","","","","","1"
"1 Strongly disagree","2008","Single parent ","Female","","","","","1"
"1 Strongly disagree","2008","Couple + C. LE 16 ","Male","","","","","1"
"1 Strongly disagree","2008","Couple + C. LE 16 ","Female","","","","","1"
"1 Strongly disagree","2008","Couple + C. GT 16 ","Male","","","","","1"
"1 Strongly disagree","2008","1-pers.-HH","Male","","","","","1"
"1 Strongly disagree","2008","1-pers.-HH","Female","","","","","1"
"1 Strongly disagree","2008","Couple + C. GT 16 ","Female","","","","","1"
"1 Strongly disagree","2008","Couple + C. LE and GT 16","Male","","","","","1"
"1 Strongly disagree","2008","Couple + C. LE and GT 16","Female","","","","","1"
"2 on scale 1-7 ","2008","(Married) couple without C. ","Male","","","","","2"
"2 on scale 1-7 ","2008","Single parent ","Female","","","","","2"
"2 on scale 1-7 ","2008","(Married) couple without C. ","Female","","","","","2"
"2 on scale 1-7 ","2008","Single parent ","Male","","","","","2"
"2 on scale 1-7 ","2008","1-pers.-HH","Male","","","","","2"
"2 on scale 1-7 ","2008","1-pers.-HH","Female","","","","","2"
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","Male","","","","","2"
"2 on scale 1-7 ","2008","Couple + C. LE 16 ","Female","","","","","2"
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","Male","","","","","2"
"2 on scale 1-7 ","2008","Couple + C. GT 16 ","Female","","","","","2"
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","Male","","","","","2"
"2 on scale 1-7 ","2008","Couple + C. LE and GT 16","Female","","","","","2"
"3 on scale 1-7 ","2008","1-pers.-HH","Male","","","","","3"
"3 on scale 1-7 ","2008","(Married) couple without C. ","Male","","","","","3"
"3 on scale 1-7 ","2008","(Married) couple without C. ","Female","","","","","3"
"3 on scale 1-7 ","2008","1-pers.-HH","Female","","","","","3"
"3 on scale 1-7 ","2008","Single parent ","Male","","","","","3"
"3 on scale 1-7 ","2008","Single parent ","Female","","","","","3"
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","Male","","","","","3"
"3 on scale 1-7 ","2008","Couple + C. LE 16 ","Female","","","","","3"
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","Male","","","","","3"
"3 on scale 1-7 ","2008","Couple + C. GT 16 ","Female","","","","","3"
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","Male","","","","","3"
"3 on scale 1-7 ","2008","Couple + C. LE and GT 16","Female","","","","","3"
"4 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","","","4"
"4 on scale 1-7","2008","1-pers.-HH","Male","","","","","4"
"4 on scale 1-7","2008","(Married) couple without C. ","Male","","","","","4"
"4 on scale 1-7","2008","(Married) couple without C. ","Female","","","","","4"
"4 on scale 1-7","2008","Single parent ","Male","","","","","4"
"4 on scale 1-7","2008","Single parent ","Female","","","","","4"
"4 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","","","4"
"4 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","","","4"
"4 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","","","4"
"4 on scale 1-7","2008","1-pers.-HH","Female","","","","","4"
"4 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","","","4"
"4 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","","","4"
"5 on scale 1-7","2008","1-pers.-HH","Female","","","","","5"
"5 on scale 1-7","2008","Single parent ","Female","","","","","5"
"5 on scale 1-7","2008","1-pers.-HH","Male","","","","","5"
"5 on scale 1-7","2008","Single parent ","Male","","","","","5"
"5 on scale 1-7","2008","(Married) couple without C. ","Female","","","","","5"
"5 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","","","5"
"5 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","","","5"
"5 on scale 1-7","2008","(Married) couple without C. ","Male","","","","","5"
"5 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","","","5"
"5 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","","","5"
"5 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","","","5"
"5 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","","","5"
"6 on scale 1-7","2008","(Married) couple without C. ","Male","","","","","6"
"6 on scale 1-7","2008","1-pers.-HH","Male","","","","","6"
"6 on scale 1-7","2008","(Married) couple without C. ","Female","","","","","6"
"6 on scale 1-7","2008","Single parent ","Male","","","","","6"
"6 on scale 1-7","2008","Couple + C. LE 16 ","Female","","","","","6"
"6 on scale 1-7","2008","Couple + C. GT 16 ","Male","","","","","6"
"6 on scale 1-7","2008","Couple + C. GT 16 ","Female","","","","","6"
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Male","","","","","6"
"6 on scale 1-7","2008","1-pers.-HH","Female","","","","","6"
"6 on scale 1-7","2008","Couple + C. LE and GT 16","Female","","","","","6"
"6 on scale 1-7","2008","Single parent ","Female","","","","","6"
"6 on scale 1-7","2008","Couple + C. LE 16 ","Male","","","","","6"
"7 Strongly agree","2008","1-pers.-HH","Male","","","","","7"
"7 Strongly agree","2008","1-pers.-HH","Female","","","","","7"
"7 Strongly agree","2008","(Married) couple without C. ","Male","","","","","7"
"7 Strongly agree","2008","(Married) couple without C. ","Female","","","","","7"
"7 Strongly agree","2008","Single parent ","Male","","","","","7"
"7 Strongly agree","2008","Single parent ","Female","","","","","7"
"7 Strongly agree","2008","Couple + C. LE 16 ","Male","","","","","7"
"7 Strongly agree","2008","Couple + C. LE 16 ","Female","","","","","7"
"7 Strongly agree","2008","Couple + C. GT 16 ","Male","","","","","7"
"7 Strongly agree","2008","Couple + C. GT 16 ","Female","","","","","7"
"7 Strongly agree","2008","Couple + C. LE and GT 16","Male","","","","","7"
"7 Strongly agree","2008","Couple + C. LE and GT 16","Female","","","","","7"
"1 Strongly disagree","2009","(Married) couple without C. ","Male","","","","","1"
"1 Strongly disagree","2009","(Married) couple without C. ","Female","","","","","1"
