"plh0206i02","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"7 Strongly agree","2005","Part Time","Male","107","0.0866351879007143","0.071831185072591","0.101439190728838","7"
"7 Strongly agree","2005","Part Time","Female","148","0.0437686069602314","0.0369111766683937","0.0506260372520692","7"
"7 Strongly agree","2005","Full Time","Male","330","0.0698735366273432","0.0630339972734054","0.0767130759812811","7"
"7 Strongly agree","2005","Full Time","Female","124","0.0611944383047712","0.0521012202110031","0.0702876563985393","7"
"1 Strongly disagree","2006","Full Time","Female","","","","","1"
"1 Strongly disagree","2006","Part Time","Male","","","","","1"
"1 Strongly disagree","2006","Part Time","Female","","","","","1"
"1 Strongly disagree","2006","Not Working","Male","","","","","1"
"1 Strongly disagree","2006","Not Working","Female","","","","","1"
"1 Strongly disagree","2006","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2006","Full Time","Male","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2006","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Female","","","","","2"
"2 on scale 1-7 ","2006","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2006","Not Working","Male","","","","","2"
"3 on scale 1-7 ","2006","Not Working","Female","","","","","3"
"3 on scale 1-7 ","2006","Not Working","Male","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2006","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2006","Full Time","Male","","","","","3"
"4 on scale 1-7","2006","Full Time","Female","","","","","4"
"4 on scale 1-7","2006","Full Time","Male","","","","","4"
"4 on scale 1-7","2006","Not Working","Female","","","","","4"
"4 on scale 1-7","2006","Not Working","Male","","","","","4"
"4 on scale 1-7","2006","Part Time","Female","","","","","4"
"4 on scale 1-7","2006","Part Time","Male","","","","","4"
"5 on scale 1-7","2006","Not Working","Female","","","","","5"
"5 on scale 1-7","2006","Not Working","Male","","","","","5"
"5 on scale 1-7","2006","Part Time","Male","","","","","5"
"5 on scale 1-7","2006","Part Time","Female","","","","","5"
"5 on scale 1-7","2006","Full Time","Male","","","","","5"
"5 on scale 1-7","2006","Full Time","Female","","","","","5"
"6 on scale 1-7","2006","Not Working","Female","","","","","6"
"6 on scale 1-7","2006","Part Time","Male","","","","","6"
"6 on scale 1-7","2006","Not Working","Male","","","","","6"
"6 on scale 1-7","2006","Part Time","Female","","","","","6"
"6 on scale 1-7","2006","Full Time","Female","","","","","6"
"6 on scale 1-7","2006","Full Time","Male","","","","","6"
"7 Strongly agree","2006","Not Working","Female","","","","","7"
"7 Strongly agree","2006","Part Time","Male","","","","","7"
"7 Strongly agree","2006","Part Time","Female","","","","","7"
"7 Strongly agree","2006","Not Working","Male","","","","","7"
"7 Strongly agree","2006","Full Time","Male","","","","","7"
"7 Strongly agree","2006","Full Time","Female","","","","","7"
"1 Strongly disagree","2007","Full Time","Male","","","","","1"
"1 Strongly disagree","2007","Full Time","Female","","","","","1"
"1 Strongly disagree","2007","Part Time","Male","","","","","1"
"1 Strongly disagree","2007","Part Time","Female","","","","","1"
"1 Strongly disagree","2007","Not Working","Male","","","","","1"
"1 Strongly disagree","2007","Not Working","Female","","","","","1"
"2 on scale 1-7 ","2007","Not Working","Female","","","","","2"
"2 on scale 1-7 ","2007","Not Working","Male","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Male","","","","","2"
"2 on scale 1-7 ","2007","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2007","Part Time","Female","","","","","2"
"3 on scale 1-7 ","2007","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Female","","","","","3"
"3 on scale 1-7 ","2007","Full Time","Male","","","","","3"
"3 on scale 1-7 ","2007","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2007","Not Working","Male","","","","","3"
"4 on scale 1-7","2007","Full Time","Male","","","","","4"
"4 on scale 1-7","2007","Full Time","Female","","","","","4"
"4 on scale 1-7","2007","Not Working","Female","","","","","4"
"4 on scale 1-7","2007","Not Working","Male","","","","","4"
"4 on scale 1-7","2007","Part Time","Male","","","","","4"
"4 on scale 1-7","2007","Part Time","Female","","","","","4"
"5 on scale 1-7","2007","Not Working","Female","","","","","5"
"5 on scale 1-7","2007","Not Working","Male","","","","","5"
"5 on scale 1-7","2007","Part Time","Male","","","","","5"
"5 on scale 1-7","2007","Part Time","Female","","","","","5"
"5 on scale 1-7","2007","Full Time","Male","","","","","5"
"5 on scale 1-7","2007","Full Time","Female","","","","","5"
"6 on scale 1-7","2007","Not Working","Female","","","","","6"
"6 on scale 1-7","2007","Not Working","Male","","","","","6"
"6 on scale 1-7","2007","Part Time","Female","","","","","6"
"6 on scale 1-7","2007","Full Time","Male","","","","","6"
"6 on scale 1-7","2007","Part Time","Male","","","","","6"
"6 on scale 1-7","2007","Full Time","Female","","","","","6"
"7 Strongly agree","2007","Not Working","Female","","","","","7"
"7 Strongly agree","2007","Full Time","Male","","","","","7"
"7 Strongly agree","2007","Full Time","Female","","","","","7"
"7 Strongly agree","2007","Part Time","Male","","","","","7"
"7 Strongly agree","2007","Part Time","Female","","","","","7"
"7 Strongly agree","2007","Not Working","Male","","","","","7"
"1 Strongly disagree","2008","Full Time","Female","","","","","1"
"1 Strongly disagree","2008","Part Time","Male","","","","","1"
"1 Strongly disagree","2008","Part Time","Female","","","","","1"
"1 Strongly disagree","2008","Not Working","Male","","","","","1"
"1 Strongly disagree","2008","Not Working","Female","","","","","1"
"1 Strongly disagree","2008","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2008","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2008","Not Working","Female","","","","","2"
"2 on scale 1-7 ","2008","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2008","Not Working","Male","","","","","2"
"2 on scale 1-7 ","2008","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2008","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2008","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2008","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2008","Not Working","Female","","","","","3"
"3 on scale 1-7 ","2008","Full Time","Male","","","","","3"
"3 on scale 1-7 ","2008","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2008","Not Working","Male","","","","","3"
"4 on scale 1-7","2008","Not Working","Female","","","","","4"
"4 on scale 1-7","2008","Part Time","Male","","","","","4"
"4 on scale 1-7","2008","Not Working","Male","","","","","4"
"4 on scale 1-7","2008","Part Time","Female","","","","","4"
"4 on scale 1-7","2008","Full Time","Female","","","","","4"
"4 on scale 1-7","2008","Full Time","Male","","","","","4"
"5 on scale 1-7","2008","Not Working","Female","","","","","5"
"5 on scale 1-7","2008","Not Working","Male","","","","","5"
"5 on scale 1-7","2008","Part Time","Male","","","","","5"
"5 on scale 1-7","2008","Part Time","Female","","","","","5"
"5 on scale 1-7","2008","Full Time","Female","","","","","5"
"5 on scale 1-7","2008","Full Time","Male","","","","","5"
"6 on scale 1-7","2008","Not Working","Female","","","","","6"
"6 on scale 1-7","2008","Not Working","Male","","","","","6"
"6 on scale 1-7","2008","Part Time","Male","","","","","6"
"6 on scale 1-7","2008","Part Time","Female","","","","","6"
"6 on scale 1-7","2008","Full Time","Female","","","","","6"
"6 on scale 1-7","2008","Full Time","Male","","","","","6"
"7 Strongly agree","2008","Not Working","Female","","","","","7"
"7 Strongly agree","2008","Full Time","Male","","","","","7"
"7 Strongly agree","2008","Part Time","Male","","","","","7"
"7 Strongly agree","2008","Part Time","Female","","","","","7"
"7 Strongly agree","2008","Not Working","Male","","","","","7"
"7 Strongly agree","2008","Full Time","Female","","","","","7"
"1 Strongly disagree","2009","Full Time","Female","","","","","1"
"1 Strongly disagree","2009","Part Time","Male","","","","","1"
"1 Strongly disagree","2009","Part Time","Female","","","","","1"
"1 Strongly disagree","2009","Not Working","Male","","","","","1"
"1 Strongly disagree","2009","Not Working","Female","","","","","1"
"1 Strongly disagree","2009","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2009","Not Working","Female","","","","","2"
"2 on scale 1-7 ","2009","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2009","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2009","Not Working","Male","","","","","2"
"2 on scale 1-7 ","2009","Full Time","Male","","","","","2"
"2 on scale 1-7 ","2009","Full Time","Female","","","","","2"
"3 on scale 1-7 ","2009","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2009","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2009","Full Time","Male","","","","","3"
"3 on scale 1-7 ","2009","Not Working","Female","","","","","3"
"3 on scale 1-7 ","2009","Not Working","Male","","","","","3"
"3 on scale 1-7 ","2009","Part Time","Female","","","","","3"
"4 on scale 1-7","2009","Not Working","Female","","","","","4"
"4 on scale 1-7","2009","Part Time","Male","","","","","4"
"4 on scale 1-7","2009","Not Working","Male","","","","","4"
"4 on scale 1-7","2009","Full Time","Female","","","","","4"
"4 on scale 1-7","2009","Part Time","Female","","","","","4"
"4 on scale 1-7","2009","Full Time","Male","","","","","4"
"5 on scale 1-7","2009","Not Working","Female","","","","","5"
"5 on scale 1-7","2009","Part Time","Male","","","","","5"
"5 on scale 1-7","2009","Not Working","Male","","","","","5"
"5 on scale 1-7","2009","Full Time","Female","","","","","5"
"5 on scale 1-7","2009","Part Time","Female","","","","","5"
"5 on scale 1-7","2009","Full Time","Male","","","","","5"
"6 on scale 1-7","2009","Not Working","Female","","","","","6"
"6 on scale 1-7","2009","Not Working","Male","","","","","6"
"6 on scale 1-7","2009","Part Time","Male","","","","","6"
"6 on scale 1-7","2009","Part Time","Female","","","","","6"
"6 on scale 1-7","2009","Full Time","Female","","","","","6"
"6 on scale 1-7","2009","Full Time","Male","","","","","6"
"7 Strongly agree","2009","Not Working","Female","","","","","7"
"7 Strongly agree","2009","Full Time","Male","","","","","7"
"7 Strongly agree","2009","Full Time","Female","","","","","7"
"7 Strongly agree","2009","Part Time","Male","","","","","7"
"7 Strongly agree","2009","Part Time","Female","","","","","7"
"7 Strongly agree","2009","Not Working","Male","","","","","7"
"1 Strongly disagree","2010","Full Time","Female","422","0.171092508526345","0.155573273149546","0.186611743903143","1"
"1 Strongly disagree","2010","Part Time","Male","122","0.11762944565141","0.0984064575445118","0.136852433758309","1"
"1 Strongly disagree","2010","Part Time","Female","547","0.206627532572075","0.191683899538692","0.221571165605459","1"
"1 Strongly disagree","2010","Not Working","Male","479","0.172215769370499","0.157913039449251","0.186518499291747","1"
"1 Strongly disagree","2010","Not Working","Female","920","0.264646889671035","0.250331537381214","0.278962241960856","1"
"1 Strongly disagree","2010","Full Time","Male","497","0.12405525202214","0.11406441186069","0.13404609218359","1"
"2 on scale 1-7 ","2010","Part Time","Male","204","0.192468405625174","0.168945181065155","0.215991630185192","2"
"2 on scale 1-7 ","2010","Part Time","Female","666","0.219073007480649","0.203807080202141","0.234338934759156","2"
"2 on scale 1-7 ","2010","Full Time","Female","539","0.242931452770068","0.225258412535076","0.26060449300506","2"
"2 on scale 1-7 ","2010","Not Working","Female","800","0.201692438550997","0.188671250648786","0.214713626453208","2"
"2 on scale 1-7 ","2010","Not Working","Male","576","0.208312884691394","0.192929257012881","0.223696512369906","2"
"2 on scale 1-7 ","2010","Full Time","Male","851","0.188597682106547","0.176741567896341","0.200453796316752","2"
"3 on scale 1-7 ","2010","Full Time","Female","473","0.199318196856146","0.182855338378066","0.215781055334226","3"
"3 on scale 1-7 ","2010","Part Time","Male","243","0.219307747811559","0.194618702837657","0.243996792785462","3"
"3 on scale 1-7 ","2010","Full Time","Male","883","0.211516786237074","0.199139520296952","0.223894052177197","3"
"3 on scale 1-7 ","2010","Not Working","Female","676","0.183189825683155","0.170637276830297","0.195742374536013","3"
"3 on scale 1-7 ","2010","Not Working","Male","517","0.191994506412669","0.177074278289474","0.206914734535863","3"
"3 on scale 1-7 ","2010","Part Time","Female","621","0.222940619952498","0.207578709021118","0.238302530883879","3"
"4 on scale 1-7","2010","Not Working","Female","603","0.168847737938315","0.156691236797932","0.181004239078697","4"
"4 on scale 1-7","2010","Not Working","Male","473","0.18069993699243","0.16612440550064","0.195275468484221","4"
"4 on scale 1-7","2010","Part Time","Male","228","0.200365247429995","0.176481943933046","0.224248550926944","4"
"4 on scale 1-7","2010","Full Time","Female","387","0.17706858889576","0.161337659796548","0.192799517994972","4"
"4 on scale 1-7","2010","Part Time","Female","478","0.145325337730055","0.132317814150764","0.158332861309347","4"
"4 on scale 1-7","2010","Full Time","Male","878","0.204868013489449","0.19263558270001","0.217100444278889","4"
"5 on scale 1-7","2010","Not Working","Female","326","0.0925001179633923","0.0830982292108224","0.101902006715962","5"
"5 on scale 1-7","2010","Part Time","Male","130","0.133455608319502","0.11316471389426","0.153746502744744","5"
"5 on scale 1-7","2010","Not Working","Male","285","0.113285356477296","0.101279234991014","0.125291477963578","5"
"5 on scale 1-7","2010","Part Time","Female","287","0.112397689063817","0.100740027581282","0.124055350546352","5"
"5 on scale 1-7","2010","Full Time","Female","249","0.107655898497221","0.09488307578086","0.120428721213583","5"
"5 on scale 1-7","2010","Full Time","Male","584","0.151511777902572","0.140644965165922","0.162378590639222","5"
"6 on scale 1-7","2010","Not Working","Female","147","0.0382843256277397","0.0320576746326593","0.04451097662282","6"
"6 on scale 1-7","2010","Part Time","Male","70","0.0551259586091449","0.0415083011743045","0.0687436160439854","6"
"6 on scale 1-7","2010","Not Working","Male","154","0.0586200605120126","0.0497213002590865","0.0675188207649386","6"
"6 on scale 1-7","2010","Full Time","Female","107","0.0505435632343789","0.0415159646426792","0.0595711618260786","6"
"6 on scale 1-7","2010","Part Time","Female","121","0.0499155477318357","0.0418780185459903","0.0579530769176811","6"
"6 on scale 1-7","2010","Full Time","Male","245","0.0559788394657552","0.0490116296933671","0.0629460492381433","6"
"7 Strongly agree","2010","Not Working","Female","176","0.0508386645653672","0.0437103351279331","0.0579669940028013","7"
"7 Strongly agree","2010","Full Time","Male","244","0.0634716487764625","0.0560822954802109","0.070861002072714","7"
"7 Strongly agree","2010","Full Time","Female","85","0.0513897912200808","0.042290991314347","0.0604885911258146","7"
"7 Strongly agree","2010","Part Time","Male","82","0.0816475865532146","0.0653090283173979","0.0979861447890312","7"
"7 Strongly agree","2010","Part Time","Female","100","0.0437202654690698","0.0361735598716092","0.0512669710665304","7"
"7 Strongly agree","2010","Not Working","Male","193","0.0748714855436995","0.0649017608898291","0.0848412101975698","7"
"1 Strongly disagree","2011","Full Time","Female","","","","","1"
"1 Strongly disagree","2011","Part Time","Male","","","","","1"
"1 Strongly disagree","2011","Part Time","Female","","","","","1"
"1 Strongly disagree","2011","Not Working","Male","","","","","1"
"1 Strongly disagree","2011","Not Working","Female","","","","","1"
"1 Strongly disagree","2011","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2011","Not Working","Female","","","","","2"
"2 on scale 1-7 ","2011","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2011","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2011","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2011","Full Time","Male","","","","","2"
"2 on scale 1-7 ","2011","Not Working","Male","","","","","2"
"3 on scale 1-7 ","2011","Not Working","Female","","","","","3"
"3 on scale 1-7 ","2011","Not Working","Male","","","","","3"
"3 on scale 1-7 ","2011","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2011","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2011","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2011","Full Time","Male","","","","","3"
"4 on scale 1-7","2011","Not Working","Male","","","","","4"
"4 on scale 1-7","2011","Not Working","Female","","","","","4"
"4 on scale 1-7","2011","Part Time","Male","","","","","4"
"4 on scale 1-7","2011","Part Time","Female","","","","","4"
"4 on scale 1-7","2011","Full Time","Female","","","","","4"
"4 on scale 1-7","2011","Full Time","Male","","","","","4"
"5 on scale 1-7","2011","Not Working","Female","","","","","5"
"5 on scale 1-7","2011","Not Working","Male","","","","","5"
"5 on scale 1-7","2011","Part Time","Male","","","","","5"
"5 on scale 1-7","2011","Part Time","Female","","","","","5"
"5 on scale 1-7","2011","Full Time","Female","","","","","5"
"5 on scale 1-7","2011","Full Time","Male","","","","","5"
"6 on scale 1-7","2011","Full Time","Female","","","","","6"
"6 on scale 1-7","2011","Not Working","Female","","","","","6"
"6 on scale 1-7","2011","Part Time","Male","","","","","6"
"6 on scale 1-7","2011","Full Time","Male","","","","","6"
"6 on scale 1-7","2011","Part Time","Female","","","","","6"
"6 on scale 1-7","2011","Not Working","Male","","","","","6"
"7 Strongly agree","2011","Full Time","Female","","","","","7"
"7 Strongly agree","2011","Part Time","Male","","","","","7"
"7 Strongly agree","2011","Not Working","Female","","","","","7"
"7 Strongly agree","2011","Full Time","Male","","","","","7"
"7 Strongly agree","2011","Part Time","Female","","","","","7"
"7 Strongly agree","2011","Not Working","Male","","","","","7"
"1 Strongly disagree","2012","Full Time","Female","","","","","1"
"1 Strongly disagree","2012","Part Time","Male","","","","","1"
"1 Strongly disagree","2012","Not Working","Male","","","","","1"
"1 Strongly disagree","2012","Not Working","Female","","","","","1"
"1 Strongly disagree","2012","Part Time","Female","","","","","1"
"1 Strongly disagree","2012","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2012","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2012","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2012","Not Working","Female","","","","","2"
"2 on scale 1-7 ","2012","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2012","Full Time","Male","","","","","2"
"2 on scale 1-7 ","2012","Not Working","Male","","","","","2"
"3 on scale 1-7 ","2012","Not Working","Female","","","","","3"
"3 on scale 1-7 ","2012","Not Working","Male","","","","","3"
"3 on scale 1-7 ","2012","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2012","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2012","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2012","Full Time","Male","","","","","3"
"4 on scale 1-7","2012","Not Working","Female","","","","","4"
"4 on scale 1-7","2012","Not Working","Male","","","","","4"
"4 on scale 1-7","2012","Part Time","Male","","","","","4"
"4 on scale 1-7","2012","Part Time","Female","","","","","4"
"4 on scale 1-7","2012","Full Time","Female","","","","","4"
"4 on scale 1-7","2012","Full Time","Male","","","","","4"
"5 on scale 1-7","2012","Not Working","Female","","","","","5"
"5 on scale 1-7","2012","Not Working","Male","","","","","5"
"5 on scale 1-7","2012","Part Time","Male","","","","","5"
"5 on scale 1-7","2012","Part Time","Female","","","","","5"
"5 on scale 1-7","2012","Full Time","Female","","","","","5"
"5 on scale 1-7","2012","Full Time","Male","","","","","5"
"6 on scale 1-7","2012","Full Time","Female","","","","","6"
"6 on scale 1-7","2012","Not Working","Female","","","","","6"
"6 on scale 1-7","2012","Not Working","Male","","","","","6"
"6 on scale 1-7","2012","Full Time","Male","","","","","6"
"6 on scale 1-7","2012","Part Time","Male","","","","","6"
"6 on scale 1-7","2012","Part Time","Female","","","","","6"
"7 Strongly agree","2012","Not Working","Female","","","","","7"
"7 Strongly agree","2012","Part Time","Male","","","","","7"
"7 Strongly agree","2012","Full Time","Male","","","","","7"
"7 Strongly agree","2012","Full Time","Female","","","","","7"
"7 Strongly agree","2012","Part Time","Female","","","","","7"
"7 Strongly agree","2012","Not Working","Male","","","","","7"
"1 Strongly disagree","2013","Full Time","Female","","","","","1"
"1 Strongly disagree","2013","Part Time","Male","","","","","1"
"1 Strongly disagree","2013","Not Working","Female","","","","","1"
"1 Strongly disagree","2013","Full Time","Male","","","","","1"
"1 Strongly disagree","2013","Part Time","Female","","","","","1"
"1 Strongly disagree","2013","Not Working","Male","","","","","1"
"2 on scale 1-7 ","2013","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2013","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2013","Not Working","Female","","","","","2"
"2 on scale 1-7 ","2013","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2013","Full Time","Male","","","","","2"
"2 on scale 1-7 ","2013","Not Working","Male","","","","","2"
"3 on scale 1-7 ","2013","Not Working","Female","","","","","3"
"3 on scale 1-7 ","2013","Not Working","Male","","","","","3"
"3 on scale 1-7 ","2013","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2013","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2013","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2013","Full Time","Male","","","","","3"
"4 on scale 1-7","2013","Not Working","Female","","","","","4"
"4 on scale 1-7","2013","Not Working","Male","","","","","4"
"4 on scale 1-7","2013","Part Time","Male","","","","","4"
"4 on scale 1-7","2013","Part Time","Female","","","","","4"
"4 on scale 1-7","2013","Full Time","Male","","","","","4"
"4 on scale 1-7","2013","Full Time","Female","","","","","4"
"5 on scale 1-7","2013","Not Working","Female","","","","","5"
"5 on scale 1-7","2013","Part Time","Male","","","","","5"
"5 on scale 1-7","2013","Part Time","Female","","","","","5"
"5 on scale 1-7","2013","Not Working","Male","","","","","5"
"5 on scale 1-7","2013","Full Time","Female","","","","","5"
"5 on scale 1-7","2013","Full Time","Male","","","","","5"
"6 on scale 1-7","2013","Full Time","Female","","","","","6"
"6 on scale 1-7","2013","Not Working","Female","","","","","6"
"6 on scale 1-7","2013","Not Working","Male","","","","","6"
"6 on scale 1-7","2013","Part Time","Male","","","","","6"
"6 on scale 1-7","2013","Part Time","Female","","","","","6"
"6 on scale 1-7","2013","Full Time","Male","","","","","6"
"7 Strongly agree","2013","Not Working","Female","","","","","7"
"7 Strongly agree","2013","Full Time","Male","","","","","7"
"7 Strongly agree","2013","Full Time","Female","","","","","7"
"7 Strongly agree","2013","Part Time","Male","","","","","7"
"7 Strongly agree","2013","Part Time","Female","","","","","7"
"7 Strongly agree","2013","Not Working","Male","","","","","7"
"1 Strongly disagree","2014","Full Time","Female","","","","","1"
"1 Strongly disagree","2014","Part Time","Male","","","","","1"
"1 Strongly disagree","2014","Part Time","Female","","","","","1"
"1 Strongly disagree","2014","Not Working","Male","","","","","1"
"1 Strongly disagree","2014","Not Working","Female","","","","","1"
"1 Strongly disagree","2014","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2014","Not Working","Female","","","","","2"
"2 on scale 1-7 ","2014","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2014","Not Working","Male","","","","","2"
"2 on scale 1-7 ","2014","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2014","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2014","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2014","Not Working","Female","","","","","3"
"3 on scale 1-7 ","2014","Not Working","Male","","","","","3"
"3 on scale 1-7 ","2014","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2014","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2014","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2014","Full Time","Male","","","","","3"
"4 on scale 1-7","2014","Not Working","Female","","","","","4"
"4 on scale 1-7","2014","Part Time","Male","","","","","4"
"4 on scale 1-7","2014","Not Working","Male","","","","","4"
"4 on scale 1-7","2014","Part Time","Female","","","","","4"
"4 on scale 1-7","2014","Full Time","Female","","","","","4"
"4 on scale 1-7","2014","Full Time","Male","","","","","4"
"5 on scale 1-7","2014","Part Time","Male","","","","","5"
"5 on scale 1-7","2014","Full Time","Female","","","","","5"
"5 on scale 1-7","2014","Full Time","Male","","","","","5"
"5 on scale 1-7","2014","Not Working","Female","","","","","5"
"5 on scale 1-7","2014","Part Time","Female","","","","","5"
