"plh0206i02","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2005","no migration background","West Germany","688","0.0599973761265817","0.0558433388030658","0.0641514134500975"
"7 Strongly agree","2005","no migration background","East Germany","266","0.0637774097377629","0.0569446255255148","0.0706101939500109"
"7 Strongly agree","2005","direct migration background","West Germany","132","0.0598755228558853","0.0500895622817629","0.0696614834300077"
"7 Strongly agree","2005","direct migration background","East Germany","","","",""
"7 Strongly agree","2005","indirect migration background","West Germany","65","0.0932973037026735","0.0730541348642727","0.113540472541074"
"7 Strongly agree","2005","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2006","no migration background","West Germany","","","",""
"1 Strongly disagree","2006","no migration background","East Germany","","","",""
"1 Strongly disagree","2006","direct migration background","West Germany","","","",""
"1 Strongly disagree","2006","direct migration background","East Germany","","","",""
"1 Strongly disagree","2006","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2006","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2006","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2006","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2006","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2006","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2006","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2006","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2006","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2006","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2006","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2006","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2006","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2006","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2006","no migration background","West Germany","","","",""
"4 on scale 1-7","2006","no migration background","East Germany","","","",""
"4 on scale 1-7","2006","direct migration background","West Germany","","","",""
"4 on scale 1-7","2006","direct migration background","East Germany","","","",""
"4 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2006","no migration background","West Germany","","","",""
"5 on scale 1-7","2006","no migration background","East Germany","","","",""
"5 on scale 1-7","2006","direct migration background","West Germany","","","",""
"5 on scale 1-7","2006","direct migration background","East Germany","","","",""
"5 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2006","no migration background","West Germany","","","",""
"6 on scale 1-7","2006","no migration background","East Germany","","","",""
"6 on scale 1-7","2006","direct migration background","West Germany","","","",""
"6 on scale 1-7","2006","direct migration background","East Germany","","","",""
"6 on scale 1-7","2006","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2006","indirect migration background","East Germany","","","",""
"7 Strongly agree","2006","no migration background","West Germany","","","",""
"7 Strongly agree","2006","no migration background","East Germany","","","",""
"7 Strongly agree","2006","direct migration background","West Germany","","","",""
"7 Strongly agree","2006","direct migration background","East Germany","","","",""
"7 Strongly agree","2006","indirect migration background","West Germany","","","",""
"7 Strongly agree","2006","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2007","no migration background","West Germany","","","",""
"1 Strongly disagree","2007","no migration background","East Germany","","","",""
"1 Strongly disagree","2007","direct migration background","West Germany","","","",""
"1 Strongly disagree","2007","direct migration background","East Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2007","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2007","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2007","no migration background","West Germany","","","",""
"4 on scale 1-7","2007","no migration background","East Germany","","","",""
"4 on scale 1-7","2007","direct migration background","West Germany","","","",""
"4 on scale 1-7","2007","direct migration background","East Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2007","no migration background","West Germany","","","",""
"5 on scale 1-7","2007","no migration background","East Germany","","","",""
"5 on scale 1-7","2007","direct migration background","West Germany","","","",""
"5 on scale 1-7","2007","direct migration background","East Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2007","no migration background","West Germany","","","",""
"6 on scale 1-7","2007","no migration background","East Germany","","","",""
"6 on scale 1-7","2007","direct migration background","West Germany","","","",""
"6 on scale 1-7","2007","direct migration background","East Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2007","indirect migration background","East Germany","","","",""
"7 Strongly agree","2007","no migration background","West Germany","","","",""
"7 Strongly agree","2007","no migration background","East Germany","","","",""
"7 Strongly agree","2007","direct migration background","West Germany","","","",""
"7 Strongly agree","2007","direct migration background","East Germany","","","",""
"7 Strongly agree","2007","indirect migration background","West Germany","","","",""
"7 Strongly agree","2007","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2008","no migration background","West Germany","","","",""
"1 Strongly disagree","2008","no migration background","East Germany","","","",""
"1 Strongly disagree","2008","direct migration background","West Germany","","","",""
"1 Strongly disagree","2008","direct migration background","East Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2008","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2008","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2008","no migration background","West Germany","","","",""
"4 on scale 1-7","2008","no migration background","East Germany","","","",""
"4 on scale 1-7","2008","direct migration background","West Germany","","","",""
"4 on scale 1-7","2008","direct migration background","East Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2008","no migration background","West Germany","","","",""
"5 on scale 1-7","2008","no migration background","East Germany","","","",""
"5 on scale 1-7","2008","direct migration background","West Germany","","","",""
"5 on scale 1-7","2008","direct migration background","East Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2008","no migration background","West Germany","","","",""
"6 on scale 1-7","2008","no migration background","East Germany","","","",""
"6 on scale 1-7","2008","direct migration background","West Germany","","","",""
"6 on scale 1-7","2008","direct migration background","East Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2008","indirect migration background","East Germany","","","",""
"7 Strongly agree","2008","no migration background","West Germany","","","",""
"7 Strongly agree","2008","no migration background","East Germany","","","",""
"7 Strongly agree","2008","direct migration background","West Germany","","","",""
"7 Strongly agree","2008","direct migration background","East Germany","","","",""
"7 Strongly agree","2008","indirect migration background","West Germany","","","",""
"7 Strongly agree","2008","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2009","no migration background","West Germany","","","",""
"1 Strongly disagree","2009","no migration background","East Germany","","","",""
"1 Strongly disagree","2009","direct migration background","West Germany","","","",""
"1 Strongly disagree","2009","direct migration background","East Germany","","","",""
"1 Strongly disagree","2009","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2009","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2009","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2009","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2009","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2009","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2009","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2009","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2009","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2009","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2009","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2009","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2009","no migration background","West Germany","","","",""
"4 on scale 1-7","2009","no migration background","East Germany","","","",""
"4 on scale 1-7","2009","direct migration background","West Germany","","","",""
"4 on scale 1-7","2009","direct migration background","East Germany","","","",""
"4 on scale 1-7","2009","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2009","no migration background","West Germany","","","",""
"5 on scale 1-7","2009","no migration background","East Germany","","","",""
"5 on scale 1-7","2009","direct migration background","West Germany","","","",""
"5 on scale 1-7","2009","direct migration background","East Germany","","","",""
"5 on scale 1-7","2009","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2009","no migration background","West Germany","","","",""
"6 on scale 1-7","2009","no migration background","East Germany","","","",""
"6 on scale 1-7","2009","direct migration background","West Germany","","","",""
"6 on scale 1-7","2009","direct migration background","East Germany","","","",""
"6 on scale 1-7","2009","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2009","indirect migration background","East Germany","","","",""
"7 Strongly agree","2009","no migration background","West Germany","","","",""
"7 Strongly agree","2009","no migration background","East Germany","","","",""
"7 Strongly agree","2009","direct migration background","West Germany","","","",""
"7 Strongly agree","2009","direct migration background","East Germany","","","",""
"7 Strongly agree","2009","indirect migration background","West Germany","","","",""
"7 Strongly agree","2009","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2010","no migration background","West Germany","1887","0.180231460297547","0.172886302241455","0.18757661835364"
"1 Strongly disagree","2010","no migration background","East Germany","664","0.179805020174658","0.167952971129915","0.191657069219401"
"1 Strongly disagree","2010","direct migration background","West Germany","316","0.208485051472349","0.187160312423031","0.229809790521667"
"1 Strongly disagree","2010","direct migration background","East Germany","","","",""
"1 Strongly disagree","2010","indirect migration background","West Germany","103","0.122053529934199","0.0962866735470658","0.147820386321333"
"1 Strongly disagree","2010","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","no migration background","West Germany","2308","0.20735760039331","0.199610505954238","0.215104694832383"
"2 on scale 1-7 ","2010","no migration background","East Germany","856","0.20878457624897","0.196240734725279","0.221328417772661"
"2 on scale 1-7 ","2010","direct migration background","West Germany","313","0.208690258271616","0.187357792937608","0.230022723605623"
"2 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2010","indirect migration background","West Germany","140","0.198429284434174","0.167036773760477","0.229821795107871"
"2 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","no migration background","West Germany","2203","0.210770147393261","0.202976396461132","0.21856389832539"
"3 on scale 1-7 ","2010","no migration background","East Germany","808","0.193336432448689","0.181148303183262","0.205524561714115"
"3 on scale 1-7 ","2010","direct migration background","West Germany","271","0.176107637025892","0.156111733273539","0.196103540778245"
"3 on scale 1-7 ","2010","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2010","indirect migration background","West Germany","116","0.200129171281825","0.168635929023816","0.231622413539835"
"3 on scale 1-7 ","2010","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2010","no migration background","West Germany","1890","0.177154373556129","0.169858532854602","0.184450214257656"
"4 on scale 1-7","2010","no migration background","East Germany","792","0.188358797788133","0.176291529241506","0.200426066334761"
"4 on scale 1-7","2010","direct migration background","West Germany","225","0.167024711978236","0.147444241239752","0.18660518271672"
"4 on scale 1-7","2010","direct migration background","East Germany","","","",""
"4 on scale 1-7","2010","indirect migration background","West Germany","116","0.21495392513833","0.182618951629213","0.247288898647448"
"4 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2010","no migration background","West Germany","1159","0.118676385790291","0.112496362947434","0.124856408633149"
"5 on scale 1-7","2010","no migration background","East Germany","469","0.105307461568722","0.0958341796929316","0.114780743444513"
"5 on scale 1-7","2010","direct migration background","West Germany","140","0.130453746371275","0.112773377315278","0.148134115427272"
"5 on scale 1-7","2010","direct migration background","East Germany","","","",""
"5 on scale 1-7","2010","indirect migration background","West Germany","80","0.138469236858988","0.111282048854192","0.165656424863785"
"5 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2010","no migration background","West Germany","533","0.0496216568382026","0.0454718859732744","0.0537714277031308"
"6 on scale 1-7","2010","no migration background","East Germany","216","0.0560609813734393","0.0489613418695942","0.0631606208772844"
"6 on scale 1-7","2010","direct migration background","West Germany","62","0.0501712439694877","0.0387117142404444","0.0616307736985311"
"6 on scale 1-7","2010","direct migration background","East Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2010","indirect migration background","East Germany","","","",""
"7 Strongly agree","2010","no migration background","West Germany","540","0.0561883757312585","0.0517878342313196","0.0605889172311974"
"7 Strongly agree","2010","no migration background","East Germany","228","0.0683467303973888","0.0605588368244434","0.0761346239703342"
"7 Strongly agree","2010","direct migration background","West Germany","67","0.0590673509111445","0.0466916524190911","0.0714430494031978"
"7 Strongly agree","2010","direct migration background","East Germany","","","",""
"7 Strongly agree","2010","indirect migration background","West Germany","37","0.0733762870569212","0.0528513507893167","0.0939012233245256"
"7 Strongly agree","2010","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2011","no migration background","West Germany","","","",""
"1 Strongly disagree","2011","no migration background","East Germany","","","",""
"1 Strongly disagree","2011","direct migration background","West Germany","","","",""
"1 Strongly disagree","2011","direct migration background","East Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2011","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2011","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2011","no migration background","West Germany","","","",""
"4 on scale 1-7","2011","no migration background","East Germany","","","",""
"4 on scale 1-7","2011","direct migration background","West Germany","","","",""
"4 on scale 1-7","2011","direct migration background","East Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2011","no migration background","West Germany","","","",""
"5 on scale 1-7","2011","no migration background","East Germany","","","",""
"5 on scale 1-7","2011","direct migration background","West Germany","","","",""
"5 on scale 1-7","2011","direct migration background","East Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2011","no migration background","West Germany","","","",""
"6 on scale 1-7","2011","no migration background","East Germany","","","",""
"6 on scale 1-7","2011","direct migration background","West Germany","","","",""
"6 on scale 1-7","2011","direct migration background","East Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2011","indirect migration background","East Germany","","","",""
"7 Strongly agree","2011","no migration background","West Germany","","","",""
"7 Strongly agree","2011","no migration background","East Germany","","","",""
"7 Strongly agree","2011","direct migration background","West Germany","","","",""
"7 Strongly agree","2011","direct migration background","East Germany","","","",""
"7 Strongly agree","2011","indirect migration background","West Germany","","","",""
"7 Strongly agree","2011","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2012","no migration background","West Germany","","","",""
"1 Strongly disagree","2012","no migration background","East Germany","","","",""
"1 Strongly disagree","2012","direct migration background","West Germany","","","",""
"1 Strongly disagree","2012","direct migration background","East Germany","","","",""
"1 Strongly disagree","2012","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2012","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2012","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2012","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2012","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2012","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2012","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2012","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2012","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2012","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2012","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2012","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2012","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2012","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2012","no migration background","West Germany","","","",""
"4 on scale 1-7","2012","no migration background","East Germany","","","",""
"4 on scale 1-7","2012","direct migration background","West Germany","","","",""
"4 on scale 1-7","2012","direct migration background","East Germany","","","",""
"4 on scale 1-7","2012","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2012","no migration background","West Germany","","","",""
"5 on scale 1-7","2012","no migration background","East Germany","","","",""
"5 on scale 1-7","2012","direct migration background","West Germany","","","",""
"5 on scale 1-7","2012","direct migration background","East Germany","","","",""
"5 on scale 1-7","2012","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2012","no migration background","West Germany","","","",""
"6 on scale 1-7","2012","no migration background","East Germany","","","",""
"6 on scale 1-7","2012","direct migration background","West Germany","","","",""
"6 on scale 1-7","2012","direct migration background","East Germany","","","",""
"6 on scale 1-7","2012","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2012","indirect migration background","East Germany","","","",""
"7 Strongly agree","2012","no migration background","West Germany","","","",""
"7 Strongly agree","2012","no migration background","East Germany","","","",""
"7 Strongly agree","2012","direct migration background","West Germany","","","",""
"7 Strongly agree","2012","direct migration background","East Germany","","","",""
"7 Strongly agree","2012","indirect migration background","West Germany","","","",""
"7 Strongly agree","2012","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2013","no migration background","West Germany","","","",""
"1 Strongly disagree","2013","no migration background","East Germany","","","",""
"1 Strongly disagree","2013","direct migration background","West Germany","","","",""
"1 Strongly disagree","2013","direct migration background","East Germany","","","",""
"1 Strongly disagree","2013","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2013","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2013","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2013","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2013","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2013","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2013","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2013","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2013","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2013","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2013","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2013","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2013","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2013","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2013","no migration background","West Germany","","","",""
"4 on scale 1-7","2013","no migration background","East Germany","","","",""
"4 on scale 1-7","2013","direct migration background","West Germany","","","",""
"4 on scale 1-7","2013","direct migration background","East Germany","","","",""
"4 on scale 1-7","2013","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2013","no migration background","West Germany","","","",""
"5 on scale 1-7","2013","no migration background","East Germany","","","",""
"5 on scale 1-7","2013","direct migration background","West Germany","","","",""
"5 on scale 1-7","2013","direct migration background","East Germany","","","",""
"5 on scale 1-7","2013","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2013","no migration background","West Germany","","","",""
"6 on scale 1-7","2013","no migration background","East Germany","","","",""
"6 on scale 1-7","2013","direct migration background","West Germany","","","",""
"6 on scale 1-7","2013","direct migration background","East Germany","","","",""
"6 on scale 1-7","2013","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2013","indirect migration background","East Germany","","","",""
"7 Strongly agree","2013","no migration background","West Germany","","","",""
"7 Strongly agree","2013","no migration background","East Germany","","","",""
"7 Strongly agree","2013","direct migration background","West Germany","","","",""
"7 Strongly agree","2013","direct migration background","East Germany","","","",""
"7 Strongly agree","2013","indirect migration background","West Germany","","","",""
"7 Strongly agree","2013","indirect migration background","East Germany","","","",""
"1 Strongly disagree","2014","no migration background","West Germany","","","",""
"1 Strongly disagree","2014","no migration background","East Germany","","","",""
"1 Strongly disagree","2014","direct migration background","West Germany","","","",""
"1 Strongly disagree","2014","direct migration background","East Germany","","","",""
"1 Strongly disagree","2014","indirect migration background","West Germany","","","",""
"1 Strongly disagree","2014","indirect migration background","East Germany","","","",""
"2 on scale 1-7 ","2014","no migration background","West Germany","","","",""
"2 on scale 1-7 ","2014","no migration background","East Germany","","","",""
"2 on scale 1-7 ","2014","direct migration background","West Germany","","","",""
"2 on scale 1-7 ","2014","direct migration background","East Germany","","","",""
"2 on scale 1-7 ","2014","indirect migration background","West Germany","","","",""
"2 on scale 1-7 ","2014","indirect migration background","East Germany","","","",""
"3 on scale 1-7 ","2014","no migration background","West Germany","","","",""
"3 on scale 1-7 ","2014","no migration background","East Germany","","","",""
"3 on scale 1-7 ","2014","direct migration background","West Germany","","","",""
"3 on scale 1-7 ","2014","direct migration background","East Germany","","","",""
"3 on scale 1-7 ","2014","indirect migration background","West Germany","","","",""
"3 on scale 1-7 ","2014","indirect migration background","East Germany","","","",""
"4 on scale 1-7","2014","no migration background","West Germany","","","",""
"4 on scale 1-7","2014","no migration background","East Germany","","","",""
"4 on scale 1-7","2014","direct migration background","West Germany","","","",""
"4 on scale 1-7","2014","direct migration background","East Germany","","","",""
"4 on scale 1-7","2014","indirect migration background","West Germany","","","",""
"4 on scale 1-7","2014","indirect migration background","East Germany","","","",""
"5 on scale 1-7","2014","no migration background","West Germany","","","",""
"5 on scale 1-7","2014","no migration background","East Germany","","","",""
"5 on scale 1-7","2014","direct migration background","West Germany","","","",""
"5 on scale 1-7","2014","direct migration background","East Germany","","","",""
"5 on scale 1-7","2014","indirect migration background","West Germany","","","",""
"5 on scale 1-7","2014","indirect migration background","East Germany","","","",""
"6 on scale 1-7","2014","no migration background","West Germany","","","",""
"6 on scale 1-7","2014","no migration background","East Germany","","","",""
"6 on scale 1-7","2014","direct migration background","West Germany","","","",""
"6 on scale 1-7","2014","direct migration background","East Germany","","","",""
"6 on scale 1-7","2014","indirect migration background","West Germany","","","",""
"6 on scale 1-7","2014","indirect migration background","East Germany","","","",""
"7 Strongly agree","2014","no migration background","West Germany","","","",""
