"plh0206i02","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","direct migration background","Female","105","0.106882186404883","0.0897269735768017","0.124037399232964"
"5 on scale 1-7","2005","indirect migration background","Male","58","0.160536746513616","0.124650904721385","0.196422588305847"
"5 on scale 1-7","2005","indirect migration background","Female","50","0.0974940070191455","0.069325923557881","0.12566209048041"
"6 on scale 1-7","2005","no migration background","Male","572","0.0711697179392167","0.065659321460206","0.0766801144182273"
"6 on scale 1-7","2005","no migration background","Female","452","0.0483415518106459","0.043935912248511","0.0527471913727809"
"6 on scale 1-7","2005","direct migration background","Male","56","0.0507108364627358","0.037815123849192","0.0636065490762796"
"6 on scale 1-7","2005","direct migration background","Female","44","0.028018115831885","0.0188551172708211","0.037181114392949"
"6 on scale 1-7","2005","indirect migration background","Male","23","","",""
"6 on scale 1-7","2005","indirect migration background","Female","24","","",""
"7 Strongly agree","2005","no migration background","Male","558","0.0741163475764708","0.0685019617386054","0.0797307334143361"
"7 Strongly agree","2005","no migration background","Female","396","0.0482180681550912","0.0438177736183936","0.0526183626917887"
"7 Strongly agree","2005","direct migration background","Male","73","0.0619810276229942","0.0478090357420441","0.0761530195039443"
"7 Strongly agree","2005","direct migration background","Female","68","0.0576489693931501","0.0447072732562768","0.0705906655300235"
"7 Strongly agree","2005","indirect migration background","Male","35","0.105406634729041","0.0753886263185722","0.135424643139511"
"7 Strongly agree","2005","indirect migration background","Female","31","0.0775574281463737","0.0521579578211263","0.102956898471621"
"1 Strongly disagree","2006","no migration background","Male","","","",""
"1 Strongly disagree","2006","no migration background","Female","","","",""
"1 Strongly disagree","2006","direct migration background","Male","","","",""
"1 Strongly disagree","2006","direct migration background","Female","","","",""
"1 Strongly disagree","2006","indirect migration background","Male","","","",""
"1 Strongly disagree","2006","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2006","no migration background","Male","","","",""
"2 on scale 1-7 ","2006","no migration background","Female","","","",""
"2 on scale 1-7 ","2006","direct migration background","Male","","","",""
"2 on scale 1-7 ","2006","direct migration background","Female","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2006","no migration background","Male","","","",""
"3 on scale 1-7 ","2006","no migration background","Female","","","",""
"3 on scale 1-7 ","2006","direct migration background","Male","","","",""
"3 on scale 1-7 ","2006","direct migration background","Female","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2006","indirect migration background","Female","","","",""
"4 on scale 1-7","2006","no migration background","Male","","","",""
"4 on scale 1-7","2006","no migration background","Female","","","",""
"4 on scale 1-7","2006","direct migration background","Male","","","",""
"4 on scale 1-7","2006","direct migration background","Female","","","",""
"4 on scale 1-7","2006","indirect migration background","Male","","","",""
"4 on scale 1-7","2006","indirect migration background","Female","","","",""
"5 on scale 1-7","2006","no migration background","Male","","","",""
"5 on scale 1-7","2006","no migration background","Female","","","",""
"5 on scale 1-7","2006","direct migration background","Male","","","",""
"5 on scale 1-7","2006","direct migration background","Female","","","",""
"5 on scale 1-7","2006","indirect migration background","Male","","","",""
"5 on scale 1-7","2006","indirect migration background","Female","","","",""
"6 on scale 1-7","2006","no migration background","Male","","","",""
"6 on scale 1-7","2006","no migration background","Female","","","",""
"6 on scale 1-7","2006","direct migration background","Male","","","",""
"6 on scale 1-7","2006","direct migration background","Female","","","",""
"6 on scale 1-7","2006","indirect migration background","Male","","","",""
"6 on scale 1-7","2006","indirect migration background","Female","","","",""
"7 Strongly agree","2006","no migration background","Male","","","",""
"7 Strongly agree","2006","no migration background","Female","","","",""
"7 Strongly agree","2006","direct migration background","Male","","","",""
"7 Strongly agree","2006","direct migration background","Female","","","",""
"7 Strongly agree","2006","indirect migration background","Male","","","",""
"7 Strongly agree","2006","indirect migration background","Female","","","",""
"1 Strongly disagree","2007","no migration background","Male","","","",""
"1 Strongly disagree","2007","no migration background","Female","","","",""
"1 Strongly disagree","2007","direct migration background","Male","","","",""
"1 Strongly disagree","2007","direct migration background","Female","","","",""
"1 Strongly disagree","2007","indirect migration background","Male","","","",""
"1 Strongly disagree","2007","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2007","no migration background","Male","","","",""
"2 on scale 1-7 ","2007","no migration background","Female","","","",""
"2 on scale 1-7 ","2007","direct migration background","Male","","","",""
"2 on scale 1-7 ","2007","direct migration background","Female","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2007","no migration background","Male","","","",""
"3 on scale 1-7 ","2007","no migration background","Female","","","",""
"3 on scale 1-7 ","2007","direct migration background","Male","","","",""
"3 on scale 1-7 ","2007","direct migration background","Female","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2007","indirect migration background","Female","","","",""
"4 on scale 1-7","2007","no migration background","Male","","","",""
"4 on scale 1-7","2007","no migration background","Female","","","",""
"4 on scale 1-7","2007","direct migration background","Male","","","",""
"4 on scale 1-7","2007","direct migration background","Female","","","",""
"4 on scale 1-7","2007","indirect migration background","Male","","","",""
"4 on scale 1-7","2007","indirect migration background","Female","","","",""
"5 on scale 1-7","2007","no migration background","Male","","","",""
"5 on scale 1-7","2007","no migration background","Female","","","",""
"5 on scale 1-7","2007","direct migration background","Male","","","",""
"5 on scale 1-7","2007","direct migration background","Female","","","",""
"5 on scale 1-7","2007","indirect migration background","Male","","","",""
"5 on scale 1-7","2007","indirect migration background","Female","","","",""
"6 on scale 1-7","2007","no migration background","Male","","","",""
"6 on scale 1-7","2007","no migration background","Female","","","",""
"6 on scale 1-7","2007","direct migration background","Male","","","",""
"6 on scale 1-7","2007","direct migration background","Female","","","",""
"6 on scale 1-7","2007","indirect migration background","Male","","","",""
"6 on scale 1-7","2007","indirect migration background","Female","","","",""
"7 Strongly agree","2007","no migration background","Male","","","",""
"7 Strongly agree","2007","no migration background","Female","","","",""
"7 Strongly agree","2007","direct migration background","Male","","","",""
"7 Strongly agree","2007","direct migration background","Female","","","",""
"7 Strongly agree","2007","indirect migration background","Male","","","",""
"7 Strongly agree","2007","indirect migration background","Female","","","",""
"1 Strongly disagree","2008","no migration background","Male","","","",""
"1 Strongly disagree","2008","no migration background","Female","","","",""
"1 Strongly disagree","2008","direct migration background","Male","","","",""
"1 Strongly disagree","2008","direct migration background","Female","","","",""
"1 Strongly disagree","2008","indirect migration background","Male","","","",""
"1 Strongly disagree","2008","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2008","no migration background","Male","","","",""
"2 on scale 1-7 ","2008","no migration background","Female","","","",""
"2 on scale 1-7 ","2008","direct migration background","Male","","","",""
"2 on scale 1-7 ","2008","direct migration background","Female","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2008","no migration background","Male","","","",""
"3 on scale 1-7 ","2008","no migration background","Female","","","",""
"3 on scale 1-7 ","2008","direct migration background","Male","","","",""
"3 on scale 1-7 ","2008","direct migration background","Female","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2008","indirect migration background","Female","","","",""
"4 on scale 1-7","2008","no migration background","Male","","","",""
"4 on scale 1-7","2008","no migration background","Female","","","",""
"4 on scale 1-7","2008","direct migration background","Male","","","",""
"4 on scale 1-7","2008","direct migration background","Female","","","",""
"4 on scale 1-7","2008","indirect migration background","Male","","","",""
"4 on scale 1-7","2008","indirect migration background","Female","","","",""
"5 on scale 1-7","2008","no migration background","Male","","","",""
"5 on scale 1-7","2008","no migration background","Female","","","",""
"5 on scale 1-7","2008","direct migration background","Male","","","",""
"5 on scale 1-7","2008","direct migration background","Female","","","",""
"5 on scale 1-7","2008","indirect migration background","Male","","","",""
"5 on scale 1-7","2008","indirect migration background","Female","","","",""
"6 on scale 1-7","2008","no migration background","Male","","","",""
"6 on scale 1-7","2008","no migration background","Female","","","",""
"6 on scale 1-7","2008","direct migration background","Male","","","",""
"6 on scale 1-7","2008","direct migration background","Female","","","",""
"6 on scale 1-7","2008","indirect migration background","Male","","","",""
"6 on scale 1-7","2008","indirect migration background","Female","","","",""
"7 Strongly agree","2008","no migration background","Male","","","",""
"7 Strongly agree","2008","no migration background","Female","","","",""
"7 Strongly agree","2008","direct migration background","Male","","","",""
"7 Strongly agree","2008","direct migration background","Female","","","",""
"7 Strongly agree","2008","indirect migration background","Male","","","",""
"7 Strongly agree","2008","indirect migration background","Female","","","",""
"1 Strongly disagree","2009","no migration background","Male","","","",""
"1 Strongly disagree","2009","no migration background","Female","","","",""
"1 Strongly disagree","2009","direct migration background","Male","","","",""
"1 Strongly disagree","2009","direct migration background","Female","","","",""
"1 Strongly disagree","2009","indirect migration background","Male","","","",""
"1 Strongly disagree","2009","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2009","no migration background","Male","","","",""
"2 on scale 1-7 ","2009","no migration background","Female","","","",""
"2 on scale 1-7 ","2009","direct migration background","Male","","","",""
"2 on scale 1-7 ","2009","direct migration background","Female","","","",""
"2 on scale 1-7 ","2009","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2009","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2009","no migration background","Male","","","",""
"3 on scale 1-7 ","2009","no migration background","Female","","","",""
"3 on scale 1-7 ","2009","direct migration background","Male","","","",""
"3 on scale 1-7 ","2009","direct migration background","Female","","","",""
"3 on scale 1-7 ","2009","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2009","indirect migration background","Female","","","",""
"4 on scale 1-7","2009","no migration background","Male","","","",""
"4 on scale 1-7","2009","no migration background","Female","","","",""
"4 on scale 1-7","2009","direct migration background","Male","","","",""
"4 on scale 1-7","2009","direct migration background","Female","","","",""
"4 on scale 1-7","2009","indirect migration background","Male","","","",""
"4 on scale 1-7","2009","indirect migration background","Female","","","",""
"5 on scale 1-7","2009","no migration background","Male","","","",""
"5 on scale 1-7","2009","no migration background","Female","","","",""
"5 on scale 1-7","2009","direct migration background","Male","","","",""
"5 on scale 1-7","2009","direct migration background","Female","","","",""
"5 on scale 1-7","2009","indirect migration background","Male","","","",""
"5 on scale 1-7","2009","indirect migration background","Female","","","",""
"6 on scale 1-7","2009","no migration background","Male","","","",""
"6 on scale 1-7","2009","no migration background","Female","","","",""
"6 on scale 1-7","2009","direct migration background","Male","","","",""
"6 on scale 1-7","2009","direct migration background","Female","","","",""
"6 on scale 1-7","2009","indirect migration background","Male","","","",""
"6 on scale 1-7","2009","indirect migration background","Female","","","",""
"7 Strongly agree","2009","no migration background","Male","","","",""
"7 Strongly agree","2009","no migration background","Female","","","",""
"7 Strongly agree","2009","direct migration background","Male","","","",""
"7 Strongly agree","2009","direct migration background","Female","","","",""
"7 Strongly agree","2009","indirect migration background","Male","","","",""
"7 Strongly agree","2009","indirect migration background","Female","","","",""
"1 Strongly disagree","2010","no migration background","Male","940","0.139042083344908","0.130916554698297","0.14716761199152"
"1 Strongly disagree","2010","no migration background","Female","1611","0.220545015111767","0.211216155180924","0.22987387504261"
"1 Strongly disagree","2010","direct migration background","Male","114","0.154786640001017","0.127170988285918","0.182402291716115"
"1 Strongly disagree","2010","direct migration background","Female","215","0.255430914144988","0.225173216803415","0.285688611486562"
"1 Strongly disagree","2010","indirect migration background","Male","44","0.108885475163743","0.0744318437265152","0.143339106600971"
"1 Strongly disagree","2010","indirect migration background","Female","63","0.150703184695808","0.112897262821566","0.188509106570051"
"2 on scale 1-7 ","2010","no migration background","Male","1436","0.20048150861023","0.191079103746363","0.209883913474096"
"2 on scale 1-7 ","2010","no migration background","Female","1728","0.214727276537429","0.205487993021341","0.223966560053516"
"2 on scale 1-7 ","2010","direct migration background","Male","127","0.164385841654184","0.136088835877288","0.192682847431079"
"2 on scale 1-7 ","2010","direct migration background","Female","195","0.243500809280576","0.213722428178236","0.273279190382917"
"2 on scale 1-7 ","2010","indirect migration background","Male","68","0.189690995825184","0.146326734031558","0.233055257618811"
"2 on scale 1-7 ","2010","indirect migration background","Female","82","0.199174987302851","0.156970844538874","0.241379130066827"
"3 on scale 1-7 ","2010","no migration background","Male","1458","0.206570225884964","0.197062522165788","0.216077929604139"
"3 on scale 1-7 ","2010","no migration background","Female","1553","0.207454250142167","0.198330828026576","0.216577672257758"
"3 on scale 1-7 ","2010","direct migration background","Male","133","0.201030651179187","0.170432049319007","0.231629253039366"
"3 on scale 1-7 ","2010","direct migration background","Female","147","0.150476777123659","0.125670076037298","0.175283478210019"
"3 on scale 1-7 ","2010","indirect migration background","Male","52","0.207810021337402","0.162932260214171","0.252687782460632"
"3 on scale 1-7 ","2010","indirect migration background","Female","70","0.178238314945578","0.137795409530399","0.218681220360758"
"4 on scale 1-7","2010","no migration background","Male","1378","0.192885738336258","0.183619465142077","0.202152011530439"
"4 on scale 1-7","2010","no migration background","Female","1304","0.166472815576175","0.158091426985823","0.174854204166526"
"4 on scale 1-7","2010","direct migration background","Male","133","0.211562696272464","0.180380369929335","0.242745022615593"
"4 on scale 1-7","2010","direct migration background","Female","108","0.131867483943371","0.108392326330202","0.15534264155654"
"4 on scale 1-7","2010","indirect migration background","Male","68","0.214908703904738","0.169475815215643","0.260341592593834"
"4 on scale 1-7","2010","indirect migration background","Female","56","0.228265541961461","0.183912542594405","0.272618541328517"
"5 on scale 1-7","2010","no migration background","Male","868","0.131715420292568","0.123773292226079","0.139657548359056"
"5 on scale 1-7","2010","no migration background","Female","760","0.100147743177274","0.0933932834205902","0.106902202933958"
"5 on scale 1-7","2010","direct migration background","Male","88","0.158182758457306","0.130321940391862","0.18604357652275"
"5 on scale 1-7","2010","direct migration background","Female","61","0.111736030174256","0.0898778356163427","0.133594224732169"
"5 on scale 1-7","2010","indirect migration background","Male","43","0.157289818616745","0.117020647230265","0.197558990003224"
"5 on scale 1-7","2010","indirect migration background","Female","41","0.120901731905376","0.0864505724233011","0.155352891387452"
"6 on scale 1-7","2010","no migration background","Male","420","0.0575374848168789","0.0520686474274156","0.0630063222063421"
"6 on scale 1-7","2010","no migration background","Female","329","0.0445890664284416","0.039945050259299","0.0492330825975842"
"6 on scale 1-7","2010","direct migration background","Male","32","0.0519408026745334","0.0349983047935656","0.0688833005555013"
"6 on scale 1-7","2010","direct migration background","Female","31","0.046568424374762","0.0319487674018693","0.0611880813476548"
"6 on scale 1-7","2010","indirect migration background","Male","17","","",""
"6 on scale 1-7","2010","indirect migration background","Female","15","","",""
"7 Strongly agree","2010","no migration background","Male","465","0.0717675387141937","0.0657060411802371","0.0778290362481504"
"7 Strongly agree","2010","no migration background","Female","303","0.0460638330267475","0.0413472864894239","0.0507803795640711"
"7 Strongly agree","2010","direct migration background","Male","32","0.0581106097613094","0.0402484877146485","0.0759727318079702"
"7 Strongly agree","2010","direct migration background","Female","41","0.0604195609583882","0.0438884359033579","0.0769506860134186"
"7 Strongly agree","2010","indirect migration background","Male","22","","",""
"7 Strongly agree","2010","indirect migration background","Female","17","","",""
"1 Strongly disagree","2011","no migration background","Male","","","",""
"1 Strongly disagree","2011","no migration background","Female","","","",""
"1 Strongly disagree","2011","direct migration background","Male","","","",""
"1 Strongly disagree","2011","direct migration background","Female","","","",""
"1 Strongly disagree","2011","indirect migration background","Male","","","",""
"1 Strongly disagree","2011","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2011","no migration background","Male","","","",""
"2 on scale 1-7 ","2011","no migration background","Female","","","",""
"2 on scale 1-7 ","2011","direct migration background","Male","","","",""
"2 on scale 1-7 ","2011","direct migration background","Female","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2011","no migration background","Male","","","",""
"3 on scale 1-7 ","2011","no migration background","Female","","","",""
"3 on scale 1-7 ","2011","direct migration background","Male","","","",""
"3 on scale 1-7 ","2011","direct migration background","Female","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2011","indirect migration background","Female","","","",""
"4 on scale 1-7","2011","no migration background","Male","","","",""
"4 on scale 1-7","2011","no migration background","Female","","","",""
"4 on scale 1-7","2011","direct migration background","Male","","","",""
"4 on scale 1-7","2011","direct migration background","Female","","","",""
"4 on scale 1-7","2011","indirect migration background","Male","","","",""
"4 on scale 1-7","2011","indirect migration background","Female","","","",""
"5 on scale 1-7","2011","no migration background","Male","","","",""
"5 on scale 1-7","2011","no migration background","Female","","","",""
"5 on scale 1-7","2011","direct migration background","Male","","","",""
"5 on scale 1-7","2011","direct migration background","Female","","","",""
"5 on scale 1-7","2011","indirect migration background","Male","","","",""
"5 on scale 1-7","2011","indirect migration background","Female","","","",""
"6 on scale 1-7","2011","no migration background","Male","","","",""
"6 on scale 1-7","2011","no migration background","Female","","","",""
"6 on scale 1-7","2011","direct migration background","Male","","","",""
"6 on scale 1-7","2011","direct migration background","Female","","","",""
"6 on scale 1-7","2011","indirect migration background","Male","","","",""
"6 on scale 1-7","2011","indirect migration background","Female","","","",""
"7 Strongly agree","2011","no migration background","Male","","","",""
"7 Strongly agree","2011","no migration background","Female","","","",""
"7 Strongly agree","2011","direct migration background","Male","","","",""
"7 Strongly agree","2011","direct migration background","Female","","","",""
"7 Strongly agree","2011","indirect migration background","Male","","","",""
"7 Strongly agree","2011","indirect migration background","Female","","","",""
"1 Strongly disagree","2012","no migration background","Male","","","",""
"1 Strongly disagree","2012","no migration background","Female","","","",""
"1 Strongly disagree","2012","direct migration background","Male","","","",""
"1 Strongly disagree","2012","direct migration background","Female","","","",""
"1 Strongly disagree","2012","indirect migration background","Male","","","",""
"1 Strongly disagree","2012","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2012","no migration background","Male","","","",""
"2 on scale 1-7 ","2012","no migration background","Female","","","",""
"2 on scale 1-7 ","2012","direct migration background","Male","","","",""
"2 on scale 1-7 ","2012","direct migration background","Female","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2012","no migration background","Male","","","",""
"3 on scale 1-7 ","2012","no migration background","Female","","","",""
"3 on scale 1-7 ","2012","direct migration background","Male","","","",""
"3 on scale 1-7 ","2012","direct migration background","Female","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2012","indirect migration background","Female","","","",""
"4 on scale 1-7","2012","no migration background","Male","","","",""
"4 on scale 1-7","2012","no migration background","Female","","","",""
"4 on scale 1-7","2012","direct migration background","Male","","","",""
"4 on scale 1-7","2012","direct migration background","Female","","","",""
"4 on scale 1-7","2012","indirect migration background","Male","","","",""
"4 on scale 1-7","2012","indirect migration background","Female","","","",""
"5 on scale 1-7","2012","no migration background","Male","","","",""
"5 on scale 1-7","2012","no migration background","Female","","","",""
"5 on scale 1-7","2012","direct migration background","Male","","","",""
"5 on scale 1-7","2012","direct migration background","Female","","","",""
"5 on scale 1-7","2012","indirect migration background","Male","","","",""
"5 on scale 1-7","2012","indirect migration background","Female","","","",""
"6 on scale 1-7","2012","no migration background","Male","","","",""
"6 on scale 1-7","2012","no migration background","Female","","","",""
"6 on scale 1-7","2012","direct migration background","Male","","","",""
"6 on scale 1-7","2012","direct migration background","Female","","","",""
"6 on scale 1-7","2012","indirect migration background","Male","","","",""
"6 on scale 1-7","2012","indirect migration background","Female","","","",""
"7 Strongly agree","2012","no migration background","Male","","","",""
"7 Strongly agree","2012","no migration background","Female","","","",""
"7 Strongly agree","2012","direct migration background","Male","","","",""
"7 Strongly agree","2012","direct migration background","Female","","","",""
"7 Strongly agree","2012","indirect migration background","Male","","","",""
"7 Strongly agree","2012","indirect migration background","Female","","","",""
"1 Strongly disagree","2013","no migration background","Male","","","",""
"1 Strongly disagree","2013","no migration background","Female","","","",""
"1 Strongly disagree","2013","direct migration background","Male","","","",""
"1 Strongly disagree","2013","direct migration background","Female","","","",""
"1 Strongly disagree","2013","indirect migration background","Male","","","",""
"1 Strongly disagree","2013","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2013","no migration background","Male","","","",""
"2 on scale 1-7 ","2013","no migration background","Female","","","",""
"2 on scale 1-7 ","2013","direct migration background","Male","","","",""
"2 on scale 1-7 ","2013","direct migration background","Female","","","",""
"2 on scale 1-7 ","2013","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2013","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2013","no migration background","Male","","","",""
"3 on scale 1-7 ","2013","no migration background","Female","","","",""
"3 on scale 1-7 ","2013","direct migration background","Male","","","",""
"3 on scale 1-7 ","2013","direct migration background","Female","","","",""
"3 on scale 1-7 ","2013","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2013","indirect migration background","Female","","","",""
"4 on scale 1-7","2013","no migration background","Male","","","",""
"4 on scale 1-7","2013","no migration background","Female","","","",""
"4 on scale 1-7","2013","direct migration background","Male","","","",""
"4 on scale 1-7","2013","direct migration background","Female","","","",""
"4 on scale 1-7","2013","indirect migration background","Male","","","",""
"4 on scale 1-7","2013","indirect migration background","Female","","","",""
"5 on scale 1-7","2013","no migration background","Male","","","",""
"5 on scale 1-7","2013","no migration background","Female","","","",""
"5 on scale 1-7","2013","direct migration background","Male","","","",""
"5 on scale 1-7","2013","direct migration background","Female","","","",""
"5 on scale 1-7","2013","indirect migration background","Male","","","",""
"5 on scale 1-7","2013","indirect migration background","Female","","","",""
"6 on scale 1-7","2013","no migration background","Male","","","",""
"6 on scale 1-7","2013","no migration background","Female","","","",""
"6 on scale 1-7","2013","direct migration background","Male","","","",""
"6 on scale 1-7","2013","direct migration background","Female","","","",""
"6 on scale 1-7","2013","indirect migration background","Male","","","",""
"6 on scale 1-7","2013","indirect migration background","Female","","","",""
"7 Strongly agree","2013","no migration background","Male","","","",""
"7 Strongly agree","2013","no migration background","Female","","","",""
"7 Strongly agree","2013","direct migration background","Male","","","",""
"7 Strongly agree","2013","direct migration background","Female","","","",""
"7 Strongly agree","2013","indirect migration background","Male","","","",""
"7 Strongly agree","2013","indirect migration background","Female","","","",""
"1 Strongly disagree","2014","no migration background","Male","","","",""
"1 Strongly disagree","2014","no migration background","Female","","","",""
"1 Strongly disagree","2014","direct migration background","Male","","","",""
"1 Strongly disagree","2014","direct migration background","Female","","","",""
"1 Strongly disagree","2014","indirect migration background","Male","","","",""
"1 Strongly disagree","2014","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2014","no migration background","Male","","","",""
"2 on scale 1-7 ","2014","no migration background","Female","","","",""
"2 on scale 1-7 ","2014","direct migration background","Male","","","",""
"2 on scale 1-7 ","2014","direct migration background","Female","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2014","no migration background","Male","","","",""
"3 on scale 1-7 ","2014","no migration background","Female","","","",""
"3 on scale 1-7 ","2014","direct migration background","Male","","","",""
"3 on scale 1-7 ","2014","direct migration background","Female","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Female","","","",""
"4 on scale 1-7","2014","no migration background","Male","","","",""
"4 on scale 1-7","2014","no migration background","Female","","","",""
"4 on scale 1-7","2014","direct migration background","Male","","","",""
"4 on scale 1-7","2014","direct migration background","Female","","","",""
"4 on scale 1-7","2014","indirect migration background","Male","","","",""
"4 on scale 1-7","2014","indirect migration background","Female","","","",""
"5 on scale 1-7","2014","no migration background","Male","","","",""
"5 on scale 1-7","2014","no migration background","Female","","","",""
"5 on scale 1-7","2014","direct migration background","Male","","","",""
"5 on scale 1-7","2014","direct migration background","Female","","","",""
"5 on scale 1-7","2014","indirect migration background","Male","","","",""
"5 on scale 1-7","2014","indirect migration background","Female","","","",""
"6 on scale 1-7","2014","no migration background","Male","","","",""
"6 on scale 1-7","2014","no migration background","Female","","","",""
"6 on scale 1-7","2014","direct migration background","Male","","","",""
"6 on scale 1-7","2014","direct migration background","Female","","","",""
"6 on scale 1-7","2014","indirect migration background","Male","","","",""
"6 on scale 1-7","2014","indirect migration background","Female","","","",""
"7 Strongly agree","2014","no migration background","Male","","","",""
"7 Strongly agree","2014","no migration background","Female","","","",""
"7 Strongly agree","2014","direct migration background","Male","","","",""
"7 Strongly agree","2014","direct migration background","Female","","","",""
"7 Strongly agree","2014","indirect migration background","Male","","","",""
"7 Strongly agree","2014","indirect migration background","Female","","","",""
"1 Strongly disagree","2015","no migration background","Male","1748","0.177978957942246","0.170012686796475","0.185945229088016"
"1 Strongly disagree","2015","no migration background","Female","3039","0.293329768797414","0.284577045420001","0.302082492174826"
"1 Strongly disagree","2015","direct migration background","Male","885","0.303423277111073","0.285935896822114","0.320910657400033"
