"plh0212","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2007","in school","","","",""
"4 on scale 1-7","2007","inadequately","","","",""
"4 on scale 1-7","2007","general elemantary","","","",""
"4 on scale 1-7","2007","middle vocational","","","",""
"4 on scale 1-7","2007","vocational + Abi","","","",""
"4 on scale 1-7","2007","higher vocational","","","",""
"4 on scale 1-7","2007","higher education","","","",""
"5 on scale 1-7","2007","in school","","","",""
"5 on scale 1-7","2007","inadequately","","","",""
"5 on scale 1-7","2007","general elemantary","","","",""
"5 on scale 1-7","2007","middle vocational","","","",""
"5 on scale 1-7","2007","vocational + Abi","","","",""
"5 on scale 1-7","2007","higher vocational","","","",""
"5 on scale 1-7","2007","higher education","","","",""
"6 on scale 1-7","2007","in school","","","",""
"6 on scale 1-7","2007","inadequately","","","",""
"6 on scale 1-7","2007","general elemantary","","","",""
"6 on scale 1-7","2007","middle vocational","","","",""
"6 on scale 1-7","2007","vocational + Abi","","","",""
"6 on scale 1-7","2007","higher vocational","","","",""
"6 on scale 1-7","2007","higher education","","","",""
"7 Strongly agree","2007","in school","","","",""
"7 Strongly agree","2007","inadequately","","","",""
"7 Strongly agree","2007","general elemantary","","","",""
"7 Strongly agree","2007","middle vocational","","","",""
"7 Strongly agree","2007","vocational + Abi","","","",""
"7 Strongly agree","2007","higher vocational","","","",""
"7 Strongly agree","2007","higher education","","","",""
"1 Strongly disagree","2008","in school","","","",""
"1 Strongly disagree","2008","inadequately","","","",""
"1 Strongly disagree","2008","general elemantary","","","",""
"1 Strongly disagree","2008","middle vocational","","","",""
"1 Strongly disagree","2008","vocational + Abi","","","",""
"1 Strongly disagree","2008","higher vocational","","","",""
"1 Strongly disagree","2008","higher education","","","",""
"2 on scale 1-7 ","2008","in school","","","",""
"2 on scale 1-7 ","2008","inadequately","","","",""
"2 on scale 1-7 ","2008","general elemantary","","","",""
"2 on scale 1-7 ","2008","middle vocational","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","higher vocational","","","",""
"2 on scale 1-7 ","2008","higher education","","","",""
"3 on scale 1-7 ","2008","in school","","","",""
"3 on scale 1-7 ","2008","inadequately","","","",""
"3 on scale 1-7 ","2008","general elemantary","","","",""
"3 on scale 1-7 ","2008","middle vocational","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","higher vocational","","","",""
"3 on scale 1-7 ","2008","higher education","","","",""
"4 on scale 1-7","2008","in school","","","",""
"4 on scale 1-7","2008","inadequately","","","",""
"4 on scale 1-7","2008","general elemantary","","","",""
"4 on scale 1-7","2008","middle vocational","","","",""
"4 on scale 1-7","2008","vocational + Abi","","","",""
"4 on scale 1-7","2008","higher vocational","","","",""
"4 on scale 1-7","2008","higher education","","","",""
"5 on scale 1-7","2008","in school","","","",""
"5 on scale 1-7","2008","inadequately","","","",""
"5 on scale 1-7","2008","general elemantary","","","",""
"5 on scale 1-7","2008","middle vocational","","","",""
"5 on scale 1-7","2008","vocational + Abi","","","",""
"5 on scale 1-7","2008","higher vocational","","","",""
"5 on scale 1-7","2008","higher education","","","",""
"6 on scale 1-7","2008","in school","","","",""
"6 on scale 1-7","2008","inadequately","","","",""
"6 on scale 1-7","2008","general elemantary","","","",""
"6 on scale 1-7","2008","middle vocational","","","",""
"6 on scale 1-7","2008","vocational + Abi","","","",""
"6 on scale 1-7","2008","higher vocational","","","",""
"6 on scale 1-7","2008","higher education","","","",""
"7 Strongly agree","2008","in school","","","",""
"7 Strongly agree","2008","inadequately","","","",""
"7 Strongly agree","2008","general elemantary","","","",""
"7 Strongly agree","2008","middle vocational","","","",""
"7 Strongly agree","2008","vocational + Abi","","","",""
"7 Strongly agree","2008","higher vocational","","","",""
"7 Strongly agree","2008","higher education","","","",""
"1 Strongly disagree","2009","in school","2","","",""
"1 Strongly disagree","2009","inadequately","2","","",""
"1 Strongly disagree","2009","general elemantary","11","","",""
"1 Strongly disagree","2009","middle vocational","39","0.00534635159300637","0.00384319386370491","0.00684950932230782"
"1 Strongly disagree","2009","vocational + Abi","1","","",""
"1 Strongly disagree","2009","higher vocational","5","","",""
"1 Strongly disagree","2009","higher education","7","","",""
"2 on scale 1-7 ","2009","in school","5","","",""
"2 on scale 1-7 ","2009","inadequately","6","","",""
"2 on scale 1-7 ","2009","general elemantary","13","","",""
"2 on scale 1-7 ","2009","middle vocational","58","0.00751361133352297","0.00573358470560833","0.00929363796143761"
"2 on scale 1-7 ","2009","vocational + Abi","1","","",""
"2 on scale 1-7 ","2009","higher vocational","7","","",""
"2 on scale 1-7 ","2009","higher education","20","","",""
"3 on scale 1-7 ","2009","in school","11","","",""
"3 on scale 1-7 ","2009","inadequately","7","","",""
"3 on scale 1-7 ","2009","general elemantary","48","0.0250864465515844","0.0178172762921329","0.032355616811036"
"3 on scale 1-7 ","2009","middle vocational","139","0.0199892346545036","0.017104184531474","0.0228742847775333"
"3 on scale 1-7 ","2009","vocational + Abi","11","","",""
"3 on scale 1-7 ","2009","higher vocational","13","","",""
"3 on scale 1-7 ","2009","higher education","79","0.0243144978320791","0.0195597305011122","0.029069265163046"
"4 on scale 1-7","2009","in school","46","0.170964561878781","0.129055606029702","0.212873517727859"
"4 on scale 1-7","2009","inadequately","17","","",""
"4 on scale 1-7","2009","general elemantary","126","0.071374180786491","0.0594075151015973","0.0833408464713846"
"4 on scale 1-7","2009","middle vocational","409","0.0471836483976731","0.0428130568987547","0.0515542398965915"
"4 on scale 1-7","2009","vocational + Abi","48","0.0698678666804393","0.0540519675709826","0.085683765789896"
"4 on scale 1-7","2009","higher vocational","42","0.0298667527409546","0.0206909924184134","0.0390425130634958"
"4 on scale 1-7","2009","higher education","178","0.0441626958631795","0.0378201813708006","0.0505052103555584"
"5 on scale 1-7","2009","in school","81","0.258983234262133","0.210217239659494","0.307749228864773"
"5 on scale 1-7","2009","inadequately","23","","",""
"5 on scale 1-7","2009","general elemantary","288","0.15501728765854","0.138194568629809","0.171840006687272"
"5 on scale 1-7","2009","middle vocational","1135","0.122768914653862","0.11600433101228","0.129533498295444"
"5 on scale 1-7","2009","vocational + Abi","136","0.121493227074659","0.101224269608249","0.141762184541069"
"5 on scale 1-7","2009","higher vocational","174","0.133860490013247","0.11550557011205","0.152215409914444"
"5 on scale 1-7","2009","higher education","552","0.143450906593075","0.132629854930983","0.154271958255168"
"6 on scale 1-7","2009","in school","93","0.248273748289841","0.20018289277404","0.296364603805642"
"6 on scale 1-7","2009","inadequately","43","0.268056172519951","0.200875919083009","0.335236425956894"
"6 on scale 1-7","2009","general elemantary","536","0.29202083138249","0.270885971696809","0.313155691068171"
"6 on scale 1-7","2009","middle vocational","2908","0.310773084706017","0.301233210015188","0.320312959396846"
"6 on scale 1-7","2009","vocational + Abi","369","0.38969587751499","0.359439364314585","0.419952390715394"
"6 on scale 1-7","2009","higher vocational","442","0.298630732323321","0.273960514777013","0.323300949869628"
"6 on scale 1-7","2009","higher education","1475","0.360182453310678","0.345363038962894","0.375001867658461"
"7 Strongly agree","2009","in school","72","0.255946719217551","0.207368225367649","0.304525213067452"
"7 Strongly agree","2009","inadequately","69","0.39261974963821","0.318555903801091","0.466683595475329"
"7 Strongly agree","2009","general elemantary","756","0.442536371045956","0.419449505877224","0.465623236214688"
"7 Strongly agree","2009","middle vocational","4353","0.486425154661415","0.476122485802966","0.496727823519864"
"7 Strongly agree","2009","vocational + Abi","432","0.405929410704007","0.375462592183365","0.436396229224649"
"7 Strongly agree","2009","higher vocational","639","0.520618201345176","0.493688421225492","0.54754798146486"
"7 Strongly agree","2009","higher education","1720","0.420140352425794","0.404903322052337","0.43537738279925"
"1 Strongly disagree","2010","in school","","","",""
"1 Strongly disagree","2010","inadequately","","","",""
"1 Strongly disagree","2010","general elemantary","","","",""
"1 Strongly disagree","2010","middle vocational","","","",""
"1 Strongly disagree","2010","vocational + Abi","","","",""
"1 Strongly disagree","2010","higher vocational","","","",""
"1 Strongly disagree","2010","higher education","","","",""
"2 on scale 1-7 ","2010","in school","","","",""
"2 on scale 1-7 ","2010","inadequately","","","",""
"2 on scale 1-7 ","2010","general elemantary","","","",""
"2 on scale 1-7 ","2010","middle vocational","","","",""
"2 on scale 1-7 ","2010","vocational + Abi","","","",""
"2 on scale 1-7 ","2010","higher vocational","","","",""
"2 on scale 1-7 ","2010","higher education","","","",""
"3 on scale 1-7 ","2010","in school","","","",""
"3 on scale 1-7 ","2010","inadequately","","","",""
"3 on scale 1-7 ","2010","general elemantary","","","",""
"3 on scale 1-7 ","2010","middle vocational","","","",""
"3 on scale 1-7 ","2010","vocational + Abi","","","",""
"3 on scale 1-7 ","2010","higher vocational","","","",""
"3 on scale 1-7 ","2010","higher education","","","",""
"4 on scale 1-7","2010","in school","","","",""
"4 on scale 1-7","2010","inadequately","","","",""
"4 on scale 1-7","2010","general elemantary","","","",""
"4 on scale 1-7","2010","middle vocational","","","",""
"4 on scale 1-7","2010","vocational + Abi","","","",""
"4 on scale 1-7","2010","higher vocational","","","",""
"4 on scale 1-7","2010","higher education","","","",""
"5 on scale 1-7","2010","in school","","","",""
"5 on scale 1-7","2010","inadequately","","","",""
"5 on scale 1-7","2010","general elemantary","","","",""
"5 on scale 1-7","2010","middle vocational","","","",""
"5 on scale 1-7","2010","vocational + Abi","","","",""
"5 on scale 1-7","2010","higher vocational","","","",""
"5 on scale 1-7","2010","higher education","","","",""
"6 on scale 1-7","2010","in school","","","",""
"6 on scale 1-7","2010","inadequately","","","",""
"6 on scale 1-7","2010","general elemantary","","","",""
"6 on scale 1-7","2010","middle vocational","","","",""
"6 on scale 1-7","2010","vocational + Abi","","","",""
"6 on scale 1-7","2010","higher vocational","","","",""
"6 on scale 1-7","2010","higher education","","","",""
"7 Strongly agree","2010","in school","","","",""
"7 Strongly agree","2010","inadequately","","","",""
"7 Strongly agree","2010","general elemantary","","","",""
"7 Strongly agree","2010","middle vocational","","","",""
"7 Strongly agree","2010","vocational + Abi","","","",""
"7 Strongly agree","2010","higher vocational","","","",""
"7 Strongly agree","2010","higher education","","","",""
"1 Strongly disagree","2011","in school","","","",""
"1 Strongly disagree","2011","inadequately","","","",""
"1 Strongly disagree","2011","general elemantary","","","",""
"1 Strongly disagree","2011","middle vocational","","","",""
"1 Strongly disagree","2011","vocational + Abi","","","",""
"1 Strongly disagree","2011","higher vocational","","","",""
"1 Strongly disagree","2011","higher education","","","",""
"2 on scale 1-7 ","2011","in school","","","",""
"2 on scale 1-7 ","2011","inadequately","","","",""
"2 on scale 1-7 ","2011","general elemantary","","","",""
"2 on scale 1-7 ","2011","middle vocational","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","","","",""
"2 on scale 1-7 ","2011","higher vocational","","","",""
"2 on scale 1-7 ","2011","higher education","","","",""
"3 on scale 1-7 ","2011","in school","","","",""
"3 on scale 1-7 ","2011","inadequately","","","",""
"3 on scale 1-7 ","2011","general elemantary","","","",""
"3 on scale 1-7 ","2011","middle vocational","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","","","",""
"3 on scale 1-7 ","2011","higher vocational","","","",""
"3 on scale 1-7 ","2011","higher education","","","",""
"4 on scale 1-7","2011","in school","","","",""
"4 on scale 1-7","2011","inadequately","","","",""
"4 on scale 1-7","2011","general elemantary","","","",""
"4 on scale 1-7","2011","middle vocational","","","",""
"4 on scale 1-7","2011","vocational + Abi","","","",""
"4 on scale 1-7","2011","higher vocational","","","",""
"4 on scale 1-7","2011","higher education","","","",""
"5 on scale 1-7","2011","in school","","","",""
"5 on scale 1-7","2011","inadequately","","","",""
"5 on scale 1-7","2011","general elemantary","","","",""
"5 on scale 1-7","2011","middle vocational","","","",""
"5 on scale 1-7","2011","vocational + Abi","","","",""
"5 on scale 1-7","2011","higher vocational","","","",""
"5 on scale 1-7","2011","higher education","","","",""
"6 on scale 1-7","2011","in school","","","",""
"6 on scale 1-7","2011","inadequately","","","",""
"6 on scale 1-7","2011","general elemantary","","","",""
"6 on scale 1-7","2011","middle vocational","","","",""
"6 on scale 1-7","2011","vocational + Abi","","","",""
"6 on scale 1-7","2011","higher vocational","","","",""
"6 on scale 1-7","2011","higher education","","","",""
"7 Strongly agree","2011","in school","","","",""
"7 Strongly agree","2011","inadequately","","","",""
"7 Strongly agree","2011","general elemantary","","","",""
"7 Strongly agree","2011","middle vocational","","","",""
"7 Strongly agree","2011","vocational + Abi","","","",""
"7 Strongly agree","2011","higher vocational","","","",""
"7 Strongly agree","2011","higher education","","","",""
"1 Strongly disagree","2012","in school","","","",""
"1 Strongly disagree","2012","inadequately","1","","",""
"1 Strongly disagree","2012","general elemantary","1","","",""
"1 Strongly disagree","2012","middle vocational","1","","",""
"1 Strongly disagree","2012","vocational + Abi","1","","",""
"1 Strongly disagree","2012","higher vocational","","","",""
"1 Strongly disagree","2012","higher education","1","","",""
"2 on scale 1-7 ","2012","in school","2","","",""
"2 on scale 1-7 ","2012","inadequately","3","","",""
"2 on scale 1-7 ","2012","general elemantary","9","","",""
"2 on scale 1-7 ","2012","middle vocational","12","","",""
"2 on scale 1-7 ","2012","vocational + Abi","1","","",""
"2 on scale 1-7 ","2012","higher vocational","","","",""
"2 on scale 1-7 ","2012","higher education","8","","",""
"3 on scale 1-7 ","2012","in school","6","","",""
"3 on scale 1-7 ","2012","inadequately","5","","",""
"3 on scale 1-7 ","2012","general elemantary","24","","",""
"3 on scale 1-7 ","2012","middle vocational","19","","",""
"3 on scale 1-7 ","2012","vocational + Abi","4","","",""
"3 on scale 1-7 ","2012","higher vocational","2","","",""
"3 on scale 1-7 ","2012","higher education","12","","",""
"4 on scale 1-7","2012","in school","17","","",""
"4 on scale 1-7","2012","inadequately","14","","",""
"4 on scale 1-7","2012","general elemantary","62","0.083230789552258","0.0638454770487034","0.102616102055813"
"4 on scale 1-7","2012","middle vocational","84","0.0259777959754233","0.0205098377781707","0.0314457541726758"
"4 on scale 1-7","2012","vocational + Abi","25","","",""
"4 on scale 1-7","2012","higher vocational","10","","",""
"4 on scale 1-7","2012","higher education","51","0.0359439500109148","0.0265110259703682","0.0453768740514614"
"5 on scale 1-7","2012","in school","65","0.285753290237968","0.221515434668942","0.349991145806995"
"5 on scale 1-7","2012","inadequately","40","0.253301209018375","0.18527290870722","0.321329509329529"
"5 on scale 1-7","2012","general elemantary","134","0.157234768405678","0.131688446077136","0.18278109073422"
"5 on scale 1-7","2012","middle vocational","418","0.130183935389871","0.118616634932478","0.141751235847263"
"5 on scale 1-7","2012","vocational + Abi","118","0.157970034703839","0.131989308775222","0.183950760632456"
"5 on scale 1-7","2012","higher vocational","45","0.117171970275038","0.0841767082227404","0.150167232327336"
"5 on scale 1-7","2012","higher education","257","0.160979464682984","0.142356285196877","0.179602644169091"
"6 on scale 1-7","2012","in school","74","0.372596552049121","0.303847904824451","0.44134519927379"
"6 on scale 1-7","2012","inadequately","45","0.325234616653141","0.251956711731189","0.398512521575094"
"6 on scale 1-7","2012","general elemantary","238","0.298285193134875","0.266178397937649","0.330391988332101"
"6 on scale 1-7","2012","middle vocational","1168","0.348670264986455","0.332288997010461","0.365051532962448"
"6 on scale 1-7","2012","vocational + Abi","278","0.327188798997535","0.293765757237827","0.360611840757243"
"6 on scale 1-7","2012","higher vocational","136","0.36921826597795","0.319709420115431","0.418727111840469"
"6 on scale 1-7","2012","higher education","619","0.394051143929475","0.369289665268925","0.418812622590025"
"7 Strongly agree","2012","in school","26","","",""
"7 Strongly agree","2012","inadequately","49","0.315709834020157","0.243005136970251","0.388414531070063"
"7 Strongly agree","2012","general elemantary","312","0.41749267309099","0.382884719881452","0.452100626300528"
"7 Strongly agree","2012","middle vocational","1549","0.487249143164705","0.470067355577367","0.504430930752043"
"7 Strongly agree","2012","vocational + Abi","330","0.470202753969122","0.434648007699907","0.505757500238338"
"7 Strongly agree","2012","higher vocational","172","0.481878616272238","0.430617714205492","0.533139518338985"
"7 Strongly agree","2012","higher education","548","0.396678433726415","0.371888462992346","0.421468404460485"
"1 Strongly disagree","2013","in school","1","","",""
"1 Strongly disagree","2013","inadequately","3","","",""
"1 Strongly disagree","2013","general elemantary","8","","",""
"1 Strongly disagree","2013","middle vocational","21","","",""
"1 Strongly disagree","2013","vocational + Abi","3","","",""
"1 Strongly disagree","2013","higher vocational","6","","",""
"1 Strongly disagree","2013","higher education","5","","",""
"2 on scale 1-7 ","2013","in school","1","","",""
"2 on scale 1-7 ","2013","inadequately","3","","",""
"2 on scale 1-7 ","2013","general elemantary","12","","",""
"2 on scale 1-7 ","2013","middle vocational","36","0.00470017755205044","0.00331772903092091","0.00608262607317996"
"2 on scale 1-7 ","2013","vocational + Abi","2","","",""
"2 on scale 1-7 ","2013","higher vocational","7","","",""
"2 on scale 1-7 ","2013","higher education","25","","",""
"3 on scale 1-7 ","2013","in school","10","","",""
"3 on scale 1-7 ","2013","inadequately","5","","",""
"3 on scale 1-7 ","2013","general elemantary","33","0.0217108011040269","0.0150354291073019","0.0283861731007519"
"3 on scale 1-7 ","2013","middle vocational","108","0.0124907814046656","0.0102459679523352","0.0147355948569959"
"3 on scale 1-7 ","2013","vocational + Abi","13","","",""
"3 on scale 1-7 ","2013","higher vocational","10","","",""
"3 on scale 1-7 ","2013","higher education","61","0.011172035546591","0.00808841328726026","0.0142556578059218"
"4 on scale 1-7","2013","in school","36","0.101642612070181","0.0647702704770117","0.138514953663351"
"4 on scale 1-7","2013","inadequately","10","","",""
"4 on scale 1-7","2013","general elemantary","123","0.0587566777327878","0.0479849966021122","0.0695283588634635"
"4 on scale 1-7","2013","middle vocational","337","0.0368519410075397","0.0330439879720188","0.0406598940430605"
"4 on scale 1-7","2013","vocational + Abi","34","0.0251873628504986","0.0159064016716498","0.0344683240293475"
"4 on scale 1-7","2013","higher vocational","42","0.0315099879614242","0.022114469608051","0.0409055063147974"
"4 on scale 1-7","2013","higher education","159","0.0391704230113702","0.0334787890760646","0.0448620569466758"
"5 on scale 1-7","2013","in school","70","0.269847075951908","0.215683913892452","0.324010238011365"
"5 on scale 1-7","2013","inadequately","33","0.19497632469599","0.139082387473211","0.250870261918769"
"5 on scale 1-7","2013","general elemantary","272","0.145590828006344","0.129435942747418","0.16174571326527"
"5 on scale 1-7","2013","middle vocational","1222","0.127702769026676","0.120956754422229","0.134448783631122"
"5 on scale 1-7","2013","vocational + Abi","148","0.14805426602442","0.127018542192218","0.169089989856622"
"5 on scale 1-7","2013","higher vocational","147","0.10506349411089","0.0885715791946766","0.121555409027104"
"5 on scale 1-7","2013","higher education","645","0.142245592289809","0.131997676788629","0.152493507790989"
"6 on scale 1-7","2013","in school","88","0.389617119031194","0.330111438578973","0.449122799483415"
"6 on scale 1-7","2013","inadequately","52","0.263497016031819","0.201346528094416","0.325647503969223"
"6 on scale 1-7","2013","general elemantary","552","0.298773822197252","0.277808369195218","0.319739275199286"
"6 on scale 1-7","2013","middle vocational","3117","0.328587861052074","0.319094167147525","0.338081554956623"
"6 on scale 1-7","2013","vocational + Abi","430","0.393894817261075","0.364954375006805","0.422835259515344"
"6 on scale 1-7","2013","higher vocational","487","0.352878129250558","0.327176866375031","0.378579392126085"
"6 on scale 1-7","2013","higher education","1776","0.397333269255711","0.382976698300687","0.411689840210736"
"7 Strongly agree","2013","in school","52","0.167089382350061","0.121568375011412","0.21261038968871"
"7 Strongly agree","2013","inadequately","87","0.440349443444815","0.370312589007141","0.51038629788249"
"7 Strongly agree","2013","general elemantary","831","0.460856982515123","0.438025243192085","0.483688721838162"
"7 Strongly agree","2013","middle vocational","4562","0.487065692729374","0.476962944805519","0.497168440653229"
"7 Strongly agree","2013","vocational + Abi","465","0.421401964003043","0.392155202292751","0.450648725713334"
"7 Strongly agree","2013","higher vocational","629","0.482567705265895","0.455692304682651","0.50944310584914"
"7 Strongly agree","2013","higher education","1792","0.403170681528607","0.388779243444566","0.417562119612648"
"1 Strongly disagree","2014","in school","","","",""
"1 Strongly disagree","2014","inadequately","","","",""
"1 Strongly disagree","2014","general elemantary","","","",""
"1 Strongly disagree","2014","middle vocational","","","",""
"1 Strongly disagree","2014","vocational + Abi","","","",""
"1 Strongly disagree","2014","higher vocational","","","",""
"1 Strongly disagree","2014","higher education","","","",""
