"plh0212","year","e11102","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2010","Employed","","","","","2"
"3 on scale 1-7 ","2010","Employed","","","","","3"
"3 on scale 1-7 ","2010","Not Employed","","","","","3"
"4 on scale 1-7","2010","Employed","","","","","4"
"4 on scale 1-7","2010","Not Employed","","","","","4"
"5 on scale 1-7","2010","Employed","","","","","5"
"5 on scale 1-7","2010","Not Employed","","","","","5"
"6 on scale 1-7","2010","Not Employed","","","","","6"
"6 on scale 1-7","2010","Employed","","","","","6"
"7 Strongly agree","2010","Not Employed","","","","","7"
"7 Strongly agree","2010","Employed","","","","","7"
"1 Strongly disagree","2011","Not Employed","","","","","1"
"1 Strongly disagree","2011","Employed","","","","","1"
"2 on scale 1-7 ","2011","Employed","","","","","2"
"2 on scale 1-7 ","2011","Not Employed","","","","","2"
"3 on scale 1-7 ","2011","Not Employed","","","","","3"
"3 on scale 1-7 ","2011","Employed","","","","","3"
"4 on scale 1-7","2011","Employed","","","","","4"
"4 on scale 1-7","2011","Not Employed","","","","","4"
"5 on scale 1-7","2011","Employed","","","","","5"
"5 on scale 1-7","2011","Not Employed","","","","","5"
"6 on scale 1-7","2011","Employed","","","","","6"
"6 on scale 1-7","2011","Not Employed","","","","","6"
"7 Strongly agree","2011","Not Employed","","","","","7"
"7 Strongly agree","2011","Employed","","","","","7"
"1 Strongly disagree","2012","Not Employed","1","","","","1"
"1 Strongly disagree","2012","Employed","5","","","","1"
"2 on scale 1-7 ","2012","Not Employed","17","","","","2"
"2 on scale 1-7 ","2012","Employed","21","","","","2"
"3 on scale 1-7 ","2012","Employed","40","0.00784222038359686","0.0054858378575164","0.0101986029096773","3"
"3 on scale 1-7 ","2012","Not Employed","38","0.0251549472089598","0.0178076116225509","0.0325022827953687","3"
"4 on scale 1-7","2012","Employed","137","0.027755528479921","0.0233672074335664","0.0321438495262756","4"
"4 on scale 1-7","2012","Not Employed","133","0.0843856626502516","0.0713437586169698","0.0974275666835334","4"
"5 on scale 1-7","2012","Employed","742","0.133798535423649","0.124704198541459","0.142892872305838","5"
"5 on scale 1-7","2012","Not Employed","361","0.208594806755998","0.189531353703578","0.227658259808418","5"
"6 on scale 1-7","2012","Not Employed","584","0.321175799130581","0.299267914734254","0.343083683526909","6"
"6 on scale 1-7","2012","Employed","2020","0.358287834220605","0.345478632398934","0.371097036042276","6"
"7 Strongly agree","2012","Not Employed","611","0.351325299344264","0.328926818284477","0.373723780404052","7"
"7 Strongly agree","2012","Employed","2418","0.467884026838564","0.454554701797406","0.481213351879722","7"
"1 Strongly disagree","2013","Not Employed","25","","","","1"
"1 Strongly disagree","2013","Employed","24","","","","1"
"2 on scale 1-7 ","2013","Employed","45","0.00444103151428606","0.00322928118821147","0.00565278184036065","2"
"2 on scale 1-7 ","2013","Not Employed","45","0.0066863086543107","0.00481373819900548","0.00855887910961591","2"
"3 on scale 1-7 ","2013","Employed","127","0.0116472271623058","0.00969196503307771","0.013602489291534","3"
"3 on scale 1-7 ","2013","Not Employed","121","0.0168569557290094","0.0138989454800709","0.0198149659779479","3"
"4 on scale 1-7","2013","Employed","332","0.0264411766927064","0.0235172989390701","0.0293650544463426","4"
"4 on scale 1-7","2013","Not Employed","438","0.0624976589557418","0.056935802179001","0.0680595157324826","4"
"5 on scale 1-7","2013","Not Employed","1155","0.155754269504279","0.147422137102838","0.164086401905719","5"
"5 on scale 1-7","2013","Employed","1432","0.122117126832892","0.116150288099746","0.128083965566038","5"
"6 on scale 1-7","2013","Employed","4256","0.366295367518059","0.357515319778345","0.375075415257773","6"
"6 on scale 1-7","2013","Not Employed","2340","0.313373684438071","0.302715254622316","0.324032114253827","6"
"7 Strongly agree","2013","Not Employed","3152","0.440392413044004","0.428985622761213","0.451799203326795","7"
"7 Strongly agree","2013","Employed","5351","0.4664663492752","0.457374990621444","0.475557707928955","7"
"1 Strongly disagree","2014","Not Employed","","","","","1"
"1 Strongly disagree","2014","Employed","","","","","1"
"2 on scale 1-7 ","2014","Not Employed","","","","","2"
"2 on scale 1-7 ","2014","Employed","","","","","2"
"3 on scale 1-7 ","2014","Employed","","","","","3"
"3 on scale 1-7 ","2014","Not Employed","","","","","3"
"4 on scale 1-7","2014","Employed","","","","","4"
"4 on scale 1-7","2014","Not Employed","","","","","4"
"5 on scale 1-7","2014","Employed","","","","","5"
"5 on scale 1-7","2014","Not Employed","","","","","5"
"6 on scale 1-7","2014","Not Employed","","","","","6"
"6 on scale 1-7","2014","Employed","","","","","6"
"7 Strongly agree","2014","Not Employed","","","","","7"
"7 Strongly agree","2014","Employed","","","","","7"
"1 Strongly disagree","2015","Not Employed","","","","","1"
"1 Strongly disagree","2015","Employed","","","","","1"
"2 on scale 1-7 ","2015","Employed","","","","","2"
"2 on scale 1-7 ","2015","Not Employed","","","","","2"
"3 on scale 1-7 ","2015","Employed","","","","","3"
"3 on scale 1-7 ","2015","Not Employed","","","","","3"
"4 on scale 1-7","2015","Employed","","","","","4"
"4 on scale 1-7","2015","Not Employed","","","","","4"
"5 on scale 1-7","2015","Not Employed","","","","","5"
"5 on scale 1-7","2015","Employed","","","","","5"
"6 on scale 1-7","2015","Employed","","","","","6"
"6 on scale 1-7","2015","Not Employed","","","","","6"
"7 Strongly agree","2015","Not Employed","","","","","7"
"7 Strongly agree","2015","Employed","","","","","7"
"1 Strongly disagree","2016","Not Employed","","","","","1"
"1 Strongly disagree","2016","Employed","","","","","1"
"2 on scale 1-7 ","2016","Employed","","","","","2"
"2 on scale 1-7 ","2016","Not Employed","","","","","2"
"3 on scale 1-7 ","2016","Employed","","","","","3"
"3 on scale 1-7 ","2016","Not Employed","","","","","3"
"4 on scale 1-7","2016","Not Employed","","","","","4"
"4 on scale 1-7","2016","Employed","","","","","4"
"5 on scale 1-7","2016","Employed","","","","","5"
"5 on scale 1-7","2016","Not Employed","","","","","5"
"6 on scale 1-7","2016","Not Employed","","","","","6"
"6 on scale 1-7","2016","Employed","","","","","6"
"7 Strongly agree","2016","Not Employed","","","","","7"
"7 Strongly agree","2016","Employed","","","","","7"
"1 Strongly disagree","2017","Not Employed","57","0.00610216540438071","0.00464049950178608","0.00756383130697535","1"
"1 Strongly disagree","2017","Employed","11","","","","1"
"2 on scale 1-7 ","2017","Employed","64","0.00299395793410283","0.00220246538728943","0.00378545048091623","2"
"2 on scale 1-7 ","2017","Not Employed","74","0.00807526364052219","0.00639548145388248","0.00975504582716189","2"
"3 on scale 1-7 ","2017","Employed","191","0.0104987685132202","0.00902220396475062","0.0119753330616897","3"
"3 on scale 1-7 ","2017","Not Employed","229","0.0250996177413258","0.0221636658827203","0.0280355695999312","3"
"4 on scale 1-7","2017","Employed","660","0.0371519478108062","0.0344119844239145","0.039891911197698","4"
"4 on scale 1-7","2017","Not Employed","684","0.0785362244523475","0.0734871776184772","0.0835852712862178","4"
"5 on scale 1-7","2017","Not Employed","1707","0.182054090997238","0.174811436475315","0.18929674551916","5"
"5 on scale 1-7","2017","Employed","2575","0.143057791044278","0.13798547141902","0.148130110669536","5"
"6 on scale 1-7","2017","Employed","6951","0.379614466215658","0.372584110564465","0.386644821866851","6"
"6 on scale 1-7","2017","Not Employed","3265","0.320805001168172","0.312044013666303","0.329565988670041","6"
"7 Strongly agree","2017","Not Employed","4889","0.379327636596014","0.370220670858493","0.388434602333535","7"
"7 Strongly agree","2017","Employed","7852","0.426058126385584","0.418894326105488","0.43322192666568","7"
"1 Strongly disagree","2018","Employed","","","","","1"
"1 Strongly disagree","2018","Not Employed","","","","","1"
"2 on scale 1-7 ","2018","Employed","","","","","2"
"2 on scale 1-7 ","2018","Not Employed","","","","","2"
"3 on scale 1-7 ","2018","Employed","","","","","3"
"3 on scale 1-7 ","2018","Not Employed","","","","","3"
"4 on scale 1-7","2018","Not Employed","","","","","4"
"4 on scale 1-7","2018","Employed","","","","","4"
"5 on scale 1-7","2018","Employed","","","","","5"
"5 on scale 1-7","2018","Not Employed","","","","","5"
"6 on scale 1-7","2018","Not Employed","","","","","6"
"6 on scale 1-7","2018","Employed","","","","","6"
"7 Strongly agree","2018","Not Employed","","","","","7"
"7 Strongly agree","2018","Employed","","","","","7"
"1 Strongly disagree","2019","Employed","28","","","","1"
"1 Strongly disagree","2019","Not Employed","65","0.011196642241683","0.00889497108058594","0.01349831340278","1"
"2 on scale 1-7 ","2019","Employed","53","0.00314515186240135","0.00232070008305359","0.00396960364174912","2"
"2 on scale 1-7 ","2019","Not Employed","70","0.00696210204964863","0.00514324941679576","0.0087809546825015","2"
"3 on scale 1-7 ","2019","Not Employed","194","0.0253021494322792","0.0218669012266116","0.0287373976379469","3"
"3 on scale 1-7 ","2019","Employed","178","0.00995701070381438","0.00849510284639097","0.0114189185612378","3"
"4 on scale 1-7","2019","Employed","626","0.0353050285936912","0.0325877023818644","0.038022354805518","4"
"4 on scale 1-7","2019","Not Employed","590","0.079249331682549","0.0733403419586047","0.0851583214064932","4"
"5 on scale 1-7","2019","Not Employed","1356","0.171763190459405","0.163512567854106","0.180013813064704","5"
"5 on scale 1-7","2019","Employed","2210","0.125192411933212","0.120319666075735","0.130065157790688","5"
"6 on scale 1-7","2019","Employed","6951","0.396946138868898","0.389742161677804","0.404150116059991","6"
"6 on scale 1-7","2019","Not Employed","2594","0.308431282895067","0.298328493744166","0.318534072045968","6"
"7 Strongly agree","2019","Not Employed","3159","0.397095301239368","0.386392040199651","0.407798562279086","7"
"7 Strongly agree","2019","Employed","7673","0.428434886115925","0.421148641338951","0.4357211308929","7"
