"plh0212","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","college entrance qualification","1-pers.-HH","33","0.0419651340163878","0.0279386691829298","0.0559915988498459"
"4 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","59","0.0314083015447319","0.0231940737134154","0.0396225293760484"
"4 on scale 1-7","2005","college entrance qualification","Single parent ","9","","",""
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","34","0.0271138175032073","0.0177390654682038","0.0364885695382108"
"4 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","29","","",""
"4 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","10","","",""
"4 on scale 1-7","2005","Other degree","1-pers.-HH","6","","",""
"4 on scale 1-7","2005","Other degree","(Married) couple without C. ","26","","",""
"4 on scale 1-7","2005","Other degree","Single parent ","4","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","12","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","18","","",""
"4 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","6","","",""
"4 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","6","","",""
"4 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","6","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Single parent ","18","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","47","0.15640091137433","0.115501743933793","0.197300078814866"
"4 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","39","0.155368572408881","0.113162972339614","0.197574172478148"
"5 on scale 1-7","2005","lower secondary degree","1-pers.-HH","159","0.137136354974423","0.117912391975285","0.156360317973562"
"5 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","323","0.100691594297759","0.0898874371110538","0.111495751484465"
"5 on scale 1-7","2005","lower secondary degree","Single parent ","48","0.126465948225902","0.0914947852183248","0.161437111233479"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","113","0.108511720860642","0.088532921069742","0.128490520651542"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","128","0.12219092989718","0.101612549652274","0.142769310142086"
"5 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","44","0.0988581157322313","0.0691595838916995","0.128556647572763"
"5 on scale 1-7","2005","secondary school degree","1-pers.-HH","83","0.111053223806791","0.0888028571985058","0.133303590415077"
"5 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","205","0.115690799429011","0.100910474142147","0.130471124715875"
"5 on scale 1-7","2005","secondary school degree","Single parent ","34","0.094677657073466","0.0639178335501289","0.125437480596803"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","127","0.0938912172343321","0.0783951431819553","0.109387291286709"
"5 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","141","0.14486647650557","0.124170211519173","0.165562741491967"
"5 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","68","0.141747286003174","0.111174989864002","0.172319582142346"
"5 on scale 1-7","2005","college entrance qualification","1-pers.-HH","124","0.166393921182435","0.140340639964224","0.192447202400647"
"5 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","237","0.13226566859183","0.116310878192201","0.14822045899146"
"5 on scale 1-7","2005","college entrance qualification","Single parent ","30","0.215587419454464","0.156804229685936","0.274370609222992"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","191","0.159702597168228","0.138557682471119","0.180847511865337"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","139","0.135852029203086","0.113454744669244","0.158249313736927"
"5 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","46","0.11432171231675","0.0800937213589151","0.148549703274586"
"5 on scale 1-7","2005","Other degree","1-pers.-HH","18","","",""
"5 on scale 1-7","2005","Other degree","(Married) couple without C. ","48","0.130978516587295","0.0955319839393204","0.166425049235269"
"5 on scale 1-7","2005","Other degree","Single parent ","10","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","33","0.15306930369676","0.104371829755902","0.201766777637618"
"5 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","24","","",""
"5 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","20","","",""
"5 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","4","","",""
"5 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","11","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Single parent ","27","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","79","0.218855820977709","0.172300274562651","0.265411367392767"
"5 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","81","0.284385359297273","0.231826237625727","0.336944480968819"
"6 on scale 1-7","2005","lower secondary degree","1-pers.-HH","340","0.26495095048399","0.240288488069898","0.289613412898083"
"6 on scale 1-7","2005","lower secondary degree","(Married) couple without C. ","871","0.287488101509248","0.271238378702694","0.303737824315803"
"6 on scale 1-7","2005","lower secondary degree","Single parent ","109","0.28325834030683","0.235849860369703","0.330666820243956"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE 16 ","278","0.289235440870737","0.260110712316414","0.318360169425061"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. GT 16 ","307","0.284183438617782","0.255843955531938","0.312522921703627"
"6 on scale 1-7","2005","lower secondary degree","Couple + C. LE and GT 16","120","0.304851991989187","0.259046728246975","0.350657255731399"
"6 on scale 1-7","2005","secondary school degree","1-pers.-HH","261","0.341071477878133","0.307499605689437","0.37464335006683"
"6 on scale 1-7","2005","secondary school degree","(Married) couple without C. ","546","0.288860348381382","0.267916623610798","0.309804073151965"
"6 on scale 1-7","2005","secondary school degree","Single parent ","112","0.329533949583618","0.280148734816148","0.378919164351088"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE 16 ","496","0.370825848911203","0.345163910157438","0.396487787664969"
"6 on scale 1-7","2005","secondary school degree","Couple + C. GT 16 ","371","0.312393759652563","0.285140896138907","0.339646623166219"
"6 on scale 1-7","2005","secondary school degree","Couple + C. LE and GT 16","178","0.383462994470177","0.340843882835423","0.426082106104931"
"6 on scale 1-7","2005","college entrance qualification","1-pers.-HH","281","0.352873419532701","0.319444883696621","0.38630195536878"
"6 on scale 1-7","2005","college entrance qualification","(Married) couple without C. ","623","0.365418273223042","0.342739839401939","0.388096707044145"
"6 on scale 1-7","2005","college entrance qualification","Single parent ","72","0.333987170576418","0.266569249514873","0.401405091637963"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE 16 ","463","0.412537635957641","0.384122139415806","0.440953132499476"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. GT 16 ","349","0.396126642006777","0.364155495829882","0.428097788183671"
"6 on scale 1-7","2005","college entrance qualification","Couple + C. LE and GT 16","143","0.455560706655391","0.401990057514996","0.509131355795786"
"6 on scale 1-7","2005","Other degree","1-pers.-HH","17","","",""
"6 on scale 1-7","2005","Other degree","(Married) couple without C. ","98","0.299471998308844","0.251349371103564","0.347594625514123"
"6 on scale 1-7","2005","Other degree","Single parent ","23","","",""
"6 on scale 1-7","2005","Other degree","Couple + C. LE 16 ","52","0.240894869946741","0.183058212933817","0.298731526959664"
"6 on scale 1-7","2005","Other degree","Couple + C. GT 16 ","66","0.291267704226929","0.231230006683945","0.351305401769913"
"6 on scale 1-7","2005","Other degree","Couple + C. LE and GT 16","27","","",""
"6 on scale 1-7","2005","no degree/no degree yet","1-pers.-HH","8","","",""
"6 on scale 1-7","2005","no degree/no degree yet","(Married) couple without C. ","27","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Single parent ","33","0.251181815673048","0.17293090937622","0.329432721969876"
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. GT 16 ","104","0.359395077038663","0.305368435086342","0.413421718990985"
"6 on scale 1-7","2005","no degree/no degree yet","Couple + C. LE and GT 16","82","0.240224814034647","0.190450376744125","0.289999251325169"
"7 Strongly agree","2005","lower secondary degree","1-pers.-HH","633","0.505934810427278","0.477994260860607","0.533875359993948"
"7 Strongly agree","2005","lower secondary degree","(Married) couple without C. ","1604","0.554683740124263","0.536839545432217","0.57252793481631"
"7 Strongly agree","2005","lower secondary degree","Single parent ","163","0.518407782674705","0.465835257211847","0.570980308137563"
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE 16 ","487","0.543395485217671","0.511399067045385","0.575391903389957"
"7 Strongly agree","2005","lower secondary degree","Couple + C. GT 16 ","487","0.527043414930113","0.49567262136159","0.558414208498636"
"7 Strongly agree","2005","lower secondary degree","Couple + C. LE and GT 16","189","0.492499901908261","0.442754451474868","0.542245352341653"
"7 Strongly agree","2005","secondary school degree","1-pers.-HH","381","0.482152727045072","0.446767102374668","0.517538351715475"
"7 Strongly agree","2005","secondary school degree","(Married) couple without C. ","993","0.564404523068029","0.541492183721298","0.58731686241476"
"7 Strongly agree","2005","secondary school degree","Single parent ","184","0.512932117319102","0.46041714241832","0.565447092219885"
"7 Strongly agree","2005","secondary school degree","Couple + C. LE 16 ","689","0.49751097493844","0.470947575580563","0.524074374296317"
"7 Strongly agree","2005","secondary school degree","Couple + C. GT 16 ","538","0.491447204554855","0.462050576392463","0.520843832717247"
"7 Strongly agree","2005","secondary school degree","Couple + C. LE and GT 16","232","0.418049608497028","0.374816149696579","0.461283067297478"
"7 Strongly agree","2005","college entrance qualification","1-pers.-HH","325","0.40805316293445","0.373672599548056","0.442433726320844"
"7 Strongly agree","2005","college entrance qualification","(Married) couple without C. ","788","0.460378311853668","0.436904897049804","0.483851726657531"
"7 Strongly agree","2005","college entrance qualification","Single parent ","77","0.389098776087355","0.319406508353603","0.458791043821108"
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE 16 ","450","0.378839283432762","0.350838967489719","0.406839599375805"
"7 Strongly agree","2005","college entrance qualification","Couple + C. GT 16 ","359","0.373643699547706","0.342020354841135","0.405267044254277"
"7 Strongly agree","2005","college entrance qualification","Couple + C. LE and GT 16","129","0.398276001164208","0.34561734344221","0.450934658886205"
"7 Strongly agree","2005","Other degree","1-pers.-HH","49","0.469162792868929","0.369850117112487","0.56847546862537"
"7 Strongly agree","2005","Other degree","(Married) couple without C. ","163","0.483579772690581","0.431075559498951","0.53608398588221"
"7 Strongly agree","2005","Other degree","Single parent ","25","","",""
"7 Strongly agree","2005","Other degree","Couple + C. LE 16 ","107","0.502236228156396","0.434611722344364","0.569860733968429"
"7 Strongly agree","2005","Other degree","Couple + C. GT 16 ","108","0.530693026367725","0.464747256177964","0.596638796557486"
"7 Strongly agree","2005","Other degree","Couple + C. LE and GT 16","60","0.468139237404926","0.37772399358528","0.558554481224573"
"7 Strongly agree","2005","no degree/no degree yet","1-pers.-HH","17","","",""
"7 Strongly agree","2005","no degree/no degree yet","(Married) couple without C. ","40","0.458437997490329","0.351883240216553","0.564992754764104"
"7 Strongly agree","2005","no degree/no degree yet","Single parent ","31","0.34237291426534","0.256758550570845","0.427987277959834"
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE 16 ","18","","",""
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. GT 16 ","53","0.180597611083954","0.137283302098445","0.223911920069464"
"7 Strongly agree","2005","no degree/no degree yet","Couple + C. LE and GT 16","64","0.281318485583775","0.228931640345176","0.333705330822375"
"1 Strongly disagree","2006","lower secondary degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","lower secondary degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Single parent ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","secondary school degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","secondary school degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","secondary school degree","Single parent ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","college entrance qualification","1-pers.-HH","","","",""
"1 Strongly disagree","2006","college entrance qualification","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Single parent ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","Other degree","1-pers.-HH","","","",""
"1 Strongly disagree","2006","Other degree","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","Other degree","Single parent ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","Other degree","Couple + C. LE and GT 16","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","1-pers.-HH","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Single parent ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","Other degree","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","Other degree","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","Other degree","Single parent ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","Other degree","Couple + C. LE and GT 16","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","1-pers.-HH","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Single parent ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","secondary school degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","secondary school degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Single parent ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","Other degree","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","Other degree","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","Other degree","Single parent ","","","",""
"3 on scale 1-7 ","2006","Other degree","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","Other degree","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","Other degree","Couple + C. LE and GT 16","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","1-pers.-HH","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","(Married) couple without C. ","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Single parent ","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","lower secondary degree","1-pers.-HH","","","",""
"4 on scale 1-7","2006","lower secondary degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","lower secondary degree","Single parent ","","","",""
"4 on scale 1-7","2006","lower secondary degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","lower secondary degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","lower secondary degree","Couple + C. LE and GT 16","","","",""
"4 on scale 1-7","2006","secondary school degree","1-pers.-HH","","","",""
"4 on scale 1-7","2006","secondary school degree","(Married) couple without C. ","","","",""
"4 on scale 1-7","2006","secondary school degree","Single parent ","","","",""
"4 on scale 1-7","2006","secondary school degree","Couple + C. LE 16 ","","","",""
"4 on scale 1-7","2006","secondary school degree","Couple + C. GT 16 ","","","",""
"4 on scale 1-7","2006","secondary school degree","Couple + C. LE and GT 16","","","",""
