"plh0212","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","direct migration background","higher education","100","0.314521114205463","0.265020374965112","0.364021853445814"
"6 on scale 1-7","2005","indirect migration background","in school","","","",""
"6 on scale 1-7","2005","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2005","indirect migration background","general elemantary","47","0.268698393838547","0.203940511655703","0.333456276021392"
"6 on scale 1-7","2005","indirect migration background","middle vocational","106","0.308331405141308","0.259099385694546","0.35756342458807"
"6 on scale 1-7","2005","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2005","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2005","indirect migration background","higher education","","","",""
"7 Strongly agree","2005","no migration background","in school","89","0.218902371409531","0.182802079335447","0.255002663483614"
"7 Strongly agree","2005","no migration background","inadequately","","","",""
"7 Strongly agree","2005","no migration background","general elemantary","727","0.477527482196519","0.453419066336804","0.501635898056234"
"7 Strongly agree","2005","no migration background","middle vocational","4657","0.526376905678204","0.516076810956421","0.536677000399987"
"7 Strongly agree","2005","no migration background","vocational + Abi","374","0.417393283073293","0.384625358421726","0.450161207724861"
"7 Strongly agree","2005","no migration background","higher vocational","683","0.488742554893174","0.462378564068857","0.51510654571749"
"7 Strongly agree","2005","no migration background","higher education","1684","0.441831689394404","0.425960574223709","0.457702804565099"
"7 Strongly agree","2005","direct migration background","in school","","","",""
"7 Strongly agree","2005","direct migration background","inadequately","59","0.419555059244683","0.33950776445906","0.499602354030305"
"7 Strongly agree","2005","direct migration background","general elemantary","249","0.442691955582766","0.401771699162563","0.483612212002968"
"7 Strongly agree","2005","direct migration background","middle vocational","449","0.525681446656088","0.492519852910315","0.558843040401862"
"7 Strongly agree","2005","direct migration background","vocational + Abi","111","0.513175044235512","0.446518868051413","0.57983122041961"
"7 Strongly agree","2005","direct migration background","higher vocational","77","0.519963498287456","0.434735029695765","0.605191966879148"
"7 Strongly agree","2005","direct migration background","higher education","179","0.520599750906525","0.467341015946876","0.573858485866173"
"7 Strongly agree","2005","indirect migration background","in school","","","",""
"7 Strongly agree","2005","indirect migration background","inadequately","","","",""
"7 Strongly agree","2005","indirect migration background","general elemantary","74","0.410606440116927","0.338739788655633","0.48247309157822"
"7 Strongly agree","2005","indirect migration background","middle vocational","171","0.478020183937213","0.424767719230163","0.531272648644262"
"7 Strongly agree","2005","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2005","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2005","indirect migration background","higher education","","","",""
"1 Strongly disagree","2006","no migration background","in school","","","",""
"1 Strongly disagree","2006","no migration background","inadequately","","","",""
"1 Strongly disagree","2006","no migration background","general elemantary","","","",""
"1 Strongly disagree","2006","no migration background","middle vocational","","","",""
"1 Strongly disagree","2006","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2006","no migration background","higher vocational","","","",""
"1 Strongly disagree","2006","no migration background","higher education","","","",""
"1 Strongly disagree","2006","direct migration background","in school","","","",""
"1 Strongly disagree","2006","direct migration background","inadequately","","","",""
"1 Strongly disagree","2006","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2006","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2006","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2006","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2006","direct migration background","higher education","","","",""
"1 Strongly disagree","2006","indirect migration background","in school","","","",""
"1 Strongly disagree","2006","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2006","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2006","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2006","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2006","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2006","no migration background","in school","","","",""
"2 on scale 1-7 ","2006","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2006","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2006","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2006","no migration background","higher education","","","",""
"2 on scale 1-7 ","2006","direct migration background","in school","","","",""
"2 on scale 1-7 ","2006","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2006","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2006","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2006","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2006","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2006","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2006","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2006","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2006","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2006","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2006","no migration background","in school","","","",""
"3 on scale 1-7 ","2006","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2006","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2006","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2006","no migration background","higher education","","","",""
"3 on scale 1-7 ","2006","direct migration background","in school","","","",""
"3 on scale 1-7 ","2006","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2006","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2006","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2006","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2006","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2006","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2006","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2006","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2006","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2006","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2006","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2006","indirect migration background","higher education","","","",""
"4 on scale 1-7","2006","no migration background","in school","","","",""
"4 on scale 1-7","2006","no migration background","inadequately","","","",""
"4 on scale 1-7","2006","no migration background","general elemantary","","","",""
"4 on scale 1-7","2006","no migration background","middle vocational","","","",""
"4 on scale 1-7","2006","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2006","no migration background","higher vocational","","","",""
"4 on scale 1-7","2006","no migration background","higher education","","","",""
"4 on scale 1-7","2006","direct migration background","in school","","","",""
"4 on scale 1-7","2006","direct migration background","inadequately","","","",""
"4 on scale 1-7","2006","direct migration background","general elemantary","","","",""
"4 on scale 1-7","2006","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2006","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2006","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2006","direct migration background","higher education","","","",""
"4 on scale 1-7","2006","indirect migration background","in school","","","",""
"4 on scale 1-7","2006","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2006","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2006","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2006","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2006","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2006","indirect migration background","higher education","","","",""
"5 on scale 1-7","2006","no migration background","in school","","","",""
"5 on scale 1-7","2006","no migration background","inadequately","","","",""
"5 on scale 1-7","2006","no migration background","general elemantary","","","",""
"5 on scale 1-7","2006","no migration background","middle vocational","","","",""
"5 on scale 1-7","2006","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2006","no migration background","higher vocational","","","",""
"5 on scale 1-7","2006","no migration background","higher education","","","",""
"5 on scale 1-7","2006","direct migration background","in school","","","",""
"5 on scale 1-7","2006","direct migration background","inadequately","","","",""
"5 on scale 1-7","2006","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2006","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2006","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2006","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2006","direct migration background","higher education","","","",""
"5 on scale 1-7","2006","indirect migration background","in school","","","",""
"5 on scale 1-7","2006","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2006","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2006","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2006","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2006","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2006","indirect migration background","higher education","","","",""
"6 on scale 1-7","2006","no migration background","in school","","","",""
"6 on scale 1-7","2006","no migration background","inadequately","","","",""
"6 on scale 1-7","2006","no migration background","general elemantary","","","",""
"6 on scale 1-7","2006","no migration background","middle vocational","","","",""
"6 on scale 1-7","2006","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2006","no migration background","higher vocational","","","",""
"6 on scale 1-7","2006","no migration background","higher education","","","",""
"6 on scale 1-7","2006","direct migration background","in school","","","",""
"6 on scale 1-7","2006","direct migration background","inadequately","","","",""
"6 on scale 1-7","2006","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2006","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2006","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2006","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2006","direct migration background","higher education","","","",""
"6 on scale 1-7","2006","indirect migration background","in school","","","",""
"6 on scale 1-7","2006","indirect migration background","inadequately","","","",""
"6 on scale 1-7","2006","indirect migration background","general elemantary","","","",""
"6 on scale 1-7","2006","indirect migration background","middle vocational","","","",""
"6 on scale 1-7","2006","indirect migration background","vocational + Abi","","","",""
"6 on scale 1-7","2006","indirect migration background","higher vocational","","","",""
"6 on scale 1-7","2006","indirect migration background","higher education","","","",""
"7 Strongly agree","2006","no migration background","in school","","","",""
"7 Strongly agree","2006","no migration background","inadequately","","","",""
"7 Strongly agree","2006","no migration background","general elemantary","","","",""
"7 Strongly agree","2006","no migration background","middle vocational","","","",""
"7 Strongly agree","2006","no migration background","vocational + Abi","","","",""
"7 Strongly agree","2006","no migration background","higher vocational","","","",""
"7 Strongly agree","2006","no migration background","higher education","","","",""
"7 Strongly agree","2006","direct migration background","in school","","","",""
"7 Strongly agree","2006","direct migration background","inadequately","","","",""
"7 Strongly agree","2006","direct migration background","general elemantary","","","",""
"7 Strongly agree","2006","direct migration background","middle vocational","","","",""
"7 Strongly agree","2006","direct migration background","vocational + Abi","","","",""
"7 Strongly agree","2006","direct migration background","higher vocational","","","",""
"7 Strongly agree","2006","direct migration background","higher education","","","",""
"7 Strongly agree","2006","indirect migration background","in school","","","",""
"7 Strongly agree","2006","indirect migration background","inadequately","","","",""
"7 Strongly agree","2006","indirect migration background","general elemantary","","","",""
"7 Strongly agree","2006","indirect migration background","middle vocational","","","",""
"7 Strongly agree","2006","indirect migration background","vocational + Abi","","","",""
"7 Strongly agree","2006","indirect migration background","higher vocational","","","",""
"7 Strongly agree","2006","indirect migration background","higher education","","","",""
"1 Strongly disagree","2007","no migration background","in school","","","",""
"1 Strongly disagree","2007","no migration background","inadequately","","","",""
"1 Strongly disagree","2007","no migration background","general elemantary","","","",""
"1 Strongly disagree","2007","no migration background","middle vocational","","","",""
"1 Strongly disagree","2007","no migration background","vocational + Abi","","","",""
"1 Strongly disagree","2007","no migration background","higher vocational","","","",""
"1 Strongly disagree","2007","no migration background","higher education","","","",""
"1 Strongly disagree","2007","direct migration background","in school","","","",""
"1 Strongly disagree","2007","direct migration background","inadequately","","","",""
"1 Strongly disagree","2007","direct migration background","general elemantary","","","",""
"1 Strongly disagree","2007","direct migration background","middle vocational","","","",""
"1 Strongly disagree","2007","direct migration background","vocational + Abi","","","",""
"1 Strongly disagree","2007","direct migration background","higher vocational","","","",""
"1 Strongly disagree","2007","direct migration background","higher education","","","",""
"1 Strongly disagree","2007","indirect migration background","in school","","","",""
"1 Strongly disagree","2007","indirect migration background","inadequately","","","",""
"1 Strongly disagree","2007","indirect migration background","general elemantary","","","",""
"1 Strongly disagree","2007","indirect migration background","middle vocational","","","",""
"1 Strongly disagree","2007","indirect migration background","vocational + Abi","","","",""
"1 Strongly disagree","2007","indirect migration background","higher vocational","","","",""
"1 Strongly disagree","2007","indirect migration background","higher education","","","",""
"2 on scale 1-7 ","2007","no migration background","in school","","","",""
"2 on scale 1-7 ","2007","no migration background","inadequately","","","",""
"2 on scale 1-7 ","2007","no migration background","general elemantary","","","",""
"2 on scale 1-7 ","2007","no migration background","middle vocational","","","",""
"2 on scale 1-7 ","2007","no migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","no migration background","higher vocational","","","",""
"2 on scale 1-7 ","2007","no migration background","higher education","","","",""
"2 on scale 1-7 ","2007","direct migration background","in school","","","",""
"2 on scale 1-7 ","2007","direct migration background","inadequately","","","",""
"2 on scale 1-7 ","2007","direct migration background","general elemantary","","","",""
"2 on scale 1-7 ","2007","direct migration background","middle vocational","","","",""
"2 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","direct migration background","higher vocational","","","",""
"2 on scale 1-7 ","2007","direct migration background","higher education","","","",""
"2 on scale 1-7 ","2007","indirect migration background","in school","","","",""
"2 on scale 1-7 ","2007","indirect migration background","inadequately","","","",""
"2 on scale 1-7 ","2007","indirect migration background","general elemantary","","","",""
"2 on scale 1-7 ","2007","indirect migration background","middle vocational","","","",""
"2 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","",""
"2 on scale 1-7 ","2007","indirect migration background","higher vocational","","","",""
"2 on scale 1-7 ","2007","indirect migration background","higher education","","","",""
"3 on scale 1-7 ","2007","no migration background","in school","","","",""
"3 on scale 1-7 ","2007","no migration background","inadequately","","","",""
"3 on scale 1-7 ","2007","no migration background","general elemantary","","","",""
"3 on scale 1-7 ","2007","no migration background","middle vocational","","","",""
"3 on scale 1-7 ","2007","no migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","no migration background","higher vocational","","","",""
"3 on scale 1-7 ","2007","no migration background","higher education","","","",""
"3 on scale 1-7 ","2007","direct migration background","in school","","","",""
"3 on scale 1-7 ","2007","direct migration background","inadequately","","","",""
"3 on scale 1-7 ","2007","direct migration background","general elemantary","","","",""
"3 on scale 1-7 ","2007","direct migration background","middle vocational","","","",""
"3 on scale 1-7 ","2007","direct migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","direct migration background","higher vocational","","","",""
"3 on scale 1-7 ","2007","direct migration background","higher education","","","",""
"3 on scale 1-7 ","2007","indirect migration background","in school","","","",""
"3 on scale 1-7 ","2007","indirect migration background","inadequately","","","",""
"3 on scale 1-7 ","2007","indirect migration background","general elemantary","","","",""
"3 on scale 1-7 ","2007","indirect migration background","middle vocational","","","",""
"3 on scale 1-7 ","2007","indirect migration background","vocational + Abi","","","",""
"3 on scale 1-7 ","2007","indirect migration background","higher vocational","","","",""
"3 on scale 1-7 ","2007","indirect migration background","higher education","","","",""
"4 on scale 1-7","2007","no migration background","in school","","","",""
"4 on scale 1-7","2007","no migration background","inadequately","","","",""
"4 on scale 1-7","2007","no migration background","general elemantary","","","",""
"4 on scale 1-7","2007","no migration background","middle vocational","","","",""
"4 on scale 1-7","2007","no migration background","vocational + Abi","","","",""
"4 on scale 1-7","2007","no migration background","higher vocational","","","",""
"4 on scale 1-7","2007","no migration background","higher education","","","",""
"4 on scale 1-7","2007","direct migration background","in school","","","",""
"4 on scale 1-7","2007","direct migration background","inadequately","","","",""
"4 on scale 1-7","2007","direct migration background","general elemantary","","","",""
"4 on scale 1-7","2007","direct migration background","middle vocational","","","",""
"4 on scale 1-7","2007","direct migration background","vocational + Abi","","","",""
"4 on scale 1-7","2007","direct migration background","higher vocational","","","",""
"4 on scale 1-7","2007","direct migration background","higher education","","","",""
"4 on scale 1-7","2007","indirect migration background","in school","","","",""
"4 on scale 1-7","2007","indirect migration background","inadequately","","","",""
"4 on scale 1-7","2007","indirect migration background","general elemantary","","","",""
"4 on scale 1-7","2007","indirect migration background","middle vocational","","","",""
"4 on scale 1-7","2007","indirect migration background","vocational + Abi","","","",""
"4 on scale 1-7","2007","indirect migration background","higher vocational","","","",""
"4 on scale 1-7","2007","indirect migration background","higher education","","","",""
"5 on scale 1-7","2007","no migration background","in school","","","",""
"5 on scale 1-7","2007","no migration background","inadequately","","","",""
"5 on scale 1-7","2007","no migration background","general elemantary","","","",""
"5 on scale 1-7","2007","no migration background","middle vocational","","","",""
"5 on scale 1-7","2007","no migration background","vocational + Abi","","","",""
"5 on scale 1-7","2007","no migration background","higher vocational","","","",""
"5 on scale 1-7","2007","no migration background","higher education","","","",""
"5 on scale 1-7","2007","direct migration background","in school","","","",""
"5 on scale 1-7","2007","direct migration background","inadequately","","","",""
"5 on scale 1-7","2007","direct migration background","general elemantary","","","",""
"5 on scale 1-7","2007","direct migration background","middle vocational","","","",""
"5 on scale 1-7","2007","direct migration background","vocational + Abi","","","",""
"5 on scale 1-7","2007","direct migration background","higher vocational","","","",""
"5 on scale 1-7","2007","direct migration background","higher education","","","",""
"5 on scale 1-7","2007","indirect migration background","in school","","","",""
"5 on scale 1-7","2007","indirect migration background","inadequately","","","",""
"5 on scale 1-7","2007","indirect migration background","general elemantary","","","",""
"5 on scale 1-7","2007","indirect migration background","middle vocational","","","",""
"5 on scale 1-7","2007","indirect migration background","vocational + Abi","","","",""
"5 on scale 1-7","2007","indirect migration background","higher vocational","","","",""
"5 on scale 1-7","2007","indirect migration background","higher education","","","",""
"6 on scale 1-7","2007","no migration background","in school","","","",""
"6 on scale 1-7","2007","no migration background","inadequately","","","",""
"6 on scale 1-7","2007","no migration background","general elemantary","","","",""
"6 on scale 1-7","2007","no migration background","middle vocational","","","",""
"6 on scale 1-7","2007","no migration background","vocational + Abi","","","",""
"6 on scale 1-7","2007","no migration background","higher vocational","","","",""
"6 on scale 1-7","2007","no migration background","higher education","","","",""
"6 on scale 1-7","2007","direct migration background","in school","","","",""
"6 on scale 1-7","2007","direct migration background","inadequately","","","",""
"6 on scale 1-7","2007","direct migration background","general elemantary","","","",""
"6 on scale 1-7","2007","direct migration background","middle vocational","","","",""
"6 on scale 1-7","2007","direct migration background","vocational + Abi","","","",""
"6 on scale 1-7","2007","direct migration background","higher vocational","","","",""
"6 on scale 1-7","2007","direct migration background","higher education","","","",""
