"plh0212","year","education","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2005","Other degree","303","0.270868031604317","0.244829589674919","0.296906473533714"
"6 on scale 1-7","2005","no degree/no degree yet","275","0.291318121397793","0.261633176267104","0.321003066528481"
"7 Strongly agree","2005","lower secondary degree","3666","0.533109024282539","0.521470651679368","0.54474739688571"
"7 Strongly agree","2005","secondary school degree","3073","0.506865135849512","0.494228497605019","0.519501774094005"
"7 Strongly agree","2005","college entrance qualification","2175","0.413459264742539","0.400066736466173","0.426851793018905"
"7 Strongly agree","2005","Other degree","540","0.48518566506033","0.455902882414544","0.514468447706115"
"7 Strongly agree","2005","no degree/no degree yet","237","0.319225996223828","0.288769675064086","0.349682317383571"
"1 Strongly disagree","2006","lower secondary degree","","","",""
"1 Strongly disagree","2006","secondary school degree","","","",""
"1 Strongly disagree","2006","college entrance qualification","","","",""
"1 Strongly disagree","2006","Other degree","","","",""
"1 Strongly disagree","2006","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2006","lower secondary degree","","","",""
"2 on scale 1-7 ","2006","secondary school degree","","","",""
"2 on scale 1-7 ","2006","college entrance qualification","","","",""
"2 on scale 1-7 ","2006","Other degree","","","",""
"2 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2006","lower secondary degree","","","",""
"3 on scale 1-7 ","2006","secondary school degree","","","",""
"3 on scale 1-7 ","2006","college entrance qualification","","","",""
"3 on scale 1-7 ","2006","Other degree","","","",""
"3 on scale 1-7 ","2006","no degree/no degree yet","","","",""
"4 on scale 1-7","2006","lower secondary degree","","","",""
"4 on scale 1-7","2006","secondary school degree","","","",""
"4 on scale 1-7","2006","college entrance qualification","","","",""
"4 on scale 1-7","2006","Other degree","","","",""
"4 on scale 1-7","2006","no degree/no degree yet","","","",""
"5 on scale 1-7","2006","lower secondary degree","","","",""
"5 on scale 1-7","2006","secondary school degree","","","",""
"5 on scale 1-7","2006","college entrance qualification","","","",""
"5 on scale 1-7","2006","Other degree","","","",""
"5 on scale 1-7","2006","no degree/no degree yet","","","",""
"6 on scale 1-7","2006","lower secondary degree","","","",""
"6 on scale 1-7","2006","secondary school degree","","","",""
"6 on scale 1-7","2006","college entrance qualification","","","",""
"6 on scale 1-7","2006","Other degree","","","",""
"6 on scale 1-7","2006","no degree/no degree yet","","","",""
"7 Strongly agree","2006","lower secondary degree","","","",""
"7 Strongly agree","2006","secondary school degree","","","",""
"7 Strongly agree","2006","college entrance qualification","","","",""
"7 Strongly agree","2006","Other degree","","","",""
"7 Strongly agree","2006","no degree/no degree yet","","","",""
"1 Strongly disagree","2007","lower secondary degree","","","",""
"1 Strongly disagree","2007","secondary school degree","","","",""
"1 Strongly disagree","2007","college entrance qualification","","","",""
"1 Strongly disagree","2007","Other degree","","","",""
"1 Strongly disagree","2007","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2007","lower secondary degree","","","",""
"2 on scale 1-7 ","2007","secondary school degree","","","",""
"2 on scale 1-7 ","2007","college entrance qualification","","","",""
"2 on scale 1-7 ","2007","Other degree","","","",""
"2 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2007","lower secondary degree","","","",""
"3 on scale 1-7 ","2007","secondary school degree","","","",""
"3 on scale 1-7 ","2007","college entrance qualification","","","",""
"3 on scale 1-7 ","2007","Other degree","","","",""
"3 on scale 1-7 ","2007","no degree/no degree yet","","","",""
"4 on scale 1-7","2007","lower secondary degree","","","",""
"4 on scale 1-7","2007","secondary school degree","","","",""
"4 on scale 1-7","2007","college entrance qualification","","","",""
"4 on scale 1-7","2007","Other degree","","","",""
"4 on scale 1-7","2007","no degree/no degree yet","","","",""
"5 on scale 1-7","2007","lower secondary degree","","","",""
"5 on scale 1-7","2007","secondary school degree","","","",""
"5 on scale 1-7","2007","college entrance qualification","","","",""
"5 on scale 1-7","2007","Other degree","","","",""
"5 on scale 1-7","2007","no degree/no degree yet","","","",""
"6 on scale 1-7","2007","lower secondary degree","","","",""
"6 on scale 1-7","2007","secondary school degree","","","",""
"6 on scale 1-7","2007","college entrance qualification","","","",""
"6 on scale 1-7","2007","Other degree","","","",""
"6 on scale 1-7","2007","no degree/no degree yet","","","",""
"7 Strongly agree","2007","lower secondary degree","","","",""
"7 Strongly agree","2007","secondary school degree","","","",""
"7 Strongly agree","2007","college entrance qualification","","","",""
"7 Strongly agree","2007","Other degree","","","",""
"7 Strongly agree","2007","no degree/no degree yet","","","",""
"1 Strongly disagree","2008","lower secondary degree","","","",""
"1 Strongly disagree","2008","secondary school degree","","","",""
"1 Strongly disagree","2008","college entrance qualification","","","",""
"1 Strongly disagree","2008","Other degree","","","",""
"1 Strongly disagree","2008","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2008","lower secondary degree","","","",""
"2 on scale 1-7 ","2008","secondary school degree","","","",""
"2 on scale 1-7 ","2008","college entrance qualification","","","",""
"2 on scale 1-7 ","2008","Other degree","","","",""
"2 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2008","lower secondary degree","","","",""
"3 on scale 1-7 ","2008","secondary school degree","","","",""
"3 on scale 1-7 ","2008","college entrance qualification","","","",""
"3 on scale 1-7 ","2008","Other degree","","","",""
"3 on scale 1-7 ","2008","no degree/no degree yet","","","",""
"4 on scale 1-7","2008","lower secondary degree","","","",""
"4 on scale 1-7","2008","secondary school degree","","","",""
"4 on scale 1-7","2008","college entrance qualification","","","",""
"4 on scale 1-7","2008","Other degree","","","",""
"4 on scale 1-7","2008","no degree/no degree yet","","","",""
"5 on scale 1-7","2008","lower secondary degree","","","",""
"5 on scale 1-7","2008","secondary school degree","","","",""
"5 on scale 1-7","2008","college entrance qualification","","","",""
"5 on scale 1-7","2008","Other degree","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","lower secondary degree","","","",""
"6 on scale 1-7","2008","secondary school degree","","","",""
"6 on scale 1-7","2008","college entrance qualification","","","",""
"6 on scale 1-7","2008","Other degree","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","","","",""
"7 Strongly agree","2008","lower secondary degree","","","",""
"7 Strongly agree","2008","secondary school degree","","","",""
"7 Strongly agree","2008","college entrance qualification","","","",""
"7 Strongly agree","2008","Other degree","","","",""
"7 Strongly agree","2008","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","lower secondary degree","36","0.00774258561279509","0.00550452467954445","0.00998064654604574"
"1 Strongly disagree","2009","secondary school degree","13","","",""
"1 Strongly disagree","2009","college entrance qualification","9","","",""
"1 Strongly disagree","2009","Other degree","5","","",""
"1 Strongly disagree","2009","no degree/no degree yet","4","","",""
"2 on scale 1-7 ","2009","lower secondary degree","42","0.00862961939416459","0.00626788794676284","0.0109913508415663"
"2 on scale 1-7 ","2009","secondary school degree","30","0.00563005561222789","0.00363552637371678","0.007624584850739"
"2 on scale 1-7 ","2009","college entrance qualification","23","","",""
"2 on scale 1-7 ","2009","Other degree","5","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","10","","",""
"3 on scale 1-7 ","2009","lower secondary degree","104","0.0212003257662043","0.0175221295169244","0.0248785220154842"
"3 on scale 1-7 ","2009","secondary school degree","75","0.013998294425979","0.0108665489024564","0.0171300399495016"
"3 on scale 1-7 ","2009","college entrance qualification","95","0.0257094984797353","0.0212726609160919","0.0301463360433787"
"3 on scale 1-7 ","2009","Other degree","15","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","16","","",""
"4 on scale 1-7","2009","lower secondary degree","298","0.0531817321232152","0.0474520401463637","0.0589114241000667"
"4 on scale 1-7","2009","secondary school degree","203","0.0398336869009199","0.0346204368576115","0.0450469369442283"
"4 on scale 1-7","2009","college entrance qualification","245","0.0554187242859713","0.0490047026474998","0.0618327459244429"
"4 on scale 1-7","2009","Other degree","45","0.0445365327568272","0.0302241517106223","0.058848913803032"
"4 on scale 1-7","2009","no degree/no degree yet","65","0.137154410795838","0.106506784650156","0.167802036941519"
"5 on scale 1-7","2009","lower secondary degree","776","0.125104926046684","0.116657353836565","0.133552498256804"
"5 on scale 1-7","2009","secondary school degree","647","0.119060266152538","0.11042716967575","0.127693362629326"
"5 on scale 1-7","2009","college entrance qualification","727","0.153470202416435","0.143365683291271","0.1635747215416"
"5 on scale 1-7","2009","Other degree","108","0.150629980649631","0.125812892734529","0.175447068564732"
"5 on scale 1-7","2009","no degree/no degree yet","109","0.216930012143754","0.180211462361909","0.2536485619256"
"6 on scale 1-7","2009","lower secondary degree","1761","0.286503090420719","0.274958529347838","0.298047651493599"
"6 on scale 1-7","2009","secondary school degree","1826","0.340275805883037","0.327645705230124","0.352905906535951"
"6 on scale 1-7","2009","college entrance qualification","1840","0.36450334021338","0.351010919187381","0.37799576123938"
"6 on scale 1-7","2009","Other degree","234","0.264201328037023","0.233610330199517","0.294792325874529"
"6 on scale 1-7","2009","no degree/no degree yet","138","0.260926216419161","0.221803575168611","0.30004885766971"
"7 Strongly agree","2009","lower secondary degree","2875","0.497637720636218","0.484870925803075","0.510404515469361"
"7 Strongly agree","2009","secondary school degree","2612","0.478916488898816","0.46559988043774","0.492233097359892"
"7 Strongly agree","2009","college entrance qualification","1949","0.393754932977901","0.380058117496286","0.407451748459516"
"7 Strongly agree","2009","Other degree","386","0.510354890975816","0.475671344692074","0.545038437259557"
"7 Strongly agree","2009","no degree/no degree yet","142","0.320125597741534","0.278563261031767","0.3616879344513"
"1 Strongly disagree","2010","lower secondary degree","","","",""
"1 Strongly disagree","2010","secondary school degree","","","",""
"1 Strongly disagree","2010","college entrance qualification","","","",""
"1 Strongly disagree","2010","Other degree","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","","","",""
"2 on scale 1-7 ","2010","secondary school degree","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","","","",""
"2 on scale 1-7 ","2010","Other degree","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","","","",""
"3 on scale 1-7 ","2010","secondary school degree","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","","","",""
"3 on scale 1-7 ","2010","Other degree","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","","","",""
"4 on scale 1-7","2010","lower secondary degree","","","",""
"4 on scale 1-7","2010","secondary school degree","","","",""
"4 on scale 1-7","2010","college entrance qualification","","","",""
"4 on scale 1-7","2010","Other degree","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","","","",""
"5 on scale 1-7","2010","lower secondary degree","","","",""
"5 on scale 1-7","2010","secondary school degree","","","",""
"5 on scale 1-7","2010","college entrance qualification","","","",""
"5 on scale 1-7","2010","Other degree","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","","","",""
"6 on scale 1-7","2010","lower secondary degree","","","",""
"6 on scale 1-7","2010","secondary school degree","","","",""
"6 on scale 1-7","2010","college entrance qualification","","","",""
"6 on scale 1-7","2010","Other degree","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","","","",""
"7 Strongly agree","2010","lower secondary degree","","","",""
"7 Strongly agree","2010","secondary school degree","","","",""
"7 Strongly agree","2010","college entrance qualification","","","",""
"7 Strongly agree","2010","Other degree","","","",""
"7 Strongly agree","2010","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","lower secondary degree","","","",""
"1 Strongly disagree","2011","secondary school degree","","","",""
"1 Strongly disagree","2011","college entrance qualification","","","",""
"1 Strongly disagree","2011","Other degree","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","secondary school degree","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Other degree","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","secondary school degree","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Other degree","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","lower secondary degree","","","",""
"4 on scale 1-7","2011","secondary school degree","","","",""
"4 on scale 1-7","2011","college entrance qualification","","","",""
"4 on scale 1-7","2011","Other degree","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","lower secondary degree","","","",""
"5 on scale 1-7","2011","secondary school degree","","","",""
"5 on scale 1-7","2011","college entrance qualification","","","",""
"5 on scale 1-7","2011","Other degree","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","lower secondary degree","","","",""
"6 on scale 1-7","2011","secondary school degree","","","",""
"6 on scale 1-7","2011","college entrance qualification","","","",""
"6 on scale 1-7","2011","Other degree","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","","","",""
"7 Strongly agree","2011","lower secondary degree","","","",""
"7 Strongly agree","2011","secondary school degree","","","",""
"7 Strongly agree","2011","college entrance qualification","","","",""
"7 Strongly agree","2011","Other degree","","","",""
"7 Strongly agree","2011","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","lower secondary degree","1","","",""
"1 Strongly disagree","2012","secondary school degree","1","","",""
"1 Strongly disagree","2012","college entrance qualification","2","","",""
"1 Strongly disagree","2012","Other degree","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2012","lower secondary degree","8","","",""
"2 on scale 1-7 ","2012","secondary school degree","9","","",""
"2 on scale 1-7 ","2012","college entrance qualification","7","","",""
"2 on scale 1-7 ","2012","Other degree","6","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","5","","",""
"3 on scale 1-7 ","2012","lower secondary degree","20","","",""
"3 on scale 1-7 ","2012","secondary school degree","14","","",""
"3 on scale 1-7 ","2012","college entrance qualification","17","","",""
"3 on scale 1-7 ","2012","Other degree","11","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","10","","",""
"4 on scale 1-7","2012","lower secondary degree","71","0.055730531486138","0.0437482000035803","0.0677128629686958"
"4 on scale 1-7","2012","secondary school degree","53","0.0226211195100741","0.0166573692007547","0.0285848698193935"
"4 on scale 1-7","2012","college entrance qualification","65","0.0303861482649388","0.0231256019411382","0.0376466945887395"
"4 on scale 1-7","2012","Other degree","41","0.0555086852373563","0.0382736292374886","0.0727437412372241"
"4 on scale 1-7","2012","no degree/no degree yet","32","0.0970417481733475","0.0661181585906781","0.127965337756017"
"5 on scale 1-7","2012","lower secondary degree","191","0.125886411773045","0.108559541384961","0.14321328216113"
"5 on scale 1-7","2012","secondary school degree","290","0.119277529447625","0.106277935534089","0.13227712336116"
"5 on scale 1-7","2012","college entrance qualification","382","0.180571251616227","0.164300336808227","0.196842166424227"
"5 on scale 1-7","2012","Other degree","102","0.146000222662383","0.119421207685388","0.172579237639378"
"5 on scale 1-7","2012","no degree/no degree yet","106","0.277535307355389","0.230757033340547","0.324313581370231"
"6 on scale 1-7","2012","lower secondary degree","489","0.327613645254508","0.303098345924338","0.352128944584678"
"6 on scale 1-7","2012","secondary school degree","875","0.369211378372118","0.349855611016549","0.388567145727686"
"6 on scale 1-7","2012","college entrance qualification","896","0.405172639208183","0.384406890584489","0.425938387831876"
"6 on scale 1-7","2012","Other degree","174","0.242923638803823","0.210643308043868","0.275203969563777"
"6 on scale 1-7","2012","no degree/no degree yet","116","0.338958617481834","0.28950883072545","0.388408404238219"
"7 Strongly agree","2012","lower secondary degree","628","0.47389403108055","0.447813045594002","0.499975016567097"
"7 Strongly agree","2012","secondary school degree","1146","0.479111393154703","0.459074904805687","0.499147881503718"
"7 Strongly agree","2012","college entrance qualification","778","0.37094971927736","0.350516712811597","0.391382725743122"
"7 Strongly agree","2012","Other degree","344","0.530296562291972","0.492729734905702","0.567863389678243"
"7 Strongly agree","2012","no degree/no degree yet","82","0.249089575823681","0.203909328659279","0.294269822988084"
"1 Strongly disagree","2013","lower secondary degree","19","","",""
"1 Strongly disagree","2013","secondary school degree","12","","",""
"1 Strongly disagree","2013","college entrance qualification","8","","",""
"1 Strongly disagree","2013","Other degree","3","","",""
"1 Strongly disagree","2013","no degree/no degree yet","5","","",""
"2 on scale 1-7 ","2013","lower secondary degree","31","0.00737282668745368","0.00517366063925287","0.00957199273565449"
"2 on scale 1-7 ","2013","secondary school degree","20","","",""
"2 on scale 1-7 ","2013","college entrance qualification","26","","",""
"2 on scale 1-7 ","2013","Other degree","4","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","5","","",""
"3 on scale 1-7 ","2013","lower secondary degree","75","0.01593576604932","0.0127165796368402","0.0191549524617998"
"3 on scale 1-7 ","2013","secondary school degree","50","0.00975331606715701","0.00718622224777515","0.0123204098865389"
"3 on scale 1-7 ","2013","college entrance qualification","82","0.0130134031654271","0.00998728858964885","0.0160395177412053"
"3 on scale 1-7 ","2013","Other degree","14","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","16","","",""
"4 on scale 1-7","2013","lower secondary degree","250","0.0435494192651052","0.0383029107609666","0.0487959277692437"
"4 on scale 1-7","2013","secondary school degree","170","0.0266539080028653","0.022446564357555","0.0308612516481757"
"4 on scale 1-7","2013","college entrance qualification","211","0.0420936251245664","0.0367319068126696","0.0474553434364632"
"4 on scale 1-7","2013","Other degree","61","0.0635134886886531","0.0484801216573656","0.0785468557199405"
"4 on scale 1-7","2013","no degree/no degree yet","47","0.0749007352841888","0.0514979706523214","0.0983034999160561"
"5 on scale 1-7","2013","lower secondary degree","775","0.131285708014144","0.122604200647078","0.139967215381209"
"5 on scale 1-7","2013","secondary school degree","691","0.115586324651474","0.107234625425132","0.123938023877815"
"5 on scale 1-7","2013","college entrance qualification","803","0.150880556947322","0.141323254506721","0.160437859387923"
"5 on scale 1-7","2013","Other degree","124","0.121075412083296","0.100967068456949","0.141183755709644"
"5 on scale 1-7","2013","no degree/no degree yet","109","0.234684647539459","0.197006242607925","0.272363052470993"
"6 on scale 1-7","2013","lower secondary degree","1775","0.289246316207386","0.277590534440654","0.300902097974119"
"6 on scale 1-7","2013","secondary school degree","1974","0.365588484744474","0.353008628559587","0.378168340929362"
"6 on scale 1-7","2013","college entrance qualification","2206","0.402468654754851","0.389374403356533","0.41556290615317"
"6 on scale 1-7","2013","Other degree","290","0.288213474518406","0.260294173904394","0.316132775132418"
"6 on scale 1-7","2013","no degree/no degree yet","149","0.327834848492079","0.286100320020659","0.3695693769635"
"7 Strongly agree","2013","lower secondary degree","2888","0.507594118093147","0.494742203345424","0.520446032840869"
"7 Strongly agree","2013","secondary school degree","2713","0.474905485353257","0.461861322047816","0.487949648658698"
"7 Strongly agree","2013","college entrance qualification","2052","0.386759049209764","0.37375525423306","0.399762844186468"
"7 Strongly agree","2013","Other degree","515","0.511774162508722","0.480962007722647","0.542586317294797"
"7 Strongly agree","2013","no degree/no degree yet","155","0.303478666562636","0.26260333849413","0.344353994631142"
"1 Strongly disagree","2014","lower secondary degree","","","",""
"1 Strongly disagree","2014","secondary school degree","","","",""
"1 Strongly disagree","2014","college entrance qualification","","","",""
"1 Strongly disagree","2014","Other degree","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","secondary school degree","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Other degree","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","secondary school degree","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Other degree","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","lower secondary degree","","","",""
"4 on scale 1-7","2014","secondary school degree","","","",""
"4 on scale 1-7","2014","college entrance qualification","","","",""
"4 on scale 1-7","2014","Other degree","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","lower secondary degree","","","",""
"5 on scale 1-7","2014","secondary school degree","","","",""
"5 on scale 1-7","2014","college entrance qualification","","","",""
"5 on scale 1-7","2014","Other degree","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","lower secondary degree","","","",""
"6 on scale 1-7","2014","secondary school degree","","","",""
"6 on scale 1-7","2014","college entrance qualification","","","",""
"6 on scale 1-7","2014","Other degree","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","","","",""
"7 Strongly agree","2014","lower secondary degree","","","",""
"7 Strongly agree","2014","secondary school degree","","","",""
"7 Strongly agree","2014","college entrance qualification","","","",""
"7 Strongly agree","2014","Other degree","","","",""
"7 Strongly agree","2014","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","lower secondary degree","","","",""
"1 Strongly disagree","2015","secondary school degree","","","",""
"1 Strongly disagree","2015","college entrance qualification","","","",""
"1 Strongly disagree","2015","Other degree","","","",""
"1 Strongly disagree","2015","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","","","",""
"2 on scale 1-7 ","2015","secondary school degree","","","",""
"2 on scale 1-7 ","2015","college entrance qualification","","","",""
"2 on scale 1-7 ","2015","Other degree","","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","","","",""
"3 on scale 1-7 ","2015","secondary school degree","","","",""
"3 on scale 1-7 ","2015","college entrance qualification","","","",""
"3 on scale 1-7 ","2015","Other degree","","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","","","",""
"4 on scale 1-7","2015","lower secondary degree","","","",""
"4 on scale 1-7","2015","secondary school degree","","","",""
"4 on scale 1-7","2015","college entrance qualification","","","",""
"4 on scale 1-7","2015","Other degree","","","",""
"4 on scale 1-7","2015","no degree/no degree yet","","","",""
"5 on scale 1-7","2015","lower secondary degree","","","",""
"5 on scale 1-7","2015","secondary school degree","","","",""
"5 on scale 1-7","2015","college entrance qualification","","","",""
"5 on scale 1-7","2015","Other degree","","","",""
"5 on scale 1-7","2015","no degree/no degree yet","","","",""
"6 on scale 1-7","2015","lower secondary degree","","","",""
"6 on scale 1-7","2015","secondary school degree","","","",""
"6 on scale 1-7","2015","college entrance qualification","","","",""
"6 on scale 1-7","2015","Other degree","","","",""
"6 on scale 1-7","2015","no degree/no degree yet","","","",""
"7 Strongly agree","2015","lower secondary degree","","","",""
"7 Strongly agree","2015","secondary school degree","","","",""
"7 Strongly agree","2015","college entrance qualification","","","",""
"7 Strongly agree","2015","Other degree","","","",""
"7 Strongly agree","2015","no degree/no degree yet","","","",""
"1 Strongly disagree","2016","lower secondary degree","","","",""
"1 Strongly disagree","2016","secondary school degree","","","",""
"1 Strongly disagree","2016","college entrance qualification","","","",""
"1 Strongly disagree","2016","Other degree","","","",""
"1 Strongly disagree","2016","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","secondary school degree","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Other degree","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2016","lower secondary degree","","","",""
"3 on scale 1-7 ","2016","secondary school degree","","","",""
"3 on scale 1-7 ","2016","college entrance qualification","","","",""
"3 on scale 1-7 ","2016","Other degree","","","",""
"3 on scale 1-7 ","2016","no degree/no degree yet","","","",""
"4 on scale 1-7","2016","lower secondary degree","","","",""
"4 on scale 1-7","2016","secondary school degree","","","",""
"4 on scale 1-7","2016","college entrance qualification","","","",""
"4 on scale 1-7","2016","Other degree","","","",""
"4 on scale 1-7","2016","no degree/no degree yet","","","",""
"5 on scale 1-7","2016","lower secondary degree","","","",""
"5 on scale 1-7","2016","secondary school degree","","","",""
"5 on scale 1-7","2016","college entrance qualification","","","",""
"5 on scale 1-7","2016","Other degree","","","",""
"5 on scale 1-7","2016","no degree/no degree yet","","","",""
"6 on scale 1-7","2016","lower secondary degree","","","",""
"6 on scale 1-7","2016","secondary school degree","","","",""
"6 on scale 1-7","2016","college entrance qualification","","","",""
"6 on scale 1-7","2016","Other degree","","","",""
"6 on scale 1-7","2016","no degree/no degree yet","","","",""
"7 Strongly agree","2016","lower secondary degree","","","",""
"7 Strongly agree","2016","secondary school degree","","","",""
"7 Strongly agree","2016","college entrance qualification","","","",""
"7 Strongly agree","2016","Other degree","","","",""
"7 Strongly agree","2016","no degree/no degree yet","","","",""
"1 Strongly disagree","2017","lower secondary degree","19","","",""
"1 Strongly disagree","2017","secondary school degree","12","","",""
"1 Strongly disagree","2017","college entrance qualification","7","","",""
"1 Strongly disagree","2017","Other degree","15","","",""
"1 Strongly disagree","2017","no degree/no degree yet","9","","",""
"2 on scale 1-7 ","2017","lower secondary degree","34","0.00680355410033655","0.00473815825344285","0.00886894994723025"
"2 on scale 1-7 ","2017","secondary school degree","18","","",""
"2 on scale 1-7 ","2017","college entrance qualification","37","0.00422106175415024","0.00279592399210218","0.00564619951619829"
"2 on scale 1-7 ","2017","Other degree","17","","",""
