"plh0212","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2005","vocational + Abi","Male","9","","","","3"
"3 on scale 1-7 ","2005","vocational + Abi","Female","5","","","","3"
"3 on scale 1-7 ","2005","higher vocational","Male","4","","","","3"
"3 on scale 1-7 ","2005","higher vocational","Female","3","","","","3"
"3 on scale 1-7 ","2005","higher education","Male","23","","","","3"
"3 on scale 1-7 ","2005","higher education","Female","20","","","","3"
"4 on scale 1-7","2005","middle vocational","Male","184","0.0403797169160962","0.034851687177962","0.0459077466542304","4"
"4 on scale 1-7","2005","general elemantary","Female","117","0.0812437421457308","0.0679396360862005","0.0945478482052611","4"
"4 on scale 1-7","2005","higher education","Female","51","0.0278966484467916","0.0204108068832558","0.0353824900103274","4"
"4 on scale 1-7","2005","middle vocational","Female","164","0.0315634127602794","0.0268850833344054","0.0362417421861535","4"
"4 on scale 1-7","2005","vocational + Abi","Male","12","","","","4"
"4 on scale 1-7","2005","in school","Male","54","0.197248471174684","0.152880839705224","0.241616102644145","4"
"4 on scale 1-7","2005","in school","Female","46","0.135630607443301","0.0991823487066108","0.172078866179992","4"
"4 on scale 1-7","2005","vocational + Abi","Female","18","","","","4"
"4 on scale 1-7","2005","higher vocational","Male","14","","","","4"
"4 on scale 1-7","2005","higher vocational","Female","23","","","","4"
"4 on scale 1-7","2005","higher education","Male","67","0.0301971368565113","0.0232170514083799","0.0371772223046427","4"
"4 on scale 1-7","2005","inadequately","Male","6","","","","4"
"4 on scale 1-7","2005","inadequately","Female","15","","","","4"
"4 on scale 1-7","2005","general elemantary","Male","59","0.0554161706841544","0.0393083884680952","0.0715239529002135","4"
"5 on scale 1-7","2005","higher vocational","Male","93","0.101765538888105","0.0818912116964798","0.12163986607973","5"
"5 on scale 1-7","2005","higher vocational","Female","75","0.116283062449782","0.0919188662427238","0.14064725865684","5"
"5 on scale 1-7","2005","higher education","Male","325","0.144944440662121","0.130585114067607","0.159303767256636","5"
"5 on scale 1-7","2005","higher education","Female","246","0.133252374502393","0.117803665071377","0.148701083933409","5"
"5 on scale 1-7","2005","in school","Male","98","0.325176564376182","0.272946140697804","0.377406988054561","5"
"5 on scale 1-7","2005","in school","Female","84","0.226969537950736","0.18238027098595","0.271558804915522","5"
"5 on scale 1-7","2005","inadequately","Male","11","","","","5"
"5 on scale 1-7","2005","inadequately","Female","24","","","","5"
"5 on scale 1-7","2005","general elemantary","Male","151","0.190520357563109","0.162871900561799","0.21816881456442","5"
"5 on scale 1-7","2005","general elemantary","Female","250","0.150564606736094","0.133149858223539","0.167979355248648","5"
"5 on scale 1-7","2005","middle vocational","Male","559","0.113579961484713","0.104669305699647","0.122490617269778","5"
"5 on scale 1-7","2005","middle vocational","Female","608","0.109186391807347","0.100841111926286","0.117531671688407","5"
"5 on scale 1-7","2005","vocational + Abi","Male","69","0.129116492258869","0.0986707879428924","0.159562196574845","5"
"5 on scale 1-7","2005","vocational + Abi","Female","94","0.127391715098132","0.102070109808268","0.152713320387997","5"
"6 on scale 1-7","2005","higher education","Male","876","0.368556198547944","0.348879359345039","0.388233037750849","6"
"6 on scale 1-7","2005","higher education","Female","653","0.364502952579212","0.342624545941325","0.3863813592171","6"
"6 on scale 1-7","2005","in school","Male","92","0.244519749441588","0.196597479606405","0.29244201927677","6"
"6 on scale 1-7","2005","in school","Female","107","0.301303067370497","0.252460955195369","0.350145179545624","6"
"6 on scale 1-7","2005","inadequately","Male","37","0.385632767054587","0.291172538555489","0.480092995553685","6"
"6 on scale 1-7","2005","inadequately","Female","35","0.256278593336133","0.182633721013109","0.329923465659156","6"
"6 on scale 1-7","2005","general elemantary","Male","228","0.268772566838636","0.237560972954052","0.29998416072322","6"
"6 on scale 1-7","2005","general elemantary","Female","462","0.266072929996812","0.244554163003718","0.287591696989905","6"
"6 on scale 1-7","2005","middle vocational","Male","1541","0.308461068277223","0.295490842897659","0.321431293656788","6"
"6 on scale 1-7","2005","middle vocational","Female","1684","0.298271566055858","0.286029528927525","0.31051360318419","6"
"6 on scale 1-7","2005","vocational + Abi","Male","197","0.443558271691088","0.398451648126309","0.488664895255867","6"
"6 on scale 1-7","2005","vocational + Abi","Female","222","0.313247105318495","0.278021800576735","0.348472410060255","6"
"6 on scale 1-7","2005","higher vocational","Male","322","0.361275078607614","0.329697913100942","0.392852244114286","6"
"6 on scale 1-7","2005","higher vocational","Female","217","0.349792452841038","0.31354575154286","0.386039154139216","6"
"7 Strongly agree","2005","higher vocational","Male","446","0.504453981389293","0.47158774434996","0.537320218428626","7"
"7 Strongly agree","2005","higher education","Female","885","0.45593574348666","0.433295279973916","0.478576206999405","7"
"7 Strongly agree","2005","higher education","Male","1004","0.443595995350085","0.423332000961201","0.463859989738968","7"
"7 Strongly agree","2005","higher vocational","Female","342","0.485803550070842","0.44781679930043","0.523790300841254","7"
"7 Strongly agree","2005","general elemantary","Female","738","0.471550569853354","0.447242166295041","0.495858973411667","7"
"7 Strongly agree","2005","middle vocational","Male","2472","0.512449989889476","0.498412988090401","0.526486991688551","7"
"7 Strongly agree","2005","middle vocational","Female","2805","0.536736827699085","0.52339369473541","0.55007996066276","7"
"7 Strongly agree","2005","vocational + Abi","Male","178","0.355220571183932","0.311768570929694","0.398672571438171","7"
"7 Strongly agree","2005","vocational + Abi","Female","324","0.500888748560996","0.462915277678702","0.53886221944329","7"
"7 Strongly agree","2005","in school","Male","38","0.149352038146242","0.109610070907588","0.189094005384897","7"
"7 Strongly agree","2005","in school","Female","84","0.290065944182778","0.241759439076637","0.33837244928892","7"
"7 Strongly agree","2005","inadequately","Male","43","0.406358472996518","0.311042693973647","0.50167425201939","7"
"7 Strongly agree","2005","inadequately","Female","50","0.416703284546665","0.333538506255788","0.499868062837543","7"
"7 Strongly agree","2005","general elemantary","Male","312","0.451644762252287","0.416607777283148","0.486681747221425","7"
"1 Strongly disagree","2006","middle vocational","Male","","","","","1"
"1 Strongly disagree","2006","middle vocational","Female","","","","","1"
"1 Strongly disagree","2006","vocational + Abi","Male","","","","","1"
"1 Strongly disagree","2006","vocational + Abi","Female","","","","","1"
"1 Strongly disagree","2006","in school","Male","","","","","1"
"1 Strongly disagree","2006","in school","Female","","","","","1"
"1 Strongly disagree","2006","inadequately","Male","","","","","1"
"1 Strongly disagree","2006","inadequately","Female","","","","","1"
"1 Strongly disagree","2006","general elemantary","Male","","","","","1"
"1 Strongly disagree","2006","general elemantary","Female","","","","","1"
"1 Strongly disagree","2006","higher vocational","Male","","","","","1"
"1 Strongly disagree","2006","higher vocational","Female","","","","","1"
"1 Strongly disagree","2006","higher education","Male","","","","","1"
"1 Strongly disagree","2006","higher education","Female","","","","","1"
"2 on scale 1-7 ","2006","higher education","Female","","","","","2"
"2 on scale 1-7 ","2006","higher education","Male","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","Female","","","","","2"
"2 on scale 1-7 ","2006","middle vocational","Male","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","Male","","","","","2"
"2 on scale 1-7 ","2006","higher vocational","Female","","","","","2"
"2 on scale 1-7 ","2006","middle vocational","Female","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","Male","","","","","2"
"2 on scale 1-7 ","2006","vocational + Abi","Female","","","","","2"
"2 on scale 1-7 ","2006","in school","Male","","","","","2"
"2 on scale 1-7 ","2006","in school","Female","","","","","2"
"2 on scale 1-7 ","2006","inadequately","Male","","","","","2"
"2 on scale 1-7 ","2006","inadequately","Female","","","","","2"
"2 on scale 1-7 ","2006","general elemantary","Male","","","","","2"
"3 on scale 1-7 ","2006","in school","Male","","","","","3"
"3 on scale 1-7 ","2006","in school","Female","","","","","3"
"3 on scale 1-7 ","2006","inadequately","Male","","","","","3"
"3 on scale 1-7 ","2006","inadequately","Female","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","Male","","","","","3"
"3 on scale 1-7 ","2006","general elemantary","Female","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","Male","","","","","3"
"3 on scale 1-7 ","2006","middle vocational","Female","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","Male","","","","","3"
"3 on scale 1-7 ","2006","vocational + Abi","Female","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","Male","","","","","3"
"3 on scale 1-7 ","2006","higher vocational","Female","","","","","3"
"3 on scale 1-7 ","2006","higher education","Male","","","","","3"
"3 on scale 1-7 ","2006","higher education","Female","","","","","3"
"4 on scale 1-7","2006","middle vocational","Male","","","","","4"
"4 on scale 1-7","2006","higher education","Male","","","","","4"
"4 on scale 1-7","2006","higher education","Female","","","","","4"
"4 on scale 1-7","2006","in school","Male","","","","","4"
"4 on scale 1-7","2006","in school","Female","","","","","4"
"4 on scale 1-7","2006","general elemantary","Female","","","","","4"
"4 on scale 1-7","2006","middle vocational","Female","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","Male","","","","","4"
"4 on scale 1-7","2006","vocational + Abi","Female","","","","","4"
"4 on scale 1-7","2006","inadequately","Male","","","","","4"
"4 on scale 1-7","2006","inadequately","Female","","","","","4"
"4 on scale 1-7","2006","general elemantary","Male","","","","","4"
"4 on scale 1-7","2006","higher vocational","Male","","","","","4"
"4 on scale 1-7","2006","higher vocational","Female","","","","","4"
"5 on scale 1-7","2006","in school","Male","","","","","5"
"5 on scale 1-7","2006","in school","Female","","","","","5"
"5 on scale 1-7","2006","inadequately","Male","","","","","5"
"5 on scale 1-7","2006","inadequately","Female","","","","","5"
"5 on scale 1-7","2006","general elemantary","Male","","","","","5"
"5 on scale 1-7","2006","general elemantary","Female","","","","","5"
"5 on scale 1-7","2006","middle vocational","Male","","","","","5"
"5 on scale 1-7","2006","middle vocational","Female","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","Male","","","","","5"
"5 on scale 1-7","2006","vocational + Abi","Female","","","","","5"
"5 on scale 1-7","2006","higher vocational","Male","","","","","5"
"5 on scale 1-7","2006","higher vocational","Female","","","","","5"
"5 on scale 1-7","2006","higher education","Male","","","","","5"
"5 on scale 1-7","2006","higher education","Female","","","","","5"
"6 on scale 1-7","2006","in school","Male","","","","","6"
"6 on scale 1-7","2006","general elemantary","Male","","","","","6"
"6 on scale 1-7","2006","general elemantary","Female","","","","","6"
"6 on scale 1-7","2006","middle vocational","Male","","","","","6"
"6 on scale 1-7","2006","middle vocational","Female","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","Male","","","","","6"
"6 on scale 1-7","2006","vocational + Abi","Female","","","","","6"
"6 on scale 1-7","2006","higher vocational","Male","","","","","6"
"6 on scale 1-7","2006","higher vocational","Female","","","","","6"
"6 on scale 1-7","2006","higher education","Male","","","","","6"
"6 on scale 1-7","2006","higher education","Female","","","","","6"
"6 on scale 1-7","2006","in school","Female","","","","","6"
"6 on scale 1-7","2006","inadequately","Male","","","","","6"
"6 on scale 1-7","2006","inadequately","Female","","","","","6"
"7 Strongly agree","2006","general elemantary","Female","","","","","7"
"7 Strongly agree","2006","middle vocational","Male","","","","","7"
"7 Strongly agree","2006","middle vocational","Female","","","","","7"
"7 Strongly agree","2006","higher education","Male","","","","","7"
"7 Strongly agree","2006","higher education","Female","","","","","7"
"7 Strongly agree","2006","vocational + Abi","Male","","","","","7"
"7 Strongly agree","2006","vocational + Abi","Female","","","","","7"
"7 Strongly agree","2006","higher vocational","Male","","","","","7"
"7 Strongly agree","2006","higher vocational","Female","","","","","7"
"7 Strongly agree","2006","in school","Male","","","","","7"
"7 Strongly agree","2006","in school","Female","","","","","7"
"7 Strongly agree","2006","inadequately","Male","","","","","7"
"7 Strongly agree","2006","inadequately","Female","","","","","7"
"7 Strongly agree","2006","general elemantary","Male","","","","","7"
"1 Strongly disagree","2007","in school","Male","","","","","1"
"1 Strongly disagree","2007","in school","Female","","","","","1"
"1 Strongly disagree","2007","inadequately","Male","","","","","1"
"1 Strongly disagree","2007","inadequately","Female","","","","","1"
"1 Strongly disagree","2007","general elemantary","Male","","","","","1"
"1 Strongly disagree","2007","general elemantary","Female","","","","","1"
"1 Strongly disagree","2007","middle vocational","Male","","","","","1"
"1 Strongly disagree","2007","middle vocational","Female","","","","","1"
"1 Strongly disagree","2007","vocational + Abi","Male","","","","","1"
"1 Strongly disagree","2007","vocational + Abi","Female","","","","","1"
"1 Strongly disagree","2007","higher education","Male","","","","","1"
"1 Strongly disagree","2007","higher education","Female","","","","","1"
"1 Strongly disagree","2007","higher vocational","Male","","","","","1"
"1 Strongly disagree","2007","higher vocational","Female","","","","","1"
"2 on scale 1-7 ","2007","middle vocational","Male","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","Male","","","","","2"
"2 on scale 1-7 ","2007","vocational + Abi","Female","","","","","2"
"2 on scale 1-7 ","2007","higher education","Male","","","","","2"
"2 on scale 1-7 ","2007","middle vocational","Female","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","Male","","","","","2"
"2 on scale 1-7 ","2007","higher vocational","Female","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","Female","","","","","2"
"2 on scale 1-7 ","2007","higher education","Female","","","","","2"
"2 on scale 1-7 ","2007","in school","Male","","","","","2"
"2 on scale 1-7 ","2007","in school","Female","","","","","2"
"2 on scale 1-7 ","2007","inadequately","Male","","","","","2"
"2 on scale 1-7 ","2007","inadequately","Female","","","","","2"
"2 on scale 1-7 ","2007","general elemantary","Male","","","","","2"
"3 on scale 1-7 ","2007","in school","Female","","","","","3"
"3 on scale 1-7 ","2007","inadequately","Male","","","","","3"
"3 on scale 1-7 ","2007","inadequately","Female","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","Male","","","","","3"
"3 on scale 1-7 ","2007","general elemantary","Female","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","Male","","","","","3"
"3 on scale 1-7 ","2007","middle vocational","Female","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","Male","","","","","3"
"3 on scale 1-7 ","2007","vocational + Abi","Female","","","","","3"
"3 on scale 1-7 ","2007","in school","Male","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","Male","","","","","3"
"3 on scale 1-7 ","2007","higher vocational","Female","","","","","3"
"3 on scale 1-7 ","2007","higher education","Male","","","","","3"
"3 on scale 1-7 ","2007","higher education","Female","","","","","3"
"4 on scale 1-7","2007","middle vocational","Male","","","","","4"
"4 on scale 1-7","2007","middle vocational","Female","","","","","4"
"4 on scale 1-7","2007","general elemantary","Female","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","Male","","","","","4"
"4 on scale 1-7","2007","vocational + Abi","Female","","","","","4"
"4 on scale 1-7","2007","higher vocational","Male","","","","","4"
"4 on scale 1-7","2007","higher vocational","Female","","","","","4"
"4 on scale 1-7","2007","higher education","Male","","","","","4"
"4 on scale 1-7","2007","higher education","Female","","","","","4"
"4 on scale 1-7","2007","in school","Male","","","","","4"
"4 on scale 1-7","2007","in school","Female","","","","","4"
"4 on scale 1-7","2007","inadequately","Male","","","","","4"
"4 on scale 1-7","2007","inadequately","Female","","","","","4"
"4 on scale 1-7","2007","general elemantary","Male","","","","","4"
"5 on scale 1-7","2007","in school","Male","","","","","5"
"5 on scale 1-7","2007","in school","Female","","","","","5"
"5 on scale 1-7","2007","inadequately","Male","","","","","5"
"5 on scale 1-7","2007","inadequately","Female","","","","","5"
"5 on scale 1-7","2007","general elemantary","Male","","","","","5"
"5 on scale 1-7","2007","general elemantary","Female","","","","","5"
"5 on scale 1-7","2007","middle vocational","Male","","","","","5"
"5 on scale 1-7","2007","middle vocational","Female","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","Male","","","","","5"
"5 on scale 1-7","2007","vocational + Abi","Female","","","","","5"
"5 on scale 1-7","2007","higher vocational","Male","","","","","5"
"5 on scale 1-7","2007","higher vocational","Female","","","","","5"
"5 on scale 1-7","2007","higher education","Male","","","","","5"
"5 on scale 1-7","2007","higher education","Female","","","","","5"
"6 on scale 1-7","2007","middle vocational","Male","","","","","6"
"6 on scale 1-7","2007","higher vocational","Male","","","","","6"
"6 on scale 1-7","2007","middle vocational","Female","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","Male","","","","","6"
"6 on scale 1-7","2007","vocational + Abi","Female","","","","","6"
"6 on scale 1-7","2007","higher vocational","Female","","","","","6"
"6 on scale 1-7","2007","higher education","Male","","","","","6"
"6 on scale 1-7","2007","higher education","Female","","","","","6"
"6 on scale 1-7","2007","in school","Male","","","","","6"
"6 on scale 1-7","2007","in school","Female","","","","","6"
"6 on scale 1-7","2007","inadequately","Male","","","","","6"
"6 on scale 1-7","2007","inadequately","Female","","","","","6"
"6 on scale 1-7","2007","general elemantary","Male","","","","","6"
"6 on scale 1-7","2007","general elemantary","Female","","","","","6"
"7 Strongly agree","2007","in school","Male","","","","","7"
"7 Strongly agree","2007","in school","Female","","","","","7"
"7 Strongly agree","2007","inadequately","Male","","","","","7"
"7 Strongly agree","2007","inadequately","Female","","","","","7"
"7 Strongly agree","2007","general elemantary","Male","","","","","7"
"7 Strongly agree","2007","general elemantary","Female","","","","","7"
"7 Strongly agree","2007","middle vocational","Male","","","","","7"
"7 Strongly agree","2007","middle vocational","Female","","","","","7"
"7 Strongly agree","2007","vocational + Abi","Male","","","","","7"
"7 Strongly agree","2007","vocational + Abi","Female","","","","","7"
"7 Strongly agree","2007","higher vocational","Male","","","","","7"
"7 Strongly agree","2007","higher vocational","Female","","","","","7"
"7 Strongly agree","2007","higher education","Male","","","","","7"
"7 Strongly agree","2007","higher education","Female","","","","","7"
"1 Strongly disagree","2008","in school","Male","","","","","1"
"1 Strongly disagree","2008","in school","Female","","","","","1"
"1 Strongly disagree","2008","inadequately","Male","","","","","1"
"1 Strongly disagree","2008","inadequately","Female","","","","","1"
"1 Strongly disagree","2008","middle vocational","Female","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","Male","","","","","1"
"1 Strongly disagree","2008","general elemantary","Male","","","","","1"
"1 Strongly disagree","2008","general elemantary","Female","","","","","1"
"1 Strongly disagree","2008","middle vocational","Male","","","","","1"
"1 Strongly disagree","2008","vocational + Abi","Female","","","","","1"
"1 Strongly disagree","2008","higher vocational","Male","","","","","1"
"1 Strongly disagree","2008","higher vocational","Female","","","","","1"
"1 Strongly disagree","2008","higher education","Male","","","","","1"
"1 Strongly disagree","2008","higher education","Female","","","","","1"
"2 on scale 1-7 ","2008","in school","Male","","","","","2"
"2 on scale 1-7 ","2008","in school","Female","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","Male","","","","","2"
"2 on scale 1-7 ","2008","middle vocational","Female","","","","","2"
"2 on scale 1-7 ","2008","vocational + Abi","Male","","","","","2"
"2 on scale 1-7 ","2008","vocational + Abi","Female","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","Male","","","","","2"
"2 on scale 1-7 ","2008","higher vocational","Female","","","","","2"
"2 on scale 1-7 ","2008","higher education","Male","","","","","2"
"2 on scale 1-7 ","2008","higher education","Female","","","","","2"
"2 on scale 1-7 ","2008","inadequately","Male","","","","","2"
"2 on scale 1-7 ","2008","inadequately","Female","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","Male","","","","","2"
"2 on scale 1-7 ","2008","general elemantary","Female","","","","","2"
"3 on scale 1-7 ","2008","in school","Male","","","","","3"
"3 on scale 1-7 ","2008","in school","Female","","","","","3"
"3 on scale 1-7 ","2008","inadequately","Male","","","","","3"
"3 on scale 1-7 ","2008","inadequately","Female","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","Male","","","","","3"
"3 on scale 1-7 ","2008","middle vocational","Female","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","Male","","","","","3"
"3 on scale 1-7 ","2008","vocational + Abi","Female","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","Male","","","","","3"
"3 on scale 1-7 ","2008","general elemantary","Female","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","Male","","","","","3"
"3 on scale 1-7 ","2008","higher vocational","Female","","","","","3"
"3 on scale 1-7 ","2008","higher education","Male","","","","","3"
"3 on scale 1-7 ","2008","higher education","Female","","","","","3"
"4 on scale 1-7","2008","in school","Male","","","","","4"
"4 on scale 1-7","2008","in school","Female","","","","","4"
"4 on scale 1-7","2008","inadequately","Male","","","","","4"
"4 on scale 1-7","2008","inadequately","Female","","","","","4"
"4 on scale 1-7","2008","general elemantary","Male","","","","","4"
"4 on scale 1-7","2008","general elemantary","Female","","","","","4"
"4 on scale 1-7","2008","middle vocational","Male","","","","","4"
"4 on scale 1-7","2008","middle vocational","Female","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","Male","","","","","4"
"4 on scale 1-7","2008","vocational + Abi","Female","","","","","4"
"4 on scale 1-7","2008","higher vocational","Male","","","","","4"
"4 on scale 1-7","2008","higher vocational","Female","","","","","4"
"4 on scale 1-7","2008","higher education","Male","","","","","4"
"4 on scale 1-7","2008","higher education","Female","","","","","4"
"5 on scale 1-7","2008","inadequately","Male","","","","","5"
"5 on scale 1-7","2008","inadequately","Female","","","","","5"
"5 on scale 1-7","2008","general elemantary","Male","","","","","5"
"5 on scale 1-7","2008","general elemantary","Female","","","","","5"
"5 on scale 1-7","2008","middle vocational","Male","","","","","5"
"5 on scale 1-7","2008","middle vocational","Female","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","Male","","","","","5"
"5 on scale 1-7","2008","vocational + Abi","Female","","","","","5"
"5 on scale 1-7","2008","in school","Male","","","","","5"
"5 on scale 1-7","2008","in school","Female","","","","","5"
"5 on scale 1-7","2008","higher vocational","Male","","","","","5"
"5 on scale 1-7","2008","higher vocational","Female","","","","","5"
"5 on scale 1-7","2008","higher education","Male","","","","","5"
"5 on scale 1-7","2008","higher education","Female","","","","","5"
"6 on scale 1-7","2008","in school","Male","","","","","6"
"6 on scale 1-7","2008","in school","Female","","","","","6"
"6 on scale 1-7","2008","inadequately","Male","","","","","6"
"6 on scale 1-7","2008","inadequately","Female","","","","","6"
"6 on scale 1-7","2008","general elemantary","Male","","","","","6"
"6 on scale 1-7","2008","general elemantary","Female","","","","","6"
"6 on scale 1-7","2008","middle vocational","Male","","","","","6"
"6 on scale 1-7","2008","middle vocational","Female","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","Male","","","","","6"
"6 on scale 1-7","2008","vocational + Abi","Female","","","","","6"
"6 on scale 1-7","2008","higher vocational","Male","","","","","6"
"6 on scale 1-7","2008","higher vocational","Female","","","","","6"
"6 on scale 1-7","2008","higher education","Male","","","","","6"
"6 on scale 1-7","2008","higher education","Female","","","","","6"
"7 Strongly agree","2008","higher education","Female","","","","","7"
"7 Strongly agree","2008","general elemantary","Female","","","","","7"
"7 Strongly agree","2008","middle vocational","Male","","","","","7"
"7 Strongly agree","2008","higher vocational","Female","","","","","7"
"7 Strongly agree","2008","higher education","Male","","","","","7"
"7 Strongly agree","2008","middle vocational","Female","","","","","7"
"7 Strongly agree","2008","vocational + Abi","Male","","","","","7"
"7 Strongly agree","2008","higher vocational","Male","","","","","7"
"7 Strongly agree","2008","vocational + Abi","Female","","","","","7"
"7 Strongly agree","2008","in school","Male","","","","","7"
"7 Strongly agree","2008","in school","Female","","","","","7"
"7 Strongly agree","2008","inadequately","Male","","","","","7"
"7 Strongly agree","2008","inadequately","Female","","","","","7"
"7 Strongly agree","2008","general elemantary","Male","","","","","7"
"1 Strongly disagree","2009","in school","Male","1","","","","1"
"1 Strongly disagree","2009","in school","Female","1","","","","1"
"1 Strongly disagree","2009","inadequately","Male","1","","","","1"
"1 Strongly disagree","2009","inadequately","Female","1","","","","1"
"1 Strongly disagree","2009","general elemantary","Male","4","","","","1"
"1 Strongly disagree","2009","general elemantary","Female","7","","","","1"
"1 Strongly disagree","2009","middle vocational","Male","22","","","","1"
"1 Strongly disagree","2009","middle vocational","Female","17","","","","1"
"1 Strongly disagree","2009","vocational + Abi","Male","","","","","1"
"1 Strongly disagree","2009","vocational + Abi","Female","1","","","","1"
"1 Strongly disagree","2009","higher vocational","Male","3","","","","1"
"1 Strongly disagree","2009","higher vocational","Female","2","","","","1"
"1 Strongly disagree","2009","higher education","Male","4","","","","1"
"1 Strongly disagree","2009","higher education","Female","3","","","","1"
"2 on scale 1-7 ","2009","vocational + Abi","Male","1","","","","2"
"2 on scale 1-7 ","2009","higher education","Female","8","","","","2"
"2 on scale 1-7 ","2009","higher education","Male","12","","","","2"
"2 on scale 1-7 ","2009","general elemantary","Female","10","","","","2"
"2 on scale 1-7 ","2009","middle vocational","Male","34","0.0090403002136311","0.00619904760371145","0.0118815528235507","2"
"2 on scale 1-7 ","2009","middle vocational","Female","24","","","","2"
"2 on scale 1-7 ","2009","vocational + Abi","Female","","","","","2"
"2 on scale 1-7 ","2009","higher vocational","Male","4","","","","2"
"2 on scale 1-7 ","2009","higher vocational","Female","3","","","","2"
"2 on scale 1-7 ","2009","in school","Male","4","","","","2"
"2 on scale 1-7 ","2009","in school","Female","1","","","","2"
"2 on scale 1-7 ","2009","inadequately","Male","3","","","","2"
"2 on scale 1-7 ","2009","inadequately","Female","3","","","","2"
"2 on scale 1-7 ","2009","general elemantary","Male","3","","","","2"
"3 on scale 1-7 ","2009","higher vocational","Male","10","","","","3"
"3 on scale 1-7 ","2009","higher vocational","Female","3","","","","3"
