"plh0212","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2005","1-pers.-HH","(0) in school","3","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","3","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","22","","",""
"4 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","42","0.0549814480379409","0.0398953631081996","0.0700675329676822"
"4 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","3","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","21","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","6","","",""
"4 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","8","","",""
"4 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","6","","",""
"4 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","18","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(0) in school","","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","6","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","40","0.06679994296082","0.0467887526058766","0.0868111333157634"
"4 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","95","0.0326212078494747","0.0256423565869433","0.0396000591120062"
"4 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","5","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","17","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","8","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","14","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","23","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","28","","",""
"4 on scale 1-7","2005","Single parent ","(0) in school","15","","",""
"4 on scale 1-7","2005","Single parent ","(1a) inadequately completed","3","","",""
"4 on scale 1-7","2005","Single parent ","(1b) general elementary school","15","","",""
"4 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","6","","",""
"4 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","6","","",""
"4 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","4","","",""
"4 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","6","","",""
"4 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"4 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","1","","",""
"4 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","3","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","1","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","17","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","24","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","25","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","10","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","3","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","20","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","45","0.181890882988381","0.135706858383977","0.228074907592785"
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","23","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","22","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","15","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","27","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","16","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","8","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","6","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","7","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","36","0.171896577223846","0.125588803208539","0.218204351239154"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","12","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","18","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","9","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","5","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","8","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","2","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","(0) in school","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1a) inadequately completed","3","","",""
"5 on scale 1-7","2005","1-pers.-HH","(1b) general elementary school","68","0.188616515784996","0.149127132015198","0.228105899554795"
"5 on scale 1-7","2005","1-pers.-HH","(1c) basic vocational qualification","98","0.118459972524386","0.0970727136355221","0.13984723141325"
"5 on scale 1-7","2005","1-pers.-HH","(2b) intermediate general qualification","8","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2a) intermediate vocational","66","0.107042725972646","0.083146103392184","0.130939348553109"
"5 on scale 1-7","2005","1-pers.-HH","(2c_gen) general maturity certificate","29","","",""
"5 on scale 1-7","2005","1-pers.-HH","(2c_voc) vocational maturity certificate","30","0.134801430579183","0.0904726469589058","0.179130214199461"
"5 on scale 1-7","2005","1-pers.-HH","(3a) lower tertiary education","39","0.145824259628983","0.100311768475353","0.191336750782614"
"5 on scale 1-7","2005","1-pers.-HH","(3b) higher tertiary education","48","0.174275546655182","0.133284789352583","0.215266303957781"
"5 on scale 1-7","2005","(Married) couple without C. ","(0) in school","","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1a) inadequately completed","11","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(1b) general elementary school","89","0.14053371545847","0.112678778136753","0.168388652780188"
"5 on scale 1-7","2005","(Married) couple without C. ","(1c) basic vocational qualification","254","0.0961469575525554","0.0845657904535379","0.107728124651573"
"5 on scale 1-7","2005","(Married) couple without C. ","(2b) intermediate general qualification","14","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2a) intermediate vocational","151","0.109860543876222","0.0936354954098176","0.126085592342626"
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_gen) general maturity certificate","21","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","(2c_voc) vocational maturity certificate","69","0.122628961062947","0.0931000731056836","0.152157849020211"
"5 on scale 1-7","2005","(Married) couple without C. ","(3a) lower tertiary education","89","0.119399303589079","0.0952747789285185","0.143523828249639"
"5 on scale 1-7","2005","(Married) couple without C. ","(3b) higher tertiary education","126","0.127874790391218","0.106760898924546","0.14898868185789"
"5 on scale 1-7","2005","Single parent ","(0) in school","25","","",""
"5 on scale 1-7","2005","Single parent ","(1a) inadequately completed","2","","",""
"5 on scale 1-7","2005","Single parent ","(1b) general elementary school","32","0.198410670464214","0.134160289167152","0.262661051761275"
"5 on scale 1-7","2005","Single parent ","(1c) basic vocational qualification","23","","",""
"5 on scale 1-7","2005","Single parent ","(2b) intermediate general qualification","11","","",""
"5 on scale 1-7","2005","Single parent ","(2a) intermediate vocational","23","","",""
"5 on scale 1-7","2005","Single parent ","(2c_gen) general maturity certificate","11","","",""
"5 on scale 1-7","2005","Single parent ","(2c_voc) vocational maturity certificate","10","","",""
"5 on scale 1-7","2005","Single parent ","(3a) lower tertiary education","2","","",""
"5 on scale 1-7","2005","Single parent ","(3b) higher tertiary education","10","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(0) in school","","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1b) general elementary school","28","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(1c) basic vocational qualification","99","0.115079516348048","0.0930486432877729","0.137110389408323"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2b) intermediate general qualification","14","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2a) intermediate vocational","109","0.0904554589648636","0.0743865363709429","0.106524381558784"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2c_gen) general maturity certificate","18","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","64","0.149920052662879","0.11660131453154","0.183238790794218"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(3a) lower tertiary education","48","0.159228145130681","0.117333040306925","0.201123249954438"
"5 on scale 1-7","2005","Couple + C. LE 16 ","(3b) higher tertiary education","84","0.153773165593635","0.123375996988991","0.184170334198279"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(0) in school","76","0.250664473874565","0.198776674885566","0.302552272863563"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1a) inadequately completed","3","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1b) general elementary school","50","0.168305883737034","0.12376129953251","0.212850467941559"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(1c) basic vocational qualification","91","0.112058349781216","0.0904944895922029","0.13362220997023"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2b) intermediate general qualification","33","0.225667797438432","0.163013842365922","0.288321752510942"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2a) intermediate vocational","93","0.128684196290432","0.105652788802134","0.15171560377873"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2c_gen) general maturity certificate","63","0.209272279228489","0.161539653664399","0.25700490479258"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","31","0.0713314560835328","0.0372438151986613","0.105419096968404"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(3a) lower tertiary education","33","0.143697999909837","0.0988489754592706","0.188547024360402"
"5 on scale 1-7","2005","Couple + C. GT 16 ","(3b) higher tertiary education","39","0.0878264125666708","0.059913775970849","0.115739049162493"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(0) in school","78","0.312570209063717","0.255676274756856","0.369464143370578"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(1b) general elementary school","22","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(1c) basic vocational qualification","30","0.0807571636473127","0.0503780913815923","0.111136235913033"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2b) intermediate general qualification","27","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2a) intermediate vocational","30","0.111163900215762","0.0771462822477995","0.145181518183725"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","14","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","11","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(3a) lower tertiary education","18","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","(3b) higher tertiary education","26","","",""
"6 on scale 1-7","2005","1-pers.-HH","(0) in school","","","",""
