"plh0212","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2005","(0) in school","101","0.166012316839551","0.137451260441334","0.194573373237767"
"4 on scale 1-7","2005","(1a) inadequately completed","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","144","0.0769408636345028","0.0648003189243533","0.0890814083446523"
"4 on scale 1-7","2005","(1c) basic vocational qualification","214","0.0396253017077248","0.0345601376737931","0.0446904657416566"
"4 on scale 1-7","2005","(2b) intermediate general qualification","38","0.0633487215499038","0.0435417573181488","0.0831556857816588"
"4 on scale 1-7","2005","(2a) intermediate vocational","101","0.0224914524897169","0.0182932950683746","0.0266896099110592"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","50","0.0651489840428271","0.048015568178052","0.0822823999076022"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","43","0.0347985684783579","0.025567014330316","0.0440301226263997"
"4 on scale 1-7","2005","(3a) lower tertiary education","40","0.0224004650404961","0.0152601869028644","0.0295407431781278"
"4 on scale 1-7","2005","(3b) higher tertiary education","78","0.0341028248781829","0.0270138921745831","0.0411917575817827"
"5 on scale 1-7","2005","(0) in school","184","0.275549532381213","0.24125471608384","0.309844348678587"
"5 on scale 1-7","2005","(1a) inadequately completed","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","301","0.157169016430492","0.140588479298807","0.173749553562177"
"5 on scale 1-7","2005","(1c) basic vocational qualification","620","0.104336810323138","0.0963994150291582","0.112274205617117"
"5 on scale 1-7","2005","(2b) intermediate general qualification","113","0.19891360501212","0.166454843343917","0.231372366680322"
"5 on scale 1-7","2005","(2a) intermediate vocational","485","0.105238255905075","0.0965500478766492","0.1139264639335"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","162","0.195194940271463","0.167678100350252","0.222711780192674"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","216","0.133806858072432","0.116658138029414","0.150955578115451"
"5 on scale 1-7","2005","(3a) lower tertiary education","234","0.130210337213286","0.113972208795275","0.146448465631297"
"5 on scale 1-7","2005","(3b) higher tertiary education","337","0.146810225891282","0.132986624496768","0.160633827285796"
"6 on scale 1-7","2005","(0) in school","199","0.272394911846936","0.238222813124219","0.306567010569653"
"6 on scale 1-7","2005","(1a) inadequately completed","75","0.320370214693206","0.262060246361059","0.378680183025353"
"6 on scale 1-7","2005","(1b) general elementary school","508","0.260393263318279","0.240401081954588","0.28038544468197"
"6 on scale 1-7","2005","(1c) basic vocational qualification","1691","0.283515574890675","0.27181307336144","0.295218076419909"
"6 on scale 1-7","2005","(2b) intermediate general qualification","189","0.29590719423659","0.258791914319717","0.333022474153463"
"6 on scale 1-7","2005","(2a) intermediate vocational","1597","0.333938699175568","0.32058565879074","0.347291739560396"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","299","0.346524752506289","0.313487750304484","0.379561754708095"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","555","0.375499707804138","0.351107209802052","0.399892205806225"
"6 on scale 1-7","2005","(3a) lower tertiary education","611","0.386497728699964","0.363002067054488","0.409993390345441"
"6 on scale 1-7","2005","(3b) higher tertiary education","918","0.352549681572857","0.333888737301459","0.371210625844256"
"7 Strongly agree","2005","(0) in school","123","0.221982465607568","0.190083373614161","0.253881557600975"
"7 Strongly agree","2005","(1a) inadequately completed","113","0.471715542577683","0.409334224442552","0.534096860712813"
"7 Strongly agree","2005","(1b) general elementary school","829","0.46975753553641","0.447021276319491","0.492493794753329"
"7 Strongly agree","2005","(1c) basic vocational qualification","3045","0.548216582828591","0.535294631655561","0.561138534001622"
"7 Strongly agree","2005","(2b) intermediate general qualification","229","0.425172816969949","0.38497417155879","0.465371462381107"
"7 Strongly agree","2005","(2a) intermediate vocational","2530","0.518261845361523","0.504114667056945","0.532409023666101"
"7 Strongly agree","2005","(2c_gen) general maturity certificate","258","0.346803072612166","0.313759844752232","0.3798463004721"
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","678","0.434346293718501","0.409378594030818","0.459313993406185"
"7 Strongly agree","2005","(3a) lower tertiary education","745","0.449894338098773","0.425890292661315","0.47389838353623"
"7 Strongly agree","2005","(3b) higher tertiary education","1144","0.448311460807401","0.428886635137436","0.467736286477365"
"1 Strongly disagree","2006","(0) in school","","","",""
"1 Strongly disagree","2006","(1a) inadequately completed","","","",""
"1 Strongly disagree","2006","(1b) general elementary school","","","",""
"1 Strongly disagree","2006","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2006","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2006","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2006","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2006","(0) in school","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2006","(0) in school","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2006","(0) in school","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2006","(0) in school","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2006","(0) in school","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","","","",""
"7 Strongly agree","2006","(0) in school","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","","","",""
"7 Strongly agree","2006","(1b) general elementary school","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2007","(0) in school","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2007","(0) in school","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2007","(0) in school","","","",""
"3 on scale 1-7 ","2007","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2007","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2007","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2007","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2007","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2007","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2007","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2007","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2007","(0) in school","","","",""
"4 on scale 1-7","2007","(1a) inadequately completed","","","",""
"4 on scale 1-7","2007","(1b) general elementary school","","","",""
"4 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2007","(0) in school","","","",""
"5 on scale 1-7","2007","(1a) inadequately completed","","","",""
"5 on scale 1-7","2007","(1b) general elementary school","","","",""
"5 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2007","(0) in school","","","",""
"6 on scale 1-7","2007","(1a) inadequately completed","","","",""
"6 on scale 1-7","2007","(1b) general elementary school","","","",""
"6 on scale 1-7","2007","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2007","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2007","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2007","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2007","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2007","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2007","(3b) higher tertiary education","","","",""
"7 Strongly agree","2007","(0) in school","","","",""
"7 Strongly agree","2007","(1a) inadequately completed","","","",""
"7 Strongly agree","2007","(1b) general elementary school","","","",""
"7 Strongly agree","2007","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2007","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2007","(2a) intermediate vocational","","","",""
"7 Strongly agree","2007","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2007","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2007","(3a) lower tertiary education","","","",""
"7 Strongly agree","2007","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2008","(0) in school","","","",""
"1 Strongly disagree","2008","(1a) inadequately completed","","","",""
"1 Strongly disagree","2008","(1b) general elementary school","","","",""
"1 Strongly disagree","2008","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2008","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2008","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2008","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2008","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2008","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2008","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2008","(0) in school","","","",""
"2 on scale 1-7 ","2008","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2008","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2008","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2008","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2008","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2008","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2008","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2008","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2008","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2008","(0) in school","","","",""
"3 on scale 1-7 ","2008","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2008","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2008","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2008","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2008","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2008","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2008","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2008","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2008","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2008","(0) in school","","","",""
"4 on scale 1-7","2008","(1a) inadequately completed","","","",""
"4 on scale 1-7","2008","(1b) general elementary school","","","",""
"4 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2008","(0) in school","","","",""
"5 on scale 1-7","2008","(1a) inadequately completed","","","",""
"5 on scale 1-7","2008","(1b) general elementary school","","","",""
"5 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2008","(0) in school","","","",""
"6 on scale 1-7","2008","(1a) inadequately completed","","","",""
"6 on scale 1-7","2008","(1b) general elementary school","","","",""
"6 on scale 1-7","2008","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2008","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2008","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2008","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2008","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2008","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2008","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","(0) in school","","","",""
"7 Strongly agree","2008","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","(1b) general elementary school","","","",""
"7 Strongly agree","2008","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","(0) in school","","","",""
"1 Strongly disagree","2009","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","(0) in school","","","",""
"2 on scale 1-7 ","2009","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","(1c) basic vocational qualification","30","0.00793937952646004","0.00542661337479451","0.0104521456781256"
"2 on scale 1-7 ","2009","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","(0) in school","","","",""
"3 on scale 1-7 ","2009","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","(1b) general elementary school","39","0.026408705185244","0.0179456367422624","0.0348717736282257"
"3 on scale 1-7 ","2009","(1c) basic vocational qualification","68","0.018678351062944","0.0148451231391181","0.0225115789867699"
"3 on scale 1-7 ","2009","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","(2a) intermediate vocational","51","0.0116271525259522","0.0084491460666823","0.0148051589852222"
"3 on scale 1-7 ","2009","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","(3a) lower tertiary education","31","0.0265021448340899","0.0185871094178399","0.0344171802503398"
"3 on scale 1-7 ","2009","(3b) higher tertiary education","48","0.0228601594315391","0.0169408412343331","0.0287794776287451"
"4 on scale 1-7","2009","(0) in school","46","0.170964561878781","0.129055606029702","0.212873517727859"
"4 on scale 1-7","2009","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","(1b) general elementary school","106","0.078933641015725","0.0647024094221534","0.0931648726092966"
"4 on scale 1-7","2009","(1c) basic vocational qualification","222","0.0471999798023662","0.0411956924072589","0.0532042671974736"
"4 on scale 1-7","2009","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","(2a) intermediate vocational","155","0.0389850374495835","0.0332468895171791","0.0447231853819879"
"4 on scale 1-7","2009","(2c_gen) general maturity certificate","51","0.0596135709632066","0.0419854014082434","0.0772417405181697"
"4 on scale 1-7","2009","(2c_voc) vocational maturity certificate","59","0.0614835501889065","0.0485346531902442","0.0744324471875687"
"4 on scale 1-7","2009","(3a) lower tertiary education","55","0.0361326592506501","0.026936564301012","0.0453287542002882"
"4 on scale 1-7","2009","(3b) higher tertiary education","123","0.0495010299694634","0.0409101699734623","0.0580918899654645"
"5 on scale 1-7","2009","(0) in school","81","0.258983234262133","0.210217239659494","0.307749228864773"
"5 on scale 1-7","2009","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","(1b) general elementary school","228","0.15602151544198","0.136869085096169","0.175173945787792"
"5 on scale 1-7","2009","(1c) basic vocational qualification","590","0.11757704583116","0.108457160940563","0.126696930721757"
"5 on scale 1-7","2009","(2b) intermediate general qualification","68","0.164887063738455","0.129935223985176","0.199838903491734"
"5 on scale 1-7","2009","(2a) intermediate vocational","504","0.114398168099639","0.104962199741513","0.123834136457764"
"5 on scale 1-7","2009","(2c_gen) general maturity certificate","140","0.216116492515398","0.185472087573671","0.246760897457125"
"5 on scale 1-7","2009","(2c_voc) vocational maturity certificate","183","0.130142418472683","0.112005400785769","0.148279436159597"
"5 on scale 1-7","2009","(3a) lower tertiary education","199","0.130971500492044","0.11434693655357","0.147596064430517"
"5 on scale 1-7","2009","(3b) higher tertiary education","353","0.151747162566723","0.137537732838834","0.165956592294611"
"6 on scale 1-7","2009","(0) in school","93","0.248273748289841","0.20018289277404","0.296364603805642"
"6 on scale 1-7","2009","(1a) inadequately completed","44","0.276245815816546","0.209227511701527","0.343264119931566"
"6 on scale 1-7","2009","(1b) general elementary school","383","0.271274800323312","0.247808070236737","0.294741530409888"
"6 on scale 1-7","2009","(1c) basic vocational qualification","1458","0.285846940905221","0.273054538535682","0.298639343274761"
"6 on scale 1-7","2009","(2b) intermediate general qualification","161","0.36483035909651","0.319489004142393","0.410171714050627"
"6 on scale 1-7","2009","(2a) intermediate vocational","1456","0.334203462475307","0.32021938161792","0.348187543332695"
"6 on scale 1-7","2009","(2c_gen) general maturity certificate","255","0.316674530313796","0.282040594676905","0.351308465950687"
"6 on scale 1-7","2009","(2c_voc) vocational maturity certificate","485","0.372376502477394","0.346316581462644","0.398436423492143"
"6 on scale 1-7","2009","(3a) lower tertiary education","570","0.362759162284709","0.33906693738593","0.386451387183488"
"6 on scale 1-7","2009","(3b) higher tertiary education","905","0.358469468169791","0.339476692033825","0.377462244305757"
"7 Strongly agree","2009","(0) in school","72","0.255946719217551","0.207368225367649","0.304525213067452"
"7 Strongly agree","2009","(1a) inadequately completed","70","0.398100213286194","0.324731933657206","0.471468492915183"
"7 Strongly agree","2009","(1b) general elementary school","600","0.449147530998668","0.422894580695674","0.475400481301661"
"7 Strongly agree","2009","(1c) basic vocational qualification","2395","0.514857170099542","0.500706797436612","0.529007542762473"
"7 Strongly agree","2009","(2b) intermediate general qualification","167","0.402416970068423","0.356227666488168","0.448606273648677"
"7 Strongly agree","2009","(2a) intermediate vocational","2170","0.492334184787469","0.477513214257611","0.507155155317327"
"7 Strongly agree","2009","(2c_gen) general maturity certificate","209","0.331529054831047","0.296479416637458","0.366578693024637"
"7 Strongly agree","2009","(2c_voc) vocational maturity certificate","574","0.420176043416657","0.393569032694999","0.446783054138315"
"7 Strongly agree","2009","(3a) lower tertiary education","711","0.428997136920363","0.404608294299029","0.453385979541697"
"7 Strongly agree","2009","(3b) higher tertiary education","1009","0.414252399852129","0.394743109424633","0.433761690279624"
"1 Strongly disagree","2010","(0) in school","","","",""
"1 Strongly disagree","2010","(1a) inadequately completed","","","",""
"1 Strongly disagree","2010","(1b) general elementary school","","","",""
"1 Strongly disagree","2010","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2010","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2010","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2010","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2010","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2010","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2010","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2010","(0) in school","","","",""
"2 on scale 1-7 ","2010","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2010","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2010","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2010","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2010","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2010","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2010","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2010","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2010","(0) in school","","","",""
"3 on scale 1-7 ","2010","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2010","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2010","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2010","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2010","(2c_voc) vocational maturity certificate","","","",""
