"plh0212","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","(1c) basic vocational qualification","higher education","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","in school","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","inadequately","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","general elemantary","1","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","middle vocational","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","higher vocational","","","",""
"1 Strongly disagree","2005","(2b) intermediate general qualification","higher education","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","in school","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","inadequately","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","general elemantary","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","middle vocational","12","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","higher vocational","3","","",""
"1 Strongly disagree","2005","(2a) intermediate vocational","higher education","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","in school","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","middle vocational","2","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"1 Strongly disagree","2005","(2c_gen) general maturity certificate","higher education","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","vocational + Abi","1","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"1 Strongly disagree","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","in school","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","inadequately","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","general elemantary","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","middle vocational","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","higher vocational","","","",""
"1 Strongly disagree","2005","(3a) lower tertiary education","higher education","4","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","in school","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","inadequately","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","general elemantary","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","middle vocational","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","higher vocational","","","",""
"1 Strongly disagree","2005","(3b) higher tertiary education","higher education","4","","",""
"2 on scale 1-7 ","2005","(0) in school","in school","6","","",""
"2 on scale 1-7 ","2005","(0) in school","inadequately","","","",""
"2 on scale 1-7 ","2005","(0) in school","general elemantary","","","",""
"2 on scale 1-7 ","2005","(0) in school","middle vocational","","","",""
"2 on scale 1-7 ","2005","(0) in school","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(0) in school","higher vocational","","","",""
"2 on scale 1-7 ","2005","(0) in school","higher education","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","in school","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","inadequately","3","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","general elemantary","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","middle vocational","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","higher vocational","","","",""
"2 on scale 1-7 ","2005","(1a) inadequately completed","higher education","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","in school","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","inadequately","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","general elemantary","12","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","middle vocational","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","higher vocational","","","",""
"2 on scale 1-7 ","2005","(1b) general elementary school","higher education","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","in school","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","general elemantary","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","middle vocational","23","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","higher vocational","3","","",""
"2 on scale 1-7 ","2005","(1c) basic vocational qualification","higher education","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","in school","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","inadequately","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","general elemantary","3","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","middle vocational","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","higher vocational","","","",""
"2 on scale 1-7 ","2005","(2b) intermediate general qualification","higher education","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","in school","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","inadequately","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","general elemantary","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","middle vocational","16","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","higher vocational","1","","",""
"2 on scale 1-7 ","2005","(2a) intermediate vocational","higher education","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","in school","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","middle vocational","2","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"2 on scale 1-7 ","2005","(2c_gen) general maturity certificate","higher education","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","vocational + Abi","3","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","higher vocational","3","","",""
"2 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","in school","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","inadequately","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","general elemantary","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","middle vocational","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","higher vocational","","","",""
"2 on scale 1-7 ","2005","(3a) lower tertiary education","higher education","2","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","in school","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","inadequately","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","general elemantary","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","middle vocational","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","higher vocational","","","",""
"2 on scale 1-7 ","2005","(3b) higher tertiary education","higher education","8","","",""
"3 on scale 1-7 ","2005","(0) in school","in school","36","0.0532368365626568","0.0359511201156004","0.0705225530097133"
"3 on scale 1-7 ","2005","(0) in school","inadequately","","","",""
"3 on scale 1-7 ","2005","(0) in school","general elemantary","","","",""
"3 on scale 1-7 ","2005","(0) in school","middle vocational","","","",""
"3 on scale 1-7 ","2005","(0) in school","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(0) in school","higher vocational","","","",""
"3 on scale 1-7 ","2005","(0) in school","higher education","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","in school","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","inadequately","4","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","general elemantary","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","middle vocational","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","higher vocational","","","",""
"3 on scale 1-7 ","2005","(1a) inadequately completed","higher education","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","in school","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","inadequately","2","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","general elemantary","36","0.0184869669347934","0.0122881284981036","0.0246858053714833"
"3 on scale 1-7 ","2005","(1b) general elementary school","middle vocational","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","higher vocational","","","",""
"3 on scale 1-7 ","2005","(1b) general elementary school","higher education","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","in school","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","general elemantary","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","middle vocational","59","0.0118276555344657","0.00889740703888816","0.0147579040300433"
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","higher vocational","2","","",""
"3 on scale 1-7 ","2005","(1c) basic vocational qualification","higher education","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","in school","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","inadequately","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","general elemantary","8","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","middle vocational","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","higher vocational","","","",""
"3 on scale 1-7 ","2005","(2b) intermediate general qualification","higher education","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","in school","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","inadequately","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","general elemantary","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","middle vocational","43","0.0145479398024727","0.0108820398140672","0.0182138397908781"
"3 on scale 1-7 ","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","higher vocational","4","","",""
"3 on scale 1-7 ","2005","(2a) intermediate vocational","higher education","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","in school","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","middle vocational","24","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","higher education","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","vocational + Abi","14","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","higher vocational","1","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","in school","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","inadequately","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","general elemantary","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","middle vocational","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","higher vocational","","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","higher education","14","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","in school","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","inadequately","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","general elemantary","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","middle vocational","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","higher vocational","","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","higher education","29","","",""
"4 on scale 1-7","2005","(0) in school","in school","100","0.165612634193844","0.136991213955906","0.194234054431781"
"4 on scale 1-7","2005","(0) in school","inadequately","","","",""
"4 on scale 1-7","2005","(0) in school","general elemantary","","","",""
"4 on scale 1-7","2005","(0) in school","middle vocational","1","","",""
"4 on scale 1-7","2005","(0) in school","vocational + Abi","","","",""
"4 on scale 1-7","2005","(0) in school","higher vocational","","","",""
"4 on scale 1-7","2005","(0) in school","higher education","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","in school","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","inadequately","15","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","general elemantary","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","middle vocational","4","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","vocational + Abi","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","higher vocational","","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","higher education","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","in school","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","inadequately","6","","",""
"4 on scale 1-7","2005","(1b) general elementary school","general elemantary","138","0.0754365623992571","0.0632834153718701","0.0875897094266441"
"4 on scale 1-7","2005","(1b) general elementary school","middle vocational","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","vocational + Abi","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","higher vocational","","","",""
"4 on scale 1-7","2005","(1b) general elementary school","higher education","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","in school","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","inadequately","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","general elemantary","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","middle vocational","204","0.0409831498518635","0.035609683223432","0.0463566164802949"
"4 on scale 1-7","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","higher vocational","10","","",""
"4 on scale 1-7","2005","(1c) basic vocational qualification","higher education","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","in school","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","inadequately","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","general elemantary","38","0.0633487215499038","0.0435417573181488","0.0831556857816588"
"4 on scale 1-7","2005","(2b) intermediate general qualification","middle vocational","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","higher vocational","","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","higher education","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","in school","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","inadequately","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","general elemantary","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","middle vocational","87","0.0212665370340329","0.0168493812021245","0.0256836928659413"
"4 on scale 1-7","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","higher vocational","14","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","higher education","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","in school","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","middle vocational","50","0.0651489840428271","0.048015568178052","0.0822823999076022"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","higher education","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","vocational + Abi","30","0.0373979375589429","0.0263451430040398","0.048450732113846"
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher vocational","13","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","in school","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","inadequately","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","general elemantary","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","middle vocational","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","higher vocational","","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","higher education","40","0.0224004650404961","0.0152601869028644","0.0295407431781278"
"4 on scale 1-7","2005","(3b) higher tertiary education","in school","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","inadequately","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","general elemantary","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","middle vocational","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","higher vocational","","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","higher education","78","0.0341028248781829","0.0270138921745831","0.0411917575817827"
"5 on scale 1-7","2005","(0) in school","in school","182","0.274755123413662","0.240385416985576","0.309124829841748"
"5 on scale 1-7","2005","(0) in school","inadequately","","","",""
"5 on scale 1-7","2005","(0) in school","general elemantary","","","",""
"5 on scale 1-7","2005","(0) in school","middle vocational","2","","",""
"5 on scale 1-7","2005","(0) in school","vocational + Abi","","","",""
"5 on scale 1-7","2005","(0) in school","higher vocational","","","",""
"5 on scale 1-7","2005","(0) in school","higher education","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","in school","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","inadequately","22","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","general elemantary","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","middle vocational","4","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","vocational + Abi","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","higher vocational","","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","higher education","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","in school","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","inadequately","13","","",""
"5 on scale 1-7","2005","(1b) general elementary school","general elemantary","288","0.154078283340983","0.137464625863034","0.170691940818932"
"5 on scale 1-7","2005","(1b) general elementary school","middle vocational","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","vocational + Abi","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","higher vocational","","","",""
"5 on scale 1-7","2005","(1b) general elementary school","higher education","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","in school","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","inadequately","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","general elemantary","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","middle vocational","572","0.104255336075561","0.0959724815980308","0.112538190553091"
"5 on scale 1-7","2005","(1c) basic vocational qualification","vocational + Abi","","","",""
"5 on scale 1-7","2005","(1c) basic vocational qualification","higher vocational","48","0.105285683644025","0.0775084799436845","0.133062887344365"
"5 on scale 1-7","2005","(1c) basic vocational qualification","higher education","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","in school","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","inadequately","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","general elemantary","113","0.19891360501212","0.166454843343917","0.231372366680322"
"5 on scale 1-7","2005","(2b) intermediate general qualification","middle vocational","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","vocational + Abi","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","higher vocational","","","",""
"5 on scale 1-7","2005","(2b) intermediate general qualification","higher education","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","in school","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","inadequately","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","general elemantary","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","middle vocational","418","0.108334723006522","0.0988188885098375","0.117850557503207"
"5 on scale 1-7","2005","(2a) intermediate vocational","vocational + Abi","","","",""
"5 on scale 1-7","2005","(2a) intermediate vocational","higher vocational","67","0.0868889884375102","0.0659327893118814","0.107845187563139"
"5 on scale 1-7","2005","(2a) intermediate vocational","higher education","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","in school","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","inadequately","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","general elemantary","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","middle vocational","162","0.195194940271463","0.167678100350252","0.222711780192674"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","higher vocational","","","",""
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","higher education","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","in school","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","inadequately","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","vocational + Abi","163","0.128144509034725","0.108673111127225","0.147615906942224"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher vocational","53","0.1516767331834","0.115705396038679","0.187648070328121"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","higher education","","","",""
"5 on scale 1-7","2005","(3a) lower tertiary education","in school","","","",""
"5 on scale 1-7","2005","(3a) lower tertiary education","inadequately","","","",""
"5 on scale 1-7","2005","(3a) lower tertiary education","general elemantary","","","",""
"5 on scale 1-7","2005","(3a) lower tertiary education","middle vocational","","","",""
"5 on scale 1-7","2005","(3a) lower tertiary education","vocational + Abi","","","",""
"5 on scale 1-7","2005","(3a) lower tertiary education","higher vocational","","","",""
"5 on scale 1-7","2005","(3a) lower tertiary education","higher education","234","0.130210337213286","0.113972208795275","0.146448465631297"
"5 on scale 1-7","2005","(3b) higher tertiary education","in school","","","",""
"5 on scale 1-7","2005","(3b) higher tertiary education","inadequately","","","",""
"5 on scale 1-7","2005","(3b) higher tertiary education","general elemantary","","","",""
"5 on scale 1-7","2005","(3b) higher tertiary education","middle vocational","","","",""
"5 on scale 1-7","2005","(3b) higher tertiary education","vocational + Abi","","","",""
"5 on scale 1-7","2005","(3b) higher tertiary education","higher vocational","","","",""
"5 on scale 1-7","2005","(3b) higher tertiary education","higher education","337","0.146810225891282","0.132986624496768","0.160633827285796"
"6 on scale 1-7","2005","(0) in school","in school","199","0.273673434435624","0.239345879273625","0.308000989597624"
"6 on scale 1-7","2005","(0) in school","inadequately","","","",""
"6 on scale 1-7","2005","(0) in school","general elemantary","","","",""
"6 on scale 1-7","2005","(0) in school","middle vocational","","","",""
"6 on scale 1-7","2005","(0) in school","vocational + Abi","","","",""
