"plh0212","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2008","Rural Area","Male","","","",""
"1 Strongly disagree","2008","Rural Area","Female","","","",""
"2 on scale 1-7 ","2008","Urban Area","Male","","","",""
"2 on scale 1-7 ","2008","Urban Area","Female","","","",""
"2 on scale 1-7 ","2008","Rural Area","Male","","","",""
"2 on scale 1-7 ","2008","Rural Area","Female","","","",""
"3 on scale 1-7 ","2008","Urban Area","Male","","","",""
"3 on scale 1-7 ","2008","Urban Area","Female","","","",""
"3 on scale 1-7 ","2008","Rural Area","Male","","","",""
"3 on scale 1-7 ","2008","Rural Area","Female","","","",""
"4 on scale 1-7","2008","Urban Area","Male","","","",""
"4 on scale 1-7","2008","Urban Area","Female","","","",""
"4 on scale 1-7","2008","Rural Area","Male","","","",""
"4 on scale 1-7","2008","Rural Area","Female","","","",""
"5 on scale 1-7","2008","Urban Area","Male","","","",""
"5 on scale 1-7","2008","Urban Area","Female","","","",""
"5 on scale 1-7","2008","Rural Area","Male","","","",""
"5 on scale 1-7","2008","Rural Area","Female","","","",""
"6 on scale 1-7","2008","Urban Area","Male","","","",""
"6 on scale 1-7","2008","Urban Area","Female","","","",""
"6 on scale 1-7","2008","Rural Area","Male","","","",""
"6 on scale 1-7","2008","Rural Area","Female","","","",""
"7 Strongly agree","2008","Urban Area","Male","","","",""
"7 Strongly agree","2008","Urban Area","Female","","","",""
"7 Strongly agree","2008","Rural Area","Male","","","",""
"7 Strongly agree","2008","Rural Area","Female","","","",""
"1 Strongly disagree","2009","Urban Area","Male","27","","",""
"1 Strongly disagree","2009","Urban Area","Female","19","","",""
"1 Strongly disagree","2009","Rural Area","Male","9","","",""
"1 Strongly disagree","2009","Rural Area","Female","15","","",""
"2 on scale 1-7 ","2009","Urban Area","Male","46","0.00917193193743136","0.006669540662296","0.0116743232125667"
"2 on scale 1-7 ","2009","Urban Area","Female","26","","",""
"2 on scale 1-7 ","2009","Rural Area","Male","19","","",""
"2 on scale 1-7 ","2009","Rural Area","Female","23","","",""
"3 on scale 1-7 ","2009","Urban Area","Male","116","0.024400194395251","0.0203501652280926","0.0284502235624095"
"3 on scale 1-7 ","2009","Urban Area","Female","99","0.0174399008721349","0.0141786108808169","0.020701190863453"
"3 on scale 1-7 ","2009","Rural Area","Male","62","0.020882961344463","0.0157712426102418","0.0259946800786842"
"3 on scale 1-7 ","2009","Rural Area","Female","45","0.0218262348377611","0.016766042334274","0.0268864273412483"
"4 on scale 1-7","2009","Urban Area","Male","295","0.0551938102641801","0.0491994587300652","0.061188161798295"
"4 on scale 1-7","2009","Urban Area","Female","294","0.0535721507273329","0.0479623020530693","0.0591819994015965"
"4 on scale 1-7","2009","Rural Area","Male","143","0.050598235819673","0.042763104000441","0.0584333676389051"
"4 on scale 1-7","2009","Rural Area","Female","159","0.0492426488591612","0.0417493134771286","0.0567359842411938"
"5 on scale 1-7","2009","Urban Area","Male","803","0.147270871461927","0.137968586642264","0.156573156281591"
"5 on scale 1-7","2009","Urban Area","Female","796","0.126619771027585","0.118334813434686","0.134904728620485"
"5 on scale 1-7","2009","Rural Area","Male","444","0.142749416551331","0.13024410060867","0.155254732493993"
"5 on scale 1-7","2009","Rural Area","Female","421","0.126682069041438","0.115163106016447","0.138201032066429"
"6 on scale 1-7","2009","Urban Area","Male","1900","0.338916868860421","0.32649175762043","0.351341980100412"
"6 on scale 1-7","2009","Urban Area","Female","2003","0.302771506074157","0.291324737200351","0.314218274947963"
"6 on scale 1-7","2009","Rural Area","Male","1034","0.322918873323987","0.306203323312394","0.33963442333558"
"6 on scale 1-7","2009","Rural Area","Female","1027","0.303756084353357","0.287829860304013","0.319682308402702"
"7 Strongly agree","2009","Urban Area","Male","2388","0.418384695342141","0.405435837502802","0.43133355318148"
"7 Strongly agree","2009","Urban Area","Female","2952","0.488930336983816","0.476476551141192","0.50138412282644"
"7 Strongly agree","2009","Rural Area","Male","1295","0.452057587538094","0.434265867211183","0.469849307865004"
"7 Strongly agree","2009","Rural Area","Female","1513","0.486582077885101","0.469272631081707","0.503891524688495"
"1 Strongly disagree","2010","Urban Area","Male","","","",""
"1 Strongly disagree","2010","Urban Area","Female","","","",""
"1 Strongly disagree","2010","Rural Area","Male","","","",""
"1 Strongly disagree","2010","Rural Area","Female","","","",""
"2 on scale 1-7 ","2010","Urban Area","Male","","","",""
"2 on scale 1-7 ","2010","Urban Area","Female","","","",""
"2 on scale 1-7 ","2010","Rural Area","Male","","","",""
"2 on scale 1-7 ","2010","Rural Area","Female","","","",""
"3 on scale 1-7 ","2010","Urban Area","Male","","","",""
"3 on scale 1-7 ","2010","Urban Area","Female","","","",""
"3 on scale 1-7 ","2010","Rural Area","Male","","","",""
"3 on scale 1-7 ","2010","Rural Area","Female","","","",""
"4 on scale 1-7","2010","Urban Area","Male","","","",""
"4 on scale 1-7","2010","Urban Area","Female","","","",""
"4 on scale 1-7","2010","Rural Area","Male","","","",""
"4 on scale 1-7","2010","Rural Area","Female","","","",""
"5 on scale 1-7","2010","Urban Area","Male","","","",""
"5 on scale 1-7","2010","Urban Area","Female","","","",""
"5 on scale 1-7","2010","Rural Area","Male","","","",""
"5 on scale 1-7","2010","Rural Area","Female","","","",""
"6 on scale 1-7","2010","Urban Area","Male","","","",""
"6 on scale 1-7","2010","Urban Area","Female","","","",""
"6 on scale 1-7","2010","Rural Area","Male","","","",""
"6 on scale 1-7","2010","Rural Area","Female","","","",""
"7 Strongly agree","2010","Urban Area","Male","","","",""
"7 Strongly agree","2010","Urban Area","Female","","","",""
"7 Strongly agree","2010","Rural Area","Male","","","",""
"7 Strongly agree","2010","Rural Area","Female","","","",""
"1 Strongly disagree","2011","Urban Area","Male","","","",""
"1 Strongly disagree","2011","Urban Area","Female","","","",""
"1 Strongly disagree","2011","Rural Area","Male","","","",""
"1 Strongly disagree","2011","Rural Area","Female","","","",""
"2 on scale 1-7 ","2011","Urban Area","Male","","","",""
"2 on scale 1-7 ","2011","Urban Area","Female","","","",""
"2 on scale 1-7 ","2011","Rural Area","Male","","","",""
"2 on scale 1-7 ","2011","Rural Area","Female","","","",""
"3 on scale 1-7 ","2011","Urban Area","Male","","","",""
"3 on scale 1-7 ","2011","Urban Area","Female","","","",""
"3 on scale 1-7 ","2011","Rural Area","Male","","","",""
"3 on scale 1-7 ","2011","Rural Area","Female","","","",""
"4 on scale 1-7","2011","Urban Area","Male","","","",""
"4 on scale 1-7","2011","Urban Area","Female","","","",""
"4 on scale 1-7","2011","Rural Area","Male","","","",""
"4 on scale 1-7","2011","Rural Area","Female","","","",""
"5 on scale 1-7","2011","Urban Area","Male","","","",""
"5 on scale 1-7","2011","Urban Area","Female","","","",""
"5 on scale 1-7","2011","Rural Area","Male","","","",""
"5 on scale 1-7","2011","Rural Area","Female","","","",""
"6 on scale 1-7","2011","Urban Area","Male","","","",""
"6 on scale 1-7","2011","Urban Area","Female","","","",""
"6 on scale 1-7","2011","Rural Area","Male","","","",""
"6 on scale 1-7","2011","Rural Area","Female","","","",""
"7 Strongly agree","2011","Urban Area","Male","","","",""
"7 Strongly agree","2011","Urban Area","Female","","","",""
"7 Strongly agree","2011","Rural Area","Male","","","",""
"7 Strongly agree","2011","Rural Area","Female","","","",""
"1 Strongly disagree","2012","Urban Area","Male","2","","",""
"1 Strongly disagree","2012","Urban Area","Female","2","","",""
"1 Strongly disagree","2012","Rural Area","Male","","","",""
"1 Strongly disagree","2012","Rural Area","Female","2","","",""
"2 on scale 1-7 ","2012","Urban Area","Male","14","","",""
"2 on scale 1-7 ","2012","Urban Area","Female","14","","",""
"2 on scale 1-7 ","2012","Rural Area","Male","5","","",""
"2 on scale 1-7 ","2012","Rural Area","Female","5","","",""
"3 on scale 1-7 ","2012","Urban Area","Male","24","","",""
"3 on scale 1-7 ","2012","Urban Area","Female","27","","",""
"3 on scale 1-7 ","2012","Rural Area","Male","15","","",""
"3 on scale 1-7 ","2012","Rural Area","Female","12","","",""
"4 on scale 1-7","2012","Urban Area","Male","60","0.0423348977522892","0.032965161378543","0.0517046341260354"
"4 on scale 1-7","2012","Urban Area","Female","110","0.0451028975211612","0.0372355357549107","0.0529702592874117"
"4 on scale 1-7","2012","Rural Area","Male","40","0.0361551243832288","0.0252126461700127","0.0470976025964448"
"4 on scale 1-7","2012","Rural Area","Female","60","0.0379157134404465","0.0284471350531402","0.0473842918277528"
"5 on scale 1-7","2012","Urban Area","Male","306","0.164050947797378","0.146818357610676","0.18128353798408"
"5 on scale 1-7","2012","Urban Area","Female","418","0.144227175534682","0.130908795397305","0.15754555567206"
"5 on scale 1-7","2012","Rural Area","Male","143","0.135970810420332","0.115879223546844","0.156062397293819"
"5 on scale 1-7","2012","Rural Area","Female","236","0.163225923152707","0.144904159461436","0.181547686843977"
"6 on scale 1-7","2012","Urban Area","Male","671","0.346757720248794","0.324610384185535","0.368905056312054"
"6 on scale 1-7","2012","Urban Area","Female","909","0.328839477801739","0.311029893269536","0.346649062333943"
"6 on scale 1-7","2012","Rural Area","Male","444","0.392022764898226","0.363405607516842","0.420639922279611"
"6 on scale 1-7","2012","Rural Area","Female","580","0.359433145055965","0.335645037413075","0.383221252698855"
"7 Strongly agree","2012","Urban Area","Male","697","0.4211419828145","0.398166133283894","0.444117832345106"
"7 Strongly agree","2012","Urban Area","Female","1193","0.466204923882659","0.447293495980016","0.485116351785302"
"7 Strongly agree","2012","Rural Area","Male","471","0.421279047890458","0.392335836115092","0.450222259665824"
"7 Strongly agree","2012","Rural Area","Female","668","0.427261384168061","0.402737251528212","0.451785516807909"
"1 Strongly disagree","2013","Urban Area","Male","11","","",""
"1 Strongly disagree","2013","Urban Area","Female","17","","",""
"1 Strongly disagree","2013","Rural Area","Male","11","","",""
"1 Strongly disagree","2013","Rural Area","Female","10","","",""
"2 on scale 1-7 ","2013","Urban Area","Male","41","0.00614265557876321","0.00410890977553166","0.00817640138199477"
"2 on scale 1-7 ","2013","Urban Area","Female","27","","",""
"2 on scale 1-7 ","2013","Rural Area","Male","14","","",""
"2 on scale 1-7 ","2013","Rural Area","Female","8","","",""
"3 on scale 1-7 ","2013","Urban Area","Male","87","0.0159532363618964","0.0126919507825835","0.0192145219412094"
"3 on scale 1-7 ","2013","Urban Area","Female","83","0.0122130346007483","0.00954943805969125","0.0148766311418055"
"3 on scale 1-7 ","2013","Rural Area","Male","38","0.0106040126756963","0.00702933047410459","0.014178694877288"
"3 on scale 1-7 ","2013","Rural Area","Female","40","0.0155411030209837","0.0114356429639789","0.0196465630779884"
"4 on scale 1-7","2013","Urban Area","Male","234","0.0381903083737438","0.0332017194442432","0.0431788973032445"
"4 on scale 1-7","2013","Urban Area","Female","251","0.0416005317100123","0.036758275934766","0.0464427874852586"
"4 on scale 1-7","2013","Rural Area","Male","147","0.043907194212495","0.0367567155604633","0.0510576728645267"
"4 on scale 1-7","2013","Rural Area","Female","138","0.0405392405412504","0.0339932777817502","0.0470852033007506"
"5 on scale 1-7","2013","Urban Area","Male","859","0.152997631732294","0.143627596409352","0.162367667055237"
"5 on scale 1-7","2013","Urban Area","Female","838","0.124167114267405","0.116169896522536","0.132164332012274"
"5 on scale 1-7","2013","Rural Area","Male","460","0.141850145379586","0.129673891190603","0.154026399568569"
"5 on scale 1-7","2013","Rural Area","Female","430","0.118105022832328","0.107393166584972","0.128816879079685"
"6 on scale 1-7","2013","Urban Area","Male","2088","0.370900929424727","0.358327751997846","0.383474106851608"
"6 on scale 1-7","2013","Urban Area","Female","2225","0.328997108541916","0.317602924255514","0.340391292828318"
"6 on scale 1-7","2013","Rural Area","Male","1093","0.342142099589801","0.325584912662463","0.358699286517138"
"6 on scale 1-7","2013","Rural Area","Female","1190","0.332848297631079","0.317207547188927","0.34848904807323"
"7 Strongly agree","2013","Urban Area","Male","2350","0.412480992854205","0.399667442121892","0.425294543586518"
"7 Strongly agree","2013","Urban Area","Female","3091","0.484931818780535","0.472811955953042","0.497051681608028"
"7 Strongly agree","2013","Rural Area","Male","1391","0.451014670579882","0.433648944338489","0.468380396821276"
"7 Strongly agree","2013","Rural Area","Female","1671","0.486589678658627","0.470000080698189","0.503179276619065"
"1 Strongly disagree","2014","Urban Area","Male","","","",""
"1 Strongly disagree","2014","Urban Area","Female","","","",""
"1 Strongly disagree","2014","Rural Area","Male","","","",""
"1 Strongly disagree","2014","Rural Area","Female","","","",""
"2 on scale 1-7 ","2014","Urban Area","Male","","","",""
"2 on scale 1-7 ","2014","Urban Area","Female","","","",""
"2 on scale 1-7 ","2014","Rural Area","Male","","","",""
"2 on scale 1-7 ","2014","Rural Area","Female","","","",""
"3 on scale 1-7 ","2014","Urban Area","Male","","","",""
"3 on scale 1-7 ","2014","Urban Area","Female","","","",""
"3 on scale 1-7 ","2014","Rural Area","Male","","","",""
"3 on scale 1-7 ","2014","Rural Area","Female","","","",""
"4 on scale 1-7","2014","Urban Area","Male","","","",""
"4 on scale 1-7","2014","Urban Area","Female","","","",""
"4 on scale 1-7","2014","Rural Area","Male","","","",""
"4 on scale 1-7","2014","Rural Area","Female","","","",""
"5 on scale 1-7","2014","Urban Area","Male","","","",""
"5 on scale 1-7","2014","Urban Area","Female","","","",""
"5 on scale 1-7","2014","Rural Area","Male","","","",""
"5 on scale 1-7","2014","Rural Area","Female","","","",""
"6 on scale 1-7","2014","Urban Area","Male","","","",""
"6 on scale 1-7","2014","Urban Area","Female","","","",""
"6 on scale 1-7","2014","Rural Area","Male","","","",""
"6 on scale 1-7","2014","Rural Area","Female","","","",""
"7 Strongly agree","2014","Urban Area","Male","","","",""
"7 Strongly agree","2014","Urban Area","Female","","","",""
"7 Strongly agree","2014","Rural Area","Male","","","",""
"7 Strongly agree","2014","Rural Area","Female","","","",""
"1 Strongly disagree","2015","Urban Area","Male","","","",""
"1 Strongly disagree","2015","Urban Area","Female","","","",""
"1 Strongly disagree","2015","Rural Area","Male","","","",""
"1 Strongly disagree","2015","Rural Area","Female","","","",""
"2 on scale 1-7 ","2015","Urban Area","Male","","","",""
"2 on scale 1-7 ","2015","Urban Area","Female","","","",""
"2 on scale 1-7 ","2015","Rural Area","Male","","","",""
"2 on scale 1-7 ","2015","Rural Area","Female","","","",""
"3 on scale 1-7 ","2015","Urban Area","Male","","","",""
"3 on scale 1-7 ","2015","Urban Area","Female","","","",""
"3 on scale 1-7 ","2015","Rural Area","Male","","","",""
"3 on scale 1-7 ","2015","Rural Area","Female","","","",""
"4 on scale 1-7","2015","Urban Area","Male","","","",""
"4 on scale 1-7","2015","Urban Area","Female","","","",""
"4 on scale 1-7","2015","Rural Area","Male","","","",""
"4 on scale 1-7","2015","Rural Area","Female","","","",""
"5 on scale 1-7","2015","Urban Area","Male","","","",""
"5 on scale 1-7","2015","Urban Area","Female","","","",""
"5 on scale 1-7","2015","Rural Area","Male","","","",""
"5 on scale 1-7","2015","Rural Area","Female","","","",""
"6 on scale 1-7","2015","Urban Area","Male","","","",""
"6 on scale 1-7","2015","Urban Area","Female","","","",""
"6 on scale 1-7","2015","Rural Area","Male","","","",""
"6 on scale 1-7","2015","Rural Area","Female","","","",""
"7 Strongly agree","2015","Urban Area","Male","","","",""
"7 Strongly agree","2015","Urban Area","Female","","","",""
"7 Strongly agree","2015","Rural Area","Male","","","",""
"7 Strongly agree","2015","Rural Area","Female","","","",""
"1 Strongly disagree","2016","Urban Area","Male","","","",""
"1 Strongly disagree","2016","Urban Area","Female","","","",""
"1 Strongly disagree","2016","Rural Area","Male","","","",""
"1 Strongly disagree","2016","Rural Area","Female","","","",""
"2 on scale 1-7 ","2016","Urban Area","Male","","","",""
"2 on scale 1-7 ","2016","Urban Area","Female","","","",""
"2 on scale 1-7 ","2016","Rural Area","Male","","","",""
"2 on scale 1-7 ","2016","Rural Area","Female","","","",""
"3 on scale 1-7 ","2016","Urban Area","Male","","","",""
"3 on scale 1-7 ","2016","Urban Area","Female","","","",""
"3 on scale 1-7 ","2016","Rural Area","Male","","","",""
"3 on scale 1-7 ","2016","Rural Area","Female","","","",""
"4 on scale 1-7","2016","Urban Area","Male","","","",""
"4 on scale 1-7","2016","Urban Area","Female","","","",""
"4 on scale 1-7","2016","Rural Area","Male","","","",""
"4 on scale 1-7","2016","Rural Area","Female","","","",""
"5 on scale 1-7","2016","Urban Area","Male","","","",""
"5 on scale 1-7","2016","Urban Area","Female","","","",""
"5 on scale 1-7","2016","Rural Area","Male","","","",""
"5 on scale 1-7","2016","Rural Area","Female","","","",""
"6 on scale 1-7","2016","Urban Area","Male","","","",""
"6 on scale 1-7","2016","Urban Area","Female","","","",""
"6 on scale 1-7","2016","Rural Area","Male","","","",""
"6 on scale 1-7","2016","Rural Area","Female","","","",""
"7 Strongly agree","2016","Urban Area","Male","","","",""
"7 Strongly agree","2016","Urban Area","Female","","","",""
"7 Strongly agree","2016","Rural Area","Male","","","",""
"7 Strongly agree","2016","Rural Area","Female","","","",""
"1 Strongly disagree","2017","Urban Area","Male","23","","",""
"1 Strongly disagree","2017","Urban Area","Female","23","","",""
"1 Strongly disagree","2017","Rural Area","Male","15","","",""
"1 Strongly disagree","2017","Rural Area","Female","7","","",""
"2 on scale 1-7 ","2017","Urban Area","Male","61","0.00607834971576465","0.00447538101058906","0.00768131842094024"
"2 on scale 1-7 ","2017","Urban Area","Female","42","0.00433864005486397","0.00305038325316964","0.00562689685655831"
"2 on scale 1-7 ","2017","Rural Area","Male","17","","",""
"2 on scale 1-7 ","2017","Rural Area","Female","18","","",""
"3 on scale 1-7 ","2017","Urban Area","Male","150","0.0219741355981637","0.0189507941593541","0.0249974770369733"
"3 on scale 1-7 ","2017","Urban Area","Female","139","0.011199870091795","0.00913719626973907","0.0132625439138509"
"3 on scale 1-7 ","2017","Rural Area","Male","65","0.013416715308326","0.0101992869100151","0.0166341437066368"
"3 on scale 1-7 ","2017","Rural Area","Female","66","0.0147539950955565","0.0114976170185521","0.0180103731725608"
"4 on scale 1-7","2017","Urban Area","Male","447","0.0523312873858694","0.0477386187991619","0.0569239559725768"
"4 on scale 1-7","2017","Urban Area","Female","424","0.0491574476131687","0.0449198591853054","0.053395036041032"
"4 on scale 1-7","2017","Rural Area","Male","239","0.0538402579719856","0.0475284364386244","0.0601520795053468"
"4 on scale 1-7","2017","Rural Area","Female","234","0.0555344337505702","0.0493488327577231","0.0617200347434173"
"5 on scale 1-7","2017","Urban Area","Male","1427","0.172570080033689","0.164777083423789","0.180363076643589"
"5 on scale 1-7","2017","Urban Area","Female","1412","0.15430160144538","0.147221120185363","0.161382082705397"
"5 on scale 1-7","2017","Rural Area","Male","770","0.159025452240188","0.148798560523844","0.169252343956532"
"5 on scale 1-7","2017","Rural Area","Female","673","0.127938494928854","0.118916930805069","0.136960059052638"
"6 on scale 1-7","2017","Urban Area","Male","3219","0.372788883482226","0.362816603191164","0.382761163773289"
"6 on scale 1-7","2017","Urban Area","Female","3426","0.33283729490531","0.323600917310301","0.34207367250032"
"6 on scale 1-7","2017","Rural Area","Male","1735","0.389359786078089","0.375723780819913","0.402995791336265"
"6 on scale 1-7","2017","Rural Area","Female","1836","0.355124837289285","0.342199674764747","0.368049999813823"
"7 Strongly agree","2017","Urban Area","Male","3705","0.371825050881469","0.361858021093702","0.381792080669236"
"7 Strongly agree","2017","Urban Area","Female","4533","0.445348354169703","0.435606763306955","0.455089945032451"
"7 Strongly agree","2017","Rural Area","Male","2071","0.376564786844889","0.363014938660687","0.390114635029091"
"7 Strongly agree","2017","Rural Area","Female","2432","0.441476763845719","0.428065113832195","0.454888413859243"
"1 Strongly disagree","2018","Urban Area","Male","","","",""
"1 Strongly disagree","2018","Urban Area","Female","","","",""
"1 Strongly disagree","2018","Rural Area","Male","","","",""
"1 Strongly disagree","2018","Rural Area","Female","","","",""
"2 on scale 1-7 ","2018","Urban Area","Male","","","",""
"2 on scale 1-7 ","2018","Urban Area","Female","","","",""
"2 on scale 1-7 ","2018","Rural Area","Male","","","",""
"2 on scale 1-7 ","2018","Rural Area","Female","","","",""
"3 on scale 1-7 ","2018","Urban Area","Male","","","",""
"3 on scale 1-7 ","2018","Urban Area","Female","","","",""
"3 on scale 1-7 ","2018","Rural Area","Male","","","",""
"3 on scale 1-7 ","2018","Rural Area","Female","","","",""
"4 on scale 1-7","2018","Urban Area","Male","","","",""
"4 on scale 1-7","2018","Urban Area","Female","","","",""
"4 on scale 1-7","2018","Rural Area","Male","","","",""
"4 on scale 1-7","2018","Rural Area","Female","","","",""
"5 on scale 1-7","2018","Urban Area","Male","","","",""
"5 on scale 1-7","2018","Urban Area","Female","","","",""
"5 on scale 1-7","2018","Rural Area","Male","","","",""
"5 on scale 1-7","2018","Rural Area","Female","","","",""
"6 on scale 1-7","2018","Urban Area","Male","","","",""
"6 on scale 1-7","2018","Urban Area","Female","","","",""
"6 on scale 1-7","2018","Rural Area","Male","","","",""
"6 on scale 1-7","2018","Rural Area","Female","","","",""
"7 Strongly agree","2018","Urban Area","Male","","","",""
"7 Strongly agree","2018","Urban Area","Female","","","",""
"7 Strongly agree","2018","Rural Area","Male","","","",""
"7 Strongly agree","2018","Rural Area","Female","","","",""
"1 Strongly disagree","2019","Urban Area","Male","32","0.00589131445291519","0.00413167605465296","0.00765095285117742"
"1 Strongly disagree","2019","Urban Area","Female","20","","",""
"1 Strongly disagree","2019","Rural Area","Male","21","","",""
"1 Strongly disagree","2019","Rural Area","Female","13","","",""
"2 on scale 1-7 ","2019","Urban Area","Male","41","0.00534260284693268","0.0036664500801869","0.00701875561367845"
"2 on scale 1-7 ","2019","Urban Area","Female","25","","",""
"2 on scale 1-7 ","2019","Rural Area","Male","23","","",""
"2 on scale 1-7 ","2019","Rural Area","Female","21","","",""
"3 on scale 1-7 ","2019","Urban Area","Male","113","0.01489947716046","0.012113829505573","0.017685124815347"
