"plh0212","year","regtyp","n","percent","lower_confidence","upper_confidence"
"2 on scale 1-7 ","2007","Rural Area","","","",""
"3 on scale 1-7 ","2007","Urban Area","","","",""
"3 on scale 1-7 ","2007","Rural Area","","","",""
"4 on scale 1-7","2007","Urban Area","","","",""
"4 on scale 1-7","2007","Rural Area","","","",""
"5 on scale 1-7","2007","Urban Area","","","",""
"5 on scale 1-7","2007","Rural Area","","","",""
"6 on scale 1-7","2007","Urban Area","","","",""
"6 on scale 1-7","2007","Rural Area","","","",""
"7 Strongly agree","2007","Urban Area","","","",""
"7 Strongly agree","2007","Rural Area","","","",""
"1 Strongly disagree","2008","Urban Area","","","",""
"1 Strongly disagree","2008","Rural Area","","","",""
"2 on scale 1-7 ","2008","Urban Area","","","",""
"2 on scale 1-7 ","2008","Rural Area","","","",""
"3 on scale 1-7 ","2008","Urban Area","","","",""
"3 on scale 1-7 ","2008","Rural Area","","","",""
"4 on scale 1-7","2008","Urban Area","","","",""
"4 on scale 1-7","2008","Rural Area","","","",""
"5 on scale 1-7","2008","Urban Area","","","",""
"5 on scale 1-7","2008","Rural Area","","","",""
"6 on scale 1-7","2008","Urban Area","","","",""
"6 on scale 1-7","2008","Rural Area","","","",""
"7 Strongly agree","2008","Urban Area","","","",""
"7 Strongly agree","2008","Rural Area","","","",""
"1 Strongly disagree","2009","Urban Area","46","0.00566890268916504","0.00431219715936192","0.00702560821896816"
"1 Strongly disagree","2009","Rural Area","24","","",""
"2 on scale 1-7 ","2009","Urban Area","72","0.00752611406495703","0.00596434964196384","0.00908787848795023"
"2 on scale 1-7 ","2009","Rural Area","42","0.00722087179879477","0.00511487165057023","0.00932687194701932"
"3 on scale 1-7 ","2009","Urban Area","215","0.020846056163077","0.0182643427945708","0.0234277695315832"
"3 on scale 1-7 ","2009","Rural Area","107","0.0213685019426629","0.0177715561382513","0.0249654477470745"
"4 on scale 1-7","2009","Urban Area","589","0.0543657414276668","0.0502684690159618","0.0584630138393717"
"4 on scale 1-7","2009","Rural Area","302","0.0499004609872462","0.0444845178792026","0.0553164040952897"
"5 on scale 1-7","2009","Urban Area","1599","0.136725789512955","0.13051752537079","0.142934053655121"
"5 on scale 1-7","2009","Rural Area","865","0.134478910089668","0.125992907133034","0.142964913046301"
"6 on scale 1-7","2009","Urban Area","3903","0.32045994382302","0.312027276057957","0.328892611588082"
"6 on scale 1-7","2009","Rural Area","2061","0.313055019323972","0.301520259022214","0.32458977962573"
"7 Strongly agree","2009","Urban Area","5340","0.454407452319159","0.445409834949705","0.463405069688613"
"7 Strongly agree","2009","Rural Area","2808","0.469828723708812","0.457414626530827","0.482242820886797"
"1 Strongly disagree","2010","Urban Area","","","",""
"1 Strongly disagree","2010","Rural Area","","","",""
"2 on scale 1-7 ","2010","Urban Area","","","",""
"2 on scale 1-7 ","2010","Rural Area","","","",""
"3 on scale 1-7 ","2010","Urban Area","","","",""
"3 on scale 1-7 ","2010","Rural Area","","","",""
"4 on scale 1-7","2010","Urban Area","","","",""
"4 on scale 1-7","2010","Rural Area","","","",""
"5 on scale 1-7","2010","Urban Area","","","",""
"5 on scale 1-7","2010","Rural Area","","","",""
"6 on scale 1-7","2010","Urban Area","","","",""
"6 on scale 1-7","2010","Rural Area","","","",""
"7 Strongly agree","2010","Urban Area","","","",""
"7 Strongly agree","2010","Rural Area","","","",""
"1 Strongly disagree","2011","Urban Area","","","",""
"1 Strongly disagree","2011","Rural Area","","","",""
"2 on scale 1-7 ","2011","Urban Area","","","",""
"2 on scale 1-7 ","2011","Rural Area","","","",""
"3 on scale 1-7 ","2011","Urban Area","","","",""
"3 on scale 1-7 ","2011","Rural Area","","","",""
"4 on scale 1-7","2011","Urban Area","","","",""
"4 on scale 1-7","2011","Rural Area","","","",""
"5 on scale 1-7","2011","Urban Area","","","",""
"5 on scale 1-7","2011","Rural Area","","","",""
"6 on scale 1-7","2011","Urban Area","","","",""
"6 on scale 1-7","2011","Rural Area","","","",""
"7 Strongly agree","2011","Urban Area","","","",""
"7 Strongly agree","2011","Rural Area","","","",""
"1 Strongly disagree","2012","Urban Area","4","","",""
"1 Strongly disagree","2012","Rural Area","2","","",""
"2 on scale 1-7 ","2012","Urban Area","28","","",""
"2 on scale 1-7 ","2012","Rural Area","10","","",""
"3 on scale 1-7 ","2012","Urban Area","51","0.0134238318910932","0.0100414854486958","0.0168061783334906"
"3 on scale 1-7 ","2012","Rural Area","27","","",""
"4 on scale 1-7","2012","Urban Area","170","0.0439092078197519","0.0378871919580776","0.0499312236814263"
"4 on scale 1-7","2012","Rural Area","100","0.0371155657507322","0.0299596567443815","0.0442714747570828"
"5 on scale 1-7","2012","Urban Area","724","0.152776104280694","0.142202054752709","0.163350153808679"
"5 on scale 1-7","2012","Rural Area","379","0.150839094212524","0.137291828851891","0.164386359573157"
"6 on scale 1-7","2012","Urban Area","1580","0.336566653835833","0.322678365730814","0.350454941940852"
"6 on scale 1-7","2012","Rural Area","1024","0.374244386167882","0.355926316412022","0.392562455923742"
"7 Strongly agree","2012","Urban Area","1890","0.44677169658503","0.432159700478361","0.4613836926917"
"7 Strongly agree","2012","Rural Area","1139","0.424542548371601","0.405832844905128","0.443252251838075"
"1 Strongly disagree","2013","Urban Area","28","","",""
"1 Strongly disagree","2013","Rural Area","21","","",""
"2 on scale 1-7 ","2013","Urban Area","68","0.00492571893252568","0.00368350857842932","0.00616792928662205"
"2 on scale 1-7 ","2013","Rural Area","22","","",""
"3 on scale 1-7 ","2013","Urban Area","170","0.0140173014056551","0.011931372829586","0.0161032299817242"
"3 on scale 1-7 ","2013","Rural Area","78","0.0130725250257522","0.0103406947642229","0.0158043552872814"
"4 on scale 1-7","2013","Urban Area","485","0.0399554459216299","0.0364803542478768","0.043430537595383"
"4 on scale 1-7","2013","Rural Area","285","0.0422232397675821","0.037386649750708","0.0470598297844562"
"5 on scale 1-7","2013","Urban Area","1697","0.138074905598484","0.13195387260082","0.144195938596149"
"5 on scale 1-7","2013","Rural Area","890","0.129977741967433","0.121889930358501","0.138065553576365"
"6 on scale 1-7","2013","Urban Area","4313","0.349211438635811","0.340752872163839","0.357670005107783"
"6 on scale 1-7","2013","Rural Area","2283","0.337495260397162","0.32612266247888","0.348867858315444"
"7 Strongly agree","2013","Urban Area","5441","0.449981666741991","0.441154556032541","0.458808777451442"
"7 Strongly agree","2013","Rural Area","3062","0.468801938110756","0.456799919633328","0.480803956588184"
"1 Strongly disagree","2014","Urban Area","","","",""
"1 Strongly disagree","2014","Rural Area","","","",""
"2 on scale 1-7 ","2014","Urban Area","","","",""
"2 on scale 1-7 ","2014","Rural Area","","","",""
"3 on scale 1-7 ","2014","Urban Area","","","",""
"3 on scale 1-7 ","2014","Rural Area","","","",""
"4 on scale 1-7","2014","Urban Area","","","",""
"4 on scale 1-7","2014","Rural Area","","","",""
"5 on scale 1-7","2014","Urban Area","","","",""
"5 on scale 1-7","2014","Rural Area","","","",""
"6 on scale 1-7","2014","Urban Area","","","",""
"6 on scale 1-7","2014","Rural Area","","","",""
"7 Strongly agree","2014","Urban Area","","","",""
"7 Strongly agree","2014","Rural Area","","","",""
"1 Strongly disagree","2015","Urban Area","","","",""
"1 Strongly disagree","2015","Rural Area","","","",""
"2 on scale 1-7 ","2015","Urban Area","","","",""
"2 on scale 1-7 ","2015","Rural Area","","","",""
"3 on scale 1-7 ","2015","Urban Area","","","",""
"3 on scale 1-7 ","2015","Rural Area","","","",""
"4 on scale 1-7","2015","Urban Area","","","",""
"4 on scale 1-7","2015","Rural Area","","","",""
"5 on scale 1-7","2015","Urban Area","","","",""
"5 on scale 1-7","2015","Rural Area","","","",""
"6 on scale 1-7","2015","Urban Area","","","",""
"6 on scale 1-7","2015","Rural Area","","","",""
"7 Strongly agree","2015","Urban Area","","","",""
"7 Strongly agree","2015","Rural Area","","","",""
"1 Strongly disagree","2016","Urban Area","","","",""
"1 Strongly disagree","2016","Rural Area","","","",""
"2 on scale 1-7 ","2016","Urban Area","","","",""
"2 on scale 1-7 ","2016","Rural Area","","","",""
"3 on scale 1-7 ","2016","Urban Area","","","",""
"3 on scale 1-7 ","2016","Rural Area","","","",""
"4 on scale 1-7","2016","Urban Area","","","",""
"4 on scale 1-7","2016","Rural Area","","","",""
"5 on scale 1-7","2016","Urban Area","","","",""
"5 on scale 1-7","2016","Rural Area","","","",""
"6 on scale 1-7","2016","Urban Area","","","",""
"6 on scale 1-7","2016","Rural Area","","","",""
"7 Strongly agree","2016","Urban Area","","","",""
"7 Strongly agree","2016","Rural Area","","","",""
"1 Strongly disagree","2017","Urban Area","46","0.0026287111453337","0.0019012376905948","0.00335618460007259"
"1 Strongly disagree","2017","Rural Area","22","","",""
"2 on scale 1-7 ","2017","Urban Area","103","0.0051894554871228","0.00416863736350217","0.00621027361074343"
"2 on scale 1-7 ","2017","Rural Area","35","0.0039859132068586","0.00276182270813961","0.00521000370557759"
"3 on scale 1-7 ","2017","Urban Area","289","0.0164690891862769","0.0146608907724895","0.0182772876000642"
"3 on scale 1-7 ","2017","Rural Area","131","0.0140895156830044","0.0117997890132281","0.0163792423527807"
"4 on scale 1-7","2017","Urban Area","871","0.0507096329684725","0.0475924517066747","0.0538268142302703"
"4 on scale 1-7","2017","Rural Area","473","0.0546926167001194","0.0502752063561263","0.0591100270441125"
"5 on scale 1-7","2017","Urban Area","2839","0.163235910345393","0.15798509608428","0.168486724606506"
"5 on scale 1-7","2017","Rural Area","1443","0.143385257326307","0.136576593525722","0.150193921126893"
"6 on scale 1-7","2017","Urban Area","6645","0.352375858648698","0.345588795739068","0.359162921558329"
"6 on scale 1-7","2017","Rural Area","3571","0.372135801544601","0.362745047749721","0.381526555339482"
"7 Strongly agree","2017","Urban Area","8238","0.409391342218703","0.402405214550454","0.416377469886952"
"7 Strongly agree","2017","Rural Area","4503","0.40922272639075","0.399670411508068","0.418775041273431"
"1 Strongly disagree","2018","Urban Area","","","",""
"1 Strongly disagree","2018","Rural Area","","","",""
"2 on scale 1-7 ","2018","Urban Area","","","",""
"2 on scale 1-7 ","2018","Rural Area","","","",""
"3 on scale 1-7 ","2018","Urban Area","","","",""
"3 on scale 1-7 ","2018","Rural Area","","","",""
"4 on scale 1-7","2018","Urban Area","","","",""
"4 on scale 1-7","2018","Rural Area","","","",""
"5 on scale 1-7","2018","Urban Area","","","",""
"5 on scale 1-7","2018","Rural Area","","","",""
"6 on scale 1-7","2018","Urban Area","","","",""
"6 on scale 1-7","2018","Rural Area","","","",""
"7 Strongly agree","2018","Urban Area","","","",""
"7 Strongly agree","2018","Rural Area","","","",""
"1 Strongly disagree","2019","Urban Area","52","0.00394077105066157","0.00295071278261415","0.004930829318709"
"1 Strongly disagree","2019","Rural Area","34","0.00631673529500216","0.00466536996459681","0.00796810062540752"
"2 on scale 1-7 ","2019","Urban Area","66","0.00451737162865699","0.00345766091792552","0.00557708233938846"
"2 on scale 1-7 ","2019","Rural Area","44","0.00414370189419709","0.00280474860996748","0.00548265517842669"
"3 on scale 1-7 ","2019","Urban Area","218","0.0155273835954926","0.0135735906717791","0.017481176519206"
"3 on scale 1-7 ","2019","Rural Area","134","0.0157734102921498","0.0131763431198202","0.0183704774644794"
"4 on scale 1-7","2019","Urban Area","761","0.0527591780609585","0.0492264778481014","0.0562918782738156"
"4 on scale 1-7","2019","Rural Area","391","0.0472859531856305","0.0428619014814995","0.0517100048897615"
"5 on scale 1-7","2019","Urban Area","2165","0.142285465769134","0.136764955454914","0.147805976083354"
"5 on scale 1-7","2019","Rural Area","1167","0.135861544086142","0.128719660364863","0.143003427807421"
"6 on scale 1-7","2019","Urban Area","5739","0.362616076508501","0.355018909897505","0.370213243119498"
"6 on scale 1-7","2019","Rural Area","3221","0.368861249093457","0.358804287883994","0.37891821030292"
"7 Strongly agree","2019","Urban Area","6382","0.418353753386595","0.410558524514518","0.426148982258673"
"7 Strongly agree","2019","Rural Area","3851","0.421757406153422","0.411463997044039","0.432050815262804"
