"plh0212","year","pgcasmin","sex","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2005","(2c_gen) general maturity certificate","Female","12","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Male","9","","",""
"3 on scale 1-7 ","2005","(2c_voc) vocational maturity certificate","Female","6","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Male","6","","",""
"3 on scale 1-7 ","2005","(3a) lower tertiary education","Female","8","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Male","17","","",""
"3 on scale 1-7 ","2005","(3b) higher tertiary education","Female","12","","",""
"4 on scale 1-7","2005","(0) in school","Male","55","0.198339726400713","0.154094050865978","0.242585401935447"
"4 on scale 1-7","2005","(0) in school","Female","46","0.135254676749825","0.0989026282717036","0.171606725227946"
"4 on scale 1-7","2005","(1a) inadequately completed","Male","5","","",""
"4 on scale 1-7","2005","(1a) inadequately completed","Female","14","","",""
"4 on scale 1-7","2005","(1b) general elementary school","Male","44","0.0567823668932654","0.0377836896646809","0.0757810441218499"
"4 on scale 1-7","2005","(1b) general elementary school","Female","100","0.0858756764336796","0.0705326425491262","0.101218710318233"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Male","121","0.0432269533449611","0.0360366271873211","0.0504172795026011"
"4 on scale 1-7","2005","(1c) basic vocational qualification","Female","93","0.0354343587496171","0.028362043356602","0.0425066741426322"
"4 on scale 1-7","2005","(2b) intermediate general qualification","Male","18","","",""
"4 on scale 1-7","2005","(2b) intermediate general qualification","Female","20","","",""
"4 on scale 1-7","2005","(2a) intermediate vocational","Male","45","0.0206175578105548","0.0144782391879756","0.0267568764331339"
"4 on scale 1-7","2005","(2a) intermediate vocational","Female","56","0.0240524787514131","0.0183094368037786","0.0297955206990477"
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","26","","",""
"4 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","24","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","15","","",""
"4 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","28","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","Male","24","","",""
"4 on scale 1-7","2005","(3a) lower tertiary education","Female","16","","",""
"4 on scale 1-7","2005","(3b) higher tertiary education","Male","43","0.032224339012243","0.0230618079238977","0.0413868701005883"
"4 on scale 1-7","2005","(3b) higher tertiary education","Female","35","0.0365160099162409","0.0253858955947912","0.0476461242376905"
"5 on scale 1-7","2005","(0) in school","Male","100","0.327270095141046","0.27520528101516","0.379334909266933"
"5 on scale 1-7","2005","(0) in school","Female","84","0.226340440895077","0.181860453119003","0.27082042867115"
"5 on scale 1-7","2005","(1a) inadequately completed","Male","8","","",""
"5 on scale 1-7","2005","(1a) inadequately completed","Female","18","","",""
"5 on scale 1-7","2005","(1b) general elementary school","Male","113","0.196787243404519","0.16414917615586","0.229425310653178"
"5 on scale 1-7","2005","(1b) general elementary school","Female","188","0.139609103804462","0.120629886470775","0.158588321138148"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Male","315","0.0976371872670269","0.087142607921635","0.108131766612419"
"5 on scale 1-7","2005","(1c) basic vocational qualification","Female","305","0.112132605390795","0.100062155777754","0.124203055003835"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Male","44","0.179897524755792","0.129820268389973","0.229974781121612"
"5 on scale 1-7","2005","(2b) intermediate general qualification","Female","69","0.212092246028018","0.169568257006118","0.254616235049918"
"5 on scale 1-7","2005","(2a) intermediate vocational","Male","220","0.111133850916598","0.0975548827218131","0.124712819111382"
"5 on scale 1-7","2005","(2a) intermediate vocational","Female","265","0.100326998755112","0.0890653989497098","0.111588598560514"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","78","0.224508772290028","0.181643804529773","0.267373740050283"
"5 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","84","0.167629237549567","0.132445867499824","0.202812607599311"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","97","0.142124788013229","0.115665265254323","0.168584310772134"
"5 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","119","0.126581080021119","0.104162121541287","0.149000038500951"
"5 on scale 1-7","2005","(3a) lower tertiary education","Male","133","0.14312843807889","0.120016592387518","0.166240283770261"
"5 on scale 1-7","2005","(3a) lower tertiary education","Female","101","0.113328897500458","0.0909097502106627","0.135748044790253"
"5 on scale 1-7","2005","(3b) higher tertiary education","Male","192","0.146266327853169","0.127931810201137","0.1646008455052"
"5 on scale 1-7","2005","(3b) higher tertiary education","Female","145","0.147508941080788","0.126466805974474","0.168551076187101"
"6 on scale 1-7","2005","(0) in school","Male","92","0.242889129893898","0.195305828100244","0.290472431687552"
"6 on scale 1-7","2005","(0) in school","Female","107","0.300467938241472","0.251736243717808","0.349199632765137"
"6 on scale 1-7","2005","(1a) inadequately completed","Male","37","0.331958569520505","0.242310942287866","0.421606196753144"
"6 on scale 1-7","2005","(1a) inadequately completed","Female","38","0.309423169713412","0.232851786908844","0.385994552517981"
"6 on scale 1-7","2005","(1b) general elementary school","Male","152","0.25793944085487","0.222023337318441","0.293855544391298"
"6 on scale 1-7","2005","(1b) general elementary school","Female","356","0.261480866458255","0.23741650404031","0.285545228876201"
"6 on scale 1-7","2005","(1c) basic vocational qualification","Male","897","0.285643571554878","0.269672409482115","0.301614733627642"
"6 on scale 1-7","2005","(1c) basic vocational qualification","Female","794","0.281039401864245","0.263843712607422","0.298235091121068"
"6 on scale 1-7","2005","(2b) intermediate general qualification","Male","81","0.317401853549369","0.256716881943941","0.378086825154797"
"6 on scale 1-7","2005","(2b) intermediate general qualification","Female","108","0.281010833103076","0.234252758540672","0.32776890766548"
"6 on scale 1-7","2005","(2a) intermediate vocational","Male","728","0.35759066495573","0.336883320213849","0.378298009697611"
"6 on scale 1-7","2005","(2a) intermediate vocational","Female","869","0.314235702985791","0.296835110548809","0.331636295422773"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","Male","138","0.347445703443775","0.298529899157554","0.396361507729996"
"6 on scale 1-7","2005","(2c_gen) general maturity certificate","Female","161","0.345658722444163","0.300863668711905","0.390453776176421"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Male","274","0.421239518012193","0.383824236211691","0.458654799812695"
"6 on scale 1-7","2005","(2c_voc) vocational maturity certificate","Female","281","0.335765576953673","0.303923710929757","0.367607442977589"
"6 on scale 1-7","2005","(3a) lower tertiary education","Male","333","0.386058565032629","0.35392907244064","0.418188057624617"
"6 on scale 1-7","2005","(3a) lower tertiary education","Female","278","0.387071630007232","0.352623312650233","0.421519947364232"
"6 on scale 1-7","2005","(3b) higher tertiary education","Male","543","0.355816043725066","0.330975916271116","0.380656171179016"
"6 on scale 1-7","2005","(3b) higher tertiary education","Female","375","0.348353570003689","0.320081874237145","0.376625265770234"
"7 Strongly agree","2005","(0) in school","Male","38","0.148356059893178","0.108914646501291","0.187797473285064"
"7 Strongly agree","2005","(0) in school","Female","85","0.292033685881771","0.243702060076487","0.340365311687055"
"7 Strongly agree","2005","(1a) inadequately completed","Male","52","0.499773830350799","0.404589574643007","0.59495808605859"
"7 Strongly agree","2005","(1a) inadequately completed","Female","61","0.445210025367878","0.362885195264809","0.527534855470947"
"7 Strongly agree","2005","(1b) general elementary school","Male","237","0.445663192184791","0.404859364503204","0.486467019866378"
"7 Strongly agree","2005","(1b) general elementary school","Female","592","0.480436826265734","0.453077156484301","0.507796496047167"
"7 Strongly agree","2005","(1c) basic vocational qualification","Male","1663","0.545613165121539","0.528008729716792","0.563217600526286"
"7 Strongly agree","2005","(1c) basic vocational qualification","Female","1382","0.551245963847449","0.532219401335701","0.570272526359198"
"7 Strongly agree","2005","(2b) intermediate general qualification","Male","81","0.43174574494194","0.367168538675049","0.496322951208831"
"7 Strongly agree","2005","(2b) intermediate general qualification","Female","148","0.42061760595913","0.369265260408695","0.471969951509565"
"7 Strongly agree","2005","(2a) intermediate vocational","Male","1029","0.494680424245781","0.473079574822077","0.516281273669485"
"7 Strongly agree","2005","(2a) intermediate vocational","Female","1501","0.537906075135552","0.519217887325049","0.556594262946055"
"7 Strongly agree","2005","(2c_gen) general maturity certificate","Male","109","0.307991430170383","0.260564779880877","0.35541808045989"
"7 Strongly agree","2005","(2c_gen) general maturity certificate","Female","149","0.383300184181241","0.337505974728746","0.429094393633736"
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","Male","270","0.379980817470113","0.343200249482733","0.416761385457494"
"7 Strongly agree","2005","(2c_voc) vocational maturity certificate","Female","408","0.481573532685508","0.447884028119745","0.515263037251271"
"7 Strongly agree","2005","(3a) lower tertiary education","Male","381","0.434561558996267","0.401847674436577","0.467275443555958"
"7 Strongly agree","2005","(3a) lower tertiary education","Female","364","0.46993129157529","0.434633238895274","0.505229344255306"
"7 Strongly agree","2005","(3b) higher tertiary education","Male","623","0.450172255650987","0.42435923715407","0.475985274147905"
"7 Strongly agree","2005","(3b) higher tertiary education","Female","521","0.445921002429801","0.416425858226282","0.47541614663332"
"1 Strongly disagree","2006","(0) in school","Male","","","",""
"1 Strongly disagree","2006","(0) in school","Female","","","",""
"1 Strongly disagree","2006","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2006","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2006","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2006","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2006","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2006","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2006","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2006","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2006","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2006","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2006","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2006","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2006","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2006","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2006","(0) in school","Male","","","",""
"2 on scale 1-7 ","2006","(0) in school","Female","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2006","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2006","(1b) general elementary school","Female","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","Male","","","",""
"2 on scale 1-7 ","2006","(1c) basic vocational qualification","Female","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2006","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","Male","","","",""
"2 on scale 1-7 ","2006","(2a) intermediate vocational","Female","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2006","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2006","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","Male","","","",""
"2 on scale 1-7 ","2006","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2006","(0) in school","Male","","","",""
"3 on scale 1-7 ","2006","(0) in school","Female","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2006","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","Male","","","",""
"3 on scale 1-7 ","2006","(1b) general elementary school","Female","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","Male","","","",""
"3 on scale 1-7 ","2006","(1c) basic vocational qualification","Female","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2006","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","Male","","","",""
"3 on scale 1-7 ","2006","(2a) intermediate vocational","Female","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2006","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"3 on scale 1-7 ","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","Male","","","",""
"3 on scale 1-7 ","2006","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","Male","","","",""
"3 on scale 1-7 ","2006","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2006","(0) in school","Male","","","",""
"4 on scale 1-7","2006","(0) in school","Female","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2006","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","Male","","","",""
"4 on scale 1-7","2006","(1b) general elementary school","Female","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","Male","","","",""
"4 on scale 1-7","2006","(1c) basic vocational qualification","Female","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2006","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","Male","","","",""
"4 on scale 1-7","2006","(2a) intermediate vocational","Female","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2006","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"4 on scale 1-7","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","Male","","","",""
"4 on scale 1-7","2006","(3a) lower tertiary education","Female","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","Male","","","",""
"4 on scale 1-7","2006","(3b) higher tertiary education","Female","","","",""
"5 on scale 1-7","2006","(0) in school","Male","","","",""
"5 on scale 1-7","2006","(0) in school","Female","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","Male","","","",""
"5 on scale 1-7","2006","(1a) inadequately completed","Female","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","Male","","","",""
"5 on scale 1-7","2006","(1b) general elementary school","Female","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","Male","","","",""
"5 on scale 1-7","2006","(1c) basic vocational qualification","Female","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","Male","","","",""
"5 on scale 1-7","2006","(2b) intermediate general qualification","Female","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","Male","","","",""
"5 on scale 1-7","2006","(2a) intermediate vocational","Female","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","Male","","","",""
"5 on scale 1-7","2006","(2c_gen) general maturity certificate","Female","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"5 on scale 1-7","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","Male","","","",""
"5 on scale 1-7","2006","(3a) lower tertiary education","Female","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","Male","","","",""
"5 on scale 1-7","2006","(3b) higher tertiary education","Female","","","",""
"6 on scale 1-7","2006","(0) in school","Male","","","",""
"6 on scale 1-7","2006","(0) in school","Female","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","Male","","","",""
"6 on scale 1-7","2006","(1a) inadequately completed","Female","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","Male","","","",""
"6 on scale 1-7","2006","(1b) general elementary school","Female","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","Male","","","",""
"6 on scale 1-7","2006","(1c) basic vocational qualification","Female","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","Male","","","",""
"6 on scale 1-7","2006","(2b) intermediate general qualification","Female","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","Male","","","",""
"6 on scale 1-7","2006","(2a) intermediate vocational","Female","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","Male","","","",""
"6 on scale 1-7","2006","(2c_gen) general maturity certificate","Female","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"6 on scale 1-7","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","Male","","","",""
"6 on scale 1-7","2006","(3a) lower tertiary education","Female","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","Male","","","",""
"6 on scale 1-7","2006","(3b) higher tertiary education","Female","","","",""
"7 Strongly agree","2006","(0) in school","Male","","","",""
"7 Strongly agree","2006","(0) in school","Female","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","Male","","","",""
"7 Strongly agree","2006","(1a) inadequately completed","Female","","","",""
"7 Strongly agree","2006","(1b) general elementary school","Male","","","",""
"7 Strongly agree","2006","(1b) general elementary school","Female","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","Male","","","",""
"7 Strongly agree","2006","(1c) basic vocational qualification","Female","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","Male","","","",""
"7 Strongly agree","2006","(2b) intermediate general qualification","Female","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","Male","","","",""
"7 Strongly agree","2006","(2a) intermediate vocational","Female","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","Male","","","",""
"7 Strongly agree","2006","(2c_gen) general maturity certificate","Female","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","Male","","","",""
"7 Strongly agree","2006","(2c_voc) vocational maturity certificate","Female","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","Male","","","",""
"7 Strongly agree","2006","(3a) lower tertiary education","Female","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","Male","","","",""
"7 Strongly agree","2006","(3b) higher tertiary education","Female","","","",""
"1 Strongly disagree","2007","(0) in school","Male","","","",""
"1 Strongly disagree","2007","(0) in school","Female","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","Male","","","",""
"1 Strongly disagree","2007","(1a) inadequately completed","Female","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","Male","","","",""
"1 Strongly disagree","2007","(1b) general elementary school","Female","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","Male","","","",""
"1 Strongly disagree","2007","(1c) basic vocational qualification","Female","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","Male","","","",""
"1 Strongly disagree","2007","(2b) intermediate general qualification","Female","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","Male","","","",""
"1 Strongly disagree","2007","(2a) intermediate vocational","Female","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","Male","","","",""
"1 Strongly disagree","2007","(2c_gen) general maturity certificate","Female","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"1 Strongly disagree","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","Male","","","",""
"1 Strongly disagree","2007","(3a) lower tertiary education","Female","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","Male","","","",""
"1 Strongly disagree","2007","(3b) higher tertiary education","Female","","","",""
"2 on scale 1-7 ","2007","(0) in school","Male","","","",""
"2 on scale 1-7 ","2007","(0) in school","Female","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","Male","","","",""
"2 on scale 1-7 ","2007","(1a) inadequately completed","Female","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","Male","","","",""
"2 on scale 1-7 ","2007","(1b) general elementary school","Female","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","Male","","","",""
"2 on scale 1-7 ","2007","(1c) basic vocational qualification","Female","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","Male","","","",""
"2 on scale 1-7 ","2007","(2b) intermediate general qualification","Female","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","Male","","","",""
"2 on scale 1-7 ","2007","(2a) intermediate vocational","Female","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","Male","","","",""
"2 on scale 1-7 ","2007","(2c_gen) general maturity certificate","Female","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"2 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","Male","","","",""
"2 on scale 1-7 ","2007","(3a) lower tertiary education","Female","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","Male","","","",""
"2 on scale 1-7 ","2007","(3b) higher tertiary education","Female","","","",""
"3 on scale 1-7 ","2007","(0) in school","Male","","","",""
"3 on scale 1-7 ","2007","(0) in school","Female","","","",""
"3 on scale 1-7 ","2007","(1a) inadequately completed","Male","","","",""
"3 on scale 1-7 ","2007","(1a) inadequately completed","Female","","","",""
"3 on scale 1-7 ","2007","(1b) general elementary school","Male","","","",""
"3 on scale 1-7 ","2007","(1b) general elementary school","Female","","","",""
"3 on scale 1-7 ","2007","(1c) basic vocational qualification","Male","","","",""
"3 on scale 1-7 ","2007","(1c) basic vocational qualification","Female","","","",""
"3 on scale 1-7 ","2007","(2b) intermediate general qualification","Male","","","",""
"3 on scale 1-7 ","2007","(2b) intermediate general qualification","Female","","","",""
"3 on scale 1-7 ","2007","(2a) intermediate vocational","Male","","","",""
"3 on scale 1-7 ","2007","(2a) intermediate vocational","Female","","","",""
"3 on scale 1-7 ","2007","(2c_gen) general maturity certificate","Male","","","",""
"3 on scale 1-7 ","2007","(2c_gen) general maturity certificate","Female","","","",""
"3 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","Male","","","",""
"3 on scale 1-7 ","2007","(2c_voc) vocational maturity certificate","Female","","","",""
"3 on scale 1-7 ","2007","(3a) lower tertiary education","Male","","","",""
"3 on scale 1-7 ","2007","(3a) lower tertiary education","Female","","","",""
"3 on scale 1-7 ","2007","(3b) higher tertiary education","Male","","","",""
"3 on scale 1-7 ","2007","(3b) higher tertiary education","Female","","","",""
"4 on scale 1-7","2007","(0) in school","Male","","","",""
"4 on scale 1-7","2007","(0) in school","Female","","","",""
"4 on scale 1-7","2007","(1a) inadequately completed","Male","","","",""
"4 on scale 1-7","2007","(1a) inadequately completed","Female","","","",""
"4 on scale 1-7","2007","(1b) general elementary school","Male","","","",""
"4 on scale 1-7","2007","(1b) general elementary school","Female","","","",""
"4 on scale 1-7","2007","(1c) basic vocational qualification","Male","","","",""
"4 on scale 1-7","2007","(1c) basic vocational qualification","Female","","","",""
"4 on scale 1-7","2007","(2b) intermediate general qualification","Male","","","",""
"4 on scale 1-7","2007","(2b) intermediate general qualification","Female","","","",""
"4 on scale 1-7","2007","(2a) intermediate vocational","Male","","","",""
"4 on scale 1-7","2007","(2a) intermediate vocational","Female","","","",""
"4 on scale 1-7","2007","(2c_gen) general maturity certificate","Male","","","",""
"4 on scale 1-7","2007","(2c_gen) general maturity certificate","Female","","","",""
"4 on scale 1-7","2007","(2c_voc) vocational maturity certificate","Male","","","",""
