"plh0212","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2005","35-65 y.","Urban Area","878","0.106289928465464","0.0994421947899921","0.113137662140935"
"5 on scale 1-7","2005","35-65 y.","Rural Area","427","0.109623591825527","0.0997085036081277","0.119538680042927"
"5 on scale 1-7","2005","66 and older","Urban Area","345","0.138859721624198","0.125291031863185","0.152428411385211"
"5 on scale 1-7","2005","66 and older","Rural Area","159","0.12583418469894","0.10751393218674","0.144154437211141"
"6 on scale 1-7","2005","16-34 y.","Urban Area","1258","0.351146387223938","0.335453355774151","0.366839418673726"
"6 on scale 1-7","2005","16-34 y.","Rural Area","663","0.344137821734977","0.321980093182162","0.366295550287792"
"6 on scale 1-7","2005","35-65 y.","Urban Area","2559","0.32059772351802","0.310228501013048","0.330966946022992"
"6 on scale 1-7","2005","35-65 y.","Rural Area","1241","0.317806753936764","0.303029524526358","0.33258398334717"
"6 on scale 1-7","2005","66 and older","Urban Area","701","0.275740281552673","0.258205107172132","0.293275455933214"
"6 on scale 1-7","2005","66 and older","Rural Area","346","0.2517248444796","0.227751483242104","0.275698205717095"
"7 Strongly agree","2005","16-34 y.","Urban Area","1316","0.371950509772195","0.356060327016278","0.387840692528112"
"7 Strongly agree","2005","16-34 y.","Rural Area","672","0.42040211098144","0.397379817654113","0.443424404308767"
"7 Strongly agree","2005","35-65 y.","Urban Area","3952","0.521299758362624","0.510200906293462","0.532398610431787"
"7 Strongly agree","2005","35-65 y.","Rural Area","1986","0.526516940938951","0.510671068927543","0.542362812950358"
"7 Strongly agree","2005","66 and older","Urban Area","1245","0.496324891627387","0.476706152672988","0.515943630581786"
"7 Strongly agree","2005","66 and older","Rural Area","656","0.539410447801852","0.511877548640435","0.566943346963269"
"1 Strongly disagree","2006","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2006","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2006","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2006","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2006","66 and older","Urban Area","","","",""
"1 Strongly disagree","2006","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2006","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2006","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2006","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2006","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2006","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2006","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2006","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2006","66 and older","Rural Area","","","",""
"4 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2006","66 and older","Urban Area","","","",""
"4 on scale 1-7","2006","66 and older","Rural Area","","","",""
"5 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2006","66 and older","Urban Area","","","",""
"5 on scale 1-7","2006","66 and older","Rural Area","","","",""
"6 on scale 1-7","2006","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2006","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2006","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2006","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2006","66 and older","Urban Area","","","",""
"6 on scale 1-7","2006","66 and older","Rural Area","","","",""
"7 Strongly agree","2006","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2006","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2006","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2006","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2006","66 and older","Urban Area","","","",""
"7 Strongly agree","2006","66 and older","Rural Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2007","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2007","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2007","66 and older","Urban Area","","","",""
"1 Strongly disagree","2007","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2007","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2007","66 and older","Rural Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2007","66 and older","Urban Area","","","",""
"4 on scale 1-7","2007","66 and older","Rural Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2007","66 and older","Urban Area","","","",""
"5 on scale 1-7","2007","66 and older","Rural Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2007","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2007","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2007","66 and older","Urban Area","","","",""
"6 on scale 1-7","2007","66 and older","Rural Area","","","",""
"7 Strongly agree","2007","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2007","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2007","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2007","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2007","66 and older","Urban Area","","","",""
"7 Strongly agree","2007","66 and older","Rural Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2008","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2008","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2008","66 and older","Urban Area","","","",""
"1 Strongly disagree","2008","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2008","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2008","66 and older","Rural Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2008","66 and older","Urban Area","","","",""
"4 on scale 1-7","2008","66 and older","Rural Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2008","66 and older","Urban Area","","","",""
"5 on scale 1-7","2008","66 and older","Rural Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2008","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2008","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2008","66 and older","Urban Area","","","",""
"6 on scale 1-7","2008","66 and older","Rural Area","","","",""
"7 Strongly agree","2008","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2008","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2008","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2008","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2008","66 and older","Urban Area","","","",""
"7 Strongly agree","2008","66 and older","Rural Area","","","",""
"1 Strongly disagree","2009","16-34 y.","Urban Area","7","","",""
"1 Strongly disagree","2009","16-34 y.","Rural Area","3","","",""
"1 Strongly disagree","2009","35-65 y.","Urban Area","11","","",""
"1 Strongly disagree","2009","35-65 y.","Rural Area","6","","",""
"1 Strongly disagree","2009","66 and older","Urban Area","28","","",""
"1 Strongly disagree","2009","66 and older","Rural Area","15","","",""
"2 on scale 1-7 ","2009","16-34 y.","Urban Area","16","","",""
"2 on scale 1-7 ","2009","16-34 y.","Rural Area","9","","",""
"2 on scale 1-7 ","2009","35-65 y.","Urban Area","33","0.00816917586198932","0.00596800756971631","0.0103703441542623"
"2 on scale 1-7 ","2009","35-65 y.","Rural Area","18","","",""
"2 on scale 1-7 ","2009","66 and older","Urban Area","23","","",""
"2 on scale 1-7 ","2009","66 and older","Rural Area","15","","",""
"3 on scale 1-7 ","2009","16-34 y.","Urban Area","70","0.0317148522290449","0.0250327261501971","0.0383969783078928"
"3 on scale 1-7 ","2009","16-34 y.","Rural Area","32","0.0284408546260717","0.0195670658232033","0.03731464342894"
"3 on scale 1-7 ","2009","35-65 y.","Urban Area","92","0.0155443973461571","0.0125193628122152","0.0185694318800989"
"3 on scale 1-7 ","2009","35-65 y.","Rural Area","41","0.0121583360935244","0.00849447443683551","0.0158221977502132"
"3 on scale 1-7 ","2009","66 and older","Urban Area","53","0.0215006939982754","0.0160275910343664","0.0269737969621843"
"3 on scale 1-7 ","2009","66 and older","Rural Area","34","0.0349048944022138","0.0253720760598242","0.0444377127446033"
"4 on scale 1-7","2009","16-34 y.","Urban Area","167","0.0677046467204041","0.0581245987806731","0.0772846946601351"
"4 on scale 1-7","2009","16-34 y.","Rural Area","86","0.0656900649010894","0.0524649798436407","0.0789151499585381"
"4 on scale 1-7","2009","35-65 y.","Urban Area","252","0.0415346663039489","0.0366555755924041","0.0464137570154936"
"4 on scale 1-7","2009","35-65 y.","Rural Area","145","0.0442891058592181","0.037410981092727","0.0511672306257093"
"4 on scale 1-7","2009","66 and older","Urban Area","170","0.0691599402107236","0.0595859725621725","0.0787339078592746"
"4 on scale 1-7","2009","66 and older","Rural Area","71","0.0457540482940112","0.034901342682424","0.0566067539055984"
"5 on scale 1-7","2009","16-34 y.","Urban Area","474","0.178618748020143","0.164013208715025","0.19322428732526"
"5 on scale 1-7","2009","16-34 y.","Rural Area","220","0.160655186364753","0.14105226825512","0.180258104474386"
"5 on scale 1-7","2009","35-65 y.","Urban Area","737","0.114719632816911","0.106926633906373","0.122512631727449"
"5 on scale 1-7","2009","35-65 y.","Rural Area","431","0.121353137469188","0.110436446641718","0.132269828296659"
"5 on scale 1-7","2009","66 and older","Urban Area","388","0.142725011471511","0.129526126675843","0.155923896267179"
"5 on scale 1-7","2009","66 and older","Rural Area","214","0.136393097728765","0.118567366860962","0.154218828596568"
"6 on scale 1-7","2009","16-34 y.","Urban Area","948","0.348132536480534","0.329967610022059","0.366297462939009"
"6 on scale 1-7","2009","16-34 y.","Rural Area","484","0.324334275349615","0.299344318131518","0.349324232567713"
"6 on scale 1-7","2009","35-65 y.","Urban Area","2187","0.329712797308025","0.318216878422938","0.341208716193112"
"6 on scale 1-7","2009","35-65 y.","Rural Area","1149","0.311616607996367","0.296132584742428","0.327100631250305"
"6 on scale 1-7","2009","66 and older","Urban Area","768","0.271797730593813","0.255010616369944","0.288584844817683"
"6 on scale 1-7","2009","66 and older","Rural Area","428","0.304185379659674","0.280290269366291","0.328080489953058"
"7 Strongly agree","2009","16-34 y.","Urban Area","960","0.362227323928764","0.343899738920952","0.380554908936576"
"7 Strongly agree","2009","16-34 y.","Rural Area","514","0.410363019787513","0.384103933510903","0.436622106064124"
"7 Strongly agree","2009","35-65 y.","Urban Area","3112","0.488391299865318","0.47616772477008","0.500614874960557"
"7 Strongly agree","2009","35-65 y.","Rural Area","1647","0.504047701211727","0.487332404198244","0.520762998225209"
"7 Strongly agree","2009","66 and older","Urban Area","1268","0.473145681045933","0.454306161166439","0.491985200925427"
"7 Strongly agree","2009","66 and older","Rural Area","647","0.455364623649393","0.429498838608621","0.481230408690165"
"1 Strongly disagree","2010","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2010","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2010","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2010","66 and older","Urban Area","","","",""
"1 Strongly disagree","2010","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2010","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2010","66 and older","Rural Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2010","66 and older","Urban Area","","","",""
"4 on scale 1-7","2010","66 and older","Rural Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2010","66 and older","Urban Area","","","",""
"5 on scale 1-7","2010","66 and older","Rural Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2010","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2010","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2010","66 and older","Urban Area","","","",""
"6 on scale 1-7","2010","66 and older","Rural Area","","","",""
"7 Strongly agree","2010","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2010","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2010","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2010","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2010","66 and older","Urban Area","","","",""
"7 Strongly agree","2010","66 and older","Rural Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Urban Area","","","",""
"1 Strongly disagree","2011","16-34 y.","Rural Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Urban Area","","","",""
"1 Strongly disagree","2011","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2011","66 and older","Urban Area","","","",""
"1 Strongly disagree","2011","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"2 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","16-34 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Urban Area","","","",""
"3 on scale 1-7 ","2011","35-65 y.","Rural Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Urban Area","","","",""
"3 on scale 1-7 ","2011","66 and older","Rural Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"4 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"4 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"4 on scale 1-7","2011","66 and older","Urban Area","","","",""
"4 on scale 1-7","2011","66 and older","Rural Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"5 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"5 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"5 on scale 1-7","2011","66 and older","Urban Area","","","",""
"5 on scale 1-7","2011","66 and older","Rural Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Urban Area","","","",""
"6 on scale 1-7","2011","16-34 y.","Rural Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Urban Area","","","",""
"6 on scale 1-7","2011","35-65 y.","Rural Area","","","",""
"6 on scale 1-7","2011","66 and older","Urban Area","","","",""
"6 on scale 1-7","2011","66 and older","Rural Area","","","",""
"7 Strongly agree","2011","16-34 y.","Urban Area","","","",""
"7 Strongly agree","2011","16-34 y.","Rural Area","","","",""
"7 Strongly agree","2011","35-65 y.","Urban Area","","","",""
"7 Strongly agree","2011","35-65 y.","Rural Area","","","",""
"7 Strongly agree","2011","66 and older","Urban Area","","","",""
"7 Strongly agree","2011","66 and older","Rural Area","","","",""
"1 Strongly disagree","2012","16-34 y.","Urban Area","1","","",""
"1 Strongly disagree","2012","16-34 y.","Rural Area","2","","",""
"1 Strongly disagree","2012","35-65 y.","Urban Area","3","","",""
"1 Strongly disagree","2012","35-65 y.","Rural Area","","","",""
"1 Strongly disagree","2012","66 and older","Urban Area","","","",""
"1 Strongly disagree","2012","66 and older","Rural Area","","","",""
"2 on scale 1-7 ","2012","16-34 y.","Urban Area","11","","",""
"2 on scale 1-7 ","2012","16-34 y.","Rural Area","3","","",""
"2 on scale 1-7 ","2012","35-65 y.","Urban Area","17","","",""
"2 on scale 1-7 ","2012","35-65 y.","Rural Area","6","","",""
"2 on scale 1-7 ","2012","66 and older","Urban Area","","","",""
"2 on scale 1-7 ","2012","66 and older","Rural Area","1","","",""
"3 on scale 1-7 ","2012","16-34 y.","Urban Area","32","0.0267198459871247","0.0180202910577926","0.0354194009164568"
"3 on scale 1-7 ","2012","16-34 y.","Rural Area","11","","",""
"3 on scale 1-7 ","2012","35-65 y.","Urban Area","18","","",""
"3 on scale 1-7 ","2012","35-65 y.","Rural Area","15","","",""
"3 on scale 1-7 ","2012","66 and older","Urban Area","1","","",""
"3 on scale 1-7 ","2012","66 and older","Rural Area","1","","",""
"4 on scale 1-7","2012","16-34 y.","Urban Area","61","0.0564636864702258","0.0440120896513989","0.0689152832890526"
"4 on scale 1-7","2012","16-34 y.","Rural Area","39","0.0496113058014841","0.035281023096482","0.0639415885064862"
"4 on scale 1-7","2012","35-65 y.","Urban Area","108","0.0369784374186247","0.030350459234486","0.0436064156027634"
"4 on scale 1-7","2012","35-65 y.","Rural Area","61","0.0295269804531372","0.0216828614817102","0.0373710994245642"
"4 on scale 1-7","2012","66 and older","Urban Area","1","","",""
"4 on scale 1-7","2012","66 and older","Rural Area","","","",""
"5 on scale 1-7","2012","16-34 y.","Urban Area","241","0.168412340711529","0.14822393149104","0.188600749932017"
"5 on scale 1-7","2012","16-34 y.","Rural Area","149","0.167061222073657","0.14244291604105","0.191679528106263"
"5 on scale 1-7","2012","35-65 y.","Urban Area","480","0.144234917838201","0.131895312389282","0.156574523287121"
"5 on scale 1-7","2012","35-65 y.","Rural Area","225","0.138056231827477","0.122071314464003","0.154041149190951"
"5 on scale 1-7","2012","66 and older","Urban Area","3","","",""
"5 on scale 1-7","2012","66 and older","Rural Area","5","","",""
"6 on scale 1-7","2012","16-34 y.","Urban Area","460","0.337804067806327","0.31228958218801","0.363318553424644"
"6 on scale 1-7","2012","16-34 y.","Rural Area","352","0.40727729820668","0.374851947601637","0.439702648811724"
"6 on scale 1-7","2012","35-65 y.","Urban Area","1116","0.335719021860442","0.319132601427406","0.352305442293479"
"6 on scale 1-7","2012","35-65 y.","Rural Area","670","0.35476172197081","0.332591432703747","0.376932011237873"
"6 on scale 1-7","2012","66 and older","Urban Area","4","","",""
"6 on scale 1-7","2012","66 and older","Rural Area","2","","",""
"7 Strongly agree","2012","16-34 y.","Urban Area","514","0.404602669866978","0.37812505023429","0.431080289499665"
"7 Strongly agree","2012","16-34 y.","Rural Area","326","0.360338183313303","0.328653880566174","0.392022486060433"
"7 Strongly agree","2012","35-65 y.","Urban Area","1372","0.470169323109774","0.452639219549981","0.487699426669566"
"7 Strongly agree","2012","35-65 y.","Rural Area","812","0.466605986926384","0.44348841899208","0.489723554860688"
"7 Strongly agree","2012","66 and older","Urban Area","4","","",""
"7 Strongly agree","2012","66 and older","Rural Area","1","","",""
"1 Strongly disagree","2013","16-34 y.","Urban Area","3","","",""
"1 Strongly disagree","2013","16-34 y.","Rural Area","5","","",""
"1 Strongly disagree","2013","35-65 y.","Urban Area","13","","",""
"1 Strongly disagree","2013","35-65 y.","Rural Area","12","","",""
"1 Strongly disagree","2013","66 and older","Urban Area","12","","",""
"1 Strongly disagree","2013","66 and older","Rural Area","4","","",""
"2 on scale 1-7 ","2013","16-34 y.","Urban Area","15","","",""
"2 on scale 1-7 ","2013","16-34 y.","Rural Area","3","","",""
"2 on scale 1-7 ","2013","35-65 y.","Urban Area","41","0.00607546086815001","0.00417535479731198","0.00797556693898804"
"2 on scale 1-7 ","2013","35-65 y.","Rural Area","11","","",""
"2 on scale 1-7 ","2013","66 and older","Urban Area","12","","",""
"2 on scale 1-7 ","2013","66 and older","Rural Area","8","","",""
"3 on scale 1-7 ","2013","16-34 y.","Urban Area","50","0.0188296172075992","0.0135591926688468","0.0241000417463517"
"3 on scale 1-7 ","2013","16-34 y.","Rural Area","23","","",""
"3 on scale 1-7 ","2013","35-65 y.","Urban Area","79","0.0127439469342529","0.0100012463136065","0.0154866475548994"
"3 on scale 1-7 ","2013","35-65 y.","Rural Area","30","0.0075504459565001","0.00479705225508166","0.0103038396579185"
"3 on scale 1-7 ","2013","66 and older","Urban Area","41","0.0126615245823164","0.0088008663695777","0.0165221827950551"
"3 on scale 1-7 ","2013","66 and older","Rural Area","25","","",""
"4 on scale 1-7","2013","16-34 y.","Urban Area","126","0.0461009342531252","0.0379696580427244","0.054232210463526"
"4 on scale 1-7","2013","16-34 y.","Rural Area","62","0.0456902290526812","0.0335688503970295","0.0578116077083328"
"4 on scale 1-7","2013","35-65 y.","Urban Area","189","0.0273602267198842","0.0233713796746853","0.0313490737650831"
"4 on scale 1-7","2013","35-65 y.","Rural Area","115","0.030653922134578","0.0251710231314271","0.0361368211377289"
"4 on scale 1-7","2013","66 and older","Urban Area","170","0.0567719048145001","0.0487816538523912","0.064762155776609"
"4 on scale 1-7","2013","66 and older","Rural Area","108","0.0641973278669389","0.0525597148384349","0.0758349408954428"
"5 on scale 1-7","2013","16-34 y.","Urban Area","444","0.170398396981675","0.155819650545069","0.184977143418281"
"5 on scale 1-7","2013","16-34 y.","Rural Area","177","0.160291981608248","0.13899511481734","0.181588848399156"
"5 on scale 1-7","2013","35-65 y.","Urban Area","766","0.118520952738132","0.110617532244231","0.126424373232034"
"5 on scale 1-7","2013","35-65 y.","Rural Area","477","0.122707634171299","0.112271593595706","0.133143674746892"
"5 on scale 1-7","2013","66 and older","Urban Area","487","0.147570241251621","0.135323683975742","0.1598167985275"
"5 on scale 1-7","2013","66 and older","Rural Area","236","0.124382913366557","0.108713570915137","0.140052255817977"
