"plh0212","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"2 on scale 1-7 ","2010","35-65 y.","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","","","","","2"
"3 on scale 1-7 ","2010","66 and older","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","","","","","3"
"4 on scale 1-7","2010","66 and older","","","","","4"
"4 on scale 1-7","2010","16-34 y.","","","","","4"
"4 on scale 1-7","2010","35-65 y.","","","","","4"
"5 on scale 1-7","2010","66 and older","","","","","5"
"5 on scale 1-7","2010","35-65 y.","","","","","5"
"5 on scale 1-7","2010","16-34 y.","","","","","5"
"6 on scale 1-7","2010","35-65 y.","","","","","6"
"6 on scale 1-7","2010","66 and older","","","","","6"
"6 on scale 1-7","2010","16-34 y.","","","","","6"
"7 Strongly agree","2010","66 and older","","","","","7"
"7 Strongly agree","2010","16-34 y.","","","","","7"
"7 Strongly agree","2010","35-65 y.","","","","","7"
"1 Strongly disagree","2011","35-65 y.","","","","","1"
"1 Strongly disagree","2011","66 and older","","","","","1"
"1 Strongly disagree","2011","16-34 y.","","","","","1"
"2 on scale 1-7 ","2011","66 and older","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","","","","","2"
"3 on scale 1-7 ","2011","35-65 y.","","","","","3"
"3 on scale 1-7 ","2011","66 and older","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","","","","","3"
"4 on scale 1-7","2011","66 and older","","","","","4"
"4 on scale 1-7","2011","35-65 y.","","","","","4"
"4 on scale 1-7","2011","16-34 y.","","","","","4"
"5 on scale 1-7","2011","66 and older","","","","","5"
"5 on scale 1-7","2011","35-65 y.","","","","","5"
"5 on scale 1-7","2011","16-34 y.","","","","","5"
"6 on scale 1-7","2011","35-65 y.","","","","","6"
"6 on scale 1-7","2011","66 and older","","","","","6"
"6 on scale 1-7","2011","16-34 y.","","","","","6"
"7 Strongly agree","2011","66 and older","","","","","7"
"7 Strongly agree","2011","16-34 y.","","","","","7"
"7 Strongly agree","2011","35-65 y.","","","","","7"
"1 Strongly disagree","2012","35-65 y.","3","","","","1"
"1 Strongly disagree","2012","66 and older","","","","","1"
"1 Strongly disagree","2012","16-34 y.","3","","","","1"
"2 on scale 1-7 ","2012","66 and older","1","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","23","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","14","","","","2"
"3 on scale 1-7 ","2012","66 and older","2","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","33","0.00645770647146864","0.00421563488839369","0.00869977805454358","3"
"3 on scale 1-7 ","2012","16-34 y.","43","0.0215727522827343","0.0155045998567669","0.0276409047087017","3"
"4 on scale 1-7","2012","66 and older","1","","","","4"
"4 on scale 1-7","2012","35-65 y.","169","0.0345649758589711","0.0294517285505235","0.0396782231674187","4"
"4 on scale 1-7","2012","16-34 y.","100","0.0540366018538544","0.0445933708184905","0.0634798328892183","4"
"5 on scale 1-7","2012","66 and older","8","","","","5"
"5 on scale 1-7","2012","35-65 y.","705","0.14223369562822","0.132456757147111","0.152010634109329","5"
"5 on scale 1-7","2012","16-34 y.","390","0.167933780132454","0.152320742333814","0.183546817931094","5"
"6 on scale 1-7","2012","66 and older","6","","","","6"
"6 on scale 1-7","2012","35-65 y.","1786","0.341886785416113","0.328609520903608","0.355164049928619","6"
"6 on scale 1-7","2012","16-34 y.","812","0.362411195884237","0.342333652280366","0.382488739488108","6"
"7 Strongly agree","2012","66 and older","5","","","","7"
"7 Strongly agree","2012","16-34 y.","840","0.388924373584333","0.368562417569293","0.409286329599373","7"
"7 Strongly agree","2012","35-65 y.","2184","0.46901518977148","0.455046629460555","0.482983750082404","7"
"1 Strongly disagree","2013","35-65 y.","25","","","","1"
"1 Strongly disagree","2013","66 and older","16","","","","1"
"1 Strongly disagree","2013","16-34 y.","8","","","","1"
"2 on scale 1-7 ","2013","66 and older","20","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","18","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","52","0.00566784927740165","0.00421254086385357","0.00712315769094973","2"
"3 on scale 1-7 ","2013","66 and older","66","0.0148068831829803","0.0114340613788198","0.0181797049871407","3"
"3 on scale 1-7 ","2013","35-65 y.","109","0.0109056715555784","0.00889229403455245","0.0129190490766043","3"
"3 on scale 1-7 ","2013","16-34 y.","73","0.0192760812435453","0.0148428169050411","0.0237093455820495","3"
"4 on scale 1-7","2013","66 and older","278","0.059040417001","0.0524583684691238","0.0656224655328763","4"
"4 on scale 1-7","2013","35-65 y.","304","0.0285260528575168","0.0252989220216669","0.0317531836933668","4"
"4 on scale 1-7","2013","16-34 y.","188","0.0459802637094184","0.0392271310963971","0.0527333963224396","4"
"5 on scale 1-7","2013","66 and older","723","0.140486370675067","0.130782514128822","0.150190227221311","5"
"5 on scale 1-7","2013","16-34 y.","621","0.167429000351878","0.155390653519871","0.179467347183885","5"
"5 on scale 1-7","2013","35-65 y.","1243","0.120002857416674","0.113703205153653","0.126302509679695","5"
"6 on scale 1-7","2013","66 and older","1545","0.302018946451843","0.28919741805973","0.314840474843955","6"
"6 on scale 1-7","2013","35-65 y.","3601","0.348280173099829","0.33904436298741","0.357515983212249","6"
"6 on scale 1-7","2013","16-34 y.","1450","0.398437952350943","0.382652339988956","0.414223564712929","6"
"7 Strongly agree","2013","66 and older","2278","0.473219246562109","0.459276541624917","0.487161951499301","7"
"7 Strongly agree","2013","16-34 y.","1337","0.362874444154339","0.347370879162202","0.378378009146477","7"
"7 Strongly agree","2013","35-65 y.","4888","0.483567000917377","0.47387941709015","0.493254584744605","7"
"1 Strongly disagree","2014","35-65 y.","","","","","1"
"1 Strongly disagree","2014","66 and older","","","","","1"
"1 Strongly disagree","2014","16-34 y.","","","","","1"
"2 on scale 1-7 ","2014","66 and older","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","","","","","2"
"3 on scale 1-7 ","2014","66 and older","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","","","","","3"
"4 on scale 1-7","2014","35-65 y.","","","","","4"
"4 on scale 1-7","2014","66 and older","","","","","4"
"4 on scale 1-7","2014","16-34 y.","","","","","4"
"5 on scale 1-7","2014","66 and older","","","","","5"
"5 on scale 1-7","2014","35-65 y.","","","","","5"
"5 on scale 1-7","2014","16-34 y.","","","","","5"
"6 on scale 1-7","2014","66 and older","","","","","6"
"6 on scale 1-7","2014","35-65 y.","","","","","6"
"6 on scale 1-7","2014","16-34 y.","","","","","6"
"7 Strongly agree","2014","66 and older","","","","","7"
"7 Strongly agree","2014","16-34 y.","","","","","7"
"7 Strongly agree","2014","35-65 y.","","","","","7"
"1 Strongly disagree","2015","35-65 y.","","","","","1"
"1 Strongly disagree","2015","66 and older","","","","","1"
"1 Strongly disagree","2015","16-34 y.","","","","","1"
"2 on scale 1-7 ","2015","66 and older","","","","","2"
"2 on scale 1-7 ","2015","16-34 y.","","","","","2"
"2 on scale 1-7 ","2015","35-65 y.","","","","","2"
"3 on scale 1-7 ","2015","66 and older","","","","","3"
"3 on scale 1-7 ","2015","35-65 y.","","","","","3"
"3 on scale 1-7 ","2015","16-34 y.","","","","","3"
"4 on scale 1-7","2015","66 and older","","","","","4"
"4 on scale 1-7","2015","35-65 y.","","","","","4"
"4 on scale 1-7","2015","16-34 y.","","","","","4"
"5 on scale 1-7","2015","66 and older","","","","","5"
"5 on scale 1-7","2015","35-65 y.","","","","","5"
"5 on scale 1-7","2015","16-34 y.","","","","","5"
"6 on scale 1-7","2015","35-65 y.","","","","","6"
"6 on scale 1-7","2015","66 and older","","","","","6"
"6 on scale 1-7","2015","16-34 y.","","","","","6"
"7 Strongly agree","2015","66 and older","","","","","7"
"7 Strongly agree","2015","16-34 y.","","","","","7"
"7 Strongly agree","2015","35-65 y.","","","","","7"
"1 Strongly disagree","2016","35-65 y.","","","","","1"
"1 Strongly disagree","2016","66 and older","","","","","1"
"1 Strongly disagree","2016","16-34 y.","","","","","1"
"2 on scale 1-7 ","2016","66 and older","","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","","","","","2"
"3 on scale 1-7 ","2016","66 and older","","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","","","","","3"
"4 on scale 1-7","2016","66 and older","","","","","4"
"4 on scale 1-7","2016","35-65 y.","","","","","4"
"4 on scale 1-7","2016","16-34 y.","","","","","4"
"5 on scale 1-7","2016","66 and older","","","","","5"
"5 on scale 1-7","2016","35-65 y.","","","","","5"
"5 on scale 1-7","2016","16-34 y.","","","","","5"
"6 on scale 1-7","2016","35-65 y.","","","","","6"
"6 on scale 1-7","2016","66 and older","","","","","6"
"6 on scale 1-7","2016","16-34 y.","","","","","6"
"7 Strongly agree","2016","66 and older","","","","","7"
"7 Strongly agree","2016","16-34 y.","","","","","7"
"7 Strongly agree","2016","35-65 y.","","","","","7"
"1 Strongly disagree","2017","35-65 y.","26","","","","1"
"1 Strongly disagree","2017","66 and older","26","","","","1"
"1 Strongly disagree","2017","16-34 y.","16","","","","1"
"2 on scale 1-7 ","2017","66 and older","25","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","64","0.00352676237760276","0.00262673997111767","0.00442678478408784","2"
"2 on scale 1-7 ","2017","16-34 y.","49","0.00646022888996315","0.00465345032451722","0.00826700745540909","2"
"3 on scale 1-7 ","2017","66 and older","72","0.0160522731744718","0.0125652719289201","0.0195392744200236","3"
"3 on scale 1-7 ","2017","35-65 y.","190","0.0126712421357099","0.010973104486845","0.0143693797845747","3"
"3 on scale 1-7 ","2017","16-34 y.","158","0.0220110624421443","0.0187022220190858","0.0253199028652029","3"
"4 on scale 1-7","2017","35-65 y.","584","0.0375064771175488","0.034621884770002","0.0403910694650955","4"
"4 on scale 1-7","2017","66 and older","323","0.0765713725354476","0.069193473611092","0.0839492714598032","4"
"4 on scale 1-7","2017","16-34 y.","437","0.0583208888800864","0.053035805001434","0.0636059727587387","4"
"5 on scale 1-7","2017","66 and older","865","0.172407168712315","0.161926624408095","0.182887713016535","5"
"5 on scale 1-7","2017","16-34 y.","1273","0.190007377080829","0.181160008672455","0.198854745489203","5"
"5 on scale 1-7","2017","35-65 y.","2144","0.134599586982586","0.129417999737765","0.139781174227408","5"
"6 on scale 1-7","2017","35-65 y.","5910","0.362890172054987","0.355590099815081","0.370190244294892","6"
"6 on scale 1-7","2017","16-34 y.","2525","0.370034985816522","0.359146488262226","0.380923483370819","6"
"6 on scale 1-7","2017","66 and older","1781","0.338068200214665","0.324942979909385","0.351193420519945","6"
"7 Strongly agree","2017","66 and older","1898","0.385338574776517","0.371835364182588","0.398841785370447","7"
"7 Strongly agree","2017","16-34 y.","3095","0.350781609315489","0.340019381929058","0.36154383670192","7"
"7 Strongly agree","2017","35-65 y.","7748","0.447552781411534","0.440003598846837","0.455101963976231","7"
"1 Strongly disagree","2018","35-65 y.","","","","","1"
"1 Strongly disagree","2018","66 and older","","","","","1"
"1 Strongly disagree","2018","16-34 y.","","","","","1"
"2 on scale 1-7 ","2018","66 and older","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","","","","","2"
"3 on scale 1-7 ","2018","35-65 y.","","","","","3"
"3 on scale 1-7 ","2018","66 and older","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","","","","","3"
"4 on scale 1-7","2018","35-65 y.","","","","","4"
"4 on scale 1-7","2018","66 and older","","","","","4"
"4 on scale 1-7","2018","16-34 y.","","","","","4"
"5 on scale 1-7","2018","16-34 y.","","","","","5"
"5 on scale 1-7","2018","35-65 y.","","","","","5"
"5 on scale 1-7","2018","66 and older","","","","","5"
"6 on scale 1-7","2018","35-65 y.","","","","","6"
"6 on scale 1-7","2018","66 and older","","","","","6"
"6 on scale 1-7","2018","16-34 y.","","","","","6"
"7 Strongly agree","2018","16-34 y.","","","","","7"
"7 Strongly agree","2018","35-65 y.","","","","","7"
"7 Strongly agree","2018","66 and older","","","","","7"
"1 Strongly disagree","2019","35-65 y.","42","0.00307417078858537","0.00219214558560012","0.00395619599157063","1"
"1 Strongly disagree","2019","66 and older","30","0.0092218462381774","0.00662056615138352","0.0118231263249713","1"
"1 Strongly disagree","2019","16-34 y.","21","","","","1"
"2 on scale 1-7 ","2019","66 and older","38","0.0077742883046376","0.00538413627155739","0.0101644403377178","2"
"2 on scale 1-7 ","2019","35-65 y.","60","0.00299931736331825","0.00212806390764067","0.00387057081899583","2"
"2 on scale 1-7 ","2019","16-34 y.","25","","","","2"
"3 on scale 1-7 ","2019","16-34 y.","112","0.0212987816319736","0.0174575488624247","0.0251400144015225","3"
"3 on scale 1-7 ","2019","35-65 y.","163","0.00948935393207117","0.00794469190089959","0.0110340159632427","3"
"3 on scale 1-7 ","2019","66 and older","97","0.0221273805091293","0.0181242835239159","0.0261304774943426","3"
"4 on scale 1-7","2019","35-65 y.","566","0.0373936067229178","0.0343708122187332","0.0404164012271025","4"
"4 on scale 1-7","2019","16-34 y.","287","0.0506088102098033","0.0447769938144121","0.0564406266051946","4"
"4 on scale 1-7","2019","66 and older","363","0.0790013284252486","0.0716606421112738","0.0863420147392233","4"
"5 on scale 1-7","2019","16-34 y.","932","0.174105031047554","0.164016306817614","0.184193755277493","5"
"5 on scale 1-7","2019","35-65 y.","1818","0.117673269231944","0.112539466189727","0.122807072274161","5"
"5 on scale 1-7","2019","66 and older","816","0.161562896317763","0.151546856863284","0.171578935772242","5"
"6 on scale 1-7","2019","35-65 y.","5660","0.375218883882619","0.367504666623826","0.382933101141412","6"
"6 on scale 1-7","2019","16-34 y.","2184","0.403564343219205","0.390511462377287","0.416617224061123","6"
"6 on scale 1-7","2019","66 and older","1701","0.311252766007618","0.298652592930313","0.323852939084924","6"
"7 Strongly agree","2019","16-34 y.","1866","0.343069926111834","0.330439468759412","0.355700383464256","7"
"7 Strongly agree","2019","35-65 y.","6824","0.454151398078544","0.446218680297211","0.462084115859876","7"
"7 Strongly agree","2019","66 and older","2142","0.409059494197426","0.395679525872438","0.422439462522414","7"
