"plh0212","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2005","Couple + C. GT 16 ","higher education","4","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","in school","1","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","inadequately","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","general elemantary","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","middle vocational","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","vocational + Abi","","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","higher vocational","2","","",""
"1 Strongly disagree","2005","Couple + C. LE and GT 16","higher education","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","in school","","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","inadequately","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","general elemantary","2","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","middle vocational","7","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","vocational + Abi","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","higher vocational","1","","",""
"2 on scale 1-7 ","2005","1-pers.-HH","higher education","1","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","in school","","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","inadequately","","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","general elemantary","5","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","middle vocational","18","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","higher vocational","3","","",""
"2 on scale 1-7 ","2005","(Married) couple without C. ","higher education","6","","",""
"2 on scale 1-7 ","2005","Single parent ","in school","","","",""
"2 on scale 1-7 ","2005","Single parent ","inadequately","","","",""
"2 on scale 1-7 ","2005","Single parent ","general elemantary","1","","",""
"2 on scale 1-7 ","2005","Single parent ","middle vocational","1","","",""
"2 on scale 1-7 ","2005","Single parent ","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Single parent ","higher vocational","","","",""
"2 on scale 1-7 ","2005","Single parent ","higher education","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","in school","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","inadequately","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","general elemantary","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","middle vocational","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","vocational + Abi","2","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","higher vocational","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE 16 ","higher education","2","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","in school","3","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","inadequately","1","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","general elemantary","3","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","middle vocational","5","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","higher vocational","","","",""
"2 on scale 1-7 ","2005","Couple + C. GT 16 ","higher education","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","in school","3","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","inadequately","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","general elemantary","1","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","middle vocational","5","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","vocational + Abi","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher vocational","","","",""
"2 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher education","","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","in school","","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","inadequately","1","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","general elemantary","11","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","middle vocational","28","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","vocational + Abi","2","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","higher vocational","2","","",""
"3 on scale 1-7 ","2005","1-pers.-HH","higher education","7","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","in school","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","inadequately","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","general elemantary","9","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","middle vocational","34","0.00894040229429114","0.00588374378512147","0.0119970608034608"
"3 on scale 1-7 ","2005","(Married) couple without C. ","vocational + Abi","6","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher vocational","","","",""
"3 on scale 1-7 ","2005","(Married) couple without C. ","higher education","17","","",""
"3 on scale 1-7 ","2005","Single parent ","in school","8","","",""
"3 on scale 1-7 ","2005","Single parent ","inadequately","","","",""
"3 on scale 1-7 ","2005","Single parent ","general elemantary","3","","",""
"3 on scale 1-7 ","2005","Single parent ","middle vocational","6","","",""
"3 on scale 1-7 ","2005","Single parent ","vocational + Abi","","","",""
"3 on scale 1-7 ","2005","Single parent ","higher vocational","","","",""
"3 on scale 1-7 ","2005","Single parent ","higher education","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","in school","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","inadequately","3","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","general elemantary","7","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","middle vocational","30","0.0156547474695239","0.00997502891990383","0.0213344660191439"
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","vocational + Abi","2","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","higher vocational","1","","",""
"3 on scale 1-7 ","2005","Couple + C. LE 16 ","higher education","6","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","in school","13","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","inadequately","","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","general elemantary","5","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","middle vocational","17","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","vocational + Abi","3","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","higher vocational","3","","",""
"3 on scale 1-7 ","2005","Couple + C. GT 16 ","higher education","11","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","in school","13","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","inadequately","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","general elemantary","6","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","middle vocational","10","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher vocational","","","",""
"3 on scale 1-7 ","2005","Couple + C. LE and GT 16","higher education","1","","",""
"4 on scale 1-7","2005","1-pers.-HH","in school","3","","",""
"4 on scale 1-7","2005","1-pers.-HH","inadequately","3","","",""
"4 on scale 1-7","2005","1-pers.-HH","general elemantary","25","","",""
"4 on scale 1-7","2005","1-pers.-HH","middle vocational","65","0.047029747715103","0.0364460566656368","0.0576134387645693"
"4 on scale 1-7","2005","1-pers.-HH","vocational + Abi","4","","",""
"4 on scale 1-7","2005","1-pers.-HH","higher vocational","9","","",""
"4 on scale 1-7","2005","1-pers.-HH","higher education","24","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","in school","","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","inadequately","3","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","general elemantary","45","0.06583299429181","0.0473427293653124","0.0843232592183075"
"4 on scale 1-7","2005","(Married) couple without C. ","middle vocational","116","0.0293601813747622","0.023878334196724","0.0348420285528005"
"4 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","10","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","higher vocational","11","","",""
"4 on scale 1-7","2005","(Married) couple without C. ","higher education","51","0.0271861238766789","0.0193511488585146","0.0350210988948432"
"4 on scale 1-7","2005","Single parent ","in school","15","","",""
"4 on scale 1-7","2005","Single parent ","inadequately","4","","",""
"4 on scale 1-7","2005","Single parent ","general elemantary","20","","",""
"4 on scale 1-7","2005","Single parent ","middle vocational","15","","",""
"4 on scale 1-7","2005","Single parent ","vocational + Abi","1","","",""
"4 on scale 1-7","2005","Single parent ","higher vocational","1","","",""
"4 on scale 1-7","2005","Single parent ","higher education","4","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","2","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","16","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","50","0.027226992281618","0.0197807759995601","0.0346732085636759"
"4 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","6","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","8","","",""
"4 on scale 1-7","2005","Couple + C. LE 16 ","higher education","23","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","in school","45","0.182039733359518","0.135754585055549","0.228324881663487"
"4 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","4","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","36","0.0661592556152997","0.0426110444876672","0.0897074667429322"
"4 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","62","0.037494573391571","0.028651982655842","0.0463371641272999"
"4 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","7","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","5","","",""
"4 on scale 1-7","2005","Couple + C. GT 16 ","higher education","13","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","in school","35","0.170145971087337","0.123843995808883","0.216447946365791"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","4","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","20","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","30","0.059436676659371","0.0413846210486167","0.0774887322701253"
"4 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","2","","",""
"4 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","in school","1","","",""
"5 on scale 1-7","2005","1-pers.-HH","inadequately","6","","",""
"5 on scale 1-7","2005","1-pers.-HH","general elemantary","73","0.182426584338371","0.145796189699518","0.219056978977225"
"5 on scale 1-7","2005","1-pers.-HH","middle vocational","183","0.123630331546682","0.107174594337925","0.140086068755439"
"5 on scale 1-7","2005","1-pers.-HH","vocational + Abi","23","","",""
"5 on scale 1-7","2005","1-pers.-HH","higher vocational","20","","",""
"5 on scale 1-7","2005","1-pers.-HH","higher education","87","0.161927096964995","0.131416216390053","0.192437977539938"
"5 on scale 1-7","2005","(Married) couple without C. ","in school","","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","inadequately","10","","",""
"5 on scale 1-7","2005","(Married) couple without C. ","general elemantary","103","0.14314428058187","0.117031692531817","0.169256868631923"
"5 on scale 1-7","2005","(Married) couple without C. ","middle vocational","383","0.10117391623127","0.091381482991488","0.110966349471052"
"5 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","48","0.106655896639569","0.07436379164301","0.138948001636128"
"5 on scale 1-7","2005","(Married) couple without C. ","higher vocational","66","0.111338753359837","0.0852632029141299","0.137414303805545"
"5 on scale 1-7","2005","(Married) couple without C. ","higher education","215","0.124249502834659","0.108357207833653","0.140141797835665"
"5 on scale 1-7","2005","Single parent ","in school","25","","",""
"5 on scale 1-7","2005","Single parent ","inadequately","3","","",""
"5 on scale 1-7","2005","Single parent ","general elemantary","41","0.177545975801681","0.125614859874047","0.229477091729314"
"5 on scale 1-7","2005","Single parent ","middle vocational","53","0.104898426800752","0.0788356023868304","0.130961251214675"
"5 on scale 1-7","2005","Single parent ","vocational + Abi","9","","",""
"5 on scale 1-7","2005","Single parent ","higher vocational","7","","",""
"5 on scale 1-7","2005","Single parent ","higher education","12","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","in school","","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","2","","",""
"5 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","41","0.12157535408444","0.0827389808060238","0.160411727362856"
"5 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","199","0.104062599771311","0.0900919622196978","0.118033237322923"
"5 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","48","0.151774319945462","0.112151291134916","0.191397348756007"
"5 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","45","0.108877887695603","0.0787640827107621","0.138991692680444"
"5 on scale 1-7","2005","Couple + C. LE 16 ","higher education","132","0.155799088546184","0.13118575537842","0.180412421713948"
"5 on scale 1-7","2005","Couple + C. GT 16 ","in school","75","0.250051255282532","0.198108764528276","0.301993746036787"
"5 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","8","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","78","0.18278609640021","0.146170538225519","0.219401654574901"
"5 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","238","0.134596952398995","0.118710733348442","0.150483171449548"
"5 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","25","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","18","","",""
"5 on scale 1-7","2005","Couple + C. GT 16 ","higher education","72","0.109847324589544","0.0854296214785443","0.134265027700545"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","in school","77","0.31027835867614","0.253274992872128","0.367281724480153"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","3","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","48","0.165166322197157","0.118574048200475","0.211758596193839"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","70","0.1046795540383","0.0813059562319257","0.128053151844675"
"5 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","9","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","9","","",""
"5 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","44","0.165438424123707","0.122598710927015","0.208278137320399"
"6 on scale 1-7","2005","1-pers.-HH","in school","","","",""
"6 on scale 1-7","2005","1-pers.-HH","inadequately","6","","",""
"6 on scale 1-7","2005","1-pers.-HH","general elemantary","123","0.272268067624754","0.230048068111538","0.31448806713797"
"6 on scale 1-7","2005","1-pers.-HH","middle vocational","451","0.281212878984907","0.258736367627352","0.303689390342461"
"6 on scale 1-7","2005","1-pers.-HH","vocational + Abi","65","0.383246294648253","0.311419477322203","0.455073111974302"
"6 on scale 1-7","2005","1-pers.-HH","higher vocational","70","0.385011920815179","0.316714984510137","0.45330885712022"
"6 on scale 1-7","2005","1-pers.-HH","higher education","193","0.337194037513161","0.298039037893211","0.37634903713311"
"6 on scale 1-7","2005","(Married) couple without C. ","in school","2","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","inadequately","21","","",""
"6 on scale 1-7","2005","(Married) couple without C. ","general elemantary","178","0.243290886683778","0.211299249184337","0.275282524183219"
"6 on scale 1-7","2005","(Married) couple without C. ","middle vocational","1086","0.291635987949132","0.276876635373545","0.306395340524718"
"6 on scale 1-7","2005","(Married) couple without C. ","vocational + Abi","126","0.369680498440285","0.319180870859337","0.420180126021232"
"6 on scale 1-7","2005","(Married) couple without C. ","higher vocational","178","0.3027805229097","0.264692282490551","0.340868763328849"
"6 on scale 1-7","2005","(Married) couple without C. ","higher education","587","0.370306220012628","0.347041689263133","0.393570750762123"
"6 on scale 1-7","2005","Single parent ","in school","31","0.272595398092142","0.186599693187374","0.35859110299691"
"6 on scale 1-7","2005","Single parent ","inadequately","2","","",""
"6 on scale 1-7","2005","Single parent ","general elemantary","63","0.337759279345472","0.273486362581805","0.40203219610914"
"6 on scale 1-7","2005","Single parent ","middle vocational","187","0.319784779839509","0.280115629557161","0.359453930121856"
"6 on scale 1-7","2005","Single parent ","vocational + Abi","11","","",""
"6 on scale 1-7","2005","Single parent ","higher vocational","19","","",""
"6 on scale 1-7","2005","Single parent ","higher education","40","0.293171860575245","0.211037450087517","0.375306271062973"
"6 on scale 1-7","2005","Couple + C. LE 16 ","in school","1","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","inadequately","11","","",""
"6 on scale 1-7","2005","Couple + C. LE 16 ","general elemantary","82","0.257877224870635","0.205888637984655","0.309865811756615"
"6 on scale 1-7","2005","Couple + C. LE 16 ","middle vocational","612","0.334308693581386","0.312724275992904","0.355893111169868"
"6 on scale 1-7","2005","Couple + C. LE 16 ","vocational + Abi","124","0.383101082856027","0.329415643972904","0.43678652173915"
"6 on scale 1-7","2005","Couple + C. LE 16 ","higher vocational","153","0.413148497998278","0.365544395740791","0.460752600255764"
"6 on scale 1-7","2005","Couple + C. LE 16 ","higher education","325","0.392586330738354","0.35944461917571","0.425728042300997"
"6 on scale 1-7","2005","Couple + C. GT 16 ","in school","90","0.327297435920248","0.271014686663035","0.383580185177462"
"6 on scale 1-7","2005","Couple + C. GT 16 ","inadequately","16","","",""
"6 on scale 1-7","2005","Couple + C. GT 16 ","general elemantary","129","0.232253504537375","0.192248321130007","0.272258687944742"
"6 on scale 1-7","2005","Couple + C. GT 16 ","middle vocational","592","0.320861601351692","0.299133001623115","0.342590201080269"
"6 on scale 1-7","2005","Couple + C. GT 16 ","vocational + Abi","64","0.374932333829096","0.302794183238911","0.447070484419281"
"6 on scale 1-7","2005","Couple + C. GT 16 ","higher vocational","71","0.307981454327019","0.245392730363237","0.3705701782908"
"6 on scale 1-7","2005","Couple + C. GT 16 ","higher education","242","0.384053593254888","0.346074447190404","0.422032739319371"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","in school","73","0.237333001301633","0.184908492094452","0.289757510508814"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","inadequately","9","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","general elemantary","75","0.324228533956111","0.26549600260674","0.382961065305482"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","middle vocational","223","0.332799157023483","0.296822170319624","0.368776143727342"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","vocational + Abi","20","","",""
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher vocational","38","0.391118107153695","0.296414069371974","0.485822144935416"
"6 on scale 1-7","2005","Couple + C. LE and GT 16","higher education","115","0.434523363468134","0.377373780053974","0.491672946882294"
"7 Strongly agree","2005","1-pers.-HH","in school","","","",""
"7 Strongly agree","2005","1-pers.-HH","inadequately","8","","",""
"7 Strongly agree","2005","1-pers.-HH","general elemantary","192","0.44324998754574","0.396131793405718","0.490368181685762"
"7 Strongly agree","2005","1-pers.-HH","middle vocational","790","0.505720038923545","0.480725061977591","0.530715015869498"
"7 Strongly agree","2005","1-pers.-HH","vocational + Abi","80","0.397631816034367","0.325327648045994","0.46993598402274"
"7 Strongly agree","2005","1-pers.-HH","higher vocational","93","0.455581056753036","0.385680565445397","0.525481548060676"
"7 Strongly agree","2005","1-pers.-HH","higher education","244","0.442606703053487","0.401468630311893","0.483744775795081"
"7 Strongly agree","2005","(Married) couple without C. ","in school","2","","",""
"7 Strongly agree","2005","(Married) couple without C. ","inadequately","27","","",""
"7 Strongly agree","2005","(Married) couple without C. ","general elemantary","343","0.523255204124983","0.486015276692168","0.560495131557799"
"7 Strongly agree","2005","(Married) couple without C. ","middle vocational","1985","0.558660676507891","0.542536450779673","0.574784902236108"
"7 Strongly agree","2005","(Married) couple without C. ","vocational + Abi","161","0.468867556544897","0.416661481979782","0.521073631110011"
"7 Strongly agree","2005","(Married) couple without C. ","higher vocational","298","0.555089817146075","0.513893348480092","0.596286285812058"
"7 Strongly agree","2005","(Married) couple without C. ","higher education","779","0.467052887981695","0.443016224711911","0.491089551251479"
"7 Strongly agree","2005","Single parent ","in school","24","","",""
"7 Strongly agree","2005","Single parent ","inadequately","8","","",""
"7 Strongly agree","2005","Single parent ","general elemantary","79","0.368160181947184","0.302615369184564","0.433704994709803"
"7 Strongly agree","2005","Single parent ","middle vocational","265","0.521136090008046","0.478646507951509","0.563625672064583"
"7 Strongly agree","2005","Single parent ","vocational + Abi","20","","",""
"7 Strongly agree","2005","Single parent ","higher vocational","25","","",""
"7 Strongly agree","2005","Single parent ","higher education","62","0.557536361152507","0.46792099597842","0.647151726326595"
"7 Strongly agree","2005","Couple + C. LE 16 ","in school","1","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","inadequately","15","","",""
"7 Strongly agree","2005","Couple + C. LE 16 ","general elemantary","124","0.5049308178698","0.445513571044532","0.564348064695068"
"7 Strongly agree","2005","Couple + C. LE 16 ","middle vocational","936","0.513995636207872","0.491127548088229","0.536863724327516"
"7 Strongly agree","2005","Couple + C. LE 16 ","vocational + Abi","133","0.438544736536991","0.383747665654513","0.493341807419468"
"7 Strongly agree","2005","Couple + C. LE 16 ","higher vocational","199","0.435644360112372","0.38770749131191","0.483581228912835"
"7 Strongly agree","2005","Couple + C. LE 16 ","higher education","346","0.405047291855379","0.371730808440834","0.438363775269924"
"7 Strongly agree","2005","Couple + C. GT 16 ","in school","39","0.146584268450618","0.104159794645821","0.189008742255415"
"7 Strongly agree","2005","Couple + C. GT 16 ","inadequately","13","","",""
"7 Strongly agree","2005","Couple + C. GT 16 ","general elemantary","174","0.48490122975932","0.437553614950776","0.532248844567864"
"7 Strongly agree","2005","Couple + C. GT 16 ","middle vocational","852","0.492434019754994","0.469163075795602","0.515704963714387"
"7 Strongly agree","2005","Couple + C. GT 16 ","vocational + Abi","74","0.425041077654877","0.351376466558403","0.498705688751352"
"7 Strongly agree","2005","Couple + C. GT 16 ","higher vocational","111","0.564130204276406","0.49690331563102","0.631357092921791"
"7 Strongly agree","2005","Couple + C. GT 16 ","higher education","287","0.449012018121742","0.410172139677351","0.487851896566133"
"7 Strongly agree","2005","Couple + C. LE and GT 16","in school","51","0.235676894760706","0.183378925160054","0.287974864361357"
"7 Strongly agree","2005","Couple + C. LE and GT 16","inadequately","14","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","general elemantary","94","0.417746326826835","0.355864145178467","0.479628508475203"
"7 Strongly agree","2005","Couple + C. LE and GT 16","middle vocational","321","0.475391570565616","0.437263155357117","0.513519985774116"
"7 Strongly agree","2005","Couple + C. LE and GT 16","vocational + Abi","24","","",""
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher vocational","51","0.467388078858","0.370562018415405","0.564214139300595"
"7 Strongly agree","2005","Couple + C. LE and GT 16","higher education","128","0.394962373600919","0.338602731890051","0.451322015311788"
"1 Strongly disagree","2006","1-pers.-HH","in school","","","",""
"1 Strongly disagree","2006","1-pers.-HH","inadequately","","","",""
"1 Strongly disagree","2006","1-pers.-HH","general elemantary","","","",""
"1 Strongly disagree","2006","1-pers.-HH","middle vocational","","","",""
"1 Strongly disagree","2006","1-pers.-HH","vocational + Abi","","","",""
"1 Strongly disagree","2006","1-pers.-HH","higher vocational","","","",""
"1 Strongly disagree","2006","1-pers.-HH","higher education","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","in school","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","inadequately","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","general elemantary","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","middle vocational","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","vocational + Abi","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","higher vocational","","","",""
"1 Strongly disagree","2006","(Married) couple without C. ","higher education","","","",""
"1 Strongly disagree","2006","Single parent ","in school","","","",""
"1 Strongly disagree","2006","Single parent ","inadequately","","","",""
"1 Strongly disagree","2006","Single parent ","general elemantary","","","",""
"1 Strongly disagree","2006","Single parent ","middle vocational","","","",""
"1 Strongly disagree","2006","Single parent ","vocational + Abi","","","",""
"1 Strongly disagree","2006","Single parent ","higher vocational","","","",""
"1 Strongly disagree","2006","Single parent ","higher education","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","in school","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","inadequately","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","general elemantary","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","middle vocational","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","vocational + Abi","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","higher vocational","","","",""
"1 Strongly disagree","2006","Couple + C. LE 16 ","higher education","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","in school","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","inadequately","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","general elemantary","","","",""
"1 Strongly disagree","2006","Couple + C. GT 16 ","middle vocational","","","",""
