"plh0212","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2007","higher education","Urban Area","","","",""
"1 Strongly disagree","2007","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2007","in school","Urban Area","","","",""
"2 on scale 1-7 ","2007","in school","Rural Area","","","",""
"2 on scale 1-7 ","2007","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2007","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2007","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2007","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2007","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2007","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2007","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2007","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2007","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2007","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2007","in school","Urban Area","","","",""
"3 on scale 1-7 ","2007","in school","Rural Area","","","",""
"3 on scale 1-7 ","2007","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2007","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2007","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2007","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2007","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2007","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2007","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2007","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2007","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2007","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2007","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2007","higher education","Rural Area","","","",""
"4 on scale 1-7","2007","in school","Urban Area","","","",""
"4 on scale 1-7","2007","in school","Rural Area","","","",""
"4 on scale 1-7","2007","inadequately","Urban Area","","","",""
"4 on scale 1-7","2007","inadequately","Rural Area","","","",""
"4 on scale 1-7","2007","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2007","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2007","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2007","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2007","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2007","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2007","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2007","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2007","higher education","Urban Area","","","",""
"4 on scale 1-7","2007","higher education","Rural Area","","","",""
"5 on scale 1-7","2007","in school","Urban Area","","","",""
"5 on scale 1-7","2007","in school","Rural Area","","","",""
"5 on scale 1-7","2007","inadequately","Urban Area","","","",""
"5 on scale 1-7","2007","inadequately","Rural Area","","","",""
"5 on scale 1-7","2007","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2007","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2007","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2007","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2007","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2007","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2007","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2007","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2007","higher education","Urban Area","","","",""
"5 on scale 1-7","2007","higher education","Rural Area","","","",""
"6 on scale 1-7","2007","in school","Urban Area","","","",""
"6 on scale 1-7","2007","in school","Rural Area","","","",""
"6 on scale 1-7","2007","inadequately","Urban Area","","","",""
"6 on scale 1-7","2007","inadequately","Rural Area","","","",""
"6 on scale 1-7","2007","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2007","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2007","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2007","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2007","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2007","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2007","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2007","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2007","higher education","Urban Area","","","",""
"6 on scale 1-7","2007","higher education","Rural Area","","","",""
"7 Strongly agree","2007","in school","Urban Area","","","",""
"7 Strongly agree","2007","in school","Rural Area","","","",""
"7 Strongly agree","2007","inadequately","Urban Area","","","",""
"7 Strongly agree","2007","inadequately","Rural Area","","","",""
"7 Strongly agree","2007","general elemantary","Urban Area","","","",""
"7 Strongly agree","2007","general elemantary","Rural Area","","","",""
"7 Strongly agree","2007","middle vocational","Urban Area","","","",""
"7 Strongly agree","2007","middle vocational","Rural Area","","","",""
"7 Strongly agree","2007","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2007","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2007","higher vocational","Urban Area","","","",""
"7 Strongly agree","2007","higher vocational","Rural Area","","","",""
"7 Strongly agree","2007","higher education","Urban Area","","","",""
"7 Strongly agree","2007","higher education","Rural Area","","","",""
"1 Strongly disagree","2008","in school","Urban Area","","","",""
"1 Strongly disagree","2008","in school","Rural Area","","","",""
"1 Strongly disagree","2008","inadequately","Urban Area","","","",""
"1 Strongly disagree","2008","inadequately","Rural Area","","","",""
"1 Strongly disagree","2008","general elemantary","Urban Area","","","",""
"1 Strongly disagree","2008","general elemantary","Rural Area","","","",""
"1 Strongly disagree","2008","middle vocational","Urban Area","","","",""
"1 Strongly disagree","2008","middle vocational","Rural Area","","","",""
"1 Strongly disagree","2008","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2008","vocational + Abi","Rural Area","","","",""
"1 Strongly disagree","2008","higher vocational","Urban Area","","","",""
"1 Strongly disagree","2008","higher vocational","Rural Area","","","",""
"1 Strongly disagree","2008","higher education","Urban Area","","","",""
"1 Strongly disagree","2008","higher education","Rural Area","","","",""
"2 on scale 1-7 ","2008","in school","Urban Area","","","",""
"2 on scale 1-7 ","2008","in school","Rural Area","","","",""
"2 on scale 1-7 ","2008","inadequately","Urban Area","","","",""
"2 on scale 1-7 ","2008","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2008","general elemantary","Urban Area","","","",""
"2 on scale 1-7 ","2008","general elemantary","Rural Area","","","",""
"2 on scale 1-7 ","2008","middle vocational","Urban Area","","","",""
"2 on scale 1-7 ","2008","middle vocational","Rural Area","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","",""
"2 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","",""
"2 on scale 1-7 ","2008","higher vocational","Urban Area","","","",""
"2 on scale 1-7 ","2008","higher vocational","Rural Area","","","",""
"2 on scale 1-7 ","2008","higher education","Urban Area","","","",""
"2 on scale 1-7 ","2008","higher education","Rural Area","","","",""
"3 on scale 1-7 ","2008","in school","Urban Area","","","",""
"3 on scale 1-7 ","2008","in school","Rural Area","","","",""
"3 on scale 1-7 ","2008","inadequately","Urban Area","","","",""
"3 on scale 1-7 ","2008","inadequately","Rural Area","","","",""
"3 on scale 1-7 ","2008","general elemantary","Urban Area","","","",""
"3 on scale 1-7 ","2008","general elemantary","Rural Area","","","",""
"3 on scale 1-7 ","2008","middle vocational","Urban Area","","","",""
"3 on scale 1-7 ","2008","middle vocational","Rural Area","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","Urban Area","","","",""
"3 on scale 1-7 ","2008","vocational + Abi","Rural Area","","","",""
"3 on scale 1-7 ","2008","higher vocational","Urban Area","","","",""
"3 on scale 1-7 ","2008","higher vocational","Rural Area","","","",""
"3 on scale 1-7 ","2008","higher education","Urban Area","","","",""
"3 on scale 1-7 ","2008","higher education","Rural Area","","","",""
"4 on scale 1-7","2008","in school","Urban Area","","","",""
"4 on scale 1-7","2008","in school","Rural Area","","","",""
"4 on scale 1-7","2008","inadequately","Urban Area","","","",""
"4 on scale 1-7","2008","inadequately","Rural Area","","","",""
"4 on scale 1-7","2008","general elemantary","Urban Area","","","",""
"4 on scale 1-7","2008","general elemantary","Rural Area","","","",""
"4 on scale 1-7","2008","middle vocational","Urban Area","","","",""
"4 on scale 1-7","2008","middle vocational","Rural Area","","","",""
"4 on scale 1-7","2008","vocational + Abi","Urban Area","","","",""
"4 on scale 1-7","2008","vocational + Abi","Rural Area","","","",""
"4 on scale 1-7","2008","higher vocational","Urban Area","","","",""
"4 on scale 1-7","2008","higher vocational","Rural Area","","","",""
"4 on scale 1-7","2008","higher education","Urban Area","","","",""
"4 on scale 1-7","2008","higher education","Rural Area","","","",""
"5 on scale 1-7","2008","in school","Urban Area","","","",""
"5 on scale 1-7","2008","in school","Rural Area","","","",""
"5 on scale 1-7","2008","inadequately","Urban Area","","","",""
"5 on scale 1-7","2008","inadequately","Rural Area","","","",""
"5 on scale 1-7","2008","general elemantary","Urban Area","","","",""
"5 on scale 1-7","2008","general elemantary","Rural Area","","","",""
"5 on scale 1-7","2008","middle vocational","Urban Area","","","",""
"5 on scale 1-7","2008","middle vocational","Rural Area","","","",""
"5 on scale 1-7","2008","vocational + Abi","Urban Area","","","",""
"5 on scale 1-7","2008","vocational + Abi","Rural Area","","","",""
"5 on scale 1-7","2008","higher vocational","Urban Area","","","",""
"5 on scale 1-7","2008","higher vocational","Rural Area","","","",""
"5 on scale 1-7","2008","higher education","Urban Area","","","",""
"5 on scale 1-7","2008","higher education","Rural Area","","","",""
"6 on scale 1-7","2008","in school","Urban Area","","","",""
"6 on scale 1-7","2008","in school","Rural Area","","","",""
"6 on scale 1-7","2008","inadequately","Urban Area","","","",""
"6 on scale 1-7","2008","inadequately","Rural Area","","","",""
"6 on scale 1-7","2008","general elemantary","Urban Area","","","",""
"6 on scale 1-7","2008","general elemantary","Rural Area","","","",""
"6 on scale 1-7","2008","middle vocational","Urban Area","","","",""
"6 on scale 1-7","2008","middle vocational","Rural Area","","","",""
"6 on scale 1-7","2008","vocational + Abi","Urban Area","","","",""
"6 on scale 1-7","2008","vocational + Abi","Rural Area","","","",""
"6 on scale 1-7","2008","higher vocational","Urban Area","","","",""
"6 on scale 1-7","2008","higher vocational","Rural Area","","","",""
"6 on scale 1-7","2008","higher education","Urban Area","","","",""
"6 on scale 1-7","2008","higher education","Rural Area","","","",""
"7 Strongly agree","2008","in school","Urban Area","","","",""
"7 Strongly agree","2008","in school","Rural Area","","","",""
"7 Strongly agree","2008","inadequately","Urban Area","","","",""
"7 Strongly agree","2008","inadequately","Rural Area","","","",""
"7 Strongly agree","2008","general elemantary","Urban Area","","","",""
"7 Strongly agree","2008","general elemantary","Rural Area","","","",""
"7 Strongly agree","2008","middle vocational","Urban Area","","","",""
"7 Strongly agree","2008","middle vocational","Rural Area","","","",""
"7 Strongly agree","2008","vocational + Abi","Urban Area","","","",""
"7 Strongly agree","2008","vocational + Abi","Rural Area","","","",""
"7 Strongly agree","2008","higher vocational","Urban Area","","","",""
"7 Strongly agree","2008","higher vocational","Rural Area","","","",""
"7 Strongly agree","2008","higher education","Urban Area","","","",""
"7 Strongly agree","2008","higher education","Rural Area","","","",""
"1 Strongly disagree","2009","in school","Urban Area","1","","",""
"1 Strongly disagree","2009","in school","Rural Area","1","","",""
"1 Strongly disagree","2009","inadequately","Urban Area","2","","",""
"1 Strongly disagree","2009","inadequately","Rural Area","","","",""
"1 Strongly disagree","2009","general elemantary","Urban Area","6","","",""
"1 Strongly disagree","2009","general elemantary","Rural Area","5","","",""
"1 Strongly disagree","2009","middle vocational","Urban Area","27","","",""
"1 Strongly disagree","2009","middle vocational","Rural Area","12","","",""
"1 Strongly disagree","2009","vocational + Abi","Urban Area","","","",""
"1 Strongly disagree","2009","vocational + Abi","Rural Area","1","","",""
"1 Strongly disagree","2009","higher vocational","Urban Area","4","","",""
"1 Strongly disagree","2009","higher vocational","Rural Area","1","","",""
"1 Strongly disagree","2009","higher education","Urban Area","4","","",""
"1 Strongly disagree","2009","higher education","Rural Area","3","","",""
"2 on scale 1-7 ","2009","in school","Urban Area","4","","",""
"2 on scale 1-7 ","2009","in school","Rural Area","1","","",""
"2 on scale 1-7 ","2009","inadequately","Urban Area","6","","",""
"2 on scale 1-7 ","2009","inadequately","Rural Area","","","",""
"2 on scale 1-7 ","2009","general elemantary","Urban Area","8","","",""
"2 on scale 1-7 ","2009","general elemantary","Rural Area","5","","",""
