"plh0212","year","age_gr","sex","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2006","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2006","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2006","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2006","16-34 y.","Male","","","","","4"
"4 on scale 1-7","2006","66 and older","Female","","","","","4"
"4 on scale 1-7","2006","66 and older","Male","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2006","35-65 y.","Male","","","","","4"
"5 on scale 1-7","2006","66 and older","Female","","","","","5"
"5 on scale 1-7","2006","66 and older","Male","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2006","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2006","16-34 y.","Female","","","","","5"
"6 on scale 1-7","2006","66 and older","Female","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2006","66 and older","Male","","","","","6"
"6 on scale 1-7","2006","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2006","16-34 y.","Male","","","","","6"
"7 Strongly agree","2006","66 and older","Female","","","","","7"
"7 Strongly agree","2006","35-65 y.","Male","","","","","7"
"7 Strongly agree","2006","35-65 y.","Female","","","","","7"
"7 Strongly agree","2006","66 and older","Male","","","","","7"
"7 Strongly agree","2006","16-34 y.","Male","","","","","7"
"7 Strongly agree","2006","16-34 y.","Female","","","","","7"
"1 Strongly disagree","2007","16-34 y.","Male","","","","","1"
"1 Strongly disagree","2007","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2007","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2007","66 and older","Male","","","","","1"
"1 Strongly disagree","2007","66 and older","Female","","","","","1"
"2 on scale 1-7 ","2007","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2007","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2007","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2007","35-65 y.","Female","","","","","2"
"3 on scale 1-7 ","2007","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2007","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2007","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2007","66 and older","Male","","","","","3"
"4 on scale 1-7","2007","16-34 y.","Male","","","","","4"
"4 on scale 1-7","2007","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2007","66 and older","Female","","","","","4"
"4 on scale 1-7","2007","66 and older","Male","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2007","35-65 y.","Female","","","","","4"
"5 on scale 1-7","2007","66 and older","Female","","","","","5"
"5 on scale 1-7","2007","66 and older","Male","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2007","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Male","","","","","5"
"5 on scale 1-7","2007","16-34 y.","Female","","","","","5"
"6 on scale 1-7","2007","66 and older","Female","","","","","6"
"6 on scale 1-7","2007","66 and older","Male","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2007","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2007","16-34 y.","Female","","","","","6"
"7 Strongly agree","2007","66 and older","Female","","","","","7"
"7 Strongly agree","2007","16-34 y.","Male","","","","","7"
"7 Strongly agree","2007","16-34 y.","Female","","","","","7"
"7 Strongly agree","2007","35-65 y.","Male","","","","","7"
"7 Strongly agree","2007","35-65 y.","Female","","","","","7"
"7 Strongly agree","2007","66 and older","Male","","","","","7"
"1 Strongly disagree","2008","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2008","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2008","66 and older","Male","","","","","1"
"1 Strongly disagree","2008","66 and older","Female","","","","","1"
"1 Strongly disagree","2008","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2008","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2008","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2008","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2008","16-34 y.","Male","","","","","2"
"3 on scale 1-7 ","2008","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2008","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2008","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2008","66 and older","Male","","","","","3"
"4 on scale 1-7","2008","66 and older","Female","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2008","66 and older","Male","","","","","4"
"4 on scale 1-7","2008","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2008","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2008","66 and older","Female","","","","","5"
"5 on scale 1-7","2008","66 and older","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2008","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2008","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2008","66 and older","Female","","","","","6"
"6 on scale 1-7","2008","66 and older","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2008","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2008","16-34 y.","Male","","","","","6"
"7 Strongly agree","2008","66 and older","Female","","","","","7"
"7 Strongly agree","2008","16-34 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Male","","","","","7"
"7 Strongly agree","2008","35-65 y.","Female","","","","","7"
"7 Strongly agree","2008","66 and older","Male","","","","","7"
"7 Strongly agree","2008","16-34 y.","Female","","","","","7"
"1 Strongly disagree","2009","16-34 y.","Female","3","","","","1"
"1 Strongly disagree","2009","35-65 y.","Male","11","","","","1"
"1 Strongly disagree","2009","35-65 y.","Female","6","","","","1"
"1 Strongly disagree","2009","66 and older","Male","18","","","","1"
"1 Strongly disagree","2009","66 and older","Female","25","","","","1"
"1 Strongly disagree","2009","16-34 y.","Male","7","","","","1"
"2 on scale 1-7 ","2009","66 and older","Female","20","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Female","20","","","","2"
"2 on scale 1-7 ","2009","35-65 y.","Male","31","0.00858382676605594","0.00594955843548012","0.0112180950966318","2"
"2 on scale 1-7 ","2009","66 and older","Male","18","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Male","16","","","","2"
"2 on scale 1-7 ","2009","16-34 y.","Female","9","","","","2"
"3 on scale 1-7 ","2009","35-65 y.","Male","76","0.0150356452924469","0.0115605810977998","0.018510709487094","3"
"3 on scale 1-7 ","2009","16-34 y.","Female","43","0.023756657235477","0.0171993591883688","0.0303139552825851","3"
"3 on scale 1-7 ","2009","16-34 y.","Male","59","0.0373493756589072","0.028863438502198","0.0458353128156163","3"
"3 on scale 1-7 ","2009","66 and older","Female","44","0.0241232939361658","0.0176677327131733","0.0305788551591584","3"
"3 on scale 1-7 ","2009","66 and older","Male","43","0.0276933353873272","0.0204139041439716","0.0349727666306828","3"
"3 on scale 1-7 ","2009","35-65 y.","Female","57","0.013883417786166","0.0106877854738778","0.0170790500984542","3"
"4 on scale 1-7","2009","66 and older","Female","143","0.0700043941310221","0.0592689176951091","0.0807398705669352","4"
"4 on scale 1-7","2009","35-65 y.","Male","197","0.045029415972821","0.0391078756204629","0.0509509563251792","4"
"4 on scale 1-7","2009","66 and older","Male","98","0.0512217805119298","0.0414422529970023","0.0610013080268572","4"
"4 on scale 1-7","2009","16-34 y.","Female","110","0.0594113329221382","0.0492327402659003","0.0695899255783762","4"
"4 on scale 1-7","2009","35-65 y.","Female","200","0.039755954160962","0.0344197015715291","0.0450922067503948","4"
"4 on scale 1-7","2009","16-34 y.","Male","143","0.0744663893065939","0.0627174128045019","0.0862153658086859","4"
"5 on scale 1-7","2009","66 and older","Female","329","0.147433655808089","0.132516685213268","0.162350626402909","5"
"5 on scale 1-7","2009","35-65 y.","Male","594","0.126227996984693","0.116744501388547","0.135711492580839","5"
"5 on scale 1-7","2009","66 and older","Male","273","0.131987135755167","0.11697173017667","0.147002541333665","5"
"5 on scale 1-7","2009","16-34 y.","Female","314","0.145584614548563","0.130398541450979","0.160770687646146","5"
"5 on scale 1-7","2009","35-65 y.","Female","574","0.107294856818355","0.0988423029498643","0.115747410686845","5"
"5 on scale 1-7","2009","16-34 y.","Male","380","0.199221978462732","0.181346878203557","0.217097078721908","5"
"6 on scale 1-7","2009","66 and older","Female","606","0.272228302097857","0.253500688394579","0.290955915801136","6"
"6 on scale 1-7","2009","66 and older","Male","590","0.294518939922989","0.274297714154394","0.314740165691583","6"
"6 on scale 1-7","2009","35-65 y.","Male","1640","0.336321887111749","0.322830771864467","0.34981300235903","6"
"6 on scale 1-7","2009","35-65 y.","Female","1696","0.311359730681286","0.298713185336384","0.324006276026187","6"
"6 on scale 1-7","2009","16-34 y.","Female","728","0.319391919972938","0.299316542112812","0.339467297833065","6"
"6 on scale 1-7","2009","16-34 y.","Male","704","0.360854673313821","0.339362033255249","0.382347313372393","6"
"7 Strongly agree","2009","66 and older","Female","1003","0.464928416062099","0.443943017919832","0.485913814204365","7"
"7 Strongly agree","2009","16-34 y.","Male","609","0.314810991057763","0.294025804502835","0.335596177612692","7"
"7 Strongly agree","2009","16-34 y.","Female","865","0.442713208041896","0.421326012997778","0.464100403086014","7"
"7 Strongly agree","2009","35-65 y.","Male","2162","0.46622425024409","0.451979055587442","0.480469444900739","7"
"7 Strongly agree","2009","35-65 y.","Female","2597","0.520980371335472","0.507336682319857","0.534624060351086","7"
"7 Strongly agree","2009","66 and older","Male","912","0.471155147061232","0.449011237695729","0.493299056426734","7"
"1 Strongly disagree","2010","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2010","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2010","66 and older","Male","","","","","1"
"1 Strongly disagree","2010","66 and older","Female","","","","","1"
"1 Strongly disagree","2010","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2010","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2010","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2010","66 and older","Male","","","","","2"
"2 on scale 1-7 ","2010","16-34 y.","Male","","","","","2"
"3 on scale 1-7 ","2010","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2010","16-34 y.","Male","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2010","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2010","35-65 y.","Female","","","","","3"
"4 on scale 1-7","2010","66 and older","Female","","","","","4"
"4 on scale 1-7","2010","66 and older","Male","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2010","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2010","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2010","66 and older","Female","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2010","66 and older","Male","","","","","5"
"5 on scale 1-7","2010","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2010","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2010","66 and older","Female","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2010","66 and older","Male","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2010","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2010","16-34 y.","Male","","","","","6"
"7 Strongly agree","2010","66 and older","Female","","","","","7"
"7 Strongly agree","2010","16-34 y.","Male","","","","","7"
"7 Strongly agree","2010","16-34 y.","Female","","","","","7"
"7 Strongly agree","2010","35-65 y.","Male","","","","","7"
"7 Strongly agree","2010","35-65 y.","Female","","","","","7"
"7 Strongly agree","2010","66 and older","Male","","","","","7"
"1 Strongly disagree","2011","16-34 y.","Female","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Male","","","","","1"
"1 Strongly disagree","2011","35-65 y.","Female","","","","","1"
"1 Strongly disagree","2011","66 and older","Male","","","","","1"
"1 Strongly disagree","2011","66 and older","Female","","","","","1"
"1 Strongly disagree","2011","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2011","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","35-65 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Female","","","","","2"
"2 on scale 1-7 ","2011","16-34 y.","Male","","","","","2"
"2 on scale 1-7 ","2011","66 and older","Male","","","","","2"
"3 on scale 1-7 ","2011","66 and older","Female","","","","","3"
"3 on scale 1-7 ","2011","66 and older","Male","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Male","","","","","3"
"3 on scale 1-7 ","2011","35-65 y.","Female","","","","","3"
"3 on scale 1-7 ","2011","16-34 y.","Male","","","","","3"
"4 on scale 1-7","2011","66 and older","Male","","","","","4"
"4 on scale 1-7","2011","66 and older","Female","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Male","","","","","4"
"4 on scale 1-7","2011","35-65 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Female","","","","","4"
"4 on scale 1-7","2011","16-34 y.","Male","","","","","4"
"5 on scale 1-7","2011","66 and older","Female","","","","","5"
"5 on scale 1-7","2011","66 and older","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Male","","","","","5"
"5 on scale 1-7","2011","35-65 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Female","","","","","5"
"5 on scale 1-7","2011","16-34 y.","Male","","","","","5"
"6 on scale 1-7","2011","16-34 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Female","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Male","","","","","6"
"6 on scale 1-7","2011","16-34 y.","Male","","","","","6"
"6 on scale 1-7","2011","35-65 y.","Female","","","","","6"
"6 on scale 1-7","2011","66 and older","Male","","","","","6"
"7 Strongly agree","2011","16-34 y.","Female","","","","","7"
"7 Strongly agree","2011","35-65 y.","Male","","","","","7"
"7 Strongly agree","2011","66 and older","Female","","","","","7"
"7 Strongly agree","2011","16-34 y.","Male","","","","","7"
"7 Strongly agree","2011","35-65 y.","Female","","","","","7"
"7 Strongly agree","2011","66 and older","Male","","","","","7"
"1 Strongly disagree","2012","16-34 y.","Female","3","","","","1"
"1 Strongly disagree","2012","35-65 y.","Male","2","","","","1"
"1 Strongly disagree","2012","66 and older","Male","","","","","1"
"1 Strongly disagree","2012","66 and older","Female","","","","","1"
"1 Strongly disagree","2012","35-65 y.","Female","1","","","","1"
"1 Strongly disagree","2012","16-34 y.","Male","","","","","1"
"2 on scale 1-7 ","2012","35-65 y.","Male","12","","","","2"
"2 on scale 1-7 ","2012","35-65 y.","Female","11","","","","2"
"2 on scale 1-7 ","2012","66 and older","Female","","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Female","8","","","","2"
"2 on scale 1-7 ","2012","16-34 y.","Male","6","","","","2"
"2 on scale 1-7 ","2012","66 and older","Male","1","","","","2"
"3 on scale 1-7 ","2012","66 and older","Female","1","","","","3"
"3 on scale 1-7 ","2012","66 and older","Male","1","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Male","16","","","","3"
"3 on scale 1-7 ","2012","35-65 y.","Female","17","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Female","21","","","","3"
"3 on scale 1-7 ","2012","16-34 y.","Male","22","","","","3"
"4 on scale 1-7","2012","66 and older","Female","1","","","","4"
"4 on scale 1-7","2012","66 and older","Male","","","","","4"
"4 on scale 1-7","2012","35-65 y.","Male","61","0.0311508779832998","0.0236886081437878","0.0386131478228119","4"
"4 on scale 1-7","2012","35-65 y.","Female","108","0.037546192225992","0.030531325164982","0.0445610592870021","4"
"4 on scale 1-7","2012","16-34 y.","Female","61","0.0505620155983962","0.0391094992302734","0.0620145319665191","4"
"4 on scale 1-7","2012","16-34 y.","Male","39","0.0594442835836607","0.0430180168976429","0.0758705502696785","4"
"5 on scale 1-7","2012","66 and older","Female","5","","","","5"
"5 on scale 1-7","2012","66 and older","Male","3","","","","5"
"5 on scale 1-7","2012","35-65 y.","Male","300","0.14138360782395","0.126417569738486","0.156349645909413","5"
"5 on scale 1-7","2012","35-65 y.","Female","405","0.142975998798131","0.130058613620028","0.155893383976234","5"
"5 on scale 1-7","2012","16-34 y.","Female","244","0.159267652163172","0.140140597526105","0.178394706800239","5"
"5 on scale 1-7","2012","16-34 y.","Male","146","0.181421331870171","0.154650248653152","0.20819241508719","5"
"6 on scale 1-7","2012","16-34 y.","Female","515","0.354546790995536","0.329541921495981","0.379551660495092","6"
"6 on scale 1-7","2012","66 and older","Female","1","","","","6"
"6 on scale 1-7","2012","66 and older","Male","5","","","","6"
"6 on scale 1-7","2012","16-34 y.","Male","297","0.374650983733977","0.341025678813732","0.408276288654221","6"
"6 on scale 1-7","2012","35-65 y.","Male","813","0.356557601636216","0.335983190426746","0.377132012845687","6"
"6 on scale 1-7","2012","35-65 y.","Female","973","0.329076116529144","0.311736824712398","0.346415408345891","6"
"7 Strongly agree","2012","66 and older","Female","1","","","","7"
"7 Strongly agree","2012","35-65 y.","Male","878","0.456719364906343","0.435322775437675","0.478115954375012","7"
"7 Strongly agree","2012","16-34 y.","Male","286","0.347523099945352","0.314443064494556","0.380603135396148","7"
"7 Strongly agree","2012","16-34 y.","Female","554","0.41552584599562","0.389766365071013","0.441285326920227","7"
"7 Strongly agree","2012","35-65 y.","Female","1306","0.479751998049643","0.461316275884331","0.498187720214955","7"
"7 Strongly agree","2012","66 and older","Male","4","","","","7"
"1 Strongly disagree","2013","16-34 y.","Female","5","","","","1"
"1 Strongly disagree","2013","35-65 y.","Male","12","","","","1"
"1 Strongly disagree","2013","66 and older","Female","9","","","","1"
"1 Strongly disagree","2013","16-34 y.","Male","3","","","","1"
"1 Strongly disagree","2013","35-65 y.","Female","13","","","","1"
"1 Strongly disagree","2013","66 and older","Male","7","","","","1"
"2 on scale 1-7 ","2013","16-34 y.","Female","4","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Male","30","0.00701364769497707","0.00462881428249124","0.0093984811074629","2"
"2 on scale 1-7 ","2013","66 and older","Female","9","","","","2"
"2 on scale 1-7 ","2013","35-65 y.","Female","22","","","","2"
"2 on scale 1-7 ","2013","16-34 y.","Male","14","","","","2"
"2 on scale 1-7 ","2013","66 and older","Male","11","","","","2"
"3 on scale 1-7 ","2013","66 and older","Female","41","0.0174031983736667","0.0123187017078641","0.0224876950394693","3"
"3 on scale 1-7 ","2013","66 and older","Male","25","","","","3"
"3 on scale 1-7 ","2013","35-65 y.","Male","53","0.0108011889518796","0.00784731465992017","0.0137550632438391","3"
"3 on scale 1-7 ","2013","35-65 y.","Female","56","0.0110109562226609","0.00825758035826994","0.0137643320870518","3"
"3 on scale 1-7 ","2013","16-34 y.","Female","26","","","","3"
"3 on scale 1-7 ","2013","16-34 y.","Male","47","0.0255044735097254","0.0180863090431946","0.0329226379762562","3"
"4 on scale 1-7","2013","66 and older","Female","148","0.0625439910753697","0.0531291281218129","0.0719588540289265","4"
"4 on scale 1-7","2013","66 and older","Male","130","0.0545988969571923","0.0454808067150966","0.0637169871992879","4"
"4 on scale 1-7","2013","35-65 y.","Male","145","0.0293483229895621","0.0245250950778679","0.0341715509012562","4"
"4 on scale 1-7","2013","35-65 y.","Female","159","0.0276974705477392","0.0233675691618122","0.0320273719336662","4"
"4 on scale 1-7","2013","16-34 y.","Male","106","0.0493262463782052","0.0391367401906152","0.0595157525657951","4"
"4 on scale 1-7","2013","16-34 y.","Female","82","0.0423673818768108","0.03345004170461","0.0512847220490117","4"
"5 on scale 1-7","2013","66 and older","Female","370","0.139855828528225","0.126370185201544","0.153341471854906","5"
"5 on scale 1-7","2013","35-65 y.","Male","622","0.135716290914389","0.125929088078173","0.145503493750605","5"
"5 on scale 1-7","2013","35-65 y.","Female","621","0.10416879934419","0.0961087228344044","0.112228875853975","5"
"5 on scale 1-7","2013","66 and older","Male","353","0.141285716007638","0.127306675244039","0.155264756771237","5"
"5 on scale 1-7","2013","16-34 y.","Female","277","0.141050281421238","0.125640697771766","0.15645986507071","5"
"5 on scale 1-7","2013","16-34 y.","Male","344","0.191859009540144","0.173330818571757","0.210387200508531","5"
"6 on scale 1-7","2013","16-34 y.","Female","772","0.389747422888988","0.368156734346937","0.411338111431038","6"
"6 on scale 1-7","2013","66 and older","Female","769","0.296972622104861","0.27920660465706","0.314738639552662","6"
"6 on scale 1-7","2013","66 and older","Male","776","0.308416228272895","0.289881129397464","0.326951327148326","6"
"6 on scale 1-7","2013","35-65 y.","Male","1727","0.368304798307912","0.354520904711129","0.382088691904695","6"
"6 on scale 1-7","2013","35-65 y.","Female","1874","0.328101828343375","0.315713483159846","0.340490173526904","6"
"6 on scale 1-7","2013","16-34 y.","Male","678","0.406486474918119","0.383374518416713","0.429598431419524","6"
"7 Strongly agree","2013","66 and older","Female","1195","0.474229414686898","0.454814381139415","0.49364444823438","7"
"7 Strongly agree","2013","16-34 y.","Male","543","0.319851783780552","0.297904816221351","0.341798751339753","7"
